Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Moanes Dabbur,ISR,FW,Hoffenheim,Bundesliga,29,1992,14.6,16,13,2,6,8,2,9,22.2,7,274,80,29.2,29,114,131,11,2,0,9,14,30,4,1
Colin Dagba,FRA,DF,Paris S-G,Ligue 1,22,1998,1.8,3,1,2,1,0,2,6,33.3,4,29,5,17.2,7,12,10,4,2,0,2,3,6,0,0
Finn Dahmen,GER,GK,Mainz 05,Bundesliga,23,1998,2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Mahmoud Dahoud,GER,MF,Dortmund,Bundesliga,25,1996,18.4,44,29,14,27,3,17,43,39.5,26,342,121,35.4,100,182,60,29,3,0,26,31,75,19,0
Patson Daka,ZAM,FW,Leicester City,Premier League,22,1998,12.9,17,11,4,9,4,1,13,7.7,12,233,77,33,19,100,114,11,0,0,11,3,20,8,0
Stuart Dallas,NIR,DF,Leeds United,Premier League,30,1991,32.4,91,47,59,26,6,48,115,41.7,67,531,177,33.3,262,212,57,64,16,1,48,78,169,66,0
Diogo Dalot,POR,DF,Manchester Utd,Premier League,22,1999,20,58,33,34,15,9,27,44,61.4,17,232,72,31,110,84,38,37,12,3,25,44,102,61,0
Mikkel Damsgaard,DEN,MF,Sampdoria,Serie A,21,2000,6.4,22,9,12,6,4,11,29,37.9,18,172,43,25,55,72,45,13,1,0,12,10,32,7,0
Flavius Daniliuc,AUT,DF,Nice,Ligue 1,20,2001,14.4,47,27,32,12,3,20,36,55.6,16,236,74,31.4,113,95,28,31,9,0,22,24,71,41,0
Danilo,BRA,DF,Juventus,Serie A,30,1991,21,38,22,22,13,3,16,28,57.1,12,162,54,33.3,74,65,23,30,13,0,17,39,77,64,0
Kevin Danso,AUT,DF,Lens,Ligue 1,22,1998,31,54,35,36,17,1,25,42,59.5,17,303,119,39.3,157,136,10,51,27,0,24,75,129,130,0
Dante,BRA,DF,Nice,Ligue 1,37,1983,31.9,48,28,31,16,1,18,26,69.2,8,219,94,42.9,117,94,8,56,31,0,25,60,108,104,1
Ebrima Darboe,GAM,MF,Roma,Serie A,20,2001,0.7,2,2,0,2,0,0,1,0,1,10,3,30,3,5,2,0,0,0,0,2,4,0,1
Márton Dárdai,GER,DF,Hertha BSC,Bundesliga,19,2002,8.4,14,6,10,4,0,7,17,41.2,10,75,29,38.7,40,35,0,26,7,1,19,16,30,32,1
Sergi Darder,ESP,MF,Espanyol,La Liga,27,1993,34.7,43,26,18,16,9,12,49,24.5,37,530,127,24,151,290,89,34,2,0,32,44,87,32,2
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,30,1990,19.8,38,23,20,9,9,11,27,40.7,16,346,114,32.9,106,169,71,30,5,0,25,30,68,26,1
Karl Darlow,ENG,GK,Newcastle Utd,Premier League,30,1990,8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
Matteo Darmian,ITA,DF,Inter,Serie A,31,1989,16.7,30,22,18,7,5,13,33,39.4,20,207,64,30.9,78,70,59,24,0,0,24,20,50,19,0
Josh Dasilva,ENG,MF,Brentford,Premier League,22,1998,2.9,4,2,1,1,2,2,6,33.3,4,55,12,21.8,14,28,13,8,1,0,7,4,8,7,0
Jonathan David,CAN,FW,Lille,Ligue 1,21,2000,31.2,27,19,5,12,10,11,31,35.5,20,566,161,28.4,59,238,269,18,5,0,13,12,39,10,0
Alphonso Davies,CAN,DF,Bayern Munich,Bundesliga,20,2000,19.3,42,25,23,14,5,17,42,40.5,25,302,108,35.8,113,98,91,44,1,0,43,42,84,14,0
Ben Davies,WAL,DF,Tottenham,Premier League,28,1993,28.2,40,18,18,15,7,12,34,35.3,22,269,86,32,133,92,44,39,18,2,21,45,85,93,0
Tom Davies,ENG,MF,Everton,Premier League,23,1998,2.6,4,2,1,2,1,1,5,20,4,49,13,26.5,19,21,9,4,1,0,3,8,12,7,0
Keinan Davis,ENG,FW,Aston Villa,Premier League,23,1998,0.1,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Paweł Dawidowicz,POL,DF,Hellas Verona,Serie A,26,1995,13.3,31,20,16,9,6,13,20,65,7,218,75,34.4,111,83,24,24,11,0,13,22,53,58,1
Craig Dawson,ENG,DF,West Ham,Premier League,31,1990,30.6,33,21,20,13,0,12,27,44.4,15,199,67,33.7,126,64,9,66,55,0,11,30,63,145,1
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,30,1991,24.5,22,14,3,10,9,10,41,24.4,31,361,98,27.1,46,149,166,34,2,0,32,14,36,18,0
Konrad De La Fuente,USA,FW,Marseille,Ligue 1,20,2001,8.7,8,8,5,3,0,7,9,77.8,2,128,36,28.1,24,58,46,14,0,0,14,6,14,4,0
Sebastien De Maio,FRA,DF,Udinese,Serie A,34,1987,2,6,2,5,1,0,1,9,11.1,8,34,12,35.3,21,11,2,6,5,0,1,5,11,6,0
Tommaso De Nipoti,ITA,MF,Atalanta,Serie A,18,2003,0.1,0,0,0,0,0,0,0,,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0
Rodrigo De Paul,ARG,MF,Atlético Madrid,La Liga,27,1994,23.9,56,30,22,25,9,23,50,46,27,505,123,24.4,138,281,86,35,3,0,32,31,87,19,0
Mattia De Sciglio,ITA,DF,Juventus,Serie A,28,1992,13,20,11,6,8,6,7,21,33.3,14,137,33,24.1,65,43,29,26,1,0,25,26,46,38,0
Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,33,1988,25.5,29,13,19,9,1,11,34,32.4,23,253,73,28.9,110,91,52,52,8,0,44,30,59,54,2
Saulo Decarli,SUI,DF,Bochum,Bundesliga,29,1992,0.1,0,0,0,0,0,0,0,,0,3,3,100,2,0,1,0,0,0,0,0,0,0,0
Troy Deeney,ENG,FW,Watford,Premier League,33,1988,0.3,0,0,0,0,0,0,1,0,1,7,2,28.6,1,2,4,0,0,0,0,0,0,3,0
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,30,1991,15.1,20,16,6,10,4,4,12,33.3,8,287,88,30.7,32,115,140,12,2,0,10,6,26,10,0
Alessandro Deiola,ITA,MF,Cagliari,Serie A,25,1995,23.7,43,25,15,27,1,12,50,24,38,418,106,25.4,124,216,78,41,10,0,31,37,80,37,0
Romain Del Castillo,FRA,MF,Brest,Ligue 1,25,1996,10.8,26,17,4,17,5,11,29,37.9,18,254,83,32.7,45,132,77,15,0,0,15,13,39,4,0
Romain Del Castillo,FRA,MF,Rennes,Ligue 1,25,1996,0.3,2,1,0,1,1,2,2,100,0,9,1,11.1,1,7,1,1,0,0,1,1,3,0,0
Thomas Delaine,FRA,DF,Metz,Ligue 1,29,1992,25.7,56,28,34,15,7,18,38,47.4,20,348,96,27.6,159,117,72,26,6,1,20,42,98,29,0
Thomas Delaney,DEN,MF,Sevilla,La Liga,29,1991,17.2,43,24,19,21,3,9,24,37.5,15,267,76,28.5,97,144,26,30,13,0,17,21,64,36,1
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,29,1991,0.2,0,0,0,0,0,0,0,,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0
Liam Delap,ENG,FW,Manchester City,Premier League,18,2003,0.1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0
Sacha Delaye,FRA,MF,Montpellier,Ligue 1,19,2002,2.9,7,3,2,2,3,3,9,33.3,6,81,15,18.5,23,37,21,1,0,0,1,2,9,2,0
Filippo Delli Carri,ITA,DF,Salernitana,Serie A,22,1999,3.7,11,5,9,2,0,7,14,50,7,66,9,13.6,45,18,3,10,3,0,7,7,18,13,0
Andy Delort,ALG,FW,Montpellier,Ligue 1,29,1991,3,2,2,1,0,1,0,1,0,1,26,4,15.4,6,9,11,3,0,0,3,0,2,6,0
Andy Delort,ALG,FW,Nice,Ligue 1,29,1991,27.2,15,10,3,7,5,5,14,35.7,9,336,96,28.6,31,126,179,18,4,0,14,13,28,13,0
Fabian Delph,ENG,MF,Everton,Premier League,31,1989,7.4,19,13,8,9,2,6,22,27.3,16,127,39,30.7,35,77,15,13,5,0,8,19,38,9,0
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,25,1996,24.5,17,11,2,5,10,5,12,41.7,7,315,89,28.3,19,123,173,24,4,0,20,8,25,25,0
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,24,1997,15.7,26,19,8,11,7,8,23,34.8,15,236,65,27.5,49,102,85,11,0,0,11,13,39,1,0
Yusuf Demir,AUT,FW,Barcelona,La Liga,18,2003,2.1,2,1,2,0,0,0,4,0,4,39,19,48.7,17,13,9,5,0,0,5,0,2,1,0
Merih Demiral,TUR,DF,Atalanta,Serie A,23,1998,21.3,40,25,23,15,2,11,20,55,9,346,138,39.9,173,158,15,41,15,1,26,55,95,86,1
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,28,1993,22.8,59,39,29,28,2,21,53,39.6,32,441,158,35.8,151,210,80,39,10,0,29,51,110,22,0
Ermedin Demirović,BIH,FW,Freiburg,Bundesliga,23,1998,9.7,15,4,6,2,7,1,9,11.1,8,232,64,27.6,40,92,100,21,3,0,18,3,18,7,0
Diego Demme,GER,MF,Napoli,Serie A,29,1991,7.7,19,14,8,7,4,11,26,42.3,15,221,55,24.9,71,108,42,14,2,0,12,12,31,4,0
Jason Denayer,BEL,DF,Lyon,Ligue 1,26,1995,11.1,11,6,8,3,0,6,8,75,2,78,25,32.1,40,37,1,21,10,1,11,18,29,45,1
Leander Dendoncker,BEL,MF,Wolves,Premier League,26,1995,21.7,45,24,24,20,1,18,37,48.6,19,442,120,27.1,185,201,56,47,11,0,36,24,69,33,0
Emmanuel Dennis,NGA,FW,Watford,Premier League,23,1997,28.7,46,28,24,14,8,13,42,31,29,563,146,25.9,124,249,190,35,2,0,33,25,71,14,0
Fabio Depaoli,ITA,MF,Sampdoria,Serie A,24,1997,1.2,3,0,2,1,0,0,1,0,1,36,5,13.9,13,13,10,2,1,0,1,2,5,1,0
Fabio Depaoli,ITA,DF,Hellas Verona,Serie A,24,1997,7.8,12,5,6,4,2,2,9,22.2,7,126,36,28.6,41,59,26,15,2,0,13,10,22,19,0
Memphis Depay,NED,FW,Barcelona,La Liga,27,1994,20.6,12,7,3,3,6,2,10,20,8,210,62,29.5,14,85,111,13,2,0,11,6,18,3,0
Mike van der Hoorn,NED,DF,Arminia,Bundesliga,28,1992,0.2,2,2,2,0,0,1,1,100,0,5,3,60,5,0,0,1,0,0,1,0,2,1,0
Arthur Desmas,FRA,GK,Clermont Foot,Ligue 1,27,1994,14.5,0,0,0,0,0,0,3,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,2
Sergiño Dest,USA,DF,Barcelona,La Liga,20,2000,16.8,36,24,22,10,4,19,28,67.9,9,237,82,34.6,105,77,55,26,4,0,22,17,53,14,0
Mattia Destro,ITA,FW,Genoa,Serie A,30,1991,19.4,14,8,2,5,7,3,5,60,2,268,80,29.9,18,115,135,18,2,0,16,6,20,16,0
Gerard Deulofeu,ESP,FW,Udinese,Serie A,27,1994,29.1,16,9,3,5,8,3,24,12.5,21,491,151,30.8,74,211,206,24,0,0,24,27,43,4,0
Kiernan Dewsbury-Hall,ENG,MF,Leicester City,Premier League,22,1998,23.4,40,25,24,12,4,13,35,37.1,22,468,113,24.1,155,183,130,46,8,0,38,27,67,28,1
Jacopo Dezi,ITA,MF,Venezia,Serie A,29,1992,0.2,0,0,0,0,0,0,1,0,1,4,0,0,0,4,0,1,0,0,1,1,1,0,0
Samuel Di Carmine,ITA,FW,Hellas Verona,Serie A,32,1988,0.4,0,0,0,0,0,0,0,,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
Federico Di Francesco,ITA,FW,Empoli,Serie A,27,1994,15.2,14,10,1,7,6,4,21,19,17,280,78,27.9,40,120,120,18,2,0,16,11,25,8,0
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,27,1993,31.9,69,43,45,18,6,33,62,53.2,29,381,136,35.7,165,138,78,49,11,1,38,46,115,36,0
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,33,1988,18.3,30,18,8,14,8,12,41,29.3,29,267,78,29.2,44,84,139,16,0,0,16,18,48,3,0
Francesco Di Mariano,ITA,FW,Venezia,Serie A,25,1996,0.7,1,1,0,0,1,1,2,50,1,6,1,16.7,1,2,3,2,1,0,1,0,1,0,0
Francesco Di Tacchio,ITA,MF,Salernitana,Serie A,31,1990,13.9,18,11,7,10,1,9,26,34.6,17,197,55,27.9,98,86,13,25,9,0,16,36,54,23,0
Boulaye Dia,SEN,FW,Villarreal,La Liga,24,1996,14.1,10,9,3,4,3,1,5,20,4,209,56,26.8,22,78,109,11,1,0,10,8,18,4,0
Moussa Diaby,FRA,FW,Leverkusen,Bundesliga,22,1999,30.7,19,11,8,7,4,5,38,13.2,33,344,81,23.5,64,178,102,12,0,0,12,21,40,3,0
Yadaly Diaby,FRA,FW,Clermont Foot,Ligue 1,20,2000,0.7,0,0,0,0,0,0,1,0,1,18,7,38.9,3,7,8,0,0,0,0,3,3,1,0
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,24,1996,21.6,45,32,26,16,3,17,25,68,8,241,84,34.9,119,107,15,50,20,0,30,57,102,106,0
Ibrahim Diakité,GUI,MF,Reims,Ligue 1,17,2003,0,0,0,0,0,0,0,1,0,1,4,1,25,3,1,0,0,0,0,0,0,0,0,0
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,25,1996,9.7,24,18,12,9,3,9,17,52.9,8,118,44,37.3,40,54,24,14,3,0,11,13,37,20,1
Habib Diallo,SEN,FW,Strasbourg,Ligue 1,26,1995,17.1,9,7,0,8,1,1,7,14.3,6,271,67,24.7,20,142,109,15,7,0,8,6,15,11,0
Ibrahima Diallo,FRA,MF,Southampton,Premier League,22,1999,11.4,27,20,12,11,4,8,24,33.3,16,229,68,29.7,76,114,39,10,0,0,10,17,44,9,0
Mouhamadou Diarra,SEN,MF,Strasbourg,Ligue 1,17,2004,1.2,4,3,3,1,0,1,1,100,0,22,6,27.3,8,13,1,0,0,0,0,3,7,2,0
Stéphane Diarra,FRA,FW,Lorient,Ligue 1,22,1998,5.8,13,9,6,5,2,3,9,33.3,6,104,32,30.8,22,56,26,4,0,0,4,10,23,1,0
Rúben Dias,POR,DF,Manchester City,Premier League,24,1997,26.7,34,27,12,18,4,7,16,43.8,9,153,68,44.4,57,78,18,28,13,0,15,38,72,78,1
Krepin Diatta,SEN,MF,Monaco,Ligue 1,22,1999,3.2,4,4,1,1,2,1,3,33.3,2,47,16,34,6,22,19,4,0,0,4,3,7,0,0
Amadou Diawara,GUI,MF,Roma,Serie A,24,1997,1.9,4,2,3,1,0,2,4,50,2,30,7,23.3,19,10,1,2,0,0,2,0,4,2,0
Brahim Díaz,ESP,MF,Milan,Serie A,21,1999,20.6,34,27,7,17,10,7,20,35,13,369,105,28.5,41,197,131,8,2,0,6,12,46,6,0
Javier Díaz,ESP,GK,Sevilla,La Liga,24,1997,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Luis Díaz,COL,FW,Liverpool,Premier League,24,1997,10.6,12,10,4,4,4,3,10,30,7,163,59,36.2,26,64,73,9,1,0,8,4,16,2,0
Víctor Díaz,ESP,DF,Granada,La Liga,33,1988,16.7,26,14,14,11,1,14,27,51.9,13,154,49,31.8,85,62,7,27,15,0,12,31,57,73,0
Daniel Didavi,GER,FW,Stuttgart,Bundesliga,31,1990,3.1,8,1,1,5,2,2,6,33.3,4,71,18,25.4,13,26,32,2,1,0,1,1,9,1,0
Bamba Dieng,SEN,FW,Marseille,Ligue 1,21,2000,10.8,18,13,8,5,5,3,10,30,7,167,38,22.8,25,67,75,4,0,0,4,7,25,8,0
Eric Dier,ENG,DF,Tottenham,Premier League,27,1994,34.1,25,13,11,11,3,4,13,30.8,9,181,70,38.7,93,79,9,56,38,1,18,47,72,168,0
Elhadji Dieye,SEN,MF,Saint-Étienne,Ligue 1,19,2002,0.4,4,2,3,1,0,1,2,50,1,13,4,30.8,5,6,2,2,0,0,2,2,6,0,0
Lucas Digne,FRA,DF,Everton,Premier League,28,1993,13,35,17,26,5,4,22,30,73.3,8,161,43,26.7,80,50,31,28,5,0,23,31,66,30,0
Lucas Digne,FRA,DF,Aston Villa,Premier League,28,1993,14.1,19,10,12,4,3,7,18,38.9,11,157,34,21.7,74,52,31,29,8,0,21,32,51,42,0
Mitchell Dijks,NED,DF,Bologna,Serie A,28,1993,7.7,22,14,13,5,4,11,19,57.9,8,148,32,21.6,74,48,26,12,2,0,10,9,31,7,1
Javairô Dilrosun,NED,MF,Bordeaux,Ligue 1,23,1998,19.2,14,10,3,6,5,6,27,22.2,21,249,68,27.3,47,120,82,19,2,0,17,24,38,3,0
Javairô Dilrosun,NED,FW,Hertha BSC,Bundesliga,23,1998,1.5,3,1,0,3,0,1,3,33.3,2,37,7,18.9,7,22,8,1,0,0,1,2,5,1,0
Federico Dimarco,ITA,DF,Inter,Serie A,23,1997,15.9,22,12,8,10,4,10,23,43.5,13,183,51,27.9,48,84,51,19,1,0,18,27,49,13,0
Landry Dimata,BEL,FW,Espanyol,La Liga,23,1997,6,3,2,1,1,1,0,2,0,2,90,25,27.8,7,45,38,2,0,0,2,3,6,7,0
Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,27,1993,30.8,0,0,0,0,0,0,0,,0,2,0,0,2,0,0,0,0,0,0,0,0,1,2
Junior Dina Ebimbe,FRA,MF,Paris S-G,Ligue 1,20,2000,3.5,8,6,3,4,1,2,6,33.3,4,90,21,23.3,31,31,28,3,2,0,1,4,12,3,0
Tristan Dingomé,CMR,MF,Troyes,Ligue 1,30,1991,12,22,12,6,10,6,3,19,15.8,16,192,54,28.1,40,100,52,8,1,0,7,17,39,3,0
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,20,2001,6.4,7,4,5,2,0,5,9,55.6,4,35,12,34.3,16,19,0,9,7,1,2,18,25,37,0
Issa Diop,FRA,DF,West Ham,Premier League,24,1997,10.7,9,3,4,5,0,2,10,20,8,72,28,38.9,41,30,1,23,15,0,8,17,26,44,0
Sofiane Diop,FRA,MF,Monaco,Ligue 1,21,2000,21.6,36,20,13,17,6,13,48,27.1,35,464,131,28.2,114,202,148,14,0,0,14,33,69,3,0
Andy Diouf,FRA,MF,Rennes,Ligue 1,18,2003,0.2,2,1,1,0,1,1,1,100,0,7,1,14.3,2,3,2,1,0,0,1,0,2,1,0
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,23,1997,0.3,0,0,0,0,0,0,0,,0,8,6,75,3,5,0,0,0,0,0,0,0,0,0
Axel Disasi,FRA,DF,Monaco,Ligue 1,23,1998,30.2,43,27,21,20,2,17,34,50,17,247,104,42.1,119,120,8,52,33,0,19,59,102,109,0
Filippo Distefano,ITA,FW,Fiorentina,Serie A,17,2003,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Matías Dituro,ARG,GK,Celta Vigo,La Liga,34,1987,38,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,1,2
Tiago Djaló,POR,DF,Lille,Ligue 1,21,2000,25.9,66,39,44,20,2,26,45,57.8,19,260,97,37.3,145,94,21,45,11,1,34,31,97,89,0
Djené,TOG,DF,Getafe,La Liga,29,1991,34.6,52,36,29,19,4,18,28,64.3,10,297,104,35,163,121,13,36,5,0,31,93,145,133,2
Moussa Djenepo,MLI,MF,Southampton,Premier League,23,1998,5.1,13,8,6,6,1,5,12,41.7,7,104,25,24,46,39,19,9,1,0,8,9,22,3,0
Koffi Djidji,CIV,DF,Torino,Serie A,28,1992,19.3,50,20,23,22,5,9,16,56.3,7,301,98,32.6,129,152,20,28,8,0,20,48,98,72,0
Alexander Djiku,GHA,DF,Strasbourg,Ligue 1,26,1994,29.9,65,40,46,14,5,21,39,53.8,18,296,101,34.1,179,97,20,46,12,0,34,80,145,117,1
Bryan Djile Nokoué,CMR,DF,Saint-Étienne,Ligue 1,19,2002,0.6,4,2,2,1,1,0,0,,0,12,5,41.7,8,3,1,1,0,0,1,1,5,0,0
Berat Djimsiti,ALB,DF,Atalanta,Serie A,28,1993,25.1,46,31,22,19,5,22,42,52.4,20,265,97,36.6,105,134,26,39,13,0,26,53,99,83,1
Ouparine Djoco,SEN,GK,Clermont Foot,Ligue 1,23,1998,23.5,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,1,3
Naïs Djouahra,FRA,FW,Real Sociedad,La Liga,21,1999,2.4,4,2,1,2,1,2,7,28.6,5,42,13,31,15,15,12,5,0,0,5,2,6,2,0
Marko Dmitrović,SRB,GK,Sevilla,La Liga,29,1992,6,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
Lewis Dobbin,ENG,FW,Everton,Premier League,18,2003,0.4,2,2,0,1,1,0,2,0,2,19,5,26.3,4,7,8,0,0,0,0,1,3,0,0
Matt Doherty,IRL,DF,Tottenham,Premier League,29,1992,9.7,18,12,9,8,1,7,12,58.3,5,120,42,35,50,54,16,24,2,0,22,17,35,15,0
Jeremy Doku,BEL,FW,Rennes,Ligue 1,19,2002,5.2,7,4,3,2,2,1,8,12.5,7,111,34,30.6,27,49,35,1,0,0,1,7,14,0,0
Kasper Dolberg,DEN,FW,Nice,Ligue 1,23,1997,16.6,16,10,6,5,5,6,16,37.5,10,302,69,22.8,26,135,141,16,1,0,15,8,24,17,0
Jaume Doménech,ESP,GK,Valencia,La Liga,30,1990,3.8,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Brandon Domingues,FRA,MF,Troyes,Ligue 1,21,2000,2.6,6,2,3,3,0,1,2,50,1,70,21,30,13,45,12,4,0,0,4,3,9,0,0
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,20,2001,3.8,7,5,7,0,0,2,5,40,3,48,17,35.4,34,14,0,5,1,0,4,7,14,23,0
Mario Dominguez,ESP,FW,Valencia,La Liga,17,2004,0.3,0,0,0,0,0,0,0,,0,7,2,28.6,0,1,6,0,0,0,0,0,0,0,0
Nicolás Domínguez,ARG,MF,Bologna,Serie A,23,1998,22.4,78,48,37,36,5,30,70,42.9,40,571,168,29.4,238,262,71,45,13,1,32,45,123,31,1
John Donald,ESP,DF,Elche,La Liga,20,2000,2,8,6,4,3,1,2,5,40,3,34,14,41.2,18,15,1,6,3,0,3,3,11,3,0
Lee Dongjun,KOR,MF,Hertha BSC,Bundesliga,24,1997,1.3,2,1,0,2,0,1,2,50,1,28,5,17.9,7,13,8,3,0,0,3,2,4,0,0
Anastasios Donis,GRE,FW,Reims,Ligue 1,24,1996,4.1,10,7,4,4,2,1,4,25,3,78,24,30.8,19,33,26,5,0,0,5,3,13,1,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,22,1999,17,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,3
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,23,1998,25.8,85,54,50,31,4,22,46,47.8,24,508,148,29.1,220,260,28,49,13,1,36,64,149,36,1
Gabriel Dos Santos,BRA,DF,Arsenal,Premier League,23,1997,34,57,37,39,14,4,23,35,65.7,12,222,86,38.7,131,77,14,49,28,0,21,39,96,117,3
Jodel Dossou,BEN,FW,Clermont Foot,Ligue 1,29,1992,22.3,31,23,15,10,6,9,38,23.7,29,374,106,28.3,93,163,118,27,0,0,27,11,42,6,0
Lohann Doucet,FRA,MF,Nantes,Ligue 1,18,2002,0.1,0,0,0,0,0,0,0,,0,2,1,50,0,2,0,0,0,0,0,1,1,1,0
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,28,1993,28.2,76,45,37,36,3,26,70,37.1,44,656,179,27.3,248,308,100,42,8,0,34,41,117,33,0
Cheick Doucouré,MLI,MF,Lens,Ligue 1,21,2000,32.7,86,67,44,34,8,26,66,39.4,40,497,180,36.2,192,249,56,31,7,0,24,74,160,19,0
Fodé Doucouré,MLI,DF,Reims,Ligue 1,20,2001,1.7,12,6,10,2,0,3,8,37.5,5,33,14,42.4,18,12,3,4,0,0,4,5,17,4,0
Ismaël Doukouré,FRA,DF,Strasbourg,Ligue 1,18,2003,0.2,0,0,0,0,0,0,0,,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0
Kamory Doumbia,MLI,MF,Reims,Ligue 1,18,2003,3.9,11,7,4,5,2,3,12,25,9,84,24,28.6,28,37,19,9,3,0,6,11,22,3,0
Moussa Doumbia,MLI,FW,Reims,Ligue 1,26,1994,1,0,0,0,0,0,0,1,0,1,16,4,25,0,9,7,0,0,0,0,0,0,0,0
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,24,1996,24.7,32,23,15,11,6,13,31,41.9,18,264,63,23.9,89,114,61,58,4,0,54,55,87,35,1
Kieran Dowell,ENG,FW,Norwich City,Premier League,23,1997,10.1,17,7,6,8,3,8,32,25,24,270,49,18.1,67,121,82,10,1,0,9,9,26,2,0
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,23,1997,6.2,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Radu Drăgușin,ROU,DF,Sampdoria,Serie A,19,2002,6.9,6,2,4,2,0,3,7,42.9,4,95,30,31.6,48,41,6,14,4,0,10,13,19,29,0
Radu Drăgușin,ROU,DF,Salernitana,Serie A,19,2002,5.4,7,4,5,1,1,2,8,25,6,51,16,31.4,29,19,3,9,4,0,5,21,28,20,0
Cody Drameh,ENG,DF,Leeds United,Premier League,19,2001,1.4,6,3,4,2,0,2,4,50,2,29,8,27.6,16,10,3,2,0,0,2,3,9,2,0
Julian Draxler,GER,FW,Paris S-G,Ligue 1,27,1993,6.1,4,4,0,3,1,1,6,16.7,5,50,17,34,8,26,16,4,0,0,4,4,8,4,0
Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,32,1989,16,0,0,0,0,0,0,0,,0,3,2,66.7,3,0,0,0,0,0,0,0,0,0,0
Domingos Duarte,POR,DF,Granada,La Liga,26,1995,18.7,20,9,11,8,1,6,10,60,4,122,41,33.6,65,51,6,33,21,1,12,26,46,98,3
Óscar Duarte,CRC,DF,Levante,La Liga,32,1989,19.7,19,14,11,8,0,6,14,42.9,8,154,54,35.1,77,69,8,25,11,0,14,27,46,102,0
Rubén Duarte,ESP,DF,Alavés,La Liga,25,1995,29.1,79,40,44,29,6,34,75,45.3,41,391,110,28.1,192,147,52,79,6,0,73,68,147,99,0
Leo Dubois,FRA,DF,Lyon,Ligue 1,26,1994,19.4,56,37,32,17,7,33,57,57.9,24,285,86,30.2,115,111,59,44,3,2,41,28,84,31,0
Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,32,1989,26,0,0,0,0,0,0,2,0,2,5,1,20,5,0,0,0,0,0,0,0,0,0,0
Ondrej Duda,SVK,MF,Köln,Bundesliga,26,1994,17.9,22,18,4,12,6,8,27,29.6,19,374,119,31.8,58,185,131,16,2,0,14,28,50,11,0
Jeremy Dudziak,TUN,MF,Greuther Fürth,Bundesliga,25,1995,12.6,18,13,7,8,3,5,16,31.3,11,289,71,24.6,69,137,83,14,0,0,14,16,34,4,0
