Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Ryan Fredericks,ENG,DF,West Ham,Premier League,28,1992,3.4,147,126,21,0,0,13,1,8,0,0,0,0,86,34,27,8,98,16,21,0,114,1,2,3,6
Morten Frendrup,DEN,DF,Genoa,Serie A,20,2001,7.7,357,283,74,4,0,61,5,6,0,0,0,0,178,84,95,66,187,23,70,1,251,0,11,10,23
Remo Freuler,SUI,MF,Atalanta,Serie A,29,1992,26.3,1689,1616,73,59,1,194,32,22,2,1,0,0,1332,160,197,222,1370,55,12,7,1450,5,27,47,23
Marvin Friedrich,GER,DF,M'Gladbach,Bundesliga,25,1995,6.7,471,460,11,9,0,66,10,0,0,0,0,0,379,27,65,57,385,13,2,0,419,1,6,6,7
Marvin Friedrich,GER,DF,Union Berlin,Bundesliga,25,1995,13.0,623,605,18,15,1,74,17,4,0,0,0,0,387,72,164,86,467,48,3,0,471,1,22,13,15
Jeremie Frimpong,NED,DF,Leverkusen,Bundesliga,20,2000,22.8,1209,972,237,20,0,158,8,52,0,0,0,0,771,273,165,119,829,22,217,1,986,4,12,30,44
Christian Früchtl,GER,GK,Bayern Munich,Bundesliga,21,2000,0.1,3,2,1,1,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,3,0,0,0,0
Jorge de Frutos,ESP,MF,Levante,La Liga,24,1997,19.6,509,475,34,1,1,108,21,60,7,0,4,1,299,109,101,55,401,29,19,1,345,4,16,31,36
Leo Fuhr Hjelde,NOR,DF,Leeds United,Premier League,17,2003,1.7,111,83,28,0,0,23,2,3,0,0,0,0,51,38,22,64,10,8,28,0,84,0,5,6,4
Chris Führich,GER,MF,Stuttgart,Bundesliga,23,1998,19.0,698,620,78,30,3,142,19,35,22,4,16,0,488,90,120,71,571,23,24,2,554,2,8,20,18
Angelo Fulgini,FRA,MF,Angers,Ligue 1,24,1996,32.5,1401,1277,124,32,2,282,29,38,41,12,20,2,1094,132,175,157,1172,31,3,15,1145,6,11,59,28
Marius Funk,GER,GK,Greuther Fürth,Bundesliga,25,1996,8.0,362,266,96,27,0,18,6,0,0,0,0,0,155,12,195,44,275,0,0,28,226,3,20,3,2
Stephan Fürstner,GER,MF,Mainz 05,Bundesliga,33,1987,0.1,5,5,0,0,0,1,1,0,0,0,0,0,3,1,1,2,3,0,0,0,1,0,2,0,0
Matteo Gabbia,ITA,DF,Milan,Serie A,21,1999,6.0,418,403,15,9,0,37,12,0,0,0,0,0,329,16,73,70,311,18,0,1,368,1,5,5,2
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,29,1991,12.7,340,315,25,4,3,91,8,11,12,4,3,0,190,80,70,257,34,20,2,10,225,2,8,25,17
Mijat Gaćinović,SRB,FW,Hoffenheim,Bundesliga,26,1995,1.2,46,39,7,0,0,6,1,0,0,0,0,0,28,12,6,9,28,1,7,0,39,0,0,1,0
Gianluca Gaetano,ITA,MF,Napoli,Serie A,21,2000,0.2,11,11,0,0,0,2,0,0,0,0,0,0,9,2,0,1,9,0,0,0,9,0,0,0,1
Luca Gagliano,ITA,MF,Cagliari,Serie A,21,2000,0.1,5,5,0,0,0,2,0,0,0,0,0,0,3,1,1,4,0,1,0,0,4,0,1,0,0
Roberto Gagliardini,ITA,MF,Inter,Serie A,27,1994,7.2,349,343,6,4,2,45,7,5,0,0,0,0,270,37,42,52,263,15,2,3,297,1,2,7,7
Riccardo Gagliolo,SWE,DF,Salernitana,Serie A,31,1990,12.6,491,447,44,21,0,45,13,3,0,0,0,0,303,64,124,298,126,34,22,2,384,2,8,11,9
Javi Galán,ESP,DF,Celta Vigo,La Liga,26,1994,36.6,2191,1776,415,32,1,222,62,122,4,2,2,0,1298,439,454,1657,76,54,379,4,1718,6,30,64,74
Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,La Liga,27,1993,15.3,759,719,40,29,0,118,28,7,5,3,0,0,523,86,150,69,622,43,2,7,612,4,14,21,18
Nicolas Galazzi,ITA,DF,Venezia,Serie A,20,2000,0.2,8,6,2,0,0,1,0,1,0,0,0,0,3,4,1,5,1,0,2,0,5,0,0,0,1
Pablo Galdames Millán,CHI,MF,Genoa,Serie A,24,1996,11.4,448,410,38,25,1,68,25,16,8,2,6,0,263,60,125,41,376,19,4,1,327,2,10,16,11
Thiago Galhardo,BRA,FW,Celta Vigo,La Liga,32,1989,12.8,279,271,8,1,2,95,2,10,0,0,0,0,163,55,61,42,159,24,5,7,190,1,2,13,18
Conor Gallagher,ENG,MF,Crystal Palace,Premier League,21,2000,31.6,1167,1020,147,69,3,205,53,67,60,24,16,4,757,142,268,84,1011,38,4,2,890,6,21,39,32
Gauthier Gallon,FRA,GK,Troyes,Ligue 1,28,1993,31.0,1061,731,330,84,0,90,46,0,0,0,0,0,486,43,532,133,724,0,0,155,745,2,43,8,3
Cristian Gamboa,CRC,DF,Bochum,Bundesliga,31,1989,19.1,959,755,204,14,2,112,21,27,0,0,0,0,424,152,383,45,644,56,190,8,692,7,17,34,17
Kévin Gameiro,FRA,FW,Strasbourg,Ligue 1,34,1987,26.5,800,755,45,0,2,161,8,23,0,0,0,0,632,103,65,67,678,31,4,12,639,3,12,40,33
Idrissa Gana Gueye,SEN,MF,Paris S-G,Ligue 1,31,1989,18.2,1388,1359,29,22,4,181,14,4,1,0,0,0,1220,93,75,128,1221,23,6,4,1296,4,7,19,14
Ignatius Ganago,CMR,FW,Lens,Ligue 1,22,1999,11.4,205,188,17,1,1,56,2,4,0,0,0,0,159,22,24,23,156,9,3,4,149,1,6,6,7
Silvère Ganvoula M'Boussy,CGO,FW,Bochum,Bundesliga,25,1996,1.7,60,54,6,0,1,28,0,0,0,0,0,0,24,14,22,3,30,7,0,0,34,0,1,3,4
Álvaro García,ESP,FW,Rayo Vallecano,La Liga,28,1992,33.3,1035,1002,33,3,0,164,39,170,8,1,2,0,605,176,254,701,266,37,22,3,645,7,27,54,60
Dani García,ESP,MF,Athletic Club,La Liga,31,1990,24.2,1041,1021,20,17,0,163,28,1,0,0,0,0,652,135,254,152,772,77,2,5,803,4,29,30,16
David García,ESP,DF,Osasuna,La Liga,27,1994,34.5,1422,1384,38,37,1,210,56,2,0,0,0,0,923,135,364,375,825,132,0,5,1177,5,24,33,5
Eric García,ESP,DF,Barcelona,La Liga,20,2001,22.7,1666,1614,52,34,1,116,50,0,0,0,0,0,1447,88,131,217,1358,50,15,4,1550,2,16,20,13
Francisco Garcia,ESP,DF,Rayo Vallecano,La Liga,21,1999,33.6,1694,1331,363,20,0,199,27,99,2,1,1,0,930,421,343,1232,49,54,341,5,1333,4,18,45,57
Joan García,ESP,GK,Espanyol,La Liga,20,2001,1.2,33,28,5,3,0,2,3,0,0,0,0,0,19,2,12,2,22,0,0,9,25,0,3,0,0
Manu García,ESP,MF,Alavés,La Liga,23,1998,12.0,582,511,71,39,1,135,47,19,19,7,6,2,351,75,156,28,525,16,6,2,443,2,17,20,16
Raúl García,ESP,FW,Athletic Club,La Liga,35,1986,20.0,594,586,8,1,6,156,13,19,0,0,0,0,275,151,168,94,339,86,1,7,373,2,30,25,19
Rubén García,ESP,FW,Osasuna,La Liga,28,1993,26.4,1247,1073,174,51,2,235,92,97,90,24,52,5,707,191,349,961,145,75,27,8,891,4,36,43,53
Saúl García,ESP,FW,Alavés,La Liga,26,1994,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0,0,0,0
Unai García,ESP,DF,Osasuna,La Liga,29,1992,15.6,554,492,62,45,0,69,54,3,0,0,0,0,312,51,191,29,449,37,17,1,415,1,23,11,4
Alejandro Garnacho,ESP,FW,Manchester Utd,Premier League,17,2004,0.1,3,3,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0
Mario Gaspar,ESP,DF,Villarreal,La Liga,30,1990,6.9,368,303,65,10,0,36,7,8,0,0,0,0,234,64,70,18,268,19,55,0,298,1,5,11,9
Djeidi Gassama,FRA,FW,Paris S-G,Ligue 1,17,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0
Johan Gastien,FRA,MF,Clermont Foot,Ligue 1,33,1988,30.5,2603,2422,181,128,4,245,169,26,39,13,16,5,1843,254,506,383,2104,81,12,7,2150,8,36,91,34
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,30,1990,0.4,13,13,0,0,0,3,0,0,0,0,0,0,10,3,0,0,11,0,0,2,11,0,0,0,1
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,25,1995,0.7,21,20,1,1,0,3,1,0,0,0,0,0,15,3,3,4,14,3,0,0,16,0,2,1,0
David de Gea,ESP,GK,Manchester Utd,Premier League,30,1990,38.0,911,559,352,55,0,61,24,0,0,0,0,0,487,33,391,46,702,0,0,124,646,2,24,19,3
Linus Gechter,GER,DF,Hertha BSC,Bundesliga,17,2004,8.0,379,369,10,8,0,47,14,2,0,0,0,0,264,28,87,56,298,16,2,0,302,3,7,3,8
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,23,1998,15.3,784,700,84,37,2,146,46,12,46,27,4,0,576,71,137,62,690,23,1,6,649,6,12,22,14
Joe Gelhardt,ENG,FW,Leeds United,Premier League,19,2002,8.3,156,137,19,0,1,39,0,5,0,0,0,0,96,34,26,111,23,9,0,7,105,0,4,11,6
Luca Gemello,ITA,GK,Torino,Serie A,21,2000,1.0,34,29,5,2,0,4,0,0,0,0,0,0,6,0,28,1,28,0,0,1,15,1,3,0,0
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,27,1994,17.5,816,752,64,6,2,142,13,27,3,3,0,0,532,129,155,549,138,54,48,4,616,2,17,39,29
Valère Germain,FRA,FW,Montpellier,Ligue 1,31,1990,21.9,473,432,41,2,0,116,3,13,0,0,0,0,290,122,61,36,347,33,5,9,361,0,4,24,22
Gerson,BRA,MF,Marseille,Ligue 1,24,1997,28.3,1312,1223,89,30,2,248,21,28,4,0,0,0,1088,125,99,1014,198,20,55,9,1182,3,10,22,23
Willem Geubbels,FRA,FW,Nantes,Ligue 1,19,2001,6.0,142,137,5,2,1,33,4,7,0,0,0,0,107,13,22,14,112,11,0,0,100,2,2,7,6
Hamadi Al Ghaddioui,MAR,FW,Stuttgart,Bundesliga,30,1990,5.5,109,96,13,0,0,31,0,3,0,0,0,0,68,32,9,37,56,5,0,6,73,0,1,8,8
Ismaël Gharbi,ESP,FW,Paris S-G,Ligue 1,17,2004,0.0,4,4,0,0,0,1,0,0,0,0,0,0,3,1,0,0,4,0,0,0,4,0,0,0,0
Anwar El Ghazi,NED,FW,Everton,Premier League,26,1995,0.1,9,7,2,0,0,2,0,1,2,0,0,0,8,1,0,2,6,1,0,0,8,0,0,1,0
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,26,1995,4.3,115,113,2,0,0,23,2,11,0,0,0,0,67,23,25,19,82,7,2,0,82,0,2,1,9
Lamine Ghezali,FRA,DF,Saint-Étienne,Ligue 1,22,1999,0.0,6,4,2,0,0,0,0,1,0,0,0,0,0,2,4,0,4,0,2,0,4,0,0,0,0
Paolo Ghiglione,ITA,DF,Genoa,Serie A,24,1997,6.7,339,257,82,4,0,37,8,22,6,4,0,0,140,87,112,27,226,9,72,1,215,1,4,14,19
Saman Ghoddos,IRN,DF,Brentford,Premier League,27,1993,6.0,221,195,26,11,1,25,4,14,8,5,2,1,121,42,58,15,177,16,4,2,149,1,7,12,7
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,30,1991,3.7,282,244,38,11,0,23,5,17,9,5,4,0,196,34,52,226,24,9,18,2,235,0,0,6,7
Dimitris Giannoulis,GRE,DF,Norwich City,Premier League,25,1995,13.0,705,576,129,9,0,97,8,30,4,4,0,0,423,143,139,509,52,22,116,0,519,2,11,37,20
Morgan Gibbs-White,ENG,FW,Wolves,Premier League,21,2000,0.1,10,9,1,0,0,1,0,0,1,1,0,0,5,4,1,1,8,0,0,1,7,0,0,0,1
Ben Gibson,ENG,DF,Norwich City,Premier League,28,1993,27.7,1304,1248,56,42,1,147,35,0,0,0,0,0,902,80,322,1098,82,82,13,3,1065,6,26,18,11
Niko Gießelmann,GER,DF,Union Berlin,Bundesliga,29,1991,23.1,1135,818,317,27,0,113,39,68,36,14,16,1,540,250,345,720,105,40,254,1,789,4,26,53,41
Rafał Gikiewicz,POL,GK,Augsburg,Bundesliga,33,1987,34.0,1240,835,405,119,0,81,29,0,0,0,0,0,518,58,664,158,871,2,1,141,817,5,35,10,7
Óscar Gil,ESP,DF,Espanyol,La Liga,23,1998,18.8,740,580,160,16,1,89,18,24,0,0,0,0,446,180,114,42,529,17,144,3,626,1,8,16,15
Mario Gila,ESP,DF,Real Madrid,La Liga,20,2000,0.3,22,21,1,0,0,6,0,0,0,0,0,0,20,0,2,4,18,0,0,0,20,0,0,1,0
Billy Gilmour,SCO,MF,Norwich City,Premier League,20,2001,20.6,1200,1062,138,48,1,139,97,19,63,25,37,0,826,91,283,79,1059,44,9,0,958,2,18,46,20
Daniel Ginczek,GER,MF,Wolfsburg,Bundesliga,30,1991,0.1,4,4,0,0,0,2,0,0,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,0,1
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,27,1994,26.2,1752,1682,70,53,0,182,52,13,0,0,0,0,1280,134,338,234,1367,75,17,10,1475,11,21,42,25
Nicholas Gioacchini,USA,MF,Montpellier,Ligue 1,21,2000,5.5,144,137,7,0,0,42,2,6,0,0,0,0,93,30,21,10,109,8,5,1,99,2,4,12,5
Sebastian Giovinco,ITA,MF,Sampdoria,Serie A,34,1987,0.4,10,9,1,0,0,3,0,0,1,1,0,0,4,2,4,0,10,0,0,0,6,1,0,0,1
Jimmy Giraudon,FRA,DF,Troyes,Ligue 1,29,1992,18.0,858,793,65,59,0,82,13,2,0,0,0,0,662,69,127,55,750,39,4,2,745,0,12,20,7
Andrei Girotto,BRA,DF,Nantes,Ligue 1,29,1992,35.0,1697,1661,36,33,0,211,55,6,0,0,0,0,1184,174,339,146,1337,122,3,14,1398,8,42,45,12
Olivier Giroud,FRA,FW,Milan,Serie A,34,1986,21.0,486,470,16,0,1,173,4,4,0,0,0,0,238,155,93,298,59,48,1,16,337,3,11,23,19
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,26,1995,24.3,1354,1269,85,11,5,200,25,77,20,7,10,0,1013,177,164,296,958,35,53,7,1070,5,14,97,36
Ben Godfrey,ENG,DF,Everton,Premier League,23,1998,22.5,788,680,108,16,0,87,9,14,0,0,0,0,488,118,182,53,555,57,92,4,605,1,28,20,21
Diego Godín,URU,DF,Cagliari,Serie A,35,1986,9.1,434,416,18,16,1,30,9,3,0,0,0,0,328,37,69,71,334,15,0,3,393,1,1,5,1
Edoardo Goldaniga,ITA,DF,Cagliari,Serie A,27,1993,10.4,482,409,73,17,0,53,17,8,0,0,0,0,232,69,181,40,319,46,56,0,350,1,16,14,10
Edoardo Goldaniga,ITA,MF,Sassuolo,Serie A,27,1993,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Aleksandr Golovin,RUS,FW,Monaco,Ligue 1,25,1996,16.7,773,665,108,18,0,151,48,41,78,24,35,5,518,83,172,89,645,15,7,10,573,5,15,30,25
André Gomes,POR,MF,Everton,Premier League,28,1993,6.9,279,269,10,4,0,46,9,3,1,1,0,0,195,28,56,74,189,7,0,3,213,0,7,17,8
Angel Gomes,ENG,MF,Lille,Ligue 1,20,2000,10.6,393,379,14,6,5,69,17,11,5,4,1,0,285,43,65,40,330,18,2,2,307,3,6,21,10
Toti Gomes,POR,DF,Wolves,Premier League,22,1999,4.0,191,189,2,1,0,25,1,1,0,0,0,0,132,11,48,137,28,13,1,0,142,0,7,5,1
Dani Gómez,ESP,FW,Levante,La Liga,23,1998,11.8,207,187,20,0,0,47,4,8,0,0,0,0,158,36,13,17,175,5,2,4,165,2,5,9,7
Joe Gomez,ENG,DF,Liverpool,Premier League,24,1997,3.7,286,248,38,6,0,36,15,17,0,0,0,0,194,41,51,18,213,13,32,0,228,2,6,12,4
Maxi Gómez,URU,FW,Valencia,La Liga,24,1996,21.7,415,397,18,1,0,141,12,18,0,0,0,0,183,123,109,23,240,60,2,15,265,5,11,13,19
Moi Gómez,ESP,MF,Villarreal,La Liga,27,1994,14.3,595,557,38,5,1,113,19,19,23,8,5,1,453,65,77,208,362,8,6,4,482,3,7,20,21
Papu Gómez,ARG,MF,Sevilla,La Liga,33,1988,19.8,975,928,47,17,2,148,48,38,16,0,14,0,711,99,165,137,778,27,14,9,839,3,20,24,12
Sergi Gómez,ESP,DF,Espanyol,La Liga,29,1992,30.2,1327,1275,52,44,0,121,29,1,0,0,0,0,1039,77,211,84,1166,58,2,1,1148,2,21,16,17
Alfred Gomis,SEN,GK,Rennes,Ligue 1,27,1993,25.0,781,588,193,42,0,23,14,0,0,0,0,0,409,29,343,64,573,4,0,115,595,0,11,3,0
Maxime Gonalons,FRA,MF,Granada,La Liga,32,1989,17.2,648,627,21,20,2,115,27,4,0,0,0,0,449,91,108,162,414,39,1,6,544,2,11,27,12
Vagner Gonçalves,CPV,MF,Metz,Ligue 1,25,1996,1.0,38,30,8,3,0,5,2,2,4,0,4,0,22,7,9,1,34,0,1,1,25,0,2,2,4
Cedric Gondo,CIV,FW,Salernitana,Serie A,24,1996,7.8,174,160,14,1,0,40,2,9,0,0,0,0,115,31,28,16,128,8,0,10,130,0,7,6,9
Álvaro González,ESP,DF,Marseille,Ligue 1,31,1990,5.0,372,363,9,7,0,14,12,0,0,0,0,0,336,15,21,49,309,11,1,0,357,0,1,3,1
Diego González,ESP,DF,Elche,La Liga,26,1995,19.9,704,668,36,35,0,78,11,0,0,0,0,0,511,49,144,308,336,39,1,3,591,3,11,7,8
Édgar González,ESP,DF,Betis,La Liga,24,1997,16.3,883,870,13,10,2,54,19,0,0,0,0,0,724,57,102,195,621,47,3,2,797,3,10,6,9
Giovanni González,URU,DF,Mallorca,La Liga,26,1994,4.1,204,159,45,5,0,25,5,8,0,0,0,0,113,40,51,16,129,10,40,0,152,0,3,11,2
Nicolás González,ESP,MF,Barcelona,La Liga,19,2002,12.4,687,671,16,12,2,120,9,3,0,0,0,0,595,53,39,27,623,24,3,5,620,3,7,9,9
Nicolás González,ARG,FW,Fiorentina,Serie A,23,1998,26.2,940,908,32,6,3,184,49,55,2,1,0,0,585,177,178,733,55,60,23,9,704,6,23,31,39
Peter González,DOM,MF,Real Madrid,La Liga,19,2002,0.3,19,16,3,0,0,5,0,1,0,0,0,0,12,3,4,13,2,1,3,0,16,0,0,0,0
Roberto González,ESP,FW,Betis,La Liga,20,2001,1.5,39,37,2,1,0,9,0,2,0,0,0,0,32,3,4,35,1,2,1,0,30,0,1,0,0
Charlie Goode,ENG,DF,Brentford,Premier League,25,1995,5.0,300,224,76,8,0,26,6,14,0,0,0,0,134,29,137,18,174,27,68,0,190,1,7,9,9
Anthony Gordon,ENG,MF,Everton,Premier League,20,2001,25.4,754,660,94,27,1,141,34,71,51,25,18,2,492,98,164,70,631,22,10,4,503,4,16,49,37
Kaide Gordon,ENG,FW,Liverpool,Premier League,16,2004,0.1,4,4,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,26,1995,15.5,892,875,17,7,2,162,14,4,1,0,0,0,656,117,119,55,758,36,6,14,742,3,14,24,27
Gori,ESP,MF,Espanyol,La Liga,19,2002,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,0,5,0,0,0,4,0,0,0,0
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,24,1996,25.4,1465,1177,288,32,1,157,18,45,3,0,3,0,934,304,227,106,1045,37,253,1,1224,0,20,50,32
Robin Gosens,GER,DF,Inter,Serie A,27,1994,1.9,112,102,10,3,0,8,6,9,0,0,0,0,76,16,20,89,8,3,7,1,90,0,4,2,3
Robin Gosens,GER,DF,Atalanta,Serie A,27,1994,5.1,260,222,38,1,0,19,6,2,0,0,0,0,151,80,29,173,33,10,37,1,214,1,3,5,9
Dan Gosling,ENG,MF,Watford,Premier League,31,1990,1.8,67,66,1,1,0,16,5,1,0,0,0,0,55,4,8,7,53,2,0,1,57,1,0,0,3
Amine Gouiri,FRA,FW,Nice,Ligue 1,21,2000,30.6,1049,936,113,24,6,231,41,36,64,30,22,4,772,118,159,46,961,14,6,7,816,1,15,48,42
Lucas Gourna-Douath,FRA,MF,Saint-Étienne,Ligue 1,17,2003,20.0,862,841,21,13,0,159,36,8,0,0,0,0,671,88,103,99,694,39,8,6,764,1,15,18,11
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,30,1991,28.6,1182,1119,63,60,2,153,50,8,0,0,0,0,673,118,391,92,975,69,3,4,868,13,33,41,16
Jonathan Gradit,FRA,DF,Lens,Ligue 1,28,1992,34.1,2077,2014,63,44,3,184,56,8,0,0,0,0,1707,146,224,32,1915,66,18,8,1865,2,29,44,19
Jens Grahl,GER,GK,Eint Frankfurt,Bundesliga,32,1988,1.0,30,19,11,0,0,0,0,0,0,0,0,0,24,0,6,1,24,0,0,5,25,0,0,0,0
Alberto Grassi,ITA,MF,Cagliari,Serie A,26,1995,24.2,1052,1000,52,50,1,174,17,1,1,1,0,0,763,93,196,159,768,64,1,6,864,5,12,25,10
Jaume Grau,ESP,MF,Osasuna,La Liga,24,1997,0.0,4,4,0,0,0,2,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0,0
Andrew Gravillon,GLP,DF,Reims,Ligue 1,23,1998,23.7,944,823,121,46,0,99,46,11,0,0,0,0,585,126,233,60,750,43,72,2,723,2,30,32,19
Demarai Gray,ENG,MF,Everton,Premier League,25,1996,26.0,757,656,101,32,2,156,58,57,56,28,24,1,498,82,177,82,644,14,7,4,544,1,10,27,43
Adrian Grbić,AUT,FW,Lorient,Ligue 1,24,1996,5.8,111,102,9,1,0,40,2,2,0,0,0,0,66,23,22,9,77,9,1,1,70,0,4,7,6
Ivo Grbić,CRO,GK,Lille,Ligue 1,25,1996,21.0,583,369,214,50,0,35,14,0,0,0,0,0,265,31,287,22,449,0,0,86,393,0,29,3,2
Jack Grealish,ENG,FW,Manchester City,Premier League,25,1995,21.3,960,934,26,3,3,190,11,36,9,3,1,0,818,90,52,74,847,14,7,7,830,4,10,33,39
Etienne Green,ENG,GK,Saint-Étienne,Ligue 1,21,2000,13.3,404,263,141,32,0,18,12,0,0,0,0,0,204,17,183,17,309,2,0,65,286,2,13,3,0
Julian Green,USA,MF,Greuther Fürth,Bundesliga,26,1995,11.7,430,357,73,35,0,77,19,21,29,17,11,0,293,33,104,59,347,15,4,0,325,1,5,12,9
Mason Greenwood,ENG,FW,Manchester Utd,Premier League,19,2001,14.1,504,487,17,2,3,97,31,25,14,11,2,1,381,50,73,380,112,5,0,2,397,2,6,21,17
Sam Greenwood,ENG,MF,Leeds United,Premier League,19,2002,2.6,85,79,6,3,0,20,1,4,1,1,0,0,57,14,14,38,42,3,0,2,60,1,0,3,8
Michael Gregoritsch,AUT,FW,Augsburg,Bundesliga,27,1994,15.5,419,389,30,3,1,142,4,12,0,0,0,0,211,107,101,192,92,49,7,5,255,1,10,30,12
Dominik Greif,SVK,GK,Mallorca,La Liga,24,1997,1.0,31,19,12,2,0,2,0,0,0,0,0,0,18,0,13,4,21,0,0,6,20,0,2,0,0
Clément Grenier,FRA,MF,Mallorca,La Liga,30,1991,0.7,40,38,2,1,0,7,0,2,1,0,0,1,30,2,8,6,33,0,0,0,30,0,1,1,2
Sebastian Griesbeck,GER,DF,Greuther Fürth,Bundesliga,30,1990,27.1,878,847,31,31,0,140,23,0,0,0,0,0,586,116,176,160,611,70,0,3,697,2,23,26,22
Sebastian Griesbeck,GER,MF,Union Berlin,Bundesliga,30,1990,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Antoine Griezmann,FRA,FW,Barcelona,La Liga,30,1991,2.9,99,98,1,1,0,32,7,0,0,0,0,0,71,17,11,81,12,2,0,1,85,0,0,5,2
Antoine Griezmann,FRA,FW,Atlético Madrid,La Liga,30,1991,18.8,710,667,43,9,5,156,21,17,22,12,4,2,481,118,111,531,105,33,6,10,560,5,10,27,16
Vincenzo Grifo,ITA,MF,Freiburg,Bundesliga,28,1993,30.8,1410,1213,197,96,5,233,63,74,80,54,22,1,915,150,345,123,1213,35,13,7,1042,10,23,45,30
Lennart Grill,GER,GK,Leverkusen,Bundesliga,22,1999,1.0,45,32,13,4,0,8,0,0,0,0,0,0,25,2,18,9,29,0,0,6,31,0,1,0,1
Florian Grillitsch,AUT,DF,Hoffenheim,Bundesliga,25,1995,16.6,1024,956,68,61,2,149,44,8,0,0,0,0,771,94,159,123,835,34,5,5,920,3,8,16,14
Arnaut Groeneveld,NED,FW,Villarreal,La Liga,24,1997,16.4,384,357,27,1,1,81,11,33,12,6,0,0,315,38,31,83,292,4,4,0,287,2,4,26,16
Pascal Groß,GER,MF,Brighton,Premier League,30,1991,22.6,1310,1116,194,57,5,163,92,66,99,37,55,3,829,161,320,212,1014,29,35,4,979,8,21,36,48
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,26,1995,10.8,312,307,5,2,0,63,13,4,0,0,0,0,215,25,72,21,260,16,3,1,252,1,5,12,4
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,34,1987,29.5,972,714,258,59,0,84,39,0,0,0,0,0,561,42,369,109,655,4,0,164,763,2,21,5,2
Andrés Guardado,MEX,MF,Betis,La Liga,34,1986,15.5,934,885,49,35,0,102,44,4,1,0,1,0,627,116,191,760,94,47,13,7,782,4,25,19,9
Sergi Guardiola,ESP,FW,Rayo Vallecano,La Liga,30,1991,19.0,436,403,33,2,1,136,7,15,0,0,0,0,274,86,76,301,75,23,2,8,303,1,7,27,26
Nemanja Gudelj,SRB,MF,Sevilla,La Liga,29,1991,11.6,669,647,22,18,0,76,20,1,0,0,0,0,545,51,73,21,587,33,4,3,601,1,10,7,7
Albert Guðmundsson,ISL,FW,Genoa,Serie A,24,1997,6.7,222,195,27,5,0,51,5,20,14,5,7,0,127,46,49,24,178,7,7,1,146,0,10,7,12
Gabriel Gudmundsson,SWE,DF,Lille,Ligue 1,22,1999,14.9,711,601,110,8,0,106,15,43,0,0,0,0,416,157,138,511,60,25,102,0,521,5,14,18,41
Noah Guede-Nadje,FRA,FW,Angers,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gonçalo Guedes,POR,FW,Valencia,La Liga,24,1996,29.0,884,795,89,21,2,157,45,70,29,13,10,1,530,146,208,75,721,42,25,8,582,3,23,44,52
Marc Guéhi,ENG,DF,Crystal Palace,Premier League,21,2000,35.8,2276,2212,64,59,0,178,83,2,0,0,0,0,1757,144,375,642,1485,100,5,2,1991,5,21,40,8
Mattéo Guendouzi,FRA,MF,Marseille,Ligue 1,22,1999,35.0,2175,2107,68,25,8,341,48,31,13,3,3,0,1777,198,200,123,1955,49,23,7,1901,9,23,54,66
Yanis Guermouche,FRA,MF,Montpellier,Ligue 1,20,2001,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,3,0,0,0,0
