Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Kevin Danso,AUT,DF,Lens,Ligue 1,22,1998,31.0,1620,1839,88.1,34933,10305,411,449,91.5,925,998,92.7,277,373,74.3,2,0.2,+1.8,5,49,2,0,65
Dante,BRA,DF,Nice,Ligue 1,37,1983,31.9,2146,2366,90.7,46670,15158,572,595,96.1,1205,1274,94.6,361,472,76.5,0,1.4,-1.4,6,110,5,1,115
Ebrima Darboe,GAM,MF,Roma,Serie A,20,2001,0.7,38,40,95.0,921,150,6,6,100.0,20,22,90.9,11,11,100.0,0,0.0,0.0,0,4,0,0,1
Márton Dárdai,GER,DF,Hertha BSC,Bundesliga,19,2002,8.4,268,371,72.2,6963,2916,39,47,83.0,142,168,84.5,84,147,57.1,1,0.1,+0.9,2,27,0,0,25
Sergi Darder,ESP,MF,Espanyol,La Liga,27,1993,34.7,1442,1746,82.6,28706,8082,593,653,90.8,594,671,88.5,230,360,63.9,9,4.9,+4.1,41,176,43,6,156
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,30,1990,19.8,689,957,72.0,13134,4043,290,343,84.5,289,359,80.5,95,199,47.7,5,3.3,+1.7,32,45,17,5,64
Karl Darlow,ENG,GK,Newcastle Utd,Premier League,30,1990,8.0,152,253,60.1,6707,4585,15,15,100.0,41,42,97.6,96,195,49.2,0,0.0,0.0,0,10,0,0,0
Matteo Darmian,ITA,DF,Inter,Serie A,31,1989,16.7,563,701,80.3,9943,4010,249,277,89.9,250,301,83.1,52,83,62.7,1,2.2,-1.2,21,28,23,10,61
Josh Dasilva,ENG,MF,Brentford,Premier League,22,1998,2.9,71,88,80.7,1232,306,29,32,90.6,36,45,80.0,4,7,57.1,0,0.1,-0.1,2,6,4,1,7
Jonathan David,CAN,FW,Lille,Ligue 1,21,2000,31.2,527,668,78.9,7753,1674,295,353,83.6,176,217,81.1,31,43,72.1,0,3.2,-3.2,33,39,22,4,54
Alphonso Davies,CAN,DF,Bayern Munich,Bundesliga,20,2000,19.3,1123,1335,84.1,18799,5254,538,609,88.3,497,574,86.6,74,112,66.1,3,4.0,-1.0,33,52,41,16,102
Ben Davies,WAL,DF,Tottenham,Premier League,28,1993,28.2,1375,1600,85.9,25844,8737,524,563,93.1,712,785,90.7,122,199,61.3,1,0.6,+0.4,8,124,14,0,117
Tom Davies,ENG,MF,Everton,Premier League,23,1998,2.6,60,79,75.9,959,231,30,32,93.8,23,30,76.7,4,8,50.0,0,0.0,0.0,0,3,1,0,8
Keinan Davis,ENG,FW,Aston Villa,Premier League,23,1998,0.1,3,3,100.0,49,30,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
Paweł Dawidowicz,POL,DF,Hellas Verona,Serie A,26,1995,13.3,526,610,86.2,9979,2922,196,208,94.2,248,285,87.0,70,92,76.1,0,0.1,-0.1,4,39,3,0,30
Craig Dawson,ENG,DF,West Ham,Premier League,31,1990,30.6,1015,1234,82.3,23629,7149,288,316,91.1,472,522,90.4,247,375,65.9,2,0.5,+1.5,3,84,1,0,45
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,30,1991,24.5,1172,1553,75.5,22303,6186,520,600,86.7,464,582,79.7,166,311,53.4,8,9.4,-1.4,88,132,67,9,157
Konrad De La Fuente,USA,FW,Marseille,Ligue 1,20,2001,8.7,188,239,78.7,2960,640,105,118,89.0,69,83,83.1,11,22,50.0,2,1.5,+0.5,11,7,14,4,17
Sebastien De Maio,FRA,DF,Udinese,Serie A,34,1987,2.0,53,75,70.7,1202,529,13,15,86.7,31,35,88.6,9,24,37.5,0,0.3,-0.3,1,3,0,0,2
Tommaso De Nipoti,ITA,MF,Atalanta,Serie A,18,2003,0.1,1,2,50.0,9,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Rodrigo De Paul,ARG,MF,Atlético Madrid,La Liga,27,1994,23.9,1125,1420,79.2,23080,7494,453,512,88.5,428,490,87.3,213,356,59.8,1,4.1,-3.1,52,153,41,7,149
Mattia De Sciglio,ITA,DF,Juventus,Serie A,28,1992,13.0,543,668,81.3,10667,3955,220,251,87.6,242,276,87.7,74,119,62.2,2,2.4,-0.4,21,37,17,12,48
Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,33,1988,25.5,999,1346,74.2,16843,8530,494,595,83.0,411,510,80.6,80,184,43.5,2,2.1,-0.1,21,80,25,13,100
Saulo Decarli,SUI,DF,Bochum,Bundesliga,29,1992,0.1,6,6,100.0,145,14,1,1,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0
Troy Deeney,ENG,FW,Watford,Premier League,33,1988,0.3,3,6,50.0,38,16,2,4,50.0,1,1,100.0,0,0,,0,0.1,-0.1,1,1,0,0,1
Grégoire Defrel,MTQ,FW,Sassuolo,Serie A,30,1991,15.1,341,399,85.5,4630,658,215,239,90.0,96,114,84.2,15,22,68.2,2,2.1,-0.1,22,16,13,0,24
Alessandro Deiola,ITA,MF,Cagliari,Serie A,25,1995,23.7,600,771,77.8,11938,2620,224,274,81.8,256,320,80.0,103,138,74.6,1,1.3,-0.3,13,35,13,2,59
Romain Del Castillo,FRA,MF,Brest,Ligue 1,25,1996,10.8,324,437,74.1,5026,1494,184,221,83.3,105,133,78.9,27,61,44.3,6,1.9,+4.1,16,25,11,3,34
Romain Del Castillo,FRA,MF,Rennes,Ligue 1,25,1996,0.3,11,15,73.3,238,91,4,5,80.0,2,3,66.7,5,6,83.3,0,0.1,-0.1,1,1,2,0,2
Thomas Delaine,FRA,DF,Metz,Ligue 1,29,1992,25.7,867,1166,74.4,14664,6252,425,479,88.7,365,465,78.5,63,169,37.3,2,2.7,-0.7,29,48,24,16,89
Thomas Delaney,DEN,MF,Sevilla,La Liga,29,1991,17.2,632,801,78.9,12054,2924,268,306,87.6,248,302,82.1,103,162,63.6,1,0.6,+0.4,10,45,8,2,39
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,29,1991,0.2,11,15,73.3,129,31,7,8,87.5,3,5,60.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2
Liam Delap,ENG,FW,Manchester City,Premier League,18,2003,0.1,1,1,100.0,15,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Sacha Delaye,FRA,MF,Montpellier,Ligue 1,19,2002,2.9,68,90,75.6,1084,380,39,47,83.0,17,23,73.9,7,14,50.0,1,0.9,+0.1,2,5,4,1,7
Filippo Delli Carri,ITA,DF,Salernitana,Serie A,22,1999,3.7,86,120,71.7,1419,772,40,48,83.3,38,50,76.0,6,14,42.9,0,0.1,-0.1,1,5,1,1,4
Andy Delort,ALG,FW,Montpellier,Ligue 1,29,1991,3.0,56,96,58.3,1037,258,30,43,69.8,18,30,60.0,8,13,61.5,1,0.7,+0.3,9,2,6,2,5
Andy Delort,ALG,FW,Nice,Ligue 1,29,1991,27.2,420,685,61.3,6456,1348,231,329,70.2,126,213,59.2,37,79,46.8,2,4.2,-2.2,33,26,28,9,43
Fabian Delph,ENG,MF,Everton,Premier League,31,1989,7.4,263,308,85.4,5253,1300,117,124,94.4,94,110,85.5,48,62,77.4,0,0.1,-0.1,3,33,2,0,26
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,25,1996,24.5,308,443,69.5,3845,486,183,242,75.6,77,111,69.4,12,28,42.9,4,3.0,+1.0,22,13,7,1,12
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,24,1997,15.7,609,822,74.1,10521,2965,318,366,86.9,212,280,75.7,64,130,49.2,13,7.8,+5.2,46,26,42,13,66
Yusuf Demir,AUT,FW,Barcelona,La Liga,18,2003,2.1,77,85,90.6,969,186,52,55,94.5,19,22,86.4,2,4,50.0,0,0.0,0.0,1,2,2,0,2
Merih Demiral,TUR,DF,Atalanta,Serie A,23,1998,21.3,703,805,87.3,15350,3501,175,198,88.4,391,427,91.6,127,160,79.4,2,0.0,+2.0,1,23,1,0,21
Kerem Demirbay,GER,MF,Leverkusen,Bundesliga,28,1993,22.8,1071,1400,76.5,23067,7738,391,456,85.7,423,502,84.3,227,381,59.6,4,4.1,-0.1,45,129,29,4,125
Ermedin Demirović,BIH,FW,Freiburg,Bundesliga,23,1998,9.7,113,175,64.6,1487,269,76,106,71.7,27,42,64.3,6,11,54.5,3,1.2,+1.8,9,4,4,2,6
Diego Demme,GER,MF,Napoli,Serie A,29,1991,7.7,541,600,90.2,9099,2211,271,288,94.1,214,231,92.6,44,66,66.7,0,0.3,-0.3,3,41,6,2,29
Jason Denayer,BEL,DF,Lyon,Ligue 1,26,1995,11.1,698,739,94.5,15036,4120,201,209,96.2,367,380,96.6,125,144,86.8,0,0.0,0.0,1,19,0,0,20
Leander Dendoncker,BEL,MF,Wolves,Premier League,26,1995,21.7,709,812,87.3,12399,2333,323,368,87.8,295,322,91.6,73,88,83.0,2,1.0,+1.0,11,44,4,0,37
Emmanuel Dennis,NGA,FW,Watford,Premier League,23,1997,28.7,431,633,68.1,6406,1891,255,329,77.5,125,180,69.4,32,56,57.1,6,3.2,+2.8,33,22,21,5,60
Fabio Depaoli,ITA,MF,Sampdoria,Serie A,24,1997,1.2,22,33,66.7,401,153,10,10,100.0,9,11,81.8,3,6,50.0,0,0.0,0.0,0,3,0,0,4
Fabio Depaoli,ITA,DF,Hellas Verona,Serie A,24,1997,7.8,183,290,63.1,3258,1735,90,116,77.6,70,94,74.5,20,59,33.9,1,0.3,+0.7,4,14,15,5,30
Memphis Depay,NED,FW,Barcelona,La Liga,27,1994,20.6,725,965,75.1,10974,2829,460,519,88.6,173,239,72.4,65,146,44.5,2,3.9,-1.9,45,32,30,10,70
Mike van der Hoorn,NED,DF,Arminia,Bundesliga,28,1992,0.2,3,4,75.0,72,9,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Arthur Desmas,FRA,GK,Clermont Foot,Ligue 1,27,1994,14.5,297,414,71.7,7127,3994,91,91,100.0,113,115,98.3,84,199,42.2,0,0.0,0.0,0,6,0,0,1
Sergiño Dest,USA,DF,Barcelona,La Liga,20,2000,16.8,880,1000,88.0,13944,4131,470,497,94.6,358,403,88.8,44,72,61.1,3,2.8,+0.2,19,59,17,4,69
Mattia Destro,ITA,FW,Genoa,Serie A,30,1991,19.4,210,347,60.5,2885,726,136,201,67.7,55,99,55.6,10,22,45.5,1,1.0,0.0,10,20,5,1,25
Gerard Deulofeu,ESP,FW,Udinese,Serie A,27,1994,29.1,772,1106,69.8,13306,5007,392,478,82.0,281,348,80.7,85,195,43.6,5,7.0,-2.0,79,47,80,8,134
Kiernan Dewsbury-Hall,ENG,MF,Leicester City,Premier League,22,1998,23.4,941,1220,77.1,15939,4069,461,530,87.0,374,466,80.3,85,171,49.7,2,3.0,-1.0,34,95,27,4,98
Jacopo Dezi,ITA,MF,Venezia,Serie A,29,1992,0.2,22,26,84.6,495,144,5,6,83.3,14,15,93.3,3,5,60.0,0,0.0,0.0,1,3,3,1,5
Samuel Di Carmine,ITA,FW,Hellas Verona,Serie A,32,1988,0.4,5,5,100.0,81,8,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Federico Di Francesco,ITA,FW,Empoli,Serie A,27,1994,15.2,258,385,67.0,4239,1348,145,179,81.0,74,112,66.1,24,58,41.4,0,1.0,-1.0,15,26,13,1,40
Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,27,1993,31.9,2032,2309,88.0,34532,12444,978,1060,92.3,863,944,91.4,158,213,74.2,4,2.7,+1.3,32,148,44,10,159
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,33,1988,18.3,895,1179,75.9,15850,4357,462,538,85.9,304,385,79.0,116,208,55.8,7,6.9,+0.1,55,59,48,10,106
Francesco Di Mariano,ITA,FW,Venezia,Serie A,25,1996,0.7,11,14,78.6,230,28,3,4,75.0,5,6,83.3,3,4,75.0,0,0.1,-0.1,1,0,1,1,0
Francesco Di Tacchio,ITA,MF,Salernitana,Serie A,31,1990,13.9,433,536,80.8,7982,2557,182,206,88.3,175,203,86.2,63,102,61.8,0,0.1,-0.1,3,50,8,0,50
Boulaye Dia,SEN,FW,Villarreal,La Liga,24,1996,14.1,195,257,75.9,2829,375,102,130,78.5,69,84,82.1,8,16,50.0,5,1.9,+3.1,17,4,3,0,12
Moussa Diaby,FRA,FW,Leverkusen,Bundesliga,22,1999,30.7,759,1017,74.6,13598,3660,358,438,81.7,296,368,80.4,92,151,60.9,12,9.1,+2.9,61,55,61,18,104
Yadaly Diaby,FRA,FW,Clermont Foot,Ligue 1,20,2000,0.7,12,20,60.0,148,11,8,13,61.5,2,4,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,24,1996,21.6,542,700,77.4,13316,4453,120,146,82.2,268,306,87.6,149,237,62.9,1,0.1,+0.9,3,48,2,1,50
Ibrahim Diakité,GUI,MF,Reims,Ligue 1,17,2003,0.0,1,3,33.3,17,16,0,1,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Abdou Diallo,SEN,DF,Paris S-G,Ligue 1,25,1996,9.7,625,699,89.4,11314,4235,257,278,92.4,297,319,93.1,63,87,72.4,1,0.6,+0.4,4,36,8,3,54
Habib Diallo,SEN,FW,Strasbourg,Ligue 1,26,1995,17.1,267,373,71.6,3732,605,169,215,78.6,71,100,71.0,15,23,65.2,1,2.1,-1.1,12,15,9,3,17
Ibrahima Diallo,FRA,MF,Southampton,Premier League,22,1999,11.4,357,438,81.5,6245,1432,171,204,83.8,149,171,87.1,29,42,69.0,2,1.0,+1.0,15,41,2,1,29
Mouhamadou Diarra,SEN,MF,Strasbourg,Ligue 1,17,2004,1.2,51,59,86.4,1117,173,16,16,100.0,21,25,84.0,14,16,87.5,0,0.0,0.0,0,6,0,0,3
Stéphane Diarra,FRA,FW,Lorient,Ligue 1,22,1998,5.8,142,198,71.7,2500,524,74,90,82.2,49,65,75.4,16,29,55.2,0,1.5,-1.5,11,8,6,1,17
Rúben Dias,POR,DF,Manchester City,Premier League,24,1997,26.7,2097,2224,94.3,45031,11468,566,594,95.3,1189,1224,97.1,336,389,86.4,4,2.3,+1.7,12,182,4,0,106
Krepin Diatta,SEN,MF,Monaco,Ligue 1,22,1999,3.2,83,106,78.3,1211,373,51,57,89.5,27,36,75.0,4,4,100.0,0,0.1,-0.1,3,7,2,0,15
Amadou Diawara,GUI,MF,Roma,Serie A,24,1997,1.9,55,70,78.6,944,222,27,30,90.0,24,29,82.8,3,8,37.5,0,0.0,0.0,1,4,0,0,3
Brahim Díaz,ESP,MF,Milan,Serie A,21,1999,20.6,616,730,84.4,9930,2248,319,363,87.9,228,260,87.7,45,71,63.4,3,2.5,+0.5,31,56,29,3,67
Javier Díaz,ESP,GK,Sevilla,La Liga,24,1997,1.0,28,33,84.8,788,344,5,5,100.0,12,12,100.0,11,16,68.8,0,0.0,0.0,0,0,0,0,0
Luis Díaz,COL,FW,Liverpool,Premier League,24,1997,10.6,394,448,87.9,6196,1292,223,245,91.0,132,150,88.0,31,35,88.6,3,1.8,+1.2,16,18,22,3,41
Víctor Díaz,ESP,DF,Granada,La Liga,33,1988,16.7,526,693,75.9,11405,4529,165,178,92.7,250,293,85.3,104,202,51.5,0,0.2,-0.2,4,43,5,2,45
Daniel Didavi,GER,FW,Stuttgart,Bundesliga,31,1990,3.1,80,114,70.2,1387,296,35,45,77.8,36,46,78.3,7,13,53.8,1,0.8,+0.2,6,4,5,0,9
Bamba Dieng,SEN,FW,Marseille,Ligue 1,21,2000,10.8,145,197,73.6,2080,370,84,104,80.8,46,59,78.0,8,12,66.7,1,1.2,-0.2,6,1,6,2,9
Eric Dier,ENG,DF,Tottenham,Premier League,27,1994,34.1,1969,2226,88.5,44250,14510,492,525,93.7,1110,1175,94.5,362,506,71.5,0,1.4,-1.4,8,95,9,1,93
Elhadji Dieye,SEN,MF,Saint-Étienne,Ligue 1,19,2002,0.4,4,9,44.4,42,27,4,8,50.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Lucas Digne,FRA,DF,Everton,Premier League,28,1993,13.0,487,678,71.8,8548,4277,219,262,83.6,211,268,78.7,42,104,40.4,0,1.7,-1.7,20,29,12,4,49
Lucas Digne,FRA,DF,Aston Villa,Premier League,28,1993,14.1,632,823,76.8,9970,4476,360,397,90.7,200,260,76.9,55,125,44.0,4,2.0,+2.0,29,29,24,16,56
Mitchell Dijks,NED,DF,Bologna,Serie A,28,1993,7.7,265,346,76.6,4360,2096,136,155,87.7,106,137,77.4,21,36,58.3,2,0.4,+1.6,6,15,4,4,21
Javairô Dilrosun,NED,MF,Bordeaux,Ligue 1,23,1998,19.2,447,602,74.3,7847,2381,234,267,87.6,137,182,75.3,61,110,55.5,6,3.1,+2.9,30,38,23,2,58
Javairô Dilrosun,NED,FW,Hertha BSC,Bundesliga,23,1998,1.5,26,34,76.5,388,103,18,23,78.3,4,5,80.0,3,3,100.0,0,0.0,0.0,0,1,0,0,2
Federico Dimarco,ITA,DF,Inter,Serie A,23,1997,15.9,996,1212,82.2,19035,6795,458,478,95.8,359,414,86.7,151,259,58.3,3,5.2,-2.2,50,73,29,16,85
Landry Dimata,BEL,FW,Espanyol,La Liga,23,1997,6.0,71,99,71.7,1047,169,40,52,76.9,22,30,73.3,5,6,83.3,0,0.2,-0.2,5,7,2,0,5
Stole Dimitrievski,MKD,GK,Rayo Vallecano,La Liga,27,1993,30.8,538,955,56.3,19858,14443,87,87,100.0,177,182,97.3,272,683,39.8,0,0.0,0.0,0,20,0,0,0
Junior Dina Ebimbe,FRA,MF,Paris S-G,Ligue 1,20,2000,3.5,192,213,90.1,3567,645,79,89,88.8,88,91,96.7,22,25,88.0,0,0.1,-0.1,1,19,2,0,9
Tristan Dingomé,CMR,MF,Troyes,Ligue 1,30,1991,12.0,403,536,75.2,7047,2147,204,248,82.3,129,170,75.9,52,90,57.8,4,2.5,+1.5,21,39,13,5,43
Sinaly Diomande,CIV,DF,Lyon,Ligue 1,20,2001,6.4,440,468,94.0,10194,2983,95,100,95.0,251,261,96.2,93,106,87.7,0,0.0,0.0,1,14,0,0,21
Issa Diop,FRA,DF,West Ham,Premier League,24,1997,10.7,404,469,86.1,7678,2665,153,163,93.9,199,220,90.5,46,79,58.2,1,0.1,+0.9,1,16,0,0,15
Sofiane Diop,FRA,MF,Monaco,Ligue 1,21,2000,21.6,725,981,73.9,13025,3688,350,419,83.5,258,323,79.9,95,175,54.3,4,4.1,-0.1,36,57,40,7,105
Andy Diouf,FRA,MF,Rennes,Ligue 1,18,2003,0.2,7,9,77.8,119,7,3,5,60.0,4,4,100.0,0,0,,0,0.5,-0.5,1,0,0,0,0
Assane Dioussé,SEN,MF,Saint-Étienne,Ligue 1,23,1997,0.3,34,37,91.9,650,107,10,11,90.9,17,17,100.0,5,7,71.4,0,0.0,0.0,0,3,0,0,0
Axel Disasi,FRA,DF,Monaco,Ligue 1,23,1998,30.2,1536,1741,88.2,34684,10702,354,380,93.2,874,932,93.8,300,409,73.3,0,0.4,-0.4,8,121,6,1,110
Filippo Distefano,ITA,FW,Fiorentina,Serie A,17,2003,0.0,2,2,100.0,45,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Matías Dituro,ARG,GK,Celta Vigo,La Liga,34,1987,38.0,926,1460,63.4,33952,23132,85,89,95.5,357,366,97.5,482,1001,48.2,0,0.1,-0.1,1,18,1,0,2
Tiago Djaló,POR,DF,Lille,Ligue 1,21,2000,25.9,1331,1516,87.8,25517,8843,528,574,92.0,598,650,92.0,187,242,77.3,1,0.3,+0.7,4,65,4,1,61
Djené,TOG,DF,Getafe,La Liga,29,1991,34.6,1035,1331,77.8,21837,8343,341,384,88.8,483,563,85.8,202,346,58.4,1,0.3,+0.7,9,75,11,2,85
Moussa Djenepo,MLI,MF,Southampton,Premier League,23,1998,5.1,111,149,74.5,1706,705,66,77,85.7,33,45,73.3,10,17,58.8,0,0.2,-0.2,6,10,9,2,23
Koffi Djidji,CIV,DF,Torino,Serie A,28,1992,19.3,700,828,84.5,14044,3989,249,277,89.9,327,354,92.4,114,174,65.5,0,0.1,-0.1,2,43,7,2,48
Alexander Djiku,GHA,DF,Strasbourg,Ligue 1,26,1994,29.9,1369,1614,84.8,30803,11956,367,404,90.8,690,768,89.8,288,405,71.1,0,0.6,-0.6,7,140,17,3,135
Bryan Djile Nokoué,CMR,DF,Saint-Étienne,Ligue 1,19,2002,0.6,22,29,75.9,435,125,8,9,88.9,11,12,91.7,3,6,50.0,0,0.0,0.0,0,1,0,0,1
Berat Djimsiti,ALB,DF,Atalanta,Serie A,28,1993,25.1,1213,1427,85.0,22421,7729,520,581,89.5,517,570,90.7,159,236,67.4,1,1.0,0.0,11,87,15,7,80
Ouparine Djoco,SEN,GK,Clermont Foot,Ligue 1,23,1998,23.5,493,734,67.2,13838,8464,101,103,98.1,212,216,98.1,165,399,41.4,0,0.0,0.0,0,3,0,0,1
Naïs Djouahra,FRA,FW,Real Sociedad,La Liga,21,1999,2.4,70,98,71.4,914,224,48,55,87.3,20,25,80.0,1,14,7.1,0,0.3,-0.3,3,7,1,0,3
Marko Dmitrović,SRB,GK,Sevilla,La Liga,29,1992,6.0,187,224,83.5,5088,2358,39,39,100.0,95,95,100.0,53,90,58.9,0,0.0,0.0,0,2,0,0,0
Lewis Dobbin,ENG,FW,Everton,Premier League,18,2003,0.4,4,7,57.1,106,24,2,3,66.7,0,1,0.0,2,3,66.7,0,0.0,0.0,0,1,0,0,1
Matt Doherty,IRL,DF,Tottenham,Premier League,29,1992,9.7,440,538,81.8,7428,1960,221,248,89.1,176,207,85.0,37,60,61.7,4,1.8,+2.2,14,20,11,4,36
Jeremy Doku,BEL,FW,Rennes,Ligue 1,19,2002,5.2,121,165,73.3,1915,506,67,89,75.3,42,51,82.4,8,16,50.0,2,1.3,+0.7,10,9,8,2,19
Kasper Dolberg,DEN,FW,Nice,Ligue 1,23,1997,16.6,175,243,72.0,2501,421,110,141,78.0,45,67,67.2,13,17,76.5,2,1.2,+0.8,15,10,8,1,15
Jaume Doménech,ESP,GK,Valencia,La Liga,30,1990,3.8,66,107,61.7,2781,2060,8,8,100.0,12,12,100.0,46,87,52.9,0,0.0,0.0,0,0,0,0,0
Brandon Domingues,FRA,MF,Troyes,Ligue 1,21,2000,2.6,69,92,75.0,1118,345,30,38,78.9,30,39,76.9,5,6,83.3,0,0.3,-0.3,7,3,4,2,9
Carlos Dominguez,ESP,DF,Celta Vigo,La Liga,20,2001,3.8,130,166,78.3,2800,781,41,52,78.8,61,64,95.3,26,47,55.3,0,0.0,0.0,0,6,1,0,8
Mario Dominguez,ESP,FW,Valencia,La Liga,17,2004,0.3,2,3,66.7,20,5,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Nicolás Domínguez,ARG,MF,Bologna,Serie A,23,1998,22.4,982,1196,82.1,18350,4944,432,484,89.3,400,462,86.6,135,203,66.5,3,2.2,+0.8,27,87,30,3,100
John Donald,ESP,DF,Elche,La Liga,20,2000,2.0,78,89,87.6,1419,550,26,28,92.9,43,47,91.5,6,11,54.5,0,0.0,0.0,1,10,0,0,6
Lee Dongjun,KOR,MF,Hertha BSC,Bundesliga,24,1997,1.3,13,18,72.2,123,36,12,12,100.0,1,4,25.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0
Anastasios Donis,GRE,FW,Reims,Ligue 1,24,1996,4.1,51,93,54.8,843,149,26,34,76.5,15,34,44.1,6,14,42.9,0,0.3,-0.3,5,3,3,0,4
Gianluigi Donnarumma,ITA,GK,Paris S-G,Ligue 1,22,1999,17.0,426,467,91.2,9238,4795,131,132,99.2,196,201,97.5,94,129,72.9,0,0.0,0.0,0,0,0,0,0
Niklas Dorsch,GER,MF,Augsburg,Bundesliga,23,1998,25.8,915,1100,83.2,21055,5578,276,315,87.6,411,455,90.3,210,294,71.4,0,0.3,-0.3,12,70,8,2,79
Gabriel Dos Santos,BRA,DF,Arsenal,Premier League,23,1997,34.0,1796,2002,89.7,37056,10032,535,565,94.7,1002,1054,95.1,239,350,68.3,0,0.8,-0.8,8,111,1,0,83
Jodel Dossou,BEN,FW,Clermont Foot,Ligue 1,29,1992,22.3,414,573,72.3,6060,1741,244,293,83.3,132,180,73.3,24,45,53.3,1,2.5,-1.5,23,36,23,12,51
Lohann Doucet,FRA,MF,Nantes,Ligue 1,18,2002,0.1,6,9,66.7,176,18,2,4,50.0,1,2,50.0,3,3,100.0,0,0.0,0.0,0,0,0,0,1
Abdoulaye Doucouré,MLI,MF,Everton,Premier League,28,1993,28.2,877,1095,80.1,14742,3154,429,500,85.8,349,419,83.3,74,112,66.1,4,2.2,+1.8,21,81,23,1,91
Cheick Doucouré,MLI,MF,Lens,Ligue 1,21,2000,32.7,1699,1940,87.6,31828,7814,702,777,90.3,776,858,90.4,200,254,78.7,4,3.1,+0.9,38,187,25,0,205
Fodé Doucouré,MLI,DF,Reims,Ligue 1,20,2001,1.7,57,80,71.3,994,462,25,30,83.3,27,31,87.1,5,15,33.3,0,0.0,0.0,1,1,1,0,5
Ismaël Doukouré,FRA,DF,Strasbourg,Ligue 1,18,2003,0.2,1,3,33.3,23,0,0,1,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Kamory Doumbia,MLI,MF,Reims,Ligue 1,18,2003,3.9,138,169,81.7,2629,761,59,69,85.5,55,66,83.3,20,27,74.1,1,0.4,+0.6,5,18,3,2,15
Moussa Doumbia,MLI,FW,Reims,Ligue 1,26,1994,1.0,27,36,75.0,411,134,18,21,85.7,8,11,72.7,1,2,50.0,0,0.0,0.0,0,1,2,0,4
Souleyman Doumbia,CIV,DF,Angers,Ligue 1,24,1996,24.7,915,1102,83.0,14808,4397,478,524,91.2,373,431,86.5,54,100,54.0,1,1.5,-0.5,16,35,17,12,55
Kieran Dowell,ENG,FW,Norwich City,Premier League,23,1997,10.1,235,342,68.7,3998,1155,124,152,81.6,76,100,76.0,27,66,40.9,1,2.0,-1.0,16,18,15,6,24
Bartłomiej Drągowski,POL,GK,Fiorentina,Serie A,23,1997,6.2,271,344,78.8,7848,3865,40,40,100.0,114,117,97.4,115,185,62.2,0,0.0,0.0,0,4,0,0,0
Radu Drăgușin,ROU,DF,Sampdoria,Serie A,19,2002,6.9,179,258,69.4,3990,1538,40,57,70.2,98,130,75.4,38,65,58.5,0,0.1,-0.1,3,10,3,1,12
Radu Drăgușin,ROU,DF,Salernitana,Serie A,19,2002,5.4,130,158,82.3,2792,969,41,47,87.2,62,70,88.6,25,34,73.5,0,0.0,0.0,1,4,0,0,6
Cody Drameh,ENG,DF,Leeds United,Premier League,19,2001,1.4,60,77,77.9,927,398,39,44,88.6,18,23,78.3,3,4,75.0,0,0.0,0.0,1,3,2,1,6
Julian Draxler,GER,FW,Paris S-G,Ligue 1,27,1993,6.1,275,302,91.1,4338,804,156,167,93.4,90,98,91.8,22,29,75.9,1,1.5,-0.5,8,21,5,1,14
Matthieu Dreyer,FRA,GK,Lorient,Ligue 1,32,1989,16.0,271,421,64.4,9152,5679,26,27,96.3,122,123,99.2,123,270,45.6,0,0.0,0.0,0,0,0,0,0
Domingos Duarte,POR,DF,Granada,La Liga,26,1995,18.7,548,702,78.1,12800,4801,135,159,84.9,286,334,85.6,122,197,61.9,0,0.0,0.0,1,36,0,0,40
