Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Levi Lumeka,ENG,DF,Troyes,Ligue 1,22,1998,0.7,23,1,9,6,10,2,22,3,3,100,3,0,21,119,56,2,1,1,2,0,40,16,40,5
Andriy Lunin,UKR,GK,Real Madrid,La Liga,22,1999,2,89,85,89,0,0,0,59,0,0,,0,0,39,118,68,0,0,0,0,0,41,41,100,0
Andrey Lunyov,RUS,GK,Leverkusen,Bundesliga,29,1991,1,50,45,50,0,0,0,44,0,0,,0,0,36,161,96,0,0,0,0,0,34,34,100,0
Sebastiano Luperto,ITA,DF,Empoli,Serie A,24,1996,21.8,1251,327,778,517,39,10,1158,1,2,50,1,0,662,4387,2420,45,13,0,4,3,715,700,97.9,4
Andreas Luthe,GER,GK,Union Berlin,Bundesliga,34,1987,27,1069,892,1066,5,0,0,783,0,0,,0,0,566,2896,1673,0,0,0,1,0,487,485,99.6,0
Lyanco,BRA,DF,Southampton,Premier League,24,1997,10.1,513,112,282,238,23,7,497,6,7,85.7,6,0,264,1423,623,16,3,2,2,5,263,252,95.8,2
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,27,1993,20.2,999,91,364,414,274,17,796,10,19,52.6,11,1,493,2236,1253,49,20,1,30,16,571,496,86.9,28
Yannis M'Bemba,FRA,DF,Nantes,Ligue 1,20,2001,0.1,8,1,3,1,4,2,7,0,0,,0,0,5,11,3,0,0,0,1,0,5,5,100,0
Alexis Mac Allister,ARG,MF,Brighton,Premier League,22,1998,23.6,1400,45,242,663,560,52,1318,18,39,46.2,22,4,861,3998,2023,104,29,3,25,30,1019,878,86.2,87
Deiver Machado,COL,DF,Lens,Ligue 1,27,1993,5.8,337,14,93,148,116,9,287,7,18,38.9,9,1,210,1034,561,29,10,3,13,10,221,190,86,16
Darwin Machís,VEN,MF,Granada,La Liga,28,1993,15.3,682,17,131,304,312,45,662,27,52,51.9,28,3,506,3350,1931,90,27,9,46,28,603,452,75,71
Yvann Macon,FRA,DF,Saint-Étienne,Ligue 1,22,1998,17,1222,44,357,619,325,12,1008,22,47,46.8,25,2,757,4350,2657,108,27,5,30,24,784,722,92.1,36
James Maddison,ENG,MF,Leicester City,Premier League,24,1996,27.3,1382,24,192,722,552,82,1240,36,61,59,38,2,961,4919,2582,150,37,13,39,31,1225,988,80.7,146
Joakim Mæhle,DEN,DF,Atalanta,Serie A,24,1997,16.3,1108,31,250,507,427,46,972,13,39,33.3,16,1,766,3754,2345,97,35,8,19,24,788,708,89.8,58
Niki Mäenpää,FIN,GK,Venezia,Serie A,36,1985,16.5,573,510,569,4,0,0,380,0,0,,0,0,221,1129,620,0,0,0,0,2,215,214,99.5,0
Pablo Maffeo,ESP,DF,Mallorca,La Liga,24,1997,32.7,1763,108,544,840,500,53,1454,45,70,64.3,47,2,963,5157,3124,129,47,10,30,62,967,866,89.6,60
Louis Mafouta,CTA,FW,Metz,Ligue 1,27,1994,5.8,203,5,18,119,75,16,192,2,3,66.7,2,0,120,371,121,9,0,3,25,10,290,160,55.2,35
Giulio Maggiore,ITA,MF,Spezia,Serie A,23,1998,31.3,1515,63,393,848,382,54,1500,18,43,41.9,21,3,1008,4508,2421,88,46,8,51,42,1138,988,86.8,67
Matej Maglica,CRO,DF,Stuttgart,Bundesliga,22,1998,0.1,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,5,1,20,1
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,36,1984,3,272,18,73,184,26,0,261,1,1,100,1,0,178,766,370,10,3,0,1,0,199,195,98,3
Giangiacomo Magnani,ITA,DF,Hellas Verona,Serie A,25,1995,5.9,310,47,161,149,14,5,306,0,0,,0,0,135,783,485,5,2,0,1,1,161,158,98.1,1
Giangiacomo Magnani,ITA,DF,Sampdoria,Serie A,25,1995,2.7,180,37,128,63,0,0,178,0,0,,0,0,120,668,343,2,0,0,0,0,132,130,98.5,0
Hugo Magnetti,FRA,MF,Brest,Ligue 1,23,1998,16.3,863,34,216,556,151,10,844,10,19,52.6,12,1,569,3275,1591,65,22,3,14,16,550,507,92.2,11
Yohann Magnin,FRA,MF,Clermont Foot,Ligue 1,24,1997,19.1,1141,72,380,605,199,44,1132,7,11,63.6,7,1,680,2623,1143,44,8,1,19,23,878,783,89.2,26
Harry Maguire,ENG,DF,Manchester Utd,Premier League,28,1993,27.9,1808,265,907,917,101,41,1764,3,5,60,3,0,1081,7191,3901,110,19,0,5,4,1201,1175,97.8,7
Riyad Mahrez,ALG,FW,Manchester City,Premier League,30,1991,16.6,1116,15,77,340,781,133,1018,26,44,59.1,26,0,869,4820,2520,155,30,36,28,33,980,854,87.1,139
Arne Maier,GER,MF,Augsburg,Bundesliga,22,1999,20.7,1039,25,227,540,337,26,927,18,31,58.1,19,2,615,3105,1545,66,25,6,34,29,743,632,85.1,51
Habib Maïga,CIV,MF,Metz,Ligue 1,25,1996,14.1,746,39,207,426,155,14,723,11,15,73.3,11,1,459,2007,1004,35,13,1,12,20,522,464,88.9,24
Mike Maignan,FRA,GK,Milan,Serie A,26,1995,32,1220,992,1213,8,0,0,1010,0,2,0,0,0,697,3934,2538,0,0,0,0,0,700,696,99.4,0
Ainsley Maitland-Niles,ENG,DF,Roma,Serie A,23,1997,5.4,376,15,108,157,128,7,310,3,5,60,4,0,214,1031,604,28,7,1,8,7,250,223,89.2,17
Ainsley Maitland-Niles,ENG,MF,Arsenal,Premier League,23,1997,3,171,9,47,89,41,1,166,2,7,28.6,2,0,101,422,216,10,1,0,3,5,116,108,93.1,3
Josh Maja,NGA,FW,Bordeaux,Ligue 1,22,1998,0.1,10,0,0,6,4,1,8,0,0,,0,0,5,13,7,1,0,0,0,1,9,5,55.6,2
Abdul Majeed Waris,GHA,MF,Strasbourg,Ligue 1,29,1991,3.6,184,1,16,90,95,15,180,9,16,56.3,9,0,150,754,436,25,12,4,5,7,213,145,68.1,32
Lovro Majer,CRO,MF,Rennes,Ligue 1,23,1998,20.4,1329,23,173,692,593,72,1258,24,47,51.1,28,0,985,6308,3506,170,73,8,39,39,1094,967,88.4,117
Jean-Victor Makengo,FRA,MF,Udinese,Serie A,23,1998,26.1,1100,38,246,639,322,42,1088,27,42,64.3,27,3,797,5224,2841,127,47,12,24,32,843,736,87.3,47
Béni Makouana,CGO,FW,Montpellier,Ligue 1,18,2002,3.6,122,4,16,51,69,20,118,0,2,0,0,0,82,541,397,16,6,4,11,13,131,88,67.2,25
Nemanja Maksimović,SRB,MF,Getafe,La Liga,26,1995,32.6,1190,62,255,669,314,70,1163,12,18,66.7,12,0,610,3013,1395,82,23,5,27,17,731,615,84.1,42
Nikola Maksimović,SRB,DF,Genoa,Serie A,29,1991,12.4,647,143,392,263,27,9,609,0,3,0,1,1,305,1858,986,19,3,0,1,3,329,323,98.2,0
Kévin Malcuit,MAR,DF,Napoli,Serie A,30,1991,3.2,195,15,77,75,54,5,171,2,4,50,2,0,115,665,378,18,1,1,4,4,132,120,90.9,9
Daniel Maldini,ITA,MF,Milan,Serie A,19,2001,1.6,71,0,11,41,28,10,69,1,2,50,1,0,44,336,201,9,6,1,6,0,67,48,71.6,8
Youssef Maleh,ITA,MF,Fiorentina,Serie A,22,1998,11.3,558,5,80,296,218,47,553,3,9,33.3,6,1,365,1552,810,38,16,4,20,13,487,407,83.6,69
Donyell Malen,NED,FW,Dortmund,Bundesliga,22,1999,18.7,788,12,73,336,430,100,762,17,38,44.7,20,0,554,3046,1779,108,29,29,47,39,878,599,68.2,146
Ruslan Malinovskyi,UKR,FW,Atalanta,Serie A,28,1993,17.7,1198,4,108,560,629,55,1111,37,66,56.1,39,2,888,5188,2838,137,49,10,40,60,1058,894,84.5,137
Hugo Mallo,ESP,DF,Celta Vigo,La Liga,30,1991,20.3,1494,72,434,696,428,45,1269,7,15,46.7,7,1,776,3575,1917,99,26,8,16,10,954,855,89.6,62
Lennard Maloney,USA,DF,Dortmund,Bundesliga,21,1999,0.1,19,2,11,6,2,0,18,0,0,,0,0,11,45,22,1,0,0,0,0,14,14,100,0
Mickael Malsa,MTQ,MF,Levante,La Liga,25,1995,12.7,675,35,207,415,82,15,667,4,9,44.4,5,0,425,1882,980,30,5,0,13,8,450,411,91.3,13
Giorgi Mamardashvili,GEO,GK,Valencia,La Liga,20,2000,18,547,462,543,4,0,0,325,0,0,,0,0,190,1064,595,0,0,0,1,1,140,139,99.3,0
Rey Manaj,ALB,FW,Spezia,Serie A,24,1997,19.6,783,17,66,431,327,78,724,19,50,38,21,2,499,2106,1020,54,16,14,80,58,960,557,58,133
Hianga Mananga Mbock,FRA,MF,Brest,Ligue 1,21,1999,8.9,367,10,79,223,82,8,354,9,12,75,9,0,237,1357,696,29,5,1,3,11,250,228,91.2,15
Vincent Manceau,FRA,DF,Angers,Ligue 1,32,1989,26.2,1816,159,975,870,79,4,1754,3,4,75,3,0,1240,5609,3079,65,18,2,7,10,1324,1309,98.9,3
Gianluca Mancini,ITA,DF,Roma,Serie A,25,1996,32,2047,272,1023,1003,141,37,1987,5,7,71.4,6,0,1390,6942,4010,113,30,3,10,3,1547,1516,98,5
Leonardo Mancuso,ITA,FW,Empoli,Serie A,29,1992,4.7,118,2,10,48,67,19,109,0,0,,0,0,69,381,212,11,3,1,9,7,153,83,54.2,29
Steve Mandanda,FRA,GK,Marseille,Ligue 1,36,1985,9,416,277,413,7,0,0,337,0,0,,0,0,250,1051,629,0,0,0,0,0,253,252,99.6,0
Reinildo Mandava,MOZ,DF,Atlético Madrid,La Liga,27,1994,14.4,813,56,379,396,92,9,720,4,9,44.4,4,1,492,2546,1311,32,9,2,11,4,449,437,97.3,16
Reinildo Mandava,MOZ,DF,Lille,Ligue 1,27,1994,16.9,1159,70,393,603,234,18,987,12,25,48,13,4,682,3383,2062,81,25,4,15,12,724,675,93.2,38
Aïssa Mandi,ALG,DF,Villarreal,La Liga,29,1991,15.3,1109,157,633,518,39,12,1069,0,0,,0,0,744,3790,2012,35,7,0,3,3,839,835,99.5,3
Rolando Mandragora,ITA,MF,Torino,Serie A,24,1997,14.7,897,22,138,528,268,21,795,5,10,50,5,0,511,2099,1089,53,17,6,10,10,623,557,89.4,30
Anthony Mandrea,ALG,GK,Angers,Ligue 1,24,1996,10,313,281,312,1,0,0,193,0,0,,0,0,115,498,194,0,0,0,0,0,87,87,100,0
Sadio Mané,SEN,FW,Liverpool,Premier League,29,1992,31.3,1556,19,113,694,870,250,1544,49,82,59.8,52,9,1188,6608,3397,199,59,54,98,72,1880,1240,66,356
Eliaquim Mangala,FRA,DF,Saint-Étienne,Ligue 1,30,1991,13.1,711,98,384,341,20,5,699,3,3,100,3,0,451,2365,1078,19,2,1,0,5,449,445,99.1,2
Orel Mangala,BEL,MF,Stuttgart,Bundesliga,23,1998,20.6,1008,29,220,555,311,47,998,46,70,65.7,50,4,785,3705,1721,70,19,12,26,46,880,731,83.1,77
Thomas Mangani,FRA,MF,Angers,Ligue 1,34,1987,24.4,1731,66,416,1059,312,16,1579,7,9,77.8,7,0,987,3549,1428,48,13,0,13,15,1151,1099,95.5,28
Ricardo Mangas,POR,DF,Bordeaux,Ligue 1,23,1998,26.1,1342,93,508,602,333,45,1124,16,32,50,20,0,774,4683,2745,95,41,5,22,27,838,742,88.5,61
Kostas Manolas,GRE,DF,Napoli,Serie A,30,1991,3.5,250,37,101,162,3,1,243,0,0,,0,0,165,1059,576,15,1,0,0,0,200,196,98,0
Javier Manquillo,ESP,DF,Newcastle Utd,Premier League,27,1994,14,552,61,222,217,137,11,455,8,12,66.7,8,0,259,1148,516,19,8,1,9,7,268,224,83.6,18
Myziane Maolida,FRA,MF,Nice,Ligue 1,22,1999,0.4,12,0,2,6,6,1,12,0,1,0,0,1,7,64,43,4,0,1,1,0,15,6,40,2
Myziane Maolida,FRA,FW,Hertha BSC,Bundesliga,22,1999,8.6,333,8,66,160,139,21,330,12,38,31.6,14,2,263,1484,996,41,14,6,16,22,382,244,63.9,51
Sekou Mara,FRA,FW,Bordeaux,Ligue 1,19,2002,10.1,351,6,30,176,159,44,327,12,35,34.3,15,2,221,902,342,20,4,2,27,19,435,241,55.4,54
Maranhão,BRA,FW,Valencia,La Liga,24,1996,10.8,359,10,41,149,195,45,350,14,34,41.2,14,2,220,1100,694,31,11,7,25,20,403,231,57.3,71
Nikola Maraš,SRB,DF,Rayo Vallecano,La Liga,25,1995,11.6,570,81,324,268,13,11,556,0,0,,0,0,306,1630,878,14,1,0,2,1,331,325,98.2,1
Fernando Marçal,BRA,DF,Wolves,Premier League,32,1989,16.1,1084,74,366,443,346,25,949,9,18,50,10,3,605,2902,1784,99,31,3,16,11,685,623,90.9,48
Marcelo,BRA,DF,Lyon,Ligue 1,34,1987,2,190,18,76,111,6,4,188,0,0,,0,0,130,519,253,6,0,0,0,1,134,133,99.3,1
Marcelo,BRA,DF,Real Madrid,La Liga,33,1988,5.8,516,18,98,235,226,18,476,9,12,75,9,0,408,1727,1094,54,23,4,5,2,432,407,94.2,34
Marcelo,BRA,DF,Bordeaux,Ligue 1,34,1987,10,741,109,424,352,15,11,730,2,2,100,2,1,491,2876,1539,25,1,0,4,1,530,523,98.7,2
Solly March,ENG,DF,Brighton,Premier League,27,1994,19.4,984,43,164,344,538,78,900,25,44,56.8,25,1,673,4239,2360,126,21,24,23,32,828,631,76.2,81
Riccardo Marchizza,ITA,DF,Empoli,Serie A,23,1998,15,775,50,208,359,251,19,619,10,24,41.7,12,1,446,2443,1294,62,19,1,4,17,456,412,90.4,19
Gian Marco Ferrari,ITA,DF,Sassuolo,Serie A,29,1992,34.7,2530,444,1432,1165,84,31,2376,6,9,66.7,6,0,1606,8030,4718,86,18,0,14,8,1786,1748,97.9,8
Iván Marcone,ARG,MF,Elche,La Liga,31,1990,9,520,29,176,329,45,1,503,9,10,90,9,0,334,1363,546,15,4,1,6,2,328,307,93.6,2
Óscar de Marcos,ESP,DF,Athletic Club,La Liga,32,1989,18.7,1282,56,329,648,382,28,1037,7,14,50,8,2,692,3475,1986,92,43,2,6,9,753,703,93.4,39
Davide Marfella,ITA,GK,Napoli,Serie A,21,1999,0.1,2,2,2,0,0,0,2,0,0,,0,0,1,2,2,0,0,0,0,0,1,1,100,0
José Mari,ESP,MF,Cádiz,La Liga,33,1987,4.3,230,7,57,151,35,5,219,2,4,50,3,2,147,710,349,15,3,0,3,3,152,140,92.1,2
Pablo Marí,ESP,DF,Arsenal,Premier League,27,1993,2,114,15,55,61,7,3,113,1,1,100,1,0,59,353,190,4,1,0,0,0,66,65,98.5,2
Pablo Marí,ESP,DF,Udinese,Serie A,27,1993,14.9,785,173,454,283,67,14,690,2,3,66.7,2,0,324,1393,636,9,2,1,2,1,359,351,97.8,4
José María Giménez,URU,DF,Atlético Madrid,La Liga,26,1995,22.7,1122,188,655,489,34,23,1082,6,9,66.7,6,0,645,2917,1380,23,4,0,5,4,715,693,96.9,2
Mariano,DOM,FW,Real Madrid,La Liga,27,1993,3.8,98,3,10,43,52,21,91,5,8,62.5,5,0,58,290,166,13,3,3,10,3,127,74,58.3,21
Răzvan Marin,ROU,MF,Cagliari,Serie A,25,1996,31.3,1534,31,286,832,532,32,1367,18,35,51.4,19,1,1027,6123,3093,117,47,7,40,39,1120,974,87,73
Guillermo Maripán,CHI,DF,Monaco,Ligue 1,27,1994,20.4,1534,196,779,793,44,16,1504,5,5,100,5,0,1021,4629,2590,73,5,0,7,4,1109,1079,97.3,0
Mika Màrmol,ESP,DF,Barcelona,La Liga,20,2001,0,5,0,0,5,0,0,5,0,0,,0,0,4,2,1,0,0,0,0,0,3,3,100,0
Omar Marmoush,EGY,FW,Wolfsburg,Bundesliga,22,1999,0.3,13,0,0,6,7,1,12,0,0,,0,0,6,30,16,2,0,1,0,0,10,6,60,2
Omar Marmoush,EGY,FW,Stuttgart,Bundesliga,22,1999,17.5,800,7,67,415,374,89,743,42,101,41.6,50,9,569,2787,1510,76,25,18,69,56,803,558,69.5,121
Marquinhos,BRA,DF,Paris S-G,Ligue 1,27,1994,31.8,2639,425,1306,1394,132,31,2568,6,7,85.7,6,0,1887,10565,6189,155,21,0,7,7,2101,2055,97.8,12
Roger Martí,ESP,FW,Levante,La Liga,30,1991,23.5,695,6,36,377,317,100,642,11,27,40.7,12,1,448,1896,837,55,20,6,65,29,955,506,53,156
Anthony Martial,FRA,FW,Sevilla,La Liga,25,1995,5.4,231,2,20,114,119,28,224,7,18,38.9,9,0,191,933,458,26,12,9,15,14,258,190,73.6,41
Anthony Martial,FRA,FW,Manchester Utd,Premier League,25,1995,2.4,110,1,9,40,66,19,109,5,7,71.4,5,0,88,489,327,18,4,4,4,2,143,95,66.4,30
Martín,ESP,MF,Cádiz,La Liga,22,1999,1.3,61,4,15,34,13,0,58,1,1,100,1,0,26,127,64,4,0,0,0,1,31,25,80.6,0
Aarón Martín,ESP,DF,Mainz 05,Bundesliga,24,1997,25.5,1357,46,367,600,462,24,1098,32,50,64,35,0,756,3365,1654,59,21,1,19,18,824,727,88.2,35
Ander Martin,ESP,FW,Real Sociedad,La Liga,20,2000,1,63,2,6,26,33,5,58,1,3,33.3,1,1,40,160,91,7,2,2,5,0,53,44,83,7
Andrés Martín,ESP,FW,Rayo Vallecano,La Liga,22,1999,2.1,55,0,2,25,30,7,49,1,3,33.3,1,0,40,194,105,9,1,1,3,4,74,39,52.7,10
Carlos Martín,ESP,DF,Atlético Madrid,La Liga,19,2002,0.1,3,1,1,1,1,0,3,0,0,,0,0,2,7,6,1,0,0,0,0,3,2,66.7,0
Iván Martín,ESP,MF,Alavés,La Liga,22,1999,1.8,84,0,9,45,34,2,84,0,2,0,0,0,68,355,128,9,0,0,2,5,83,63,75.9,3
Jonas Martin,FRA,MF,Rennes,Ligue 1,31,1990,23.4,1861,58,412,1296,237,20,1803,4,7,57.1,6,0,1324,4997,2307,87,18,1,15,11,1462,1414,96.7,18
Martinelli,BRA,FW,Arsenal,Premier League,20,2001,20.7,911,26,104,292,586,138,866,31,60,51.7,33,5,649,4513,2571,145,36,38,54,40,866,619,71.5,139
Emiliano Martínez,ARG,GK,Aston Villa,Premier League,28,1992,36,1141,991,1128,16,0,0,772,1,1,100,1,0,531,2547,1431,0,0,0,0,0,443,439,99.1,0
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,30,1991,26,1491,223,802,720,73,31,1410,1,2,50,1,0,724,5403,3114,71,8,0,3,2,822,803,97.7,4
Javi Martínez,ESP,MF,Osasuna,La Liga,21,1999,9.8,514,16,95,246,195,27,499,8,15,53.3,8,1,346,1660,841,39,9,9,19,15,425,336,79.1,31
Josep Martinez,ESP,GK,RB Leipzig,Bundesliga,23,1998,1,23,13,23,0,0,0,13,0,0,,0,0,9,48,18,0,0,0,0,0,7,7,100,0
Lautaro Martínez,ARG,FW,Inter,Serie A,23,1997,25.4,883,5,60,369,500,188,844,20,49,40.8,21,5,531,2479,1270,74,22,14,54,31,972,627,64.5,196
Pablo Martínez,ESP,MF,Levante,La Liga,23,1998,7.3,354,11,81,208,96,11,342,7,13,53.8,8,0,230,1212,589,25,9,0,13,11,267,223,83.5,31
Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,25,1996,15.9,1285,160,699,658,64,24,1245,13,15,86.7,13,1,901,6649,3519,71,21,1,5,10,931,905,97.2,1
Gelson Martins,POR,FW,Monaco,Ligue 1,26,1995,21.2,998,12,98,437,544,115,993,53,103,51.5,58,5,798,4614,2673,143,38,27,60,48,1033,707,68.4,167
Adam Marušić,MNE,DF,Lazio,Serie A,28,1992,30.2,2121,125,772,1091,376,16,1893,17,27,63,17,1,1437,5964,2976,116,40,5,17,23,1466,1402,95.6,29
Omar Mascarell,ESP,MF,Elche,La Liga,28,1993,27.7,1462,98,419,949,180,6,1423,11,15,73.3,13,1,887,4546,1638,67,15,2,18,9,976,925,94.8,14
Andrea Masiello,ITA,DF,Genoa,Serie A,35,1986,5.7,359,61,214,153,12,3,353,0,0,,0,0,226,1026,554,10,0,0,1,3,233,228,97.9,0
Adam Masina,MAR,DF,Watford,Premier League,27,1994,12,668,66,263,311,117,3,557,8,10,80,8,0,330,1374,731,24,7,0,6,6,339,316,93.2,5
Erhan Mašović,SRB,DF,Bochum,Bundesliga,22,1998,17.2,852,142,551,331,15,5,836,2,2,100,2,0,465,2621,817,12,1,0,3,3,457,445,97.4,1
Roberto Massimo,GER,DF,Stuttgart,Bundesliga,20,2000,9.7,430,6,93,194,177,32,383,15,37,40.5,19,2,286,1536,875,41,12,9,23,19,388,274,70.6,57
Arthur Masuaku,COD,DF,West Ham,Premier League,27,1993,7.2,475,30,146,186,164,9,434,5,8,62.5,5,1,300,1214,684,35,8,4,9,9,295,270,91.5,11
Jaime Mata,ESP,FW,Getafe,La Liga,32,1988,7.5,295,6,25,126,157,35,286,5,9,55.6,5,1,186,801,399,13,7,1,28,11,397,226,56.9,69
Juan Mata,ESP,MF,Manchester Utd,Premier League,33,1988,2.6,240,0,43,125,90,9,238,4,5,80,5,0,197,908,440,26,7,1,5,6,214,192,89.7,14
Pape Matar Sarr,SEN,MF,Metz,Ligue 1,18,2002,23.7,1297,36,312,828,285,17,1268,30,49,61.2,35,2,926,5811,2603,109,53,0,43,39,961,859,89.4,40
Eliot Matazo,BEL,MF,Monaco,Ligue 1,19,2002,8.8,472,11,82,328,91,7,466,10,18,55.6,10,4,307,1716,863,42,11,0,6,9,364,325,89.3,17
Aleš Matějů,CZE,DF,Venezia,Serie A,25,1996,8.1,363,35,124,159,104,9,324,2,3,66.7,2,0,203,1132,479,23,9,0,3,4,220,195,88.6,25
Jean-Philippe Mateta,FRA,FW,Crystal Palace,Premier League,24,1997,12.7,388,18,38,198,168,66,372,15,25,60,16,2,209,919,441,27,5,10,30,18,574,277,48.3,61
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,32,1988,15.4,1185,59,368,725,189,8,1160,11,13,84.6,11,0,786,4583,2840,120,28,2,18,17,858,827,96.4,8
Joël Matip,CMR,DF,Liverpool,Premier League,29,1991,31,2549,253,1060,1537,186,59,2496,13,14,92.9,13,0,1609,10768,7547,275,75,4,8,7,1824,1778,97.5,8
Chrislain Matsima,FRA,DF,Monaco,Ligue 1,19,2002,1.5,105,19,56,49,5,1,104,0,0,,0,0,60,362,189,6,0,0,0,1,67,63,94,0
Azor Matusiwa,NED,MF,Reims,Ligue 1,23,1998,27.4,1496,85,504,899,166,6,1480,17,19,89.5,17,1,885,3940,1722,54,9,0,19,12,936,873,93.3,20
Neal Maupay,FRA,FW,Brighton,Premier League,24,1996,25.3,885,8,54,363,516,130,828,29,49,59.2,33,4,612,2488,1221,70,30,12,49,55,1189,635,53.4,214
Stephy Mavididi,ENG,FW,Montpellier,Ligue 1,23,1998,25.5,956,19,127,463,458,105,944,46,101,45.5,54,9,718,3866,2301,106,32,18,62,87,1113,728,65.4,184
Konstantinos Mavropanos,GRE,DF,Stuttgart,Bundesliga,23,1997,30.1,2276,310,1141,1103,177,43,2070,17,29,58.6,19,2,1210,6571,3673,91,25,3,14,15,1338,1299,97.1,4
Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,Bundesliga,32,1989,4.2,200,4,22,92,99,34,197,13,17,76.5,15,1,143,588,247,15,7,4,11,6,211,142,67.3,46
Luís Maximiano,POR,GK,Granada,La Liga,22,1999,34.8,1263,1090,1256,10,0,0,807,1,1,100,1,0,500,2660,1605,0,0,0,0,3,378,378,100,0
Borja Mayoral,ESP,FW,Getafe,La Liga,24,1997,11.6,384,8,31,204,170,50,371,14,30,46.7,15,1,261,1177,547,29,9,6,30,19,445,267,60,70
Borja Mayoral,ESP,FW,Roma,Serie A,24,1997,1.1,47,0,4,21,25,5,46,1,4,25,1,0,35,89,17,1,0,0,2,2,59,40,67.8,10
Derek Mazou-Sacko,FRA,FW,Troyes,Ligue 1,16,2004,0,3,0,0,1,2,0,3,0,0,,0,0,1,2,0,0,0,0,0,0,2,2,100,0
Pasquale Mazzocchi,ITA,DF,Venezia,Serie A,26,1995,13.8,755,53,311,310,206,4,636,15,33,45.5,18,3,467,2866,1799,67,25,1,19,27,455,411,90.3,19
Pasquale Mazzocchi,ITA,DF,Salernitana,Serie A,26,1995,14.1,717,45,222,303,249,9,595,20,42,47.6,24,1,436,2481,1385,59,21,3,18,17,436,397,91.1,15
Kevin Mbabu,SUI,DF,Wolfsburg,Bundesliga,26,1995,15.5,1123,61,334,541,337,26,938,38,81,46.9,43,7,664,3116,1889,78,27,5,18,27,678,607,89.5,33
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,22,1998,33.6,1980,17,65,739,1346,344,1869,103,208,49.5,111,10,1561,8372,5637,333,111,90,99,76,2187,1674,76.5,445
Ibrahima Mbaye,SEN,DF,Bologna,Serie A,26,1994,1.2,66,12,26,29,11,0,56,1,2,50,2,1,29,83,29,1,0,0,1,1,47,36,76.6,1
Amadou Mbengue,SEN,DF,Metz,Ligue 1,19,2002,6.8,360,29,173,188,16,3,350,2,4,50,2,0,239,1019,607,12,2,0,4,5,230,227,98.7,1
Bryan Mbeumo,CMR,FW,Brentford,Premier League,21,1999,32.3,1221,26,144,471,693,156,1172,35,74,47.3,37,5,769,4325,2390,125,36,32,81,63,1545,846,54.8,266
Jason Mbock,FRA,FW,Angers,Ligue 1,21,1999,0.2,8,0,0,5,3,0,8,0,0,,0,0,6,39,12,1,0,0,0,1,15,7,46.7,3
Jordi Mboula,ESP,FW,Mallorca,La Liga,22,1999,4.8,148,6,24,78,68,13,147,9,14,64.3,10,1,103,760,515,24,7,6,14,11,173,99,57.2,22
Moustapha Mbow,SEN,DF,Reims,Ligue 1,21,2000,1,41,10,33,10,1,0,39,1,1,100,1,0,21,112,57,0,0,0,1,0,20,20,100,0
Nathanael Mbuku,FRA,FW,Reims,Ligue 1,19,2002,15.8,577,12,95,306,246,43,560,27,44,61.4,29,0,456,3053,1777,95,38,8,31,32,572,397,69.4,70
James McArthur,SCO,MF,Crystal Palace,Premier League,33,1987,16,1119,55,283,666,241,24,1074,17,23,73.9,17,2,749,3914,1849,73,25,3,10,22,758,696,91.8,31
James Mcatee,ENG,MF,Manchester City,Premier League,18,2002,0.2,17,0,1,10,6,3,17,1,1,100,1,0,12,38,29,2,0,1,0,2,13,13,100,3
Kasey McAteer,ENG,FW,Leicester City,Premier League,19,2001,0,2,1,1,0,1,0,2,0,0,,0,0,2,5,5,0,0,0,1,0,4,2,50,0
Liam McCarron,SCO,FW,Leeds United,Premier League,20,2001,0.1,2,0,1,2,0,0,2,0,0,,0,0,2,32,8,1,0,0,0,0,1,1,100,0
Alex McCarthy,ENG,GK,Southampton,Premier League,31,1989,17,546,446,543,4,0,0,380,0,0,,0,0,243,910,527,0,0,0,0,0,232,229,98.7,0
John McGinn,SCO,MF,Aston Villa,Premier League,26,1994,34.3,1752,71,395,963,500,29,1635,41,63,65.1,44,1,1146,5315,2954,125,32,7,34,37,1164,1065,91.5,59
Weston McKennie,USA,MF,Juventus,Serie A,22,1998,15.2,756,29,161,367,265,58,719,10,17,58.8,12,2,415,2064,1164,64,18,8,23,19,624,495,79.3,93
Stuart McKinstry,SCO,MF,Leeds United,Premier League,18,2002,0,5,0,2,4,0,0,5,0,0,,0,0,4,31,28,0,0,0,1,0,5,3,60,0
