Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,31,1990,6.5,0,5,1,20,0.77,0.15,0,0,22.7,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Benno Schmitz,GER,DF,Köln,Bundesliga,26,1994,26.9,0,12,3,25,0.45,0.11,0,0,21.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4
David Schnegg,AUT,DF,Venezia,Serie A,22,1998,1.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Morgan Schneiderlin,FRA,MF,Nice,Ligue 1,31,1989,7.2,0,2,0,0,0.28,0,0,,11.5,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Alessandro Schöpf,AUT,MF,Arminia,Bundesliga,27,1994,26.6,1,35,9,25.7,1.31,0.34,0.03,0.11,20.3,2,0,0,2.4,2.4,0.07,-1.4,-1.4
Jerdy Schouten,NED,MF,Bologna,Serie A,24,1997,15.5,1,6,1,16.7,0.39,0.06,0.17,1,22.7,0,0,0,0.2,0.2,0.03,0.8,0.8
Nico Schulz,GER,DF,Dortmund,Bundesliga,28,1993,9.3,0,3,2,66.7,0.32,0.22,0,0,14.8,0,0,0,0.3,0.3,0.1,-0.3,-0.3
Marvin Schwäbe,GER,GK,Köln,Bundesliga,26,1995,21,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Alexander Schwolow,GER,GK,Hertha BSC,Bundesliga,29,1992,24.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Valentino Scotta,ESP,DF,Sevilla,La Liga,19,2001,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Demba Seck,SEN,FW,Torino,Serie A,20,2001,1.6,0,4,3,75,2.47,1.85,0,0,16.7,0,0,0,0.6,0.6,0.15,-0.6,-0.6
Aleksandar Sedlar,SRB,DF,Mallorca,La Liga,29,1991,4.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Paul Seguin,GER,MF,Greuther Fürth,Bundesliga,26,1995,23.4,0,11,2,18.2,0.47,0.09,0,0,22,2,0,0,0.4,0.4,0.04,-0.4,-0.4
Alidu Seidu,GHA,DF,Clermont Foot,Ligue 1,21,2000,15.7,0,9,1,11.1,0.57,0.06,0,0,21.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6
Davie Selke,GER,FW,Hertha BSC,Bundesliga,26,1995,11.2,4,23,9,39.1,2.06,0.81,0.13,0.33,12.8,0,1,1,3.1,2.4,0.1,0.9,0.6
Matz Sels,BEL,GK,Strasbourg,Ligue 1,29,1992,37,0,2,0,0,0.05,0,0,,13.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ken Sema,SWE,MF,Watford,Premier League,27,1993,9.5,0,3,1,33.3,0.32,0.11,0,0,21.1,1,0,0,0.2,0.2,0.06,-0.2,-0.2
Nélson Semedo,POR,DF,Wolves,Premier League,27,1993,23.7,0,19,4,21.1,0.8,0.17,0,0,20.3,0,0,0,1.4,1.4,0.07,-1.4,-1.4
Lion Semić,GER,DF,Dortmund,Bundesliga,17,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Adrian Šemper,CRO,GK,Genoa,Serie A,23,1998,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Stefano Sensi,ITA,MF,Inter,Serie A,25,1995,1.9,0,3,0,0,1.62,0,0,,11.8,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Stefano Sensi,ITA,MF,Sampdoria,Serie A,25,1995,8.4,1,10,4,40,1.19,0.48,0.1,0.25,22.1,0,0,0,1,1,0.1,0,0
Luigi Sepe,ITA,GK,Salernitana,Serie A,30,1991,15.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Suat Serdar,GER,MF,Hertha BSC,Bundesliga,24,1997,24.6,3,33,10,30.3,1.34,0.41,0.09,0.3,17.2,0,0,0,2.4,2.4,0.07,0.6,0.6
Laurens Serpe,ITA,DF,Genoa,Serie A,20,2001,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Janni Serra,GER,FW,Arminia,Bundesliga,23,1998,12.4,3,24,10,41.7,1.93,0.81,0.13,0.3,13.1,0,0,0,3,3,0.13,0,0
Javier Serrano,ESP,MF,Atlético Madrid,La Liga,18,2003,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Nicolás Serrano,ESP,MF,Athletic Club,La Liga,18,2003,3.5,1,9,5,55.6,2.56,1.42,0.11,0.2,25.3,0,0,0,0.5,0.5,0.06,0.5,0.5
Zidan Sertdemir,DEN,MF,Leverkusen,Bundesliga,16,2005,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,21,2000,11.6,0,6,1,16.7,0.52,0.09,0,0,13.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Nils Seufert,GER,MF,Greuther Fürth,Bundesliga,24,1997,1.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Salva Sevilla,ESP,MF,Mallorca,La Liga,37,1984,16.7,5,22,4,18.2,1.31,0.24,0.05,0.25,25.9,7,4,4,4.6,1.5,0.07,0.4,-0.5
Stephan El Shaarawy,ITA,DF,Roma,Serie A,28,1992,11.7,3,39,13,33.3,3.33,1.11,0.08,0.23,18.2,1,0,0,3,3,0.08,0,0
Jamie Shackleton,ENG,DF,Leeds United,Premier League,21,1999,7.9,0,4,1,25,0.51,0.13,0,0,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Xherdan Shaqiri,SUI,FW,Lyon,Ligue 1,29,1991,7.5,2,13,5,38.5,1.72,0.66,0.15,0.4,20.4,3,0,0,0.6,0.6,0.05,1.4,1.4
Luke Shaw,ENG,DF,Manchester Utd,Premier League,26,1995,17.8,0,6,1,16.7,0.34,0.06,0,0,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,29,1992,22,2,29,14,48.3,1.32,0.64,0.07,0.14,26.3,6,0,0,0.9,0.9,0.03,1.1,1.1
Aimar Sher,SWE,MF,Spezia,Serie A,18,2002,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Eldor Shomurodov,UZB,FW,Roma,Serie A,26,1995,8.7,3,31,11,35.5,3.56,1.26,0.1,0.27,12.1,0,0,0,4,4,0.13,-1,-1
Shola Shoretire,ENG,FW,Manchester Utd,Premier League,17,2004,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Mahame Siby,MLI,MF,Strasbourg,Ligue 1,25,1996,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Aboubakar Sidibé,FRA,FW,Clermont Foot,Ligue 1,25,1996,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Alassane Sidibe,CIV,FW,Atalanta,Serie A,19,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,29,1992,10.5,0,4,1,25,0.38,0.09,0,0,22.5,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Kaj Sierhuis,NED,FW,Reims,Ligue 1,23,1998,0.9,0,2,0,0,2.25,0,0,,19,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Francisco Sierralta,CHI,DF,Watford,Premier League,24,1997,4.7,0,1,1,100,0.21,0.21,0,0,9,0,0,0,0,0,0.05,0,0
Arnór Sigurðsson,ISL,MF,Venezia,Serie A,22,1999,2,0,1,0,0,0.49,0,0,,9,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,19,2002,1.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Adrien Silva,POR,MF,Sampdoria,Serie A,32,1989,12,0,8,2,25,0.66,0.17,0,0,24.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
André Silva,POR,FW,RB Leipzig,Bundesliga,25,1995,23.1,11,54,23,42.6,2.34,1,0.15,0.35,11.1,0,3,3,12.2,10.3,0.19,-1.2,-2.3
Bernardo Silva,POR,MF,Manchester City,Premier League,26,1994,31.7,8,47,19,40.4,1.48,0.6,0.17,0.42,12.4,0,0,0,6.6,6.6,0.14,1.4,1.4
Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,24,1997,29.6,2,19,6,31.6,0.64,0.2,0.11,0.33,21.3,4,0,0,1,1,0.05,1,1
David Silva,ESP,MF,Real Sociedad,La Liga,35,1986,19.1,2,21,6,28.6,1.1,0.31,0.1,0.33,15.9,0,0,0,2.7,2.7,0.13,-0.7,-0.7
Fábio Silva,POR,FW,Wolves,Premier League,19,2002,6.4,0,19,5,26.3,2.99,0.79,0,0,13.2,0,0,0,2.3,2.3,0.12,-2.3,-2.3
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,30,1991,7.9,0,1,0,0,0.13,0,0,,16.8,0,0,0,0,0,0.04,0,0
Jonathan Silva,ARG,DF,Getafe,La Liga,27,1994,2.5,0,1,1,100,0.4,0.4,0,0,20.9,0,0,0,0,0,0.03,0,0
Rui Silva,POR,GK,Betis,La Liga,27,1994,21.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Thiago Silva,BRA,DF,Chelsea,Premier League,36,1984,29.4,3,18,5,27.8,0.61,0.17,0.17,0.6,10.7,0,0,0,0.9,0.9,0.05,2.1,2.1
Marco Silvestri,ITA,GK,Udinese,Serie A,30,1991,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,21,2000,22.3,1,12,3,25,0.54,0.13,0.08,0.33,11.4,0,0,0,0.9,0.9,0.08,0.1,0.1
Giovanni Simeone,ARG,FW,Cagliari,Serie A,26,1995,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Giovanni Simeone,ARG,FW,Hellas Verona,Serie A,26,1995,29.5,17,71,33,46.5,2.41,1.12,0.24,0.52,13.8,0,0,1,10.7,9.9,0.14,6.3,7.1
Giuliano Simeone,ARG,DF,Atlético Madrid,La Liga,18,2002,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ellis Simms,ENG,FW,Everton,Premier League,20,2001,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Moses Simon,NGA,FW,Nantes,Ligue 1,26,1995,25.9,6,41,14,34.1,1.58,0.54,0.15,0.43,16.3,2,0,0,4,4,0.1,2,2
Unai Simón,ESP,GK,Athletic Club,La Liga,24,1997,34,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Xavi Simons,NED,FW,Paris S-G,Ligue 1,18,2003,1.5,0,2,0,0,1.36,0,0,,12.1,0,0,0,0.3,0.3,0.16,-0.3,-0.3
Wilfried Singo,CIV,DF,Torino,Serie A,20,2000,29,3,41,7,17.1,1.42,0.24,0.07,0.43,14.8,0,0,0,2.7,2.7,0.07,0.3,0.3
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,26,1995,3.9,0,1,1,100,0.26,0.26,0,0,11.7,0,0,0,0.3,0.3,0.26,-0.3,-0.3
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,33,1988,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Hugo Siquet,BEL,DF,Freiburg,Bundesliga,19,2002,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Salvatore Sirigu,ITA,GK,Genoa,Serie A,34,1987,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Issouf Sissokho,MLI,MF,Bordeaux,Ligue 1,19,2002,4.8,0,3,2,66.7,0.62,0.41,0,0,24,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,23,1997,25.6,2,26,5,19.2,1.02,0.2,0.08,0.4,13.6,0,0,0,2.6,2.6,0.1,-0.6,-0.6
Moussa Sissoko,FRA,MF,Watford,Premier League,31,1989,35.8,2,25,8,32,0.7,0.22,0.08,0.25,16.4,0,0,0,3.4,3.4,0.14,-1.4,-1.4
Nelson Sissoko,FRA,DF,Saint-Étienne,Ligue 1,24,1997,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Sambou Sissoko,FRA,MF,Reims,Ligue 1,22,1999,2,0,3,0,0,1.53,0,0,,21.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Antonio Sivera,ESP,GK,Alavés,La Liga,24,1996,3.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,26,1995,20.2,4,23,8,34.8,1.14,0.4,0.17,0.5,15.1,0,0,0,3.3,3.3,0.14,0.7,0.7
Oliver Skipp,ENG,MF,Tottenham,Premier League,20,2000,15,0,4,1,25,0.27,0.07,0,0,24.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Leo Skiri Østigård,NOR,DF,Genoa,Serie A,21,1999,13,0,7,1,14.3,0.54,0.08,0,0,18.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Łukasz Skorupski,POL,GK,Bologna,Serie A,30,1991,36,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Andreas Skov Olsen,DEN,DF,Bologna,Serie A,21,1999,8.3,0,7,2,28.6,0.84,0.24,0,0,13.7,0,0,0,0.9,0.9,0.13,-0.9,-0.9
Robert Skov,DEN,DF,Hoffenheim,Bundesliga,25,1996,4.1,0,12,2,16.7,2.93,0.49,0,0,17.8,1,0,0,0.8,0.8,0.06,-0.8,-0.8
Milan Škriniar,SVK,DF,Inter,Serie A,26,1995,35,3,26,8,30.8,0.74,0.23,0.12,0.38,10.4,0,0,0,2.5,2.5,0.1,0.5,0.5
Islam Slimani,ALG,FW,Lyon,Ligue 1,33,1988,6.4,1,12,4,33.3,1.88,0.63,0.08,0.25,10.3,0,0,0,1.8,1.8,0.15,-0.8,-0.8
William Smallbone,IRL,MF,Southampton,Premier League,21,2000,1.5,0,1,0,0,0.68,0,0,,17.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Chris Smalling,ENG,DF,Roma,Serie A,31,1989,23.2,3,11,3,27.3,0.47,0.13,0.27,1,7.2,0,0,0,1.7,1.7,0.16,1.3,1.3
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,21,2000,21.3,10,40,23,57.5,1.87,1.08,0.25,0.43,15.5,0,0,0,5.8,5.8,0.14,4.2,4.2
Cédric Soares,POR,DF,Arsenal,Premier League,29,1991,16.5,1,12,1,8.3,0.73,0.06,0.08,1,21.7,2,0,0,0.5,0.5,0.04,0.5,0.5
Danilo Soares,BRA,DF,Bochum,Bundesliga,29,1991,28.5,0,13,1,7.7,0.46,0.04,0,0,25.2,2,0,0,0.5,0.5,0.04,-0.5,-0.5
Rubén Sobrino,ESP,MF,Valencia,La Liga,29,1992,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Rubén Sobrino,ESP,FW,Cádiz,La Liga,29,1992,20.7,4,34,10,29.4,1.64,0.48,0.12,0.4,12,0,0,0,6.3,6.3,0.19,-2.3,-2.3
Alex Sola,ESP,DF,Real Sociedad,La Liga,22,1999,0.5,0,1,0,0,2.2,0,0,,19.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Augusto Solari,ARG,MF,Celta Vigo,La Liga,29,1992,7.9,0,7,1,14.3,0.88,0.13,0,0,25.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Roberto Soldado,ESP,FW,Levante,La Liga,36,1985,7.4,3,17,8,47.1,2.3,1.08,0.18,0.38,11.8,0,0,0,3.5,3.5,0.21,-0.5,-0.5
Carlos Soler,ESP,MF,Valencia,La Liga,24,1997,27.5,11,33,14,42.4,1.2,0.51,0.12,0.29,24.1,6,7,7,8.1,2.8,0.09,2.9,1.2
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,32,1988,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Son,ESP,DF,Levante,La Liga,27,1994,21.9,1,14,7,50,0.64,0.32,0.07,0.14,19.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Brandon Soppy,FRA,DF,Udinese,Serie A,19,2002,8.6,0,6,2,33.3,0.69,0.23,0,0,12.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Jakob Sørensen,DEN,MF,Norwich City,Premier League,23,1998,6.7,0,5,1,20,0.75,0.15,0,0,14.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
David Soria,ESP,GK,Getafe,La Liga,28,1993,37.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Roberto Soriano,ITA,MF,Bologna,Serie A,30,1991,29.1,0,25,8,32,0.86,0.27,0,0,17.8,0,0,0,1.9,1.9,0.07,-1.9,-1.9
Alexander Sørloth,NOR,FW,Real Sociedad,La Liga,25,1995,19.6,4,37,12,32.4,1.89,0.61,0.11,0.33,11.6,0,0,0,6.5,6.5,0.18,-2.5,-2.5
Alberto Soro,ESP,MF,Granada,La Liga,22,1999,6.4,0,7,4,57.1,1.09,0.62,0,0,11.8,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Borna Sosa,CRO,DF,Stuttgart,Bundesliga,23,1998,27.8,1,25,6,24,0.9,0.22,0.04,0.17,22,2,0,0,0.9,0.9,0.03,0.1,0.1
Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,17,2003,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Florian Sotoca,FRA,FW,Lens,Ligue 1,30,1990,27.6,6,68,23,33.8,2.47,0.83,0.06,0.17,14.7,0,2,2,8.6,7,0.1,-2.6,-3
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,22,1999,13.8,3,22,10,45.5,1.6,0.73,0.14,0.3,16.7,1,0,0,2.5,2.5,0.12,0.5,0.5
Tomáš Souček,CZE,MF,West Ham,Premier League,26,1995,34,5,45,11,24.4,1.32,0.32,0.11,0.45,11.9,0,0,0,4.8,4.4,0.1,0.2,0.6
Matìas Soulé,ARG,FW,Juventus,Serie A,18,2003,0.1,0,2,0,0,36,0,0,,27.2,1,0,0,0.1,0.1,0.07,-0.1,-0.1
Sambou Soumano,SEN,FW,Lorient,Ligue 1,20,2001,5,3,18,4,22.2,3.62,0.81,0.17,0.75,10.6,0,0,0,3.2,3.2,0.18,-0.2,-0.2
Adama Soumaoro,FRA,DF,Bologna,Serie A,29,1992,25.2,0,7,1,14.3,0.28,0.04,0,0,7.8,0,0,0,0.9,0.9,0.12,-0.9,-0.9
Boubakary Soumaré,FRA,MF,Leicester City,Premier League,22,1999,12.2,0,6,2,33.3,0.49,0.16,0,0,17.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,29,1992,25.9,1,18,4,22.2,0.69,0.15,0.06,0.25,24.2,0,0,0,0.5,0.5,0.03,0.5,0.5
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,24,1997,26.8,2,16,3,18.8,0.6,0.11,0.13,0.67,23.8,0,0,0,0.6,0.6,0.04,1.4,1.4
Saidou Sow,GUI,DF,Saint-Étienne,Ligue 1,19,2002,11,2,3,2,66.7,0.27,0.18,0.67,1,5.5,0,0,0,0.4,0.4,0.12,1.6,1.6
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,25,1996,27.7,1,8,1,12.5,0.29,0.04,0.13,1,12,0,0,0,1.4,1.4,0.17,-0.4,-0.4
Leonardo Spinazzola,ITA,DF,Roma,Serie A,28,1993,1.4,0,2,0,0,1.42,0,0,,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marco Sportiello,ITA,GK,Atalanta,Serie A,29,1992,5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Tony Springett,ENG,FW,Norwich City,Premier League,18,2002,1.6,0,1,1,100,0.64,0.64,0,0,13,0,0,0,0.3,0.3,0.27,-0.3,-0.3
Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,24,1996,6.7,1,12,3,25,1.79,0.45,0.08,0.33,16.9,1,0,0,0.9,0.9,0.08,0.1,0.1
Anton Stach,GER,MF,Mainz 05,Bundesliga,22,1998,20.7,1,49,12,24.5,2.37,0.58,0.02,0.08,24.8,8,0,0,1.7,1.7,0.03,-0.7,-0.7
Kostas Stafylidis,GRE,DF,Bochum,Bundesliga,27,1993,15.4,0,16,5,31.3,1.04,0.32,0,0,28.4,3,0,0,0.5,0.5,0.03,-0.5,-0.5
Luca Stanga,ITA,DF,Milan,Serie A,19,2002,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,21,2000,7.2,1,4,3,75,0.56,0.42,0.25,0.33,11,0,0,0,0.3,0.3,0.08,0.7,0.7
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,26,1995,22.6,1,12,4,33.3,0.53,0.18,0.08,0.25,13.8,0,0,0,0.8,0.8,0.06,0.2,0.2
Jason Steele,ENG,GK,Brighton,Premier League,30,1990,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Jed Steer,ENG,GK,Aston Villa,Premier League,28,1992,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,29,1991,10.7,0,13,2,15.4,1.21,0.19,0,0,14.3,0,0,0,1.3,1.3,0.1,-1.3,-1.3
Zack Steffen,USA,GK,Manchester City,Premier League,26,1995,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Calvin Stengs,NED,MF,Nice,Ligue 1,22,1998,11.9,1,21,6,28.6,1.76,0.5,0.05,0.17,17.3,0,0,0,3,3,0.14,-2,-2
Pascal Stenzel,GER,DF,Stuttgart,Bundesliga,25,1996,10,0,7,3,42.9,0.7,0.3,0,0,24.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Dale Stephens,ENG,MF,Burnley,Premier League,32,1989,1.4,0,1,0,0,0.73,0,0,,21,0,0,0,0,0,0.03,0,0
Jack Stephens,ENG,DF,Southampton,Premier League,27,1994,9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Raheem Sterling,ENG,FW,Manchester City,Premier League,26,1994,23.6,13,54,25,46.3,2.28,1.06,0.2,0.44,13.8,0,2,3,14.3,11.8,0.22,-1.3,-0.8
Finley Stevens,WAL,DF,Brentford,Premier League,18,2003,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Angelo Stiller,GER,MF,Hoffenheim,Bundesliga,20,2001,18.8,2,15,4,26.7,0.8,0.21,0.13,0.5,17.2,0,0,0,1,1,0.07,1,1
Lars Stindl,GER,MF,M'Gladbach,Bundesliga,32,1988,18.1,4,42,14,33.3,2.32,0.77,0.1,0.29,18,2,0,2,6.4,4.9,0.12,-2.4,-0.9
Riccardo Stivanello,ITA,DF,Bologna,Serie A,17,2004,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Kevin Stöger,AUT,MF,Mainz 05,Bundesliga,27,1993,4.7,1,16,6,37.5,3.44,1.29,0.06,0.17,20.4,3,0,0,1.6,1.6,0.1,-0.6,-0.6
Petar Stojanović,SVN,DF,Empoli,Serie A,25,1995,30.4,1,12,3,25,0.39,0.1,0.08,0.33,19.9,0,0,0,0.9,0.9,0.08,0.1,0.1
John Stones,ENG,DF,Manchester City,Premier League,27,1994,12.4,1,9,5,55.6,0.72,0.4,0.11,0.2,12.8,0,0,0,1,1,0.12,0,0
Thomas Strakosha,ALB,GK,Lazio,Serie A,26,1995,23,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Stefan Strandberg,NOR,DF,Salernitana,Serie A,31,1990,10.4,0,9,2,22.2,0.87,0.19,0,0,13.6,1,0,0,0.4,0.4,0.04,-0.4,-0.4
Dávid Strelec,SVK,FW,Spezia,Serie A,20,2001,5.6,1,5,4,80,0.9,0.72,0.2,0.25,15.9,0,0,0,0.4,0.4,0.08,0.6,0.6
Tobias Strobl,GER,MF,Augsburg,Bundesliga,31,1990,3.6,0,2,1,50,0.56,0.28,0,0,17,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Kevin Strootman,NED,MF,Cagliari,Serie A,31,1990,7.1,0,1,0,0,0.14,0,0,,15.2,0,0,0,0,0,0.02,0,0
Pascal Struijk,NED,DF,Leeds United,Premier League,21,1999,22.8,1,11,3,27.3,0.48,0.13,0.09,0.33,7.8,0,0,0,1.3,1.3,0.12,-0.3,-0.3
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,30,1991,7.6,0,9,4,44.4,1.18,0.53,0,0,17.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Leo Štulac,SVN,MF,Empoli,Serie A,26,1994,9.3,2,9,3,33.3,0.97,0.32,0.22,0.67,24.6,2,0,0,0.3,0.3,0.04,1.7,1.7
Stefano Sturaro,ITA,MF,Genoa,Serie A,28,1993,19.6,0,9,0,0,0.46,0,0,,18.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Damián Suárez,URU,DF,Getafe,La Liga,33,1988,30.1,0,14,4,28.6,0.46,0.13,0,0,30.3,2,0,0,0.5,0.5,0.04,-0.5,-0.5
Denis Suárez,ESP,MF,Celta Vigo,La Liga,27,1994,31.3,4,21,8,38.1,0.67,0.26,0.19,0.5,20.7,1,0,0,1.9,1.9,0.09,2.1,2.1
Luis Suárez,URU,FW,Atlético Madrid,La Liga,34,1987,20.4,11,51,23,45.1,2.5,1.13,0.18,0.39,20,2,2,3,9,6.8,0.13,2,2.2
Mario Suárez,ESP,DF,Rayo Vallecano,La Liga,34,1987,7.9,0,9,3,33.3,1.14,0.38,0,0,12.7,0,0,0,0.9,0.9,0.1,-0.9,-0.9
Isaac Success,NGA,FW,Udinese,Serie A,25,1996,10.1,2,25,13,52,2.47,1.28,0.08,0.15,16.5,0,0,0,2.5,2.5,0.1,-0.5,-0.5
Niklas Süle,GER,DF,Bayern Munich,Bundesliga,25,1995,20.4,1,16,6,37.5,0.78,0.29,0.06,0.17,17.6,0,0,0,1.4,1.4,0.09,-0.4,-0.4
Kamaldeen Sulemana,GHA,MF,Rennes,Ligue 1,19,2002,11.3,4,26,8,30.8,2.31,0.71,0.15,0.5,20,0,0,0,2.5,2.5,0.09,1.5,1.5
Crysencio Summerville,NED,MF,Leeds United,Premier League,19,2001,1.4,0,2,0,0,1.38,0,0,,11.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3
Vladyslav Supriaha,UKR,FW,Sampdoria,Serie A,21,2000,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Suso,ESP,FW,Sevilla,La Liga,27,1993,4.3,0,6,2,33.3,1.41,0.47,0,0,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Bosko Sutalo,CRO,DF,Hellas Verona,Serie A,21,2000,10.2,0,5,1,20,0.49,0.1,0,0,16.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Mattias Svanberg,SWE,MF,Bologna,Serie A,22,1999,28.5,3,39,13,33.3,1.37,0.46,0.08,0.23,19.9,2,0,0,2,2,0.05,1,1
Michael Svoboda,AUT,DF,Venezia,Serie A,22,1998,13.7,0,8,0,0,0.58,0,0,,6.1,0,0,0,0.9,0.9,0.11,-0.9,-0.9
Abdoulaye Sylla,GUI,DF,Nantes,Ligue 1,21,2000,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0
Mamadou Sylla,SEN,FW,Alavés,La Liga,27,1994,4.4,0,2,0,0,0.46,0,0,,8.4,0,0,0,0.2,0.2,0.1,-0.2,-0.2
