Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Allan Saint-Maximin,FRA,MF,Newcastle Utd,Premier League,22,1997,20.7,88,4.25,52,0,22,6,7,1,10,0.48,6,0,1,1,1,1
Théo Sainte-Luce,FRA,DF,Nîmes,Ligue 1,20,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Borja Sainz,ESP,MF,Alavés,La Liga,18,2001,6.4,14,2.20,8,0,3,3,0,0,0,0.00,0,0,0,0,0,0
Romain Saïss,MAR,DF,Wolves,Premier League,29,1990,30.1,24,0.80,19,1,1,3,0,0,1,0.03,0,0,0,1,0,0
Bukayo Saka,ENG,DF,Arsenal,Premier League,17,2001,19.5,45,2.31,32,2,7,2,2,0,7,0.36,6,0,1,0,0,0
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,29,1990,18.0,35,1.94,26,4,1,0,4,0,2,0.11,1,0,0,0,1,0
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,29,1990,10.3,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacopo Sala,ITA,DF,SPAL,Serie A,27,1991,9.5,17,1.79,13,1,3,0,0,0,1,0.11,0,1,0,0,0,0
Mohamed Salah,EGY,FW,Liverpool,Premier League,27,1992,32.0,120,3.76,76,4,23,10,5,2,16,0.50,8,2,4,1,1,0
Bartosz Salamon,POL,DF,SPAL,Serie A,28,1991,3.8,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Eddie Salcedo,ITA,FW,Hellas Verona,Serie A,17,2001,7.6,19,2.51,14,0,0,3,2,0,0,0.00,0,0,0,0,0,0
William Saliba,FRA,DF,Saint-Étienne,Ligue 1,18,2001,11.0,4,0.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yannis Salibur,FRA,MF,Mallorca,La Liga,28,1991,0.9,4,4.39,3,0,1,0,0,0,2,2.20,1,0,1,0,0,0
Romain Salin,FRA,GK,Rennes,Ligue 1,35,1984,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohammed Salisu,GHA,DF,Valladolid,La Liga,20,1999,30.3,4,0.13,3,0,0,0,1,0,2,0.07,2,0,0,0,0,0
Roland Sallai,HUN,MF,Freiburg,Bundesliga,22,1997,12.9,31,2.40,23,0,3,1,4,0,2,0.15,1,0,0,0,1,0
Lazar Samardzic,GER,MF,Hertha BSC,Bundesliga,17,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,23,1996,14.6,16,1.10,15,0,0,0,0,1,3,0.21,3,0,0,0,0,0
Mbwana Samatta,TAN,FW,Aston Villa,Premier League,26,1992,10.5,21,2.00,14,0,1,1,4,1,0,0.00,0,0,0,0,0,0
Mama Samba Baldé,GNB,FW,Dijon,Ligue 1,23,1995,18.6,46,2.47,27,0,3,6,8,2,9,0.48,6,0,1,2,0,0
Junior Sambia,FRA,DF,Montpellier,Ligue 1,22,1996,6.5,12,1.84,5,1,1,3,2,0,1,0.15,1,0,0,0,0,0
Frédéric Sammaritano,FRA,MF,Dijon,Ligue 1,33,1986,5.8,32,5.56,15,14,0,2,1,0,3,0.52,2,1,0,0,0,0
Fede San Emeterio,ESP,MF,Valladolid,La Liga,22,1997,19.5,16,0.82,15,0,0,1,0,0,1,0.05,1,0,0,0,0,0
Mikel San José,ESP,MF,Athletic Club,La Liga,30,1989,4.0,2,0.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Sanabria,PAR,FW,Genoa,Serie A,23,1996,15.4,38,2.47,25,0,5,2,3,3,6,0.39,3,0,1,0,1,1
Oihan Sancet,ESP,MF,Athletic Club,La Liga,19,2000,8.2,23,2.79,16,0,3,2,2,0,3,0.36,2,0,0,0,1,0
Renato Sanches,POR,MF,Lille,Ligue 1,21,1997,16.5,64,3.88,36,15,6,3,4,0,4,0.24,2,2,0,0,0,0
Renato Sanches,POR,MF,Bayern Munich,Bundesliga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexis Sánchez,CHI,FW,Inter,Serie A,30,1988,10.3,66,6.44,42,12,3,2,5,2,14,1.37,10,2,0,0,1,1
Carlos Sánchez,COL,MF,West Ham,Premier League,33,1986,1.3,1,0.77,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davinson Sánchez,COL,DF,Tottenham,Premier League,23,1996,27.0,6,0.22,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Germán Sánchez,ESP,DF,Granada,La Liga,32,1986,25.5,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Javi Sánchez,ESP,DF,Valladolid,La Liga,22,1997,5.5,4,0.72,1,1,0,1,1,0,1,0.18,1,0,0,0,0,0
Manuel Sánchez,ESP,DF,Atlético Madrid,La Liga,18,2000,3.6,7,1.94,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Víctor Sánchez,ESP,MF,Espanyol,La Liga,31,1987,18.8,44,2.35,26,13,1,1,0,3,2,0.11,1,0,1,0,0,0
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,19,2000,25.4,125,4.92,95,13,9,5,2,1,32,1.26,25,2,3,2,0,0
Alex Sandro,BRA,DF,Juventus,Serie A,28,1991,26.5,71,2.68,58,4,2,1,5,1,6,0.23,5,0,0,1,0,0
Leroy Sané,GER,FW,Manchester City,Premier League,23,1996,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Salif Sané,SEN,DF,Schalke 04,Bundesliga,28,1990,12.5,5,0.40,4,0,0,0,1,0,1,0.08,1,0,0,0,0,0
Luca Sangalli,ESP,MF,Real Sociedad,La Liga,24,1995,4.1,10,2.42,8,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,21,1997,24.2,56,2.32,46,0,3,1,3,3,5,0.21,3,0,0,0,1,1
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,33,1986,25.8,36,1.40,32,0,0,0,3,1,2,0.08,2,0,0,0,0,0
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,26,1993,10.1,17,1.68,11,0,1,2,3,0,1,0.10,1,0,0,0,0,0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,24,1994,24.1,78,3.23,52,3,4,3,11,5,5,0.21,4,0,0,1,0,0
Nicola Sansone,ITA,FW,Bologna,Serie A,27,1991,25.2,105,4.16,58,19,13,7,7,1,11,0.44,6,2,1,2,0,0
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,24,1995,27.8,46,1.65,30,0,4,4,4,4,3,0.11,2,0,0,0,1,0
Federico Santander,PAR,FW,Bologna,Serie A,28,1991,8.6,27,3.16,21,0,1,1,4,0,3,0.35,1,0,0,1,1,0
Davide Santon,ITA,DF,Roma,Serie A,28,1991,6.9,6,0.87,3,1,0,0,1,1,1,0.15,0,1,0,0,0,0
Samir Santos,BRA,DF,Udinese,Serie A,24,1994,17.2,10,0.58,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Riccardo Saponara,ITA,MF,Genoa,Serie A,27,1991,1.9,8,4.29,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Riccardo Saponara,ITA,MF,Lecce,Serie A,27,1991,10.5,57,5.42,45,6,0,4,2,0,6,0.57,4,1,0,0,1,0
Ivan Šaponjić,SRB,DF,Atlético Madrid,La Liga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,27,1992,12.9,38,2.94,28,2,2,4,1,1,4,0.31,2,0,0,1,1,0
Marcelo Saracchi,URU,DF,RB Leipzig,Bundesliga,21,1998,2.0,4,2.01,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,19,2000,15.7,29,1.84,18,0,4,5,2,0,7,0.44,4,0,1,2,0,0
Bouna Sarr,SEN,DF,Marseille,Ligue 1,27,1992,24.0,48,2.00,34,2,3,3,5,1,7,0.29,5,1,0,0,1,0
Ismaila Sarr,SEN,FW,Watford,Premier League,21,1998,22.5,71,3.15,49,1,4,5,9,3,10,0.44,5,0,0,0,3,2
Malang Sarr,FRA,DF,Nice,Ligue 1,20,1999,16.2,7,0.43,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,23,1996,12.9,23,1.78,18,0,2,1,1,1,2,0.15,2,0,0,0,0,0
Joan Sastre Vanrell,ESP,DF,Mallorca,La Liga,22,1997,15.1,28,1.85,24,1,0,1,1,1,2,0.13,2,0,0,0,0,0
Téji Savanier,FRA,MF,Montpellier,Ligue 1,27,1991,16.9,57,3.37,28,16,3,1,5,4,6,0.35,3,2,0,0,1,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,28,1991,22.0,5,0.23,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,27,1991,18.6,16,0.86,13,0,1,2,0,0,3,0.16,2,0,0,1,0,0
Louis Schaub,AUT,MF,Köln,Bundesliga,24,1994,6.9,24,3.47,13,4,3,0,3,1,1,0.14,1,0,0,0,0,0
Ezequiel Schelotto,ITA,DF,Brighton,Premier League,30,1989,4.0,3,0.75,1,0,0,1,1,0,1,0.25,0,0,0,0,1,0
Patrik Schick,CZE,FW,RB Leipzig,Bundesliga,23,1996,14.4,37,2.57,25,0,4,5,3,0,5,0.35,3,0,2,0,0,0
Julian Schieber,GER,FW,Augsburg,Bundesliga,30,1989,0.5,2,4.19,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Kingsley Schindler,GER,FW,Köln,Bundesliga,26,1993,9.4,21,2.23,16,0,2,2,1,0,3,0.32,2,0,1,0,0,0
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,21,1997,19.1,36,1.88,28,0,5,1,2,0,4,0.21,4,0,0,0,0,0
Keven Schlotterbeck,GER,DF,Union Berlin,Bundesliga,22,1997,21.5,5,0.23,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,19,1999,4.1,5,1.21,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,26,1992,11.5,13,1.13,9,0,1,1,2,0,2,0.17,2,0,0,0,0,0
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,32,1986,38.0,5,0.13,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,31,1988,0.7,2,2.73,2,0,0,0,0,0,1,1.36,1,0,0,0,0,0
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,29,1990,31.5,67,2.13,43,12,2,4,5,1,2,0.06,1,0,0,1,0,0
Manuel Schmiedebach,GER,MF,Union Berlin,Bundesliga,30,1988,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Benno Schmitz,GER,DF,Köln,Bundesliga,24,1994,12.9,25,1.94,23,1,0,0,0,1,1,0.08,1,0,0,0,0,0
Morgan Schneiderlin,FRA,MF,Everton,Premier League,29,1989,11.1,17,1.53,15,0,1,1,0,0,1,0.09,1,0,0,0,0,0
Lasse Schöne,DEN,MF,Genoa,Serie A,33,1986,27.0,74,2.74,31,30,2,8,1,2,5,0.19,2,1,0,2,0,0
Sebastian Schonlau,GER,DF,Paderborn 07,Bundesliga,24,1994,23.0,13,0.57,9,0,0,1,0,3,1,0.04,1,0,0,0,0,0
Alessandro Schöpf,AUT,MF,Schalke 04,Bundesliga,25,1994,15.9,27,1.70,22,2,0,0,3,0,3,0.19,1,1,0,0,1,0
Jerdy Schouten,NED,MF,Bologna,Serie A,22,1997,12.0,24,2.00,20,1,1,0,1,1,0,0.00,0,0,0,0,0,0
Markus Schubert,GER,GK,Schalke 04,Bundesliga,21,1998,8.2,3,0.36,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Nico Schulz,GER,DF,Dortmund,Bundesliga,26,1993,6.6,11,1.67,7,1,1,1,0,1,2,0.30,2,0,0,0,0,0
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,27,1992,23.2,2,0.09,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Scozzarella,ITA,MF,Parma,Serie A,31,1988,10.2,25,2.45,13,11,0,0,0,1,4,0.39,1,2,0,0,0,1
Aleksandar Sedlar,SRB,DF,Mallorca,La Liga,27,1991,9.0,6,0.66,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Davie Selke,GER,FW,Werder Bremen,Bundesliga,24,1995,5.1,8,1.56,6,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Davie Selke,GER,FW,Hertha BSC,Bundesliga,24,1995,10.7,18,1.69,9,0,0,0,9,0,1,0.09,1,0,0,0,0,0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,27,1992,27.0,4,0.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Ken Sema,SWE,DF,Udinese,Serie A,25,1993,27.3,72,2.64,53,10,6,2,1,0,2,0.07,2,0,0,0,0,0
Nélson Semedo,POR,DF,Barcelona,La Liga,25,1993,23.3,33,1.42,23,0,4,0,5,1,6,0.26,3,0,0,0,3,0
Alessandro Semprini,ITA,DF,Brescia,Serie A,21,1998,7.0,11,1.57,9,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Josep Señé,ESP,MF,Mallorca,La Liga,27,1991,1.7,6,3.60,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Stefano Sensi,ITA,MF,Inter,Serie A,23,1995,8.0,42,5.23,23,7,6,3,3,0,7,0.87,1,1,2,1,2,0
Luigi Sepe,ITA,GK,Parma,Serie A,28,1991,34.0,6,0.18,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Suat Serdar,GER,MF,Schalke 04,Bundesliga,22,1997,17.8,33,1.86,23,0,5,1,3,1,3,0.17,3,0,0,0,0,0
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,19,2000,3.8,4,1.05,4,0,0,0,0,0,1,0.26,1,0,0,0,0,0
Salva Sevilla,ESP,MF,Mallorca,La Liga,35,1984,28.5,95,3.33,49,37,1,4,4,0,5,0.18,3,1,0,1,0,0
Yevhen Shakhov,UKR,MF,Lecce,Serie A,28,1990,12.1,31,2.57,23,1,1,1,2,3,7,0.58,4,1,0,1,1,0
Xherdan Shaqiri,SUI,FW,Liverpool,Premier League,27,1991,2.1,4,1.95,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Billy Sharp,ENG,FW,Sheffield Utd,Premier League,33,1986,11.7,25,2.14,18,0,2,1,4,0,2,0.17,2,0,0,0,0,0
Luke Shaw,ENG,DF,Manchester Utd,Premier League,24,1995,19.3,42,2.18,34,4,1,1,2,0,1,0.05,1,0,0,0,0,0
Khiry Shelton,USA,FW,Paderborn 07,Bundesliga,26,1993,0.4,3,7.94,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,27,1992,23.5,60,2.55,42,14,3,1,0,0,6,0.25,3,2,1,0,0,0
Gen Shoji,JPN,DF,Toulouse,Ligue 1,26,1992,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Djibril Sidibé,FRA,DF,Everton,Premier League,27,1992,20.3,37,1.83,30,3,0,0,2,2,4,0.20,4,0,0,0,0,0
Kalidou Sidibé,FRA,MF,Toulouse,Ligue 1,20,1999,1.0,2,1.98,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sidnei,BRA,DF,Betis,La Liga,29,1989,13.1,7,0.54,5,1,0,1,0,0,1,0.08,1,0,0,0,0,0
Kaj Sierhuis,NED,FW,Reims,Ligue 1,21,1998,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,29,1989,28.4,83,2.92,32,31,4,11,2,3,8,0.28,4,2,1,1,0,0
Luca Siligardi,ITA,FW,Parma,Serie A,31,1988,3.7,7,1.87,7,0,0,0,0,0,2,0.53,2,0,0,0,0,0
Adrien Silva,POR,MF,Monaco,Ligue 1,30,1989,13.6,32,2.36,22,6,3,0,0,1,3,0.22,1,2,0,0,0,0
André Silva,POR,FW,Eint Frankfurt,Bundesliga,23,1995,17.5,54,3.09,40,0,6,3,5,0,6,0.34,3,0,1,1,1,0
André Silva,POR,FW,Milan,Serie A,23,1995,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bernardo Silva,POR,FW,Manchester City,Premier League,24,1994,22.6,94,4.17,80,2,6,4,1,1,12,0.53,9,0,2,1,0,0
David Silva,ESP,MF,Manchester City,Premier League,33,1986,20.3,112,5.52,88,1,8,6,5,4,20,0.99,13,1,1,1,1,3
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,28,1991,2.6,1,0.39,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonathan Silva,ARG,DF,Leganés,La Liga,25,1994,30.9,46,1.49,35,5,3,1,2,0,3,0.10,2,1,0,0,0,0
Matheus Pereira da Silva,BRA,MF,Dijon,Ligue 1,21,1998,5.2,21,4.06,14,4,1,2,0,0,1,0.19,0,0,0,1,0,0
Rui Silva,POR,GK,Granada,La Liga,25,1994,35.0,6,0.17,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,34,1984,17.5,14,0.80,13,0,0,0,0,1,2,0.11,2,0,0,0,0,0
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,28,1991,35.0,3,0.09,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,19,2000,16.7,23,1.38,16,0,3,0,4,0,2,0.12,2,0,0,0,0,0
Giovanni Simeone,ARG,FW,Cagliari,Serie A,24,1995,32.5,43,1.32,27,0,5,4,5,2,6,0.18,4,0,0,0,1,1
Moses Simon,NGA,FW,Nantes,Ligue 1,24,1995,24.2,67,2.77,49,0,13,2,2,1,7,0.29,5,0,2,0,0,0
Unai Simón,ESP,GK,Athletic Club,La Liga,22,1997,33.2,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jack Simpson,ENG,DF,Bournemouth,Premier League,22,1996,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sarpreet Singh,NZL,FW,Bayern Munich,Bundesliga,20,1999,0.8,1,1.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wilfried Singo,CIV,DF,Torino,Serie A,18,2000,1.5,5,3.41,4,0,1,0,0,0,1,0.68,0,0,1,0,0,0
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,24,1995,10.1,16,1.58,14,1,1,0,0,0,1,0.10,1,0,0,0,0,0
Dimitris Siovas,GRE,DF,Leganés,La Liga,30,1988,21.3,13,0.61,9,0,1,2,0,1,2,0.09,1,0,0,1,0,0
Salvatore Sirigu,ITA,GK,Torino,Serie A,32,1987,36.0,3,0.08,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,21,1997,17.8,31,1.75,24,1,3,1,1,1,1,0.06,1,0,0,0,0,0
Moussa Sissoko,FRA,MF,Tottenham,Premier League,29,1989,27.2,28,1.03,26,0,1,0,0,1,2,0.07,2,0,0,0,0,0
Sambou Sissoko,FRA,FW,Reims,Ligue 1,20,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pione Sisto,DEN,FW,Celta Vigo,La Liga,24,1995,9.9,29,2.93,18,2,4,0,4,1,2,0.20,1,1,0,0,0,0
Antonio Sivera,ESP,GK,Alavés,La Liga,22,1996,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ellyes Skhiri,TUN,MF,Köln,Bundesliga,24,1995,29.7,52,1.75,40,1,2,4,2,3,8,0.27,4,0,1,2,1,0
Oliver Skipp,ENG,MF,Tottenham,Premier League,18,2000,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Łukasz Skorupski,POL,GK,Bologna,Serie A,28,1991,37.0,5,0.14,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Andreas Skov Olsen,DEN,FW,Bologna,Serie A,19,1999,8.4,21,2.49,12,3,1,2,2,1,3,0.36,2,0,0,1,0,0
Robert Skov,DEN,DF,Hoffenheim,Bundesliga,23,1996,29.0,90,3.11,38,32,8,7,4,1,11,0.38,5,2,1,3,0,0
Simon Skrabb,FIN,MF,Brescia,Serie A,24,1995,2.9,4,1.40,3,0,1,0,0,0,1,0.35,1,0,0,0,0,0
Milan Škriniar,SVK,DF,Inter,Serie A,24,1995,29.2,26,0.89,21,0,1,2,1,1,2,0.07,0,0,0,1,1,0
Steven Skrzybski,GER,FW,Düsseldorf,Bundesliga,26,1992,5.9,13,2.21,8,0,2,0,1,2,2,0.34,2,0,0,0,0,0
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,29,1990,1.2,2,1.70,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Islam Slimani,ALG,FW,Monaco,Ligue 1,31,1988,14.3,53,3.71,42,0,5,4,1,1,12,0.84,8,0,3,1,0,0
William Smallbone,IRL,MF,Southampton,Premier League,19,2000,4.4,4,0.92,4,0,0,0,0,0,2,0.46,2,0,0,0,0,0
Chris Smalling,ENG,DF,Roma,Serie A,29,1989,28.5,24,0.84,22,0,0,1,1,0,4,0.14,3,0,0,1,0,0
Dennis Smarsch,GER,GK,Hertha BSC,Bundesliga,20,1999,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adam Smith,ENG,DF,Bournemouth,Premier League,28,1991,22.8,19,0.83,16,0,1,0,2,0,1,0.04,1,0,0,0,0,0
Emile Smith Rowe,ENG,MF,Arsenal,Premier League,19,2000,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fyodor Smolov,RUS,FW,Celta Vigo,La Liga,29,1990,8.3,13,1.57,11,0,1,0,0,1,1,0.12,1,0,0,0,0,0
Robert Snodgrass,SCO,MF,West Ham,Premier League,31,1987,16.8,51,3.04,19,24,3,1,4,0,7,0.42,3,4,0,0,0,0
Cédric Soares,POR,DF,Southampton,Premier League,27,1991,14.5,24,1.65,21,2,0,0,0,1,3,0.21,1,1,0,0,0,1
Cédric Soares,POR,DF,Arsenal,Premier League,27,1991,2.8,3,1.08,2,1,0,0,0,0,1,0.36,1,0,0,0,0,0
Rafa Soares,POR,DF,Eibar,La Liga,24,1995,4.8,8,1.66,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Lasse Sobiech,GER,DF,Köln,Bundesliga,28,1991,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marcel Sobottka,GER,MF,Düsseldorf,Bundesliga,25,1994,7.8,8,1.03,5,1,0,1,1,0,1,0.13,0,0,0,1,0,0
Rubén Sobrino,ESP,FW,Valencia,La Liga,27,1992,1.9,6,3.18,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Dominic Solanke,ENG,FW,Bournemouth,Premier League,21,1997,18.3,42,2.29,30,0,3,4,5,0,4,0.22,2,0,1,0,1,0
Roberto Soldado,ESP,FW,Granada,La Liga,34,1985,26.1,43,1.65,33,0,0,0,8,2,8,0.31,5,0,0,0,1,2
Carlos Soler,ESP,MF,Valencia,La Liga,22,1997,23.0,33,1.44,25,3,0,1,4,0,6,0.26,3,0,0,0,3,0
Oumar Solet,FRA,DF,Lyon,Ligue 1,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,30,1988,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kévin Soni,CMR,FW,Espanyol,La Liga,21,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
David Soria,ESP,GK,Getafe,La Liga,26,1993,38.0,5,0.13,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0
Bruno Soriano,ESP,MF,Villarreal,La Liga,35,1984,2.9,2,0.68,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Juan Soriano,ESP,GK,Leganés,La Liga,21,1997,11.0,1,0.09,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Roberto Soriano,ITA,MF,Bologna,Serie A,28,1991,27.4,105,3.83,87,0,5,2,8,3,11,0.40,8,0,0,0,3,0
Riccardo Sottil,ITA,FW,Fiorentina,Serie A,20,1999,5.7,23,4.03,12,0,4,3,4,0,4,0.70,2,0,0,2,0,0
Tomáš Souček,CZE,MF,West Ham,Premier League,24,1995,11.6,8,0.69,7,0,0,0,1,0,1,0.09,1,0,0,0,0,0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,27,1992,4.6,1,0.22,0,0,0,1,0,0,1,0.22,0,0,0,1,0,0
Adama Soumaoro,FRA,DF,Genoa,Serie A,27,1992,7.1,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,20,1999,13.5,22,1.63,21,0,1,0,0,0,1,0.07,1,0,0,0,0,0
Bryan Soumaré,FRA,MF,Dijon,Ligue 1,20,1999,4.3,11,2.58,6,3,2,0,0,0,0,0.00,0,0,0,0,0,0
Arnaud Souquet,FRA,DF,Montpellier,Ligue 1,27,1992,22.4,38,1.70,29,3,1,1,4,0,2,0.09,2,0,0,0,0,0
Djibril Sow,SUI,MF,Eint Frankfurt,Bundesliga,22,1997,19.4,45,2.32,36,3,1,1,2,2,6,0.31,4,0,0,1,1,0
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,23,1996,33.7,14,0.42,10,1,0,2,0,1,0,0.00,0,0,0,0,0,0
Nikolas Špalek,SVK,MF,Brescia,Serie A,22,1997,17.5,30,1.71,23,2,0,2,3,0,2,0.11,1,0,0,0,1,0
Leonardo Spinazzola,ITA,DF,Roma,Serie A,26,1993,17.2,56,3.26,47,2,5,1,0,1,2,0.12,2,0,0,0,0,0
Marco Sportiello,ITA,GK,Atalanta,Serie A,27,1992,5.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattia Sprocati,ITA,FW,Parma,Serie A,26,1993,6.6,16,2.44,9,0,0,2,5,0,0,0.00,0,0,0,0,0,0
Bassem Srarfi,TUN,FW,Nice,Ligue 1,22,1997,1.5,2,1.35,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Dennis Srbeny,GER,FW,Paderborn 07,Bundesliga,25,1994,12.4,25,2.01,17,0,3,1,4,0,3,0.24,1,0,2,0,0,0
Dennis Srbeny,GER,MF,Norwich City,Premier League,25,1994,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jerry St. Juste,NED,DF,Mainz 05,Bundesliga,22,1996,23.5,9,0.38,7,0,0,2,0,0,1,0.04,0,0,0,1,0,0
Jack Stacey,ENG,DF,Bournemouth,Premier League,23,1996,17.2,16,0.93,14,0,2,0,0,0,2,0.12,2,0,0,0,0,0
