Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Daichi Kamada,JPN,MF,Eint Frankfurt,Bundesliga,22,1996,28,22,1969,21.9,2,4,2,0,0,5,0,0.09,0.18,0.27,0.09,0.27,5.7,5.7,3.1,8.8,0.26,0.14,0.40,0.26,0.40
François Kamano,GUI,DF,Bordeaux,Ligue 1,23,1996,11,7,648,7.2,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,1.0,1.0,0.4,1.3,0.13,0.05,0.19,0.13,0.19
Boubacar Kamara,FRA,DF,Marseille,Ligue 1,19,1999,24,24,2139,23.8,1,2,1,0,0,7,1,0.04,0.08,0.13,0.04,0.13,0.6,0.6,0.5,1.0,0.02,0.02,0.04,0.02,0.04
Hassane Kamara,CIV,DF,Reims,Ligue 1,25,1994,23,18,1709,19.0,2,0,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,1.5,1.5,0.5,2.0,0.08,0.03,0.10,0.08,0.10
Kevin Kampl,SVN,MF,RB Leipzig,Bundesliga,28,1990,11,8,675,7.5,2,2,2,0,0,1,0,0.27,0.27,0.53,0.27,0.53,0.6,0.6,2.8,3.3,0.07,0.37,0.44,0.07,0.44
Harry Kane,ENG,FW,Tottenham,Premier League,26,1993,29,29,2587,28.7,18,2,16,2,2,4,0,0.63,0.07,0.70,0.56,0.63,10.5,9.0,2.3,11.3,0.37,0.08,0.45,0.31,0.39
Wilfried Kanga,CIV,FW,Angers,Ligue 1,21,1998,4,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.22,0.10,0.31,0.22,0.31
Lee Kangin,KOR,MF,Valencia,La Liga,18,2001,17,3,454,5.0,2,0,2,0,0,1,2,0.40,0.00,0.40,0.40,0.40,0.7,0.7,0.4,1.1,0.13,0.07,0.21,0.13,0.21
N'Golo Kanté,FRA,MF,Chelsea,Premier League,28,1991,22,20,1732,19.2,3,0,3,0,0,4,0,0.16,0.00,0.16,0.16,0.16,1.6,1.6,2.1,3.7,0.08,0.11,0.19,0.08,0.19
Stefanos Kapino,GRE,GK,Werder Bremen,Bundesliga,25,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Wilfrid Kaptoum,CMR,MF,Betis,La Liga,23,1996,5,2,194,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.05,0.03,0.05
Kenan Karaman,TUR,FW,Düsseldorf,Bundesliga,25,1994,20,16,1354,15.0,6,1,6,0,0,4,0,0.40,0.07,0.47,0.40,0.47,4.2,4.2,1.9,6.1,0.28,0.13,0.41,0.28,0.41
Yann Karamoh,FRA,FW,Parma,Serie A,21,1998,14,5,573,6.4,1,1,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,0.6,0.6,0.8,1.5,0.10,0.13,0.23,0.10,0.23
Mamoudou Karamoko,FRA,MF,Wolfsburg,Bundesliga,19,1999,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Florian Kastenmeier,GER,GK,Düsseldorf,Bundesliga,22,1997,17,17,1530,17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.03,0.03,0.00,0.03
Noah Katterbach,GER,DF,Köln,Bundesliga,18,2001,18,16,1316,14.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.03,0.04,0.01,0.04
Moise Kean,ITA,FW,Everton,Premier League,19,2000,29,6,852,9.5,2,2,2,0,0,1,0,0.21,0.21,0.42,0.21,0.42,4.1,4.1,1.0,5.2,0.44,0.11,0.54,0.44,0.54
Michael Keane,ENG,DF,Everton,Premier League,26,1993,31,28,2559,28.4,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.7,1.7,0.7,2.4,0.06,0.02,0.09,0.06,0.09
Thilo Kehrer,GER,DF,Paris S-G,Ligue 1,22,1996,7,5,480,5.3,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,0.3,0.3,0.3,0.6,0.06,0.06,0.12,0.06,0.12
Jules Keita,GUI,MF,Dijon,Ligue 1,21,1998,3,1,158,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.5,0.09,0.20,0.29,0.09,0.29
Naby Keïta,GUI,MF,Liverpool,Premier League,24,1995,18,9,815,9.1,2,3,2,0,0,1,0,0.22,0.33,0.55,0.22,0.55,1.5,1.5,2.3,3.9,0.17,0.26,0.43,0.17,0.43
Yannik Keitel,GER,MF,Freiburg,Bundesliga,19,2000,3,2,174,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.05,0.06,0.11,0.05,0.11
Lloyd Kelly,ENG,DF,Bournemouth,Premier League,20,1998,8,7,639,7.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.02,0.03,0.00,0.03
Martin Kelly,ENG,DF,Crystal Palace,Premier League,29,1990,19,17,1549,17.2,0,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,1.0,0.01,0.05,0.06,0.01,0.06
Kenedy,BRA,MF,Getafe,La Liga,23,1996,19,3,586,6.5,1,3,1,0,0,2,0,0.15,0.46,0.61,0.15,0.61,0.8,0.8,1.0,1.8,0.12,0.15,0.27,0.12,0.27
Jonjoe Kenny,ENG,DF,Schalke 04,Bundesliga,22,1997,31,31,2717,30.2,2,3,2,0,0,5,0,0.07,0.10,0.17,0.07,0.17,1.1,1.1,1.1,2.2,0.03,0.04,0.07,0.03,0.07
Franck Kessié,CIV,MF,Milan,Serie A,22,1996,35,33,2904,32.3,4,1,2,2,2,3,0,0.12,0.03,0.15,0.06,0.09,4.1,2.6,2.4,5.0,0.13,0.07,0.20,0.08,0.15
Saîf-Eddine Khaoui,TUN,MF,Marseille,Ligue 1,24,1995,7,0,106,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.20,0.12,0.33,0.20,0.33
Wahbi Khazri,TUN,FW,Saint-Étienne,Ligue 1,28,1991,16,13,1149,12.8,3,2,2,1,1,4,0,0.23,0.16,0.39,0.16,0.31,3.7,2.9,1.4,4.3,0.29,0.11,0.40,0.23,0.34
Rani Khedira,GER,MF,Augsburg,Bundesliga,25,1994,32,32,2649,29.4,0,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,1.2,1.8,0.02,0.04,0.06,0.02,0.06
Sami Khedira,GER,MF,Juventus,Serie A,32,1987,12,9,681,7.6,0,1,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,1.1,1.1,0.5,1.7,0.15,0.07,0.22,0.15,0.22
Kike,ESP,FW,Eibar,La Liga,29,1989,27,20,1767,19.6,5,1,5,0,0,2,0,0.25,0.05,0.31,0.25,0.31,6.0,6.0,0.8,6.7,0.30,0.04,0.34,0.30,0.34
Luca Kilian,GER,DF,Paderborn 07,Bundesliga,19,1999,15,14,1261,14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.01,0.01,0.00,0.01
Max Kilman,ENG,DF,Wolves,Premier League,22,1997,3,2,185,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,24,1995,33,32,2818,31.3,4,7,4,0,0,7,0,0.13,0.22,0.35,0.13,0.35,1.3,1.3,8.2,9.5,0.04,0.26,0.30,0.04,0.30
Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,23,1995,16,14,1225,13.6,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.03,0.00,0.03,0.03,0.03
Joshua King,NOR,FW,Bournemouth,Premier League,27,1992,26,24,2011,22.3,6,4,3,3,3,0,0,0.27,0.18,0.45,0.13,0.31,6.6,4.3,3.8,8.1,0.30,0.17,0.47,0.19,0.36
Simon Kjær,DEN,DF,Milan,Serie A,30,1989,15,15,1240,13.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03
Simon Kjær,DEN,DF,Atalanta,Serie A,30,1989,5,3,292,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02
Davy Klaassen,NED,MF,Werder Bremen,Bundesliga,26,1993,33,33,2936,32.6,7,5,6,1,3,7,0,0.21,0.15,0.37,0.18,0.34,7.0,4.6,3.4,8.0,0.21,0.10,0.32,0.14,0.24
Felix Klaus,GER,FW,Wolfsburg,Bundesliga,26,1992,23,6,670,7.4,0,1,0,0,0,0,1,0.00,0.13,0.13,0.00,0.13,1.6,1.6,1.6,3.2,0.22,0.21,0.43,0.22,0.43
Ragnar Klavan,EST,DF,Cagliari,Serie A,33,1985,31,26,2354,26.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.02,0.02,0.04,0.02,0.04
Timm Klose,SUI,DF,Norwich City,Premier League,31,1988,7,7,585,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.06,0.00,0.06,0.06,0.06
Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,23,1996,31,31,2643,29.4,3,1,3,0,0,1,0,0.10,0.03,0.14,0.10,0.14,3.1,3.1,1.7,4.8,0.10,0.06,0.16,0.10,0.16
Justin Kluivert,NED,FW,Roma,Serie A,20,1999,22,19,1514,16.8,4,1,4,0,0,6,1,0.24,0.06,0.30,0.24,0.30,2.9,2.9,1.1,4.0,0.18,0.07,0.24,0.18,0.24
Lukas Klünter,GER,DF,Hertha BSC,Bundesliga,23,1996,23,20,1878,20.9,0,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,0.1,0.1,1.8,2.0,0.01,0.09,0.09,0.01,0.09
Robin Knoche,GER,DF,Wolfsburg,Bundesliga,27,1992,21,17,1594,17.7,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,0.5,0.5,0.1,0.6,0.03,0.01,0.03,0.03,0.03
Robin Koch,GER,DF,Freiburg,Bundesliga,23,1996,32,31,2705,30.1,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,2.6,2.6,1.5,4.1,0.09,0.05,0.14,0.09,0.14
Giorgi Kochorashvili,GEO,MF,Levante,La Liga,20,1999,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jonathan Kodjia,CIV,FW,Aston Villa,Premier League,29,1989,6,0,117,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04
Kenan Kodro,BIH,FW,Athletic Club,La Liga,25,1993,12,4,364,4.0,1,0,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.2,0.2,0.0,0.2,0.05,0.00,0.05,0.05,0.05
Dominik Kohr,GER,MF,Eint Frankfurt,Bundesliga,25,1994,26,16,1445,16.1,0,3,0,0,0,5,1,0.00,0.19,0.19,0.00,0.19,1.3,1.3,1.1,2.4,0.08,0.07,0.15,0.08,0.15
Koke,ESP,MF,Atlético Madrid,La Liga,27,1992,32,30,2698,30.0,4,5,4,0,0,5,0,0.13,0.17,0.30,0.13,0.30,2.4,2.3,5.4,7.7,0.08,0.18,0.26,0.08,0.26
Aleksandar Kolarov,SRB,DF,Roma,Serie A,33,1985,32,30,2732,30.4,7,3,5,2,4,6,0,0.23,0.10,0.33,0.16,0.26,6.9,3.9,4.9,8.8,0.23,0.16,0.39,0.13,0.29
Sead Kolašinac,BIH,DF,Arsenal,Premier League,26,1993,26,19,1701,18.9,0,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,0.7,0.7,1.0,1.7,0.04,0.06,0.09,0.04,0.09
Timothée Kolodziejczak,FRA,DF,Saint-Étienne,Ligue 1,27,1991,15,14,1305,14.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.4,0.01,0.02,0.03,0.01,0.03
Ghislain Konan,CIV,DF,Reims,Ligue 1,23,1995,16,15,1333,14.8,0,1,0,0,0,2,1,0.00,0.07,0.07,0.00,0.07,0.0,0.0,1.0,1.1,0.00,0.07,0.07,0.00,0.07
Ibrahima Konaté,FRA,DF,RB Leipzig,Bundesliga,20,1999,8,6,569,6.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04
Moussa Konaté,SEN,FW,Amiens,Ligue 1,26,1993,12,6,614,6.8,2,0,2,0,1,0,0,0.29,0.00,0.29,0.29,0.29,1.9,1.0,0.1,1.1,0.28,0.01,0.29,0.14,0.16
Geoffrey Kondogbia,CTA,MF,Valencia,La Liga,26,1993,27,21,1807,20.1,1,1,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06
Kouadio Koné,FRA,MF,Toulouse,Ligue 1,18,2001,13,11,875,9.7,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.4,0.02,0.02,0.04,0.02,0.04
Lamine Koné,CIV,DF,Strasbourg,Ligue 1,30,1989,18,17,1473,16.4,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,0.6,0.6,0.3,0.9,0.04,0.02,0.06,0.04,0.06
Moussa Koné,SEN,FW,Nîmes,Ligue 1,22,1996,5,1,140,1.6,2,0,2,0,0,0,0,1.29,0.00,1.29,1.29,1.29,1.2,1.2,0.1,1.3,0.78,0.09,0.87,0.78,0.87
Youssouf Koné,MLI,DF,Lyon,Ligue 1,24,1995,11,10,818,9.1,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.7,0.00,0.07,0.08,0.00,0.08
Ezri Konsa,ENG,DF,Aston Villa,Premier League,21,1997,25,24,2039,22.7,1,2,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,1.6,1.6,0.5,2.1,0.07,0.02,0.09,0.07,0.09
Pascal Köpke,GER,FW,Hertha BSC,Bundesliga,23,1995,4,1,121,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.8,0.53,0.03,0.56,0.53,0.56
Laurent Koscielny,FRA,DF,Bordeaux,Ligue 1,33,1985,25,25,2183,24.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.01,0.02,0.03,0.01,0.03
Filip Kostić,SRB,DF,Eint Frankfurt,Bundesliga,26,1992,33,33,2958,32.9,4,11,4,0,0,4,0,0.12,0.33,0.46,0.12,0.46,5.9,5.9,9.3,15.2,0.18,0.28,0.46,0.18,0.46
Christian Kouamé,CIV,FW,Fiorentina,Serie A,21,1997,7,3,301,3.3,1,1,1,0,0,0,0,0.30,0.30,0.60,0.30,0.60,1.6,1.6,0.2,1.8,0.46,0.07,0.53,0.46,0.53
Christian Kouamé,CIV,FW,Genoa,Serie A,21,1997,11,10,915,10.2,5,2,5,0,0,1,0,0.49,0.20,0.69,0.49,0.69,1.7,1.7,1.0,2.8,0.17,0.10,0.27,0.17,0.27
Tomáš Koubek,CZE,GK,Augsburg,Bundesliga,26,1992,24,24,2160,24.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Kalidou Koulibaly,SEN,DF,Napoli,Serie A,28,1991,25,24,2105,23.4,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.5,1.4,0.04,0.02,0.06,0.04,0.06
Efthimis Koulouris,GRE,FW,Toulouse,Ligue 1,23,1996,24,17,1541,17.1,4,2,4,0,0,1,0,0.23,0.12,0.35,0.23,0.35,4.6,4.6,1.2,5.7,0.27,0.07,0.33,0.27,0.33
Jules Koundé,FRA,DF,Sevilla,La Liga,20,1998,29,25,2309,25.7,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1.9,1.9,0.5,2.4,0.07,0.02,0.09,0.07,0.09
Leonardo Koutris,GRE,DF,Mallorca,La Liga,24,1995,2,1,93,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.18,0.18,0.00,0.18
Cheikhou Kouyaté,SEN,MF,Crystal Palace,Premier League,29,1989,35,29,2528,28.1,1,1,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,1.8,1.8,0.8,2.6,0.06,0.03,0.09,0.06,0.09
Mateo Kovačić,CRO,MF,Chelsea,Premier League,25,1994,31,23,2073,23.0,1,3,1,0,0,8,0,0.04,0.13,0.17,0.04,0.17,1.4,1.4,1.9,3.3,0.06,0.08,0.14,0.06,0.14
Dawid Kownacki,POL,FW,Düsseldorf,Bundesliga,22,1997,20,11,1093,12.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,2.0,2.0,0.6,2.6,0.16,0.05,0.21,0.16,0.21
İsmail Köybaşı,TUR,DF,Granada,La Liga,30,1989,4,3,231,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.01,0.07,0.08,0.01,0.08
Thomas Kraft,GER,GK,Hertha BSC,Bundesliga,31,1988,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Emil Krafth,SWE,DF,Newcastle Utd,Premier League,24,1994,17,11,1020,11.3,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.3,0.3,0.4,0.7,0.02,0.03,0.06,0.02,0.06
Andrej Kramarić,CRO,FW,Hoffenheim,Bundesliga,28,1991,19,14,1422,15.8,12,2,10,2,2,3,0,0.76,0.13,0.89,0.63,0.76,9.3,7.8,3.2,11.0,0.59,0.20,0.80,0.49,0.70
Christoph Kramer,GER,MF,M'Gladbach,Bundesliga,28,1991,22,17,1464,16.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.03,0.03,0.06,0.03,0.06
Tom Krauß,GER,MF,RB Leipzig,Bundesliga,18,2001,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ladislav Krejčí,CZE,DF,Bologna,Serie A,27,1992,14,11,1051,11.7,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.5,0.8,0.03,0.04,0.07,0.03,0.07
Rene Krhin,SVN,DF,Nantes,Ligue 1,29,1990,8,4,327,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
Felix Kroos,GER,MF,Union Berlin,Bundesliga,28,1991,15,3,378,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.11,0.06,0.17,0.11,0.17
Toni Kroos,GER,MF,Real Madrid,La Liga,29,1990,35,31,2652,29.5,4,5,4,0,0,2,0,0.14,0.17,0.31,0.14,0.31,2.8,2.8,4.0,6.8,0.10,0.14,0.23,0.10,0.23
Tim Krul,NED,GK,Norwich City,Premier League,31,1988,36,36,3240,36.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Rade Krunić,BIH,MF,Milan,Serie A,25,1993,15,4,537,6.0,0,1,0,0,0,3,0,0.00,0.17,0.17,0.00,0.17,0.4,0.4,1.1,1.5,0.07,0.18,0.25,0.07,0.25
Lukas Kübler,GER,DF,Freiburg,Bundesliga,26,1992,5,3,209,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03
Takefusa Kubo,JPN,MF,Mallorca,La Liga,18,2001,35,23,2312,25.7,4,4,4,0,0,4,0,0.16,0.16,0.31,0.16,0.31,2.8,2.8,2.9,5.7,0.11,0.11,0.22,0.11,0.22
Juraj Kucka,SVK,MF,Parma,Serie A,32,1987,26,22,1932,21.5,6,3,4,2,2,5,1,0.28,0.14,0.42,0.19,0.33,4.6,3.1,1.9,5.0,0.22,0.09,0.30,0.14,0.23
Dejan Kulusevski,SWE,FW,Parma,Serie A,19,2000,36,33,2930,32.6,10,8,9,1,1,3,0,0.31,0.25,0.55,0.28,0.52,6.7,6.0,9.0,14.9,0.21,0.28,0.48,0.18,0.46
Marash Kumbulla,ALB,DF,Hellas Verona,Serie A,19,2000,25,25,1950,21.7,1,0,1,0,0,7,1,0.05,0.00,0.05,0.05,0.05,1.7,1.7,0.1,1.7,0.08,0.00,0.08,0.08,0.08
Pierre Kunde,CMR,MF,Mainz 05,Bundesliga,24,1995,28,22,1866,20.7,4,0,4,0,0,6,0,0.19,0.00,0.19,0.19,0.19,3.1,3.1,1.8,4.9,0.15,0.09,0.24,0.15,0.24
Jasmin Kurtić,SVN,MF,Parma,Serie A,30,1989,20,18,1664,18.5,2,1,2,0,0,5,0,0.11,0.05,0.16,0.11,0.16,0.9,0.9,1.7,2.6,0.05,0.09,0.14,0.05,0.14
Jasmin Kurtić,SVN,MF,SPAL,Serie A,30,1989,16,16,1409,15.7,2,0,2,0,0,5,0,0.13,0.00,0.13,0.13,0.13,2.4,2.4,2.0,4.5,0.15,0.13,0.29,0.15,0.29
Layvin Kurzawa,FRA,DF,Paris S-G,Ligue 1,26,1992,14,9,858,9.5,1,0,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,0.6,0.6,0.2,0.8,0.07,0.02,0.09,0.07,0.09
Dereck Kutesa,SUI,FW,Reims,Ligue 1,21,1997,14,4,528,5.9,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.2,0.2,0.3,0.5,0.04,0.05,0.09,0.04,0.09
Ahmed Kutucu,TUR,FW,Schalke 04,Bundesliga,19,2000,25,3,679,7.5,3,2,3,0,0,2,0,0.40,0.27,0.66,0.40,0.66,1.5,1.5,1.2,2.7,0.20,0.16,0.36,0.20,0.36
Enock Kwateng,FRA,DF,Bordeaux,Ligue 1,22,1997,14,13,983,10.9,0,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.3,0.6,0.02,0.03,0.05,0.02,0.05
Giorgos Kyriakopoulos,GRE,DF,Sassuolo,Serie A,23,1996,26,17,1643,18.3,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.7,0.7,0.6,1.3,0.04,0.03,0.07,0.04,0.07
Antonino La Gumina,ITA,FW,Sampdoria,Serie A,23,1996,5,2,186,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.14,0.08,0.22,0.14,0.22
Andrea La Mantia,ITA,FW,Lecce,Serie A,28,1991,12,6,553,6.1,2,0,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,3.5,3.5,0.2,3.7,0.58,0.03,0.61,0.58,0.61
Gaëtan Laborde,FRA,FW,Montpellier,Ligue 1,25,1994,28,27,2237,24.9,6,5,6,0,0,1,0,0.24,0.20,0.44,0.24,0.44,8.1,8.1,2.6,10.7,0.33,0.10,0.43,0.33,0.43
Alexandre Lacazette,FRA,FW,Arsenal,Premier League,28,1991,30,22,1874,20.8,10,4,10,0,0,8,0,0.48,0.19,0.67,0.48,0.67,8.5,8.5,3.1,11.6,0.41,0.15,0.55,0.41,0.55
Riccardo Ladinetti,ITA,MF,Cagliari,Serie A,18,2000,3,1,127,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08
Alban Lafont,FRA,GK,Nantes,Ligue 1,20,1999,27,27,2430,27.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00
Víctor Laguardia,ESP,DF,Alavés,La Liga,29,1989,31,31,2654,29.5,1,2,1,0,0,9,1,0.03,0.07,0.10,0.03,0.10,0.8,0.8,0.9,1.7,0.03,0.03,0.06,0.03,0.06
Jack Lahne,SWE,FW,Amiens,Ligue 1,17,2001,1,0,9,0.1,1,0,1,0,0,0,0,10.00,0.00,10.00,10.00,10.00,0.4,0.4,0.0,0.4,4.47,0.00,4.47,4.47,4.47
Konrad Laimer,AUT,MF,RB Leipzig,Bundesliga,22,1997,29,26,2115,23.5,2,6,2,0,0,8,1,0.09,0.26,0.34,0.09,0.34,0.8,0.8,2.8,3.6,0.04,0.12,0.15,0.04,0.15
Stefan Lainer,AUT,DF,M'Gladbach,Bundesliga,26,1992,31,31,2710,30.1,1,3,1,0,0,9,0,0.03,0.10,0.13,0.03,0.13,1.1,1.1,4.0,5.1,0.04,0.13,0.17,0.04,0.17
Diego Lainez,MEX,MF,Betis,La Liga,19,2000,15,2,348,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.04,0.01,0.05,0.04,0.05
Kenny Lala,FRA,DF,Strasbourg,Ligue 1,27,1991,25,22,2043,22.7,2,1,0,2,2,1,0,0.09,0.04,0.13,0.00,0.04,2.9,1.4,2.3,3.7,0.13,0.10,0.23,0.06,0.16
Adam Lallana,ENG,MF,Liverpool,Premier League,31,1988,15,3,382,4.2,1,1,1,0,0,1,0,0.24,0.24,0.47,0.24,0.47,1.1,1.1,0.7,1.7,0.25,0.16,0.41,0.25,0.41
Érik Lamela,ARG,MF,Tottenham,Premier League,27,1992,25,12,1215,13.5,2,1,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,2.7,2.7,1.6,4.3,0.20,0.12,0.32,0.20,0.32
Tariq Lamptey,GHA,DF,Chelsea,Premier League,18,2000,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.32,0.32,0.00,0.32
Tariq Lamptey,GHA,DF,Brighton,Premier League,18,2000,8,7,588,6.5,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.1,0.1,0.6,0.7,0.01,0.10,0.11,0.01,0.11
Loïck Landre,FRA,DF,Nîmes,Ligue 1,27,1992,11,10,929,10.3,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.9,0.9,0.1,1.0,0.09,0.01,0.10,0.09,0.10
