Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Raphael Framberger,GER,DF,Augsburg,Bundesliga,23,1995,13.1,0,1,0,0.0,0.08,0.00,0.00,,14.8,0,0,0,0.3,0.3,0.30,-0.3,-0.3
Simon Francis,ENG,DF,Bournemouth,Premier League,34,1985,10.8,0,3,0,0.0,0.28,0.00,0.00,,12.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Mike Frantz,GER,MF,Freiburg,Bundesliga,32,1986,3.9,0,3,0,0.0,0.77,0.00,0.00,,14.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Ryan Fraser,SCO,MF,Bournemouth,Premier League,25,1994,23.0,1,27,12,44.4,1.18,0.52,0.04,0.08,17.3,2,0,0,3.3,3.3,0.12,-2.3,-2.3
Fred,BRA,MF,Manchester Utd,Premier League,26,1993,24.0,0,40,10,25.0,1.66,0.42,0.00,0.00,22.9,3,0,0,2.0,2.0,0.05,-2.0,-2.0
Ryan Fredericks,ENG,DF,West Ham,Premier League,26,1992,24.9,0,3,0,0.0,0.12,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Kieron Freeman,WAL,FW,Sheffield Utd,Premier League,27,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luke Freeman,ENG,MF,Sheffield Utd,Premier League,27,1992,4.1,0,3,0,0.0,0.74,0.00,0.00,,29.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Remo Freuler,SUI,MF,Atalanta,Serie A,27,1992,26.0,2,19,7,36.8,0.73,0.27,0.11,0.29,16.8,0,0,0,1.9,1.9,0.11,+0.1,+0.1
Samúel Friðjónsson,ISL,MF,Paderborn 07,Bundesliga,23,1996,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,21,1998,24.3,1,12,3,25.0,0.49,0.12,0.08,0.33,18.3,1,0,0,1.2,1.2,0.10,-0.2,-0.2
Marvin Friedrich,GER,DF,Union Berlin,Bundesliga,23,1995,31.0,2,28,5,17.9,0.90,0.16,0.07,0.40,12.6,0,0,0,1.8,1.8,0.06,+0.2,+0.2
Jorge de Frutos,ESP,MF,Valladolid,La Liga,22,1997,0.7,0,1,0,0.0,1.53,0.00,0.00,,10.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Christian Fuchs,AUT,DF,Leicester City,Premier League,33,1986,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,26.1,2,0,0,0.2,0.2,0.03,-0.2,-0.2
Angelo Fulgini,FRA,MF,Angers,Ligue 1,22,1996,17.5,1,34,16,47.1,1.94,0.91,0.03,0.06,18.1,0,0,0,3.1,3.1,0.09,-2.1,-2.1
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,26,1993,4.5,4,18,9,50.0,4.02,2.01,0.22,0.44,11.7,0,0,0,2.4,2.4,0.13,+1.6,+1.6
Ramiro Funes Mori,ARG,DF,Villarreal,La Liga,28,1991,5.0,0,3,0,0.0,0.60,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Daniel Fuzato,BRA,GK,Roma,Serie A,22,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Matteo Gabbia,ITA,DF,Milan,Serie A,19,1999,7.6,0,4,2,50.0,0.53,0.26,0.00,0.00,15.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,27,1991,22.6,11,87,35,40.2,3.85,1.55,0.11,0.29,20.4,12,1,1,8.0,7.3,0.08,+3.0,+2.7
Gabriel,BRA,GK,Lecce,Serie A,26,1992,33.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ruben Gabrielsen,NOR,DF,Toulouse,Ligue 1,27,1992,7.3,0,4,1,25.0,0.55,0.14,0.00,0.00,7.9,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,24,1995,11.6,0,25,7,28.0,2.15,0.60,0.00,0.00,19.2,2,0,0,2.1,2.1,0.09,-2.1,-2.1
Luca Gagliano,ITA,FW,Cagliari,Serie A,19,2000,0.6,1,2,2,100.0,3.46,3.46,0.50,0.50,13.4,0,0,0,0.4,0.4,0.18,+0.6,+0.6
Roberto Gagliardini,ITA,MF,Inter,Serie A,25,1994,20.0,4,34,17,50.0,1.70,0.85,0.12,0.24,15.2,0,0,0,4.8,4.5,0.13,-0.8,-0.5
Riccardo Gagliolo,SWE,DF,Parma,Serie A,29,1990,28.9,3,31,8,25.8,1.07,0.28,0.10,0.38,18.8,0,0,0,2.6,2.6,0.08,+0.4,+0.4
Nicolás Gaitán,ARG,MF,Lille,Ligue 1,31,1988,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marvin Gakpa,FRA,MF,Metz,Ligue 1,25,1993,5.2,0,13,2,15.4,2.50,0.38,0.00,0.00,24.7,2,0,0,0.5,0.5,0.04,-0.5,-0.5
Enric Gallego,ESP,FW,Getafe,La Liga,32,1986,1.8,0,3,1,33.3,1.65,0.55,0.00,0.00,11.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Enric Gallego,ESP,FW,Osasuna,La Liga,32,1986,9.8,3,21,7,33.3,2.15,0.72,0.14,0.43,11.6,0,0,0,2.4,2.4,0.11,+0.6,+0.6
Kévin Gameiro,FRA,FW,Valencia,La Liga,32,1987,17.6,6,19,10,52.6,1.08,0.57,0.32,0.60,13.7,0,0,1,5.3,4.6,0.24,+0.7,+1.4
Fran Gámez,ESP,DF,Mallorca,La Liga,28,1991,19.6,0,15,2,13.3,0.76,0.10,0.00,0.00,19.9,0,0,0,1.0,1.0,0.07,-1.0,-1.0
Idrissa Gana Gueye,SEN,MF,Paris S-G,Ligue 1,29,1989,18.4,1,11,3,27.3,0.60,0.16,0.09,0.33,17.6,0,0,0,1.2,1.2,0.11,-0.2,-0.2
Ignatius Ganago,CMR,FW,Nice,Ligue 1,20,1999,13.8,3,17,6,35.3,1.23,0.44,0.18,0.50,17.0,0,0,0,2.9,2.9,0.17,+0.1,+0.1
Ezequiel Garay,ARG,DF,Valencia,La Liga,32,1986,16.0,0,7,3,42.9,0.44,0.19,0.00,0.00,11.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Dani García,ESP,MF,Athletic Club,La Liga,29,1990,33.7,0,14,0,0.0,0.42,0.00,0.00,,21.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5
David García,ESP,DF,Osasuna,La Liga,25,1994,31.0,0,19,5,26.3,0.61,0.16,0.00,0.00,10.3,0,0,0,1.2,1.2,0.06,-1.2,-1.2
Eric García,ESP,DF,Manchester City,Premier League,18,2001,8.8,0,2,1,50.0,0.23,0.11,0.00,0.00,6.5,0,0,0,0.5,0.5,0.26,-0.5,-0.5
Javi García,ESP,MF,Betis,La Liga,32,1987,4.2,0,4,1,25.0,0.95,0.24,0.00,0.00,12.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Manu García,ESP,MF,Alavés,La Liga,33,1986,21.9,0,20,7,35.0,0.92,0.32,0.00,0.00,12.8,0,0,0,2.0,2.0,0.10,-2.0,-2.0
Raúl García,ESP,DF,Valladolid,La Liga,30,1989,11.2,0,8,3,37.5,0.71,0.27,0.00,0.00,28.5,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Raúl García,ESP,DF,Getafe,La Liga,30,1989,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raúl García,ESP,MF,Athletic Club,La Liga,33,1986,31.9,15,75,27,36.0,2.35,0.85,0.11,0.30,18.7,0,7,7,10.8,5.4,0.07,+4.2,+2.6
Rubén García,ESP,MF,Osasuna,La Liga,26,1993,24.3,8,52,19,36.5,2.14,0.78,0.13,0.37,19.7,9,1,1,6.5,5.7,0.11,+1.5,+1.3
Unai García,ESP,DF,Osasuna,La Liga,27,1992,6.0,1,2,1,50.0,0.34,0.17,0.50,1.00,7.0,0,0,0,0.2,0.2,0.10,+0.8,+0.8
Víctor García,ESP,FW,Valladolid,La Liga,22,1997,1.0,1,2,1,50.0,2.05,1.02,0.50,1.00,10.3,0,0,0,0.1,0.1,0.06,+0.9,+0.9
James Garner,ENG,MF,Manchester Utd,Premier League,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Manuel Garrido,ESP,FW,Leganés,La Liga,18,2000,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,14.0,0,0,0,0.3,0.3,0.28,-0.3,-0.3
Mario Gaspar,ESP,DF,Villarreal,La Liga,28,1990,21.8,0,14,1,7.1,0.64,0.05,0.00,0.00,17.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Daniele Gastaldello,ITA,DF,Brescia,Serie A,36,1983,4.3,0,1,0,0.0,0.23,0.00,0.00,,14.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,28,1990,9.4,4,23,10,43.5,2.44,1.06,0.17,0.40,11.7,1,0,0,4.4,4.4,0.19,-0.4,-0.4
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,27,1992,17.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,23,1995,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yann Gboho,FRA,FW,Rennes,Ligue 1,18,2001,2.5,1,2,1,50.0,0.80,0.40,0.50,1.00,13.3,0,0,0,0.2,0.2,0.11,+0.8,+0.8
David de Gea,ESP,GK,Manchester Utd,Premier League,28,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,32,1986,27.0,2,11,3,27.3,0.41,0.11,0.18,0.67,9.3,0,0,0,1.4,1.4,0.13,+0.6,+0.6
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,21,1998,12.6,0,14,1,7.1,1.11,0.08,0.00,0.00,18.9,1,0,0,1.2,1.2,0.09,-1.2,-1.2
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,22,1997,10.3,0,3,0,0.0,0.29,0.00,0.00,,9.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Christian Gentner,GER,MF,Union Berlin,Bundesliga,33,1985,27.1,3,36,12,33.3,1.33,0.44,0.08,0.25,18.5,0,0,0,2.7,2.7,0.07,+0.3,+0.3
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,25,1994,9.2,2,11,4,36.4,1.20,0.43,0.18,0.50,16.4,0,0,0,1.8,1.8,0.16,+0.2,+0.2
Valère Germain,FRA,FW,Marseille,Ligue 1,29,1990,15.0,2,21,4,19.0,1.40,0.27,0.10,0.50,12.0,0,0,0,1.8,1.8,0.08,+0.2,+0.2
Gervinho,CIV,FW,Parma,Serie A,32,1987,25.2,7,56,22,39.3,2.22,0.87,0.13,0.32,15.2,0,0,1,8.8,8.1,0.14,-1.8,-1.1
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,24,1995,22.8,4,50,19,38.0,2.19,0.83,0.06,0.16,18.2,5,1,1,6.0,5.2,0.10,-2.0,-2.2
Rachid Ghezzal,ALG,MF,Fiorentina,Serie A,27,1992,9.2,1,11,2,18.2,1.20,0.22,0.09,0.50,20.8,3,0,0,0.6,0.6,0.05,+0.4,+0.4
Andrea Ghezzi,ITA,MF,Brescia,Serie A,18,2001,0.4,0,2,0,0.0,4.86,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Paolo Ghiglione,ITA,DF,Genoa,Serie A,22,1997,19.1,0,21,5,23.8,1.10,0.26,0.00,0.00,22.3,0,0,0,1.0,1.0,0.05,-1.0,-1.0
Andrea Ghion,ITA,MF,Sassuolo,Serie A,19,2000,0.5,0,1,0,0.0,1.87,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Saman Ghoddos,IRN,FW,Amiens,Ligue 1,25,1993,2.6,1,6,3,50.0,2.34,1.17,0.17,0.33,20.3,1,0,0,0.9,0.9,0.15,+0.1,+0.1
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,28,1991,4.2,0,4,2,50.0,0.96,0.48,0.00,0.00,25.5,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,19,2000,1.4,0,2,0,0.0,1.40,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Niko Gießelmann,GER,DF,Düsseldorf,Bundesliga,27,1991,22.9,1,14,3,21.4,0.61,0.13,0.07,0.33,21.7,2,0,0,0.6,0.6,0.04,+0.4,+0.4
Rafał Gikiewicz,POL,GK,Union Berlin,Bundesliga,31,1987,33.0,0,2,1,50.0,0.06,0.03,0.00,0.00,8.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2
José Antonio Martínez Gil,ESP,DF,Granada,La Liga,26,1993,13.2,0,2,0,0.0,0.15,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Billy Gilmour,SCO,MF,Chelsea,Premier League,18,2001,2.2,0,1,0,0.0,0.46,0.00,0.00,,24.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,28,1991,8.5,3,24,6,25.0,2.81,0.70,0.13,0.50,14.0,0,0,0,3.4,3.4,0.14,-0.4,-0.4
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,25,1994,30.9,1,19,7,36.8,0.62,0.23,0.05,0.14,11.4,0,0,0,1.7,1.7,0.09,-0.7,-0.7
Andrei Girotto,BRA,DF,Nantes,Ligue 1,27,1992,24.2,1,24,6,25.0,0.99,0.25,0.04,0.17,19.9,1,0,0,1.2,1.2,0.05,-0.2,-0.2
Olivier Giroud,FRA,FW,Chelsea,Premier League,32,1986,11.0,8,39,19,48.7,3.53,1.72,0.21,0.42,10.9,1,0,0,6.7,6.7,0.17,+1.3,+1.3
Klaus Gjasula,ALB,MF,Paderborn 07,Bundesliga,29,1989,25.3,2,14,4,28.6,0.55,0.16,0.14,0.50,13.2,0,0,1,1.9,1.1,0.08,+0.1,+0.9
Kamil Glik,POL,DF,Monaco,Ligue 1,31,1988,23.0,1,12,4,33.3,0.52,0.17,0.08,0.25,7.2,0,0,0,1.4,1.4,0.12,-0.4,-0.4
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,24,1995,24.4,12,96,40,41.7,3.94,1.64,0.13,0.30,15.5,0,0,0,12.4,12.4,0.13,-0.4,-0.4
Joris Gnagnon,FRA,DF,Rennes,Ligue 1,22,1997,14.2,0,7,1,14.3,0.49,0.07,0.00,0.00,10.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Eddy Gnahoré,FRA,MF,Amiens,Ligue 1,25,1993,12.6,0,8,0,0.0,0.64,0.00,0.00,,16.5,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Ben Godfrey,ENG,DF,Norwich City,Premier League,21,1998,29.4,0,15,5,33.3,0.51,0.17,0.00,0.00,17.0,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Diego Godín,URU,DF,Inter,Serie A,33,1986,18.1,1,11,2,18.2,0.61,0.11,0.09,0.50,12.5,0,0,0,1.0,1.0,0.09,0.0,0.0
Akaki Gogia,GER,MF,Union Berlin,Bundesliga,27,1992,1.3,0,1,0,0.0,0.74,0.00,0.00,,22.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Mauro Goicoechea,URU,GK,Toulouse,Ligue 1,31,1988,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Edoardo Goldaniga,ITA,DF,Genoa,Serie A,25,1993,8.7,1,6,4,66.7,0.69,0.46,0.17,0.25,10.7,0,0,0,1.1,1.1,0.22,-0.1,-0.1
Benjamin Goller,GER,FW,Werder Bremen,Bundesliga,20,1999,3.2,0,2,0,0.0,0.62,0.00,0.00,,17.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,24,1995,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,23,1996,22.9,3,38,14,36.8,1.66,0.61,0.08,0.21,20.5,1,0,0,3.0,3.0,0.08,0.0,0.0
André Gomes,POR,MF,Everton,Premier League,26,1993,16.2,0,5,0,0.0,0.31,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Angel Gomes,ENG,MF,Manchester Utd,Premier League,18,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ibai Gómez,ESP,FW,Athletic Club,La Liga,29,1989,7.7,0,14,5,35.7,1.81,0.65,0.00,0.00,19.7,2,0,0,1.3,1.3,0.09,-1.3,-1.3
Joe Gomez,ENG,DF,Liverpool,Premier League,22,1997,22.3,0,1,0,0.0,0.04,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Maxi Gómez,URU,FW,Valencia,La Liga,22,1996,23.8,9,39,19,48.7,1.64,0.80,0.23,0.47,13.1,0,0,1,6.2,5.5,0.14,+2.8,+3.5
Moi Gómez,ESP,FW,Villarreal,La Liga,25,1994,25.8,5,37,14,37.8,1.44,0.54,0.14,0.36,21.0,1,0,0,3.2,3.2,0.09,+1.8,+1.8
Papu Gómez,ARG,MF,Atalanta,Serie A,31,1988,31.6,7,96,41,42.7,3.04,1.30,0.07,0.17,18.9,2,0,0,8.6,8.6,0.09,-1.6,-1.6
Sergi Gómez,ESP,DF,Sevilla,La Liga,27,1992,8.0,0,3,0,0.0,0.38,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Alfred Gomis,SEN,GK,Dijon,Ligue 1,25,1993,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Maxime Gonalons,FRA,MF,Granada,La Liga,30,1989,16.7,0,6,3,50.0,0.36,0.18,0.00,0.00,19.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Mathieu Goncalves,FRA,DF,Toulouse,Ligue 1,18,2001,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jérôme Gondorf,GER,MF,Freiburg,Bundesliga,31,1988,1.3,0,2,1,50.0,1.50,0.75,0.00,0.00,26.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Álvaro González,ESP,DF,Marseille,Ligue 1,29,1990,18.1,0,13,3,23.1,0.72,0.17,0.00,0.00,12.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0
Bruno González,ESP,DF,Getafe,La Liga,29,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno González,ESP,DF,Levante,La Liga,29,1990,5.1,0,1,0,0.0,0.20,0.00,0.00,,14.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Édgar González,ESP,MF,Betis,La Liga,22,1997,7.6,0,6,1,16.7,0.79,0.13,0.00,0.00,6.6,0,0,0,1.0,1.0,0.17,-1.0,-1.0
Gonzalo,ESP,DF,Levante,La Liga,22,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Anthony Gordon,ENG,MF,Everton,Premier League,18,2001,4.9,0,6,1,16.7,1.23,0.20,0.00,0.00,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,24,1995,16.8,6,39,15,38.5,2.32,0.89,0.15,0.40,16.5,0,0,0,5.1,5.1,0.13,+0.9,+0.9
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,22,1996,7.9,0,1,1,100.0,0.13,0.13,0.00,0.00,30.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Robin Gosens,GER,DF,Atalanta,Serie A,25,1994,29.1,9,52,20,38.5,1.79,0.69,0.17,0.45,14.5,0,0,0,5.9,5.9,0.11,+3.1,+3.1
Dan Gosling,ENG,MF,Bournemouth,Premier League,29,1990,14.0,3,12,6,50.0,0.85,0.43,0.25,0.50,10.9,0,0,0,2.1,2.1,0.18,+0.9,+0.9
Mario Götze,GER,FW,Dortmund,Bundesliga,27,1992,5.8,3,7,3,42.9,1.21,0.52,0.29,0.67,11.5,0,1,1,1.9,1.1,0.16,+1.1,+0.9
Prince-Désir Gouano,FRA,DF,Amiens,Ligue 1,25,1993,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Amine Gouiri,FRA,FW,Lyon,Ligue 1,19,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,28,1991,18.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Max Gradel,CIV,MF,Toulouse,Ligue 1,31,1987,18.2,3,36,11,30.6,1.98,0.61,0.03,0.09,20.8,6,2,3,4.8,2.5,0.07,-1.8,-1.5
Samuel Grandsir,FRA,FW,Brest,Ligue 1,22,1996,16.6,3,29,8,27.6,1.75,0.48,0.10,0.38,15.8,0,0,0,2.8,2.8,0.10,+0.2,+0.2
Esteban Granero,ESP,MF,Espanyol,La Liga,32,1987,5.3,1,7,7,100.0,1.33,1.33,0.14,0.14,15.2,0,0,0,1.3,1.3,0.19,-0.3,-0.3
Alberto Grassi,ITA,MF,Parma,Serie A,24,1995,7.1,1,8,2,25.0,1.12,0.28,0.13,0.50,20.0,0,0,0,0.4,0.4,0.05,+0.6,+0.6
Andre Gray,JAM,FW,Watford,Premier League,28,1991,8.4,2,19,6,31.6,2.26,0.72,0.11,0.33,11.8,0,0,0,2.8,2.8,0.15,-0.8,-0.8
Demarai Gray,ENG,MF,Leicester City,Premier League,23,1996,6.9,2,21,6,28.6,3.04,0.87,0.10,0.33,19.8,3,0,1,2.5,1.7,0.08,-0.5,+0.3
Jack Grealish,ENG,FW,Aston Villa,Premier League,23,1995,35.9,8,72,22,30.6,2.00,0.61,0.11,0.36,18.0,1,0,1,6.5,5.7,0.08,+1.5,+2.3
Mason Greenwood,ENG,FW,Manchester Utd,Premier League,17,2001,14.7,10,38,20,52.6,2.59,1.36,0.26,0.50,16.4,0,0,0,3.6,3.6,0.10,+6.4,+6.4
Michael Gregoritsch,AUT,MF,Augsburg,Bundesliga,25,1994,3.4,0,4,0,0.0,1.19,0.00,0.00,,15.4,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Michael Gregoritsch,AUT,FW,Schalke 04,Bundesliga,25,1994,9.2,1,24,7,29.2,2.61,0.76,0.04,0.14,12.6,2,0,0,2.9,2.9,0.12,-1.9,-1.9
Clément Grenier,FRA,MF,Rennes,Ligue 1,28,1991,9.3,1,7,2,28.6,0.75,0.21,0.14,0.50,31.5,5,0,0,0.8,0.8,0.11,+0.2,+0.2
Antoine Griezmann,FRA,FW,Barcelona,La Liga,28,1991,28.3,9,55,23,41.8,1.94,0.81,0.16,0.39,14.6,0,0,0,8.1,8.1,0.15,+0.9,+0.9
Vincenzo Grifo,ITA,MF,Hoffenheim,Bundesliga,26,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Vincenzo Grifo,ITA,MF,Freiburg,Bundesliga,26,1993,18.0,4,48,17,35.4,2.67,0.95,0.06,0.18,23.3,12,1,1,3.0,2.2,0.05,+1.0,+0.8
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,23,1995,26.8,0,17,1,5.9,0.64,0.04,0.00,0.00,20.1,0,0,0,1.1,1.1,0.06,-1.1,-1.1
Jérémy Grimm,FRA,FW,Strasbourg,Ligue 1,32,1987,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Arnaut Groeneveld,NED,MF,Bournemouth,Premier League,22,1997,7.0,0,13,4,30.8,1.86,0.57,0.00,0.00,18.7,1,0,0,1.0,1.0,0.08,-1.0,-1.0
Christian Groß,GER,DF,Werder Bremen,Bundesliga,30,1989,9.7,0,3,0,0.0,0.31,0.00,0.00,,14.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Pascal Groß,GER,FW,Brighton,Premier League,28,1991,20.0,2,29,9,31.0,1.45,0.45,0.07,0.22,22.1,4,0,0,1.9,1.9,0.07,+0.1,+0.1
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,24,1995,9.8,0,6,0,0.0,0.61,0.00,0.00,,25.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Marko Grujić,SRB,MF,Hertha BSC,Bundesliga,23,1996,26.8,4,35,13,37.1,1.30,0.48,0.11,0.31,17.0,0,0,0,4.4,4.4,0.13,-0.4,-0.4
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,32,1987,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrés Guardado,MEX,MF,Betis,La Liga,32,1986,22.7,0,12,4,33.3,0.53,0.18,0.00,0.00,21.0,0,0,0,1.0,1.0,0.08,-1.0,-1.0
Sergi Guardiola,ESP,FW,Valladolid,La Liga,28,1991,29.5,8,54,19,35.2,1.83,0.64,0.15,0.42,19.5,3,0,1,6.0,5.0,0.09,+2.0,+3.0
Nemanja Gudelj,SRB,MF,Sevilla,La Liga,27,1991,13.5,0,7,1,14.3,0.52,0.07,0.00,0.00,25.1,1,0,0,0.3,0.3,0.04,-0.3,-0.3
Gonçalo Guedes,POR,MF,Valencia,La Liga,22,1996,14.1,2,23,9,39.1,1.64,0.64,0.09,0.22,21.3,0,0,0,1.3,1.3,0.05,+0.7,+0.7
Mattéo Guendouzi,FRA,MF,Arsenal,Premier League,20,1999,19.4,0,11,5,45.5,0.57,0.26,0.00,0.00,21.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Raphaël Guerreiro,POR,DF,Dortmund,Bundesliga,25,1993,25.9,8,40,15,37.5,1.54,0.58,0.20,0.53,19.6,7,0,0,4.3,4.3,0.11,+3.7,+3.7
Adrián Guerrero,ESP,DF,Valencia,La Liga,21,1998,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ander Guevara,ESP,MF,Real Sociedad,La Liga,22,1997,10.4,0,3,0,0.0,0.29,0.00,0.00,,28.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Babacar Guèye,SEN,FW,Paderborn 07,Bundesliga,24,1994,1.2,0,2,0,0.0,1.64,0.00,0.00,,9.5,0,0,0,0.3,0.3,0.17,-0.3,-0.3
John Guidetti,SWE,FW,Alavés,La Liga,27,1992,1.1,0,2,0,0.0,1.87,0.00,0.00,,20.7,1,0,0,0.2,0.2,0.10,-0.2,-0.2
Josuha Guilavogui,FRA,MF,Wolfsburg,Bundesliga,28,1990,22.9,0,22,6,27.3,0.96,0.26,0.00,0.00,18.3,0,0,0,1.1,1.1,0.05,-1.1,-1.1
Frederic Guilbert,FRA,DF,Aston Villa,Premier League,24,1994,22.7,0,8,3,37.5,0.35,0.13,0.00,0.00,22.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
