Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Mert Müldür,TUR,DF,Sassuolo,Serie A,20,1999,24,1273,53,37.2,14.1,13,80,8,11,21,14,1.25,34,27,+7,+0.49,+0.54,23.3,24.9,-1.5,-0.11,+0.16
Florian Müller,GER,GK,Mainz 05,Bundesliga,21,1997,13,1125,87,36.8,12.5,12,90,12,1,45,18,0.92,13,25,-12,-0.96,-0.54,15.4,22.8,-7.4,-0.60,-0.33
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,29,1989,33,2255,68,73.7,25.1,26,81,14,7,21,0,2.39,78,24,+54,+2.16,+0.59,61.4,27.4,+33.9,+1.35,-0.13
Joel Mumbongo,SWE,FW,Burnley,Premier League,20,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,23,1996,17,838,49,33.3,9.3,8,89,7,9,14,7,1.59,11,8,+3,+0.32,+0.22,8.4,10.1,-1.7,-0.19,-0.39
Iker Muniain,ESP,FW,Athletic Club,La Liga,26,1992,31,2382,77,69.6,26.5,26,85,13,5,36,0,1.35,30,29,+1,+0.04,-0.14,27.7,31.7,-4.0,-0.15,+0.19
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,21,1997,15,981,65,28.7,10.9,11,85,8,4,12,14,1.47,11,14,-3,-0.28,-0.68,10.7,11.3,-0.6,-0.05,-0.29
Javier Muñoz,ESP,MF,Alavés,La Liga,24,1995,1,52,52,1.5,0.6,1,52,0,0,,3,0.00,0,2,-2,-3.46,-2.85,0.1,0.3,-0.2,-0.41,+0.01
Simone Muratore,ITA,MF,Juventus,Serie A,21,1998,4,165,41,4.8,1.8,2,75,1,2,8,10,0.75,3,5,-2,-1.09,-2.06,3.3,2.4,+0.9,+0.48,-0.24
Alessandro Murgia,ITA,MF,SPAL,Serie A,22,1996,25,1750,70,51.2,19.4,19,83,11,6,29,13,0.48,12,42,-30,-1.54,-0.47,16.0,33.2,-17.1,-0.88,-0.28
Luis Muriel,COL,FW,Atalanta,Serie A,28,1991,34,1260,37,36.8,14.0,10,70,1,24,24,1,1.94,40,17,+23,+1.64,+0.52,35.8,13.5,+22.3,+1.59,+0.83
Jeison Murillo,COL,DF,Sampdoria,Serie A,27,1992,10,666,67,19.5,7.4,7,85,6,3,24,8,1.00,5,14,-9,-1.22,-0.95,7.4,10.6,-3.2,-0.43,-0.47
Jeison Murillo,COL,DF,Celta Vigo,La Liga,27,1992,18,1529,85,44.7,17.0,17,89,16,1,18,0,1.22,17,16,+1,+0.06,+0.68,14.7,17.5,-2.9,-0.17,-0.11
Glenn Murray,ENG,FW,Brighton,Premier League,35,1983,23,797,35,23.3,8.9,7,75,2,16,17,14,1.09,11,10,+1,+0.11,+0.66,10.3,10.6,-0.2,-0.02,+0.42
Nicola Murru,ITA,DF,Sampdoria,Serie A,24,1994,28,2259,81,66.1,25.1,26,86,22,2,13,9,1.00,26,44,-18,-0.72,-0.79,31.0,35.1,-4.0,-0.16,-0.30
Mateo Musacchio,ARG,DF,Milan,Serie A,28,1990,18,1466,81,42.9,16.3,17,85,15,1,17,4,1.33,14,20,-6,-0.37,-1.43,20.4,21.4,-1.0,-0.06,-0.68
Torben Müsel,GER,FW,M'Gladbach,Bundesliga,20,1999,1,1,1,0.0,0.0,0,,0,1,1,3,3.00,0,0,0,0.00,-0.76,0.0,0.0,0.0,-3.99,-4.68
Jamal Musiala,GER,MF,Bayern Munich,Bundesliga,16,2003,1,3,3,0.1,0.0,0,,0,1,3,1,3.00,0,0,0,0.00,-2.00,0.0,0.3,-0.3,-8.17,-9.57
Juan Musso,ARG,GK,Udinese,Serie A,25,1994,38,3420,90,100.0,38.0,38,90,38,0,,0,1.18,37,51,-14,-0.37,,40.6,51.7,-11.1,-0.29,
Shkodran Mustafi,GER,DF,Arsenal,Premier League,27,1992,15,1207,80,35.3,13.4,13,87,12,2,41,3,1.40,21,17,+4,+0.30,+0.14,17.4,20.4,-2.9,-0.22,-0.04
Yoshinori Mutō,JPN,FW,Newcastle Utd,Premier League,27,1992,8,212,27,6.2,2.4,2,67,1,6,13,9,0.50,1,7,-6,-2.55,-2.15,1.7,4.5,-2.8,-1.18,-0.55
Yvon Mvogo,SUI,GK,RB Leipzig,Bundesliga,25,1994,2,180,90,5.9,2.0,2,90,2,0,,32,3.00,5,3,+2,+1.00,-0.31,4.5,1.8,+2.7,+1.35,+0.35
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,25,1994,4,315,79,10.3,3.5,4,79,3,0,,9,1.75,5,2,+3,+0.86,+1.64,4.9,3.1,+1.9,+0.54,+1.03
Obite N'Dicka,FRA,DF,Eint Frankfurt,Bundesliga,19,1999,22,1721,78,56.2,19.1,20,85,15,2,15,12,1.09,28,36,-8,-0.42,-0.89,26.9,28.0,-1.1,-0.06,-0.41
Kévin N'Doram,FRA,MF,Metz,Ligue 1,23,1996,20,1646,82,65.3,18.3,19,86,18,1,11,3,1.40,18,24,-6,-0.33,-0.12,17.1,22.0,-4.9,-0.27,-0.06
Abdallah N'dour,SEN,DF,Strasbourg,Ligue 1,25,1993,6,373,62,15.3,4.1,4,88,2,2,10,8,1.17,1,4,-3,-0.72,-0.86,3.9,4.0,-0.1,-0.03,-0.22
Ferris N'Goma,FRA,FW,Brest,Ligue 1,26,1993,4,25,6,1.0,0.3,0,,0,4,5,5,1.25,1,1,0,0.00,+0.11,1.4,0.6,+0.9,+3.07,+3.48
Nathan N'Goumou,FRA,MF,Toulouse,Ligue 1,19,2000,1,9,9,0.4,0.1,0,,0,1,8,5,0.00,0,0,0,0.00,+1.29,0.0,0.2,-0.2,-1.81,-1.30
Pierre-Daniel N'Guinda,FRA,DF,Monaco,Ligue 1,23,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
Georges-Kévin N'Koudou,FRA,FW,Tottenham,Premier League,24,1995,1,3,3,0.1,0.0,0,,0,1,3,0,3.00,1,0,+1,+30.00,+29.66,0.1,0.1,0.0,-0.11,+0.04
Stanley N'Soki,FRA,DF,Nice,Ligue 1,20,1999,17,1273,75,50.5,14.1,14,89,12,3,8,4,1.65,24,18,+6,+0.42,+0.64,18.1,20.1,-1.9,-0.14,+0.21
Nacho,ESP,DF,Valladolid,La Liga,30,1989,23,1893,82,55.4,21.0,21,86,18,2,44,6,1.13,19,21,-2,-0.10,+0.44,23.4,23.1,+0.4,+0.02,+0.67
Nacho,ESP,DF,Real Madrid,La Liga,29,1990,6,439,73,12.8,4.9,4,90,4,2,40,8,1.67,5,2,+3,+0.62,-0.65,4.8,3.7,+1.1,+0.22,-0.80
Mickael Nade,FRA,DF,Saint-Étienne,Ligue 1,20,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
Radja Nainggolan,BEL,MF,Cagliari,Serie A,31,1988,26,2071,80,60.6,23.0,25,82,13,1,23,0,1.12,36,33,+3,+0.13,+0.60,28.2,35.6,-7.4,-0.32,+0.24
Marvelous Nakamba,ZIM,MF,Aston Villa,Premier League,25,1994,29,1836,63,53.7,20.4,19,83,10,10,27,5,0.93,24,37,-13,-0.64,+0.10,20.8,39.0,-18.1,-0.89,-0.45
Naldo,BRA,DF,Espanyol,La Liga,30,1988,18,1332,74,38.9,14.8,15,84,12,3,22,8,0.78,10,23,-13,-0.88,-0.10,14.5,15.8,-1.3,-0.09,+0.36
Naldo,BRA,DF,Monaco,Ligue 1,36,1982,0,,,,,0,,0,0,,2,,,,,,,,,,,
Nahitan Nández,URU,MF,Cagliari,Serie A,23,1995,35,2898,83,84.7,32.2,32,87,26,3,33,0,1.20,40,46,-6,-0.19,-0.53,35.7,48.3,-12.6,-0.39,+0.18
Matija Nastasić,SRB,DF,Schalke 04,Bundesliga,26,1993,16,1365,85,44.6,15.2,15,90,15,1,15,6,1.06,10,29,-19,-1.25,-1.20,12.5,22.4,-9.9,-0.65,-0.43
Marc Navarro,ESP,DF,Leganés,La Liga,24,1995,4,219,55,6.4,2.4,3,68,1,1,14,15,0.25,2,4,-2,-0.82,-0.29,2.7,3.0,-0.3,-0.13,-0.09
Rafa Navarro,ESP,DF,Alavés,La Liga,25,1994,0,,,,,0,,0,0,,4,,,,,,,,,,,
Ximo Navarro,ESP,DF,Alavés,La Liga,29,1990,23,1903,83,55.6,21.1,22,84,18,1,60,2,1.13,21,30,-9,-0.43,+0.52,24.2,25.1,-0.9,-0.04,+0.86
Jesús Navas,ESP,DF,Sevilla,La Liga,33,1985,38,3369,89,98.5,37.4,37,90,35,1,45,0,1.84,53,32,+21,+0.56,+2.33,46.8,32.7,+14.2,+0.38,+1.46
Keylor Navas,CRC,GK,Real Madrid,La Liga,32,1986,0,,,,,0,,0,0,,3,,,,,,,,,,,
Keylor Navas,CRC,GK,Paris S-G,Ligue 1,32,1986,21,1890,90,77.8,21.0,21,90,21,0,,1,2.52,59,18,+41,+1.95,+0.29,56.0,18.6,+37.5,+1.78,+0.02
Raúl Navas,ESP,DF,Osasuna,La Liga,31,1988,9,711,79,20.8,7.9,8,84,7,1,36,13,1.33,9,11,-2,-0.25,-0.05,8.9,9.3,-0.4,-0.06,-0.01
Michel Ndary Adopo,FRA,DF,Torino,Serie A,19,2000,2,4,2,0.1,0.0,0,,0,2,2,17,1.50,0,0,0,0.00,+0.58,0.0,0.4,-0.4,-9.63,-9.11
Papa Ndiaga Yade,SEN,FW,Metz,Ligue 1,19,2000,2,4,2,0.2,0.0,0,,0,2,1,4,1.50,0,1,-1,-22.50,-22.25,0.1,0.5,-0.4,-9.34,-9.11
Khadim Ndiaye,SEN,GK,Atalanta,Serie A,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Wilfred Ndidi,NGA,MF,Leicester City,Premier League,22,1996,32,2674,84,78.2,29.7,29,89,26,3,34,0,1.78,56,32,+24,+0.81,+0.57,48.7,35.3,+13.3,+0.45,0.00
Bridge Ndilu,FRA,FW,Nantes,Ligue 1,19,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
Emanuele Ndoj,ALB,MF,Brescia,Serie A,22,1996,18,555,31,16.2,6.2,6,51,0,12,21,4,0.44,5,13,-8,-1.30,-0.17,6.8,13.9,-7.1,-1.15,-0.27
Tanguy Ndombele,FRA,MF,Tottenham,Premier League,22,1996,21,1009,48,29.5,11.2,12,66,2,9,24,6,1.05,17,17,0,0.00,-0.52,13.8,16.4,-2.6,-0.24,-0.11
Reiss Nelson,ENG,FW,Arsenal,Premier League,19,1999,17,631,37,18.5,7.0,7,69,1,10,15,10,1.71,9,7,+2,+0.29,+0.09,8.3,10.7,-2.4,-0.34,-0.18
Ilija Nestorovski,MKD,FW,Udinese,Serie A,29,1990,28,1251,45,36.6,13.9,15,70,5,13,15,10,1.21,16,17,-1,-0.07,+0.47,13.6,17.4,-3.8,-0.27,+0.03
Neto,BRA,GK,Barcelona,La Liga,30,1989,2,180,90,5.3,2.0,2,90,2,0,,29,2.00,7,2,+5,+2.50,+1.31,4.7,0.8,+3.9,+1.95,+1.22
Pedro Neto,POR,FW,Wolves,Premier League,19,2000,29,939,32,27.5,10.4,9,69,1,20,16,6,1.69,19,12,+7,+0.67,+0.53,14.5,10.7,+3.9,+0.37,+0.07
Luca Netz,GER,DF,Hertha BSC,Bundesliga,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Manuel Neuer,GER,GK,Bayern Munich,Bundesliga,33,1986,33,2970,90,97.1,33.0,33,90,33,0,,1,2.39,97,31,+66,+2.00,0.00,79.4,32.4,+47.0,+1.42,+1.23
Florian Neuhaus,GER,MF,M'Gladbach,Bundesliga,22,1997,30,2356,79,77.0,26.2,26,86,17,4,27,3,1.87,51,29,+22,+0.84,+0.33,54.1,31.0,+23.1,+0.88,+0.82
Carlos Neva,ESP,DF,Granada,La Liga,23,1996,26,2205,85,64.5,24.5,25,86,19,1,54,9,1.69,37,28,+9,+0.37,+0.52,27.5,27.9,-0.4,-0.02,-0.03
Rúben Neves,POR,MF,Wolves,Premier League,22,1997,38,3056,80,89.4,34.0,35,85,27,3,25,0,1.55,48,35,+13,+0.38,+0.88,42.2,30.8,+11.4,+0.34,+0.12
Neymar,BRA,MF,Paris S-G,Ligue 1,27,1992,15,1318,88,54.2,14.6,15,88,11,0,,0,2.67,40,11,+29,+1.98,+0.20,36.6,11.2,+25.5,+1.74,-0.09
Jeremy Ngakia,ENG,DF,West Ham,Premier League,18,2000,5,440,88,12.9,4.9,5,88,4,0,,2,0.60,5,8,-3,-0.61,-0.31,5.8,8.0,-2.1,-0.44,-0.06
Jessic Ngankam,GER,FW,Hertha BSC,Bundesliga,19,2000,4,85,21,2.8,0.9,0,,0,4,21,5,1.00,2,2,0,0.00,+0.33,2.2,2.4,-0.2,-0.23,+0.09
Simon Ngapandouetnbu,CMR,GK,Marseille,Ligue 1,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Muzinga Ngonda,COD,DF,Dijon,Ligue 1,24,1994,6,540,90,21.4,6.0,6,90,6,0,,6,0.67,3,9,-6,-1.00,-0.82,3.6,10.4,-6.8,-1.14,-0.80
Ahmad Ngouyamsa,CMR,DF,Dijon,Ligue 1,18,2000,1,55,55,2.2,0.6,0,,0,1,54,5,3.00,1,0,+1,+1.64,+2.04,0.8,0.9,0.0,-0.04,+0.48
Opa Nguette,SEN,FW,Metz,Ligue 1,25,1994,26,1826,70,72.5,20.3,23,77,3,3,18,2,1.27,21,23,-2,-0.10,+0.68,17.7,23.3,-5.6,-0.28,-0.12
Moussa Niakhate,FRA,DF,Mainz 05,Bundesliga,23,1996,33,2970,90,97.1,33.0,33,90,33,0,,0,1.12,44,57,-13,-0.39,+7.61,43.2,53.5,-10.3,-0.31,+2.54
Ibrahima Niane,SEN,FW,Metz,Ligue 1,20,1999,21,951,45,37.7,10.6,9,81,3,12,19,5,1.19,11,11,0,0.00,+0.46,9.7,12.7,-3.0,-0.29,-0.07
M'Baye Niang,SEN,FW,Rennes,Ligue 1,24,1994,26,2126,82,84.4,23.6,24,86,15,2,32,1,1.77,30,23,+7,+0.30,-1.30,28.5,25.8,+2.7,+0.11,-0.88
Tanguy Nianzou,FRA,DF,Paris S-G,Ligue 1,17,2002,6,452,75,18.6,5.0,4,86,3,2,55,8,2.67,18,6,+12,+2.39,+0.61,14.6,3.4,+11.2,+2.22,+0.55
Cheikh Niasse,SEN,MF,Lille,Ligue 1,19,2000,1,15,15,0.6,0.2,0,,0,1,14,4,3.00,0,0,0,0.00,-0.29,0.3,0.2,+0.1,+0.65,+0.30
Oumar Niasse,SEN,FW,Everton,Premier League,29,1990,3,22,7,0.6,0.2,0,,0,3,7,1,1.00,0,2,-2,-8.18,-7.92,0.2,0.8,-0.6,-2.58,-2.62
Moritz Nicolas,GER,GK,Union Berlin,Bundesliga,21,1997,1,90,90,2.9,1.0,1,90,1,0,,31,0.00,0,4,-4,-4.00,-3.61,0.4,2.1,-1.7,-1.67,-1.33
Florian Niederlechner,GER,FW,Augsburg,Bundesliga,28,1990,33,2720,82,88.9,30.2,31,85,18,2,36,0,1.09,41,54,-13,-0.43,+0.89,38.2,46.6,-8.4,-0.28,+0.93
Saúl Ñíguez,ESP,MF,Atlético Madrid,La Liga,24,1994,35,3072,88,89.8,34.1,35,88,31,0,,1,1.86,45,25,+20,+0.59,-0.45,47.7,28.3,+19.5,+0.57,-0.06
Casimir Ninga,CHA,MF,Angers,Ligue 1,26,1993,16,683,43,27.1,7.6,6,75,2,10,23,1,1.31,8,9,-1,-0.13,+0.06,9.3,8.8,+0.6,+0.07,+0.18
Fernando Niño,ESP,FW,Villarreal,La Liga,18,2000,5,83,17,2.4,0.9,1,45,0,4,10,10,1.80,1,1,0,0.00,-0.38,0.6,2.0,-1.4,-1.49,-1.87
Timothée Nkada,FRA,FW,Reims,Ligue 1,20,1999,8,148,19,5.9,1.6,0,,0,8,18,4,1.13,1,0,+1,+0.61,+0.46,1.5,3.2,-1.7,-1.06,-1.20
Eddie Nketiah,ENG,FW,Arsenal,Premier League,20,1999,13,633,49,18.5,7.0,7,78,2,6,14,1,1.85,8,8,0,0.00,-0.26,7.2,10.7,-3.6,-0.51,-0.38
Nicolas Nkoulou,CMR,DF,Torino,Serie A,29,1990,31,2692,87,78.7,29.9,30,89,29,1,15,2,1.00,36,53,-17,-0.57,+0.05,33.4,49.3,-15.9,-0.53,+0.02
Niels Nkounkou,FRA,DF,Marseille,Ligue 1,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Christopher Nkunku,FRA,MF,RB Leipzig,Bundesliga,21,1997,32,1925,60,62.9,21.4,21,78,9,11,26,2,1.88,56,20,+36,+1.68,+1.05,51.2,17.5,+33.8,+1.58,+1.51
Dan Nlundulu,ENG,FW,Southampton,Premier League,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lukas Nmecha,GER,FW,Wolfsburg,Bundesliga,20,1998,6,131,22,4.3,1.5,1,65,0,5,13,6,1.00,1,4,-3,-2.06,-2.21,2.5,2.4,+0.1,+0.09,-0.13
Mark Noble,ENG,MF,West Ham,Premier League,32,1987,33,2674,81,78.2,29.7,32,83,19,1,34,2,1.06,41,44,-3,-0.10,+1.11,33.8,47.4,-13.6,-0.46,-0.30
Nolito,ESP,FW,Celta Vigo,La Liga,32,1986,7,324,46,9.5,3.6,1,76,0,6,41,0,1.13,6,7,-1,-0.28,+0.04,4.7,2.4,+2.3,+0.64,+0.83
Nolito,ESP,FW,Sevilla,La Liga,32,1986,15,898,60,26.3,10.0,12,70,3,3,20,6,2.00,12,8,+4,+0.40,-0.17,10.9,7.4,+3.4,+0.34,-0.02
Arnaud Nordin,FRA,FW,Saint-Étienne,Ligue 1,21,1998,18,908,50,36.0,10.1,9,83,4,9,18,3,1.28,9,15,-6,-0.59,-0.04,11.0,13.8,-2.8,-0.28,-0.08
Håvard Nordtveit,NOR,DF,Hoffenheim,Bundesliga,29,1990,11,701,64,22.9,7.8,7,86,6,4,26,14,1.91,9,15,-6,-0.77,-1.00,7.4,16.5,-9.1,-1.17,-1.46
Oliver Norwood,NIR,MF,Sheffield Utd,Premier League,28,1991,38,3090,81,90.4,34.3,37,83,25,1,11,0,1.42,35,36,-1,-0.03,-0.30,36.6,43.0,-6.3,-0.18,-0.17
Connor Noß,IRL,MF,M'Gladbach,Bundesliga,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kahamba Ntumba,FRA,GK,Dijon,Ligue 1,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Alexander Nübel,GER,GK,Schalke 04,Bundesliga,22,1996,26,2315,89,75.7,25.7,26,89,25,0,,4,1.27,31,40,-9,-0.35,+0.98,28.1,35.1,-7.0,-0.27,+0.58
Kasim Nuhu,GHA,DF,Düsseldorf,Bundesliga,24,1995,13,999,77,32.6,11.1,11,89,10,2,10,7,0.77,10,28,-18,-1.62,-1.05,11.7,18.7,-7.0,-0.63,+0.05
Unai Núñez,ESP,DF,Athletic Club,La Liga,22,1997,20,1572,79,46.0,17.5,16,90,16,4,33,17,0.90,12,22,-10,-0.57,-1.21,11.5,23.2,-11.7,-0.67,-0.86
Bram Nuytinck,NED,DF,Udinese,Serie A,29,1990,26,2225,86,65.1,24.7,26,86,22,0,,10,1.23,29,31,-2,-0.08,+0.82,27.1,30.2,-3.1,-0.13,+0.48
Gerzino Nyamsi,FRA,DF,Rennes,Ligue 1,22,1997,4,116,29,4.6,1.3,0,,0,4,29,11,2.50,2,2,0,0.00,-0.52,2.3,2.4,-0.1,-0.10,-0.37
Ørjan Nyland,NOR,GK,Aston Villa,Premier League,28,1990,7,539,77,15.8,6.0,5,90,5,2,45,20,0.71,4,12,-8,-1.34,-0.77,5.7,7.0,-1.3,-0.22,+0.54
Allan Nyom,CMR,DF,Getafe,La Liga,31,1988,34,2422,71,70.8,26.9,31,76,13,3,18,0,1.44,28,27,+1,+0.04,-0.41,23.9,27.5,-3.6,-0.13,-0.37
Steven Nzonzi,FRA,MF,Rennes,Ligue 1,30,1988,5,386,77,15.3,4.3,4,90,4,1,25,0,2.00,9,2,+7,+1.63,+1.34,7.6,3.5,+4.1,+0.95,+0.83
Jack O'Connell,ENG,DF,Sheffield Utd,Premier League,25,1994,33,2916,88,85.3,32.4,32,90,32,1,36,0,1.52,35,28,+7,+0.22,+1.47,36.7,38.5,-1.8,-0.06,+0.75
Michael Obafemi,IRL,FW,Southampton,Premier League,19,2000,21,665,32,19.4,7.4,8,65,0,13,11,10,1.43,12,12,0,0.00,+0.29,9.4,11.6,-2.2,-0.29,-0.40
Pedro Obiang,EQG,MF,Sassuolo,Serie A,27,1992,25,1674,67,48.9,18.6,18,86,16,7,17,3,1.20,33,35,-2,-0.11,-0.52,27.2,32.4,-5.2,-0.28,-0.14
Jan Oblak,SVN,GK,Atlético Madrid,La Liga,26,1993,38,3395,89,99.3,37.7,38,89,37,0,,0,1.84,51,27,+24,+0.64,+0.64,52.1,30.6,+21.5,+0.57,-0.91
Rafel Obrador,ESP,DF,Mallorca,La Liga,15,2004,1,4,4,0.1,0.0,0,,0,1,4,2,1.00,0,0,0,0.00,+0.66,0.0,0.1,-0.1,-1.16,-0.60
Lucas Ocampos,ARG,FW,Sevilla,La Liga,25,1994,33,2745,83,80.3,30.5,31,86,18,2,38,0,1.97,45,24,+21,+0.69,+0.82,38.1,26.2,+11.8,+0.39,+0.16
Bastian Oczipka,GER,DF,Schalke 04,Bundesliga,30,1989,34,3015,89,98.5,33.5,33,90,33,1,45,0,1.15,38,57,-19,-0.57,+1.43,35.3,49.0,-13.7,-0.41,+0.40
Brain Oddei,ITA,FW,Sassuolo,Serie A,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Martin Ødegaard,NOR,MF,Real Sociedad,La Liga,20,1998,31,2527,82,73.9,28.1,29,84,22,2,40,3,1.45,42,35,+7,+0.25,+0.15,35.8,30.3,+5.5,+0.19,+0.14
Álvaro Odriozola,ESP,DF,Bayern Munich,Bundesliga,23,1995,3,152,51,5.0,1.7,2,62,0,1,29,13,3.00,3,1,+2,+1.18,-0.86,3.9,1.3,+2.6,+1.53,+0.15
Álvaro Odriozola,ESP,DF,Real Madrid,La Liga,23,1995,4,343,86,10.0,3.8,4,86,3,0,,5,2.25,9,4,+5,+1.31,+0.14,5.8,2.7,+3.1,+0.81,-0.12
Eric Oelschlägel,GER,GK,Dortmund,Bundesliga,23,1995,0,,,,,0,,0,0,,3,,,,,,,,,,,
Adrian Oeynhausen,GER,MF,Paderborn 07,Bundesliga,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Kelvin Ofori,GHA,MF,Düsseldorf,Bundesliga,18,2001,2,37,19,1.2,0.4,0,,0,2,19,15,1.00,2,0,+2,+4.86,+5.85,1.8,0.0,+1.8,+4.33,+5.05
Angelo Ogbonna,ITA,DF,West Ham,Premier League,31,1988,31,2786,90,81.5,31.0,31,90,30,0,,5,1.23,45,44,+1,+0.03,+2.02,39.0,48.6,-9.6,-0.31,+0.43
Stefano Okaka,ITA,FW,Udinese,Serie A,29,1989,33,2415,73,70.6,26.8,28,81,15,5,28,0,1.27,26,33,-7,-0.26,+0.37,29.2,36.0,-6.7,-0.25,+0.14
Caleb Okoli,ITA,DF,Atalanta,Serie A,18,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
Maduka Okoye,NGA,GK,Düsseldorf,Bundesliga,19,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
Kwasi Okyere Wriedt,GHA,FW,Bayern Munich,Bundesliga,25,1994,1,14,14,0.5,0.2,0,,0,1,14,2,3.00,1,0,+1,+6.43,+4.45,0.5,0.1,+0.5,+3.08,+1.70
Lucas Olaza,URU,DF,Celta Vigo,La Liga,25,1994,35,3144,90,91.9,34.9,35,90,34,0,,1,1.03,34,42,-8,-0.23,+1.08,32.4,37.2,-4.8,-0.14,-0.35
Oier Olazábal,ESP,GK,Levante,La Liga,29,1989,0,,,,,0,,0,0,,14,,,,,,,,,,,
Oier Olazábal,ESP,GK,Espanyol,La Liga,29,1989,2,180,90,5.3,2.0,2,90,2,0,,9,2.00,2,0,+2,+1.00,+1.92,2.1,0.6,+1.5,+0.74,+1.10
Christian Oliva,URU,MF,Cagliari,Serie A,23,1996,11,469,43,13.7,5.2,4,86,3,7,18,13,1.45,10,10,0,0.00,+0.12,5.3,10.6,-5.3,-1.01,-0.69
Kiko Olivas,ESP,DF,Valladolid,La Liga,30,1988,35,2943,84,86.1,32.7,33,88,32,2,16,2,1.00,26,40,-14,-0.43,-0.99,29.5,41.5,-12.0,-0.37,-0.59
Paulo Oliveira,POR,DF,Eibar,La Liga,27,1992,26,2090,80,61.1,23.2,23,88,21,3,21,8,1.23,25,31,-6,-0.26,+0.49,26.2,28.5,-2.3,-0.10,+0.39
Cauly Oliveira Souza,BRA,MF,Paderborn 07,Bundesliga,23,1995,13,717,55,23.4,8.0,8,75,2,5,23,4,0.62,7,21,-14,-1.76,-0.87,7.8,17.1,-9.3,-1.16,-0.44
Vasco Oliveira,POR,DF,Genoa,Serie A,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mathías Olivera,URU,DF,Getafe,La Liga,21,1997,24,1870,78,54.7,20.8,21,85,18,3,25,1,1.38,20,20,0,0.00,-0.35,20.5,22.3,-1.9,-0.09,-0.14
Maximiliano Olivera,URU,DF,Fiorentina,Serie A,27,1992,1,9,9,0.3,0.1,0,,0,1,9,1,1.00,0,0,0,0.00,-0.08,0.2,0.5,-0.4,-3.56,-3.73
Marco Olivieri,ITA,FW,Juventus,Serie A,20,1999,3,30,10,0.9,0.3,0,,0,3,10,14,1.00,0,0,0,0.00,-0.88,0.2,0.3,-0.1,-0.18,-0.90
Alexandre Olliero,FRA,GK,Nantes,Ligue 1,23,1996,0,,,,,0,,0,0,,23,,,,,,,,,,,
Dani Olmo,ESP,MF,RB Leipzig,Bundesliga,21,1998,12,747,62,24.4,8.3,9,71,1,3,35,3,1.75,20,5,+15,+1.81,+0.68,18.1,6.8,+11.3,+1.36,+0.46
Robin Olsen,SWE,GK,Cagliari,Serie A,29,1990,17,1524,90,44.6,16.9,17,90,16,0,,6,1.71,31,24,+7,+0.41,+0.94,20.7,25.5,-4.8,-0.29,+0.24
Samuele Oltremarini,ITA,FW,Lecce,Serie A,18,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Giacomo Olzer,ITA,MF,Milan,Serie A,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Kenneth Omeruo,NGA,DF,Leganés,La Liga,25,1993,23,1874,81,54.8,20.8,22,84,17,1,23,6,0.78,16,30,-14,-0.67,-0.26,17.3,22.0,-4.8,-0.23,-0.41
Jean Onana,CMR,MF,Lille,Ligue 1,19,2000,1,79,79,3.1,0.9,1,79,0,0,,0,0.00,1,2,-1,-1.14,-1.47,1.1,1.4,-0.3,-0.34,-0.71
Mihael Onișa,ROU,FW,Torino,Serie A,19,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
Karim Onisiwo,AUT,FW,Mainz 05,Bundesliga,27,1992,32,1728,54,56.5,19.2,16,81,7,16,27,0,1.06,29,33,-4,-0.21,+0.94,25.4,35.4,-10.1,-0.52,-0.32
Javier Ontiveros,ESP,FW,Villarreal,La Liga,21,1997,30,889,30,26.0,9.9,7,75,1,23,16,7,1.37,20,12,+8,+0.81,+0.60,15.3,10.2,+5.1,+0.51,+0.24
