Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Raúl García,ESP,DF,Valladolid,La Liga,30,1989,11.2,454,327,127,14,0,53,19,45,3,1,2,0,168,96,190,283,30,25,110,0,310,3,16,5,18
Raúl García,ESP,DF,Getafe,La Liga,30,1989,2.7,136,97,39,5,0,17,9,18,3,0,1,0,47,23,66,93,7,3,31,0,89,0,2,0,8
Raúl García,ESP,MF,Athletic Club,La Liga,33,1986,31.9,952,936,16,5,3,286,19,34,0,0,0,0,389,225,338,144,500,146,4,9,557,12,47,19,36
Rubén García,ESP,MF,Osasuna,La Liga,26,1993,24.3,1022,870,152,44,1,188,77,64,84,27,35,4,506,226,290,802,88,72,22,11,719,2,31,12,37
Unai García,ESP,DF,Osasuna,La Liga,27,1992,6.0,215,178,37,16,0,30,12,3,0,0,0,0,98,27,90,11,146,19,21,4,155,0,6,0,3
Víctor García,ESP,FW,Valladolid,La Liga,22,1997,1.0,36,36,0,0,0,9,1,2,0,0,0,0,20,8,8,0,31,2,0,2,24,0,4,0,2
James Garner,ENG,MF,Manchester Utd,Premier League,18,2001,0.1,15,15,0,0,0,6,1,0,0,0,0,0,15,0,0,2,12,0,0,1,15,0,0,0,0
Manuel Garrido,ESP,FW,Leganés,La Liga,18,2000,1.3,30,28,2,0,0,6,0,0,0,0,0,0,11,8,11,1,18,4,0,5,22,1,0,1,0
Mario Gaspar,ESP,DF,Villarreal,La Liga,28,1990,21.8,1092,863,229,35,2,147,11,23,0,0,0,0,601,233,258,68,748,50,194,1,867,4,27,20,27
Daniele Gastaldello,ITA,DF,Brescia,Serie A,36,1983,4.3,145,132,13,12,0,5,4,2,0,0,0,0,100,14,31,40,93,8,1,1,123,0,5,0,2
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,28,1990,9.4,150,135,15,1,1,47,4,5,0,0,0,0,83,33,34,20,95,14,2,2,110,1,5,2,4
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,27,1992,17.9,516,350,166,26,1,63,10,0,0,0,0,0,223,15,278,21,393,0,0,58,319,2,14,0,2
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,23,1995,1.5,67,64,3,3,0,9,3,0,0,0,0,0,46,7,14,7,55,4,0,0,50,0,6,0,5
Yann Gboho,FRA,FW,Rennes,Ligue 1,18,2001,2.5,52,50,2,1,0,16,0,2,0,0,0,0,39,10,3,4,43,4,0,0,38,0,1,1,4
David de Gea,ESP,GK,Manchester Utd,Premier League,28,1990,38.0,934,590,344,78,0,108,23,0,0,0,0,0,545,80,309,55,695,0,1,148,726,1,18,3,5
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,32,1986,27.0,1337,1106,231,21,0,196,14,32,0,0,0,0,816,288,233,83,962,43,210,5,1118,0,21,25,39
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,21,1998,12.6,621,537,84,25,2,133,29,13,45,12,21,6,418,106,97,51,537,5,10,13,516,2,9,10,13
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,22,1997,10.3,533,517,16,15,2,70,24,1,0,0,0,0,391,39,103,31,470,20,0,2,472,0,6,6,6
Christian Gentner,GER,MF,Union Berlin,Bundesliga,33,1985,27.1,1034,975,59,20,1,177,12,25,1,0,1,0,527,271,236,154,748,93,3,14,755,8,23,19,49
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,25,1994,9.2,390,381,9,3,1,79,9,9,2,0,0,1,264,78,48,284,70,17,4,5,302,1,7,9,11
Valère Germain,FRA,FW,Marseille,Ligue 1,29,1990,15.0,440,424,16,3,0,108,9,24,0,0,0,0,265,106,69,27,350,30,8,2,330,1,2,8,20
Gervinho,CIV,FW,Parma,Serie A,32,1987,25.2,512,495,17,0,3,108,3,23,3,0,0,0,405,78,29,107,392,2,5,5,402,3,7,18,21
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,24,1995,22.8,615,574,41,3,0,154,30,68,17,7,5,0,331,134,150,95,450,29,16,4,402,4,28,9,47
Rachid Ghezzal,ALG,MF,Fiorentina,Serie A,27,1992,9.2,495,465,30,10,2,83,26,20,13,1,10,1,350,72,73,398,63,21,5,4,406,1,6,8,7
Andrea Ghezzi,ITA,MF,Brescia,Serie A,18,2001,0.4,10,9,1,1,0,2,0,0,0,0,0,0,4,3,3,4,6,0,0,0,6,0,0,1,0
Paolo Ghiglione,ITA,DF,Genoa,Serie A,22,1997,19.1,900,755,145,15,0,131,29,86,0,0,0,0,452,203,245,55,691,17,130,1,643,2,16,13,55
Andrea Ghion,ITA,MF,Sassuolo,Serie A,19,2000,0.5,49,47,2,1,0,1,1,0,0,0,0,0,44,4,1,6,42,1,0,0,48,0,0,0,0
Saman Ghoddos,IRN,FW,Amiens,Ligue 1,25,1993,2.6,96,82,14,4,1,13,6,6,6,2,3,0,56,14,26,11,81,1,2,0,73,0,1,1,3
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,28,1991,4.2,300,242,58,9,0,29,10,17,15,4,7,2,207,38,55,235,21,6,34,2,240,0,4,7,5
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,19,2000,1.4,82,80,2,1,1,17,0,2,0,0,0,0,49,17,16,3,68,5,1,2,66,1,2,1,1
Niko Gießelmann,GER,DF,Düsseldorf,Bundesliga,27,1991,22.9,1135,878,257,52,1,147,43,45,21,4,14,2,545,213,377,795,80,54,183,1,858,0,20,17,28
Rafał Gikiewicz,POL,GK,Union Berlin,Bundesliga,31,1987,33.0,1356,927,429,160,0,112,15,0,0,0,0,0,363,110,883,143,978,1,0,124,857,6,42,10,7
José Antonio Martínez Gil,ESP,DF,Granada,La Liga,26,1993,13.2,488,443,45,24,0,80,17,2,0,0,0,0,294,56,138,377,34,38,21,1,366,1,28,4,8
Billy Gilmour,SCO,MF,Chelsea,Premier League,18,2001,2.2,169,168,1,1,0,37,7,0,0,0,0,0,119,30,20,10,144,12,0,0,151,0,1,2,1
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,28,1991,8.5,199,186,13,0,1,43,6,4,0,0,0,0,99,62,38,11,154,14,3,1,132,0,6,7,10
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,25,1994,30.9,2156,2086,70,61,5,227,55,3,0,0,0,0,1484,207,465,282,1717,88,9,3,1852,11,21,19,16
Andrei Girotto,BRA,DF,Nantes,Ligue 1,27,1992,24.2,1179,1144,35,35,0,149,22,2,0,0,0,0,875,111,193,93,983,66,0,7,1024,2,15,18,14
Olivier Giroud,FRA,FW,Chelsea,Premier League,32,1986,11.0,306,281,25,0,2,93,1,2,0,0,0,0,135,116,55,183,42,37,0,16,207,0,4,8,12
Klaus Gjasula,ALB,MF,Paderborn 07,Bundesliga,29,1989,25.3,1154,1135,19,18,2,242,57,4,0,0,0,0,716,187,251,349,712,52,1,7,898,2,20,22,29
Kamil Glik,POL,DF,Monaco,Ligue 1,31,1988,23.0,1080,1047,33,33,0,81,32,0,0,0,0,0,833,90,157,130,869,56,0,4,968,1,16,2,4
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,24,1995,24.4,1128,1091,37,3,5,197,17,73,1,0,0,0,837,196,95,260,794,32,33,5,883,4,17,37,52
Joris Gnagnon,FRA,DF,Rennes,Ligue 1,22,1997,14.2,611,593,18,18,0,82,11,2,0,0,0,0,496,40,75,76,485,29,0,4,563,2,4,4,3
Eddy Gnahoré,FRA,MF,Amiens,Ligue 1,25,1993,12.6,726,694,32,28,1,140,14,3,0,0,0,0,590,74,62,37,656,18,3,5,665,1,5,4,10
Ben Godfrey,ENG,DF,Norwich City,Premier League,21,1998,29.4,1606,1559,47,35,1,255,76,2,0,0,0,0,1244,162,200,139,1369,53,12,2,1413,1,35,18,16
Diego Godín,URU,DF,Inter,Serie A,33,1986,18.1,1091,1056,35,31,3,129,22,5,0,0,0,0,781,129,181,192,831,32,4,3,935,6,16,14,23
Akaki Gogia,GER,MF,Union Berlin,Bundesliga,27,1992,1.3,43,38,5,2,0,17,0,4,0,0,0,0,25,9,9,13,24,1,3,0,28,1,0,1,4
Mauro Goicoechea,URU,GK,Toulouse,Ligue 1,31,1988,2.0,64,38,26,6,0,3,0,0,0,0,0,0,12,3,49,4,53,1,0,4,35,0,3,2,0
Edoardo Goldaniga,ITA,DF,Genoa,Serie A,25,1993,8.7,425,389,36,22,0,47,13,10,0,0,0,0,257,40,128,60,312,21,14,2,325,0,11,5,7
Benjamin Goller,GER,FW,Werder Bremen,Bundesliga,20,1999,3.2,87,83,4,0,0,23,0,2,0,0,0,0,51,19,17,6,72,4,2,0,58,2,2,2,7
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,24,1995,32.0,968,690,278,68,0,103,29,0,0,0,0,0,485,78,405,58,696,2,0,172,725,1,13,4,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,23,1996,22.9,1137,1008,129,44,5,255,68,40,81,24,43,5,742,157,238,154,943,20,4,7,871,8,24,28,31
André Gomes,POR,MF,Everton,Premier League,26,1993,16.2,859,833,26,16,1,121,65,8,1,0,1,0,563,133,163,226,589,28,2,3,719,2,24,11,18
Angel Gomes,ENG,MF,Manchester Utd,Premier League,18,2000,0.2,13,13,0,0,1,0,1,0,0,0,0,0,10,0,3,0,13,0,0,0,11,0,2,0,0
Ibai Gómez,ESP,FW,Athletic Club,La Liga,29,1989,7.7,319,237,82,25,1,45,18,37,47,24,14,5,146,58,115,35,259,13,10,0,202,1,8,1,14
Joe Gomez,ENG,DF,Liverpool,Premier League,22,1997,22.3,1960,1910,50,35,1,211,63,5,0,0,0,0,1469,187,304,128,1669,89,15,1,1743,2,22,5,11
Maxi Gómez,URU,FW,Valencia,La Liga,22,1996,23.8,393,364,29,1,4,123,16,8,0,0,0,0,177,96,120,27,249,39,2,11,255,2,7,7,18
Moi Gómez,ESP,FW,Villarreal,La Liga,25,1994,25.8,1135,1119,16,3,3,218,45,68,8,3,1,1,758,172,205,401,692,27,4,2,921,4,14,18,48
Papu Gómez,ARG,MF,Atalanta,Serie A,31,1988,31.6,2012,1778,234,63,11,293,88,88,134,44,63,14,1308,260,444,350,1565,42,33,19,1598,5,34,33,42
Sergi Gómez,ESP,DF,Sevilla,La Liga,27,1992,8.0,486,473,13,12,0,42,21,1,0,0,0,0,375,51,60,31,417,22,1,2,434,0,7,4,4
Alfred Gomis,SEN,GK,Dijon,Ligue 1,25,1993,18.0,731,497,234,66,0,63,15,0,0,0,0,0,319,31,381,37,523,1,0,113,518,0,16,2,0
Maxime Gonalons,FRA,MF,Granada,La Liga,30,1989,16.7,579,557,22,20,1,147,34,1,1,0,0,0,373,69,137,142,366,41,1,3,482,0,9,7,10
Mathieu Goncalves,FRA,DF,Toulouse,Ligue 1,18,2001,3.5,141,140,1,1,0,18,1,0,0,0,0,0,107,7,27,128,7,5,0,0,109,0,3,1,5
Jérôme Gondorf,GER,MF,Freiburg,Bundesliga,31,1988,1.3,39,37,2,2,0,15,1,0,0,0,0,0,24,7,8,12,21,3,0,1,30,0,1,2,0
Álvaro González,ESP,DF,Marseille,Ligue 1,29,1990,18.1,849,829,20,16,1,102,25,0,0,0,0,0,621,90,138,155,638,39,4,2,753,0,11,5,5
Bruno González,ESP,DF,Getafe,La Liga,29,1990,2.0,61,56,5,4,0,3,5,1,0,0,0,0,44,6,11,8,41,9,1,0,51,0,2,0,1
Bruno González,ESP,DF,Levante,La Liga,29,1990,5.1,201,195,6,6,0,21,10,0,0,0,0,0,150,9,42,31,154,14,0,0,170,0,1,2,2
Édgar González,ESP,MF,Betis,La Liga,22,1997,7.6,347,342,5,5,0,58,9,0,0,0,0,0,267,40,40,79,237,18,0,1,310,0,5,0,8
Gonzalo,ESP,DF,Levante,La Liga,22,1997,0.1,5,5,0,0,0,1,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0
Anthony Gordon,ENG,MF,Everton,Premier League,18,2001,4.9,124,114,10,6,1,16,2,8,0,0,0,0,99,12,13,8,112,3,0,1,96,1,2,1,4
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,24,1995,16.8,924,909,15,6,2,157,19,6,0,0,0,0,684,143,97,53,802,38,2,9,799,4,13,15,22
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,22,1996,7.9,446,359,87,10,0,49,6,22,0,0,0,0,255,104,87,37,306,19,77,1,343,3,14,8,15
Robin Gosens,GER,DF,Atalanta,Serie A,25,1994,29.1,1503,1348,155,11,1,228,29,72,0,0,0,0,914,303,286,1139,137,51,144,1,1179,2,24,22,42
Dan Gosling,ENG,MF,Bournemouth,Premier League,29,1990,14.0,510,500,10,4,0,124,6,3,0,0,0,0,325,111,74,50,415,26,1,2,405,1,12,10,21
Mario Götze,GER,FW,Dortmund,Bundesliga,27,1992,5.8,283,264,19,0,3,50,3,10,0,0,0,0,216,37,30,27,242,6,5,1,238,0,3,6,6
Prince-Désir Gouano,FRA,DF,Amiens,Ligue 1,25,1993,3.0,99,94,5,5,0,14,1,1,0,0,0,0,74,8,17,9,86,4,0,0,86,0,3,0,1
Amine Gouiri,FRA,FW,Lyon,Ligue 1,19,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,28,1991,18.3,755,706,49,48,5,116,42,2,0,0,0,0,460,80,215,52,650,41,1,4,578,8,21,8,12
Max Gradel,CIV,MF,Toulouse,Ligue 1,31,1987,18.2,594,529,65,23,0,123,8,54,19,4,7,8,338,116,140,138,405,25,13,4,391,4,14,11,32
Samuel Grandsir,FRA,FW,Brest,Ligue 1,22,1996,16.6,537,527,10,3,1,138,19,50,2,0,0,0,362,94,81,98,417,14,4,2,391,3,14,10,33
Esteban Granero,ESP,MF,Espanyol,La Liga,32,1987,5.3,224,189,35,16,0,56,15,10,12,4,5,1,136,25,63,18,188,9,1,3,161,2,11,2,4
Alberto Grassi,ITA,MF,Parma,Serie A,24,1995,7.1,256,250,6,4,0,39,7,6,1,0,1,0,176,42,38,39,196,15,1,0,217,0,5,2,6
Andre Gray,JAM,FW,Watford,Premier League,28,1991,8.4,155,147,8,0,2,55,2,8,0,0,0,0,96,41,18,33,101,8,0,5,102,0,4,6,16
Demarai Gray,ENG,MF,Leicester City,Premier League,23,1996,6.9,327,313,14,4,3,71,11,22,6,3,1,1,244,49,34,27,287,2,4,5,271,2,4,3,15
Jack Grealish,ENG,FW,Aston Villa,Premier League,23,1995,35.9,1538,1335,203,74,5,345,83,67,78,48,6,9,1071,214,253,103,1363,20,30,7,1217,5,24,27,50
Mason Greenwood,ENG,FW,Manchester Utd,Premier League,17,2001,14.7,488,485,3,0,0,101,12,13,2,0,1,0,391,51,46,382,93,9,0,0,416,1,6,7,11
Michael Gregoritsch,AUT,MF,Augsburg,Bundesliga,25,1994,3.4,97,95,2,2,0,18,5,1,0,0,0,0,54,23,20,63,21,8,0,1,65,0,5,3,4
Michael Gregoritsch,AUT,FW,Schalke 04,Bundesliga,25,1994,9.2,213,190,23,1,2,68,0,4,0,0,0,0,102,56,55,103,43,20,7,6,141,2,3,3,8
Clément Grenier,FRA,MF,Rennes,Ligue 1,28,1991,9.3,450,405,45,32,1,106,16,7,12,5,3,3,304,60,86,66,366,9,1,1,334,5,6,13,12
Antoine Griezmann,FRA,FW,Barcelona,La Liga,28,1991,28.3,1147,1110,37,4,5,225,24,29,6,1,1,0,825,189,133,859,210,42,4,13,935,2,15,20,49
Vincenzo Grifo,ITA,MF,Hoffenheim,Bundesliga,26,1993,0.2,13,10,3,2,1,3,0,1,1,1,0,0,6,4,3,0,12,1,0,0,11,0,0,0,0
Vincenzo Grifo,ITA,MF,Freiburg,Bundesliga,26,1993,18.0,764,657,107,38,4,176,46,45,50,23,19,3,455,104,205,69,643,27,14,5,553,8,14,19,31
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,23,1995,26.8,1775,1684,91,80,6,376,45,8,1,0,1,0,1292,235,248,178,1485,71,9,6,1577,4,16,17,23
Jérémy Grimm,FRA,FW,Strasbourg,Ligue 1,32,1987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arnaut Groeneveld,NED,MF,Bournemouth,Premier League,22,1997,7.0,227,221,6,1,0,63,5,6,3,2,1,0,160,41,26,30,184,10,2,0,181,1,4,5,14
Christian Groß,GER,DF,Werder Bremen,Bundesliga,30,1989,9.7,461,449,12,11,0,67,8,3,0,0,0,0,363,44,54,78,364,15,1,0,411,3,4,0,4
Pascal Groß,GER,FW,Brighton,Premier League,28,1991,20.0,1028,888,140,48,3,195,66,65,80,22,31,19,605,152,271,179,802,26,3,4,762,9,16,16,37
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,24,1995,9.8,309,302,7,7,1,51,14,1,0,0,0,0,181,42,86,24,260,16,0,0,255,1,3,3,10
Marko Grujić,SRB,MF,Hertha BSC,Bundesliga,23,1996,26.8,1096,1068,28,23,1,277,34,4,0,0,0,0,698,200,198,168,791,70,2,4,883,3,19,16,31
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,32,1987,35.0,1053,698,355,81,0,114,28,0,0,0,0,0,306,68,679,78,732,1,1,164,591,6,49,0,0
Andrés Guardado,MEX,MF,Betis,La Liga,32,1986,22.7,1041,1004,37,17,0,191,37,9,2,1,1,0,683,169,189,860,113,38,17,3,876,6,24,17,16
Sergi Guardiola,ESP,FW,Valladolid,La Liga,28,1991,29.5,668,632,36,1,3,188,24,33,0,0,0,0,368,172,128,497,75,54,1,19,455,2,18,9,44
Nemanja Gudelj,SRB,MF,Sevilla,La Liga,27,1991,13.5,678,650,28,27,0,84,24,2,0,0,0,0,539,71,68,42,577,38,1,6,614,0,12,2,7
Gonçalo Guedes,POR,MF,Valencia,La Liga,22,1996,14.1,478,459,19,6,2,88,18,28,4,3,1,0,319,89,70,41,408,16,5,6,363,0,13,8,24
Mattéo Guendouzi,FRA,MF,Arsenal,Premier League,20,1999,19.4,1144,1108,36,26,3,224,29,6,1,0,0,0,929,112,103,62,1032,34,8,5,1018,3,6,18,32
Raphaël Guerreiro,POR,DF,Dortmund,Bundesliga,25,1993,25.9,2145,1906,239,43,1,285,33,45,28,10,8,2,1451,413,281,1812,102,49,168,6,1887,8,24,39,35
Adrián Guerrero,ESP,DF,Valencia,La Liga,21,1998,1.4,81,69,12,0,0,13,0,2,0,0,0,0,42,15,24,59,7,3,12,0,60,0,2,0,5
Ander Guevara,ESP,MF,Real Sociedad,La Liga,22,1997,10.4,680,657,23,19,0,138,16,2,3,1,0,0,491,108,81,125,511,31,1,4,585,3,10,14,11
Babacar Guèye,SEN,FW,Paderborn 07,Bundesliga,24,1994,1.2,26,21,5,0,0,4,0,0,0,0,0,0,20,5,1,6,18,2,0,0,22,0,0,1,1
John Guidetti,SWE,FW,Alavés,La Liga,27,1992,1.1,35,33,2,0,1,10,1,0,1,0,0,0,19,11,5,2,27,5,0,0,22,0,2,1,4
Josuha Guilavogui,FRA,MF,Wolfsburg,Bundesliga,28,1990,22.9,986,964,22,19,1,171,41,3,0,0,0,0,605,184,197,92,773,77,3,3,807,5,26,17,16
Frederic Guilbert,FRA,DF,Aston Villa,Premier League,24,1994,22.7,1026,807,219,13,1,139,26,64,1,0,0,0,439,225,362,94,629,68,205,7,687,8,35,18,51
Hugo Guillamón,ESP,DF,Valencia,La Liga,19,2000,5.5,315,300,15,14,0,35,12,1,0,0,0,0,249,22,44,68,242,4,1,0,287,1,2,4,3
Bruno Guimarães,BRA,MF,Lyon,Ligue 1,21,1997,3.0,194,187,7,7,0,42,8,0,0,0,0,0,118,48,28,9,176,8,0,0,175,0,2,1,2
Sehrou Guirassy,GUI,FW,Amiens,Ligue 1,23,1996,21.3,622,598,24,1,3,226,9,6,0,0,0,0,381,127,114,53,446,38,4,8,455,2,12,11,37
Rafik Guitane,FRA,MF,Rennes,Ligue 1,20,1999,0.2,11,11,0,0,0,1,0,0,0,0,0,0,10,0,1,7,3,1,0,0,7,0,0,1,0
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,29,1990,32.0,1268,968,300,73,0,96,30,0,0,0,0,0,773,105,390,140,915,0,1,185,1015,7,32,2,1
Manuel Gulde,GER,DF,Freiburg,Bundesliga,28,1991,15.2,818,777,41,32,2,108,24,7,0,0,0,0,593,88,137,125,624,38,9,6,703,0,18,3,16
Sinan Gümüş,TUR,FW,Genoa,Serie A,25,1994,1.1,32,30,2,0,0,8,1,1,0,0,0,0,26,4,2,26,3,0,1,2,28,0,0,0,3
İlkay Gündoğan,GER,MF,Manchester City,Premier League,28,1990,22.4,1957,1896,61,28,11,348,44,8,23,10,4,2,1518,250,189,540,1354,42,5,3,1779,3,13,24,24
Angus Gunn,ENG,GK,Southampton,Premier League,23,1996,10.0,256,144,112,33,0,19,9,0,0,0,0,0,58,11,187,8,202,0,0,24,111,0,10,2,0
Christian Günter,GER,DF,Freiburg,Bundesliga,26,1993,33.7,1644,1160,484,68,1,269,78,146,81,54,12,7,693,439,512,1113,160,26,335,3,1159,7,33,24,80
Koray Günter,GER,DF,Hellas Verona,Serie A,24,1994,30.4,1363,1308,55,48,1,200,36,4,0,0,0,0,929,197,237,193,995,115,7,5,1184,3,24,5,8
Régis Gurtner,FRA,GK,Amiens,Ligue 1,32,1986,28.0,821,489,332,78,0,71,33,0,0,0,0,0,267,47,507,22,639,1,0,95,520,0,33,3,4
Luiz Gustavo,BRA,MF,Marseille,Ligue 1,32,1987,2.1,95,93,2,2,0,21,3,1,0,0,0,0,73,12,10,69,20,5,0,0,88,0,2,0,0
Jonathan de Guzmán,NED,MF,Eint Frankfurt,Bundesliga,31,1987,1.0,104,89,15,9,0,14,3,6,5,1,2,2,60,23,21,17,81,4,1,0,79,1,2,1,2
Erling Haaland,NOR,FW,Dortmund,Bundesliga,19,2000,11.8,236,210,26,0,0,68,0,4,0,0,0,0,161,47,28,152,50,10,3,3,174,2,2,2,14
Janik Haberer,GER,MF,Freiburg,Bundesliga,25,1994,19.1,882,851,31,16,0,183,32,9,1,0,0,0,543,194,145,141,638,62,9,8,741,1,12,15,24
Alexander Hack,GER,DF,Mainz 05,Bundesliga,25,1993,8.9,412,394,18,16,2,63,22,0,0,0,0,0,230,67,115,318,40,30,2,2,320,3,4,6,15
Munir El Haddadi,MAR,FW,Sevilla,La Liga,23,1995,13.9,454,425,29,9,2,104,15,32,9,1,1,0,313,71,70,370,48,17,4,1,348,0,11,8,28
André Hahn,GER,FW,Augsburg,Bundesliga,28,1990,7.8,183,174,9,1,0,51,9,15,1,0,0,0,90,34,59,23,118,20,6,2,102,1,6,3,17
Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,21,1998,8.4,558,551,7,1,3,112,11,7,0,0,0,0,402,95,61,60,454,23,4,4,484,1,6,9,13
Achraf Hakimi,MAR,DF,Dortmund,Bundesliga,20,1998,30.2,2422,2141,281,18,6,351,54,89,8,2,3,0,1750,410,262,242,1856,49,255,5,2042,0,21,55,84
Sébastien Haller,CIV,FW,West Ham,Premier League,25,1994,25.2,766,735,31,0,2,322,4,8,0,0,0,0,350,199,217,82,439,58,0,23,522,3,8,21,28
Marcel Halstenberg,GER,DF,RB Leipzig,Bundesliga,27,1991,28.0,1909,1680,229,50,1,250,36,27,27,7,12,4,1281,305,323,1392,252,70,152,7,1605,8,22,28,36
Romain Hamouma,FRA,FW,Saint-Étienne,Ligue 1,32,1987,9.6,272,240,32,9,1,77,11,29,14,5,7,2,178,37,57,27,228,6,1,2,183,0,8,9,10
Samir Handanović,SVN,GK,Inter,Serie A,35,1984,35.0,1114,794,320,56,0,102,31,0,0,0,0,0,745,91,278,124,792,0,0,190,966,4,7,5,3
Grant Hanley,SCO,DF,Norwich City,Premier League,27,1991,14.0,639,606,33,33,0,97,21,1,0,0,0,0,464,64,111,66,527,32,0,1,538,2,14,4,6
Lukáš Haraslín,SVK,FW,Sassuolo,Serie A,23,1996,4.3,131,115,16,2,1,23,7,3,12,10,0,1,93,19,19,16,108,2,2,1,97,0,5,2,8
Amine Harit,MAR,MF,Schalke 04,Bundesliga,22,1997,23.4,909,868,41,19,6,188,19,20,9,1,4,1,671,145,93,70,793,23,12,5,754,4,13,19,30
Martin Harnik,AUT,MF,Werder Bremen,Bundesliga,32,1987,0.1,4,4,0,0,0,3,0,0,0,0,0,0,1,2,1,1,0,0,0,2,4,0,0,0,0
Makoto Hasebe,JPN,DF,Eint Frankfurt,Bundesliga,35,1984,21.9,1374,1278,96,87,2,232,40,1,0,0,0,0,960,177,237,272,1012,54,9,7,1210,6,16,8,21
Hans Hateboer,NED,DF,Atalanta,Serie A,25,1994,26.2,1438,1228,210,16,0,183,15,61,2,1,1,0,996,241,201,214,964,42,192,2,1219,3,13,21,52
Kortney Hause,ENG,DF,Aston Villa,Premier League,24,1995,17.2,789,743,46,25,0,141,26,0,0,0,0,0,418,125,246,569,77,61,21,1,591,4,20,12,15
Kai Havertz,GER,MF,Leverkusen,Bundesliga,20,1999,27.3,1416,1367,49,11,7,368,23,28,7,0,2,1,1045,223,148,1027,304,27,21,9,1207,1,11,22,48
Isaac Hayden,ENG,MF,Newcastle Utd,Premier League,24,1995,24.7,833,784,49,15,3,199,12,27,0,0,0,0,548,116,169,104,623,53,12,4,630,2,15,14,36
Eden Hazard,BEL,FW,Real Madrid,La Liga,28,1991,12.0,611,602,9,4,3,114,21,18,3,0,1,0,499,65,47,82,496,13,2,14,522,1,7,9,19
Thorgan Hazard,BEL,FW,Dortmund,Bundesliga,26,1993,26.4,1251,1136,115,12,3,244,57,47,77,12,45,8,857,213,181,224,945,36,23,10,961,1,11,34,55
Tom Heaton,ENG,GK,Aston Villa,Premier League,33,1986,19.9,614,342,272,76,0,62,17,0,0,0,0,0,210,22,382,28,461,1,0,95,350,2,22,1,0
Jonas Hector,GER,MF,Köln,Bundesliga,29,1990,27.0,1271,1166,105,48,4,303,34,23,6,2,2,0,736,237,298,794,296,79,51,4,1015,1,20,18,25
Dominique Heintz,GER,DF,Freiburg,Bundesliga,25,1993,27.0,1321,1269,52,47,1,214,54,9,0,0,0,0,935,134,252,1046,185,62,4,2,1113,4,26,19,25
Dean Henderson,ENG,GK,Sheffield Utd,Premier League,22,1997,36.0,1035,658,377,119,0,74,26,0,0,0,0,0,131,58,846,61,739,0,0,100,424,3,57,3,6
Jordan Henderson,ENG,MF,Liverpool,Premier League,29,1990,24.9,1879,1834,45,16,14,275,73,48,1,0,0,0,1224,270,385,209,1565,68,13,4,1582,4,20,15,40
Liam Henderson,SCO,MF,Hellas Verona,Serie A,23,1996,2.2,65,61,4,3,0,8,1,3,0,0,0,0,37,12,16,17,44,2,0,0,43,0,0,4,4
Jeff Hendrick,IRL,MF,Burnley,Premier League,27,1992,21.5,575,548,27,3,0,135,12,10,6,6,0,0,370,79,126,60,461,29,7,6,420,5,15,11,40
Wayne Hennessey,WAL,GK,Crystal Palace,Premier League,32,1987,3.0,103,51,52,13,0,4,2,0,0,0,0,0,13,1,89,9,83,0,0,6,44,1,4,0,0
Rouwen Hennings,GER,FW,Düsseldorf,Bundesliga,31,1987,27.3,619,549,70,0,2,151,11,27,0,0,0,0,311,162,146,384,116,63,3,21,430,1,14,12,23
