Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,32,1986,22.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,0
Dion Ruffo Luci,ITA,MF,Bologna,Serie A,18,2001,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Daniele Rugani,ITA,DF,Juventus,Serie A,25,1994,7.7,8,6,5,3,0,4,5,80.0,1,52,14,26.9,21,31,0,12,6,0,6,4,12,44,0
Mário Rui,POR,DF,Napoli,Serie A,28,1991,21.8,37,25,17,13,7,12,27,44.4,15,229,81,35.4,90,85,54,43,6,1,37,13,50,46,0
Aitor Ruibal,ESP,DF,Leganés,La Liga,23,1996,13.6,30,18,16,13,1,13,42,31.0,29,284,79,27.8,94,115,75,18,2,0,16,11,41,15,0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,23,1996,29.8,48,33,22,20,6,21,70,30.0,49,549,165,30.1,162,248,139,47,4,0,43,18,66,22,1
Gerónimo Rulli,ARG,GK,Montpellier,Ligue 1,27,1992,25.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,1,0,0,1,0,0,2,0
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,28,1991,3.8,11,3,3,7,1,5,7,71.4,2,74,18,24.3,24,37,13,8,1,0,7,5,16,2,0
Lukas Rupp,GER,FW,Norwich City,Premier League,28,1991,7.7,13,9,7,3,3,2,15,13.3,13,192,48,25.0,80,83,29,17,1,0,16,9,22,4,1
Mathew Ryan,AUS,GK,Brighton,Premier League,27,1992,38.0,0,0,0,0,0,0,5,0.0,5,10,4,40.0,10,0,0,0,0,0,0,0,0,2,4
Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,21,1997,4.1,8,5,2,2,4,4,9,44.4,5,64,22,34.4,22,22,20,9,3,0,6,5,13,7,0
João Victor Santos Sá,BRA,MF,Wolfsburg,Bundesliga,25,1994,18.1,38,22,18,11,9,15,45,33.3,30,401,114,28.4,71,183,147,38,1,0,37,13,51,9,0
Roli Pereira de Sa,FRA,MF,Nantes,Ligue 1,22,1996,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,26,1993,10.1,24,19,13,5,6,7,20,35.0,13,144,49,34.0,59,60,25,16,2,0,14,9,33,33,0
Stefano Sabelli,ITA,DF,Brescia,Serie A,26,1993,35.2,104,60,61,37,6,48,139,34.5,91,719,182,25.3,411,244,64,94,15,1,79,49,153,95,0
Abdelhamid Sabiri,MAR,MF,Paderborn 07,Bundesliga,22,1996,11.6,22,17,8,13,1,7,23,30.4,16,202,58,28.7,58,107,37,16,4,0,12,8,30,19,0
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,25,1994,27.8,38,29,13,18,7,17,59,28.8,42,485,179,36.9,107,271,107,34,5,0,29,14,52,29,0
Ihsan Sacko,FRA,FW,Nice,Ligue 1,22,1997,1.6,1,1,1,0,0,0,0,,0,25,7,28.0,6,11,8,2,0,0,2,0,1,0,0
Alexis Saelemaekers,BEL,FW,Milan,Serie A,20,1999,7.6,14,6,4,7,3,7,21,33.3,14,127,34,26.8,36,59,32,12,0,0,12,9,23,2,0
Jorge Sáenz,ESP,DF,Celta Vigo,La Liga,22,1996,4.1,4,0,4,0,0,0,2,0.0,2,52,13,25.0,29,21,2,6,2,0,4,4,8,23,0
Nuri Şahin,TUR,MF,Werder Bremen,Bundesliga,30,1988,13.9,31,22,13,13,5,9,37,24.3,28,272,95,34.9,113,131,28,25,8,0,17,20,51,44,0
Wesley Saïd,FRA,MF,Toulouse,Ligue 1,24,1995,12.9,15,12,10,4,1,2,14,14.3,12,208,47,22.6,66,90,52,15,0,0,15,5,20,10,0
Allan Saint-Maximin,FRA,MF,Newcastle Utd,Premier League,22,1997,20.7,17,11,11,2,4,5,25,20.0,20,251,62,24.7,75,113,63,21,3,0,18,6,23,6,0
Théo Sainte-Luce,FRA,DF,Nîmes,Ligue 1,20,1998,0.2,0,0,0,0,0,0,1,0.0,1,4,2,50.0,3,1,0,0,0,0,0,0,0,0,0
Borja Sainz,ESP,MF,Alavés,La Liga,18,2001,6.4,16,11,4,10,2,5,21,23.8,16,203,40,19.7,59,103,41,12,0,0,12,2,18,0,0
Romain Saïss,MAR,DF,Wolves,Premier League,29,1990,30.1,66,30,46,20,0,23,45,51.1,22,343,116,33.8,228,106,9,58,19,0,39,27,93,201,1
Bukayo Saka,ENG,DF,Arsenal,Premier League,17,2001,19.5,38,22,20,11,7,13,33,39.4,20,288,84,29.2,105,106,77,25,4,0,21,9,47,21,1
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,29,1990,18.0,63,35,28,26,9,25,48,52.1,23,231,81,35.1,84,102,45,38,6,0,32,11,74,49,0
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,29,1990,10.3,12,7,10,1,1,0,5,0.0,5,53,15,28.3,34,19,0,15,5,0,10,7,19,53,1
Jacopo Sala,ITA,DF,SPAL,Serie A,27,1991,9.5,24,9,17,5,2,9,23,39.1,14,162,45,27.8,85,51,26,19,0,0,19,2,26,17,1
Mohamed Salah,EGY,FW,Liverpool,Premier League,27,1992,32.0,21,13,3,5,13,4,27,14.8,23,552,180,32.6,49,161,342,13,3,0,10,5,26,2,0
Bartosz Salamon,POL,DF,SPAL,Serie A,28,1991,3.8,1,1,1,0,0,0,2,0.0,2,26,7,26.9,18,8,0,7,4,0,3,4,5,18,0
Eddie Salcedo,ITA,FW,Hellas Verona,Serie A,17,2001,7.6,3,1,2,0,1,0,6,0.0,6,127,35,27.6,16,47,64,4,0,0,4,1,4,2,0
William Saliba,FRA,DF,Saint-Étienne,Ligue 1,18,2001,11.0,26,19,21,5,0,6,11,54.5,5,88,39,44.3,52,32,4,17,7,0,10,16,42,49,1
Yannis Salibur,FRA,MF,Mallorca,La Liga,28,1991,0.9,0,0,0,0,0,0,1,0.0,1,12,4,33.3,1,8,3,1,0,0,1,1,1,2,0
Romain Salin,FRA,GK,Rennes,Ligue 1,35,1984,4.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Mohammed Salisu,GHA,DF,Valladolid,La Liga,20,1999,30.3,52,33,40,12,0,19,38,50.0,19,235,72,30.6,168,64,3,44,28,1,16,16,68,243,4
Roland Sallai,HUN,MF,Freiburg,Bundesliga,22,1997,12.9,22,17,9,6,7,2,18,11.1,16,196,55,28.1,52,82,62,15,2,0,13,7,29,5,0
Lazar Samardzic,GER,MF,Hertha BSC,Bundesliga,17,2002,0.4,4,3,2,1,1,1,5,20.0,4,26,7,26.9,12,8,6,2,1,0,1,0,4,0,0
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,23,1996,14.6,41,30,19,15,7,10,37,27.0,27,259,83,32.0,98,128,33,36,8,0,28,22,63,36,0
Mbwana Samatta,TAN,FW,Aston Villa,Premier League,26,1992,10.5,9,7,1,6,2,1,9,11.1,8,173,45,26.0,7,84,82,8,1,0,7,0,9,6,0
Mama Samba Baldé,GNB,FW,Dijon,Ligue 1,23,1995,18.6,36,23,12,13,11,7,22,31.8,15,372,84,22.6,65,198,109,23,2,0,21,5,41,22,0
Junior Sambia,FRA,DF,Montpellier,Ligue 1,22,1996,6.5,14,12,8,3,3,7,17,41.2,10,121,34,28.1,44,55,22,8,1,0,7,4,18,13,0
Frédéric Sammaritano,FRA,MF,Dijon,Ligue 1,33,1986,5.8,12,7,5,6,1,3,11,27.3,8,88,24,27.3,34,36,18,8,1,0,7,3,15,0,0
Fede San Emeterio,ESP,MF,Valladolid,La Liga,22,1997,19.5,27,17,13,13,1,9,47,19.1,38,402,108,26.9,164,204,34,32,7,0,25,18,45,25,0
Mikel San José,ESP,MF,Athletic Club,La Liga,30,1989,4.0,8,7,3,2,3,1,11,9.1,10,70,21,30.0,24,35,11,6,1,0,5,4,12,17,0
Antonio Sanabria,PAR,FW,Genoa,Serie A,23,1996,15.4,13,10,3,6,4,3,11,27.3,8,308,80,26.0,36,146,126,14,1,0,13,3,16,13,0
Oihan Sancet,ESP,MF,Athletic Club,La Liga,19,2000,8.2,8,6,3,4,1,1,10,10.0,9,207,52,25.1,32,112,63,7,0,0,7,3,11,3,0
Renato Sanches,POR,MF,Lille,Ligue 1,21,1997,16.5,32,25,12,15,5,13,48,27.1,35,413,126,30.5,94,226,93,25,2,0,23,13,45,14,1
Renato Sanches,POR,MF,Bayern Munich,Bundesliga,21,1997,0.1,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,1,1,0,0
Alexis Sánchez,CHI,FW,Inter,Serie A,30,1988,10.3,9,8,1,5,3,2,11,18.2,9,208,63,30.3,14,89,105,9,2,0,7,4,13,2,0
Carlos Sánchez,COL,MF,West Ham,Premier League,33,1986,1.3,2,1,0,2,0,1,1,100.0,0,26,6,23.1,6,18,2,2,0,0,2,2,4,5,0
Davinson Sánchez,COL,DF,Tottenham,Premier League,23,1996,27.0,49,36,37,12,0,17,52,32.7,35,278,105,37.8,189,83,6,56,29,0,27,23,72,160,2
Germán Sánchez,ESP,DF,Granada,La Liga,32,1986,25.5,20,12,16,4,0,6,18,33.3,12,112,32,28.6,63,46,3,45,23,0,22,6,26,161,2
Javi Sánchez,ESP,DF,Valladolid,La Liga,22,1997,5.5,10,6,7,3,0,4,7,57.1,3,39,14,35.9,20,18,1,9,2,0,7,1,11,29,0
Manuel Sánchez,ESP,DF,Atlético Madrid,La Liga,18,2000,3.6,14,6,2,7,5,6,12,50.0,6,69,19,27.5,27,27,15,4,0,0,4,2,16,6,0
Víctor Sánchez,ESP,MF,Espanyol,La Liga,31,1987,18.8,63,35,35,20,8,32,74,43.2,42,482,130,27.0,149,274,59,31,9,0,22,20,83,32,2
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,19,2000,25.4,17,14,5,8,4,7,23,30.4,16,412,131,31.8,66,187,159,21,0,0,21,14,31,3,0
Alex Sandro,BRA,DF,Juventus,Serie A,28,1991,26.5,42,25,22,13,7,12,34,35.3,22,297,84,28.3,117,121,59,49,6,1,43,33,75,57,2
Leroy Sané,GER,FW,Manchester City,Premier League,23,1996,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Salif Sané,SEN,DF,Schalke 04,Bundesliga,28,1990,12.5,20,14,16,4,0,13,25,52.0,12,115,37,32.2,63,45,7,19,8,0,11,10,30,82,1
Luca Sangalli,ESP,MF,Real Sociedad,La Liga,24,1995,4.1,1,1,0,0,1,1,9,11.1,8,59,17,28.8,11,30,18,1,0,0,1,1,2,0,0
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,21,1997,24.2,86,68,42,40,4,27,71,38.0,44,563,183,32.5,234,271,58,45,12,0,33,29,115,65,2
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,33,1986,25.8,69,41,31,30,8,24,56,42.9,32,510,164,32.2,138,304,68,50,8,0,42,17,86,71,1
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,26,1993,10.1,5,2,1,2,2,2,5,40.0,3,209,56,26.8,4,102,103,9,4,0,5,5,10,12,0
Morgan Sanson,FRA,MF,Marseille,Ligue 1,24,1994,24.1,64,44,26,31,7,12,56,21.4,44,719,200,27.8,147,402,170,42,5,0,37,16,80,4,0
Nicola Sansone,ITA,FW,Bologna,Serie A,27,1991,25.2,34,20,12,17,5,15,61,24.6,46,458,125,27.3,118,210,130,28,1,0,27,12,46,10,0
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,24,1995,27.8,93,58,38,45,10,31,99,31.3,68,632,210,33.2,230,346,56,39,5,0,34,32,125,64,1
Federico Santander,PAR,FW,Bologna,Serie A,28,1991,8.6,10,6,2,1,7,2,4,50.0,2,159,53,33.3,10,52,97,11,2,0,9,3,13,12,0
Davide Santon,ITA,DF,Roma,Serie A,28,1991,6.9,13,9,6,6,1,4,14,28.6,10,104,33,31.7,47,42,15,15,2,0,13,4,17,15,0
Samir Santos,BRA,DF,Udinese,Serie A,24,1994,17.2,44,28,29,12,3,13,28,46.4,15,218,83,38.1,143,62,13,29,9,0,20,22,66,81,1
Riccardo Saponara,ITA,MF,Genoa,Serie A,27,1991,1.9,4,3,3,1,0,0,3,0.0,3,30,5,16.7,11,16,3,1,1,0,0,2,6,2,0
Riccardo Saponara,ITA,MF,Lecce,Serie A,27,1991,10.5,10,7,2,7,1,4,13,30.8,9,113,24,21.2,31,51,31,6,0,0,6,3,13,2,0
Ivan Šaponjić,SRB,DF,Atlético Madrid,La Liga,21,1997,0.1,0,0,0,0,0,0,0,,0,2,1,50.0,0,1,1,0,0,0,0,0,0,0,0
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,27,1992,12.9,18,10,5,7,6,6,33,18.2,27,260,70,26.9,40,117,103,12,1,0,11,3,21,7,0
Marcelo Saracchi,URU,DF,RB Leipzig,Bundesliga,21,1998,2.0,6,3,2,3,1,3,5,60.0,2,37,13,35.1,19,15,3,3,1,0,2,4,10,5,0
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,19,2000,15.7,15,13,4,3,8,5,18,27.8,13,369,101,27.4,56,176,137,26,3,1,23,8,23,26,0
Bouna Sarr,SEN,DF,Marseille,Ligue 1,27,1992,24.0,58,30,36,13,9,28,52,53.8,24,337,95,28.2,112,128,97,29,1,0,28,24,82,48,0
Ismaila Sarr,SEN,FW,Watford,Premier League,21,1998,22.5,24,18,12,5,7,4,21,19.0,17,426,103,24.2,108,184,134,19,3,0,16,17,41,6,0
Malang Sarr,FRA,DF,Nice,Ligue 1,20,1999,16.2,20,7,16,3,1,6,28,21.4,22,119,35,29.4,74,38,7,23,6,0,17,24,44,43,1
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,23,1996,12.9,39,27,18,19,2,19,44,43.2,25,217,62,28.6,77,117,23,19,3,0,16,7,46,34,0
Joan Sastre Vanrell,ESP,DF,Mallorca,La Liga,22,1997,15.1,25,17,22,1,2,14,38,36.8,24,182,42,23.1,108,51,23,16,1,0,15,17,42,39,1
Téji Savanier,FRA,MF,Montpellier,Ligue 1,27,1991,16.9,59,37,22,30,7,30,81,37.0,51,361,107,29.6,114,203,44,16,0,0,16,26,85,23,0
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,28,1991,22.0,16,8,12,3,1,6,15,40.0,9,95,41,43.2,56,39,0,26,11,0,15,9,25,136,0
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,27,1991,18.6,49,27,35,12,2,22,48,45.8,26,226,60,26.5,149,69,8,44,21,1,23,32,81,104,2
Louis Schaub,AUT,MF,Köln,Bundesliga,24,1994,6.9,14,9,4,7,3,6,12,50.0,6,172,38,22.1,38,73,61,13,1,0,12,4,18,1,0
Ezequiel Schelotto,ITA,DF,Brighton,Premier League,30,1989,4.0,6,5,4,1,1,0,5,0.0,5,47,14,29.8,26,14,7,7,0,0,7,3,9,17,0
Patrik Schick,CZE,FW,RB Leipzig,Bundesliga,23,1996,14.4,7,4,1,5,1,1,12,8.3,11,243,60,24.7,16,103,124,14,4,0,10,5,12,13,0
Julian Schieber,GER,FW,Augsburg,Bundesliga,30,1989,0.5,1,1,0,1,0,0,0,,0,18,2,11.1,0,11,7,0,0,0,0,0,1,0,0
Kingsley Schindler,GER,FW,Köln,Bundesliga,26,1993,9.4,5,4,2,3,0,2,8,25.0,6,205,38,18.5,57,98,50,18,1,0,17,0,5,17,0
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,21,1997,19.1,56,44,16,33,7,20,53,37.7,33,462,155,33.5,107,279,76,32,3,0,29,12,68,20,0
Keven Schlotterbeck,GER,DF,Union Berlin,Bundesliga,22,1997,21.5,61,38,43,16,2,17,38,44.7,21,253,92,36.4,165,85,3,70,24,0,46,23,84,151,1
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,19,1999,4.1,8,5,4,4,0,2,6,33.3,4,37,10,27.0,24,10,3,7,5,0,2,4,12,32,0
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,26,1992,11.5,20,6,12,8,0,3,13,23.1,10,149,36,24.2,55,71,23,25,3,0,22,7,27,15,0
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,32,1986,38.0,0,0,0,0,0,0,1,0.0,1,5,2,40.0,5,0,0,0,0,0,0,1,1,0,1
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,31,1988,0.7,0,0,0,0,0,0,0,,0,13,4,30.8,4,6,3,0,0,0,0,1,1,2,0
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,29,1990,31.5,47,31,22,17,8,19,38,50.0,19,321,83,25.9,148,120,53,60,9,0,51,21,68,89,0
Manuel Schmiedebach,GER,MF,Union Berlin,Bundesliga,30,1988,2.0,3,2,1,2,0,2,8,25.0,6,58,17,29.3,18,35,5,2,1,0,1,4,7,2,0
Benno Schmitz,GER,DF,Köln,Bundesliga,24,1994,12.9,31,14,13,14,4,15,33,45.5,18,208,70,33.7,91,87,30,23,1,0,22,11,42,40,0
Morgan Schneiderlin,FRA,MF,Everton,Premier League,29,1989,11.1,32,19,14,16,2,9,34,26.5,25,230,58,25.2,89,122,19,22,3,0,19,12,44,24,0
Lasse Schöne,DEN,MF,Genoa,Serie A,33,1986,27.0,46,28,12,32,2,15,53,28.3,38,485,137,28.2,155,250,80,38,7,1,31,34,80,25,2
Sebastian Schonlau,GER,DF,Paderborn 07,Bundesliga,24,1994,23.0,66,35,52,14,0,34,67,50.7,33,229,74,32.3,157,68,4,54,22,0,32,30,96,166,0
Alessandro Schöpf,AUT,MF,Schalke 04,Bundesliga,25,1994,15.9,31,22,9,11,11,9,30,30.0,21,301,99,32.9,81,145,75,24,1,0,23,15,46,9,0
Jerdy Schouten,NED,MF,Bologna,Serie A,22,1997,12.0,26,21,11,14,1,5,20,25.0,15,232,72,31.0,92,118,22,25,6,0,19,26,52,30,0
Markus Schubert,GER,GK,Schalke 04,Bundesliga,21,1998,8.2,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,1,0,0,1,1,1,2,1
Nico Schulz,GER,DF,Dortmund,Bundesliga,26,1993,6.6,15,8,3,9,3,8,18,44.4,10,74,26,35.1,24,38,12,12,3,0,9,4,19,11,0
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,27,1992,23.2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,2,0,0,2,0,0,1,1
Matteo Scozzarella,ITA,MF,Parma,Serie A,31,1988,10.2,22,15,11,9,2,10,29,34.5,19,171,39,22.8,83,73,15,28,13,0,15,17,39,34,0
Aleksandar Sedlar,SRB,DF,Mallorca,La Liga,27,1991,9.0,16,8,11,4,1,6,14,42.9,8,87,25,28.7,65,22,0,24,11,0,13,10,26,36,0
Davie Selke,GER,FW,Werder Bremen,Bundesliga,24,1995,5.1,4,3,1,2,1,1,5,20.0,4,117,31,26.5,5,67,45,3,0,0,3,0,4,2,0
Davie Selke,GER,FW,Hertha BSC,Bundesliga,24,1995,10.7,4,3,2,1,1,2,7,28.6,5,190,44,23.2,14,98,78,7,1,0,6,1,5,12,0
Matz Sels,BEL,GK,Strasbourg,Ligue 1,27,1992,27.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,1,0,0,0,0,0,0,0,0,1,0
Ken Sema,SWE,DF,Udinese,Serie A,25,1993,27.3,48,27,39,8,1,27,64,42.2,37,413,108,26.2,224,125,64,46,9,0,37,13,61,40,1
Nélson Semedo,POR,DF,Barcelona,La Liga,25,1993,23.3,54,37,28,18,8,17,35,48.6,18,295,84,28.5,114,127,54,42,4,0,38,21,75,31,0
Alessandro Semprini,ITA,DF,Brescia,Serie A,21,1998,7.0,10,3,7,3,0,6,9,66.7,3,82,17,20.7,41,25,16,20,5,1,15,3,13,16,0
Josep Señé,ESP,MF,Mallorca,La Liga,27,1991,1.7,3,1,2,0,1,3,5,60.0,2,40,12,30.0,17,16,7,2,0,0,2,0,3,2,0
Stefano Sensi,ITA,MF,Inter,Serie A,23,1995,8.0,15,11,7,7,1,7,26,26.9,19,181,51,28.2,48,68,65,18,1,0,17,4,19,3,0
Luigi Sepe,ITA,GK,Parma,Serie A,28,1991,34.0,1,0,1,0,0,1,2,50.0,1,5,1,20.0,5,0,0,0,0,0,0,0,1,0,1
Suat Serdar,GER,MF,Schalke 04,Bundesliga,22,1997,17.8,64,46,20,32,12,16,63,25.4,47,413,131,31.7,120,217,76,38,8,0,30,20,84,11,0
Ryan Sessegnon,ENG,DF,Tottenham,Premier League,19,2000,3.8,5,0,2,3,0,2,5,40.0,3,51,11,21.6,21,19,11,4,0,0,4,4,9,15,0
Salva Sevilla,ESP,MF,Mallorca,La Liga,35,1984,28.5,31,20,13,14,4,14,39,35.9,25,346,92,26.6,130,180,36,25,6,1,19,13,44,23,1
Yevhen Shakhov,UKR,MF,Lecce,Serie A,28,1990,12.1,34,22,16,13,5,7,23,30.4,16,285,72,25.3,78,138,69,15,3,0,12,12,46,11,1
Xherdan Shaqiri,SUI,FW,Liverpool,Premier League,27,1991,2.1,1,0,0,1,0,0,0,,0,39,12,30.8,11,13,15,1,0,0,1,0,1,0,0
Billy Sharp,ENG,FW,Sheffield Utd,Premier League,33,1986,11.7,9,5,3,2,4,1,4,25.0,3,217,55,25.3,16,91,110,4,0,0,4,1,10,1,0
Luke Shaw,ENG,DF,Manchester Utd,Premier League,24,1995,19.3,34,24,18,10,6,15,35,42.9,20,274,78,28.5,120,118,36,53,7,0,46,15,49,58,0
Khiry Shelton,USA,FW,Paderborn 07,Bundesliga,26,1993,0.4,0,0,0,0,0,0,0,,0,12,5,41.7,1,5,6,0,0,0,0,0,0,0,0
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,27,1992,23.5,30,16,15,14,1,8,41,19.5,33,392,88,22.4,177,185,30,26,5,0,21,10,40,54,0
Gen Shoji,JPN,DF,Toulouse,Ligue 1,26,1992,0.5,1,1,1,0,0,1,1,100.0,0,1,1,100.0,1,0,0,0,0,0,0,0,1,2,0
Djibril Sidibé,FRA,DF,Everton,Premier League,27,1992,20.3,84,40,48,21,15,34,72,47.2,38,392,114,29.1,200,130,62,37,3,0,34,32,116,50,0
Kalidou Sidibé,FRA,MF,Toulouse,Ligue 1,20,1999,1.0,3,2,0,3,0,1,2,50.0,1,14,2,14.3,6,6,2,0,0,0,0,0,3,0,0
Sidnei,BRA,DF,Betis,La Liga,29,1989,13.1,20,13,16,4,0,5,9,55.6,4,129,54,41.9,77,49,3,23,12,0,11,12,32,72,0
Kaj Sierhuis,NED,FW,Reims,Ligue 1,21,1998,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,29,1989,28.4,60,45,15,31,14,24,88,27.3,64,651,165,25.3,159,347,145,49,5,0,44,24,84,16,1
Luca Siligardi,ITA,FW,Parma,Serie A,31,1988,3.7,7,3,3,3,1,5,7,71.4,2,73,19,26.0,18,34,21,8,0,0,8,5,12,1,0
Adrien Silva,POR,MF,Monaco,Ligue 1,30,1989,13.6,38,28,16,18,4,8,43,18.6,35,349,116,33.2,100,209,40,26,8,0,18,12,50,17,2
André Silva,POR,FW,Eint Frankfurt,Bundesliga,23,1995,17.5,7,4,0,4,3,1,8,12.5,7,270,98,36.3,14,101,155,17,0,0,17,1,8,4,0
André Silva,POR,FW,Milan,Serie A,23,1995,0.7,3,1,0,1,2,0,1,0.0,1,15,2,13.3,0,5,10,0,0,0,0,0,3,0,0
Bernardo Silva,POR,FW,Manchester City,Premier League,24,1994,22.6,39,26,15,14,10,15,49,30.6,34,407,124,30.5,62,180,165,36,1,0,35,23,62,11,0
David Silva,ESP,MF,Manchester City,Premier League,33,1986,20.3,26,16,3,14,9,10,25,40.0,15,301,96,31.9,30,150,121,21,4,0,17,9,35,7,1
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,28,1991,2.6,5,2,2,2,1,3,4,75.0,1,32,6,18.8,13,17,2,8,0,0,8,1,6,8,0
Jonathan Silva,ARG,DF,Leganés,La Liga,25,1994,30.9,53,19,29,18,6,21,52,40.4,31,405,105,25.9,169,170,66,29,4,0,25,26,79,86,0
Matheus Pereira da Silva,BRA,MF,Dijon,Ligue 1,21,1998,5.2,12,4,1,5,6,5,13,38.5,8,130,35,26.9,24,65,41,13,0,0,13,5,17,5,0
Rui Silva,POR,GK,Granada,La Liga,25,1994,35.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,4,1
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,34,1984,17.5,33,21,18,14,1,13,19,68.4,6,91,41,45.1,46,40,5,27,17,0,10,14,47,71,2
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,28,1991,35.0,0,0,0,0,0,0,2,0.0,2,4,0,0.0,4,0,0,0,0,0,0,0,0,0,1
Mohamed Simakan,FRA,DF,Strasbourg,Ligue 1,19,2000,16.7,58,28,35,19,4,19,36,52.8,17,283,94,33.2,159,104,20,30,6,0,24,24,82,55,0
Giovanni Simeone,ARG,FW,Cagliari,Serie A,24,1995,32.5,30,11,9,12,9,6,29,20.7,23,491,129,26.3,59,215,217,37,11,0,26,7,37,13,0
Moses Simon,NGA,FW,Nantes,Ligue 1,24,1995,24.2,14,10,4,3,7,7,22,31.8,15,318,72,22.6,40,171,107,17,0,0,17,9,23,10,0
Unai Simón,ESP,GK,Athletic Club,La Liga,22,1997,33.2,0,0,0,0,0,0,1,0.0,1,4,1,25.0,4,0,0,1,0,0,1,0,0,1,1
Jack Simpson,ENG,DF,Bournemouth,Premier League,22,1996,2.7,5,2,5,0,0,1,5,20.0,4,32,4,12.5,17,13,2,2,0,0,2,6,11,13,1
Sarpreet Singh,NZL,FW,Bayern Munich,Bundesliga,20,1999,0.8,1,0,0,1,0,0,1,0.0,1,17,5,29.4,2,8,7,0,0,0,0,0,1,0,0
Wilfried Singo,CIV,DF,Torino,Serie A,18,2000,1.5,2,0,1,1,0,1,2,50.0,1,11,4,36.4,4,6,1,1,0,0,1,1,3,4,0
Daley Sinkgraven,NED,DF,Leverkusen,Bundesliga,24,1995,10.1,24,16,12,9,3,9,25,36.0,16,135,51,37.8,57,53,25,15,3,0,12,7,31,24,0
Dimitris Siovas,GRE,DF,Leganés,La Liga,30,1988,21.3,40,25,24,14,2,13,29,44.8,16,194,74,38.1,114,68,12,31,3,0,28,25,65,129,0
Salvatore Sirigu,ITA,GK,Torino,Serie A,32,1987,36.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,1,0
Ibrahima Sissoko,FRA,MF,Strasbourg,Ligue 1,21,1997,17.8,50,35,20,22,8,12,50,24.0,38,392,111,28.3,136,192,64,22,5,0,17,24,74,35,0
Moussa Sissoko,FRA,MF,Tottenham,Premier League,29,1989,27.2,56,35,36,19,1,20,50,40.0,30,437,126,28.8,219,167,51,38,5,0,33,22,78,48,0
Sambou Sissoko,FRA,FW,Reims,Ligue 1,20,1999,0.4,0,0,0,0,0,0,0,,0,12,3,25.0,7,4,1,0,0,0,0,1,1,3,0
