Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Georgi Tunjov,EST,MF,SPAL,Serie A,18,2001,3.2,77,107,72.0,1253,454,41,50,82.0,23,30,76.7,9,19,47.4,0,0.1,-0.1,3,8,0,0,9
Stefano Turati,ITA,GK,Sassuolo,Serie A,17,2001,2.0,43,51,84.3,897,529,15,15,100.0,21,21,100.0,7,15,46.7,0,0.0,0.0,0,0,0,0,0
Gennaro Tutino,ITA,FW,Hellas Verona,Serie A,22,1996,2.5,54,74,73.0,746,160,30,41,73.2,20,27,74.1,1,1,100.0,0,0.0,0.0,1,4,3,0,3
Matthieu Udol,FRA,DF,Metz,Ligue 1,23,1996,12.2,428,581,73.7,7866,3497,180,200,90.0,199,241,82.6,42,120,35.0,1,0.8,+0.2,7,26,11,4,30
Hwang Ui-jo,KOR,FW,Bordeaux,Ligue 1,26,1992,18.1,351,426,82.4,5522,944,194,222,87.4,139,157,88.5,16,26,61.5,2,0.9,+1.1,8,23,11,4,23
Anthony Ujah,NGA,FW,Union Berlin,Bundesliga,28,1990,10.5,162,264,61.4,2497,753,91,126,72.2,53,86,61.6,11,25,44.0,2,0.7,+1.3,8,17,3,0,28
Samir Ujkani,KVX,GK,Torino,Serie A,31,1988,1.0,44,52,84.6,1265,536,4,4,100.0,26,26,100.0,14,22,63.6,0,0.0,0.0,0,0,0,0,0
Sven Ulreich,GER,GK,Bayern Munich,Bundesliga,30,1988,1.0,44,52,84.6,1097,555,10,10,100.0,22,22,100.0,12,19,63.2,0,0.0,0.0,0,0,0,0,0
Samuel Umtiti,FRA,DF,Barcelona,La Liga,25,1993,10.5,749,808,92.7,14432,4444,286,298,96.0,372,388,95.9,84,108,77.8,0,0.0,0.0,0,57,0,0,42
Enes Ünal,TUR,FW,Valladolid,La Liga,22,1997,26.0,423,621,68.1,6601,1583,253,332,76.2,122,189,64.6,35,55,63.6,2,2.7,-0.7,25,41,10,2,44
Cengiz Ünder,TUR,FW,Roma,Serie A,22,1997,9.7,241,342,70.5,4746,1480,104,123,84.6,93,122,76.2,41,76,53.9,0,2.6,-2.6,25,21,19,9,33
Dayot Upamecano,FRA,DF,RB Leipzig,Bundesliga,20,1998,26.2,1766,1966,89.8,40062,13462,444,485,91.5,948,1010,93.9,363,445,81.6,1,0.8,+0.2,8,163,10,0,154
Mark Uth,GER,MF,Köln,Bundesliga,27,1991,12.9,316,495,63.8,6957,1804,107,138,77.5,128,164,78.0,75,164,45.7,5,3.0,+2.0,28,27,15,2,38
Mark Uth,GER,FW,Schalke 04,Bundesliga,27,1991,3.9,82,114,71.9,1329,177,48,61,78.7,23,33,69.7,10,16,62.5,0,0.3,-0.3,2,1,1,0,4
Tomáš Vaclík,CZE,GK,Sevilla,La Liga,30,1989,32.5,668,921,72.5,21289,12638,86,87,98.9,302,305,99.0,278,526,52.9,0,0.0,0.0,0,7,0,0,0
Álvaro Vadillo,ESP,FW,Granada,La Liga,24,1994,13.5,303,454,66.7,5013,1970,168,213,78.9,88,117,75.2,35,90,38.9,1,1.6,-0.6,18,17,14,3,35
William Vainqueur,FRA,MF,Toulouse,Ligue 1,30,1988,19.1,896,992,90.3,15308,3225,455,479,95.0,324,354,91.5,94,122,77.0,0,0.4,-0.4,8,50,5,2,46
Mirko Valdifiori,ITA,MF,SPAL,Serie A,33,1986,15.6,741,901,82.2,15349,5177,266,285,93.3,319,367,86.9,144,226,63.7,3,1.9,+1.1,35,83,16,4,89
Pierrick Valdivia,FRA,MF,Nîmes,Ligue 1,31,1988,0.8,29,33,87.9,714,208,8,8,100.0,12,14,85.7,9,11,81.8,0,0.0,0.0,0,6,0,0,4
Germán Valera,ESP,FW,Atlético Madrid,La Liga,17,2002,0.0,1,2,50.0,6,0,1,2,50.0,0,0,,0,0,,0,0.1,-0.1,1,0,0,0,0
Antoine Valerio,FRA,MF,Nîmes,Ligue 1,19,1999,1.0,25,35,71.4,562,162,6,10,60.0,14,15,93.3,5,8,62.5,0,0.0,0.0,0,7,0,0,8
Borja Valero,ESP,MF,Inter,Serie A,34,1985,10.3,479,538,89.0,8591,1904,218,234,93.2,191,214,89.3,56,65,86.2,0,1.3,-1.3,10,44,13,2,51
Yan Valery,TUN,DF,Southampton,Premier League,20,1999,8.7,198,318,62.3,3321,1248,100,122,82.0,82,128,64.1,14,53,26.4,0,0.8,-0.8,2,6,2,1,15
Martin Valjent,SVK,DF,Mallorca,La Liga,23,1995,35.4,1015,1207,84.1,21383,7430,341,368,92.7,479,536,89.4,187,288,64.9,0,0.6,-0.6,4,63,2,2,55
Jesús Vallejo,ESP,DF,Granada,La Liga,22,1997,7.0,174,222,78.4,4655,1684,23,27,85.2,99,105,94.3,52,87,59.8,0,0.2,-0.2,1,9,1,0,12
Jesús Vallejo,ESP,DF,Wolves,Premier League,22,1997,1.8,81,104,77.9,1815,606,21,24,87.5,39,46,84.8,20,33,60.6,0,0.0,0.0,0,7,1,0,5
Manu Vallejo,ESP,MF,Valencia,La Liga,22,1997,4.6,70,94,74.5,1187,203,33,39,84.6,28,39,71.8,6,9,66.7,0,0.4,-0.4,3,8,1,0,3
Luca Valls,FRA,FW,Nîmes,Ligue 1,20,1998,0.1,2,4,50.0,16,9,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Theo Valls,FRA,MF,Nîmes,Ligue 1,23,1995,18.1,538,696,77.3,10717,2798,231,270,85.6,210,252,83.3,83,133,62.4,1,1.9,-0.9,23,63,12,4,61
Mattia Valoti,ITA,MF,SPAL,Serie A,25,1993,17.0,460,580,79.3,7730,1967,246,283,86.9,142,179,79.3,55,83,66.3,1,1.0,0.0,21,46,9,3,58
Federico Valverde,URU,MF,Real Madrid,La Liga,21,1998,21.2,985,1119,88.0,16347,3944,533,578,92.2,333,373,89.3,96,129,74.4,5,3.5,+1.5,19,77,17,3,75
Virgil van Dijk,NED,DF,Liverpool,Premier League,28,1991,38.0,2791,3085,90.5,65376,18443,634,678,93.5,1536,1619,94.9,607,766,79.2,1,1.3,-0.3,7,227,9,0,154
Raphaël Varane,FRA,DF,Real Madrid,La Liga,26,1993,31.4,1479,1668,88.7,35102,10038,357,374,95.5,753,799,94.2,362,474,76.4,1,0.5,+0.5,6,80,3,2,50
Jamie Vardy,ENG,FW,Leicester City,Premier League,32,1987,33.7,314,462,68.0,4780,783,177,230,77.0,97,140,69.3,24,43,55.8,5,5.5,-0.5,28,14,17,5,24
Matías Vargas,ARG,FW,Espanyol,La Liga,22,1997,11.4,261,396,65.9,4581,1510,127,163,77.9,101,136,74.3,26,69,37.7,3,2.5,+0.5,19,20,23,5,44
Ruben Vargas,SUI,FW,Augsburg,Bundesliga,20,1998,28.1,420,657,63.9,6972,2388,215,291,73.9,151,228,66.2,38,82,46.3,1,3.0,-2.0,21,35,19,3,74
Thibaut Vargas,FRA,DF,Montpellier,Ligue 1,19,2000,1.7,46,65,70.8,875,236,22,28,78.6,18,25,72.0,6,12,50.0,0,0.1,-0.1,2,0,3,2,2
Sebastian Vasiliadis,GRE,MF,Paderborn 07,Bundesliga,21,1997,31.2,818,1071,76.4,16102,3903,317,391,81.1,368,426,86.4,124,208,59.6,1,1.7,-0.7,27,77,16,2,89
Indiana Vassilev,USA,FW,Aston Villa,Premier League,18,2001,0.6,8,11,72.7,80,4,6,8,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Denis Vavro,SVK,DF,Lazio,Serie A,23,1996,3.6,188,205,91.7,4163,1442,55,58,94.8,86,89,96.6,45,55,81.8,0,0.0,0.0,0,11,0,0,11
Franco Vázquez,ARG,MF,Sevilla,La Liga,30,1989,12.2,546,636,85.8,9643,2153,261,287,90.9,217,257,84.4,59,74,79.7,0,0.4,-0.4,9,56,9,1,53
Kevin Vázquez,ESP,DF,Celta Vigo,La Liga,26,1993,14.7,612,768,79.7,10286,3887,298,337,88.4,246,301,81.7,51,87,58.6,0,0.4,-0.4,7,32,5,1,37
Lucas Vázquez,ESP,MF,Real Madrid,La Liga,28,1991,9.4,465,583,79.8,7386,2179,267,299,89.3,153,192,79.7,39,69,56.5,1,1.5,-0.5,16,14,23,10,34
Matías Vecino,URU,MF,Inter,Serie A,27,1991,14.2,418,542,77.1,6945,1898,206,245,84.1,169,209,80.9,35,56,62.5,2,1.2,+0.8,12,40,9,2,54
Koke Vegas,ESP,GK,Levante,La Liga,23,1995,2.0,43,63,68.3,1139,732,17,17,100.0,16,16,100.0,10,30,33.3,0,0.0,0.0,0,2,0,0,0
Miloš Veljković,SRB,DF,Werder Bremen,Bundesliga,23,1995,22.8,905,1141,79.3,20927,7737,224,256,87.5,468,527,88.8,205,339,60.5,1,0.8,+0.2,6,97,5,0,82
Miguel Veloso,POR,MF,Hellas Verona,Serie A,33,1986,31.2,1288,1683,76.5,25492,7735,508,567,89.6,548,657,83.4,203,399,50.9,4,5.0,-1.0,62,138,27,8,165
Unai Vencedor Paris,ESP,MF,Athletic Club,La Liga,18,2000,0.8,31,41,75.6,688,190,9,10,90.0,17,20,85.0,5,11,45.5,0,0.0,0.0,0,3,1,1,2
Lorenzo Venuti,ITA,DF,Fiorentina,Serie A,24,1995,9.5,400,482,83.0,7424,2696,173,189,91.5,172,196,87.8,49,78,62.8,1,0.7,+0.3,8,38,11,6,37
Brayan Vera,COL,DF,Lecce,Serie A,20,1999,1.7,58,78,74.4,1102,370,26,32,81.3,27,30,90.0,5,11,45.5,1,0.2,+0.8,3,2,1,1,3
Simone Verdi,ITA,MF,Torino,Serie A,27,1992,23.0,639,904,70.7,12873,3927,296,345,85.8,176,250,70.4,139,253,54.9,6,3.3,+2.7,44,74,28,10,84
Jordan Veretout,FRA,MF,Roma,Serie A,26,1993,29.2,1446,1658,87.2,31160,8342,412,458,90.0,764,830,92.0,257,340,75.6,0,2.6,-2.6,40,186,18,5,153
Marco Verratti,ITA,MF,Paris S-G,Ligue 1,26,1992,16.5,1607,1733,92.7,27032,8132,802,842,95.2,605,631,95.9,160,204,78.4,5,2.9,+2.1,25,161,42,5,162
Valerio Verre,ITA,FW,Hellas Verona,Serie A,25,1994,19.7,524,709,73.9,8304,1985,288,332,86.7,164,228,71.9,49,93,52.7,2,2.9,-0.9,30,47,27,4,62
Birger Verstraete,BEL,MF,Köln,Bundesliga,25,1994,7.4,196,270,72.6,4311,1404,59,71,83.1,91,110,82.7,43,81,53.1,1,0.6,+0.4,9,22,4,2,21
Jan Vertonghen,BEL,DF,Tottenham,Premier League,32,1987,18.3,930,1112,83.6,19299,5954,297,327,90.8,485,536,90.5,143,226,63.3,1,1.0,0.0,3,55,0,0,50
Mikel Vesga,ESP,MF,Athletic Club,La Liga,26,1993,14.1,449,573,78.4,8326,2074,198,227,87.2,174,212,82.1,66,108,61.1,1,0.7,+0.3,6,38,6,0,42
Jannik Vestergaard,DEN,DF,Southampton,Premier League,26,1992,16.6,641,799,80.2,12894,4173,202,231,87.4,342,399,85.7,87,155,56.1,0,0.1,-0.1,4,57,4,0,41
Rúben Vezo,POR,DF,Levante,La Liga,25,1994,29.0,954,1164,82.0,22640,8072,220,256,85.9,500,565,88.5,225,325,69.2,0,0.6,-0.6,3,64,1,0,65
Francesco Vicari,ITA,DF,SPAL,Serie A,24,1994,32.2,1101,1264,87.1,25812,8422,242,267,90.6,592,626,94.6,262,356,73.6,0,0.2,-0.2,3,59,1,0,56
Fede Vico,ESP,MF,Granada,La Liga,25,1994,9.7,243,344,70.6,4268,1196,118,143,82.5,89,124,71.8,30,64,46.9,1,1.5,-0.5,18,24,9,4,24
Aleix Vidal,ESP,MF,Alavés,La Liga,29,1989,24.1,611,848,72.1,11882,3838,273,325,84.0,228,289,78.9,97,190,51.1,4,3.8,+0.2,39,56,27,13,67
Arturo Vidal,CHI,MF,Barcelona,La Liga,32,1987,18.6,1115,1252,89.1,17954,3709,603,657,91.8,395,431,91.6,85,104,81.7,2,2.9,-0.9,21,69,14,2,59
Clément Vidal,FRA,DF,Montpellier,Ligue 1,19,2000,1.0,37,45,82.2,847,328,8,10,80.0,20,22,90.9,8,12,66.7,0,0.0,0.0,0,1,0,0,3
Nacho Vidal,ESP,DF,Osasuna,La Liga,24,1995,25.9,897,1240,72.3,17362,7467,381,451,84.5,390,502,77.7,117,247,47.4,0,1.4,-1.4,19,70,36,15,100
Ronaldo Vieira,GNB,MF,Sampdoria,Serie A,21,1998,20.2,784,942,83.2,16115,4347,285,313,91.1,328,379,86.5,147,211,69.7,1,1.1,-0.1,24,93,19,5,95
Mauro Vigorito,ITA,GK,Lecce,Serie A,29,1990,4.7,109,153,71.2,2886,1788,35,35,100.0,39,39,100.0,35,78,44.9,0,0.0,0.0,0,0,0,0,0
Dídac Vilà,ESP,DF,Espanyol,La Liga,30,1989,27.7,929,1260,73.7,17055,6497,401,466,86.1,422,526,80.2,97,212,45.8,0,1.4,-1.4,19,60,19,8,78
Toni Villa,ESP,MF,Valladolid,La Liga,24,1995,15.0,331,466,71.0,6088,1922,148,193,76.7,141,173,81.5,38,73,52.1,1,1.6,-0.6,13,33,12,4,56
Asier Villalibre,ESP,FW,Athletic Club,La Liga,21,1997,5.9,70,110,63.6,1025,134,40,57,70.2,21,33,63.6,7,9,77.8,0,0.0,0.0,1,4,3,0,5
Gonzalo Villar,ESP,MF,Roma,Serie A,21,1998,3.3,134,144,93.1,2329,571,63,66,95.5,59,63,93.7,11,13,84.6,0,0.1,-0.1,3,18,2,0,14
Iván Villar,ESP,GK,Celta Vigo,La Liga,22,1997,3.1,60,89,67.4,1800,1203,9,9,100.0,32,33,97.0,19,47,40.4,0,0.0,0.0,0,0,0,0,0
Juan Villar,ESP,FW,Osasuna,La Liga,31,1988,2.7,60,87,69.0,888,214,36,43,83.7,22,31,71.0,1,6,16.7,0,0.2,-0.2,3,7,3,0,7
Rúben Vinagre,POR,DF,Wolves,Premier League,20,1999,7.2,257,344,74.7,4284,1293,139,159,87.4,95,119,79.8,21,45,46.7,0,0.5,-0.5,5,10,6,6,6
Luigi Vitale,ITA,DF,Hellas Verona,Serie A,31,1987,0.5,8,13,61.5,137,107,4,4,100.0,4,7,57.1,0,1,0.0,0,0.0,0.0,0,0,0,0,1
Vitolo,ESP,MF,Atlético Madrid,La Liga,29,1989,13.6,449,533,84.2,5982,1654,275,311,88.4,114,138,82.6,23,31,74.2,2,1.6,+0.4,14,31,12,0,37
Mattia Viviani,ITA,MF,Brescia,Serie A,18,2000,3.8,161,190,84.7,3102,930,66,70,94.3,63,69,91.3,25,36,69.4,0,0.4,-0.4,2,12,5,1,17
Dušan Vlahović,SRB,FW,Fiorentina,Serie A,19,2000,16.7,236,343,68.8,3453,630,138,182,75.8,73,96,76.0,14,25,56.0,0,1.2,-1.2,15,14,3,1,16
Kevin Vogt,GER,DF,Hoffenheim,Bundesliga,27,1991,10.7,776,830,93.5,17688,6316,182,194,93.8,427,441,96.8,164,189,86.8,0,0.0,0.0,1,30,1,0,27
Kevin Vogt,GER,DF,Werder Bremen,Bundesliga,27,1991,12.3,669,773,86.5,15987,4442,161,180,89.4,303,346,87.6,195,234,83.3,0,0.2,-0.2,3,25,1,0,34
Jake Vokins,ENG,DF,Southampton,Premier League,19,2000,1.0,60,73,82.2,958,340,32,35,91.4,22,26,84.6,4,9,44.4,0,0.1,-0.1,1,7,2,1,4
Kevin Volland,GER,FW,Leverkusen,Bundesliga,27,1992,22.7,429,604,71.0,6713,1633,222,284,78.2,142,198,71.7,39,64,60.9,7,5.7,+1.3,34,34,22,5,54
Mario Vrančić,BIH,MF,Norwich City,Premier League,30,1989,7.1,337,432,78.0,5876,1753,166,185,89.7,129,157,82.2,34,72,47.2,0,1.1,-1.1,8,32,6,0,49
Stefan de Vrij,NED,DF,Inter,Serie A,27,1992,31.4,1525,1645,92.7,35293,8277,320,333,96.1,855,888,96.3,343,407,84.3,3,0.7,+2.3,10,75,6,0,76
Giacomo Vrioni,ALB,FW,Juventus,Serie A,20,1998,0.1,2,2,100.0,52,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
Šime Vrsaljko,CRO,DF,Atlético Madrid,La Liga,27,1992,4.0,113,169,66.9,1949,901,53,66,80.3,49,70,70.0,9,28,32.1,1,0.3,+0.7,3,4,5,4,13
Nikola Vukčević,MNE,MF,Levante,La Liga,27,1991,17.4,576,655,87.9,11399,2364,222,237,93.7,254,283,89.8,94,122,77.0,2,0.2,+1.8,7,39,4,0,37
Matěj Vydra,CZE,FW,Burnley,Premier League,27,1992,9.1,102,138,73.9,1143,177,70,86,81.4,23,35,65.7,1,2,50.0,1,1.1,-0.1,8,6,0,0,2
Molla Wagué,MLI,DF,Nantes,Ligue 1,28,1991,7.6,259,304,85.2,5358,1436,72,84,85.7,147,163,90.2,35,51,68.6,0,0.1,-0.1,1,6,1,1,9
Moussa Wagué,SEN,DF,Barcelona,La Liga,20,1998,1.0,63,81,77.8,1044,263,30,32,93.8,27,34,79.4,6,9,66.7,0,0.0,0.0,0,2,1,0,3
Moussa Wagué,SEN,DF,Nice,Ligue 1,20,1998,2.2,118,149,79.2,1905,506,59,66,89.4,45,54,83.3,7,17,41.2,2,0.2,+1.8,3,7,3,3,5
Wakaso,GHA,MF,Alavés,La Liga,29,1990,14.3,351,488,71.9,8400,2063,102,131,77.9,146,185,78.9,98,160,61.3,0,0.1,-0.1,2,41,3,0,39
Walace,BRA,MF,Udinese,Serie A,24,1995,12.7,611,684,89.3,11042,2591,283,301,94.0,245,268,91.4,75,94,79.8,0,0.3,-0.3,8,44,7,0,50
Theo Walcott,ENG,MF,Everton,Premier League,30,1989,14.3,266,405,65.7,4309,1263,146,192,76.0,95,135,70.4,21,46,45.7,3,2.8,+0.2,19,19,18,6,34
Luca Waldschmidt,GER,FW,Freiburg,Bundesliga,23,1996,14.1,276,356,77.5,4616,958,131,167,78.4,109,124,87.9,26,37,70.3,1,1.1,-0.1,11,15,14,3,25
Kyle Walker,ENG,DF,Manchester City,Premier League,29,1990,26.6,1883,2143,87.9,38539,8518,677,733,92.4,877,961,91.3,313,389,80.5,4,2.1,+1.9,17,222,27,6,153
Kyle Walker-Peters,ENG,DF,Southampton,Premier League,22,1997,7.8,337,436,77.3,5293,1548,182,199,91.5,122,157,77.7,25,55,45.5,0,0.5,-0.5,4,16,9,0,17
Kyle Walker-Peters,ENG,DF,Tottenham,Premier League,22,1997,2.7,183,214,85.5,3054,763,93,97,95.9,74,83,89.2,15,26,57.7,0,0.1,-0.1,2,9,1,0,10
Rémi Walter,FRA,MF,Nice,Ligue 1,24,1995,0.6,24,25,96.0,451,66,13,13,100.0,8,8,100.0,3,4,75.0,0,0.0,0.0,1,3,0,0,0
Sebastian Walukiewicz,POL,DF,Cagliari,Serie A,19,2000,12.9,529,607,87.1,11529,3711,144,157,91.7,273,308,88.6,108,133,81.2,0,0.1,-0.1,3,28,1,0,35
Aaron Wan-Bissaka,ENG,DF,Manchester Utd,Premier League,21,1997,34.1,1676,2064,81.2,24885,9484,986,1087,90.7,572,707,80.9,77,154,50.0,4,2.9,+1.1,26,106,20,10,143
Victor Wanyama,KEN,MF,Tottenham,Premier League,28,1991,0.3,18,19,94.7,382,127,6,7,85.7,6,6,100.0,4,4,100.0,0,0.0,0.0,0,3,0,0,5
Joel Ward,ENG,DF,Crystal Palace,Premier League,29,1989,26.5,932,1260,74.0,15593,7042,489,548,89.2,317,419,75.7,96,212,45.3,0,0.2,-0.2,5,71,15,7,80
James Ward-Prowse,ENG,MF,Southampton,Premier League,24,1994,38.0,1458,1971,74.0,27769,8433,596,679,87.8,628,751,83.6,199,467,42.6,3,5.3,-2.3,61,134,34,5,150
Daniel Wass,DEN,DF,Valencia,La Liga,30,1989,30.4,1286,1601,80.3,22602,7993,549,617,89.0,614,709,86.6,100,218,45.9,6,2.6,+3.4,20,76,20,7,100
Kelland Watts,ENG,DF,Newcastle Utd,Premier League,19,1999,0.2,1,4,25.0,17,3,0,0,,1,1,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,0
Timothy Weah,USA,MF,Lille,Ligue 1,19,2000,0.9,21,31,67.7,306,34,10,12,83.3,7,11,63.6,2,2,100.0,0,0.4,-0.4,1,1,1,0,1
Adam Webster,ENG,DF,Brighton,Premier League,24,1995,29.6,1547,1824,84.8,33753,11543,458,506,90.5,788,878,89.7,294,414,71.0,1,1.0,0.0,10,91,5,1,94
Wout Weghorst,NED,FW,Wolfsburg,Bundesliga,26,1992,30.4,533,818,65.2,7702,1847,322,435,74.0,155,255,60.8,32,54,59.3,3,2.4,+0.6,37,51,16,2,60
Julian Weigl,GER,MF,Dortmund,Bundesliga,23,1995,11.3,753,824,91.4,16684,3338,213,229,93.0,373,393,94.9,158,183,86.3,0,0.3,-0.3,4,52,5,0,36
Mitchell Weiser,GER,DF,Leverkusen,Bundesliga,25,1994,13.0,827,1040,79.5,13339,4331,429,477,89.9,329,397,82.9,54,98,55.1,0,0.5,-0.5,6,46,13,6,60
Danny Welbeck,ENG,FW,Watford,Premier League,28,1990,9.1,131,168,78.0,1791,447,82,98,83.7,39,50,78.0,4,7,57.1,0,0.2,-0.2,3,10,4,0,13
Wendell,BRA,DF,Leverkusen,Bundesliga,26,1993,21.1,1612,1888,85.4,29923,9084,629,690,91.2,816,913,89.4,155,233,66.5,2,1.6,+0.4,15,101,7,1,99
Oscar Wendt,SWE,DF,M'Gladbach,Bundesliga,33,1985,18.7,803,1063,75.5,14349,6780,333,375,88.8,404,485,83.3,62,171,36.3,2,1.9,+0.1,20,45,21,9,75
Timo Werner,GER,FW,RB Leipzig,Bundesliga,23,1996,31.1,764,1065,71.7,11688,2886,446,556,80.2,240,326,73.6,53,102,52.0,8,8.4,-0.4,53,58,58,10,108
Ashley Westwood,ENG,MF,Burnley,Premier League,29,1990,35.0,1381,1854,74.5,28454,8338,521,597,87.3,567,682,83.1,262,515,50.9,6,5.0,+1.0,51,158,28,6,150
Connor Wickham,ENG,FW,Crystal Palace,Premier League,26,1993,1.1,29,44,65.9,440,90,18,25,72.0,6,10,60.0,3,4,75.0,1,0.5,+0.5,2,2,0,0,2
Felix Wiedwald,GER,GK,Eint Frankfurt,Bundesliga,29,1990,3.0,70,103,68.0,2328,1730,8,9,88.9,29,32,90.6,33,62,53.2,0,0.0,0.0,0,2,0,0,0
Georginio Wijnaldum,NED,MF,Liverpool,Premier League,28,1990,32.6,1477,1628,90.7,25469,4629,714,777,91.9,607,642,94.5,132,155,85.2,0,1.2,-1.2,18,131,22,0,102
Jetro Willems,NED,DF,Newcastle Utd,Premier League,25,1994,16.6,408,582,70.1,7494,3601,165,192,85.9,197,267,73.8,42,99,42.4,2,1.2,+0.8,16,30,13,5,41
William,BRA,DF,Wolfsburg,Bundesliga,24,1995,15.2,635,885,71.8,12153,5498,264,317,83.3,262,344,76.2,95,179,53.1,1,1.8,-0.8,16,66,20,10,93
Brandon Williams,ENG,DF,Manchester Utd,Premier League,18,2000,11.2,531,636,83.5,8464,2692,291,322,90.4,201,231,87.0,32,65,49.2,0,0.6,-0.6,13,28,19,4,46
Iñaki Williams,GHA,FW,Athletic Club,La Liga,25,1994,32.7,510,710,71.8,8051,1365,291,356,81.7,155,222,69.8,44,72,61.1,1,2.6,-1.6,25,19,28,10,36
Neco Williams,WAL,DF,Liverpool,Premier League,18,2001,2.6,165,205,80.5,3196,700,65,70,92.9,76,90,84.4,22,36,61.1,0,0.1,-0.1,2,6,3,1,7
Willian,BRA,FW,Chelsea,Premier League,30,1988,28.9,1247,1600,77.9,22454,5164,636,733,86.8,410,496,82.7,172,299,57.5,7,6.9,+0.1,71,71,68,12,144
Joe Willock,ENG,MF,Arsenal,Premier League,19,1999,9.5,299,368,81.3,5215,1448,143,166,86.1,114,131,87.0,31,53,58.5,1,0.8,+0.2,12,31,8,2,34
Jack Wilshere,ENG,MF,West Ham,Premier League,27,1992,2.4,61,73,83.6,843,163,39,44,88.6,18,21,85.7,3,5,60.0,0,0.0,0.0,0,2,0,0,1
Callum Wilson,ENG,FW,Bournemouth,Premier League,27,1992,32.3,345,535,64.5,5192,1143,193,272,71.0,108,156,69.2,25,41,61.0,1,3.1,-2.1,25,32,15,3,36
Harry Wilson,WAL,MF,Bournemouth,Premier League,22,1997,18.3,454,609,74.5,8886,2082,207,243,85.2,169,211,80.1,72,117,61.5,0,1.6,-1.6,15,37,27,2,59
Harry Winks,ENG,MF,Tottenham,Premier League,23,1996,24.7,1466,1656,88.5,28421,7489,584,632,92.4,641,700,91.6,220,289,76.1,0,1.1,-1.1,18,149,15,2,138
Florian Wirtz,GER,FW,Leverkusen,Bundesliga,16,2003,4.1,152,186,81.7,2124,401,89,102,87.3,49,61,80.3,7,11,63.6,0,0.2,-0.2,3,4,2,0,6
Axel Witsel,BEL,MF,Dortmund,Bundesliga,30,1989,24.9,1688,1794,94.1,29166,5215,785,814,96.4,744,779,95.5,135,159,84.9,5,2.9,+2.1,13,141,9,2,80
Hannes Wolf,AUT,FW,RB Leipzig,Bundesliga,20,1999,0.6,18,27,66.7,224,71,12,15,80.0,6,8,75.0,0,1,0.0,0,0.0,0.0,1,0,0,0,3
Marius Wolf,GER,FW,Hertha BSC,Bundesliga,24,1995,15.7,465,674,69.0,8913,3702,203,253,80.2,167,222,75.2,78,132,59.1,3,1.7,+1.3,18,50,17,10,78
Nick Woltemade,GER,FW,Werder Bremen,Bundesliga,17,2002,1.0,17,21,81.0,243,43,9,9,100.0,5,7,71.4,1,2,50.0,0,0.1,-0.1,1,1,0,0,1
Chris Wood,NZL,FW,Burnley,Premier League,27,1991,27.1,312,483,64.6,4073,486,207,285,72.6,70,130,53.8,14,25,56.0,1,0.9,+0.1,19,10,4,0,15
Xeka,POR,MF,Lille,Ligue 1,24,1994,7.9,386,448,86.2,7347,1726,162,181,89.5,160,180,88.9,53,67,79.1,0,1.0,-1.0,8,51,2,0,37
Granit Xhaka,SUI,MF,Arsenal,Premier League,26,1992,28.7,1656,1886,87.8,34310,8538,559,623,89.7,794,869,91.4,287,359,79.9,2,1.1,+0.9,15,191,23,3,160
Jawad El Yamiq,MAR,DF,Genoa,Serie A,27,1992,2.2,93,110,84.5,1819,792,37,40,92.5,43,50,86.0,12,18,66.7,0,0.0,0.0,2,7,1,0,16
Andriy Yarmolenko,UKR,MF,West Ham,Premier League,29,1989,11.0,338,424,79.7,5558,1379,191,214,89.3,92,114,80.7,41,70,58.6,1,2.7,-1.7,18,13,11,3,36
Yusuf Yazıcı,TUR,MF,Lille,Ligue 1,22,1997,9.4,314,451,69.6,5688,1778,148,172,86.0,113,148,76.4,44,107,41.1,4,2.7,+1.3,25,25,9,0,31
DeAndre Yedlin,USA,DF,Newcastle Utd,Premier League,26,1993,10.4,228,316,72.2,3725,1542,135,156,86.5,61,93,65.6,26,51,51.0,0,0.3,-0.3,7,11,9,6,16
Yoel,ESP,GK,Eibar,La Liga,30,1988,3.0,48,93,51.6,2772,2231,1,1,100.0,7,8,87.5,40,84,47.6,0,0.0,0.0,0,9,0,0,0
Okay Yokuşlu,TUR,MF,Celta Vigo,La Liga,25,1994,21.9,882,1064,82.9,14522,3491,434,508,85.4,337,384,87.8,79,112,70.5,2,1.4,+0.6,8,54,4,1,50
Maya Yoshida,JPN,DF,Southampton,Premier League,30,1988,6.2,207,247,83.8,4037,1319,81,89,91.0,99,109,90.8,24,45,53.3,0,0.0,0.0,0,10,1,0,10
