Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Diego Lainez,MEX,MF,Betis,La Liga,18,2000,3.9,209,3,19,71,142,16,204,13,24,54.2,15,3,187,937,542,37,10,3,14,15,212,173,81.6,37
Kenny Lala,FRA,DF,Strasbourg,Ligue 1,26,1991,34.0,2566,96,637,1300,876,28,2124,46,97,47.4,50,5,1727,9896,5926,255,109,9,56,45,1760,1566,89.0,77
Adam Lallana,ENG,MF,Liverpool,Premier League,30,1988,5.2,388,3,39,185,182,30,377,7,11,63.6,8,0,273,1202,574,33,10,5,9,11,363,284,78.2,53
Érik Lamela,ARG,MF,Tottenham,Premier League,26,1992,10.8,614,5,46,276,336,66,586,19,34,55.9,20,2,459,2335,1222,60,19,8,19,29,583,440,75.5,109
Mohamed Lamine Diaby,FRA,FW,Nice,Ligue 1,17,2001,1.8,38,0,1,17,21,7,36,0,0,,0,0,23,136,24,1,0,1,2,3,78,27,34.6,14
Loïck Landre,FRA,DF,Nîmes,Ligue 1,26,1992,17.7,734,84,446,304,25,11,715,5,5,100.0,5,0,373,2053,1181,20,5,0,6,2,357,349,97.8,9
Michael Lang,SUI,DF,M'Gladbach,Bundesliga,27,1991,13.9,913,50,254,494,217,22,790,4,9,44.4,5,0,563,2745,1451,77,18,2,5,6,630,578,91.7,29
Sebastian Langkamp,GER,DF,Werder Bremen,Bundesliga,30,1988,15.7,1125,108,526,641,48,15,1103,3,3,100.0,3,0,754,4913,2795,91,10,0,2,2,780,773,99.1,12
Manuel Lanzini,ARG,MF,West Ham,Premier League,25,1993,7.6,544,4,64,350,179,21,525,13,19,68.4,14,1,444,2479,1268,71,26,2,8,16,519,439,84.6,23
Gianluca Lapadula,PER,FW,Genoa,Serie A,28,1990,4.5,150,0,7,58,89,40,146,4,8,50.0,5,0,81,325,185,6,2,0,14,5,221,102,46.2,38
Aymeric Laporte,ESP,DF,Manchester City,Premier League,24,1994,34.0,3287,243,1156,2173,208,34,3214,3,6,50.0,4,0,2387,14460,10318,418,75,2,7,6,2645,2606,98.5,9
Danilo Larangeira,BRA,DF,Bologna,Serie A,34,1984,34.2,1795,274,1030,841,46,20,1697,3,4,75.0,3,0,993,6064,3570,73,7,1,3,3,1024,998,97.5,13
Johan Larsson,SWE,DF,Guingamp,Ligue 1,28,1990,1.0,45,1,7,26,18,4,36,0,0,,0,0,25,231,172,9,3,1,1,1,31,24,77.4,2
Kevin Lasagna,ITA,FW,Udinese,Serie A,25,1992,27.3,777,40,93,371,361,128,723,11,22,50.0,13,0,432,2373,1277,53,18,24,71,29,1045,493,47.2,201
Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,24,1993,30.5,1485,294,961,524,60,34,1461,2,2,100.0,2,0,713,3247,1315,22,4,0,9,8,720,695,96.5,10
Paul Lasne,FRA,MF,Montpellier,Ligue 1,29,1989,19.9,1206,29,259,698,338,25,1113,18,29,62.1,21,0,837,4360,1936,95,24,4,21,21,863,780,90.4,57
Toni Lato,ESP,DF,Valencia,La Liga,20,1997,3.0,219,18,79,106,45,5,187,2,2,100.0,2,0,122,486,190,10,4,0,3,2,123,111,90.2,3
Danny Latza,GER,MF,Mainz 05,Bundesliga,28,1989,20.7,1299,50,250,765,362,41,1279,18,39,46.2,22,3,907,3953,2102,91,22,4,26,24,963,875,90.9,83
Alexandre Lauray,FRA,DF,Bordeaux,Ligue 1,21,1997,2.9,248,21,102,163,4,1,233,2,2,100.0,2,0,189,1234,833,22,2,0,0,0,184,180,97.8,0
Armand Lauriente,FRA,FW,Rennes,Ligue 1,19,1998,0.0,7,0,0,5,3,2,7,0,0,,0,0,7,24,22,2,0,0,2,1,9,7,77.8,2
Vincent Laurini,FRA,DF,Fiorentina,Serie A,29,1989,10.2,684,38,186,401,148,1,571,7,7,100.0,7,0,400,2313,1417,59,19,0,4,12,407,369,90.7,6
Wesley Lautoa,NCL,DF,Dijon,Ligue 1,30,1987,33.6,1926,172,946,1068,77,21,1886,10,14,71.4,12,0,1266,7783,4669,95,13,1,12,6,1230,1202,97.7,21
Diego Laxalt,URU,DF,Milan,Serie A,25,1993,7.2,483,13,126,236,154,16,438,12,25,48.0,13,0,334,1903,1029,47,13,5,11,7,330,302,91.5,30
Miguel Layún,MEX,MF,Villarreal,La Liga,30,1988,5.6,342,7,55,133,171,7,284,7,10,70.0,7,0,231,906,500,19,9,0,11,7,250,220,88.0,22
Valentino Lazaro,AUT,DF,Hertha BSC,Bundesliga,22,1996,30.5,1951,87,454,928,686,52,1581,30,65,46.2,34,2,1164,5838,3262,155,54,13,36,26,1243,1079,86.8,101
Darko Lazović,SRB,MF,Genoa,Serie A,27,1990,28.2,1332,46,265,564,629,92,1142,49,84,58.3,52,2,911,5847,3952,173,62,28,39,21,962,798,83.0,104
Manuel Lazzari,ITA,MF,SPAL,Serie A,24,1993,31.5,1859,65,381,858,859,77,1663,66,111,59.5,71,1,1415,10943,7550,356,127,47,56,61,1488,1292,86.8,106
Mickaël Le Bihan,FRA,FW,Nice,Ligue 1,28,1990,2.3,84,1,8,41,37,16,80,3,7,42.9,3,0,64,210,62,5,1,1,3,7,96,62,64.6,24
Maxime Le Marchand,FRA,DF,Fulham,Premier League,28,1989,25.0,1752,222,950,770,124,18,1665,12,17,70.6,12,0,1021,4999,2571,64,13,1,10,3,1079,1052,97.5,17
Robin Le Normand,FRA,DF,Real Sociedad,La Liga,21,1996,3.2,257,23,127,144,7,5,248,2,2,100.0,2,0,178,1190,607,9,1,0,1,0,180,179,99.4,5
Damien Le Tallec,FRA,MF,Montpellier,Ligue 1,28,1990,31.2,1559,73,387,1000,238,45,1523,6,10,60.0,6,0,838,3584,1407,48,11,2,24,15,991,872,88.0,47
James Lea Siliki,CMR,MF,Rennes,Ligue 1,22,1996,13.6,620,15,107,331,246,32,604,18,31,58.1,21,2,478,2779,1741,78,29,6,29,18,527,437,82.9,64
Rafael Leão,POR,FW,Lille,Ligue 1,19,1999,14.3,401,16,38,175,206,68,377,14,20,70.0,15,0,267,1091,578,36,8,10,30,19,569,282,49.6,117
Mathew Leckie,AUS,FW,Hertha BSC,Bundesliga,27,1991,10.5,524,15,63,252,256,49,518,20,35,57.1,21,2,376,2098,1089,60,21,5,23,29,516,373,72.3,104
Benjamin Lecomte,FRA,GK,Montpellier,Ligue 1,27,1991,37.0,1375,1172,1361,19,0,0,975,2,2,100.0,2,0,714,4268,1987,0,0,0,0,1,547,544,99.5,0
Pierre Lees-Melou,FRA,MF,Nice,Ligue 1,25,1993,26.6,1767,64,395,1067,404,46,1701,20,31,64.5,20,1,1257,5845,2980,138,41,4,30,31,1451,1281,88.3,106
Jordan Lefort,FRA,DF,Amiens,Ligue 1,24,1993,20.0,1160,131,542,506,163,14,1041,13,13,100.0,13,0,606,2884,1589,52,8,2,10,8,637,586,92.0,18
Wu Lei,CHN,FW,Espanyol,La Liga,26,1991,11.8,351,8,54,141,178,69,344,12,19,63.2,13,0,234,1233,758,42,12,13,22,14,411,227,55.2,102
Tim Leibold,GER,DF,Nürnberg,Bundesliga,24,1993,30.7,1890,94,643,921,485,48,1569,27,44,61.4,30,5,1185,6897,4117,164,66,6,32,27,1181,1066,90.3,54
Lucas Leiva,BRA,MF,Lazio,Serie A,31,1987,22.1,1693,69,417,1084,280,17,1628,15,23,65.2,16,0,1153,4984,2516,99,22,1,10,16,1137,1082,95.2,21
Florian Lejeune,FRA,DF,Newcastle Utd,Premier League,27,1991,11.7,704,81,369,333,41,11,685,3,3,100.0,3,0,410,2177,1061,23,6,0,5,1,417,404,96.9,9
Iñigo Lekue,ESP,DF,Athletic Club,La Liga,25,1993,2.3,154,14,49,81,39,1,128,3,5,60.0,3,0,89,397,199,11,8,0,3,2,88,77,87.5,2
Thomas Lemar,FRA,MF,Atlético Madrid,La Liga,22,1995,20.2,1270,10,169,627,580,48,1203,60,84,71.4,60,0,1032,5108,2545,131,46,10,32,54,1151,958,83.2,120
Mario Lemina,GAB,MF,Southampton,Premier League,24,1993,17.9,1081,58,246,665,267,26,1064,27,41,65.9,29,3,719,4492,2404,105,42,3,17,28,776,699,90.1,37
Mauricio Lemos,URU,DF,Sassuolo,Serie A,22,1995,2.0,87,15,48,42,2,1,83,0,0,,0,0,51,267,124,3,0,0,1,0,49,49,100.0,0
Clément Lenglet,FRA,DF,Barcelona,La Liga,23,1995,21.5,1344,216,784,619,28,9,1319,4,4,100.0,4,0,939,4857,2813,51,5,0,2,5,965,944,97.8,6
Aaron Lennon,ENG,MF,Burnley,Premier League,31,1987,13.5,434,18,77,210,171,22,430,8,19,42.1,8,1,282,1548,763,46,11,7,11,11,362,255,70.4,40
Bernd Leno,GER,GK,Arsenal,Premier League,26,1992,31.5,1194,1071,1189,7,0,0,866,0,0,,0,0,576,2667,1309,0,0,0,1,1,521,518,99.4,0
Pedro León,ESP,MF,Eibar,La Liga,31,1986,4.7,225,0,9,78,147,9,199,1,5,20.0,1,0,136,634,350,24,7,1,11,7,204,136,66.7,40
Sergio León,ESP,FW,Betis,La Liga,29,1989,7.1,189,3,14,91,94,30,178,8,20,40.0,8,1,138,399,134,10,2,4,24,8,271,133,49.1,59
Lukas Lerager,DEN,MF,Genoa,Serie A,25,1993,12.5,538,16,104,297,167,28,526,2,4,50.0,2,0,303,1236,545,29,10,3,4,12,356,290,81.5,49
Lukas Lerager,DEN,MF,Bordeaux,Ligue 1,25,1993,14.4,800,38,194,507,149,13,786,6,11,54.5,7,0,543,2212,1092,46,19,1,9,5,561,489,87.2,34
Mehdi Léris,FRA,MF,Chievo,Serie A,20,1998,17.9,1009,27,218,513,352,30,975,34,57,59.6,36,1,707,3330,1569,77,31,2,31,39,779,639,82.0,94
Jefferson Lerma,COL,MF,Bournemouth,Premier League,23,1994,27.8,1905,140,626,1098,310,17,1875,25,37,67.6,27,1,1204,5505,2541,83,28,2,16,20,1249,1172,93.8,26
Robert Lewandowski,POL,FW,Bayern Munich,Bundesliga,29,1988,32.9,1158,17,45,491,695,276,1126,57,83,68.7,62,8,916,4263,2166,131,44,29,80,48,1519,948,62.4,385
Igor Lewczuk,POL,DF,Bordeaux,Ligue 1,33,1985,5.0,245,38,147,98,17,1,234,0,1,0.0,0,0,140,666,318,5,2,0,2,1,141,140,99.3,3
Aaron Leya Iseka,BEL,FW,Toulouse,Ligue 1,20,1997,16.0,423,14,30,205,205,53,407,16,24,66.7,17,0,315,850,373,22,6,7,46,33,667,322,48.3,130
Stephan Lichtsteiner,SUI,DF,Arsenal,Premier League,34,1984,10.4,690,39,237,338,182,13,595,5,9,55.6,6,1,429,2349,1298,55,23,2,8,13,480,439,91.5,21
Dimitri Liénard,FRA,MF,Strasbourg,Ligue 1,30,1988,14.3,1024,26,237,550,311,17,901,19,29,65.5,20,1,710,3899,2086,102,35,4,23,15,722,651,90.2,50
Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,22,1996,6.8,382,54,214,196,11,3,361,4,4,100.0,4,0,237,1702,985,15,2,0,5,3,238,236,99.2,2
Lucas Lima,BRA,DF,Nantes,Ligue 1,26,1991,27.7,2062,68,469,919,805,35,1662,31,57,54.4,37,5,1188,6157,3901,175,55,8,42,28,1311,1128,86.0,97
Anthony Limbombe,BEL,FW,Nantes,Ligue 1,24,1994,13.7,638,6,88,215,380,88,633,18,26,69.2,18,0,466,2857,1596,95,28,17,29,27,701,482,68.8,141
Victor Lindelöf,SWE,DF,Manchester Utd,Premier League,24,1994,28.9,1731,199,929,884,44,13,1693,5,6,83.3,5,0,1146,6805,3731,113,11,0,5,7,1159,1134,97.8,4
Karol Linetty,POL,MF,Sampdoria,Serie A,23,1995,27.9,1619,40,318,902,528,55,1596,21,45,46.7,22,2,1228,5793,3750,171,57,12,48,43,1322,1156,87.4,103
Jesse Lingard,ENG,FW,Manchester Utd,Premier League,25,1992,18.5,992,12,78,547,452,59,955,16,35,45.7,19,2,739,3688,1858,98,46,6,34,22,1101,775,70.4,139
Pol Lirola,ESP,DF,Sassuolo,Serie A,20,1997,33.1,2055,114,601,980,644,72,1776,51,84,60.7,54,2,1385,8110,5040,226,73,24,28,32,1432,1290,90.1,103
Adem Ljajić,SRB,FW,Torino,Serie A,26,1991,0.3,26,0,2,11,17,3,24,0,0,,0,0,15,112,85,4,2,0,0,0,24,21,87.5,5
Diego Llorente,ESP,DF,Real Sociedad,La Liga,24,1993,19.5,1307,176,755,625,33,11,1276,5,6,83.3,5,0,874,5760,3379,59,8,1,6,5,899,875,97.3,11
Fernando Llorente,ESP,FW,Tottenham,Premier League,33,1985,7.7,329,16,31,133,169,63,326,10,13,76.9,10,0,179,329,97,7,1,1,27,14,410,254,62.0,101
Marcos Llorente,ESP,MF,Real Madrid,La Liga,23,1995,6.0,429,25,134,296,37,2,425,5,9,55.6,5,0,348,2114,783,21,7,2,0,3,331,321,97.0,9
Hugo Lloris,FRA,GK,Tottenham,Premier League,31,1986,33.0,1272,1170,1268,5,0,0,966,0,0,,0,0,632,2212,1000,0,0,0,1,0,640,637,99.5,0
Giovani Lo Celso,ARG,MF,Betis,La Liga,22,1996,26.6,1848,19,199,1060,788,116,1810,68,116,58.6,77,5,1542,9326,4979,257,103,19,61,60,1721,1480,86.0,169
Giovani Lo Celso,ARG,MF,Paris S-G,Ligue 1,22,1996,0.1,13,0,4,7,3,0,13,0,0,,0,0,12,36,6,0,0,0,0,0,10,10,100.0,0
Stanislav Lobotka,SVK,MF,Celta Vigo,La Liga,23,1994,27.7,1641,32,334,1111,328,18,1614,33,44,75.0,34,0,1298,7049,3303,122,40,3,20,23,1316,1229,93.4,55
Jürgen Locadia,NED,FW,Brighton,Premier League,24,1993,13.7,518,14,97,202,247,57,508,9,13,69.2,10,0,347,1530,736,35,11,9,38,23,607,355,58.5,90
Manuel Locatelli,ITA,MF,Sassuolo,Serie A,20,1998,20.5,1480,67,314,826,425,38,1423,28,43,65.1,32,1,1108,4012,2159,87,36,5,35,28,1248,1081,86.6,100
Ruben Loftus-Cheek,ENG,MF,Chelsea,Premier League,22,1996,11.1,781,14,114,398,346,63,765,28,48,58.3,31,1,635,3557,2142,95,32,8,19,30,731,604,82.6,86
Enzo Loiodice,FRA,MF,Dijon,Ligue 1,17,2000,9.4,515,9,110,352,80,4,511,7,11,63.6,8,0,377,1420,765,38,6,1,6,17,383,352,91.9,13
Kevin Long,IRL,DF,Burnley,Premier League,27,1990,5.7,247,42,137,113,8,3,240,0,0,,0,0,113,662,238,4,0,1,0,1,124,118,95.2,0
Shane Long,IRL,FW,Southampton,Premier League,31,1987,14.1,533,17,39,220,294,64,524,7,17,41.2,7,1,300,1121,566,33,8,9,52,24,821,394,48.0,121
Samuele Longo,ITA,FW,Huesca,La Liga,26,1992,6.2,174,8,14,96,70,30,163,10,16,62.5,13,2,120,199,88,6,1,2,24,23,251,122,48.6,37
Sean Longstaff,ENG,MF,Newcastle Utd,Premier League,20,1997,7.6,366,17,76,250,59,8,363,4,5,80.0,4,0,239,1006,373,14,5,0,3,6,207,194,93.7,5
Ademola Lookman,NGA,FW,Everton,Premier League,20,1997,6.9,383,3,43,184,202,34,371,28,40,70.0,29,2,326,1698,883,46,20,7,12,29,353,273,77.3,41
Anthony Lopes,POR,GK,Lyon,Ligue 1,27,1990,34.0,1131,991,1124,8,0,0,825,0,0,,0,0,550,2110,1169,0,0,0,0,0,523,520,99.4,0
Rony Lopes,POR,FW,Monaco,Ligue 1,22,1995,20.5,954,12,80,359,604,73,830,26,57,45.6,29,1,680,4036,2376,122,45,17,50,35,863,613,71.0,182
Alejandro López,ESP,MF,Espanyol,La Liga,21,1997,1.2,90,5,20,50,33,1,88,0,1,0.0,0,0,72,443,272,13,9,0,1,4,75,69,92.0,4
Cristian López,ESP,FW,Angers,Ligue 1,29,1989,4.1,161,2,9,72,83,19,147,3,6,50.0,3,0,84,311,125,6,1,0,10,9,222,114,51.4,38
David López,ESP,DF,Espanyol,La Liga,28,1989,20.2,1367,178,733,665,67,18,1316,4,7,57.1,4,0,930,5773,3261,76,15,0,4,2,972,948,97.5,15
Diego López,ESP,GK,Espanyol,La Liga,36,1981,38.0,1281,1150,1276,5,1,0,829,1,1,100.0,1,0,577,3108,1834,0,0,0,0,0,478,477,99.8,0
Javi López,ESP,DF,Espanyol,La Liga,32,1986,21.6,1355,88,468,641,329,11,1157,25,34,73.5,26,0,833,4292,2419,112,35,3,15,14,794,723,91.1,27
Lluis López,ESP,DF,Espanyol,La Liga,21,1997,5.8,294,44,172,127,6,2,288,2,2,100.0,2,0,171,870,425,7,2,0,1,1,181,178,98.3,1
Maxime Lopez,FRA,MF,Marseille,Ligue 1,20,1997,24.2,2426,18,493,1664,460,20,2311,23,35,65.7,24,0,1876,8676,5004,179,59,1,15,19,2041,1936,94.9,37
Pedro López Muñoz,ESP,DF,Levante,La Liga,34,1983,5.2,287,23,86,136,88,4,238,7,10,70.0,7,0,168,1006,549,31,10,3,1,2,166,151,91.0,6
Pau López,ESP,GK,Betis,La Liga,23,1994,33.0,1294,1097,1279,16,1,0,990,0,0,,0,0,754,2953,1764,0,0,0,0,0,654,653,99.8,0
Roberto López,ESP,MF,Real Sociedad,La Liga,18,2000,0.3,7,2,2,3,2,0,7,0,0,,0,0,2,17,0,0,0,0,0,0,8,2,25.0,0
Unai López,ESP,MF,Athletic Club,La Liga,22,1995,3.6,290,5,48,194,73,5,285,6,9,66.7,8,0,236,1042,458,26,13,0,3,3,234,220,94.0,11
Jonas Lössl,DEN,GK,Huddersfield,Premier League,29,1989,30.9,1182,1022,1176,7,3,1,862,2,2,100.0,2,0,563,2601,1410,0,0,0,0,0,538,535,99.4,0
Albert Lottin,FRA,MF,Bordeaux,Ligue 1,16,2001,0.2,15,0,4,9,4,0,15,1,1,100.0,1,0,14,56,15,0,0,0,1,2,13,10,76.9,3
Imran Louza,MAR,MF,Nantes,Ligue 1,19,1999,1.0,48,0,9,26,18,2,46,0,0,,0,0,36,221,120,6,1,0,1,0,40,33,82.5,3
Davor Lovren,CRO,MF,Düsseldorf,Bundesliga,19,1998,0.5,26,0,3,12,13,0,26,2,2,100.0,2,0,25,70,20,1,2,0,3,1,22,22,100.0,12
Dejan Lovren,CRO,DF,Liverpool,Premier League,29,1989,11.0,930,83,508,461,18,7,910,0,0,,0,0,610,2991,1599,34,3,0,2,2,671,653,97.3,0
Chris Löwe,GER,DF,Huddersfield,Premier League,29,1989,22.9,1305,58,381,583,424,21,1119,11,20,55.0,11,2,727,3823,1982,89,36,5,17,14,885,747,84.4,43
Eduard Löwen,GER,MF,Nürnberg,Bundesliga,21,1997,18.0,972,39,241,546,274,29,934,36,69,52.2,40,4,734,3913,2098,92,25,5,26,37,748,648,86.6,80
Matthew Lowton,ENG,DF,Burnley,Premier League,29,1989,19.4,1125,102,358,553,273,6,913,14,22,63.6,14,2,517,2177,1206,59,28,0,7,13,512,468,91.4,20
Anthony Lozano,HON,FW,Girona,La Liga,25,1993,8.1,299,3,41,157,122,40,291,6,14,42.9,7,0,191,1226,769,25,12,5,22,11,308,211,68.5,68
Derrick Luckassen,NED,DF,Hertha BSC,Bundesliga,23,1995,2.8,206,15,100,124,2,0,201,2,2,100.0,2,0,153,694,352,6,0,0,0,1,148,148,100.0,0
Filipe Luís,BRA,DF,Atlético Madrid,La Liga,32,1985,22.6,1747,81,483,926,465,40,1540,24,32,75.0,24,1,1189,6418,3683,184,58,8,16,20,1163,1111,95.5,46
José Luis Gayà,ESP,DF,Valencia,La Liga,23,1995,34.9,2208,123,749,1039,560,70,1910,47,69,68.1,48,1,1375,7602,4638,226,61,9,26,20,1375,1268,92.2,81
José Luis Morales,ESP,FW,Levante,La Liga,31,1987,35.5,1262,20,163,488,750,204,1216,82,147,55.8,90,5,1042,5625,3296,178,58,53,84,103,1430,916,64.1,312
José Luis Palomino,ARG,DF,Atalanta,Serie A,28,1990,25.1,1555,160,789,779,57,10,1490,10,14,71.4,10,0,928,4646,1785,32,2,0,2,3,876,860,98.2,7
Luisinho,POR,DF,Huesca,La Liga,33,1985,5.6,303,22,113,154,66,1,266,5,5,100.0,5,0,200,1106,633,25,15,0,2,6,179,175,97.8,4
David Luiz,BRA,DF,Chelsea,Premier League,31,1987,36.0,2948,298,1346,1778,133,33,2840,10,13,76.9,11,0,2035,14281,9432,219,36,2,8,8,2189,2155,98.4,7
Douglas Luiz,BRA,MF,Girona,La Liga,20,1998,16.6,921,51,255,613,135,10,893,22,25,88.0,22,0,647,3631,2045,68,22,1,11,11,612,571,93.3,13
Everton Luiz,BRA,MF,SPAL,Serie A,30,1988,3.5,187,6,33,124,50,3,184,3,7,42.9,4,0,135,628,286,13,10,0,6,5,142,127,89.4,8
Jordan Lukaku,BEL,MF,Lazio,Serie A,24,1994,1.9,125,3,19,56,59,5,112,4,7,57.1,5,0,83,450,283,16,4,3,2,2,95,81,85.3,3
Romelu Lukaku,BEL,FW,Manchester Utd,Premier League,25,1993,23.7,825,26,51,355,454,126,794,27,42,64.3,28,1,557,2219,1131,70,12,24,60,54,1181,649,55.0,236
Dodi Lukebakio,BEL,FW,Düsseldorf,Bundesliga,20,1997,21.9,933,14,108,458,447,95,900,58,87,66.7,64,2,754,4086,2280,119,37,27,76,54,1021,695,68.1,216
Saša Lukić,SRB,MF,Torino,Serie A,21,1996,11.0,579,14,99,329,200,16,548,13,18,72.2,13,0,403,2694,1388,62,20,7,9,20,454,375,82.6,32
Senad Lulić,BIH,DF,Lazio,Serie A,32,1986,32.5,2052,72,447,932,838,92,1853,49,95,51.6,53,2,1399,8749,5294,231,75,27,47,43,1486,1295,87.1,141
Antonio Luna,ESP,DF,Levante,La Liga,27,1991,14.0,787,57,246,378,214,15,658,12,15,80.0,12,0,451,2626,1305,56,20,2,11,13,466,412,88.4,33
Andriy Lunin,UKR,GK,Leganés,La Liga,19,1999,4.1,137,124,136,0,1,0,93,0,0,,0,0,66,243,116,0,0,0,0,1,50,50,100.0,0
Sebastiano Luperto,ITA,DF,Napoli,Serie A,21,1996,8.1,526,52,239,291,18,4,501,0,0,,0,0,340,1762,1020,23,2,0,0,2,371,362,97.6,4
Fabian Lustenberger,SUI,DF,Hertha BSC,Bundesliga,30,1988,24.1,1553,139,801,787,41,4,1496,2,2,100.0,2,0,939,3465,1430,29,2,0,3,2,945,927,98.1,11
Andreas Luthe,GER,GK,Augsburg,Bundesliga,31,1987,14.6,517,481,517,0,0,0,363,0,0,,0,0,267,1081,550,0,0,0,0,0,218,218,100.0,0
Lyanco,BRA,DF,Torino,Serie A,21,1997,1.0,40,10,30,15,1,0,39,2,2,100.0,2,0,21,138,86,1,1,0,1,0,15,14,93.3,0
Lyanco,BRA,DF,Bologna,Serie A,21,1997,12.4,685,115,403,299,34,9,651,10,14,71.4,10,0,377,2578,1413,30,7,0,3,8,334,326,97.6,3
Hervé Lybohy,NIG,DF,Nîmes,Ligue 1,35,1983,16.4,726,79,437,316,16,6,706,2,2,100.0,2,0,398,2176,1248,18,1,0,4,2,411,396,96.4,5
Charalambos Lykogiannis,GRE,DF,Cagliari,Serie A,24,1993,9.2,542,37,159,247,161,7,428,5,14,35.7,5,0,270,1032,465,24,8,1,3,12,268,247,92.2,15
Yann M'Vila,FRA,MF,Saint-Étienne,Ligue 1,28,1990,36.2,2624,95,789,1759,198,6,2571,13,18,72.2,15,0,1846,7054,2693,73,13,0,17,15,1887,1824,96.7,17
Darwin Machís,VEN,FW,Udinese,Serie A,25,1993,5.1,255,7,35,115,139,19,238,16,22,72.7,17,0,206,1614,1172,48,20,9,14,8,221,174,78.7,41
James Maddison,ENG,MF,Leicester City,Premier League,21,1996,31.5,1960,11,160,982,950,92,1722,45,67,67.2,50,5,1456,6827,3598,209,78,13,46,42,1788,1400,78.3,195
Gary Madine,ENG,FW,Cardiff City,Premier League,27,1990,0.4,15,0,1,5,10,3,14,1,1,100.0,1,0,8,23,0,0,0,0,1,2,27,12,44.4,4
Pablo Maffeo,ESP,DF,Stuttgart,Bundesliga,21,1997,6.6,383,22,104,183,121,6,327,13,21,61.9,17,0,253,1037,511,27,9,1,11,17,266,214,80.5,18
Francesco Magnanelli,ITA,MF,Sassuolo,Serie A,33,1984,20.7,1500,80,409,971,184,1,1450,11,14,78.6,12,1,1057,3904,1712,56,11,0,4,9,1116,1069,95.8,26
Giangiacomo Magnani,ITA,DF,Sassuolo,Serie A,22,1995,16.8,1061,176,632,508,9,4,1036,2,2,100.0,2,0,734,4514,2979,47,3,0,1,2,764,750,98.2,4
Harry Maguire,ENG,DF,Leicester City,Premier League,25,1993,28.8,2071,241,1007,1088,187,65,2010,13,15,86.7,13,0,1301,9759,5869,159,40,1,15,10,1356,1318,97.2,32
Riyad Mahrez,ALG,FW,Manchester City,Premier League,27,1991,14.9,1083,5,67,450,653,101,1018,30,53,56.6,34,1,861,5441,2933,168,41,41,26,26,969,838,86.5,112
Thiago Maia,BRA,MF,Lille,Ligue 1,21,1997,11.3,707,33,166,499,84,6,692,5,9,55.6,5,0,461,2297,1036,36,16,0,7,7,433,409,94.5,13
Raffaele Maiello,ITA,MF,Frosinone,Serie A,27,1991,22.7,1446,69,430,881,224,15,1360,19,32,59.4,24,0,999,4896,2382,64,25,3,10,16,931,882,94.7,17
Arne Maier,GER,MF,Hertha BSC,Bundesliga,19,1999,22.9,1426,53,316,934,267,18,1391,19,25,76.0,21,2,1011,4419,2290,100,32,6,25,22,1046,973,93.0,44
Domenico Maietta,ITA,DF,Empoli,Serie A,35,1982,19.0,1141,114,550,610,61,7,1075,4,7,57.1,6,0,786,4158,2662,70,14,1,2,1,756,741,98.0,3
Mike Maignan,FRA,GK,Lille,Ligue 1,23,1995,38.0,1184,1027,1181,7,0,0,803,1,1,100.0,1,0,590,3055,1964,0,0,0,1,0,432,432,100.0,0
Linton Maina,GER,MF,Hannover 96,Bundesliga,19,1999,15.7,698,15,161,305,302,49,638,21,38,55.3,22,0,485,3174,2039,88,32,17,29,29,605,408,67.4,79
Ainsley Maitland-Niles,ENG,DF,Arsenal,Premier League,20,1997,11.0,737,33,189,343,252,25,628,17,27,63.0,17,0,433,2127,1288,73,23,6,19,22,464,408,87.9,35
Josh Maja,NGA,FW,Bordeaux,Ligue 1,19,1998,2.2,84,0,9,35,43,13,83,1,3,33.3,1,0,61,111,54,4,2,2,8,6,113,67,59.3,27
Abdul Majeed Waris,GHA,FW,Nantes,Ligue 1,26,1991,25.0,949,4,106,393,551,110,918,40,79,50.6,45,5,766,4122,2407,117,42,24,68,66,1151,728,63.2,250
Jean-Victor Makengo,FRA,FW,Nice,Ligue 1,20,1998,11.4,542,7,72,331,205,24,539,21,31,67.7,22,3,447,2791,1476,79,35,4,20,28,552,427,77.4,69
Nemanja Maksimović,SRB,MF,Getafe,La Liga,23,1995,35.7,1142,60,251,710,232,46,1104,9,18,50.0,9,0,475,2620,1192,53,21,3,23,17,589,434,73.7,50
Nikola Maksimović,SRB,DF,Napoli,Serie A,26,1991,15.3,998,120,496,528,38,5,962,6,9,66.7,6,1,689,4041,2106,50,7,0,2,2,703,684,97.3,3
Malcom,BRA,FW,Barcelona,La Liga,21,1997,6.8,388,3,28,157,234,43,375,13,18,72.2,13,0,328,1904,1120,75,17,10,9,4,412,318,77.2,71
Kévin Malcuit,MAR,DF,Napoli,Serie A,27,1991,20.1,1543,76,461,722,469,30,1369,40,72,55.6,47,1,1074,5670,3247,157,48,11,33,29,1039,968,93.2,47
