Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Expected xG,Expected npxG,Expected xA,Expected npxG+xA,Per 90 Minutes xG,Per 90 Minutes xA,Per 90 Minutes xG+xA,Per 90 Minutes npxG,Per 90 Minutes npxG+xA
Edimilson Fernandes,SUI,MF,Fiorentina,Serie A,22,1996,29,23,1970,21.9,2,0,2,0,0,9,1,0.09,0.00,0.09,0.09,0.09,1.1,1.1,1.1,2.2,0.05,0.05,0.10,0.05,0.10
Gelson Fernandes,SUI,MF,Eint Frankfurt,Bundesliga,31,1986,28,28,2225,24.7,1,0,1,0,0,10,1,0.04,0.00,0.04,0.04,0.04,0.9,0.9,0.2,1.1,0.04,0.01,0.04,0.04,0.04
Aitor Fernández,ESP,GK,Levante,La Liga,27,1991,16,16,1440,16.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Andrés Fernández,ESP,GK,Villarreal,La Liga,31,1986,6,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Borja Fernández,ESP,MF,Valladolid,La Liga,37,1981,19,10,841,9.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,29,1989,19,17,1484,16.5,0,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.3,0.6,0.02,0.02,0.03,0.02,0.03
Joaquín Fernández,ESP,DF,Valladolid,La Liga,22,1996,13,9,839,9.3,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,0.6,0.6,0.0,0.6,0.06,0.00,0.06,0.06,0.06
Fernandinho,BRA,MF,Manchester City,Premier League,33,1985,29,27,2377,26.4,1,3,1,0,0,5,0,0.04,0.11,0.15,0.04,0.15,1.7,1.7,2.4,4.2,0.07,0.09,0.16,0.07,0.16
Juan Ferney Otero,COL,FW,Amiens,Ligue 1,23,1995,33,24,2175,24.2,2,2,2,0,0,1,0,0.08,0.08,0.17,0.08,0.17,3.9,3.9,2.1,6.1,0.16,0.09,0.25,0.16,0.25
Alex Ferrari,ITA,DF,Sampdoria,Serie A,24,1994,6,6,540,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
David Ferreiro,ESP,FW,Huesca,La Liga,30,1988,35,23,2280,25.3,1,3,1,0,0,5,0,0.04,0.12,0.16,0.04,0.16,2.7,2.7,4.5,7.2,0.11,0.18,0.28,0.11,0.28
Facundo Ferreyra,ARG,FW,Espanyol,La Liga,27,1991,9,1,211,2.3,1,0,1,0,0,2,0,0.43,0.00,0.43,0.43,0.43,0.3,0.3,0.0,0.3,0.14,0.00,0.14,0.14,0.14
Jordan Ferri,FRA,MF,Lyon,Ligue 1,26,1992,4,1,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Jordan Ferri,FRA,MF,Nîmes,Ligue 1,26,1992,24,21,1874,20.8,2,1,2,0,0,5,0,0.10,0.05,0.14,0.10,0.14,1.1,1.1,2.2,3.3,0.05,0.11,0.16,0.05,0.16
Oliver Fink,GER,MF,Düsseldorf,Bundesliga,36,1982,18,13,1055,11.7,3,0,3,0,0,4,0,0.26,0.00,0.26,0.26,0.26,0.9,0.9,0.8,1.6,0.07,0.07,0.14,0.07,0.14
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,29,1989,18,17,1335,14.8,10,1,6,4,4,2,0,0.67,0.07,0.74,0.40,0.47,10.4,7.4,1.1,8.5,0.70,0.07,0.78,0.50,0.57
Roberto Firmino,BRA,FW,Liverpool,Premier League,26,1991,34,31,2607,29.0,12,6,11,1,1,0,0,0.41,0.21,0.62,0.38,0.59,13.1,12.4,6.0,18.3,0.45,0.21,0.66,0.43,0.63
Junior Firpo,ESP,DF,Betis,La Liga,21,1996,24,22,1937,21.5,3,4,3,0,0,7,0,0.14,0.19,0.33,0.14,0.33,2.0,2.0,2.1,4.1,0.09,0.10,0.19,0.09,0.19
Mathieu Flamini,FRA,MF,Getafe,La Liga,34,1984,10,4,453,5.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
Mark Flekken,NED,GK,Freiburg,Bundesliga,25,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Sergio Floccari,ITA,FW,SPAL,Serie A,36,1981,20,11,976,10.8,3,1,3,0,0,3,0,0.28,0.09,0.37,0.28,0.37,2.5,2.5,0.2,2.7,0.23,0.02,0.25,0.23,0.25
Alessandro Florenzi,ITA,DF,Roma,Serie A,27,1991,29,24,2180,24.2,3,2,3,0,0,5,1,0.12,0.08,0.21,0.12,0.21,2.1,2.1,3.6,5.7,0.09,0.15,0.23,0.09,0.23
Phil Foden,ENG,MF,Manchester City,Premier League,18,2000,13,3,335,3.7,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,2.6,2.6,0.8,3.4,0.69,0.22,0.91,0.69,0.91
Guessouma Fofana,MTN,MF,Guingamp,Ligue 1,25,1992,10,4,479,5.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.09,0.00,0.09,0.09,0.09
Guessouma Fofana,MTN,MF,Amiens,Ligue 1,25,1992,3,2,186,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02
Seko Fofana,CIV,MF,Udinese,Serie A,23,1995,31,31,2639,29.3,2,4,2,0,0,5,0,0.07,0.14,0.20,0.07,0.20,3.2,3.2,4.0,7.1,0.11,0.14,0.24,0.11,0.24
Wesley Fofana,FRA,DF,Saint-Étienne,Ligue 1,17,2000,2,1,161,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Youssouf Fofana,FRA,MF,Strasbourg,Ligue 1,19,1999,17,10,912,10.1,2,1,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,0.8,0.8,0.4,1.2,0.08,0.04,0.12,0.08,0.12
Thomas Foket,BEL,DF,Reims,Ligue 1,23,1994,32,32,2880,32.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.0,1.0,0.00,0.03,0.03,0.00,0.03
Thomas Fontaine,MAD,DF,Reims,Ligue 1,27,1991,7,4,420,4.7,0,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,0.0,0.0,0.4,0.4,0.01,0.08,0.09,0.01,0.09
José Fonte,POR,DF,Lille,Ligue 1,34,1983,36,36,3110,34.6,3,1,3,0,0,5,1,0.09,0.03,0.12,0.09,0.12,2.8,2.8,0.3,3.2,0.08,0.01,0.09,0.08,0.09
Rui Fonte,POR,FW,Lille,Ligue 1,28,1990,18,5,627,7.0,1,0,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,0.6,0.6,0.2,0.9,0.09,0.03,0.12,0.09,0.12
Pablo Fornals,ESP,MF,Villarreal,La Liga,22,1996,35,28,2479,27.5,2,3,2,0,0,4,0,0.07,0.11,0.18,0.07,0.18,4.3,4.3,4.8,9.1,0.16,0.18,0.33,0.16,0.33
Emil Forsberg,SWE,MF,RB Leipzig,Bundesliga,26,1991,20,14,1249,13.9,4,7,1,3,3,0,0,0.29,0.50,0.79,0.07,0.58,4.4,2.2,4.6,6.8,0.32,0.33,0.65,0.16,0.49
Fraser Forster,ENG,GK,Southampton,Premier League,30,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Steven Fortes,CPV,DF,Toulouse,Ligue 1,26,1992,3,1,136,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Iver Fossum,NOR,MF,Hannover 96,Bundesliga,22,1996,9,5,455,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.9,0.03,0.13,0.17,0.03,0.17
Ben Foster,ENG,GK,Watford,Premier League,35,1983,38,38,3420,38.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.01,0.01,0.00,0.01
Timothy Fosu-Mensah,NED,DF,Fulham,Premier League,20,1998,12,10,793,8.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.04,0.05,0.01,0.05
Dimitri Foulquier,FRA,MF,Getafe,La Liga,25,1993,25,23,1799,20.0,3,2,3,0,0,7,0,0.15,0.10,0.25,0.15,0.25,1.1,1.1,1.7,2.9,0.06,0.09,0.14,0.06,0.14
Juan Foyth,ARG,DF,Tottenham,Premier League,20,1998,12,10,888,9.9,1,0,1,0,0,3,1,0.10,0.00,0.10,0.10,0.10,0.8,0.8,0.3,1.2,0.08,0.03,0.12,0.08,0.12
Raphael Framberger,GER,DF,Augsburg,Bundesliga,22,1995,7,6,548,6.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,1.0,0.00,0.17,0.17,0.00,0.17
Simon Francis,ENG,DF,Bournemouth,Premier League,33,1985,17,13,1229,13.7,0,2,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.1,0.1,1.4,1.4,0.01,0.10,0.11,0.01,0.11
Mike Frantz,GER,MF,Freiburg,Bundesliga,31,1986,31,29,2216,24.6,2,1,2,0,0,2,0,0.08,0.04,0.12,0.08,0.12,1.9,1.9,1.1,3.0,0.08,0.05,0.12,0.08,0.12
Ryan Fraser,SCO,MF,Bournemouth,Premier League,24,1994,38,35,3166,35.2,7,14,7,0,0,2,0,0.20,0.40,0.60,0.20,0.60,4.8,4.8,11.2,16.0,0.14,0.32,0.45,0.14,0.45
Pierluigi Frattali,ITA,GK,Parma,Serie A,32,1985,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Fred,BRA,MF,Manchester Utd,Premier League,25,1993,17,13,1041,11.6,1,1,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,0.8,0.8,0.9,1.8,0.07,0.08,0.15,0.07,0.15
Ryan Fredericks,ENG,DF,West Ham,Premier League,25,1992,15,12,1086,12.1,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.5,0.5,0.3,0.8,0.04,0.03,0.06,0.04,0.06
Remo Freuler,SUI,MF,Atalanta,Serie A,26,1992,35,35,3022,33.6,2,6,2,0,0,4,0,0.06,0.18,0.24,0.06,0.24,3.0,3.0,3.4,6.4,0.09,0.10,0.19,0.09,0.19
Nicolas Frey,FRA,DF,Chievo,Serie A,34,1984,5,3,227,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,20,1998,7,5,474,5.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Alexander Fuchs,GER,MF,Nürnberg,Bundesliga,21,1997,9,8,655,7.3,1,0,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,0.7,0.7,0.7,1.4,0.10,0.09,0.19,0.10,0.19
Christian Fuchs,AUT,DF,Leicester City,Premier League,32,1986,3,2,207,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.03,0.10,0.13,0.03,0.13
Javi Fuego,ESP,MF,Villarreal,La Liga,34,1984,5,3,233,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Angelo Fulgini,FRA,MF,Angers,Ligue 1,21,1996,31,18,1635,18.2,4,1,4,0,0,1,0,0.22,0.06,0.28,0.22,0.28,3.2,3.2,2.9,6.1,0.18,0.16,0.33,0.18,0.33
Niclas Füllkrug,GER,FW,Hannover 96,Bundesliga,25,1993,14,13,1112,12.4,2,1,1,1,1,1,0,0.16,0.08,0.24,0.08,0.16,3.7,2.9,1.0,3.9,0.30,0.08,0.38,0.24,0.32
Ramiro Funes Mori,ARG,DF,Villarreal,La Liga,27,1991,31,29,2627,29.2,2,1,2,0,0,15,0,0.07,0.03,0.10,0.07,0.10,2.1,2.1,0.5,2.6,0.07,0.02,0.09,0.07,0.09
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,26,1991,18,8,812,9.0,4,2,4,0,0,5,0,0.44,0.22,0.67,0.44,0.67,2.1,2.1,1.4,3.5,0.23,0.15,0.39,0.23,0.39
Manolo Gabbiadini,ITA,FW,Southampton,Premier League,26,1991,12,4,476,5.3,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,2.5,2.5,0.1,2.6,0.47,0.03,0.50,0.47,0.50
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,23,1995,29,16,1626,18.1,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,1.7,1.7,2.0,3.7,0.10,0.11,0.21,0.10,0.21
Gianluca Gaetano,ITA,FW,Napoli,Serie A,18,2000,2,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.31,1.77,2.08,0.31,2.08
Roberto Gagliardini,ITA,MF,Inter,Serie A,24,1994,19,13,1087,12.1,5,0,5,0,0,4,0,0.41,0.00,0.41,0.41,0.41,2.7,2.7,1.1,3.9,0.23,0.09,0.32,0.23,0.32
Riccardo Gagliolo,SWE,DF,Parma,Serie A,28,1990,34,34,3045,33.8,0,2,0,0,0,7,0,0.00,0.06,0.06,0.00,0.06,1.4,1.4,1.2,2.6,0.04,0.04,0.08,0.04,0.08
Milan Gajić,SRB,DF,Bordeaux,Ligue 1,22,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Javi Galán,ESP,DF,Huesca,La Liga,23,1994,16,16,1440,16.0,0,2,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,0.1,0.1,1.8,1.9,0.00,0.11,0.12,0.00,0.12
Sam Gallagher,ENG,FW,Southampton,Premier League,22,1995,4,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Álex Gallar,ESP,MF,Huesca,La Liga,26,1992,25,10,1009,11.2,4,1,3,1,1,2,0,0.36,0.09,0.45,0.27,0.36,3.4,2.6,2.5,5.1,0.30,0.22,0.52,0.24,0.46
Enric Gallego,ESP,FW,Huesca,La Liga,31,1986,19,17,1539,17.1,5,1,5,0,0,4,0,0.29,0.06,0.35,0.29,0.35,3.6,3.6,1.7,5.3,0.21,0.10,0.31,0.21,0.31
Álex Gálvez,ESP,DF,Rayo Vallecano,La Liga,29,1989,17,17,1412,15.7,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,1.1,1.1,0.2,1.3,0.07,0.01,0.08,0.07,0.08
Kévin Gameiro,FRA,FW,Valencia,La Liga,31,1987,33,16,1612,17.9,6,1,6,0,0,1,0,0.33,0.06,0.39,0.33,0.39,7.3,7.3,3.1,10.4,0.41,0.17,0.58,0.41,0.58
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,28,1989,33,32,2822,31.4,0,2,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.7,0.7,1.0,1.7,0.02,0.03,0.05,0.02,0.05
Ignatius Ganago,CMR,FW,Nice,Ligue 1,19,1999,20,9,1036,11.5,2,0,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,3.9,3.9,1.1,5.1,0.34,0.10,0.44,0.34,0.44
Cristian Ganea,ROU,MF,Athletic Club,La Liga,26,1992,1,1,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Ganso,BRA,MF,Amiens,Ligue 1,28,1989,12,5,520,5.8,0,2,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.1,0.1,1.2,1.3,0.02,0.21,0.23,0.02,0.23
Ezequiel Garay,ARG,DF,Valencia,La Liga,31,1986,24,24,2136,23.7,2,0,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,1.5,1.5,0.4,1.9,0.06,0.02,0.08,0.06,0.08
Borja Garcés,ESP,FW,Atlético Madrid,La Liga,18,1999,1,0,20,0.2,1,0,1,0,0,0,0,4.50,0.00,4.50,4.50,4.50,0.2,0.2,0.0,0.2,1.09,0.00,1.09,1.09,1.09
Alberto García,ESP,GK,Rayo Vallecano,La Liga,33,1985,17,17,1530,17.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Aleix García,ESP,MF,Girona,La Liga,21,1997,31,20,1663,18.5,2,1,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,1.5,1.5,1.3,2.8,0.08,0.07,0.15,0.08,0.15
Álvaro García,ESP,FW,Rayo Vallecano,La Liga,25,1992,35,17,1766,19.6,4,2,4,0,0,3,0,0.20,0.10,0.31,0.20,0.31,4.0,4.0,1.5,5.5,0.20,0.08,0.28,0.20,0.28
Borja García,ESP,FW,Girona,La Liga,27,1990,33,30,2629,29.2,1,3,1,0,0,0,1,0.03,0.10,0.14,0.03,0.14,1.8,1.8,4.2,6.0,0.06,0.14,0.21,0.06,0.21
Dani García,ESP,MF,Athletic Club,La Liga,28,1990,29,29,2476,27.5,0,1,0,0,0,13,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01
Javi García,ESP,DF,Betis,La Liga,31,1987,13,6,524,5.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Manu García,ESP,MF,Alavés,La Liga,32,1986,34,25,2330,25.9,2,1,2,0,0,6,0,0.08,0.04,0.12,0.08,0.12,2.2,2.2,0.8,3.0,0.09,0.03,0.11,0.09,0.11
Manu García,ESP,MF,Toulouse,Ligue 1,20,1998,31,21,1843,20.5,0,4,0,0,0,2,1,0.00,0.20,0.20,0.00,0.20,1.0,1.0,2.0,3.0,0.05,0.10,0.15,0.05,0.15
Raúl García,ESP,DF,Girona,La Liga,29,1989,10,10,850,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.2,0.2,0.5,0.7,0.02,0.05,0.07,0.02,0.07
Raúl García,ESP,MF,Athletic Club,La Liga,32,1986,33,27,2369,26.3,9,3,7,2,4,12,0,0.34,0.11,0.46,0.27,0.38,8.1,4.9,2.7,7.6,0.31,0.10,0.41,0.19,0.29
Raúl García,ESP,DF,Leganés,La Liga,29,1989,5,4,381,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01
Sergio García,ESP,FW,Espanyol,La Liga,35,1983,29,17,1486,16.5,2,1,2,0,0,3,0,0.12,0.06,0.18,0.12,0.18,4.1,4.1,2.7,6.9,0.25,0.16,0.42,0.25,0.42
James Garner,ENG,MF,Manchester Utd,Premier League,17,2001,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Mario Gaspar,ESP,DF,Villarreal,La Liga,27,1990,31,30,2599,28.9,1,2,1,0,0,17,1,0.03,0.07,0.10,0.03,0.10,1.6,1.6,2.8,4.5,0.06,0.10,0.15,0.06,0.15
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,26,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Marcello Gazzola,ITA,DF,Parma,Serie A,33,1985,20,9,921,10.2,1,0,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.9,0.9,0.4,1.3,0.09,0.04,0.13,0.09,0.13
Jean-Philippe Gbamin,CIV,MF,Mainz 05,Bundesliga,22,1995,31,30,2672,29.7,2,1,2,0,0,3,0,0.07,0.03,0.10,0.07,0.10,1.4,1.4,1.8,3.2,0.05,0.06,0.11,0.05,0.11
David de Gea,ESP,GK,Manchester Utd,Premier League,27,1990,38,38,3420,38.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,31,1986,32,32,2814,31.3,3,2,3,0,0,2,0,0.10,0.06,0.16,0.10,0.16,3.8,3.8,1.8,5.6,0.12,0.06,0.18,0.12,0.18
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,20,1998,4,2,246,2.7,0,1,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,0.1,0.1,0.6,0.7,0.05,0.22,0.27,0.05,0.27
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,21,1997,22,12,1278,14.2,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.9,0.05,0.01,0.06,0.05,0.06
Romain Genevois,HAI,DF,Caen,Ligue 1,30,1987,6,5,357,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
Christian Gentner,GER,MF,Stuttgart,Bundesliga,32,1985,29,24,2018,22.4,0,5,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,2.8,2.8,1.4,4.2,0.12,0.06,0.19,0.12,0.19
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,24,1994,30,28,2455,27.3,2,2,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,3.2,3.2,2.2,5.4,0.12,0.08,0.20,0.12,0.20
Valère Germain,FRA,FW,Marseille,Ligue 1,28,1990,36,23,2170,24.1,8,2,8,0,0,1,0,0.33,0.08,0.41,0.33,0.41,4.6,4.6,1.8,6.4,0.19,0.07,0.27,0.19,0.27
Gerson,BRA,MF,Fiorentina,Serie A,21,1997,36,27,2426,27.0,3,3,3,0,0,9,0,0.11,0.11,0.22,0.11,0.22,2.8,2.8,2.2,5.0,0.10,0.08,0.18,0.10,0.18
Gervinho,CIV,FW,Parma,Serie A,31,1987,30,27,2304,25.6,11,2,11,0,0,3,0,0.43,0.08,0.51,0.43,0.51,7.7,7.7,2.9,10.6,0.30,0.11,0.41,0.30,0.41
Willem Geubbels,FRA,MF,Monaco,Ligue 1,16,2001,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.62,0.62,0.00,0.62
Lamine Ghezali,FRA,FW,Saint-Étienne,Ligue 1,19,1999,6,0,44,0.5,1,0,1,0,0,1,0,2.05,0.00,2.05,2.05,2.05,0.4,0.4,0.0,0.4,0.88,0.00,0.88,0.88,0.88
Rachid Ghezzal,ALG,FW,Leicester City,Premier League,26,1992,19,8,743,8.3,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,1.3,1.3,1.7,3.0,0.16,0.21,0.36,0.16,0.36
Paolo Ghiglione,ITA,MF,Frosinone,Serie A,21,1997,9,6,514,5.7,1,0,1,0,0,4,0,0.18,0.00,0.18,0.18,0.18,0.3,0.3,0.5,0.8,0.06,0.08,0.14,0.06,0.14
Saman Ghoddos,IRN,FW,Amiens,Ligue 1,24,1993,27,20,1827,20.3,4,4,4,0,0,4,0,0.20,0.20,0.39,0.20,0.39,2.4,2.4,2.5,4.9,0.12,0.12,0.24,0.12,0.24
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,27,1991,16,12,1154,12.8,1,3,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31,0.9,0.9,3.4,4.3,0.07,0.27,0.34,0.07,0.34
Emanuele Giaccherini,ITA,MF,Chievo,Serie A,33,1985,26,22,2009,22.3,3,1,2,1,2,8,0,0.13,0.04,0.18,0.09,0.13,4.0,2.5,3.8,6.2,0.18,0.17,0.35,0.11,0.28
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,18,2000,26,5,663,7.4,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.9,0.9,1.4,2.3,0.13,0.19,0.31,0.13,0.31
Ben Gibson,ENG,DF,Burnley,Premier League,25,1993,1,1,62,0.7,1,0,1,0,0,1,0,1.45,0.00,1.45,1.45,1.45,0.5,0.5,0.0,0.5,0.72,0.00,0.72,0.72,0.72
Fabian Giefer,GER,GK,Augsburg,Bundesliga,28,1990,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02
Niko Gießelmann,GER,DF,Düsseldorf,Bundesliga,26,1991,30,29,2593,28.8,0,3,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.9,0.9,3.1,4.0,0.03,0.11,0.14,0.03,0.14
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,27,1991,24,12,1276,14.2,6,2,6,0,0,4,0,0.42,0.14,0.56,0.42,0.56,3.8,3.8,1.6,5.4,0.27,0.11,0.38,0.27,0.38
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,24,1994,27,27,2379,26.4,2,0,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,2.0,2.0,0.2,2.2,0.08,0.01,0.08,0.08,0.08
Andrei Girotto,BRA,MF,Nantes,Ligue 1,26,1992,20,18,1475,16.4,2,0,2,0,0,6,3,0.12,0.00,0.12,0.12,0.12,1.1,1.1,0.5,1.6,0.07,0.03,0.10,0.07,0.10
Olivier Giroud,FRA,FW,Chelsea,Premier League,31,1986,27,7,847,9.4,2,4,2,0,0,1,0,0.21,0.43,0.64,0.21,0.64,3.7,3.7,1.4,5.1,0.39,0.15,0.54,0.39,0.54
Kamil Glik,POL,DF,Monaco,Ligue 1,30,1988,33,33,2970,33.0,1,0,1,0,0,10,0,0.03,0.00,0.03,0.03,0.03,1.3,1.3,0.1,1.3,0.04,0.00,0.04,0.04,0.04
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,23,1995,30,21,1762,19.6,10,5,10,0,0,0,0,0.51,0.26,0.77,0.51,0.77,7.8,7.8,7.3,15.1,0.40,0.37,0.77,0.40,0.77
Joris Gnagnon,FRA,DF,Sevilla,La Liga,21,1997,7,4,446,5.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03
