Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Khouma Babacar,SEN,FW,Sassuolo,Serie A,25,1993,16.5,7,60,20,33.3,3.63,1.21,0.08,0.25,16.7,0,2,2,7.8,6.3,0.10,-0.8,-1.3
Ryan Babel,NED,FW,Fulham,Premier League,31,1986,13.9,5,25,9,36.0,1.80,0.65,0.20,0.56,16.4,0,0,0,4.7,4.7,0.19,+0.3,+0.3
Carlos Bacca,COL,FW,Villarreal,La Liga,31,1986,14.1,6,30,14,46.7,2.13,0.99,0.17,0.36,14.4,0,1,1,5.7,5.0,0.17,+0.3,0.0
Juninho Bacuna,CUW,MF,Huddersfield,Premier League,20,1997,15.7,1,19,8,42.1,1.21,0.51,0.05,0.13,25.2,2,0,0,0.6,0.6,0.03,+0.4,+0.4
Leandro Bacuna,CUW,MF,Cardiff City,Premier League,26,1991,6.2,0,5,1,20.0,0.80,0.16,0.00,0.00,28.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Milan Badelj,CRO,MF,Lazio,Serie A,29,1989,12.7,1,13,4,30.8,1.03,0.32,0.08,0.25,25.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,17,2001,19.6,1,8,2,25.0,0.41,0.10,0.13,0.50,11.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,29,1989,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,26,1992,27.4,11,69,33,47.8,2.52,1.20,0.13,0.27,16.1,2,2,3,8.9,6.6,0.10,+2.1,+2.4
Daniel Baier,GER,MF,Augsburg,Bundesliga,34,1984,31.3,0,26,10,38.5,0.83,0.32,0.00,0.00,26.6,0,0,0,0.8,0.8,0.03,-0.8,-0.8
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,20,1997,21.3,5,55,15,27.3,2.59,0.71,0.09,0.33,20.6,13,0,0,5.7,5.7,0.10,-0.7,-0.7
Eric Bailly,CIV,DF,Manchester Utd,Premier League,24,1994,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,11.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Leighton Baines,ENG,DF,Everton,Premier League,33,1984,4.2,0,2,1,50.0,0.48,0.24,0.00,0.00,24.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,28,1989,16.3,1,11,4,36.4,0.67,0.24,0.09,0.25,20.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,23,1994,25.6,1,25,7,28.0,0.98,0.27,0.04,0.14,16.6,0,0,0,1.4,1.4,0.06,-0.4,-0.4
Ridle Baku,GER,MF,Mainz 05,Bundesliga,20,1998,10.4,0,11,3,27.3,1.06,0.29,0.00,0.00,18.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Fabián Balbuena,PAR,DF,West Ham,Premier League,26,1991,22.4,1,18,2,11.1,0.80,0.09,0.06,0.50,8.2,0,0,0,1.7,1.7,0.10,-0.7,-0.7
Keita Baldé,SEN,FW,Inter,Serie A,23,1995,9.9,5,30,17,56.7,3.04,1.72,0.17,0.29,15.6,0,0,0,3.4,3.4,0.11,+1.6,+1.6
Gareth Bale,WAL,FW,Real Madrid,La Liga,29,1989,19.8,8,74,31,41.9,3.73,1.56,0.09,0.23,18.4,10,1,1,8.2,7.4,0.10,-0.2,-0.4
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,30,1988,5.8,0,1,0,0.0,0.17,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.01,0.0,0.0
Andrija Balić,CRO,MF,Udinese,Serie A,20,1997,0.3,0,1,0,0.0,3.33,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,21,1997,17.7,0,4,1,25.0,0.23,0.06,0.00,0.00,14.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,21,1997,17.7,0,4,2,50.0,0.23,0.11,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Florent Balmont,FRA,MF,Dijon,Ligue 1,38,1980,12.0,0,5,0,0.0,0.42,0.00,0.00,,32.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Leon Balogun,NGA,DF,Brighton,Premier League,30,1988,6.6,1,1,1,100.0,0.15,0.15,1.00,1.00,12.2,0,0,0,0.1,0.1,0.05,+0.9,+0.9
Mario Balotelli,ITA,FW,Nice,Ligue 1,27,1990,8.4,0,35,8,22.9,4.19,0.96,0.00,0.00,22.8,5,0,0,2.4,2.4,0.07,-2.4,-2.4
Mario Balotelli,ITA,FW,Marseille,Ligue 1,27,1990,10.4,8,43,16,37.2,4.15,1.54,0.19,0.50,17.9,3,0,0,5.6,5.6,0.13,+2.4,+2.4
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,28,1990,28.6,0,7,0,0.0,0.24,0.00,0.00,,26.0,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Jonathan Bamba,FRA,FW,Lille,Ligue 1,22,1996,33.4,13,66,27,40.9,1.98,0.81,0.18,0.44,19.3,1,1,1,8.1,7.4,0.11,+4.9,+4.6
Sol Bamba,CIV,DF,Cardiff City,Premier League,33,1985,27.5,4,21,8,38.1,0.76,0.29,0.19,0.50,9.3,0,0,0,2.4,2.4,0.11,+1.6,+1.6
Yacine Bammou,MAR,FW,Caen,Ligue 1,26,1991,10.3,2,15,4,26.7,1.46,0.39,0.07,0.25,24.1,0,1,1,1.2,0.5,0.03,+0.8,+0.5
Éver Banega,ARG,MF,Sevilla,La Liga,30,1988,29.6,3,32,8,25.0,1.08,0.27,0.03,0.13,25.4,7,2,2,3.2,1.7,0.05,-0.2,-0.7
Mattia Bani,ITA,DF,Chievo,Serie A,24,1993,29.0,0,14,3,21.4,0.48,0.10,0.00,0.00,10.5,0,0,0,1.1,1.1,0.08,-1.1,-1.1
Léo Baptistão,BRA,FW,Espanyol,La Liga,25,1992,13.7,2,40,15,37.5,2.92,1.09,0.03,0.07,18.2,0,1,1,4.7,4.0,0.10,-2.7,-3.0
Antonín Barák,CZE,MF,Udinese,Serie A,23,1994,3.7,0,4,0,0.0,1.09,0.00,0.00,,20.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Federico Barba,ITA,DF,Chievo,Serie A,24,1993,27.6,0,9,3,33.3,0.33,0.11,0.00,0.00,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7
Danilo Barbosa,BRA,MF,Nice,Ligue 1,22,1996,17.2,0,25,8,32.0,1.45,0.47,0.00,0.00,20.2,5,0,0,2.6,2.6,0.10,-2.6,-2.6
Enis Bardhi,MKD,MF,Levante,La Liga,23,1995,31.5,3,63,18,28.6,2.00,0.57,0.05,0.17,23.9,18,0,0,3.7,3.7,0.06,-0.7,-0.7
Francesco Bardi,ITA,GK,Frosinone,Serie A,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Phil Bardsley,SCO,DF,Burnley,Premier League,33,1985,18.6,0,12,1,8.3,0.65,0.05,0.00,0.00,27.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Nicolò Barella,ITA,MF,Cagliari,Serie A,21,1997,34.5,1,51,12,23.5,1.48,0.35,0.02,0.08,22.7,1,0,1,2.9,2.1,0.04,-1.9,-1.1
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,29,1989,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,29.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Antonino Barillà,ITA,MF,Parma,Serie A,30,1988,29.1,3,21,8,38.1,0.72,0.28,0.14,0.38,18.0,0,0,0,2.3,2.3,0.11,+0.7,+0.7
Ross Barkley,ENG,MF,Chelsea,Premier League,24,1993,13.8,3,40,9,22.5,2.89,0.65,0.08,0.33,19.3,1,0,0,3.7,3.7,0.09,-0.7,-0.7
Aymen Barkok,MAR,MF,Düsseldorf,Bundesliga,20,1998,5.7,0,4,0,0.0,0.71,0.00,0.00,,22.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Ashley Barnes,ENG,FW,Burnley,Premier League,28,1989,26.5,12,62,27,43.5,2.34,1.02,0.16,0.37,14.0,0,2,2,11.5,10.0,0.16,+0.5,0.0
Harvey Barnes,ENG,FW,Leicester City,Premier League,20,1997,11.2,1,39,10,25.6,3.50,0.90,0.03,0.10,16.6,0,0,0,3.2,3.2,0.08,-2.2,-2.2
Antonio Barragán,ESP,DF,Betis,La Liga,31,1987,10.4,0,3,0,0.0,0.29,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Antonio Barreca,ITA,DF,Newcastle Utd,Premier League,23,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Antonio Barreca,ITA,DF,Monaco,Ligue 1,23,1995,6.6,0,4,1,25.0,0.61,0.15,0.00,0.00,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,18,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,16,2001,4.4,1,5,2,40.0,1.13,0.45,0.20,0.50,13.0,0,0,0,0.4,0.4,0.07,+0.6,+0.6
Édgar Barreto,PAR,MF,Sampdoria,Serie A,34,1984,8.7,0,8,3,37.5,0.92,0.34,0.00,0.00,18.3,1,0,0,0.6,0.6,0.08,-0.6,-0.6
Musa Barrow,GAM,FW,Atalanta,Serie A,19,1998,6.7,1,31,7,22.6,4.64,1.05,0.03,0.14,15.7,0,0,0,3.1,3.1,0.10,-2.1,-2.1
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,31,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marc Bartra,ESP,DF,Betis,La Liga,27,1991,32.5,1,10,4,40.0,0.31,0.12,0.10,0.25,24.4,1,0,0,0.7,0.7,0.07,+0.3,+0.3
Andrea Barzagli,ITA,DF,Juventus,Serie A,37,1981,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Daniele Baselli,ITA,MF,Torino,Serie A,26,1992,26.4,4,43,11,25.6,1.63,0.42,0.09,0.36,21.7,7,0,0,2.7,2.7,0.06,+1.3,+1.3
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,21,1996,14.8,2,21,7,33.3,1.42,0.47,0.10,0.29,25.2,5,0,0,1.3,1.3,0.06,+0.7,+0.7
Thomas Basila,FRA,DF,Nantes,Ligue 1,19,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Borja Bastón,ESP,FW,Alavés,La Liga,25,1992,16.0,5,34,10,29.4,2.13,0.63,0.15,0.50,10.2,0,0,0,5.7,5.7,0.17,-0.7,-0.7
Alessandro Bastoni,ITA,DF,Parma,Serie A,19,1999,18.8,1,3,2,66.7,0.16,0.11,0.33,0.50,10.9,0,0,0,0.6,0.6,0.21,+0.4,+0.4
Bastos,ANG,DF,Lazio,Serie A,27,1991,12.7,1,12,3,25.0,0.95,0.24,0.08,0.33,15.9,0,0,0,0.9,0.9,0.08,+0.1,+0.1
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,24,1993,8.3,5,27,10,37.0,3.24,1.20,0.19,0.50,15.9,0,0,0,3.3,3.3,0.12,+1.7,+1.7
Michy Batshuayi,BEL,FW,Valencia,La Liga,24,1993,5.9,1,18,7,38.9,3.07,1.20,0.06,0.14,16.3,0,0,0,2.3,2.3,0.13,-1.3,-1.3
Robert Bauer,GER,DF,Nürnberg,Bundesliga,23,1995,19.1,0,9,1,11.1,0.47,0.05,0.00,0.00,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,28,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,22,1996,18.0,1,3,2,66.7,0.17,0.11,0.33,0.50,11.2,0,0,0,0.2,0.2,0.07,+0.8,+0.8
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,30,1988,17.3,0,10,0,0.0,0.58,0.00,0.00,,22.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,18,1999,0.9,0,2,0,0.0,2.12,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Jon Bautista,ESP,FW,Real Sociedad,La Liga,23,1995,6.6,1,19,5,26.3,2.86,0.75,0.05,0.20,11.4,0,0,0,2.6,2.6,0.14,-1.6,-1.6
Paul Baysse,FRA,DF,Caen,Ligue 1,30,1988,19.9,0,13,3,23.1,0.65,0.15,0.00,0.00,10.2,0,0,0,1.0,1.0,0.08,-1.0,-1.0
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,30,1988,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,21,1996,1.7,0,5,0,0.0,2.90,0.00,0.00,,16.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Claudio Beauvue,GLP,FW,Caen,Ligue 1,30,1988,16.7,3,40,13,32.5,2.40,0.78,0.05,0.15,15.3,0,1,1,4.7,4.0,0.10,-1.7,-2.0
Bebé,CPV,FW,Rayo Vallecano,La Liga,28,1990,14.5,1,57,12,21.1,3.94,0.83,0.02,0.08,28.3,2,0,0,1.7,1.7,0.03,-0.7,-0.7
Bebé,CPV,MF,Eibar,La Liga,28,1990,0.7,0,3,2,66.7,4.35,2.90,0.00,0.00,21.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Ihlas Bebou,TOG,FW,Hannover 96,Bundesliga,24,1994,11.8,4,29,10,34.5,2.45,0.84,0.10,0.30,20.5,2,1,1,4.3,3.6,0.12,-0.3,-0.6
Uffe Bech,DEN,FW,Hannover 96,Bundesliga,25,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andreas Beck,GER,DF,Stuttgart,Bundesliga,31,1987,19.7,0,12,2,16.7,0.61,0.10,0.00,0.00,20.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Jan Bednarek,POL,DF,Southampton,Premier League,22,1996,23.9,0,5,1,20.0,0.21,0.04,0.00,0.00,6.4,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Andrea Beghetto,ITA,DF,Frosinone,Serie A,23,1994,24.7,0,23,4,17.4,0.93,0.16,0.00,0.00,22.5,2,0,0,0.8,0.8,0.03,-0.8,-0.8
Asmir Begović,BIH,GK,Bournemouth,Premier League,31,1987,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Valon Behrami,SUI,MF,Udinese,Serie A,33,1985,15.1,1,10,2,20.0,0.66,0.13,0.10,0.50,16.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Hanno Behrens,GER,MF,Nürnberg,Bundesliga,28,1990,29.3,4,35,6,17.1,1.19,0.20,0.09,0.50,15.4,0,1,3,6.7,4.4,0.13,-2.7,-2.4
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,26,1992,20.7,16,86,37,43.0,4.15,1.79,0.19,0.43,12.3,1,0,0,11.3,11.3,0.13,+4.7,+4.7
Stefan Bell,GER,DF,Mainz 05,Bundesliga,26,1991,25.0,0,20,4,20.0,0.80,0.16,0.00,0.00,11.5,0,0,0,2.0,2.0,0.10,-2.0,-2.0
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,28,1990,11.7,5,42,12,28.6,3.58,1.02,0.12,0.42,19.4,0,0,0,2.5,2.5,0.06,+2.5,+2.5
Héctor Bellerín,ESP,DF,Arsenal,Premier League,23,1995,17.0,0,18,4,22.2,1.06,0.23,0.00,0.00,18.5,0,0,0,1.1,1.1,0.06,-1.1,-1.1
Andrea Belotti,ITA,FW,Torino,Serie A,24,1993,36.7,15,124,42,33.9,3.38,1.15,0.08,0.24,15.1,4,5,6,17.6,13.0,0.11,-2.6,-3.0
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,19,1999,16.9,1,18,4,22.2,1.07,0.24,0.06,0.25,22.6,0,0,0,0.8,0.8,0.04,+0.2,+0.2
Hatem Ben Arfa,FRA,MF,Rennes,Ligue 1,31,1987,22.6,7,51,13,25.5,2.26,0.58,0.10,0.38,21.3,9,2,3,6.3,4.0,0.08,+0.7,+1.0
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,27,1990,31.2,18,73,34,46.6,2.34,1.09,0.22,0.47,11.7,0,2,2,17.3,15.8,0.22,+0.7,+0.2
Diego Benaglio,SUI,GK,Monaco,Ligue 1,34,1983,22.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Benassi,ITA,MF,Fiorentina,Serie A,23,1994,25.4,7,57,21,36.8,2.25,0.83,0.12,0.33,17.1,0,0,0,5.3,5.3,0.09,+1.7,+1.7
Medhi Benatia,MAR,DF,Juventus,Serie A,31,1987,5.0,0,3,0,0.0,0.60,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Lars Bender,GER,DF,Leverkusen,Bundesliga,29,1989,15.1,1,15,4,26.7,0.99,0.26,0.07,0.25,15.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1
Sven Bender,GER,DF,Leverkusen,Bundesliga,29,1989,22.1,0,12,2,16.7,0.54,0.09,0.00,0.00,11.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8
László Bénes,SVK,MF,M'Gladbach,Bundesliga,20,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolas Benezet,FRA,MF,Guingamp,Ligue 1,27,1991,18.5,3,28,8,28.6,1.51,0.43,0.11,0.38,15.4,3,0,0,3.1,3.1,0.11,-0.1,-0.1
Walter Benítez,ARG,GK,Nice,Ligue 1,25,1993,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ismaël Bennacer,ALG,MF,Empoli,Serie A,20,1997,32.9,0,19,5,26.3,0.58,0.15,0.00,0.00,26.0,4,0,0,0.6,0.6,0.03,-0.6,-0.6
Joe Bennett,ENG,DF,Cardiff City,Premier League,28,1990,29.3,0,10,3,30.0,0.34,0.10,0.00,0.00,22.9,3,0,0,0.6,0.6,0.06,-0.6,-0.6
Ryan Bennett,ENG,DF,Wolves,Premier League,28,1990,34.0,1,15,4,26.7,0.44,0.12,0.07,0.25,10.8,0,0,0,1.0,1.0,0.07,0.0,0.0
Yassine Benrahou,FRA,MF,Bordeaux,Ligue 1,19,1999,2.0,0,6,3,50.0,3.05,1.53,0.00,0.00,20.0,2,0,0,0.4,0.4,0.07,-0.4,-0.4
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,23,1995,23.9,1,15,4,26.7,0.63,0.17,0.07,0.25,18.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,23,1994,19.9,3,18,4,22.2,0.90,0.20,0.00,0.00,26.4,1,3,3,3.1,0.8,0.04,-0.1,-0.8
Rodrigo Bentancur,URU,MF,Juventus,Serie A,21,1997,22.3,2,21,3,14.3,0.94,0.13,0.10,0.67,21.6,0,0,0,1.4,1.4,0.07,+0.6,+0.6
Christian Benteke,BEL,FW,Crystal Palace,Premier League,27,1990,9.0,1,28,8,28.6,3.10,0.88,0.04,0.13,10.6,0,0,0,3.5,3.5,0.12,-2.5,-2.5
Karim Benzema,FRA,FW,Real Madrid,La Liga,30,1987,32.8,21,99,41,41.4,3.02,1.25,0.18,0.44,13.5,0,3,3,15.6,13.3,0.13,+5.4,+4.7
Yassine Benzia,ALG,MF,Lille,Ligue 1,23,1994,1.8,0,6,1,16.7,3.38,0.56,0.00,0.00,23.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2
Domenico Berardi,ITA,FW,Sassuolo,Serie A,23,1994,31.9,8,123,29,23.6,3.85,0.91,0.06,0.24,22.5,12,1,1,8.7,8.0,0.06,-0.7,-1.0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,28,1990,34.7,2,27,6,22.2,0.78,0.17,0.07,0.33,20.7,0,0,0,1.2,1.2,0.04,+0.8,+0.8
Álex Berenguer,ESP,MF,Torino,Serie A,23,1995,16.5,2,21,7,33.3,1.27,0.42,0.10,0.29,19.1,0,0,0,1.2,1.2,0.06,+0.8,+0.8
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,26,1992,24.4,0,8,1,12.5,0.33,0.04,0.00,0.00,25.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,27,1990,19.5,3,33,10,30.3,1.70,0.51,0.09,0.30,19.1,7,0,0,3.1,3.1,0.09,-0.1,-0.1
Markel Bergara,ESP,MF,Getafe,La Liga,32,1986,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,27,1991,13.1,9,35,18,51.4,2.68,1.38,0.26,0.50,9.9,0,0,0,6.6,6.6,0.19,+2.4,+2.4
Etrit Berisha,ALB,GK,Atalanta,Serie A,29,1989,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Valon Berisha,KVX,MF,Lazio,Serie A,25,1993,2.2,0,1,0,0.0,0.45,0.00,0.00,,24.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Bernard,BRA,FW,Everton,Premier League,25,1992,23.5,1,23,5,21.7,0.98,0.21,0.04,0.20,16.1,0,0,0,2.8,2.8,0.12,-1.8,-1.8
Federico Bernardeschi,ITA,FW,Juventus,Serie A,24,1994,16.4,2,51,18,35.3,3.12,1.10,0.04,0.11,19.4,2,0,0,3.5,3.5,0.07,-1.5,-1.5
Bernardo,BRA,DF,Brighton,Premier League,23,1995,19.5,0,8,3,37.5,0.41,0.15,0.00,0.00,17.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,21,1997,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,25,1993,20.4,1,5,1,20.0,0.25,0.05,0.20,1.00,10.8,0,0,0,0.7,0.7,0.15,+0.3,+0.3
Antoine Bernede,FRA,MF,Paris S-G,Ligue 1,19,1999,1.9,0,1,1,100.0,0.53,0.53,0.00,0.00,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,20,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Bertrand,ENG,DF,Southampton,Premier League,28,1989,24.0,1,16,2,12.5,0.67,0.08,0.06,0.50,22.0,3,0,0,0.9,0.9,0.06,+0.1,+0.1
Daniel Bessa,ITA,MF,Genoa,Serie A,25,1993,27.1,1,32,14,43.8,1.18,0.52,0.03,0.07,17.8,1,0,0,2.7,2.7,0.09,-1.7,-1.7
Marcus Bettinelli,ENG,GK,Fulham,Premier League,26,1992,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,18,2000,8.0,0,4,0,0.0,0.50,0.00,0.00,,14.0,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Jonathan Biabiany,FRA,FW,Parma,Serie A,30,1988,11.9,0,4,2,50.0,0.34,0.17,0.00,0.00,15.8,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Giulian Biancone,FRA,DF,Monaco,Ligue 1,18,2000,1.0,0,1,0,0.0,1.00,0.00,0.00,,23.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,28,1990,19.9,1,10,3,30.0,0.50,0.15,0.10,0.33,6.9,0,0,0,1.9,1.9,0.21,-0.9,-0.9
Pedro Bigas,ESP,DF,Eibar,La Liga,27,1990,6.5,0,3,0,0.0,0.46,0.00,0.00,,9.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Lucas Biglia,ARG,MF,Milan,Serie A,32,1986,12.4,1,7,2,28.6,0.57,0.16,0.14,0.50,24.9,1,0,0,0.3,0.3,0.04,+0.7,+0.7
Philip Billing,DEN,MF,Huddersfield,Premier League,22,1996,24.3,2,42,8,19.0,1.73,0.33,0.05,0.25,22.7,3,0,0,1.9,1.9,0.05,+0.1,+0.1
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,25,1992,35.5,1,35,7,20.0,0.99,0.20,0.03,0.14,24.4,9,0,0,1.6,1.6,0.05,-0.6,-0.6
Davide Biraschi,ITA,DF,Genoa,Serie A,24,1994,31.6,0,12,2,16.7,0.38,0.06,0.00,0.00,25.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
Valter Birsa,SVN,MF,Cagliari,Serie A,31,1986,3.9,0,11,1,9.1,2.80,0.25,0.00,0.00,22.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Valter Birsa,SVN,MF,Chievo,Serie A,31,1986,12.2,2,15,4,26.7,1.23,0.33,0.07,0.25,21.7,4,1,1,1.7,0.9,0.06,+0.3,+0.1
Yves Bissouma,MLI,MF,Brighton,Premier League,21,1996,19.7,0,31,3,9.7,1.57,0.15,0.00,0.00,24.8,3,0,0,1.7,1.7,0.05,-1.7,-1.7
Leonardo Bittencourt,GER,MF,Hoffenheim,Bundesliga,24,1993,11.9,1,23,9,39.1,1.94,0.76,0.04,0.11,19.1,0,0,0,2.5,2.5,0.12,-1.5,-1.5
Alejandro Blanco,ESP,FW,Alavés,La Liga,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,23,1995,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ludovic Blas,FRA,MF,Guingamp,Ligue 1,20,1997,26.4,1,41,8,19.5,1.56,0.30,0.00,0.00,21.7,0,1,1,3.1,2.3,0.06,-2.1,-2.3
Pablo de Blasis,ARG,DF,Eibar,La Liga,30,1988,16.9,2,12,8,66.7,0.71,0.47,0.17,0.25,18.4,0,0,0,1.1,1.1,0.09,+0.9,+0.9
Pablo de Blasis,ARG,FW,Mainz 05,Bundesliga,30,1988,1.0,0,1,0,0.0,1.00,0.00,0.00,,8.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Jakub Błaszczykowski,POL,FW,Wolfsburg,Bundesliga,32,1985,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alexis Blin,FRA,MF,Amiens,Ligue 1,21,1996,22.1,1,6,1,16.7,0.27,0.05,0.17,1.00,20.0,0,0,0,0.3,0.3,0.05,+0.7,+0.7
