Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Loïc Mbe Soh,FRA,DF,Paris S-G,Ligue 1,17,2001,2.0,0,0,0,0,0,0,3,0.0,3,14,4,28.6,12,2,0,3,1,0,2,0,0,8,0
Nolan Mbemba,CGO,MF,Reims,Ligue 1,23,1995,4.0,16,10,10,4,2,6,11,54.5,5,96,27,28.1,41,42,13,3,1,0,2,8,24,6,0
Adama Mbengue,SEN,DF,Caen,Ligue 1,24,1993,8.2,43,27,27,13,3,16,31,51.6,15,181,54,29.8,120,49,12,27,4,1,23,6,49,28,0
Isaac Mbenza,BEL,FW,Huddersfield,Premier League,22,1996,11.0,16,7,8,7,1,2,7,28.6,5,126,40,31.7,25,55,46,7,0,0,7,5,21,3,0
Stéphane Mbia,CMR,DF,Toulouse,Ligue 1,32,1986,5.0,1,0,1,0,0,0,3,0.0,3,32,5,15.6,15,17,0,8,3,0,5,11,12,22,1
Kara Mbodji,SEN,DF,Nantes,Ligue 1,28,1989,5.6,11,7,9,1,1,6,15,40.0,9,49,12,24.5,34,13,2,9,4,0,5,4,15,25,0
Jordi Mboula,ESP,FW,Monaco,Ligue 1,19,1999,3.1,3,2,1,1,1,1,7,14.3,6,61,10,16.4,20,25,16,3,0,0,3,1,4,5,0
James McArthur,SCO,MF,Crystal Palace,Premier League,30,1987,34.0,87,56,39,34,14,31,94,33.0,63,833,231,27.7,330,375,128,84,27,1,57,54,141,47,0
Alex McCarthy,ENG,GK,Southampton,Premier League,28,1989,25.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1
James McCarthy,IRL,MF,Everton,Premier League,27,1990,0.2,1,0,1,0,0,0,0,,0,5,1,20.0,4,1,0,1,0,0,1,0,1,0,0
Kevin McDonald,SCO,MF,Fulham,Premier League,29,1988,9.3,13,10,4,9,0,1,10,10.0,9,92,28,30.4,37,46,9,8,2,0,6,10,23,27,0
Levan Mchedlidze,GEO,FW,Empoli,Serie A,28,1990,2.3,1,1,1,0,0,0,1,0.0,1,47,12,25.5,4,19,24,5,0,0,5,0,1,3,0
Weston McKennie,USA,MF,Schalke 04,Bundesliga,19,1998,19.4,24,16,5,12,7,7,36,19.4,29,430,95,22.1,125,204,101,36,8,0,28,25,49,52,1
Dwight McNeil,ENG,MF,Burnley,Premier League,18,1999,17.7,29,14,15,10,4,11,44,25.0,33,383,90,23.5,129,164,90,34,3,0,31,17,46,29,0
Scott McTominay,SCO,MF,Manchester Utd,Premier League,21,1996,9.6,13,11,3,10,0,6,9,66.7,3,116,29,25.0,41,58,17,12,4,0,8,10,23,23,0
Iuri Medeiros,POR,MF,Genoa,Serie A,24,1994,1.2,1,0,0,1,0,0,1,0.0,1,16,4,25.0,3,10,3,2,0,0,2,0,1,0,0
Nicky Medja,SUI,MF,Fiorentina,Serie A,18,2000,0.5,0,0,0,0,0,0,1,0.0,1,30,7,23.3,2,19,9,2,0,0,2,1,1,0,0
Álvaro Medrán,ESP,MF,Rayo Vallecano,La Liga,24,1994,12.8,13,9,4,5,4,4,20,20.0,16,191,52,27.2,65,96,30,14,2,0,12,13,26,11,0
Ben Mee,ENG,DF,Burnley,Premier League,28,1989,38.0,58,27,40,18,0,30,44,68.2,14,260,85,32.7,182,74,4,91,58,3,33,63,121,288,6
Riccardo Meggiorini,ITA,FW,Chievo,Serie A,32,1985,17.2,24,15,5,12,7,4,22,18.2,18,404,77,19.1,49,217,138,23,3,0,20,9,33,25,0
Admir Mehmedi,SUI,FW,Wolfsburg,Bundesliga,27,1991,18.8,50,34,21,19,10,16,43,37.2,27,429,111,25.9,101,195,133,30,0,0,30,11,61,6,0
Soualiho Meïté,FRA,MF,Torino,Serie A,24,1994,29.5,61,48,19,28,14,17,51,33.3,34,559,166,29.7,174,279,106,59,6,0,53,22,83,21,0
Farid El Melali,ALG,MF,Angers,Ligue 1,21,1997,3.6,8,5,4,4,0,6,14,42.9,8,110,18,16.4,31,55,24,3,0,0,3,5,13,1,0
Óscar Melendo,ESP,MF,Espanyol,La Liga,20,1997,22.2,20,12,9,7,4,9,29,31.0,20,446,107,24.0,114,219,113,27,1,0,26,13,33,6,0
Gonzalo Melero,ESP,MF,Huesca,La Liga,24,1994,14.9,24,22,5,18,1,10,49,20.4,39,366,86,23.5,90,205,71,18,6,0,12,3,27,25,0
Arthur Melo,BRA,MF,Barcelona,La Liga,21,1996,15.9,17,15,5,9,3,5,18,27.8,13,350,98,28.0,78,198,74,15,1,0,14,9,26,5,0
Pedro Mendes,POR,DF,Montpellier,Ligue 1,27,1990,29.6,75,35,54,19,2,33,57,57.9,24,373,124,33.2,231,122,20,57,22,2,35,26,101,79,0
Thiago Mendes,BRA,MF,Lille,Ligue 1,26,1992,34.2,91,70,44,42,5,30,83,36.1,53,605,170,28.1,222,330,53,67,11,0,56,51,142,52,0
Brais Méndez,ESP,MF,Celta Vigo,La Liga,21,1997,26.1,58,43,21,29,8,16,62,25.8,46,686,181,26.4,181,337,168,37,1,0,36,15,73,25,0
Nathaniel Mendez-Laing,ENG,MF,Cardiff City,Premier League,26,1992,10.9,36,24,20,11,5,15,27,55.6,12,212,58,27.4,79,94,39,26,0,0,26,17,53,13,0
Stiven Mendoza,COL,FW,Amiens,Ligue 1,26,1992,20.9,36,22,14,16,6,12,37,32.4,25,455,107,23.5,116,220,119,27,0,0,27,9,45,9,0
Alexandre Mendy,GNB,FW,Guingamp,Ligue 1,24,1994,8.5,4,3,0,3,1,1,6,16.7,5,150,37,24.7,10,74,66,2,0,0,2,2,6,7,0
Benjamin Mendy,FRA,DF,Manchester City,Premier League,24,1994,10.0,21,11,9,10,2,11,22,50.0,11,99,34,34.3,45,34,20,15,3,0,12,14,35,19,0
Edouard Mendy,SEN,GK,Reims,Ligue 1,26,1992,38.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,1,1,3,2
Ferland Mendy,FRA,DF,Lyon,Ligue 1,23,1995,28.1,48,30,31,13,4,11,16,68.8,5,312,99,31.7,155,99,58,42,6,0,36,25,73,55,0
Nampalys Mendy,SEN,MF,Leicester City,Premier League,26,1992,23.2,39,22,22,15,2,11,29,37.9,18,373,112,30.0,135,198,40,38,9,0,29,30,69,18,1
Hamza Mendyl,MAR,DF,Schalke 04,Bundesliga,20,1997,6.0,18,14,5,10,3,5,17,29.4,12,92,28,30.4,39,40,13,16,2,0,14,8,26,10,0
Chris Mepham,WAL,DF,Bournemouth,Premier League,20,1997,9.4,10,4,10,0,0,4,5,80.0,1,108,30,27.8,80,24,4,18,6,0,12,11,21,63,1
Gabriel Mercado,ARG,DF,Sevilla,La Liga,31,1987,19.3,40,27,22,17,1,19,34,55.9,15,183,63,34.4,97,73,13,40,14,0,26,17,57,89,1
Alex Meret,ITA,GK,Napoli,Serie A,21,1997,12.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Mehdi Merghem,FRA,FW,Guingamp,Ligue 1,21,1997,8.0,25,13,12,9,4,4,12,33.3,8,199,60,30.2,49,92,58,14,0,0,14,5,30,4,0
Mikel Merino,ESP,MF,Real Sociedad,La Liga,22,1996,22.8,48,38,19,26,3,16,59,27.1,43,656,138,21.0,156,351,149,41,4,0,37,27,75,37,2
Sabin Merino,ESP,FW,Leganés,La Liga,26,1992,3.3,2,2,0,1,1,0,2,0.0,2,52,12,23.1,7,32,13,3,1,0,2,0,2,5,0
Martín Merquelanz,ESP,MF,Real Sociedad,La Liga,23,1995,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Dries Mertens,BEL,FW,Napoli,Serie A,31,1987,25.0,25,20,4,7,14,3,27,11.1,24,586,134,22.9,47,224,315,9,0,0,9,10,35,1,0
Roque Mesa,ESP,MF,Sevilla,La Liga,29,1989,19.4,50,36,24,17,9,12,35,34.3,23,445,116,26.1,144,217,84,20,2,0,18,19,69,10,0
Lionel Messi,ARG,FW,Barcelona,La Liga,31,1987,30.1,15,12,6,3,6,3,20,15.0,17,324,91,28.1,25,131,168,14,0,0,14,5,20,0,0
Romain Métanire,MAD,DF,Reims,Ligue 1,28,1990,3.5,12,7,9,1,2,4,9,44.4,5,45,8,17.8,35,5,5,11,2,0,9,4,16,8,0
Thomas Meunier,BEL,DF,Paris S-G,Ligue 1,26,1991,17.9,45,26,25,17,3,15,34,44.1,19,266,85,32.0,111,98,57,32,2,0,30,9,54,24,0
Mexer,MOZ,DF,Rennes,Ligue 1,29,1988,27.4,23,12,18,5,0,11,19,57.9,8,160,55,34.4,130,29,1,38,19,0,19,16,39,145,0
Max Meyer,GER,MF,Crystal Palace,Premier League,22,1995,15.7,31,15,15,14,2,9,23,39.1,14,241,67,27.8,87,116,38,23,1,0,22,13,44,15,0
Matt Miazga,USA,DF,Nantes,Ligue 1,23,1995,8.0,11,6,9,2,0,4,9,44.4,5,59,22,37.3,45,14,0,18,8,0,10,9,20,26,1
Míchel,ESP,MF,Valladolid,La Liga,30,1988,28.4,57,47,25,28,4,19,85,22.4,66,596,136,22.8,206,350,40,49,3,0,46,34,91,39,1
Clément Michelin,FRA,DF,Toulouse,Ligue 1,21,1997,1.0,3,1,2,1,0,2,2,100.0,0,18,3,16.7,9,8,1,3,0,0,3,2,5,2,0
Petar Mićin,SRB,MF,Udinese,Serie A,19,1998,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Miguel,ESP,MF,Valladolid,La Liga,18,1999,0.1,0,0,0,0,0,0,0,,0,7,1,14.3,1,4,2,0,0,0,0,0,0,0,0
Florian Miguel,FRA,DF,Nîmes,Ligue 1,21,1996,12.4,22,11,18,2,2,8,12,66.7,4,112,34,30.4,74,28,10,22,5,0,17,11,33,53,0
Nikola Milenković,SRB,DF,Fiorentina,Serie A,20,1997,33.4,61,36,34,24,3,22,51,43.1,29,346,97,28.0,181,130,35,67,23,1,44,35,96,159,0
Arkadiusz Milik,POL,FW,Napoli,Serie A,24,1994,26.6,16,10,0,5,11,1,20,5.0,19,520,111,21.3,15,184,321,10,2,0,8,6,22,12,0
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,23,1995,26.6,51,34,19,24,8,16,57,28.1,41,425,108,25.4,87,228,110,44,4,0,40,23,74,39,0
Vanja Milinković-Savić,SRB,GK,SPAL,Serie A,21,1997,1.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,27,1991,38.0,95,69,37,48,10,32,103,31.1,71,734,210,28.6,322,350,62,70,16,0,54,84,179,82,1
Pere Milla,ESP,FW,Eibar,La Liga,25,1992,3.8,7,6,1,4,2,0,5,0.0,5,95,35,36.8,19,54,22,7,1,0,6,3,10,0,0
Vincenzo Millico,ITA,MF,Torino,Serie A,17,2000,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
James Milner,ENG,MF,Liverpool,Premier League,32,1986,19.9,47,25,17,24,6,15,49,30.6,34,370,123,33.2,89,174,107,46,5,0,41,28,75,20,0
Santi Mina,ESP,FW,Valencia,La Liga,22,1995,20.6,19,14,3,13,3,2,25,8.0,23,505,94,18.6,38,255,212,25,2,0,23,4,23,16,0
Yerry Mina,COL,DF,Everton,Premier League,23,1994,9.9,17,10,12,5,0,2,8,25.0,6,102,38,37.3,71,27,4,16,6,0,10,18,35,76,0
Tyrone Mings,ENG,DF,Bournemouth,Premier League,25,1993,1.6,4,3,3,1,0,2,4,50.0,2,14,2,14.3,9,5,0,4,2,0,2,5,9,10,0
Ignasi Miquel,ESP,DF,Getafe,La Liga,25,1992,3.5,2,2,0,2,0,1,2,50.0,1,30,10,33.3,13,16,1,7,3,0,4,4,6,28,0
Kevin Mirallas,BEL,FW,Fiorentina,Serie A,30,1987,14.4,17,11,6,6,5,3,19,15.8,16,253,73,28.9,66,106,81,26,2,0,24,3,20,6,0
Jorge Miramón,ESP,DF,Huesca,La Liga,29,1989,27.7,70,44,45,18,7,28,67,41.8,39,384,124,32.3,208,121,55,55,10,1,45,43,113,61,4
Miranda,BRA,DF,Inter,Serie A,33,1984,12.9,16,13,11,5,0,6,11,54.5,5,89,35,39.3,51,30,8,13,7,0,6,13,29,45,0
Antonio Mirante,ITA,GK,Roma,Serie A,35,1983,11.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Virgil Misidjan,NED,FW,Nürnberg,Bundesliga,25,1993,17.1,21,13,7,9,5,6,24,25.0,18,317,68,21.5,83,167,67,18,1,0,17,6,27,5,0
Simone Missiroli,ITA,MF,SPAL,Serie A,32,1986,30.5,53,38,25,22,6,17,56,30.4,39,525,129,24.6,162,275,88,68,15,0,53,40,93,48,0
Kostas Mitroglou,GRE,FW,Marseille,Ligue 1,30,1988,6.4,0,0,0,0,0,0,1,0.0,1,82,17,20.7,2,44,36,3,3,0,0,0,0,4,0
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,23,1994,36.4,17,12,5,8,4,1,13,7.7,12,437,113,25.9,24,197,216,28,14,0,14,16,33,50,0
Stefan Mitrović,SRB,DF,Strasbourg,Ligue 1,28,1990,33.6,18,7,15,3,0,7,24,29.2,17,177,53,29.9,135,41,1,48,32,1,16,31,49,176,3
Maximilian Mittelstädt,GER,DF,Hertha BSC,Bundesliga,21,1997,20.0,60,24,37,19,4,16,44,36.4,28,407,106,26.0,183,174,50,60,5,0,55,28,88,49,1
Henrikh Mkhitaryan,ARM,FW,Arsenal,Premier League,29,1989,18.2,30,21,11,15,4,8,26,30.8,18,352,79,22.4,76,198,78,33,1,0,32,24,54,13,0
Luka Modrić,CRO,MF,Real Madrid,La Liga,32,1985,29.0,41,30,8,24,9,8,56,14.3,48,562,115,20.5,112,309,141,23,3,0,20,37,78,7,0
Kevin Möhwald,GER,MF,Werder Bremen,Bundesliga,25,1993,9.7,14,10,2,9,3,3,20,15.0,17,219,58,26.5,55,134,30,15,0,0,15,16,30,21,0
Niklas Moisander,FIN,DF,Werder Bremen,Bundesliga,32,1985,29.3,37,23,28,8,1,14,45,31.1,31,222,64,28.8,149,63,10,51,22,0,29,35,72,167,2
Johan Mojica,COL,DF,Girona,La Liga,25,1992,0.2,1,0,1,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0
Hakim El Mokeddem,BRA,FW,Toulouse,Ligue 1,19,1999,0.3,0,0,0,0,0,0,2,0.0,2,6,2,33.3,3,3,0,0,0,0,0,0,0,0,0
Jorge Molina,ESP,FW,Getafe,La Liga,36,1982,29.4,16,11,1,9,6,0,17,0.0,17,411,84,20.4,20,180,211,31,1,0,30,4,20,25,0
Cristian Molinaro,ITA,DF,Frosinone,Serie A,35,1983,12.9,15,8,9,6,0,4,13,30.8,9,177,46,26.0,103,63,11,25,6,0,19,12,27,31,0
Victor Mollejo,ESP,FW,Atlético Madrid,La Liga,17,2001,0.7,0,0,0,0,0,0,2,0.0,2,11,1,9.1,6,4,1,0,0,0,0,0,0,1,0
Florent Mollet,FRA,MF,Montpellier,Ligue 1,26,1991,28.5,33,17,10,17,6,11,61,18.0,50,508,102,20.1,101,292,115,37,1,0,36,17,50,4,0
Gabriele Moncini,ITA,MF,SPAL,Serie A,22,1996,0.1,1,0,1,0,0,0,0,,0,2,0,0.0,1,1,0,0,0,0,0,0,1,0,0
Thomas Monconduit,FRA,MF,Amiens,Ligue 1,27,1991,31.3,84,61,40,38,6,22,80,27.5,58,592,158,26.7,224,313,55,49,15,0,34,23,107,87,1
Kévin Monnet-Paquet,FRA,MF,Saint-Étienne,Ligue 1,29,1988,16.5,45,32,24,16,5,10,36,27.8,26,488,135,27.7,243,189,56,33,3,0,30,10,55,22,0
Nacho Monreal,ESP,DF,Arsenal,Premier League,32,1986,20.7,33,24,19,10,4,9,28,32.1,19,264,82,31.1,120,99,45,38,10,1,28,32,65,78,0
Francisco Montero,ESP,DF,Atlético Madrid,La Liga,19,1999,4.5,8,5,6,2,0,5,7,71.4,2,50,15,30.0,33,16,1,10,3,0,7,7,15,27,1
Cristóbal Montiel,ESP,FW,Fiorentina,Serie A,18,2000,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,1,2,0,0,0,0,0,0,0,0,0
Martín Montoya,ESP,DF,Brighton,Premier League,27,1991,24.1,62,31,30,22,10,23,52,44.2,29,380,111,29.2,194,142,44,49,9,0,40,55,117,60,1
Aaron Mooy,AUS,MF,Huddersfield,Premier League,27,1990,25.9,71,47,22,38,11,23,65,35.4,42,563,165,29.3,148,308,107,46,8,1,38,36,107,26,0
Emre Mor,TUR,FW,Celta Vigo,La Liga,21,1997,4.1,5,3,2,1,2,3,11,27.3,8,128,22,17.2,33,74,21,4,0,0,4,3,8,1,0
Alfredo Morales,USA,MF,Düsseldorf,Bundesliga,28,1990,17.0,30,17,16,13,1,10,33,30.3,23,415,86,20.7,142,227,46,27,7,0,20,19,49,42,1
Álvaro Morata,ESP,FW,Atlético Madrid,La Liga,25,1992,12.0,13,10,1,2,10,2,14,14.3,12,267,71,26.6,11,126,130,9,1,0,8,5,18,11,0
Álvaro Morata,ESP,FW,Chelsea,Premier League,25,1992,10.5,8,7,0,5,3,0,2,0.0,2,151,50,33.1,9,63,79,9,3,0,6,0,8,7,0
Jan Morávek,CZE,MF,Augsburg,Bundesliga,28,1989,8.4,38,25,16,18,4,12,39,30.8,27,277,54,19.5,100,145,32,18,2,0,16,9,47,18,0
Steven Moreira,FRA,DF,Toulouse,Ligue 1,23,1994,9.6,16,6,13,3,0,5,15,33.3,10,193,53,27.5,96,65,32,27,1,0,26,6,22,12,1
Jérémy Morel,MAD,DF,Lyon,Ligue 1,34,1984,11.8,12,8,9,3,0,4,9,44.4,5,59,18,30.5,37,21,1,28,16,1,12,10,22,41,0
Alberto Moreno,ESP,DF,Liverpool,Premier League,26,1992,1.7,3,1,1,2,0,1,2,50.0,1,11,1,9.1,6,4,1,3,0,0,3,4,7,2,0
Álex Moreno,ESP,DF,Rayo Vallecano,La Liga,25,1993,34.8,59,36,39,17,3,25,67,37.3,42,560,145,25.9,309,175,76,66,7,0,59,42,101,105,0
Gerard Moreno,ESP,FW,Villarreal,La Liga,26,1992,25.7,20,16,2,14,4,7,27,25.9,20,389,81,20.8,32,212,145,27,9,0,18,11,31,31,0
Héctor Moreno,MEX,DF,Real Sociedad,La Liga,30,1988,21.5,17,10,12,5,0,8,19,42.1,11,127,43,33.9,69,51,7,43,21,1,22,12,29,92,0
Sergio Moreno,ESP,MF,Rayo Vallecano,La Liga,19,1999,0.2,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Emiliano Moretti,ITA,DF,Torino,Serie A,37,1981,22.3,24,20,14,10,0,8,20,40.0,12,193,73,37.8,94,90,9,30,10,0,20,19,43,79,0
Wes Morgan,JAM,DF,Leicester City,Premier League,34,1984,21.4,32,18,20,11,1,6,8,75.0,2,148,59,39.9,93,48,7,43,14,0,29,30,62,131,2
Manu Morlanes,ESP,MF,Villarreal,La Liga,19,1999,6.8,18,13,8,8,2,7,20,35.0,13,170,35,20.6,52,89,29,10,2,0,8,3,21,6,0
Loren Morón,ESP,FW,Betis,La Liga,24,1993,21.7,18,16,4,10,4,6,32,18.8,26,411,97,23.6,18,185,208,28,4,0,24,7,25,16,0
Sean Morrison,ENG,DF,Cardiff City,Premier League,27,1991,33.8,44,30,32,12,0,13,22,59.1,9,310,103,33.2,202,102,6,61,33,3,28,57,101,209,3
Victor Moses,NGA,FW,Chelsea,Premier League,27,1990,0.3,0,0,0,0,0,0,0,,0,5,1,20.0,2,1,2,1,0,0,1,0,0,0,0
Lebo Mothiba,RSA,FW,Lille,Ligue 1,22,1996,2.8,0,0,0,0,0,0,0,,0,34,8,23.5,1,14,19,1,0,0,1,0,0,3,0
Lebo Mothiba,RSA,FW,Strasbourg,Ligue 1,22,1996,19.7,8,6,1,5,2,3,9,33.3,6,288,55,19.1,17,174,97,6,2,0,4,3,11,9,0
François Moubandje,SUI,DF,Toulouse,Ligue 1,28,1990,21.5,39,23,20,11,8,16,24,66.7,8,254,80,31.5,149,82,23,35,5,0,30,22,61,75,0
Jessy Moulin,FRA,GK,Saint-Étienne,Ligue 1,32,1986,1.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Steve Mounié,BEN,FW,Huddersfield,Premier League,23,1994,19.8,12,5,3,4,5,3,12,25.0,9,418,94,22.5,39,199,180,15,2,0,13,6,18,18,0
Lucas Moura,BRA,FW,Tottenham,Premier League,25,1992,23.6,45,31,11,18,16,11,32,34.4,21,361,101,28.0,56,164,141,15,1,0,14,28,73,24,0
Herman Moussaki,FRA,MF,Caen,Ligue 1,19,1999,2.3,5,3,3,2,0,0,4,0.0,4,68,14,20.6,18,31,19,2,1,0,1,0,5,2,0
Lys Mousset,FRA,FW,Bournemouth,Premier League,22,1996,4.1,6,5,1,4,1,1,3,33.3,2,80,13,16.3,9,31,40,5,0,0,5,2,8,3,0
João Moutinho,POR,MF,Wolves,Premier League,31,1986,33.7,103,67,41,49,13,42,140,30.0,98,760,212,27.9,252,441,67,67,13,0,54,42,145,48,1
Samuel Moutoussamy,COD,MF,Nantes,Ligue 1,21,1996,18.3,38,27,16,17,5,9,44,20.5,35,392,109,27.8,92,218,82,20,1,0,19,5,43,12,0
Toni Moya,ESP,DF,Atlético Madrid,La Liga,20,1998,1.0,2,2,1,1,0,0,1,0.0,1,12,5,41.7,4,7,1,0,0,0,0,0,2,3,0
Javi Moyano,ESP,DF,Valladolid,La Liga,32,1986,23.3,32,24,26,3,3,20,37,54.1,17,228,67,29.4,138,83,7,42,9,0,33,24,56,82,0
Samuel Mráz,SVK,FW,Empoli,Serie A,21,1997,1.9,0,0,0,0,0,0,1,0.0,1,33,8,24.2,0,12,21,1,0,0,1,0,0,2,0
Ndombe Mubele,COD,FW,Toulouse,Ligue 1,24,1994,5.2,6,3,4,1,1,2,7,28.6,5,88,19,21.6,8,41,39,3,0,0,3,1,7,3,0
Lukas Mühl,GER,DF,Nürnberg,Bundesliga,21,1997,31.0,62,37,53,7,2,24,54,44.4,30,229,64,27.9,179,44,6,65,19,0,46,46,108,168,0
Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,20,1997,13.6,33,16,18,10,5,16,26,61.5,10,199,66,33.2,96,82,21,19,3,0,16,14,47,50,0
Florian Müller,GER,GK,Mainz 05,Bundesliga,20,1997,24.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,1
Nicolai Müller,GER,MF,Hannover 96,Bundesliga,30,1987,10.0,17,13,7,6,4,6,24,25.0,18,261,51,19.5,62,134,65,5,1,0,4,2,19,8,0
Nicolai Müller,GER,FW,Eint Frankfurt,Bundesliga,30,1987,2.4,2,2,1,1,0,0,3,0.0,3,63,9,14.3,17,31,15,3,1,0,2,0,2,1,0
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,28,1989,26.4,48,27,12,21,15,15,47,31.9,32,561,174,31.0,59,281,221,45,6,0,39,7,55,12,0
Gianni Munari,ITA,MF,Parma,Serie A,35,1983,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Iker Muniain,ESP,FW,Athletic Club,La Liga,25,1992,26.5,28,23,9,16,3,5,35,14.3,30,486,129,26.5,93,261,132,24,4,0,20,6,34,10,0
Marc Muniesa,ESP,DF,Girona,La Liga,26,1992,15.6,41,21,28,11,2,9,23,39.1,14,259,72,27.8,131,104,24,37,7,0,30,31,72,51,1
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,20,1997,10.6,17,11,15,2,0,8,15,53.3,7,159,39,24.5,92,47,20,30,7,0,23,8,25,34,0
Ezequiel Muñoz,ARG,DF,Leganés,La Liga,27,1990,2.3,5,3,2,3,0,1,1,100.0,0,16,4,25.0,9,5,2,2,1,0,1,0,5,10,0
Joaquín Muñoz,ESP,MF,Atlético Madrid,La Liga,19,1999,0.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0
Alessandro Murgia,ITA,MF,SPAL,Serie A,21,1996,11.9,29,18,15,13,1,9,33,27.3,24,267,51,19.1,111,121,35,22,3,0,19,13,42,12,0
Alessandro Murgia,ITA,MF,Lazio,Serie A,21,1996,0.1,1,1,0,1,0,0,0,,0,5,0,0.0,0,5,0,0,0,0,0,0,1,0,0
Luis Muriel,COL,MF,Sevilla,La Liga,27,1991,1.4,3,3,0,2,1,0,6,0.0,6,34,6,17.6,6,15,13,5,1,0,4,0,3,1,0
Luis Muriel,COL,FW,Fiorentina,Serie A,27,1991,16.0,16,10,2,12,2,3,21,14.3,18,267,60,22.5,18,120,129,13,2,0,11,6,22,3,0
Jeison Murillo,COL,DF,Barcelona,La Liga,26,1992,1.3,2,1,1,1,0,0,2,0.0,2,14,5,35.7,9,4,1,1,1,0,0,2,4,8,1
Jeison Murillo,COL,DF,Valencia,La Liga,26,1992,1.0,3,2,1,2,0,1,2,50.0,1,13,6,46.2,5,8,0,2,1,0,1,2,5,3,0
Jacob Murphy,ENG,MF,Newcastle Utd,Premier League,23,1995,3.4,6,4,5,1,0,1,4,25.0,3,61,10,16.4,26,18,17,7,2,0,5,4,10,7,1
Josh Murphy,ENG,MF,Cardiff City,Premier League,23,1995,20.2,22,5,13,5,4,5,28,17.9,23,390,81,20.8,127,142,121,44,1,0,43,31,53,11,0
Glenn Murray,ENG,FW,Brighton,Premier League,34,1983,27.9,17,9,3,9,5,4,21,19.0,17,570,138,24.2,43,287,240,27,6,0,21,6,23,18,0
Nicola Murru,ITA,DF,Sampdoria,Serie A,23,1994,32.6,102,61,50,36,16,38,56,67.9,18,390,121,31.0,179,160,51,89,19,0,70,33,135,75,2
Mateo Musacchio,ARG,DF,Milan,Serie A,27,1990,29.0,36,18,25,10,1,14,31,45.2,17,264,77,29.2,175,77,12,40,20,0,20,16,52,119,3
Florent Muslija,KVX,MF,Hannover 96,Bundesliga,20,1998,7.5,12,9,7,5,0,5,11,45.5,6,114,40,35.1,31,59,24,6,0,0,6,3,15,2,0
Juan Musso,ARG,GK,Udinese,Serie A,24,1994,29.0,0,0,0,0,0,0,2,0.0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0
Shkodran Mustafi,GER,DF,Arsenal,Premier League,26,1992,29.0,67,41,43,22,2,26,40,65.0,14,249,89,35.7,142,94,13,46,19,0,27,47,114,206,2
Damián Musto,ARG,MF,Huesca,La Liga,31,1987,18.7,50,40,20,27,3,15,41,36.6,26,240,61,25.4,85,129,26,28,8,0,20,33,83,71,0
Yoshinori Mutō,JPN,FW,Newcastle Utd,Premier League,26,1992,5.8,12,8,4,7,1,4,10,40.0,6,123,36,29.3,29,49,45,13,2,0,11,3,15,1,0
Yvon Mvogo,SUI,GK,RB Leipzig,Bundesliga,24,1994,1.5,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Phillipp Mwene,AUT,DF,Mainz 05,Bundesliga,24,1994,3.0,4,2,2,2,0,2,5,40.0,3,56,17,30.4,31,21,4,5,0,0,5,3,7,4,0
