Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Kaan Ayhan,TUR,DF,Düsseldorf,Bundesliga,23,1994,27.2,1265,1430,88.5,29534,9646,320,341,93.8,643,681,94.4,293,388,75.5,1,0.4,+0.6,5,90,6,1,78
Floyd Ayité,TOG,FW,Fulham,Premier League,29,1988,5.3,163,207,78.7,2563,728,90,106,84.9,52,64,81.3,15,23,65.2,0,0.3,-0.3,8,13,8,1,19
César Azpilicueta,ESP,DF,Chelsea,Premier League,28,1989,37.8,2488,2914,85.4,40581,14467,1267,1391,91.1,1020,1162,87.8,166,261,63.6,5,2.3,+2.7,25,171,44,19,157
Abdoulaye Ba,SEN,DF,Rayo Vallecano,La Liga,27,1991,23.4,856,1037,82.5,19639,6851,212,235,90.2,445,488,91.2,194,301,64.5,0,0.0,0.0,1,28,0,0,28
Florian Baak,GER,MF,Hertha BSC,Bundesliga,19,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Ludovic Baal,GUF,DF,Rennes,Ligue 1,32,1986,1.4,70,90,77.8,1145,600,33,37,89.2,31,35,88.6,5,15,33.3,0,0.0,0.0,0,3,1,1,5
Khouma Babacar,SEN,FW,Sassuolo,Serie A,25,1993,16.5,248,303,81.8,3472,349,157,179,87.7,68,83,81.9,13,18,72.2,2,1.1,+0.9,11,4,9,2,12
Ryan Babel,NED,FW,Fulham,Premier League,31,1986,13.9,415,518,80.1,6616,1743,231,259,89.2,140,161,87.0,33,68,48.5,3,2.2,+0.8,23,26,10,3,31
Carlos Bacca,COL,FW,Villarreal,La Liga,31,1986,14.1,192,274,70.1,2908,657,112,161,69.6,57,80,71.3,16,23,69.6,1,2.2,-1.2,23,7,6,0,18
Juninho Bacuna,CUW,MF,Huddersfield,Premier League,20,1997,15.7,559,756,73.9,11165,3701,238,285,83.5,217,263,82.5,96,178,53.9,0,1.6,-1.6,17,78,13,2,76
Leandro Bacuna,CUW,MF,Cardiff City,Premier League,26,1991,6.2,112,172,65.1,2127,829,58,73,79.5,35,54,64.8,18,39,46.2,0,0.0,0.0,1,10,4,1,16
Milan Badelj,CRO,MF,Lazio,Serie A,29,1989,12.7,736,877,83.9,13525,4251,314,362,86.7,315,360,87.5,94,128,73.4,0,0.6,-0.6,12,76,12,3,77
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,17,2001,19.6,967,1062,91.1,21191,6905,241,254,94.9,554,583,95.0,166,210,79.0,0,0.1,-0.1,3,69,1,0,69
Holger Badstuber,GER,DF,Stuttgart,Bundesliga,29,1989,5.8,241,265,90.9,5378,1610,67,68,98.5,117,128,91.4,54,66,81.8,0,0.0,0.0,0,6,0,0,17
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,26,1992,27.4,349,512,68.2,5108,834,203,272,74.6,114,165,69.1,20,36,55.6,1,2.9,-1.9,25,18,12,6,22
Daniel Baier,GER,MF,Augsburg,Bundesliga,34,1984,31.3,1226,1604,76.4,25126,7344,449,537,83.6,554,674,82.2,214,356,60.1,1,1.5,-0.5,22,122,16,1,164
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,20,1997,21.3,637,961,66.3,11337,3544,319,402,79.4,222,298,74.5,79,207,38.2,1,3.6,-2.6,44,38,33,17,62
Eric Bailly,CIV,DF,Manchester Utd,Premier League,24,1994,7.1,261,296,88.2,5495,1544,76,79,96.2,136,145,93.8,47,65,72.3,0,0.0,0.0,0,8,0,0,8
Leighton Baines,ENG,DF,Everton,Premier League,33,1984,4.2,209,261,80.1,3562,1485,98,109,89.9,89,108,82.4,17,34,50.0,0,0.2,-0.2,4,16,1,1,19
Marvin Bakalorz,GER,MF,Hannover 96,Bundesliga,28,1989,16.3,305,406,75.1,5239,1258,132,156,84.6,131,161,81.4,31,62,50.0,0,0.5,-0.5,10,21,6,1,28
Tiemoué Bakayoko,FRA,MF,Milan,Serie A,23,1994,25.6,1177,1353,87.0,21065,5934,489,564,86.7,545,597,91.3,125,154,81.2,1,1.7,-0.7,25,119,14,2,143
Ridle Baku,GER,MF,Mainz 05,Bundesliga,20,1998,10.4,356,439,81.1,7083,1472,134,163,82.2,166,198,83.8,55,64,85.9,0,0.9,-0.9,6,33,4,1,35
Fabián Balbuena,PAR,DF,West Ham,Premier League,26,1991,22.4,667,827,80.7,14102,5562,198,219,90.4,331,387,85.5,128,200,64.0,0,0.1,-0.1,2,28,0,0,41
Keita Baldé,SEN,FW,Inter,Serie A,23,1995,9.9,259,344,75.3,3985,671,153,174,87.9,80,102,78.4,21,42,50.0,2,1.7,+0.3,17,8,16,7,16
Gareth Bale,WAL,FW,Real Madrid,La Liga,29,1989,19.8,569,783,72.7,9852,2164,317,381,83.2,173,252,68.7,68,119,57.1,3,2.3,+0.7,17,42,23,10,50
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,30,1988,5.8,174,230,75.7,2989,1099,81,91,89.0,77,98,78.6,14,34,41.2,0,0.4,-0.4,3,9,3,1,15
Andrija Balić,CRO,MF,Udinese,Serie A,20,1997,0.3,24,25,96.0,449,97,14,14,100.0,6,6,100.0,4,5,80.0,0,0.1,-0.1,1,0,1,0,1
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,21,1997,17.7,633,835,75.8,11200,4347,292,338,86.4,274,336,81.5,62,131,47.3,3,2.6,+0.4,21,47,19,14,67
Fodé Ballo-Touré,SEN,DF,Lille,Ligue 1,21,1997,17.7,580,775,74.8,9333,3865,307,362,84.8,220,296,74.3,46,93,49.5,1,1.2,-0.2,7,60,10,4,53
Florent Balmont,FRA,MF,Dijon,Ligue 1,38,1980,12.0,579,711,81.4,10531,3443,254,280,90.7,249,276,90.2,69,136,50.7,1,0.9,+0.1,16,76,13,4,62
Leon Balogun,NGA,DF,Brighton,Premier League,30,1988,6.6,176,227,77.5,4308,930,32,37,86.5,84,99,84.8,55,78,70.5,0,0.0,0.0,0,4,0,0,4
Mario Balotelli,ITA,FW,Nice,Ligue 1,27,1990,8.4,168,237,70.9,3006,405,95,117,81.2,45,67,67.2,26,47,55.3,1,1.0,0.0,8,6,2,1,9
Mario Balotelli,ITA,FW,Marseille,Ligue 1,27,1990,10.4,158,230,68.7,2810,440,81,105,77.1,44,65,67.7,27,44,61.4,0,0.3,-0.3,6,15,1,0,11
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,28,1990,28.6,976,1276,76.5,16250,7266,485,546,88.8,414,520,79.6,69,172,40.1,4,1.6,+2.4,17,61,20,10,83
Jonathan Bamba,FRA,FW,Lille,Ligue 1,22,1996,33.4,962,1224,78.6,15260,4445,521,610,85.4,339,403,84.1,70,137,51.1,3,6.0,-3.0,43,78,37,10,114
Sol Bamba,CIV,DF,Cardiff City,Premier League,33,1985,27.5,399,565,70.6,8779,3350,102,138,73.9,202,251,80.5,88,153,57.5,1,0.2,+0.8,4,43,2,0,39
Yacine Bammou,MAR,FW,Caen,Ligue 1,26,1991,10.3,227,317,71.6,3423,823,134,157,85.4,73,96,76.0,16,43,37.2,0,0.5,-0.5,7,2,6,4,19
Éver Banega,ARG,MF,Sevilla,La Liga,30,1988,29.6,1820,2208,82.4,40151,13352,613,672,91.2,781,882,88.5,408,602,67.8,5,3.4,+1.6,52,224,40,5,240
Mattia Bani,ITA,DF,Chievo,Serie A,24,1993,29.0,1008,1261,79.9,21908,8406,296,326,90.8,532,615,86.5,179,303,59.1,0,0.3,-0.3,3,47,4,1,54
Léo Baptistão,BRA,FW,Espanyol,La Liga,25,1992,13.7,289,394,73.4,4561,1115,149,186,80.1,116,144,80.6,18,33,54.5,2,2.7,-0.7,22,17,16,4,33
Antonín Barák,CZE,MF,Udinese,Serie A,23,1994,3.7,152,183,83.1,2478,576,73,84,86.9,65,76,85.5,10,17,58.8,0,0.1,-0.1,2,7,1,1,13
Federico Barba,ITA,DF,Chievo,Serie A,24,1993,27.6,1021,1309,78.0,21014,8373,367,412,89.1,481,573,83.9,163,294,55.4,0,1.2,-1.2,12,74,18,8,87
Danilo Barbosa,BRA,MF,Nice,Ligue 1,22,1996,17.2,581,671,86.6,9156,2065,314,350,89.7,220,246,89.4,35,51,68.6,0,0.7,-0.7,14,47,5,0,49
Enis Bardhi,MKD,MF,Levante,La Liga,23,1995,31.5,893,1211,73.7,15545,4747,450,554,81.2,305,380,80.3,111,218,50.9,4,2.8,+1.2,27,89,34,10,97
Francesco Bardi,ITA,GK,Frosinone,Serie A,26,1992,3.0,42,74,56.8,1293,855,5,5,100.0,20,20,100.0,16,48,33.3,0,0.0,0.0,0,0,0,0,0
Phil Bardsley,SCO,DF,Burnley,Premier League,33,1985,18.6,527,769,68.5,10260,4880,222,249,89.2,220,297,74.1,80,203,39.4,0,0.8,-0.8,7,68,19,8,53
Nicolò Barella,ITA,MF,Cagliari,Serie A,21,1997,34.5,1532,1927,79.5,27347,7213,747,854,87.5,565,682,82.8,196,318,61.6,3,3.1,-0.1,43,151,52,9,158
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,29,1989,12.0,476,580,82.1,9693,3071,149,173,86.1,256,293,87.4,65,97,67.0,0,0.3,-0.3,5,75,9,1,62
Antonino Barillà,ITA,MF,Parma,Serie A,30,1988,29.1,604,848,71.2,10505,3780,294,352,83.5,219,282,77.7,76,167,45.5,2,1.7,+0.3,18,92,14,2,88
Ross Barkley,ENG,MF,Chelsea,Premier League,24,1993,13.8,885,970,91.2,15668,2753,429,452,94.9,328,362,90.6,111,122,91.0,5,2.1,+2.9,20,68,22,2,65
Aymen Barkok,MAR,MF,Düsseldorf,Bundesliga,20,1998,5.7,181,233,77.7,3621,989,69,84,82.1,76,88,86.4,33,47,70.2,0,0.2,-0.2,4,11,8,2,22
Ashley Barnes,ENG,FW,Burnley,Premier League,28,1989,26.5,345,557,61.9,5003,1070,200,277,72.2,97,166,58.4,23,60,38.3,2,3.7,-1.7,21,22,15,2,36
Harvey Barnes,ENG,FW,Leicester City,Premier League,20,1997,11.2,251,336,74.7,3484,906,164,203,80.8,69,92,75.0,10,20,50.0,2,1.3,+0.7,16,16,14,5,30
Antonio Barragán,ESP,DF,Betis,La Liga,31,1987,10.4,540,650,83.1,9051,3364,281,317,88.6,205,235,87.2,48,79,60.8,0,0.8,-0.8,10,26,16,8,45
Antonio Barreca,ITA,DF,Newcastle Utd,Premier League,23,1995,0.1,1,3,33.3,12,12,1,2,50.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,1
Antonio Barreca,ITA,DF,Monaco,Ligue 1,23,1995,6.6,204,289,70.6,3782,1842,78,101,77.2,111,136,81.6,15,41,36.6,1,0.4,+0.6,7,9,6,3,18
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,18,2000,1.0,22,34,64.7,512,165,7,12,58.3,10,14,71.4,5,8,62.5,0,0.0,0.0,1,4,0,0,3
Ander Barrenetxea,ESP,FW,Real Sociedad,La Liga,16,2001,4.4,87,115,75.7,1256,286,52,61,85.2,30,37,81.1,4,10,40.0,0,0.6,-0.6,6,5,3,1,7
Édgar Barreto,PAR,MF,Sampdoria,Serie A,34,1984,8.7,396,515,76.9,6319,2215,216,255,84.7,138,172,80.2,31,61,50.8,2,1.3,+0.7,10,44,13,1,48
Musa Barrow,GAM,FW,Atalanta,Serie A,19,1998,6.7,192,248,77.4,2954,498,113,132,85.6,63,85,74.1,12,22,54.5,2,0.8,+1.2,14,11,7,0,19
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,31,1987,0.3,3,5,60.0,127,68,1,2,50.0,0,1,0.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1
Marc Bartra,ESP,DF,Betis,La Liga,27,1991,32.5,1991,2252,88.4,41839,12689,559,591,94.6,1112,1176,94.6,306,452,67.7,0,0.4,-0.4,4,134,4,0,83
Andrea Barzagli,ITA,DF,Juventus,Serie A,37,1981,2.9,183,205,89.3,4204,1342,37,44,84.1,109,117,93.2,37,42,88.1,0,0.0,0.0,0,14,0,0,12
Daniele Baselli,ITA,MF,Torino,Serie A,26,1992,26.4,973,1245,78.2,17975,5204,408,488,83.6,404,490,82.4,131,203,64.5,1,3.3,-2.3,44,90,26,9,114
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,21,1996,14.8,480,620,77.4,9545,2502,196,229,85.6,197,231,85.3,81,141,57.4,0,2.2,-2.2,23,47,7,3,49
Thomas Basila,FRA,DF,Nantes,Ligue 1,19,1999,1.0,22,26,84.6,483,208,5,5,100.0,14,17,82.4,3,4,75.0,0,0.0,0.0,0,2,0,0,1
Borja Bastón,ESP,FW,Alavés,La Liga,25,1992,16.0,208,321,64.8,2732,470,131,180,72.8,62,97,63.9,4,11,36.4,1,1.1,-0.1,9,11,4,1,11
Alessandro Bastoni,ITA,DF,Parma,Serie A,19,1999,18.8,509,610,83.4,11448,3554,137,150,91.3,260,286,90.9,110,165,66.7,0,0.2,-0.2,1,36,3,0,25
Bastos,ANG,DF,Lazio,Serie A,27,1991,12.7,469,550,85.3,9249,2673,192,205,93.7,205,218,94.0,68,118,57.6,0,0.0,0.0,2,39,0,0,19
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,24,1993,8.3,113,164,68.9,1646,281,72,91,79.1,27,41,65.9,11,19,57.9,0,0.1,-0.1,1,4,3,0,8
Michy Batshuayi,BEL,FW,Valencia,La Liga,24,1993,5.9,106,140,75.7,1789,315,59,75,78.7,32,43,74.4,13,16,81.3,0,0.7,-0.7,8,5,4,0,8
Robert Bauer,GER,DF,Nürnberg,Bundesliga,23,1995,19.1,594,827,71.8,11390,5284,238,283,84.1,277,349,79.4,72,164,43.9,0,0.6,-0.6,11,63,8,5,63
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,28,1990,33.0,1015,1289,78.7,28202,17507,241,242,99.6,426,435,97.9,338,599,56.4,1,0.6,+0.4,3,23,0,0,0
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,22,1996,18.0,717,865,82.9,15481,6271,223,247,90.3,362,404,89.6,131,203,64.5,0,0.0,0.0,2,40,5,2,40
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,30,1988,17.3,1249,1394,89.6,22638,4905,579,640,90.5,479,523,91.6,163,187,87.2,1,0.9,+0.1,12,98,11,0,94
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,18,1999,0.9,23,36,63.9,394,90,12,18,66.7,9,13,69.2,2,4,50.0,0,0.0,0.0,0,4,0,0,5
Jon Bautista,ESP,FW,Real Sociedad,La Liga,23,1995,6.6,83,136,61.0,1147,209,49,78,62.8,26,43,60.5,4,5,80.0,0,0.1,-0.1,3,5,2,0,9
Paul Baysse,FRA,DF,Caen,Ligue 1,30,1988,19.9,662,813,81.4,16254,5133,142,165,86.1,328,366,89.6,187,268,69.8,0,0.2,-0.2,3,32,1,0,30
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,30,1988,0.8,25,34,73.5,540,239,10,11,90.9,10,13,76.9,5,9,55.6,0,0.0,0.0,0,1,0,0,3
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,21,1996,1.7,11,22,50.0,154,38,6,8,75.0,5,7,71.4,0,4,0.0,0,0.0,0.0,0,0,0,0,1
Claudio Beauvue,GLP,FW,Caen,Ligue 1,30,1988,16.7,248,389,63.8,4032,863,136,191,71.2,81,127,63.8,24,48,50.0,0,1.5,-1.5,14,15,10,6,23
Bebé,CPV,FW,Rayo Vallecano,La Liga,28,1990,14.5,317,527,60.2,5820,1443,166,216,76.9,102,156,65.4,42,122,34.4,1,2.1,-1.1,20,27,16,15,28
Bebé,CPV,MF,Eibar,La Liga,28,1990,0.7,20,32,62.5,358,61,11,12,91.7,7,12,58.3,2,7,28.6,0,0.2,-0.2,1,0,1,1,1
Ihlas Bebou,TOG,FW,Hannover 96,Bundesliga,24,1994,11.8,295,442,66.7,5206,1744,140,187,74.9,120,164,73.2,31,66,47.0,3,1.8,+1.2,14,26,17,6,46
Uffe Bech,DEN,FW,Hannover 96,Bundesliga,25,1993,0.2,8,11,72.7,112,32,4,5,80.0,3,3,100.0,0,1,0.0,0,0.3,-0.3,2,0,0,0,1
Andreas Beck,GER,DF,Stuttgart,Bundesliga,31,1987,19.7,615,868,70.9,11863,5224,251,301,83.4,263,338,77.8,93,192,48.4,2,1.0,+1.0,14,48,15,9,57
Jan Bednarek,POL,DF,Southampton,Premier League,22,1996,23.9,598,851,70.3,12222,5710,204,252,81.0,292,380,76.8,92,200,46.0,1,0.4,+0.6,7,54,3,0,64
Andrea Beghetto,ITA,DF,Frosinone,Serie A,23,1994,24.7,696,1095,63.6,14587,6402,249,301,82.7,296,409,72.4,141,327,43.1,3,3.7,-0.7,50,48,54,46,72
Asmir Begović,BIH,GK,Bournemouth,Premier League,31,1987,24.0,445,660,67.4,15166,10158,53,53,100.0,197,199,99.0,195,408,47.8,0,0.0,0.0,0,2,0,0,0
Valon Behrami,SUI,MF,Udinese,Serie A,33,1985,15.1,396,492,80.5,6534,1650,187,223,83.9,161,193,83.4,36,55,65.5,0,0.4,-0.4,6,20,0,0,25
Hanno Behrens,GER,MF,Nürnberg,Bundesliga,28,1990,29.3,620,909,68.2,10300,2853,292,399,73.2,261,347,75.2,56,126,44.4,1,1.6,-0.6,19,45,14,1,68
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,26,1992,20.7,326,455,71.6,4543,904,201,254,79.1,99,152,65.1,12,22,54.5,3,3.5,-0.5,26,18,9,1,31
Stefan Bell,GER,DF,Mainz 05,Bundesliga,26,1991,25.0,970,1212,80.0,22908,9091,236,263,89.7,485,557,87.1,240,369,65.0,0,1.1,-1.1,20,125,19,3,133
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,28,1990,11.7,342,493,69.4,5588,1806,193,238,81.1,107,167,64.1,38,63,60.3,4,4.5,-0.5,23,13,32,14,48
Héctor Bellerín,ESP,DF,Arsenal,Premier League,23,1995,17.0,777,927,83.8,13269,4392,371,407,91.2,339,400,84.8,55,84,65.5,5,2.3,+2.7,8,45,25,6,87
Andrea Belotti,ITA,FW,Torino,Serie A,24,1993,36.7,529,809,65.4,7762,1922,303,421,72.0,160,245,65.3,38,67,56.7,3,4.0,-1.0,34,42,25,2,69
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,19,1999,16.9,798,884,90.3,14720,2870,334,368,90.8,348,375,92.8,104,122,85.2,0,0.7,-0.7,11,53,6,0,52
Hatem Ben Arfa,FRA,MF,Rennes,Ligue 1,31,1987,22.6,747,926,80.7,13215,3314,382,431,88.6,262,299,87.6,95,172,55.2,2,3.1,-1.1,35,77,28,2,89
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,27,1990,31.2,578,788,73.4,8198,1877,360,439,82.0,167,233,71.7,34,66,51.5,9,6.6,+2.4,41,47,27,6,56
Diego Benaglio,SUI,GK,Monaco,Ligue 1,34,1983,22.9,459,618,74.3,13523,8579,63,63,100.0,248,250,99.2,148,304,48.7,0,0.0,0.0,0,2,0,0,0
Marco Benassi,ITA,MF,Fiorentina,Serie A,23,1994,25.4,632,837,75.5,11015,3655,299,372,80.4,256,317,80.8,71,113,62.8,1,1.8,-0.8,25,74,22,11,97
Medhi Benatia,MAR,DF,Juventus,Serie A,31,1987,5.0,292,324,90.1,6707,2286,66,73,90.4,172,181,95.0,53,68,77.9,0,0.0,0.0,0,17,0,0,16
Lars Bender,GER,DF,Leverkusen,Bundesliga,29,1989,15.1,785,944,83.2,13043,5018,398,448,88.8,304,354,85.9,66,100,66.0,4,1.3,+2.7,12,67,11,2,84
Sven Bender,GER,DF,Leverkusen,Bundesliga,29,1989,22.1,1499,1647,91.0,31521,8482,418,450,92.9,819,874,93.7,248,304,81.6,0,0.2,-0.2,3,60,3,0,75
László Bénes,SVK,MF,M'Gladbach,Bundesliga,20,1997,0.3,11,17,64.7,190,62,3,5,60.0,5,5,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,1
Nicolas Benezet,FRA,MF,Guingamp,Ligue 1,27,1991,18.5,624,911,68.5,10504,3225,335,422,79.4,211,304,69.4,68,151,45.0,1,3.7,-2.7,45,46,18,3,67
Walter Benítez,ARG,GK,Nice,Ligue 1,25,1993,35.0,895,1143,78.3,25176,15598,133,133,100.0,472,479,98.5,288,528,54.5,0,0.0,0.0,0,2,0,0,0
Ismaël Bennacer,ALG,MF,Empoli,Serie A,20,1997,32.9,1664,1997,83.3,33777,9378,583,642,90.8,785,889,88.3,274,417,65.7,5,2.4,+2.6,34,163,26,1,185
Joe Bennett,ENG,DF,Cardiff City,Premier League,28,1990,29.3,639,929,68.8,11814,6099,291,344,84.6,259,366,70.8,80,180,44.4,1,0.9,+0.1,13,76,14,8,72
Ryan Bennett,ENG,DF,Wolves,Premier League,28,1990,34.0,1093,1364,80.1,22909,7113,355,390,91.0,533,607,87.8,187,337,55.5,0,0.8,-0.8,7,96,1,0,75
Yassine Benrahou,FRA,MF,Bordeaux,Ligue 1,19,1999,2.0,81,111,73.0,1080,178,52,60,86.7,26,29,89.7,2,17,11.8,0,0.1,-0.1,2,4,1,0,3
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,23,1995,23.9,991,1267,78.2,18660,7581,437,496,88.1,419,505,83.0,126,225,56.0,0,1.1,-1.1,12,60,13,8,99
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,23,1994,19.9,740,959,77.2,14517,3634,302,354,85.3,304,377,80.6,124,204,60.8,0,0.9,-0.9,15,72,10,1,72
Rodrigo Bentancur,URU,MF,Juventus,Serie A,21,1997,22.3,1072,1239,86.5,20187,4398,464,516,89.9,445,500,89.0,150,194,77.3,3,1.2,+1.8,21,110,23,7,86
Christian Benteke,BEL,FW,Crystal Palace,Premier League,27,1990,9.0,137,237,57.8,2079,387,81,132,61.4,37,69,53.6,11,17,64.7,1,1.2,-0.2,8,8,4,0,13
Karim Benzema,FRA,FW,Real Madrid,La Liga,30,1987,32.8,1011,1212,83.4,15046,2797,619,705,87.8,278,323,86.1,78,107,72.9,6,5.4,+0.6,48,83,58,5,97
Yassine Benzia,ALG,MF,Lille,Ligue 1,23,1994,1.8,81,100,81.0,1661,609,36,45,80.0,33,37,89.2,11,15,73.3,1,0.6,+0.4,5,17,3,0,20
Domenico Berardi,ITA,FW,Sassuolo,Serie A,23,1994,31.9,955,1333,71.6,16311,4594,482,576,83.7,352,459,76.7,101,211,47.9,4,3.8,+0.2,51,71,58,10,149
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,28,1990,34.7,1390,1734,80.2,24328,9851,631,717,88.0,621,733,84.7,122,226,54.0,2,1.6,+0.4,18,98,33,19,132
Álex Berenguer,ESP,MF,Torino,Serie A,23,1995,16.5,529,753,70.3,9184,2453,257,313,82.1,184,248,74.2,67,138,48.6,3,4.7,-1.7,36,18,26,6,38
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,26,1992,24.4,1304,1586,82.2,21086,8950,698,766,91.1,485,575,84.3,101,180,56.1,2,0.7,+1.3,10,94,19,6,109
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,27,1990,19.5,405,611,66.3,7647,2746,187,233,80.3,142,190,74.7,65,154,42.2,6,3.2,+2.8,36,25,24,16,44
Markel Bergara,ESP,MF,Getafe,La Liga,32,1986,0.6,15,21,71.4,247,86,8,11,72.7,5,7,71.4,1,1,100.0,0,0.0,0.0,0,3,1,1,2
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,27,1991,13.1,137,194,70.6,1730,350,75,100,75.0,40,55,72.7,5,10,50.0,1,1.3,-0.3,9,8,4,1,10
Etrit Berisha,ALB,GK,Atalanta,Serie A,29,1989,18.0,343,476,72.1,10986,6980,54,55,98.2,140,142,98.6,148,278,53.2,0,0.0,0.0,0,1,0,0,0
Valon Berisha,KVX,MF,Lazio,Serie A,25,1993,2.2,123,152,80.9,1799,421,75,85,88.2,40,49,81.6,5,12,41.7,0,0.1,-0.1,4,11,2,0,11
Bernard,BRA,FW,Everton,Premier League,25,1992,23.5,634,867,73.1,10458,3202,327,382,85.6,230,310,74.2,61,121,50.4,3,3.4,-0.4,40,43,37,10,82
Federico Bernardeschi,ITA,FW,Juventus,Serie A,24,1994,16.4,548,713,76.9,10130,2486,276,311,88.7,177,213,83.1,88,155,56.8,3,2.8,+0.2,33,37,22,8,53
Bernardo,BRA,DF,Brighton,Premier League,23,1995,19.5,742,1019,72.8,12951,5484,343,390,87.9,316,423,74.7,65,155,41.9,1,1.2,-0.2,10,56,12,3,82
Paul Bernardoni,FRA,GK,Nîmes,Ligue 1,21,1997,38.0,627,1113,56.3,23900,17715,68,69,98.6,251,256,98.0,308,786,39.2,0,0.3,-0.3,5,23,1,0,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,25,1993,20.4,1063,1202,88.4,16651,3878,592,635,93.2,400,447,89.5,61,91,67.0,2,3.4,-1.4,23,54,18,5,57
Antoine Bernede,FRA,MF,Paris S-G,Ligue 1,19,1999,1.9,158,166,95.2,2709,828,62,64,96.9,89,92,96.7,6,9,66.7,0,0.1,-0.1,1,29,1,0,18
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,20,1998,1.0,18,36,50.0,735,535,2,2,100.0,5,5,100.0,11,28,39.3,0,0.0,0.0,0,0,0,0,0
Ryan Bertrand,ENG,DF,Southampton,Premier League,28,1989,24.0,792,1092,72.5,12983,5976,428,492,87.0,276,377,73.2,65,162,40.1,0,2.2,-2.2,23,65,26,12,77
Daniel Bessa,ITA,MF,Genoa,Serie A,25,1993,27.1,899,1106,81.3,15448,3933,449,502,89.4,334,386,86.5,96,162,59.3,3,2.7,+0.3,42,68,37,7,106
Marcus Bettinelli,ENG,GK,Fulham,Premier League,26,1992,7.0,162,244,66.4,6142,4620,18,18,100.0,63,64,98.4,81,162,50.0,0,0.0,0.0,0,4,0,0,0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,18,2000,8.0,405,465,87.1,8495,2159,120,141,85.1,218,233,93.6,66,81,81.5,0,0.1,-0.1,1,18,0,0,26
Jonathan Biabiany,FRA,FW,Parma,Serie A,30,1988,11.9,238,325,73.2,3965,1082,124,157,79.0,86,112,76.8,22,39,56.4,0,0.8,-0.8,9,5,9,3,28
Giulian Biancone,FRA,DF,Monaco,Ligue 1,18,2000,1.0,35,48,72.9,643,280,16,20,80.0,15,19,78.9,4,8,50.0,0,0.0,0.0,0,1,3,1,3
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,28,1990,19.9,1033,1171,88.2,19890,7434,346,377,91.8,564,620,91.0,113,156,72.4,2,0.5,+1.5,5,115,6,0,112
Pedro Bigas,ESP,DF,Eibar,La Liga,27,1990,6.5,249,307,81.1,6243,1798,52,58,89.7,120,140,85.7,75,105,71.4,1,0.3,+0.7,1,29,2,0,34
Lucas Biglia,ARG,MF,Milan,Serie A,32,1986,12.4,753,825,91.3,14859,3540,300,321,93.5,331,350,94.6,114,137,83.2,0,0.6,-0.6,12,69,7,2,60
Philip Billing,DEN,MF,Huddersfield,Premier League,22,1996,24.3,924,1260,73.3,18863,5448,372,447,83.2,380,471,80.7,160,299,53.5,0,0.9,-0.9,18,78,25,10,90
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,25,1992,35.5,1379,1958,70.4,26243,10658,545,659,82.7,638,802,79.6,180,442,40.7,4,5.3,-1.3,64,88,59,29,150
