Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Jack Cork,ENG,MF,Burnley,Premier League,29,1989,37,3312,90,96.8,36.8,37,90,36,0,,0,1.08,43,63,-20,-0.54,+1.96,39.9,60.6,-20.8,-0.56,+1.60
Andreas Cornelius,DEN,FW,Atalanta,Serie A,25,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,
Andreas Cornelius,DEN,FW,Bordeaux,Ligue 1,25,1993,20,792,40,23.2,8.8,6,80,4,14,23,0,1.45,13,7,+6,+0.68,+1.16,9.1,12.3,-3.2,-0.36,-0.03
Maxwel Cornet,CIV,FW,Lyon,Ligue 1,21,1996,27,1281,47,37.5,14.2,12,79,5,15,23,2,1.70,25,22,+3,+0.21,-0.63,30.8,16.4,+14.5,+1.02,+0.30
Quentin Cornette,FRA,MF,Amiens,Ligue 1,24,1994,5,209,42,6.1,2.3,3,56,0,2,21,4,0.80,1,6,-5,-2.15,-1.70,1.6,2.2,-0.6,-0.27,+0.04
Ángel Correa,ARG,MF,Atlético Madrid,La Liga,23,1995,36,1919,53,56.1,21.3,20,73,5,16,28,1,1.94,32,22,+10,+0.47,-0.49,26.9,26.1,+0.8,+0.04,-0.32
Joaquín Correa,ARG,FW,Lazio,Serie A,23,1994,34,1927,57,56.3,21.4,18,79,12,16,32,2,1.47,37,25,+12,+0.56,+0.68,33.9,22.4,+11.5,+0.54,+0.41
Danny da Costa,GER,DF,Eint Frankfurt,Bundesliga,25,1993,34,3033,89,99.1,33.7,34,89,32,0,,0,1.59,60,48,+12,+0.36,+0.36,54.9,50.3,+4.6,+0.14,-0.72
Diego Costa,ESP,FW,Atlético Madrid,La Liga,29,1988,16,1112,70,32.5,12.4,14,75,8,2,31,0,1.81,16,8,+8,+0.65,-0.05,13.1,13.9,-0.8,-0.06,-0.36
Douglas Costa,BRA,FW,Juventus,Serie A,27,1990,17,621,37,18.2,6.9,7,61,0,10,20,1,2.65,13,7,+6,+0.87,-0.22,10.0,6.2,+3.8,+0.56,-0.03
Filippo Costa,ITA,MF,SPAL,Serie A,23,1995,9,564,63,16.5,6.3,6,84,5,3,21,28,1.11,10,11,-1,-0.16,+0.19,7.3,10.8,-3.5,-0.56,-0.45
Hélder Costa,ANG,FW,Wolves,Premier League,24,1994,25,1341,54,39.2,14.9,16,72,2,9,21,13,1.32,16,19,-3,-0.20,-0.37,18.2,12.7,+5.5,+0.37,+0.20
Jaume Costa,ESP,DF,Villarreal,La Liga,30,1988,21,1495,71,43.7,16.6,18,81,12,3,13,11,1.19,19,22,-3,-0.18,-0.18,21.4,24.0,-2.6,-0.15,-0.15
Angelo da Costa Júnior,BRA,GK,Bologna,Serie A,34,1983,0,,,,,0,,0,0,,37,,,,,,,,,,,
Nuno da Costa,CPV,FW,Strasbourg,Ligue 1,27,1991,34,2052,60,60.0,22.8,22,84,9,12,17,3,1.21,37,31,+6,+0.26,0.00,26.5,32.0,-5.5,-0.24,-0.14
David Costas,ESP,DF,Celta Vigo,La Liga,23,1995,15,1173,78,34.3,13.0,13,90,12,2,2,14,1.27,14,19,-5,-0.38,-0.22,14.4,22.6,-8.2,-0.63,-0.31
Benoît Costil,FRA,GK,Bordeaux,Ligue 1,31,1987,37,3330,90,97.4,37.0,37,90,37,0,,1,1.03,33,42,-9,-0.24,-1.24,39.2,52.5,-13.3,-0.36,-0.71
Kalifa Coulibaly,MLI,FW,Nantes,Ligue 1,26,1991,32,1751,55,51.2,19.5,19,84,13,13,12,4,1.38,24,22,+2,+0.10,+0.21,25.9,22.9,+3.0,+0.15,+0.33
Mamadou Coulibaly,SEN,MF,Udinese,Serie A,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
Senou Coulibaly,MLI,DF,Dijon,Ligue 1,23,1994,9,411,46,12.0,4.6,6,64,4,3,9,9,0.89,2,6,-4,-0.88,-0.13,5.4,10.4,-4.9,-1.08,-0.59
Thibaut Courtois,BEL,GK,Real Madrid,La Liga,26,1992,27,2430,90,71.1,27.0,27,90,27,0,,5,1.67,43,36,+7,+0.26,-0.65,44.1,37.2,+6.9,+0.25,-0.51
Philippe Coutinho,BRA,FW,Barcelona,La Liga,26,1992,34,2018,59,59.0,22.4,22,80,8,12,21,1,2.50,47,19,+28,+1.25,-0.42,45.3,22.6,+22.7,+1.01,+0.33
Conor Coventry,IRL,MF,West Ham,Premier League,18,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Nicolas Cozza,FRA,DF,Montpellier,Ligue 1,19,1999,12,984,82,28.8,10.9,11,83,8,1,72,17,1.08,17,17,0,0.00,-0.41,12.7,15.6,-2.9,-0.26,-0.45
Alessio Cragno,ITA,GK,Cagliari,Serie A,24,1994,38,3420,90,100.0,38.0,38,90,38,0,,0,1.08,36,54,-18,-0.47,,39.0,58.6,-19.6,-0.52,
Aaron Cresswell,ENG,DF,West Ham,Premier League,28,1989,20,1589,79,46.5,17.7,18,85,16,2,30,7,1.30,21,26,-5,-0.28,-0.38,20.2,25.2,-5.1,-0.29,+0.11
Domenico Criscito,ITA,DF,Genoa,Serie A,31,1986,35,3070,88,89.8,34.1,35,88,34,0,,0,1.09,36,44,-8,-0.23,+2.34,40.8,46.8,-6.0,-0.18,+0.91
Lorenzo Crisetig,ITA,MF,Frosinone,Serie A,25,1993,8,507,63,14.8,5.6,5,88,4,3,22,10,0.50,0,11,-11,-1.95,-1.06,4.6,11.7,-7.1,-1.26,-0.69
Bryan Cristante,ITA,MF,Roma,Serie A,23,1995,35,2425,69,70.9,26.9,26,84,22,9,27,1,1.69,46,41,+5,+0.19,-0.99,43.4,41.4,+2.0,+0.07,-0.60
Cristian,ESP,GK,Valencia,La Liga,20,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
Sebastián Cristóforo,URU,MF,Getafe,La Liga,24,1993,15,450,30,13.2,5.0,4,85,2,11,10,16,2.07,7,1,+6,+1.20,+0.99,6.3,5.5,+0.8,+0.16,+0.04
Enzo Crivelli,FRA,FW,Caen,Ligue 1,23,1995,33,2260,68,66.1,25.1,28,76,10,5,25,1,0.85,17,35,-18,-0.72,-0.17,20.4,36.9,-16.5,-0.66,+0.13
Peter Crouch,ENG,FW,Burnley,Premier League,37,1981,6,92,15,2.7,1.0,0,,0,6,14,3,0.17,3,3,0,0.00,+0.62,3.6,2.1,+1.5,+1.44,+2.11
Alessio da Cruz,CPV,FW,Parma,Serie A,21,1997,3,144,48,4.2,1.6,1,90,1,2,27,7,1.00,0,1,-1,-0.62,-0.10,0.7,1.9,-1.2,-0.77,-0.09
Juan Cuadrado,COL,MF,Juventus,Serie A,30,1988,18,1220,68,35.7,13.6,14,81,7,4,22,3,2.06,18,14,+4,+0.30,-1.18,17.3,13.6,+3.7,+0.27,-0.48
Cucho,COL,FW,Huesca,La Liga,19,1999,34,2150,63,62.9,23.9,25,78,11,9,22,0,0.71,28,45,-17,-0.71,-0.36,33.4,36.4,-3.1,-0.13,+0.42
Marc Cucurella,ESP,MF,Eibar,La Liga,20,1998,31,2354,76,68.8,26.2,26,87,19,5,19,3,1.19,33,30,+3,+0.11,+0.71,34.8,30.6,+4.3,+0.16,+0.02
Iván Cuéllar,ESP,GK,Leganés,La Liga,34,1984,34,3055,90,89.3,33.9,34,90,33,0,,2,1.24,35,38,-3,-0.09,+0.65,34.9,34.5,+0.4,+0.01,+0.53
Mickaël Cuisance,FRA,MF,M'Gladbach,Bundesliga,18,1999,11,279,25,9.1,3.1,1,100,1,10,18,16,1.09,3,2,+1,+0.32,-0.07,3.1,4.9,-1.8,-0.59,-0.69
Matheus Cunha,BRA,FW,RB Leipzig,Bundesliga,19,1999,25,853,34,27.9,9.5,9,75,2,16,11,9,1.80,13,8,+5,+0.53,-0.66,16.8,10.8,+6.1,+0.64,-0.16
Greg Cunningham,IRL,DF,Cardiff City,Premier League,27,1991,7,630,90,18.4,7.0,7,90,7,0,,20,0.86,5,17,-12,-1.71,-0.97,6.3,11.4,-5.1,-0.72,-0.14
Marco Curto,ITA,DF,Empoli,Serie A,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Patrick Cutrone,ITA,FW,Milan,Serie A,20,1998,34,1457,43,42.6,16.2,12,85,9,22,20,2,1.76,20,13,+7,+0.43,-0.12,22.0,16.9,+5.1,+0.31,+0.18
Wylan Cyprien,FRA,MF,Nice,Ligue 1,23,1995,29,2360,81,69.0,26.2,27,85,22,2,28,1,1.48,20,22,-2,-0.08,+0.18,29.9,31.4,-1.5,-0.06,+0.23
Marco D'Alessandro,ITA,DF,Udinese,Serie A,27,1991,24,1495,62,43.7,16.6,16,82,9,8,24,8,1.08,14,21,-7,-0.42,-0.09,17.3,25.9,-8.6,-0.52,-0.16
Danilo D'Ambrosio,ITA,DF,Inter,Serie A,29,1988,30,2579,86,75.4,28.7,29,89,26,1,7,7,1.70,45,29,+16,+0.56,-0.30,51.0,30.0,+21.0,+0.73,+0.20
Ludovico D'Orazio,ITA,FW,Roma,Serie A,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Damien Da Silva,FRA,DF,Rennes,Ligue 1,30,1988,33,2874,87,84.0,31.9,32,90,31,1,4,1,1.45,47,42,+5,+0.16,+0.49,45.6,41.3,+4.4,+0.14,+0.28
Kouadio-Yves Dabila,CIV,DF,Lille,Ligue 1,21,1997,12,782,65,22.9,8.7,8,90,8,4,16,20,1.92,16,10,+6,+0.69,-0.30,10.9,10.5,+0.4,+0.05,-0.48
Abdoulaye Dabo,FRA,FW,Nantes,Ligue 1,17,2001,2,116,58,3.4,1.3,2,58,0,0,,2,0.50,0,2,-2,-1.55,-1.61,1.8,1.5,+0.3,+0.20,+0.21
Bryan Dabo,BFA,MF,Fiorentina,Serie A,26,1992,23,831,36,24.3,9.2,6,81,4,17,20,14,1.09,13,14,-1,-0.11,-0.21,12.2,13.3,-1.1,-0.12,-0.52
Mouhamadou Dabo,FRA,DF,Caen,Ligue 1,31,1986,0,,,,,0,,0,0,,3,,,,,,,,,,,
Christoph Daferner,GER,FW,Freiburg,Bundesliga,20,1998,1,25,25,0.8,0.3,0,,0,1,24,0,0.00,0,2,-2,-7.20,-6.81,0.2,1.5,-1.4,-4.88,-4.53
Riccardo Daga,ITA,GK,Cagliari,Serie A,18,2000,0,,,,,0,,0,0,,10,,,,,,,,,,,
Colin Dagba,FRA,DF,Paris S-G,Ligue 1,19,1998,17,918,54,26.8,10.2,9,80,7,8,24,4,2.35,26,15,+11,+1.08,-1.04,22.7,12.4,+10.2,+1.00,-0.62
Finn Dahmen,GER,GK,Mainz 05,Bundesliga,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Mahmoud Dahoud,GER,MF,Dortmund,Bundesliga,22,1996,14,697,50,22.8,7.7,7,81,4,7,18,17,2.07,22,14,+8,+1.03,-0.07,15.1,11.6,+3.5,+0.45,-0.14
Leon Dajaku,GER,MF,Stuttgart,Bundesliga,17,2001,2,27,14,0.9,0.3,0,,0,2,13,3,0.00,0,2,-2,-6.67,-5.60,0.2,0.6,-0.4,-1.34,-0.80
Felipe dal Belo,BRA,DF,SPAL,Serie A,34,1984,30,2361,79,69.0,26.2,27,85,21,3,23,5,1.10,26,36,-10,-0.38,-0.21,28.8,30.8,-2.0,-0.08,+0.35
Nicola Dalmonte,ITA,MF,Genoa,Serie A,20,1997,3,44,15,1.3,0.5,0,,0,3,15,26,0.33,2,0,+2,+4.09,+4.62,1.2,0.0,+1.1,+2.28,+2.58
Diogo Dalot,POR,DF,Manchester Utd,Premier League,19,1999,16,1013,63,29.6,11.3,12,79,6,4,18,6,1.69,21,18,+3,+0.27,-0.03,19.8,15.3,+4.5,+0.40,+0.09
Matty Daly,ENG,MF,Huddersfield,Premier League,17,2001,2,75,38,2.2,0.8,0,,0,2,37,6,0.50,1,1,0,0.00,+1.45,0.7,1.2,-0.5,-0.64,+0.24
Vitalie Damașcan,MDA,MF,Torino,Serie A,19,1999,1,4,4,0.1,0.0,0,,0,1,4,25,1.00,0,0,0,0.00,-0.40,0.2,0.2,0.0,-0.74,-0.78
Loïc Damour,FRA,MF,Cardiff City,Premier League,27,1991,2,23,12,0.7,0.3,0,,0,2,11,2,1.50,2,2,0,0.00,+0.93,1.2,0.9,+0.3,+1.30,+1.92
Joe Daniel Tupper,ENG,GK,Crystal Palace,Premier League,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
Antonio Daniele,ITA,GK,Napoli,Serie A,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Charlie Daniels,ENG,DF,Bournemouth,Premier League,31,1986,21,1585,75,46.3,17.6,17,88,15,4,24,4,1.29,25,34,-9,-0.51,-0.27,22.9,25.1,-2.2,-0.13,-0.15
Danilo,BRA,DF,Manchester City,Premier League,27,1991,11,807,73,23.6,9.0,9,89,8,2,2,15,2.45,19,7,+12,+1.34,-0.73,20.2,6.3,+13.9,+1.55,-0.03
Scott Dann,ENG,DF,Crystal Palace,Premier League,31,1987,10,663,66,19.4,7.4,7,90,7,3,10,9,2.00,16,10,+6,+0.81,+1.08,12.4,8.9,+3.4,+0.46,+0.51
Kevin Danso,AUT,DF,Augsburg,Bundesliga,19,1998,18,1247,69,40.8,13.9,13,88,12,5,21,15,1.17,24,31,-7,-0.51,+0.14,14.8,24.8,-10.0,-0.72,-0.52
Dante,BRA,DF,Nice,Ligue 1,34,1983,36,3226,90,94.3,35.8,36,90,35,0,,0,1.56,30,31,-1,-0.03,+1.83,42.5,46.2,-3.7,-0.10,+0.46
Romain Danzé,FRA,DF,Rennes,Ligue 1,32,1986,0,,,,,0,,0,0,,3,,,,,,,,,,,
Palkó Dárdai,HUN,MF,Hertha BSC,Bundesliga,19,1999,7,113,16,3.7,1.3,1,69,0,6,7,15,1.00,1,2,-1,-0.80,-0.58,1.3,1.9,-0.6,-0.48,-0.15
Sergi Darder,ESP,MF,Espanyol,La Liga,24,1993,34,2709,80,79.2,30.1,32,84,21,2,12,1,1.44,39,39,0,0.00,+0.25,39.7,40.3,-0.5,-0.02,+0.17
Vladimír Darida,CZE,MF,Hertha BSC,Bundesliga,27,1990,10,376,38,12.3,4.2,3,83,1,7,18,7,1.00,5,11,-6,-1.44,-1.37,6.8,8.9,-2.1,-0.51,-0.20
Karl Darlow,ENG,GK,Newcastle Utd,Premier League,27,1990,0,,,,,0,,0,0,,23,,,,,,,,,,,
Matteo Darmian,ITA,DF,Manchester Utd,Premier League,28,1989,6,443,74,13.0,4.9,5,89,4,1,0,10,1.33,5,8,-3,-0.61,-1.03,4.7,6.0,-1.4,-0.28,-0.70
Alphonso Davies,CAN,FW,Bayern Munich,Bundesliga,17,2000,6,80,13,2.6,0.9,0,,0,6,12,7,2.17,3,1,+2,+2.25,+0.62,2.3,1.8,+0.5,+0.54,-1.10
Ben Davies,WAL,DF,Tottenham,Premier League,25,1993,27,1844,68,53.9,20.5,20,90,18,7,7,7,1.70,36,26,+10,+0.49,-0.54,32.1,23.2,+8.9,+0.44,+0.22
Tom Davies,ENG,MF,Everton,Premier League,20,1998,16,980,61,28.7,10.9,10,89,9,6,16,20,1.63,13,19,-6,-0.55,-1.07,10.3,17.4,-7.1,-0.65,-0.94
Steven Davis,NIR,MF,Southampton,Premier League,33,1985,3,98,33,2.9,1.1,1,92,1,2,3,7,0.67,1,4,-3,-2.76,-2.29,2.4,2.4,0.0,+0.04,+0.26
Carl Davordzie,GHA,FW,Parma,Serie A,18,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,
Kevin De Bruyne,BEL,MF,Manchester City,Premier League,27,1991,19,975,51,28.5,10.8,11,74,4,8,21,1,2.53,28,3,+25,+2.31,+0.58,24.9,6.2,+18.7,+1.72,+0.22
Sebastien De Maio,FRA,DF,Bologna,Serie A,31,1987,6,491,82,14.4,5.5,6,82,4,0,,13,1.00,6,7,-1,-0.18,+0.03,5.3,8.3,-2.9,-0.53,-0.65
Sebastien De Maio,FRA,DF,Udinese,Serie A,31,1987,16,1173,73,34.3,13.0,13,85,9,3,22,1,1.38,15,15,0,0.00,+0.56,13.5,20.0,-6.5,-0.50,-0.11
Rodrigo De Paul,ARG,MF,Udinese,Serie A,24,1994,36,3189,89,93.2,35.4,36,89,31,0,,0,1.03,35,51,-16,-0.45,-1.23,37.4,54.5,-17.1,-0.48,-0.78
Daniele De Rossi,ITA,MF,Roma,Serie A,35,1983,18,1270,71,37.1,14.1,15,81,8,3,20,5,1.89,22,18,+4,+0.28,-0.30,23.4,19.8,+3.6,+0.25,+0.01
Mattia De Sciglio,ITA,DF,Juventus,Serie A,25,1992,22,1743,79,51.0,19.4,19,90,17,3,13,10,2.41,34,12,+22,+1.14,+0.17,27.8,18.9,+8.9,+0.46,-0.25
Lorenzo De Silvestri,ITA,DF,Torino,Serie A,30,1988,32,2415,75,70.6,26.8,30,79,18,2,16,4,1.75,40,25,+15,+0.56,+0.56,33.5,31.5,+2.0,+0.08,+0.14
Lucas Deaux,FRA,MF,Guingamp,Ligue 1,29,1988,18,1188,66,34.7,13.2,17,70,6,1,2,5,1.00,9,17,-8,-0.61,+0.68,12.5,15.1,-2.6,-0.20,+0.12
Mathieu Debuchy,FRA,DF,Saint-Étienne,Ligue 1,33,1985,24,1941,81,56.8,21.6,23,83,15,1,29,2,1.54,29,22,+7,+0.32,-0.34,30.0,26.3,+3.6,+0.17,+0.07
Troy Deeney,ENG,FW,Watford,Premier League,30,1988,32,2545,80,74.4,28.3,28,86,21,4,36,0,1.25,41,44,-3,-0.11,+0.31,35.6,41.8,-6.2,-0.22,-0.13
Jermain Defoe,ENG,FW,Bournemouth,Premier League,35,1982,4,25,6,0.7,0.3,0,,0,4,5,16,1.50,0,2,-2,-7.20,-6.88,0.9,1.0,-0.1,-0.18,-0.14
Steven Defour,BEL,MF,Burnley,Premier League,30,1988,6,448,75,13.1,5.0,6,75,2,0,,3,0.17,3,14,-11,-2.21,-1.85,3.1,12.6,-9.6,-1.92,-1.50
Grégoire Defrel,MTQ,FW,Sampdoria,Serie A,27,1991,36,2339,65,68.4,26.0,26,81,14,10,24,2,1.44,41,33,+8,+0.31,+0.22,36.2,33.5,+2.8,+0.11,+0.58
Alessandro Deiola,ITA,MF,Parma,Serie A,22,1995,10,545,55,15.9,6.1,5,86,4,5,23,9,1.90,4,6,-2,-0.33,+0.23,5.9,11.0,-5.1,-0.85,-0.19
Alessandro Deiola,ITA,MF,Cagliari,Serie A,22,1995,10,450,45,13.2,5.0,5,75,2,5,15,6,1.20,2,7,-5,-1.00,-0.61,3.9,6.8,-2.8,-0.57,-0.06
Romain Del Castillo,FRA,FW,Rennes,Ligue 1,22,1996,29,1343,46,39.3,14.9,15,75,6,14,16,9,1.21,21,27,-6,-0.40,-0.79,21.1,18.4,+2.7,+0.18,+0.15
Mattia Del Favero,ITA,GK,Juventus,Serie A,20,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,
Enrico Del Prato,ITA,DF,Atalanta,Serie A,18,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
Thomas Delaney,DEN,MF,Dortmund,Bundesliga,26,1991,30,2283,76,74.6,25.4,27,83,19,3,13,2,2.27,54,26,+28,+1.10,+0.06,39.7,27.0,+12.6,+0.50,-0.23
Moisés Delgado,ESP,DF,Valladolid,La Liga,24,1994,3,270,90,7.9,3.0,3,90,3,0,,11,0.00,0,6,-6,-2.00,-1.63,2.9,4.6,-1.7,-0.56,-0.26
Cristian Dell'Orco,ITA,DF,Empoli,Serie A,24,1994,12,1035,86,30.3,11.5,12,86,11,0,,1,1.17,17,17,0,0.00,+0.72,16.2,21.2,-5.0,-0.43,-0.29
Cristian Dell'Orco,ITA,DF,Sassuolo,Serie A,24,1994,3,110,37,3.2,1.2,1,90,1,2,10,17,1.00,2,3,-1,-0.82,-0.66,1.3,3.6,-2.3,-1.92,-1.69
Andy Delort,ALG,FW,Montpellier,Ligue 1,26,1991,36,3115,87,91.1,34.6,36,87,19,0,,0,1.61,49,35,+14,+0.40,+1.29,41.8,37.1,+4.7,+0.14,+0.91
Fabian Delph,ENG,DF,Manchester City,Premier League,28,1989,11,725,66,21.2,8.1,8,84,5,3,19,6,2.18,22,9,+13,+1.61,-0.36,18.1,7.1,+11.0,+1.36,-0.26
Mousa Dembélé,BEL,MF,Tottenham,Premier League,31,1987,10,515,52,15.1,5.7,7,65,2,3,21,0,2.10,10,6,+4,+0.70,-0.04,8.1,7.5,+0.6,+0.10,-0.28
Moussa Dembélé,FRA,FW,Lyon,Ligue 1,22,1996,33,2016,61,58.9,22.4,21,84,12,12,22,1,2.00,49,26,+23,+1.03,+1.03,46.5,25.0,+21.6,+0.96,+0.32
Ousmane Dembélé,FRA,FW,Barcelona,La Liga,21,1997,29,1661,57,48.6,18.5,20,70,2,9,29,0,2.38,49,13,+36,+1.95,+1.03,36.9,17.5,+19.4,+1.05,+0.34
Jessy Deminguet,FRA,MF,Caen,Ligue 1,20,1998,20,1269,63,37.1,14.1,15,77,7,5,22,11,1.00,10,18,-8,-0.57,+0.14,10.4,18.8,-8.4,-0.59,+0.17
Merih Demiral,TUR,DF,Sassuolo,Serie A,20,1998,14,1260,90,36.8,14.0,14,90,14,0,,2,0.93,19,21,-2,-0.14,+0.07,14.6,22.2,-7.7,-0.55,-0.42
Kerem Demirbay,GER,MF,Hoffenheim,Bundesliga,25,1993,26,2017,78,65.9,22.4,24,81,16,2,42,1,1.46,47,32,+15,+0.67,+0.41,49.6,32.6,+17.0,+0.76,+0.39
Diego Demme,GER,MF,RB Leipzig,Bundesliga,26,1991,26,2055,79,67.2,22.8,24,85,16,2,3,3,1.88,40,18,+22,+0.96,-0.11,40.5,22.6,+17.9,+0.78,+0.08
Jason Denayer,BEL,DF,Lyon,Ligue 1,23,1995,31,2754,89,80.5,30.6,31,89,29,0,,2,1.81,55,43,+12,+0.39,-1.09,60.4,34.9,+25.5,+0.83,+0.01
Leander Dendoncker,BEL,MF,Wolves,Premier League,23,1995,19,1467,77,42.9,16.3,17,85,13,2,13,8,1.79,22,21,+1,+0.06,+0.06,19.0,18.6,+0.4,+0.02,-0.40
Fabio Depaoli,ITA,DF,Chievo,Serie A,21,1997,33,2468,75,72.2,27.4,27,84,21,6,33,1,0.52,21,55,-34,-1.24,+0.27,24.7,44.7,-20.0,-0.73,-0.35
Memphis Depay,NED,FW,Lyon,Ligue 1,24,1994,36,2737,76,80.0,30.4,29,87,22,7,30,2,1.89,55,34,+21,+0.69,+0.43,58.8,34.2,+24.6,+0.81,-0.10
Laurent Depoitre,BEL,FW,Huddersfield,Premier League,29,1988,23,1068,46,31.2,11.9,10,82,6,13,19,4,0.35,3,23,-20,-1.69,-0.38,10.3,20.2,-9.9,-0.84,+0.06
Clément Depres,FRA,FW,Nîmes,Ligue 1,23,1994,17,441,26,12.9,4.9,4,68,0,13,13,2,1.53,11,4,+7,+1.43,+1.67,8.0,7.7,+0.3,+0.07,+0.32
Kiril Despodov,BUL,FW,Cagliari,Serie A,21,1996,4,105,26,3.1,1.2,0,,0,4,26,10,1.50,2,1,+1,+0.86,+1.37,2.2,2.1,0.0,+0.04,+0.58
Daniele Dessena,ITA,MF,Cagliari,Serie A,31,1987,11,352,32,10.3,3.9,3,90,3,8,10,8,1.36,3,4,-1,-0.26,+0.24,3.2,5.6,-2.4,-0.63,-0.12
Mattia Destro,ITA,FW,Bologna,Serie A,27,1991,17,493,29,14.4,5.5,5,68,0,12,13,14,1.18,9,12,-3,-0.55,-0.39,6.7,6.6,+0.1,+0.02,-0.01
Gerard Deulofeu,ESP,FW,Watford,Premier League,24,1994,30,2066,69,60.4,23.0,26,76,6,4,24,0,1.23,33,29,+4,+0.17,+0.91,31.0,30.1,+0.9,+0.04,+0.57
Jacopo Dezi,ITA,MF,Parma,Serie A,26,1992,1,90,90,2.6,1.0,1,90,1,0,,23,0.00,1,2,-1,-1.00,-0.49,1.2,2.2,-0.9,-0.91,-0.23
Federico Di Francesco,ITA,FW,Sassuolo,Serie A,24,1994,19,1074,57,31.4,11.9,14,71,2,5,17,18,1.21,16,20,-4,-0.34,-0.22,14.2,16.7,-2.6,-0.21,+0.10
Antonio Di Gaudio,ITA,FW,Parma,Serie A,28,1989,12,699,58,20.4,7.8,9,70,1,3,24,6,1.17,9,11,-2,-0.26,+0.34,7.8,14.3,-6.6,-0.85,-0.20
Giovanni Di Lorenzo,ITA,DF,Empoli,Serie A,24,1993,37,3330,90,97.4,37.0,37,90,37,0,,0,1.03,51,69,-18,-0.49,+0.51,51.4,59.6,-8.2,-0.22,+0.30
Andrea Di Maggio,ITA,DF,Parma,Serie A,17,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
Ángel Di María,ARG,FW,Paris S-G,Ligue 1,30,1988,30,2324,77,68.0,25.8,28,82,12,2,20,1,2.57,70,20,+50,+1.94,+0.29,57.5,23.0,+34.5,+1.34,-0.38
Franco Di Santo,ARG,FW,Rayo Vallecano,La Liga,29,1989,6,172,29,5.0,1.9,1,94,1,5,16,4,0.33,2,7,-5,-2.62,-1.95,2.8,4.7,-1.9,-0.99,-0.65
Franco Di Santo,ARG,FW,Schalke 04,Bundesliga,29,1989,4,245,61,8.0,2.7,3,73,0,1,27,2,0.75,2,4,-2,-0.73,-0.22,3.8,3.8,0.0,-0.01,+0.21
Boulaye Dia,SEN,FW,Reims,Ligue 1,21,1996,18,747,42,21.8,8.3,8,67,0,10,22,1,1.61,10,11,-1,-0.12,-0.05,11.7,8.8,+2.9,+0.34,+0.58
Fousseni Diabaté,MLI,FW,Leicester City,Premier League,22,1995,1,54,54,1.6,0.6,1,54,0,0,,2,1.00,0,1,-1,-1.67,-1.77,0.8,0.8,0.0,-0.07,-0.18
Moussa Diaby,FRA,MF,Paris S-G,Ligue 1,19,1999,25,1141,46,33.4,12.7,10,83,6,15,21,11,2.48,32,12,+20,+1.58,-0.40,30.0,11.3,+18.7,+1.48,+0.03
Adama Diakhaby,FRA,FW,Huddersfield,Premier League,22,1996,12,552,46,16.1,6.1,6,75,1,6,17,6,0.25,2,16,-14,-2.28,-1.03,5.0,11.1,-6.1,-0.99,-0.13
Mouctar Diakhaby,GUI,DF,Valencia,La Liga,21,1996,22,1580,72,46.2,17.6,16,90,16,6,22,9,1.73,28,18,+10,+0.57,+0.28,28.1,24.2,+3.9,+0.22,-0.37
Bafodé Diakité,FRA,DF,Toulouse,Ligue 1,17,2001,9,633,70,18.5,7.0,7,89,6,2,4,11,1.22,7,9,-2,-0.28,+0.36,6.6,9.8,-3.2,-0.45,-0.08
Abdou Diallo,SEN,DF,Dortmund,Bundesliga,22,1996,28,2379,85,77.7,26.4,27,88,24,1,7,0,2.07,58,38,+20,+0.76,-1.49,45.6,32.8,+12.8,+0.48,-0.33
Abdoulaye Diallo,SEN,GK,Rennes,Ligue 1,26,1992,6,495,83,14.5,5.5,6,83,5,0,,16,1.83,8,4,+4,+0.73,+0.76,9.6,4.7,+4.9,+0.89,+0.94
Mustapha Diallo,SEN,MF,Nîmes,Ligue 1,32,1986,7,455,65,13.3,5.1,6,71,1,1,29,0,1.14,4,9,-5,-0.99,-1.11,4.7,9.3,-4.6,-0.92,-0.81
Mohamed Diamé,SEN,MF,Newcastle Utd,Premier League,31,1987,29,2166,75,63.3,24.1,24,87,20,5,15,3,1.10,21,32,-11,-0.46,-0.82,21.7,35.6,-13.9,-0.58,-0.57
