Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Min,Playing Time Mn/MP,Playing Time Min%,Playing Time 90s,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off
Rogério,BRA,DF,Sassuolo,Serie A,22,1998,28,1877,67,54.9,20.9,21,83,16,7,19,6,1.54,30,29,+1,+0.05,-0.36,31.3,27.9,+3.4,+0.16,+0.12
Luis Rojas,CHI,MF,Crotone,Serie A,18,2002,7,104,15,3.0,1.2,0,,0,7,15,26,0.57,2,2,0,0.00,+1.28,1.9,1.7,+0.2,+0.16,+1.06
Alessio Romagnoli,ITA,DF,Milan,Serie A,25,1995,22,1907,87,55.8,21.2,21,90,21,1,17,7,2.09,41,25,+16,+0.76,-0.26,38.8,27.2,+11.6,+0.55,-0.32
San Román,ESP,GK,Atlético Madrid,La Liga,23,1997,0,,,,,0,,0,0,,10,,,,,,,,,,,
Cristian Romero,ARG,DF,Atalanta,Serie A,22,1998,31,2545,82,74.4,28.3,29,85,24,2,41,3,2.19,70,35,+35,+1.24,+0.41,59.4,29.9,+29.6,+1.05,+0.48
Iván Romero,ESP,FW,Sevilla,La Liga,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Oriol Romeu,ESP,MF,Southampton,Premier League,28,1991,21,1763,84,51.5,19.6,20,87,15,1,31,0,1.24,27,25,+2,+0.10,+1.35,19.9,21.4,-1.5,-0.08,+0.49
Cristiano Ronaldo,POR,FW,Juventus,Serie A,35,1985,33,2802,85,81.9,31.1,31,89,28,2,29,1,2.18,64,29,+35,+1.12,+0.54,60.8,31.8,+29.0,+0.93,-0.06
Facundo Roncaglia,ARG,DF,Osasuna,La Liga,33,1987,17,1232,72,36.0,13.7,14,86,9,3,8,11,1.00,12,19,-7,-0.51,-0.35,14.6,17.1,-2.5,-0.18,+0.28
Valentin Rongier,FRA,MF,Marseille,Ligue 1,25,1994,26,1887,73,55.2,21.0,21,82,10,5,32,1,1.58,25,22,+3,+0.14,-0.09,26.9,23.9,+3.0,+0.15,+0.24
Frederik Rønnow,DEN,GK,Eint Frankfurt,Bundesliga,27,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,
Frederik Rønnow,DEN,GK,Schalke 04,Bundesliga,27,1992,11,945,86,30.9,10.5,10,90,10,1,45,9,0.36,6,24,-18,-1.71,+0.12,5.7,20.2,-14.5,-1.38,-0.25
Marten de Roon,NED,MF,Atalanta,Serie A,29,1991,35,3021,86,88.3,33.6,33,89,31,2,40,0,2.03,78,42,+36,+1.07,-0.51,67.7,37.4,+30.3,+0.90,-0.17
Antonio Rosati,ITA,GK,Fiorentina,Serie A,37,1983,0,,,,,0,,0,0,,15,,,,,,,,,,,
Antonio Rosati,ITA,GK,Torino,Serie A,37,1983,0,,,,,0,,0,0,,20,,,,,,,,,,,
Francesco Rossi,ITA,GK,Atalanta,Serie A,29,1991,0,,,,,0,,0,0,,38,,,,,,,,,,,
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,27,1993,20,1229,61,40.2,13.7,14,83,7,6,12,6,1.70,24,17,+7,+0.51,-0.32,20.6,17.9,+2.7,+0.20,-0.04
Nolan Roux,FRA,FW,Nîmes,Ligue 1,32,1988,19,651,34,19.0,7.2,6,69,0,13,18,9,0.42,3,13,-10,-1.38,-0.70,4.4,15.5,-11.1,-1.54,-1.14
Nicolò Rovella,ITA,MF,Genoa,Serie A,18,2001,20,1187,59,34.7,13.2,12,81,6,8,26,16,1.00,14,23,-9,-0.68,-0.60,11.5,19.6,-8.1,-0.62,-0.27
Amir Rrahmani,KVX,DF,Napoli,Serie A,26,1994,16,1094,68,32.0,12.2,12,86,11,4,15,16,2.19,30,15,+15,+1.23,+0.07,23.0,15.5,+7.5,+0.62,-0.09
Rubén,ESP,GK,Osasuna,La Liga,36,1984,3,187,62,5.5,2.1,3,62,2,0,,12,0.67,3,5,-2,-0.96,-0.71,3.7,5.1,-1.4,-0.68,-0.34
Waldo Rubio,ESP,FW,Valladolid,La Liga,24,1995,10,375,38,11.0,4.2,5,64,0,5,11,20,0.60,3,10,-7,-1.68,-1.21,2.4,7.0,-4.6,-1.11,-0.81
John Ruddy,ENG,GK,Wolves,Premier League,33,1986,2,91,46,2.7,1.0,1,90,1,1,1,36,0.00,0,1,-1,-0.99,-0.58,0.7,0.9,-0.2,-0.21,-0.06
Antonio Rüdiger,GER,DF,Chelsea,Premier League,27,1993,19,1710,90,50.0,19.0,19,90,19,0,,13,2.05,23,10,+13,+0.68,+0.21,29.5,12.2,+17.3,+0.91,+0.18
Sebastian Rudy,GER,DF,Schalke 04,Bundesliga,30,1990,2,180,90,5.9,2.0,2,90,2,0,,1,0.00,1,11,-10,-5.00,-3.41,1.4,7.5,-6.1,-3.06,-1.97
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,30,1990,25,1678,67,54.8,18.6,21,75,12,4,24,1,1.20,26,29,-3,-0.16,-0.23,27.0,26.9,+0.1,0.00,+0.11
Kevin Rüegg,SUI,DF,Hellas Verona,Serie A,21,1998,7,205,29,6.0,2.3,1,69,0,6,23,18,0.86,2,3,-1,-0.44,-0.41,2.2,3.4,-1.2,-0.53,-0.37
Dion Ruffo Luci,ITA,MF,Bologna,Serie A,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Daniele Rugani,ITA,DF,Rennes,Ligue 1,26,1994,1,90,90,2.6,1.0,1,90,1,0,,2,1.00,1,1,0,0.00,-0.32,1.0,0.9,+0.1,+0.11,-0.15
Daniele Rugani,ITA,DF,Juventus,Serie A,26,1994,0,,,,,0,,0,0,,2,,,,,,,,,,,
Daniele Rugani,ITA,DF,Cagliari,Serie A,26,1994,16,1001,63,29.3,11.1,12,82,7,4,4,2,1.25,8,17,-9,-0.81,-0.55,13.3,12.6,+0.7,+0.06,+0.75
Matteo Ruggeri,ITA,DF,Atalanta,Serie A,18,2002,6,208,35,6.1,2.3,3,60,0,3,10,24,1.33,4,5,-1,-0.43,-1.67,2.9,3.7,-0.8,-0.34,-1.34
Mário Rui,POR,DF,Napoli,Serie A,29,1991,27,1669,62,48.8,18.5,17,86,12,10,20,10,1.89,42,20,+22,+1.19,0.00,32.6,20.2,+12.5,+0.67,-0.01
Aitor Ruibal,ESP,FW,Betis,La Liga,24,1996,28,1593,57,46.6,17.7,21,68,2,7,22,8,1.50,17,25,-8,-0.45,-0.85,19.8,18.3,+1.5,+0.08,+0.13
Isma Ruiz,ESP,MF,Granada,La Liga,19,2001,1,67,67,2.0,0.7,1,67,0,0,,2,0.00,0,2,-2,-2.69,-2.26,0.0,2.4,-2.4,-3.29,-2.97
Kays Ruiz,MAR,FW,Paris S-G,Ligue 1,17,2002,7,186,27,5.4,2.1,1,67,0,6,20,9,2.14,7,2,+5,+2.42,+0.94,5.7,4.3,+1.5,+0.71,-0.50
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,24,1996,33,2569,78,75.1,28.5,29,86,18,4,17,1,2.06,65,32,+33,+1.16,-0.11,52.5,31.9,+20.6,+0.72,+0.17
Víctor Ruiz,ESP,DF,Betis,La Liga,31,1989,27,2157,80,63.1,24.0,24,88,22,3,18,7,1.63,33,31,+2,+0.08,+0.23,28.4,27.0,+1.4,+0.06,+0.12
Gerónimo Rulli,ARG,GK,Villarreal,La Liga,28,1992,2,180,90,5.3,2.0,2,90,2,0,,32,0.00,3,6,-3,-1.50,-2.03,2.5,2.5,0.0,-0.01,-0.41
Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,18,2002,9,241,27,7.9,2.7,2,68,1,7,15,3,1.11,3,3,0,0.00,+0.06,3.0,4.1,-1.1,-0.41,-0.40
Georginio Rutter,FRA,FW,Rennes,Ligue 1,18,2002,4,44,11,1.3,0.5,0,,0,4,11,5,2.50,1,2,-1,-2.05,-2.39,1.3,0.4,+0.9,+1.80,+1.56
Mathew Ryan,AUS,GK,Arsenal,Premier League,28,1992,3,270,90,7.9,3.0,3,90,3,0,,12,1.33,3,2,+1,+0.33,-0.10,5.9,2.3,+3.6,+1.20,+1.04
Mathew Ryan,AUS,GK,Brighton,Premier League,28,1992,11,990,90,28.9,11.0,11,90,11,0,,1,0.91,14,19,-5,-0.45,-0.42,16.4,11.0,+5.4,+0.49,+0.18
Julian Ryerson,NOR,DF,Union Berlin,Bundesliga,22,1997,24,1069,45,34.9,11.9,10,87,4,14,15,9,1.63,17,18,-1,-0.08,-0.45,14.2,14.8,-0.6,-0.05,-0.28
João Victor Santos Sá,BRA,FW,Wolfsburg,Bundesliga,26,1994,21,469,22,15.3,5.2,3,61,0,18,16,10,1.90,7,8,-1,-0.19,-1.06,8.4,7.7,+0.7,+0.13,-0.10
Roli Pereira de Sa,FRA,MF,Nantes,Ligue 1,23,1996,6,56,9,1.6,0.6,0,,0,6,9,11,2.00,0,2,-2,-3.21,-3.05,0.6,1.8,-1.2,-1.97,-1.82
Idriss Saadi,ALG,FW,Strasbourg,Ligue 1,28,1992,7,125,18,3.7,1.4,0,,0,7,18,5,0.43,1,3,-2,-1.44,-1.25,2.9,3.0,-0.1,-0.04,-0.20
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,27,1993,33,2909,88,85.1,32.3,33,88,27,0,,1,1.33,41,47,-6,-0.19,+1.22,36.2,49.3,-13.1,-0.41,-0.11
Mathys Saban,FRA,FW,Saint-Étienne,Ligue 1,18,2002,1,13,13,0.4,0.1,0,,0,1,13,0,0.00,0,0,0,0.00,+0.32,0.1,0.1,0.0,+0.02,+0.03
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,26,1994,27,2026,75,66.2,22.5,24,82,16,3,19,2,1.81,34,24,+10,+0.44,-1.12,41.0,21.3,+19.7,+0.87,-0.56
Matteo Saccani,ITA,DF,Sassuolo,Serie A,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Alexis Saelemaekers,BEL,FW,Milan,Serie A,21,1999,32,2016,63,58.9,22.4,27,70,3,5,28,0,2.16,42,25,+17,+0.76,-0.27,40.8,27.0,+13.7,+0.61,-0.18
Jorge Sáenz,ESP,DF,Celta Vigo,La Liga,23,1996,0,,,,,0,,0,0,,8,,,,,,,,,,,
Modibo Sagnan,FRA,DF,Real Sociedad,La Liga,21,1999,16,622,39,18.2,6.9,7,69,2,9,15,19,1.44,11,12,-1,-0.14,-0.85,11.3,8.0,+3.3,+0.48,-0.18
Allan Saint-Maximin,FRA,FW,Newcastle Utd,Premier League,23,1997,25,1560,62,45.6,17.3,19,74,5,6,26,0,1.36,27,26,+1,+0.06,+0.88,21.0,24.4,-3.4,-0.19,+0.27
Borja Sainz,ESP,MF,Alavés,La Liga,19,2001,21,453,22,13.2,5.0,2,66,0,19,17,16,0.67,5,7,-2,-0.40,+0.18,8.1,7.3,+0.8,+0.17,+0.45
Romain Saïss,MAR,DF,Wolves,Premier League,30,1990,27,2407,89,70.4,26.7,27,89,26,0,,7,1.11,26,40,-14,-0.52,-0.35,28.0,35.3,-7.3,-0.27,-0.39
Bukayo Saka,ENG,FW,Arsenal,Premier League,18,2001,32,2553,80,74.6,28.4,30,83,20,2,25,4,1.59,38,31,+7,+0.25,-0.69,38.4,30.4,+8.0,+0.28,+0.16
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,30,1990,29,2385,82,69.7,26.5,26,87,21,3,44,1,1.59,40,37,+3,+0.11,-0.23,35.3,34.9,+0.4,+0.01,-0.08
Moïse Sakava,CMR,MF,Reims,Ligue 1,19,2000,1,8,8,0.2,0.1,0,,0,1,8,1,3.00,0,0,0,0.00,+0.21,0.2,0.1,+0.2,+1.84,+2.57
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,30,1990,4,276,69,8.1,3.1,3,90,3,1,6,8,1.50,4,8,-4,-1.30,-0.70,2.6,5.7,-3.2,-1.04,-0.41
Jacopo Sala,ITA,DF,Spezia,Serie A,28,1991,6,375,63,11.0,4.2,4,71,1,2,45,3,0.50,5,15,-10,-2.40,-2.10,3.4,10.2,-6.8,-1.64,-1.17
Mohamed Salah,EGY,FW,Liverpool,Premier League,28,1992,37,3078,83,90.0,34.2,34,88,27,3,29,0,1.78,59,41,+18,+0.53,-1.58,64.7,40.9,+23.8,+0.70,-0.23
Eddie Salcedo,ITA,FW,Hellas Verona,Serie A,18,2001,21,755,36,22.1,8.4,7,65,1,14,21,12,0.86,11,10,+1,+0.12,+0.22,12.9,8.0,+4.9,+0.59,+0.99
William Saliba,FRA,DF,Nice,Ligue 1,19,2001,20,1800,90,52.6,20.0,20,90,20,0,,0,1.35,24,28,-4,-0.20,-0.26,22.2,28.3,-6.1,-0.30,-0.36
Romain Salin,FRA,GK,Rennes,Ligue 1,36,1984,15,1350,90,39.5,15.0,15,90,15,0,,20,2.13,26,14,+12,+0.80,+0.80,19.4,15.8,+3.5,+0.24,-0.04
José Salinas,ESP,DF,Elche,La Liga,19,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,
Mohammed Salisu,GHA,DF,Southampton,Premier League,21,1999,12,844,70,24.7,9.4,8,87,7,4,38,11,0.92,10,19,-9,-0.96,-0.54,10.5,15.1,-4.5,-0.48,-0.23
Roland Sallai,HUN,MF,Freiburg,Bundesliga,23,1997,28,1661,59,54.3,18.5,22,70,1,6,20,0,1.32,30,28,+2,+0.11,+0.24,24.2,29.9,-5.7,-0.31,-0.19
Salvi,ESP,MF,Cádiz,La Liga,29,1991,28,1933,69,56.5,21.5,25,72,5,3,46,1,1.11,17,31,-14,-0.65,-0.17,14.5,30.6,-16.0,-0.75,-0.45
Lazar Samardzic,GER,MF,RB Leipzig,Bundesliga,18,2002,7,200,29,6.5,2.2,2,69,0,5,13,18,1.71,3,1,+2,+0.90,+0.08,2.7,1.8,+1.0,+0.43,-0.68
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,24,1996,31,2563,83,83.8,28.5,31,83,18,0,,1,1.26,45,47,-2,-0.07,-0.07,43.8,42.1,+1.7,+0.06,+0.65
Mama Samba Baldé,GNB,FW,Dijon,Ligue 1,24,1995,29,2161,75,63.2,24.0,24,83,8,5,32,0,0.48,16,43,-27,-1.12,+0.38,19.2,41.3,-22.1,-0.92,+0.64
Junior Sambia,FRA,DF,Montpellier,Ligue 1,23,1996,36,2448,68,71.6,27.2,26,86,20,10,22,2,1.50,44,48,-4,-0.15,-0.33,35.3,48.9,-13.6,-0.50,-0.12
Luigi Samele,ITA,FW,Sassuolo,Serie A,18,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,34,1986,30,1130,38,33.0,12.6,10,69,0,20,22,2,0.43,9,26,-17,-1.35,-0.14,10.4,23.0,-12.5,-1.00,+0.23
Fede San Emeterio,ESP,MF,Valladolid,La Liga,23,1997,24,1460,61,42.7,16.2,17,80,7,7,15,9,1.08,14,23,-9,-0.55,+0.09,14.6,23.3,-8.7,-0.54,-0.26
Antonio Sanabria,PAR,FW,Betis,La Liga,24,1996,16,932,58,27.3,10.4,10,74,1,6,32,3,1.06,15,20,-5,-0.48,-0.66,13.2,15.2,-1.9,-0.19,-0.28
Antonio Sanabria,PAR,FW,Torino,Serie A,24,1996,14,978,70,28.6,10.9,12,78,4,2,23,1,1.21,13,14,-1,-0.09,+0.57,13.4,17.3,-3.9,-0.36,-0.18
Juan Sanabria,URU,MF,Atlético Madrid,La Liga,20,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
Oihan Sancet,ESP,FW,Athletic Club,La Liga,20,2000,24,1035,43,30.3,11.5,11,68,1,13,22,14,1.29,12,6,+6,+0.52,+0.60,12.6,9.5,+3.0,+0.26,+0.07
Renato Sanches,POR,MF,Lille,Ligue 1,22,1997,23,1270,55,37.1,14.1,14,79,4,9,18,2,2.13,23,9,+14,+0.99,-0.14,17.6,13.1,+4.5,+0.32,-0.47
Alexis Sánchez,CHI,FW,Inter,Serie A,31,1988,30,1146,38,33.5,12.7,12,72,2,18,15,2,2.47,37,13,+24,+1.88,+0.70,28.1,14.2,+13.9,+1.09,+0.23
Davinson Sánchez,COL,DF,Tottenham,Premier League,24,1996,18,1486,83,43.5,16.5,17,87,16,1,1,10,1.78,38,22,+16,+0.97,+0.64,28.7,20.8,+7.9,+0.48,+0.61
Germán Sánchez,ESP,DF,Granada,La Liga,33,1986,34,2638,78,77.1,29.3,29,89,26,5,14,1,1.15,40,52,-12,-0.41,+0.28,29.9,41.3,-11.4,-0.39,-0.07
Javi Sánchez,ESP,DF,Valladolid,La Liga,23,1997,16,921,58,26.9,10.2,11,79,6,5,11,7,0.75,5,18,-13,-1.27,-0.91,9.8,16.9,-7.1,-0.69,-0.41
Manuel Sánchez,ESP,DF,Atlético Madrid,La Liga,19,2000,1,49,49,1.4,0.5,1,49,0,0,,9,3.00,1,0,+1,+1.84,+0.74,0.7,1.1,-0.4,-0.79,-1.33
Manuel Sánchez,ESP,DF,Osasuna,La Liga,19,2000,16,976,61,28.5,10.8,10,84,7,6,23,3,1.50,16,13,+3,+0.28,+0.79,14.9,15.3,-0.5,-0.04,+0.44
Juan Sánchez Miño,ARG,DF,Elche,La Liga,30,1990,9,495,55,14.5,5.5,5,60,1,4,49,6,0.78,4,9,-5,-0.91,-0.42,3.3,12.1,-8.8,-1.60,-1.01
Robert Sánchez,ESP,GK,Brighton,Premier League,22,1997,27,2430,90,71.1,27.0,27,90,27,0,,0,1.15,26,27,-1,-0.04,+0.42,35.2,26.7,+8.5,+0.32,-0.18
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,20,2000,26,2062,79,67.4,22.9,24,83,14,2,30,1,1.85,45,28,+17,+0.74,-0.34,45.3,25.8,+19.4,+0.85,+0.05
Max Sanders,ENG,MF,Brighton,Premier League,21,1999,0,,,,,0,,,0,,2,,,,,,,,,,,
Alex Sandro,BRA,DF,Juventus,Serie A,29,1991,26,1858,71,54.3,20.6,20,86,15,6,23,1,2.23,49,21,+28,+1.36,+0.72,42.0,20.1,+21.9,+1.06,+0.26
Leroy Sané,GER,FW,Bayern Munich,Bundesliga,24,1996,32,1805,56,59.0,20.1,18,77,3,14,30,0,2.25,58,30,+28,+1.40,-0.54,45.2,24.0,+21.1,+1.05,+0.07
Salif Sané,SEN,DF,Schalke 04,Bundesliga,29,1990,14,1071,77,35.0,11.9,11,90,11,3,27,1,0.50,12,24,-12,-1.01,+1.21,11.9,22.6,-10.6,-0.89,+0.48
Oier Sanjurjo,ESP,MF,Osasuna,La Liga,34,1986,32,2084,65,60.9,23.2,24,79,11,8,24,2,1.21,20,34,-14,-0.60,-0.81,20.6,33.2,-12.6,-0.54,-0.47
Mohamed Sankoh,NED,FW,Stuttgart,Bundesliga,16,2003,1,17,17,0.6,0.2,0,,0,1,17,2,0.00,0,0,0,0.00,-0.03,0.2,0.4,-0.2,-1.23,-1.24
Siriki Sanogo,CIV,MF,Benevento,Serie A,18,2001,1,10,10,0.3,0.1,0,,0,1,10,6,1.00,0,0,0,0.00,+0.92,0.0,0.1,0.0,-0.26,+0.37
Morgan Sanson,FRA,MF,Marseille,Ligue 1,25,1994,12,826,69,24.2,9.2,10,78,6,2,26,0,1.75,13,9,+4,+0.44,+0.33,11.8,13.6,-1.8,-0.19,-0.31
Morgan Sanson,FRA,MF,Aston Villa,Premier League,25,1994,9,294,33,8.6,3.3,3,64,0,6,17,2,1.00,2,4,-2,-0.61,-0.93,2.5,5.2,-2.7,-0.82,-0.90
Nicola Sansone,ITA,FW,Bologna,Serie A,28,1991,26,1169,45,34.2,13.0,11,71,1,15,26,1,1.23,16,15,+1,+0.08,+0.68,18.2,20.8,-2.6,-0.20,+0.15
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,25,1995,3,270,90,7.9,3.0,3,90,3,0,,0,2.00,2,2,0,0.00,+0.51,4.9,2.9,+2.0,+0.66,+0.98
Baptiste Santamaria,FRA,MF,Freiburg,Bundesliga,25,1995,30,2209,74,72.2,24.5,28,78,13,2,18,0,1.23,37,36,+1,+0.04,+0.15,33.4,33.0,+0.4,+0.02,+0.86
Federico Santander,PAR,FW,Bologna,Serie A,29,1991,4,37,9,1.1,0.4,0,,0,4,9,1,0.75,1,1,0,0.00,+0.37,1.6,0.8,+0.8,+1.95,+2.28
Davide Santon,ITA,DF,Roma,Serie A,29,1991,10,586,59,17.1,6.5,7,70,2,3,32,15,1.40,13,12,+1,+0.15,-0.13,11.0,10.7,+0.3,+0.04,-0.50
Samir Santos,BRA,DF,Udinese,Serie A,25,1994,30,2216,74,64.8,24.6,24,88,20,6,18,6,0.93,25,42,-17,-0.69,-0.77,30.9,31.0,-0.1,0.00,+0.67
Sergio Santos,ESP,DF,Real Madrid,La Liga,19,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Riccardo Saponara,ITA,FW,Fiorentina,Serie A,28,1991,2,52,26,1.5,0.6,0,,0,2,26,12,0.00,0,1,-1,-1.73,-1.44,0.7,0.7,+0.1,+0.12,+0.39
Riccardo Saponara,ITA,FW,Spezia,Serie A,28,1991,9,389,43,11.4,4.3,5,69,2,4,11,3,1.33,8,7,+1,+0.23,+0.85,7.4,5.3,+2.1,+0.49,+1.22
Ivan Šaponjić,SRB,FW,Cádiz,La Liga,22,1997,9,388,43,11.3,4.3,3,71,0,6,29,9,0.44,7,7,0,0.00,+0.65,6.6,6.7,-0.2,-0.04,+0.58
Ivan Šaponjić,SRB,FW,Atlético Madrid,La Liga,22,1997,0,,,,,0,,0,0,,14,,,,,,,,,,,
Pablo Sarabia,ESP,FW,Paris S-G,Ligue 1,28,1992,27,1320,49,38.6,14.7,13,82,8,14,18,3,2.30,31,8,+23,+1.57,+0.07,29.6,16.2,+13.4,+0.92,-0.44
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,20,2000,32,2506,78,81.9,27.8,30,81,12,2,46,0,0.97,25,44,-19,-0.68,-0.36,27.4,39.0,-11.7,-0.42,+0.47
Bouna Sarr,SEN,DF,Marseille,Ligue 1,28,1992,2,76,38,2.2,0.8,0,,0,2,38,0,0.50,1,1,0,0.00,-0.19,2.1,1.6,+0.5,+0.55,+0.52
Bouna Sarr,SEN,DF,Bayern Munich,Bundesliga,28,1992,8,452,57,14.8,5.0,5,83,4,3,12,17,2.25,13,9,+4,+0.80,-0.96,9.3,7.1,+2.3,+0.45,-0.67
Sidy Sarr,SEN,MF,Nîmes,Ligue 1,24,1996,9,463,51,13.5,5.1,6,73,2,3,9,3,0.67,5,11,-6,-1.17,-0.41,6.6,8.0,-1.3,-0.26,+0.42
Martin Satriano,URU,FW,Inter,Serie A,19,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
Marco Sau,ITA,MF,Benevento,Serie A,32,1987,24,785,33,23.0,8.7,9,59,1,15,17,6,0.96,7,25,-18,-2.06,-1.48,8.4,14.7,-6.3,-0.72,-0.12
Matthieu Saunier,FRA,DF,Lorient,Ligue 1,30,1990,0,,,,,0,,,0,,2,,,,,,,,,,,
Razvan Sava,ROU,GK,Torino,Serie A,18,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,
Téji Savanier,FRA,MF,Montpellier,Ligue 1,28,1991,27,2165,80,63.3,24.1,26,82,15,1,37,0,1.56,43,35,+8,+0.33,+1.05,36.1,40.0,-3.8,-0.16,+0.84
Kike Saverio,ESP,FW,Osasuna,La Liga,21,1999,0,,,,,0,,0,0,,8,,,,,,,,,,,
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,29,1991,33,2953,89,86.3,32.8,33,89,32,0,,1,2.39,63,20,+43,+1.31,+1.50,44.6,28.4,+16.2,+0.49,-0.17
Romaine Sawyers,SKN,MF,West Brom,Premier League,28,1991,19,1487,78,43.5,16.5,17,85,12,2,24,11,0.53,14,42,-28,-1.69,-1.09,10.4,32.8,-22.4,-1.35,-0.81
Giorgio Scalvini,ITA,DF,Atalanta,Serie A,16,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,21,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
Gianluca Scamacca,ITA,FW,Genoa,Serie A,21,1999,26,1352,52,39.5,15.0,13,78,4,13,26,5,0.88,20,23,-3,-0.20,+0.15,15.4,20.0,-4.6,-0.31,+0.22
Dane Scarlett,ENG,FW,Tottenham,Premier League,16,2004,1,1,1,0.0,0.0,0,,0,1,1,3,3.00,0,0,0,0.00,-0.61,0.0,0.0,0.0,0.00,-0.13
Kevin Schade,GER,MF,Freiburg,Bundesliga,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,
Fabian Schär,SUI,DF,Newcastle Utd,Premier League,28,1991,18,1246,69,36.4,13.8,13,86,11,5,25,0,1.11,13,21,-8,-0.58,-0.25,13.1,17.8,-4.7,-0.34,0.00
Aurélien Scheidler,FRA,FW,Dijon,Ligue 1,22,1998,10,342,34,10.0,3.8,3,82,1,7,14,6,0.40,1,9,-8,-2.11,-0.94,2.1,10.8,-8.7,-2.29,-1.26
Nicolás Schiappacasse,URU,MF,Sassuolo,Serie A,21,1999,1,15,15,0.4,0.2,0,,0,1,15,7,0.00,0,0,0,0.00,-0.21,0.1,0.0,+0.1,+0.53,+0.43
Pasquale Schiattarella,ITA,MF,Benevento,Serie A,33,1987,29,2247,77,65.7,25.0,26,83,18,3,27,2,0.79,27,52,-25,-1.00,-0.23,28.1,45.7,-17.6,-0.71,-0.23
Patrik Schick,CZE,FW,Leverkusen,Bundesliga,24,1996,29,1866,64,61.0,20.7,20,81,12,9,27,0,1.38,34,21,+13,+0.63,+0.55,31.6,26.7,+4.9,+0.24,+0.09
Sven Schipplock,GER,FW,Arminia,Bundesliga,31,1988,32,744,23,24.3,8.3,5,71,0,27,14,1,1.03,6,10,-4,-0.48,+0.37,6.7,15.9,-9.2,-1.11,-0.50
Xaver Schlager,AUT,MF,Wolfsburg,Bundesliga,22,1997,32,2626,82,85.8,29.2,30,84,15,2,47,0,1.72,51,33,+18,+0.62,-0.63,41.8,35.4,+6.4,+0.22,+0.01
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,23,1997,24,1654,69,54.1,18.4,18,86,16,6,17,7,1.54,33,23,+10,+0.54,+1.18,27.5,26.4,+1.1,+0.06,+0.61
Nico Schlotterbeck,GER,DF,Union Berlin,Bundesliga,20,1999,16,1285,80,42.0,14.3,15,84,11,1,18,5,1.44,22,20,+2,+0.14,-0.11,19.5,19.0,+0.5,+0.03,-0.17
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,27,1992,27,1428,53,41.8,15.9,15,78,5,12,21,0,1.22,20,26,-6,-0.38,+0.48,17.5,23.1,-5.6,-0.35,+0.53
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,33,1986,38,3420,90,100.0,38.0,38,90,38,0,,0,1.74,68,50,+18,+0.47,,56.0,47.7,+8.3,+0.22,
Jonathan Schmid,FRA,DF,Freiburg,Bundesliga,30,1990,31,2393,77,78.2,26.6,27,85,17,4,27,0,1.32,38,40,-2,-0.08,-0.35,35.9,40.8,-4.9,-0.19,+0.16
Romano Schmid,AUT,FW,Werder Bremen,Bundesliga,20,2000,22,1177,54,38.5,13.1,13,74,1,9,24,6,0.86,15,23,-8,-0.61,+0.01,13.1,22.3,-9.2,-0.70,-0.32
Benno Schmitz,GER,DF,Köln,Bundesliga,25,1994,12,416,35,13.6,4.6,4,86,2,8,9,14,1.67,3,9,-6,-1.30,-0.72,5.2,7.6,-2.3,-0.50,-0.03
