Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Robson Bambu,BRA,DF,Nice,Ligue 1,22,1997,11.6,2,0.17,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,60,1.77,41,0,5,6,6,2,17,0.50,9,0,2,2,4,0
Mattia Bani,ITA,DF,Parma,Serie A,26,1993,12.7,5,0.39,4,0,0,1,0,0,1,0.08,0,0,0,1,0,0
Mattia Bani,ITA,DF,Genoa,Serie A,26,1993,10.2,3,0.29,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Simon Banza,FRA,FW,Lens,Ligue 1,23,1996,15.2,29,1.90,20,0,1,4,3,1,5,0.33,4,0,0,0,1,0
Antonín Barák,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,55,1.79,47,0,4,1,2,1,7,0.23,6,0,1,0,0,0
Federico Barba,ITA,DF,Benevento,Serie A,26,1993,29.5,25,0.85,24,0,0,1,0,0,2,0.07,2,0,0,0,0,0
Danilo Barbosa,BRA,DF,Nice,Ligue 1,24,1996,2.8,2,0.72,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Barcia,ESP,DF,Granada,La Liga,19,2000,1.0,1,1.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Melvin Bard,FRA,DF,Lyon,Ligue 1,19,2000,4.8,9,1.87,8,0,0,0,1,0,1,0.21,0,0,0,0,1,0
Enis Bardhi,MKD,MF,Levante,La Liga,25,1995,18.7,51,2.73,37,7,5,1,1,0,6,0.32,5,1,0,0,0,0
Phil Bardsley,SCO,DF,Burnley,Premier League,35,1985,3.0,3,0.99,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Nicolò Barella,ITA,MF,Inter,Serie A,23,1997,32.2,94,2.92,84,1,3,3,2,1,13,0.40,12,0,0,1,0,0
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,31,1989,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kike Barja,ESP,MF,Osasuna,La Liga,23,1997,15.9,34,2.14,25,1,4,3,1,0,4,0.25,3,0,0,0,1,0
Ross Barkley,ENG,MF,Chelsea,Premier League,26,1993,0.5,3,6.43,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,75,4.41,43,20,9,1,2,0,5,0.29,3,1,0,0,1,0
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,22,1998,10.9,39,3.59,26,8,2,0,2,1,6,0.55,4,1,1,0,0,0
Ashley Barnes,ENG,FW,Burnley,Premier League,30,1989,14.8,36,2.43,25,0,0,5,4,2,2,0.14,0,0,0,1,1,0
Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,68,3.15,44,0,8,7,8,1,8,0.37,5,0,2,0,1,0
Marc Baró,ESP,DF,Cádiz,La Liga,20,1999,1.0,3,3.00,0,2,1,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Barragán,ESP,DF,Elche,La Liga,33,1987,24.8,21,0.85,15,2,1,1,2,0,6,0.24,3,1,1,0,1,0
Antonio Barreca,ITA,DF,Fiorentina,Serie A,25,1995,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,20,2000,25.6,31,1.21,25,1,2,0,3,0,2,0.08,2,0,0,0,0,0
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,31,2.13,25,0,2,2,1,1,4,0.28,4,0,0,0,0,0
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,25,1994,12.3,7,0.57,7,0,0,0,0,0,1,0.08,1,0,0,0,0,0
Musa Barrow,GAM,FW,Bologna,Serie A,21,1998,32.5,106,3.27,74,13,8,9,2,0,11,0.34,8,2,0,1,0,0
Kyle Bartley,ENG,DF,West Brom,Premier League,29,1991,28.7,9,0.31,7,0,0,2,0,0,1,0.03,1,0,0,0,0,0
Paolo Bartolomei,ITA,MF,Spezia,Serie A,30,1989,3.6,7,1.97,6,1,0,0,0,0,2,0.56,2,0,0,0,0,0
Marc Bartra,ESP,DF,Betis,La Liga,29,1991,18.8,7,0.37,6,0,0,0,0,1,1,0.05,1,0,0,0,0,0
Daniele Baselli,ITA,MF,Torino,Serie A,28,1992,4.4,13,2.95,8,4,0,0,0,1,1,0.23,1,0,0,0,0,0
Chris Basham,ENG,DF,Sheffield Utd,Premier League,32,1988,28.6,22,0.77,18,0,2,0,2,0,1,0.03,1,0,0,0,0,0
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,23,1996,28.9,51,1.76,28,8,4,2,4,5,3,0.10,0,1,2,0,0,0
Álvaro Bastida,ESP,MF,Cádiz,La Liga,16,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alessandro Bastoni,ITA,DF,Inter,Serie A,21,1999,32.5,31,0.95,26,0,0,2,2,1,4,0.12,4,0,0,0,0,0
Simone Bastoni,ITA,DF,Spezia,Serie A,23,1996,16.9,46,2.72,28,12,5,1,0,0,8,0.47,4,3,1,0,0,0
Bastos,ANG,DF,Lazio,Serie A,29,1991,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,20,2.47,13,1,4,0,2,0,2,0.25,1,0,0,0,1,0
Rodrigo Battaglia,ARG,MF,Alavés,La Liga,29,1991,27.7,18,0.65,10,0,0,4,2,2,1,0.04,1,0,0,0,0,0
Cristian Battocchio,ITA,MF,Brest,Ligue 1,28,1992,3.9,13,3.30,9,3,1,0,0,0,0,0.00,0,0,0,0,0,0
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,30,1990,31.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,32,1988,11.9,23,1.93,18,0,0,1,4,0,2,0.17,1,0,0,1,0,0
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,20,1999,26.3,79,3.00,51,2,3,5,14,4,11,0.42,7,0,1,0,3,0
Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,9,2.19,7,0,0,2,0,0,1,0.24,1,0,0,0,0,0
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,32,1988,29.0,15,0.52,12,1,0,1,0,1,3,0.10,3,0,0,0,0,0
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,23,1996,0.4,1,2.50,1,0,0,0,0,0,1,2.50,1,0,0,0,0,0
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,26,1994,24.4,71,2.90,56,0,8,3,3,1,14,0.57,8,0,3,2,1,0
Rodrigo Becão,BRA,DF,Udinese,Serie A,24,1996,30.9,19,0.62,15,0,0,1,1,2,0,0.00,0,0,0,0,0,0
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,25,1995,12.3,37,3.01,28,0,3,3,3,0,9,0.73,7,0,1,0,1,0
Timo Becker,GER,DF,Schalke 04,Bundesliga,23,1997,18.2,9,0.49,6,1,0,0,2,0,3,0.16,2,1,0,0,0,0
Jan Bednarek,POL,DF,Southampton,Premier League,24,1996,34.4,14,0.41,12,1,0,1,0,0,2,0.06,2,0,0,0,0,0
Donny van de Beek,NED,MF,Manchester Utd,Premier League,23,1997,5.8,12,2.06,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0
Valon Behrami,SUI,MF,Genoa,Serie A,35,1985,9.9,7,0.71,6,0,0,0,1,0,1,0.10,0,0,0,0,1,0
Brian Behrendt,GER,DF,Arminia,Bundesliga,28,1991,0.9,2,2.28,0,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,28,1992,6.6,19,2.87,14,0,0,2,3,0,1,0.15,1,0,0,0,0,0
Erwan Belhadji,FRA,MF,Dijon,Ligue 1,19,2001,0.3,1,3.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Haris Belkebla,ALG,MF,Brest,Ligue 1,26,1994,30.3,34,1.12,28,1,2,1,2,0,2,0.07,1,0,0,0,1,0
Stefan Bell,GER,DF,Mainz 05,Bundesliga,28,1991,14.1,6,0.43,4,1,0,0,0,1,2,0.14,1,1,0,0,0,0
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,30,1990,8.9,30,3.38,20,0,8,2,0,0,1,0.11,0,0,0,1,0,0
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,22,1998,23.2,44,1.90,23,3,6,4,5,3,8,0.35,4,0,0,1,3,0
Héctor Bellerín,ESP,DF,Arsenal,Premier League,25,1995,23.2,41,1.77,37,1,0,2,1,0,7,0.30,6,0,0,0,1,0
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,17,2003,18.9,41,2.17,34,0,1,1,3,2,7,0.37,7,0,0,0,0,0
Andrea Belotti,ITA,FW,Torino,Serie A,26,1993,32.1,111,3.46,52,1,13,11,28,6,17,0.53,6,0,1,3,6,1
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,21,1999,15.5,23,1.48,19,1,2,1,0,0,1,0.06,1,0,0,0,0,0
Sami Ben Amar,MAR,MF,Nîmes,Ligue 1,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hatem Ben Arfa,FRA,MF,Bordeaux,Ligue 1,33,1987,18.9,68,3.59,31,17,12,4,3,1,8,0.42,2,3,2,0,1,0
Salim Ben Seghir,FRA,DF,Nice,Ligue 1,17,2003,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,29,1990,29.0,83,2.87,60,0,8,8,6,1,15,0.52,11,0,0,3,1,0
Ahmad Benali,LBY,MF,Crotone,Serie A,28,1992,13.5,29,2.15,22,4,2,0,1,0,1,0.07,1,0,0,0,0,0
Samy Benchamma,FRA,MF,Montpellier,Ligue 1,20,2000,0.5,1,2.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lars Bender,GER,DF,Leverkusen,Bundesliga,31,1989,10.4,17,1.63,16,0,1,0,0,0,3,0.29,3,0,0,0,0,0
Sven Bender,GER,DF,Leverkusen,Bundesliga,31,1989,13.0,12,0.92,11,0,0,1,0,0,2,0.15,2,0,0,0,0,0
Darío Benedetto,ARG,FW,Marseille,Ligue 1,30,1990,17.5,30,1.71,19,0,3,2,3,3,8,0.46,6,0,0,0,1,1
László Bénes,SVK,MF,Augsburg,Bundesliga,22,1997,7.3,23,3.14,10,7,1,1,4,0,1,0.14,0,1,0,0,0,0
László Bénes,SVK,MF,M'Gladbach,Bundesliga,22,1997,1.7,6,3.60,1,4,0,0,1,0,2,1.20,0,1,0,0,1,0
Walter Benítez,ARG,GK,Nice,Ligue 1,27,1993,38.0,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,28,1992,29.5,31,1.05,23,7,0,1,0,0,0,0.00,0,0,0,0,0,0
Sergio Benito,ESP,FW,Valladolid,La Liga,21,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bilal Benkhedim,FRA,FW,Saint-Étienne,Ligue 1,19,2001,0.8,1,1.23,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Djamel Benlamri,ALG,DF,Lyon,Ligue 1,30,1989,1.7,2,1.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ismaël Bennacer,ALG,MF,Milan,Serie A,22,1997,14.7,26,1.76,17,2,1,2,3,1,6,0.41,5,0,0,0,1,0
Saïd Benrahma,ALG,FW,West Ham,Premier League,24,1995,15.5,55,3.56,49,0,3,1,1,1,9,0.58,9,0,0,0,0,0
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,21,1999,13.8,49,3.56,23,17,2,0,6,1,2,0.15,1,0,0,0,1,0
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,25,1995,20.1,20,0.99,15,0,2,1,1,1,4,0.20,1,0,1,1,1,0
Josh Benson,ENG,MF,Burnley,Premier League,20,1999,2.9,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,25,1994,6.1,4,0.66,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rodrigo Bentancur,URU,MF,Juventus,Serie A,23,1997,25.8,66,2.56,50,9,0,1,1,5,13,0.50,11,0,0,0,0,2
Christian Benteke,BEL,FW,Crystal Palace,Premier League,29,1990,20.2,38,1.88,29,0,3,2,2,2,5,0.25,2,0,1,0,1,1
Karim Benzema,FRA,FW,Real Madrid,La Liga,32,1987,32.2,99,3.08,76,0,10,10,2,1,17,0.53,14,0,2,1,0,0
Yassine Benzia,ALG,MF,Dijon,Ligue 1,25,1994,4.5,14,3.10,10,3,1,0,0,0,0,0.00,0,0,0,0,0,0
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,29,1991,0.3,1,3.21,0,1,0,0,0,0,1,3.21,0,1,0,0,0,0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,25,1994,27.5,129,4.69,85,14,8,10,7,5,17,0.62,10,2,0,3,1,1
Gaetano Berardi,SUI,DF,Leeds United,Premier League,31,1988,1.3,1,0.80,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,30,1990,18.7,42,2.25,35,1,2,0,3,1,6,0.32,5,0,0,0,1,0
Álex Berenguer,ESP,MF,Torino,Serie A,25,1995,1.5,2,1.37,1,0,1,0,0,0,1,0.69,1,0,0,0,0,0
Álex Berenguer,ESP,MF,Athletic Club,La Liga,25,1995,25.3,80,3.16,53,14,5,1,5,2,13,0.51,8,1,1,0,1,2
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,28,1992,29.0,24,0.83,20,1,2,0,1,0,0,0.00,0,0,0,0,0,0
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,29,1990,15.1,27,1.78,22,1,0,1,2,1,0,0.00,0,0,0,0,0,0
Sander Berge,NOR,MF,Sheffield Utd,Premier League,22,1998,12.4,24,1.93,20,0,2,1,0,1,1,0.08,0,0,0,1,0,0
Steven Bergwijn,NED,FW,Tottenham,Premier League,22,1997,13.4,33,2.46,24,1,0,2,5,1,6,0.45,3,0,0,1,1,1
Valon Berisha,KVX,MF,Reims,Ligue 1,27,1993,18.3,51,2.79,44,7,0,0,0,0,6,0.33,4,2,0,0,0,0
Bernard,BRA,MF,Everton,Premier League,27,1992,5.1,17,3.36,15,0,1,0,1,0,1,0.20,1,0,0,0,0,0
Federico Bernardeschi,ITA,DF,Juventus,Serie A,26,1994,10.8,40,3.70,21,14,2,0,3,0,5,0.46,5,0,0,0,0,0
Bernardo,BRA,DF,Brighton,Premier League,25,1995,2.3,4,1.75,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Paul Bernardoni,FRA,GK,Angers,Ligue 1,23,1997,38.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,27,1993,2.2,3,1.39,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,22,1998,8.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Marco Bertini,ITA,MF,Lazio,Serie A,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Bertrand,ENG,DF,Southampton,Premier League,30,1989,28.9,33,1.14,21,10,0,0,1,1,3,0.10,2,0,0,0,0,1
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,27,1993,6.8,20,2.93,16,1,1,1,0,1,3,0.44,3,0,0,0,0,0
Loïc Bessile,TOG,DF,Bordeaux,Ligue 1,21,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,20,2000,2.1,2,0.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bartosz Bialek,POL,FW,Wolfsburg,Bundesliga,18,2001,3.0,10,3.33,10,0,0,0,0,0,2,0.67,2,0,0,0,0,0
Giulian Biancone,FRA,DF,Monaco,Ligue 1,20,2000,1.0,2,1.96,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,30,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pedro Bigas,ESP,DF,Eibar,La Liga,29,1990,17.0,8,0.47,5,1,1,0,0,1,1,0.06,1,0,0,0,0,0
El Bilal Touré,MLI,FW,Reims,Ligue 1,18,2001,13.8,16,1.16,12,0,1,1,1,1,3,0.22,2,0,0,0,0,1
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,27,1992,31.1,79,2.54,43,32,1,1,2,0,7,0.22,6,1,0,0,0,0
Davide Biraschi,ITA,DF,Genoa,Serie A,26,1994,10.2,3,0.30,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Yves Bissouma,MLI,MF,Brighton,Premier League,23,1996,34.6,52,1.50,42,0,1,2,3,4,2,0.06,2,0,0,0,0,0
Leonardo Bittencourt,GER,MF,Werder Bremen,Bundesliga,26,1993,16.8,45,2.68,26,10,4,1,2,2,4,0.24,1,1,0,0,1,1
Blanco,ESP,MF,Real Madrid,La Liga,20,2000,2.4,5,2.05,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alejandro Blanco,ESP,MF,Valencia,La Liga,21,1998,6.4,11,1.71,10,0,1,0,0,0,0,0.00,0,0,0,0,0,0
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,25,1995,18.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ludovic Blas,FRA,MF,Nantes,Ligue 1,22,1997,31.0,75,2.42,49,4,13,5,3,1,10,0.32,6,0,3,0,1,0
Alejandro Blesa,ESP,MF,Levante,La Liga,18,2002,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,31,1988,26.3,15,0.57,14,0,0,0,0,1,3,0.11,3,0,0,0,0,0
Antonin Bobichon,FRA,MF,Angers,Ligue 1,24,1995,10.1,39,3.85,25,5,2,2,4,1,3,0.30,2,0,0,1,0,0
Yann Bodiger,FRA,MF,Cádiz,La Liga,25,1995,2.8,6,2.15,2,0,0,0,2,2,0,0.00,0,0,0,0,0,0
Jean-Paul Boëtius,NED,MF,Mainz 05,Bundesliga,26,1994,22.9,60,2.62,48,1,4,2,4,1,7,0.31,6,0,0,1,0,0
Sacha Boey,FRA,DF,Dijon,Ligue 1,19,2000,20.7,32,1.55,25,0,3,2,2,0,1,0.05,1,0,0,0,0,0
Sacha Boey,FRA,DF,Rennes,Ligue 1,19,2000,1.4,1,0.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jeremie Boga,CIV,FW,Sassuolo,Serie A,23,1997,19.8,42,2.12,26,2,10,1,3,0,6,0.30,3,0,2,0,1,0
Melayro Bogarde,NED,DF,Hoffenheim,Bundesliga,18,2002,3.1,8,2.60,6,0,0,0,2,0,1,0.32,1,0,0,0,0,0
Jayden Bogle,ENG,DF,Sheffield Utd,Premier League,20,2000,12.3,11,0.89,6,1,3,0,1,0,1,0.08,0,0,1,0,0,0
Quentin Boisgard,FRA,MF,Lorient,Ligue 1,23,1997,14.6,48,3.29,26,13,0,3,5,1,6,0.41,6,0,0,0,0,0
Willy Boly,CIV,DF,Wolves,Premier League,29,1991,20.9,11,0.53,9,0,0,2,0,0,1,0.05,1,0,0,0,0,0
Giacomo Bonaventura,ITA,MF,Fiorentina,Serie A,30,1989,25.1,56,2.23,39,4,4,4,4,1,7,0.28,5,0,0,1,1,0
Federico Bonazzoli,ITA,FW,Torino,Serie A,23,1997,6.3,14,2.23,9,0,1,1,2,1,5,0.80,4,0,0,0,0,1
Federico Bonazzoli,ITA,FW,Sampdoria,Serie A,23,1997,1.5,2,1.37,2,0,0,0,0,0,1,0.69,1,0,0,0,0,0
Kevin Bonifazi,ITA,DF,Udinese,Serie A,24,1996,27.4,7,0.26,5,2,0,0,0,0,1,0.04,1,0,0,0,0,0
Leonardo Bonucci,ITA,DF,Juventus,Serie A,33,1987,22.5,9,0.40,8,1,0,0,0,0,1,0.04,1,0,0,0,0,0
Elias Bördner,GER,GK,Eint Frankfurt,Bundesliga,18,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dennis Borkowski,GER,MF,RB Leipzig,Bundesliga,18,2002,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sebastiaan Bornauw,BEL,DF,Köln,Bundesliga,21,1999,23.1,2,0.09,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Sven Botman,NED,DF,Lille,Ligue 1,20,2000,36.8,13,0.35,12,0,0,0,1,0,1,0.03,1,0,0,0,0,0
Denis Bouanga,GAB,MF,Saint-Étienne,Ligue 1,25,1994,30.2,83,2.75,42,2,21,8,5,5,13,0.43,8,0,2,1,1,1
Hicham Boudaoui,ALG,MF,Nice,Ligue 1,20,1999,19.3,16,0.83,11,0,3,0,1,1,4,0.21,2,0,1,0,1,0
Ryad Boudebouz,ALG,MF,Saint-Étienne,Ligue 1,30,1990,7.2,43,5.94,23,11,5,1,2,1,1,0.14,0,1,0,0,0,0
Sofiane Boufal,MAR,FW,Angers,Ligue 1,26,1993,8.1,18,2.21,10,0,3,0,4,1,2,0.25,0,0,0,0,2,0
Nassim Boujellab,MAR,MF,Schalke 04,Bundesliga,21,1999,6.7,14,2.08,9,0,0,2,3,0,0,0.00,0,0,0,0,0,0
Farid Boulaya,ALG,MF,Metz,Ligue 1,27,1993,31.3,148,4.73,78,37,9,6,17,1,13,0.42,7,2,0,2,2,0
Yassine Bounou,MAR,GK,Sevilla,La Liga,29,1991,33.0,4,0.12,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ismaëlben Boura,FRA,DF,Lens,Ligue 1,19,2000,9.1,9,0.99,7,1,1,0,0,0,0,0.00,0,0,0,0,0,0
Mehdi Bourabia,MAR,MF,Sassuolo,Serie A,28,1991,5.9,7,1.19,5,0,2,0,0,0,1,0.17,1,0,0,0,0,0
Benjamin Bourigeaud,FRA,MF,Rennes,Ligue 1,26,1994,28.4,107,3.77,52,47,1,6,0,1,11,0.39,5,6,0,0,0,0
Edoardo Bove,ITA,MF,Roma,Serie A,18,2002,0.1,2,16.36,2,0,0,0,0,0,1,8.18,1,0,0,0,0,0
Jarrod Bowen,ENG,FW,West Ham,Premier League,23,1996,28.5,78,2.74,44,11,4,10,8,1,11,0.39,6,3,0,2,0,0
Dedryck Boyata,BEL,DF,Hertha BSC,Bundesliga,29,1990,17.2,8,0.47,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0
John Boye,GHA,DF,Metz,Ligue 1,33,1987,33.8,13,0.38,10,0,0,2,0,1,3,0.09,3,0,0,0,0,0
Lucas Boyé,ARG,FW,Elche,La Liga,24,1996,29.9,39,1.30,24,0,5,2,6,2,4,0.13,3,0,1,0,0,0
Can Bozdogan,GER,MF,Schalke 04,Bundesliga,19,2001,7.2,8,1.11,6,1,1,0,0,0,2,0.28,1,0,1,0,0,0
Umut Bozok,TUR,FW,Lorient,Ligue 1,23,1996,0.7,4,5.90,2,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Jayden Braaf,NED,FW,Udinese,Serie A,17,2002,1.3,3,2.33,2,0,1,0,0,0,1,0.78,0,0,1,0,0,0
Domagoj Bradarić,CRO,DF,Lille,Ligue 1,20,1999,14.0,23,1.64,22,1,0,0,0,0,5,0.36,5,0,0,0,0,0
Robbie Brady,IRL,MF,Burnley,Premier League,28,1992,11.7,17,1.45,12,2,0,2,0,1,1,0.09,0,1,0,0,0,0
Martin Braithwaite,DEN,FW,Barcelona,La Liga,29,1991,13.1,23,1.76,17,0,1,1,3,1,4,0.31,2,0,0,1,0,1
Julian Brandt,GER,FW,Dortmund,Bundesliga,24,1996,16.6,67,4.03,56,2,4,2,3,0,9,0.54,6,0,2,0,1,0
Darko Brašanac,SRB,MF,Osasuna,La Liga,28,1992,10.1,17,1.68,15,0,0,1,1,0,1,0.10,1,0,0,0,0,0
Lilian Brassier,FRA,DF,Brest,Ligue 1,20,1999,10.7,7,0.65,6,0,0,1,0,0,1,0.09,1,0,0,0,0,0
Álvaro Bravo,ESP,MF,Granada,La Liga,22,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Claudio Bravo,CHI,GK,Betis,La Liga,37,1983,20.0,5,0.25,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabian Bredlow,GER,GK,Stuttgart,Bundesliga,25,1995,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Josip Brekalo,CRO,FW,Wolfsburg,Bundesliga,22,1998,20.2,73,3.62,52,11,6,3,1,0,11,0.55,7,0,1,2,1,0
Gleison Bremer,BRA,DF,Torino,Serie A,23,1997,32.6,19,0.58,15,0,0,2,1,1,2,0.06,1,0,0,0,1,0
Joshua Brenet,NED,DF,Hoffenheim,Bundesliga,26,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rhian Brewster,ENG,FW,Sheffield Utd,Premier League,20,2000,12.5,22,1.76,16,0,0,4,2,0,0,0.00,0,0,0,0,0,0
Anthony Briançon,FRA,DF,Nîmes,Ligue 1,25,1994,13.6,7,0.51,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Jimmy Briand,FRA,FW,Bordeaux,Ligue 1,34,1985,6.3,4,0.63,3,0,0,0,1,0,3,0.47,2,0,0,0,1,0
Yan Brice Eteki,CMR,MF,Granada,La Liga,22,1997,14.7,4,0.27,2,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Nathan Broadhead,WAL,MF,Everton,Premier League,22,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dylan Bronn,TUN,DF,Metz,Ligue 1,25,1995,37.9,24,0.63,20,0,1,2,0,1,2,0.05,2,0,0,0,0,0
John Brooks,USA,DF,Wolfsburg,Bundesliga,27,1993,30.8,22,0.71,19,0,1,1,0,1,1,0.03,1,0,0,0,0,0
Daniel Brosinski,GER,DF,Mainz 05,Bundesliga,32,1988,15.9,39,2.45,25,13,1,0,0,0,4,0.25,1,3,0,0,0,0
Josh Brownhill,ENG,MF,Burnley,Premier League,24,1995,31.3,46,1.47,34,0,2,2,6,2,1,0.03,1,0,0,0,0,0
Marcelo Brozović,CRO,MF,Inter,Serie A,27,1992,28.7,86,3.00,62,20,1,1,0,2,10,0.35,8,2,0,0,0,0
Gastón Brugman,URU,MF,Parma,Serie A,27,1992,18.0,50,2.78,33,15,0,1,0,1,3,0.17,3,0,0,0,0,0
Juan Brunet,ARG,MF,Granada,La Liga,22,1998,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
