Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Serge Aurier,CIV,DF,Tottenham,Premier League,27,1992,17.8,2,14,6,42.9,0.79,0.34,0.14,0.33,16.4,0,0,0,1.4,1.4,0.10,+0.6,+0.6
Charlie Austin,ENG,FW,West Brom,Premier League,31,1989,1.5,0,3,0,0.0,1.96,0.00,0.00,,19.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Ezequiel Ávila,ARG,MF,Osasuna,La Liga,26,1994,2.2,0,8,2,25.0,3.56,0.89,0.00,0.00,20.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Taiwo Awoniyi,NGA,FW,Union Berlin,Bundesliga,22,1997,15.1,5,29,13,44.8,1.92,0.86,0.17,0.38,11.2,0,0,0,6.9,6.9,0.24,-1.9,-1.9
Mehmet-Can Aydin,GER,DF,Schalke 04,Bundesliga,18,2002,5.6,0,1,0,0.0,0.18,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Jordan Ayew,GHA,FW,Crystal Palace,Premier League,28,1991,23.3,1,25,11,44.0,1.07,0.47,0.04,0.09,16.7,0,0,0,2.4,2.4,0.09,-1.4,-1.4
Kaan Ayhan,TUR,DF,Sassuolo,Serie A,25,1994,8.8,0,5,0,0.0,0.57,0.00,0.00,,15.1,2,0,0,0.5,0.5,0.09,-0.5,-0.5
Luke Ayling,ENG,DF,Leeds United,Premier League,28,1991,37.8,0,25,6,24.0,0.66,0.16,0.00,0.00,18.6,0,0,0,1.4,1.4,0.06,-1.4,-1.4
Ramon Azeez,NGA,MF,Granada,La Liga,27,1992,1.1,0,2,0,0.0,1.78,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
César Azpilicueta,ESP,DF,Chelsea,Premier League,30,1989,24.3,1,11,4,36.4,0.45,0.16,0.09,0.25,16.1,0,0,0,0.8,0.8,0.07,+0.2,+0.2
Ludovic Baal,GUF,DF,Brest,Ligue 1,34,1986,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Carlos Bacca,COL,FW,Villarreal,La Liga,33,1986,8.7,5,20,12,60.0,2.29,1.37,0.25,0.42,15.2,0,0,0,3.5,3.5,0.17,+1.5,+1.5
Loïc Bade,FRA,DF,Lens,Ligue 1,20,2000,29.0,0,11,3,27.3,0.38,0.10,0.00,0.00,14.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
Milan Badelj,CRO,MF,Genoa,Serie A,31,1989,26.8,1,17,4,23.5,0.64,0.15,0.06,0.25,23.7,0,0,0,0.5,0.5,0.03,+0.5,+0.5
Édgar Badía,ESP,GK,Elche,La Liga,28,1992,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benoît Badiashile,FRA,DF,Monaco,Ligue 1,19,2001,31.9,2,23,4,17.4,0.72,0.13,0.09,0.50,14.1,0,0,0,1.9,1.9,0.08,+0.1,+0.1
Alex Baena,ESP,MF,Villarreal,La Liga,19,2001,1.5,0,2,1,50.0,1.31,0.66,0.00,0.00,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Miguel Baeza,ESP,MF,Celta Vigo,La Liga,20,2000,6.0,1,11,2,18.2,1.82,0.33,0.09,0.50,14.1,0,0,0,1.5,1.5,0.16,-0.5,-0.5
Stéphane Bahoken,CMR,FW,Angers,Ligue 1,28,1992,18.0,6,57,23,40.4,3.17,1.28,0.11,0.26,16.7,0,0,1,7.4,6.6,0.12,-1.4,-0.6
Leon Bailey,JAM,FW,Leverkusen,Bundesliga,22,1997,23.8,9,60,23,38.3,2.52,0.97,0.15,0.39,20.5,3,0,0,6.9,6.9,0.11,+2.1,+2.1
Eric Bailly,CIV,DF,Manchester Utd,Premier League,26,1994,10.2,0,2,0,0.0,0.20,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Stefan Bajic,FRA,GK,Saint-Étienne,Ligue 1,18,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tiemoué Bakayoko,FRA,MF,Napoli,Serie A,25,1994,21.8,2,16,4,25.0,0.73,0.18,0.13,0.50,16.9,0,0,0,1.1,1.1,0.07,+0.9,+0.9
Mitchel Bakker,NED,DF,Paris S-G,Ligue 1,20,2000,18.8,0,2,2,100.0,0.11,0.11,0.00,0.00,14.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Ridle Baku,GER,FW,Wolfsburg,Bundesliga,22,1998,29.8,6,34,12,35.3,1.14,0.40,0.18,0.50,18.3,0,0,0,3.3,3.3,0.10,+2.7,+2.7
Ridle Baku,GER,DF,Mainz 05,Bundesliga,22,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dilane Bakwa,FRA,FW,Bordeaux,Ligue 1,17,2002,0.6,0,3,2,66.7,4.82,3.21,0.00,0.00,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Fabián Balbuena,PAR,DF,West Ham,Premier League,28,1991,13.3,1,8,2,25.0,0.60,0.15,0.13,0.50,9.6,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Keita Baldé,SEN,FW,Sampdoria,Serie A,25,1995,13.3,7,44,19,43.2,3.31,1.43,0.16,0.37,13.5,0,0,0,5.8,5.8,0.13,+1.2,+1.2
George Baldock,GRE,DF,Sheffield Utd,Premier League,27,1993,31.0,0,13,2,15.4,0.42,0.06,0.00,0.00,16.5,0,0,0,1.1,1.1,0.08,-1.1,-1.1
Gareth Bale,WAL,FW,Tottenham,Premier League,31,1989,10.2,11,38,19,50.0,3.72,1.86,0.29,0.58,18.2,7,0,0,5.3,5.3,0.15,+5.7,+5.7
Mikel Balenziaga,ESP,DF,Athletic Club,La Liga,32,1988,18.8,0,3,1,33.3,0.16,0.05,0.00,0.00,30.5,1,0,0,0.0,0.0,0.02,0.0,0.0
Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,21,1999,18.2,2,13,4,30.8,0.72,0.22,0.15,0.50,8.2,0,0,0,1.8,1.8,0.14,+0.2,+0.2
Fodé Ballo-Touré,SEN,DF,Monaco,Ligue 1,23,1997,7.4,0,2,1,50.0,0.27,0.14,0.00,0.00,13.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Botond Balogh,HUN,DF,Parma,Serie A,18,2002,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Abdoulaye Bamba,CIV,DF,Angers,Ligue 1,30,1990,15.0,0,1,1,100.0,0.07,0.07,0.00,0.00,15.6,0,0,0,0.0,0.0,0.05,0.0,0.0
Jonathan Bamba,FRA,MF,Lille,Ligue 1,24,1996,33.2,6,60,20,33.3,1.81,0.60,0.10,0.30,21.6,1,0,0,4.4,4.4,0.07,+1.6,+1.6
Robson Bambu,BRA,DF,Nice,Ligue 1,22,1997,11.6,0,2,1,50.0,0.17,0.09,0.00,0.00,14.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Patrick Bamford,ENG,FW,Leeds United,Premier League,26,1993,33.9,17,105,45,42.9,3.10,1.33,0.14,0.33,12.7,0,2,2,17.3,15.7,0.15,-0.3,-0.7
Mattia Bani,ITA,DF,Parma,Serie A,26,1993,12.7,0,8,2,25.0,0.63,0.16,0.00,0.00,8.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Mattia Bani,ITA,DF,Genoa,Serie A,26,1993,10.2,0,5,1,20.0,0.49,0.10,0.00,0.00,8.9,0,0,0,0.6,0.6,0.13,-0.6,-0.6
Simon Banza,FRA,FW,Lens,Ligue 1,23,1996,15.2,5,36,12,33.3,2.36,0.79,0.11,0.33,13.4,0,1,1,5.9,5.1,0.14,-0.9,-1.1
Antonín Barák,CZE,MF,Hellas Verona,Serie A,25,1994,30.7,7,43,15,34.9,1.40,0.49,0.16,0.47,15.3,1,0,0,5.5,5.5,0.13,+1.5,+1.5
Federico Barba,ITA,DF,Benevento,Serie A,26,1993,29.5,0,13,3,23.1,0.44,0.10,0.00,0.00,13.6,0,0,0,1.0,1.0,0.07,-1.0,-1.0
Danilo Barbosa,BRA,DF,Nice,Ligue 1,24,1996,2.8,0,2,0,0.0,0.72,0.00,0.00,,20.0,1,0,0,0.2,0.2,0.12,-0.2,-0.2
Barcia,ESP,DF,Granada,La Liga,19,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Melvin Bard,FRA,DF,Lyon,Ligue 1,19,2000,4.8,0,2,1,50.0,0.42,0.21,0.00,0.00,16.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Enis Bardhi,MKD,MF,Levante,La Liga,25,1995,18.7,1,36,13,36.1,1.93,0.70,0.03,0.08,20.2,5,0,0,2.9,2.9,0.08,-1.9,-1.9
Phil Bardsley,SCO,DF,Burnley,Premier League,35,1985,3.0,0,4,0,0.0,1.31,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Nicolò Barella,ITA,MF,Inter,Serie A,23,1997,32.2,3,36,9,25.0,1.12,0.28,0.08,0.33,20.4,0,0,0,2.6,2.6,0.07,+0.4,+0.4
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,31,1989,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kike Barja,ESP,MF,Osasuna,La Liga,23,1997,15.9,2,22,12,54.5,1.38,0.75,0.09,0.17,16.8,0,0,0,1.8,1.8,0.08,+0.2,+0.2
Ross Barkley,ENG,MF,Chelsea,Premier League,26,1993,0.5,0,1,1,100.0,2.14,2.14,0.00,0.00,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Ross Barkley,ENG,MF,Aston Villa,Premier League,26,1993,17.0,3,38,11,28.9,2.23,0.65,0.08,0.27,18.4,2,0,0,3.2,3.2,0.08,-0.2,-0.2
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,22,1998,10.9,2,19,6,31.6,1.75,0.55,0.11,0.33,20.4,1,0,0,1.6,1.6,0.08,+0.4,+0.4
Ashley Barnes,ENG,FW,Burnley,Premier League,30,1989,14.8,3,39,12,30.8,2.64,0.81,0.05,0.17,15.7,0,1,1,5.1,4.4,0.11,-2.1,-2.4
Harvey Barnes,ENG,FW,Leicester City,Premier League,22,1997,21.6,9,55,25,45.5,2.54,1.16,0.16,0.36,16.9,0,0,0,6.2,6.2,0.11,+2.8,+2.8
Marc Baró,ESP,DF,Cádiz,La Liga,20,1999,1.0,0,1,1,100.0,1.00,1.00,0.00,0.00,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Antonio Barragán,ESP,DF,Elche,La Liga,33,1987,24.8,0,5,0,0.0,0.20,0.00,0.00,,12.6,0,0,0,0.6,0.6,0.12,-0.6,-0.6
Antonio Barreca,ITA,DF,Fiorentina,Serie A,25,1995,0.9,0,2,1,50.0,2.12,1.06,0.00,0.00,14.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,20,2000,25.6,2,32,10,31.3,1.25,0.39,0.06,0.20,16.0,0,0,0,3.3,3.3,0.10,-1.3,-1.3
Ander Barrenetxea,ESP,MF,Real Sociedad,La Liga,18,2001,14.5,3,23,7,30.4,1.58,0.48,0.13,0.43,19.0,0,0,0,1.8,1.8,0.08,+1.2,+1.2
Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,25,1994,12.3,0,2,0,0.0,0.16,0.00,0.00,,19.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Musa Barrow,GAM,FW,Bologna,Serie A,21,1998,32.5,8,90,38,42.2,2.77,1.17,0.09,0.21,20.0,6,0,1,9.0,8.1,0.09,-1.0,-0.1
Kyle Bartley,ENG,DF,West Brom,Premier League,29,1991,28.7,3,14,5,35.7,0.49,0.17,0.21,0.60,8.2,0,0,0,2.1,2.1,0.15,+0.9,+0.9
Paolo Bartolomei,ITA,MF,Spezia,Serie A,30,1989,3.6,0,4,0,0.0,1.13,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Marc Bartra,ESP,DF,Betis,La Liga,29,1991,18.8,0,11,4,36.4,0.58,0.21,0.00,0.00,18.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Daniele Baselli,ITA,MF,Torino,Serie A,28,1992,4.4,0,4,2,50.0,0.91,0.45,0.00,0.00,23.6,2,0,0,0.3,0.3,0.07,-0.3,-0.3
Chris Basham,ENG,DF,Sheffield Utd,Premier League,32,1988,28.6,0,10,1,10.0,0.35,0.03,0.00,0.00,13.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8
Toma Bašić,CRO,MF,Bordeaux,Ligue 1,23,1996,28.9,4,45,17,37.8,1.56,0.59,0.09,0.24,20.9,7,0,0,3.3,3.3,0.07,+0.7,+0.7
Álvaro Bastida,ESP,MF,Cádiz,La Liga,16,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alessandro Bastoni,ITA,DF,Inter,Serie A,21,1999,32.5,0,11,2,18.2,0.34,0.06,0.00,0.00,10.0,0,0,0,1.2,1.2,0.11,-1.2,-1.2
Simone Bastoni,ITA,DF,Spezia,Serie A,23,1996,16.9,1,21,4,19.0,1.24,0.24,0.05,0.25,19.8,1,0,0,1.4,1.4,0.06,-0.4,-0.4
Bastos,ANG,DF,Lazio,Serie A,29,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Michy Batshuayi,BEL,FW,Crystal Palace,Premier League,26,1993,8.1,2,12,6,50.0,1.48,0.74,0.17,0.33,16.9,0,0,0,1.4,1.4,0.11,+0.6,+0.6
Rodrigo Battaglia,ARG,MF,Alavés,La Liga,29,1991,27.7,1,17,5,29.4,0.61,0.18,0.06,0.20,15.0,0,0,0,1.2,1.2,0.07,-0.2,-0.2
Cristian Battocchio,ITA,MF,Brest,Ligue 1,28,1992,3.9,0,5,1,20.0,1.27,0.25,0.00,0.00,22.6,1,0,0,0.5,0.5,0.11,-0.5,-0.5
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,30,1990,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,32,1988,11.9,2,7,4,57.1,0.59,0.34,0.29,0.50,14.6,0,0,0,1.4,1.4,0.19,+0.6,+0.6
Christoph Baumgartner,AUT,MF,Hoffenheim,Bundesliga,20,1999,26.3,6,62,21,33.9,2.36,0.80,0.10,0.29,15.3,1,0,0,5.5,5.5,0.09,+0.5,+0.5
Jon Bautista,ESP,FW,Real Sociedad,La Liga,25,1995,4.1,0,12,3,25.0,2.92,0.73,0.00,0.00,12.9,0,0,0,1.0,1.0,0.08,-1.0,-1.0
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,32,1988,29.0,2,11,2,18.2,0.38,0.07,0.18,1.00,9.0,0,0,0,1.2,1.2,0.11,+0.8,+0.8
Noah Joel Sarenren Bazee,NGA,FW,Augsburg,Bundesliga,23,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,26,1994,24.4,9,46,19,41.3,1.88,0.78,0.20,0.47,12.3,0,0,0,9.1,9.1,0.20,-0.1,-0.1
Rodrigo Becão,BRA,DF,Udinese,Serie A,24,1996,30.9,1,11,2,18.2,0.36,0.06,0.09,0.50,8.9,0,0,0,1.0,1.0,0.09,0.0,0.0
Sheraldo Becker,SUR,FW,Union Berlin,Bundesliga,25,1995,12.3,3,31,10,32.3,2.52,0.81,0.10,0.30,22.0,0,0,0,2.0,2.0,0.07,+1.0,+1.0
Timo Becker,GER,DF,Schalke 04,Bundesliga,23,1997,18.2,0,5,1,20.0,0.27,0.05,0.00,0.00,20.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Jan Bednarek,POL,DF,Southampton,Premier League,24,1996,34.4,1,10,5,50.0,0.29,0.15,0.10,0.20,8.9,0,0,0,1.0,1.0,0.10,0.0,0.0
Donny van de Beek,NED,MF,Manchester Utd,Premier League,23,1997,5.8,1,2,1,50.0,0.34,0.17,0.50,1.00,18.6,0,0,0,0.3,0.3,0.14,+0.7,+0.7
Valon Behrami,SUI,MF,Genoa,Serie A,35,1985,9.9,0,4,1,25.0,0.40,0.10,0.00,0.00,14.3,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Brian Behrendt,GER,DF,Arminia,Bundesliga,28,1991,0.9,0,2,0,0.0,2.28,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Maximilian Beier,GER,FW,Hoffenheim,Bundesliga,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ishak Belfodil,ALG,FW,Hoffenheim,Bundesliga,28,1992,6.6,0,12,4,33.3,1.81,0.60,0.00,0.00,11.8,0,0,0,1.6,1.6,0.13,-1.6,-1.6
Erwan Belhadji,FRA,MF,Dijon,Ligue 1,19,2001,0.3,0,1,0,0.0,3.00,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Haris Belkebla,ALG,MF,Brest,Ligue 1,26,1994,30.3,0,7,0,0.0,0.23,0.00,0.00,,22.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Stefan Bell,GER,DF,Mainz 05,Bundesliga,28,1991,14.1,1,7,2,28.6,0.50,0.14,0.14,0.50,13.4,0,0,0,0.4,0.4,0.06,+0.6,+0.6
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,30,1990,8.9,0,29,9,31.0,3.27,1.02,0.00,0.00,18.0,0,0,0,2.2,2.2,0.08,-2.2,-2.2
Jean-Ricner Bellegarde,FRA,MF,Strasbourg,Ligue 1,22,1998,23.2,1,26,5,19.2,1.12,0.22,0.04,0.20,17.2,0,0,0,2.8,2.8,0.11,-1.8,-1.8
Héctor Bellerín,ESP,DF,Arsenal,Premier League,25,1995,23.2,1,15,5,33.3,0.65,0.22,0.07,0.20,19.1,0,0,0,0.8,0.8,0.05,+0.2,+0.2
Jude Bellingham,ENG,MF,Dortmund,Bundesliga,17,2003,18.9,1,34,9,26.5,1.80,0.48,0.03,0.11,18.2,0,0,0,3.0,3.0,0.09,-2.0,-2.0
Andrea Belotti,ITA,FW,Torino,Serie A,26,1993,32.1,13,102,34,33.3,3.18,1.06,0.09,0.26,16.9,8,4,5,13.7,9.8,0.10,-0.7,-0.8
Fran Beltrán,ESP,MF,Celta Vigo,La Liga,21,1999,15.5,3,19,7,36.8,1.22,0.45,0.16,0.43,21.1,0,0,0,1.4,1.4,0.07,+1.6,+1.6
Sami Ben Amar,MAR,MF,Nîmes,Ligue 1,22,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hatem Ben Arfa,FRA,MF,Bordeaux,Ligue 1,33,1987,18.9,2,33,11,33.3,1.74,0.58,0.06,0.18,21.4,5,0,0,2.3,2.3,0.07,-0.3,-0.3
Salim Ben Seghir,FRA,DF,Nice,Ligue 1,17,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Wissam Ben Yedder,FRA,FW,Monaco,Ligue 1,29,1990,29.0,20,68,22,32.4,2.35,0.76,0.15,0.45,16.9,5,10,12,19.1,10.0,0.15,+0.9,0.0
Ahmad Benali,LBY,MF,Crotone,Serie A,28,1992,13.5,0,11,4,36.4,0.82,0.30,0.00,0.00,18.4,0,0,0,0.8,0.8,0.08,-0.8,-0.8
Samy Benchamma,FRA,MF,Montpellier,Ligue 1,20,2000,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lars Bender,GER,DF,Leverkusen,Bundesliga,31,1989,10.4,1,9,0,0.0,0.87,0.00,0.00,,16.7,0,1,1,1.2,0.5,0.05,-0.2,-0.5
Sven Bender,GER,DF,Leverkusen,Bundesliga,31,1989,13.0,0,3,1,33.3,0.23,0.08,0.00,0.00,11.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Darío Benedetto,ARG,FW,Marseille,Ligue 1,30,1990,17.5,5,37,14,37.8,2.11,0.80,0.11,0.29,15.6,0,1,1,7.6,6.8,0.18,-2.6,-2.8
László Bénes,SVK,MF,Augsburg,Bundesliga,22,1997,7.3,1,8,3,37.5,1.09,0.41,0.13,0.33,20.1,1,0,0,0.4,0.4,0.05,+0.6,+0.6
László Bénes,SVK,MF,M'Gladbach,Bundesliga,22,1997,1.7,0,2,0,0.0,1.20,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Walter Benítez,ARG,GK,Nice,Ligue 1,27,1993,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Loris Benito,SUI,DF,Bordeaux,Ligue 1,28,1992,29.5,0,6,1,16.7,0.20,0.03,0.00,0.00,10.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Sergio Benito,ESP,FW,Valladolid,La Liga,21,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bilal Benkhedim,FRA,FW,Saint-Étienne,Ligue 1,19,2001,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Djamel Benlamri,ALG,DF,Lyon,Ligue 1,30,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ismaël Bennacer,ALG,MF,Milan,Serie A,22,1997,14.7,0,12,1,8.3,0.81,0.07,0.00,0.00,25.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Saïd Benrahma,ALG,FW,West Ham,Premier League,24,1995,15.5,1,35,11,31.4,2.26,0.71,0.03,0.09,19.9,1,0,0,2.3,2.3,0.07,-1.3,-1.3
Yassine Benrahou,FRA,MF,Nîmes,Ligue 1,21,1999,13.8,0,19,4,21.1,1.38,0.29,0.00,0.00,23.7,5,0,0,0.8,0.8,0.04,-0.8,-0.8
Ramy Bensebaini,ALG,DF,M'Gladbach,Bundesliga,25,1995,20.1,4,21,7,33.3,1.04,0.35,0.14,0.43,14.6,0,1,1,2.3,1.6,0.07,+1.7,+1.4
Josh Benson,ENG,MF,Burnley,Premier League,20,1999,2.9,0,2,0,0.0,0.68,0.00,0.00,,23.5,1,0,0,0.2,0.2,0.09,-0.2,-0.2
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,25,1994,6.1,0,0,0,,0.00,0.00,,,,0,0,1,0.8,0.0,,-0.8,0.0
Rodrigo Bentancur,URU,MF,Juventus,Serie A,23,1997,25.8,0,15,5,33.3,0.58,0.19,0.00,0.00,22.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6
Christian Benteke,BEL,FW,Crystal Palace,Premier League,29,1990,20.2,10,71,33,46.5,3.52,1.64,0.14,0.30,11.5,0,0,0,8.1,8.1,0.11,+1.9,+1.9
Karim Benzema,FRA,FW,Real Madrid,La Liga,32,1987,32.2,23,122,50,41.0,3.79,1.55,0.18,0.44,15.1,6,1,1,17.7,17.0,0.14,+5.3,+5.0
Yassine Benzia,ALG,MF,Dijon,Ligue 1,25,1994,4.5,2,4,0,0.0,0.88,0.00,0.00,,26.5,0,2,2,1.8,0.3,0.08,+0.2,-0.3
Alessandro Berardi,ITA,GK,Hellas Verona,Serie A,29,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Domenico Berardi,ITA,FW,Sassuolo,Serie A,25,1994,27.5,17,102,30,29.4,3.71,1.09,0.10,0.33,20.9,10,7,8,14.5,8.4,0.08,+2.5,+1.6
Gaetano Berardi,SUI,DF,Leeds United,Premier League,31,1988,1.3,0,1,0,0.0,0.80,0.00,0.00,,9.4,0,0,0,0.0,0.0,0.03,0.0,0.0
Yuri Berchiche,ESP,DF,Athletic Club,La Liga,30,1990,18.7,1,16,6,37.5,0.86,0.32,0.06,0.17,19.0,0,0,0,0.8,0.8,0.05,+0.2,+0.2
Álex Berenguer,ESP,MF,Torino,Serie A,25,1995,1.5,0,2,2,100.0,1.37,1.37,0.00,0.00,15.5,0,0,0,0.3,0.3,0.15,-0.3,-0.3
Álex Berenguer,ESP,MF,Athletic Club,La Liga,25,1995,25.3,8,48,15,31.3,1.90,0.59,0.17,0.53,17.0,4,0,0,6.1,6.1,0.13,+1.9,+1.9
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,28,1992,29.0,1,3,1,33.3,0.10,0.03,0.33,1.00,16.8,0,0,0,0.1,0.1,0.04,+0.9,+0.9
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,29,1990,15.1,2,19,8,42.1,1.25,0.53,0.11,0.25,19.9,1,0,0,1.7,1.7,0.09,+0.3,+0.3
Sander Berge,NOR,MF,Sheffield Utd,Premier League,22,1998,12.4,1,9,1,11.1,0.72,0.08,0.00,0.00,17.8,0,1,1,1.2,0.5,0.05,-0.2,-0.5
Steven Bergwijn,NED,FW,Tottenham,Premier League,22,1997,13.4,1,15,5,33.3,1.12,0.37,0.07,0.20,16.3,0,0,0,2.5,2.5,0.17,-1.5,-1.5
Valon Berisha,KVX,MF,Reims,Ligue 1,27,1993,18.3,0,21,3,14.3,1.15,0.16,0.00,0.00,21.1,3,0,0,1.0,1.0,0.05,-1.0,-1.0
Bernard,BRA,MF,Everton,Premier League,27,1992,5.1,1,6,2,33.3,1.19,0.40,0.17,0.50,20.4,0,0,0,0.2,0.2,0.03,+0.8,+0.8
Federico Bernardeschi,ITA,DF,Juventus,Serie A,26,1994,10.8,0,13,6,46.2,1.20,0.56,0.00,0.00,17.4,0,0,0,1.5,1.5,0.12,-1.5,-1.5
Bernardo,BRA,DF,Brighton,Premier League,25,1995,2.3,0,4,0,0.0,1.75,0.00,0.00,,6.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
Paul Bernardoni,FRA,GK,Angers,Ligue 1,23,1997,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Juan Bernat,ESP,DF,Paris S-G,Ligue 1,27,1993,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dimitry Bertaud,FRA,GK,Montpellier,Ligue 1,22,1998,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marco Bertini,ITA,MF,Lazio,Serie A,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Bertrand,ENG,DF,Southampton,Premier League,30,1989,28.9,0,8,3,37.5,0.28,0.10,0.00,0.00,19.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,27,1993,6.8,0,8,4,50.0,1.17,0.59,0.00,0.00,16.1,0,0,0,0.8,0.8,0.10,-0.8,-0.8
Loïc Bessile,TOG,DF,Bordeaux,Ligue 1,21,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Louis Beyer,GER,DF,M'Gladbach,Bundesliga,20,2000,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bartosz Bialek,POL,FW,Wolfsburg,Bundesliga,18,2001,3.0,2,9,5,55.6,3.00,1.67,0.22,0.40,11.8,0,0,0,2.1,2.1,0.23,-0.1,-0.1
