Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Javi Galán,ESP,DF,Huesca,La Liga,25,1994,34.1,2260,107,761,1085,615,28,1894,114,147,77.6,118,2,1540,8993,5310,209,57,13,48,50,1459,1314,90.1,61
Conor Gallagher,ENG,MF,West Brom,Premier League,20,2000,28.1,1331,67,307,698,418,44,1284,37,59,62.7,39,2,892,4635,1942,80,26,9,42,45,914,777,85.0,69
Enric Gallego,ESP,FW,Osasuna,La Liga,33,1986,9.0,389,9,39,189,172,37,378,3,11,27.3,3,1,162,604,252,12,2,1,37,12,534,296,55.4,69
Kévin Gameiro,FRA,FW,Valencia,La Liga,33,1987,12.0,374,4,26,169,193,36,352,4,12,33.3,6,0,223,895,368,24,6,5,31,24,531,286,53.9,95
Idrissa Gana Gueye,SEN,MF,Paris S-G,Ligue 1,30,1989,17.6,1893,41,345,1319,362,16,1865,24,36,66.7,24,1,1444,7213,3802,152,46,4,13,23,1566,1511,96.5,36
Ignatius Ganago,CMR,FW,Lens,Ligue 1,21,1999,14.5,478,4,34,186,274,77,451,22,44,50.0,24,0,322,1203,556,36,4,10,47,31,661,371,56.1,152
Aleix García,ESP,MF,Eibar,La Liga,23,1997,4.9,303,4,39,191,92,6,283,2,3,66.7,2,0,187,912,406,22,9,1,2,2,228,214,93.9,6
Borja García,ESP,MF,Huesca,La Liga,29,1990,12.4,699,6,95,418,240,25,685,22,31,71.0,24,0,536,2412,1176,58,20,1,19,31,626,537,85.8,63
Dani García,ESP,MF,Athletic Club,La Liga,30,1990,21.3,1208,53,265,851,146,8,1176,8,11,72.7,9,1,695,3171,1535,63,13,0,4,10,786,745,94.8,15
David García,ESP,DF,Osasuna,La Liga,26,1994,35.0,1712,211,831,920,47,28,1665,1,1,100.0,1,0,731,4163,1866,46,2,0,7,1,795,777,97.7,4
Eric García,ESP,DF,Manchester City,Premier League,19,2001,4.3,378,31,115,267,15,1,371,0,0,,0,0,281,1718,1056,45,7,0,1,0,309,300,97.1,0
Manu García,ESP,MF,Alavés,La Liga,34,1986,12.5,521,25,123,341,77,13,510,2,6,33.3,4,1,281,1079,467,18,6,0,8,11,370,307,83.0,36
Raúl García,ESP,DF,Valladolid,La Liga,31,1989,5.6,346,18,80,166,118,4,278,7,9,77.8,7,1,173,789,440,20,9,1,4,2,202,177,87.6,14
Raúl García,ESP,FW,Athletic Club,La Liga,34,1986,19.4,843,16,88,452,338,82,829,8,17,47.1,9,4,389,1557,746,36,17,5,28,22,942,585,62.1,124
Rubén García,ESP,MF,Osasuna,La Liga,27,1993,30.2,1539,40,224,734,681,59,1402,27,55,49.1,31,5,917,4234,2130,115,49,7,55,38,1400,1008,72.0,166
Sergi García,ESP,MF,Alavés,La Liga,21,1999,0.2,11,0,0,7,4,1,8,0,0,,0,0,4,49,26,2,0,0,1,0,7,5,71.4,1
Unai García,ESP,DF,Osasuna,La Liga,28,1992,13.8,538,78,271,281,20,10,511,4,4,100.0,4,0,271,1666,957,31,3,0,5,0,260,250,96.2,0
Mario Gaspar,ESP,DF,Villarreal,La Liga,29,1990,20.6,1347,82,414,642,372,36,1131,10,18,55.6,10,1,733,3219,1984,88,34,3,15,7,906,803,88.6,48
Manuel Gasparini,ITA,GK,Udinese,Serie A,18,2002,0.0,2,2,2,0,0,0,1,0,0,,0,0,1,12,5,0,0,0,0,0,1,1,100.0,0
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,29,1990,5.7,159,3,16,66,80,26,150,1,3,33.3,1,0,83,295,148,6,3,1,8,3,231,105,45.5,29
Paulo Gazzaniga,ARG,GK,Elche,La Liga,28,1992,8.0,253,225,250,3,0,0,162,0,0,,0,0,114,591,362,0,0,0,0,0,86,86,100.0,0
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,24,1995,0.1,16,1,1,9,7,0,16,0,1,0.0,0,0,10,38,12,2,1,0,0,1,9,8,88.9,0
Yann Gboho,FRA,MF,Rennes,Ligue 1,19,2001,3.4,182,6,20,59,124,27,180,11,22,50.0,13,0,152,916,588,37,9,5,2,19,173,137,79.2,33
David de Gea,ESP,GK,Manchester Utd,Premier League,29,1990,25.5,639,586,637,2,0,0,431,0,0,,0,0,243,1004,427,0,0,0,0,0,261,260,99.6,0
Christian Gebauer,AUT,MF,Arminia,Bundesliga,26,1993,7.6,268,24,74,109,103,22,263,5,9,55.6,5,1,150,815,394,18,6,3,7,10,249,147,59.0,34
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,33,1986,33.7,1933,143,682,869,460,39,1599,5,12,41.7,5,0,911,3548,1788,85,27,3,21,14,1193,1001,83.9,67
Emrehan Gedikli,GER,FW,Leverkusen,Bundesliga,17,2003,0.3,7,0,1,3,4,1,6,0,0,,0,0,5,8,4,0,0,0,2,0,7,5,71.4,0
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,22,1998,7.3,408,7,60,248,127,7,363,4,5,80.0,4,0,268,1481,676,35,12,2,2,5,298,266,89.3,12
Christian Gentner,GER,MF,Union Berlin,Bundesliga,34,1985,11.5,589,24,167,310,139,9,577,7,11,63.6,7,1,330,1217,466,19,8,1,8,9,477,396,83.0,25
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,26,1994,21.5,1037,38,188,554,356,71,999,13,26,50.0,15,1,608,3389,1729,86,26,12,31,40,874,630,72.1,117
Valère Germain,FRA,FW,Marseille,Ligue 1,30,1990,9.5,379,20,67,206,124,19,364,2,6,33.3,2,0,179,705,253,12,5,3,17,6,462,264,57.1,46
Gervinho,CIV,FW,Parma,Serie A,33,1987,22.5,748,5,61,313,443,110,729,43,82,52.4,49,5,629,4072,2445,139,36,43,43,45,941,591,62.8,159
Willem Geubbels,FRA,FW,Monaco,Ligue 1,18,2001,3.3,180,6,34,78,76,23,175,0,4,0.0,0,0,95,371,172,11,4,4,11,7,153,107,69.9,23
Hamadi Al Ghaddioui,MAR,FW,Stuttgart,Bundesliga,29,1990,0.5,22,0,1,8,14,2,22,0,0,,0,0,14,107,68,2,0,0,4,0,26,15,57.7,1
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,25,1995,17.9,858,23,77,314,521,84,809,28,49,57.1,28,2,563,2925,1813,107,32,16,39,41,916,659,71.9,131
Paolo Ghiglione,ITA,DF,Genoa,Serie A,23,1997,15.1,750,47,217,315,273,24,658,6,22,27.3,6,0,449,2553,1612,76,34,8,19,6,554,456,82.3,31
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,29,1991,3.2,287,8,60,145,96,2,240,3,4,75.0,3,0,167,710,413,16,4,1,3,2,216,195,90.3,11
Kieran Gibbs,ENG,DF,West Brom,Premier League,30,1989,9.0,394,54,154,178,78,3,352,2,3,66.7,2,0,187,1124,553,23,5,0,5,3,217,189,87.1,9
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,20,2000,4.6,293,2,25,158,132,9,287,7,13,53.8,7,1,208,1114,589,38,15,2,15,6,281,226,80.4,35
Niko Gießelmann,GER,DF,Union Berlin,Bundesliga,28,1991,4.8,312,17,104,129,95,4,264,2,5,40.0,2,0,151,664,371,17,9,0,4,3,195,166,85.1,12
Rafał Gikiewicz,POL,GK,Augsburg,Bundesliga,32,1987,34.0,1499,1265,1493,8,0,0,1090,1,1,100.0,1,0,772,3727,2032,0,0,0,1,0,644,640,99.4,0
David Gil,ESP,GK,Cádiz,La Liga,26,1994,4.0,132,116,132,0,0,0,73,0,0,,0,0,39,357,263,0,0,0,0,0,31,31,100.0,0
Billy Gilmour,SCO,MF,Chelsea,Premier League,19,2001,2.9,237,2,46,145,55,0,234,1,3,33.3,1,1,173,647,245,12,4,0,0,3,200,193,96.5,2
Álvaro Giménez,ESP,FW,Cádiz,La Liga,29,1991,4.5,138,0,12,62,72,11,135,0,1,0.0,0,0,69,206,64,2,2,0,18,6,216,101,46.8,22
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,29,1991,2.4,107,3,19,47,43,12,106,3,5,60.0,4,0,54,189,52,4,0,0,8,4,106,71,67.0,24
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,26,1994,34.0,2683,310,1360,1343,169,41,2605,10,13,76.9,11,2,1775,9855,5881,171,37,1,4,4,1959,1919,98.0,9
Andrei Girotto,BRA,DF,Nantes,Ligue 1,28,1992,29.6,1784,176,824,943,116,26,1728,5,8,62.5,6,0,929,4767,2819,89,23,0,4,5,1064,1036,97.4,8
Olivier Giroud,FRA,FW,Chelsea,Premier League,33,1986,8.3,301,10,35,136,137,47,295,3,5,60.0,3,0,139,239,72,3,1,0,15,9,449,230,51.2,53
Robert Glatzel,GER,FW,Mainz 05,Bundesliga,26,1994,4.0,201,3,11,97,101,35,197,7,14,50.0,7,1,124,571,282,22,4,6,14,5,280,146,52.1,39
Kamil Glik,POL,DF,Benevento,Serie A,32,1988,35.6,1674,328,1033,643,67,50,1610,4,6,66.7,4,0,825,3884,2110,40,1,0,6,3,1008,968,96.0,10
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,25,1995,18.3,1110,9,85,474,636,142,1053,36,66,54.5,37,3,817,4713,2776,163,45,35,47,29,1098,837,76.2,177
Ben Godfrey,ENG,DF,Everton,Premier League,22,1998,29.8,1668,230,899,757,146,21,1552,8,14,57.1,9,0,927,6133,3460,80,28,3,17,15,1024,964,94.1,8
Diego Godín,URU,DF,Cagliari,Serie A,34,1986,27.9,1844,302,1031,867,76,26,1756,14,14,100.0,14,0,1084,6578,3906,95,21,1,4,6,1165,1126,96.7,8
Akaki Gogia,GER,FW,Union Berlin,Bundesliga,28,1992,1.6,75,1,7,34,39,7,74,4,6,66.7,4,0,60,196,112,4,2,0,4,3,87,59,67.8,17
Amer Gojak,BIH,MF,Torino,Serie A,23,1997,5.3,308,3,31,159,139,12,282,6,12,50.0,6,0,225,1068,487,30,7,1,9,7,296,226,76.4,37
Edoardo Goldaniga,ITA,DF,Genoa,Serie A,26,1993,20.6,1077,115,493,500,155,17,976,4,9,44.4,5,1,596,3366,1716,58,20,1,11,6,706,648,91.8,21
Vladimir Golemić,SVN,DF,Crotone,Serie A,29,1991,26.0,1530,276,970,596,43,13,1453,3,3,100.0,3,0,873,4161,2049,30,4,0,4,4,992,971,97.9,3
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,25,1995,24.0,714,608,711,4,0,0,558,1,1,100.0,1,0,415,2104,1060,1,0,0,1,0,374,373,99.7,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,24,1996,11.9,733,5,72,325,393,58,637,19,27,70.4,20,2,491,2983,1684,77,34,8,22,23,608,470,77.3,85
Tomislav Gomelt,CRO,MF,Crotone,Serie A,25,1995,0.2,21,2,7,12,2,0,20,0,0,,0,0,12,69,30,2,0,0,0,2,16,15,93.8,1
André Gomes,POR,MF,Everton,Premier League,27,1993,17.4,1083,32,246,665,253,16,1068,26,41,63.4,28,1,795,3914,1874,87,25,3,17,35,855,776,90.8,37
Dani Gómez,ESP,FW,Levante,La Liga,22,1998,18.5,549,7,44,249,298,80,529,34,56,60.7,37,2,429,2033,1188,63,22,20,45,49,805,415,51.6,138
Ibai Gómez,ESP,MF,Athletic Club,La Liga,30,1989,4.7,198,7,32,72,100,7,178,4,6,66.7,4,0,122,504,189,8,3,0,5,4,178,135,75.8,18
Joe Gomez,ENG,DF,Liverpool,Premier League,23,1997,6.6,591,69,267,353,6,0,585,4,4,100.0,4,0,420,1920,1072,28,0,0,1,6,427,425,99.5,0
Maxi Gómez,URU,FW,Valencia,La Liga,23,1996,29.9,824,30,77,450,335,80,796,12,21,57.1,14,1,450,1778,818,49,20,4,61,32,1159,630,54.4,123
Moi Gómez,ESP,MF,Villarreal,La Liga,26,1994,28.5,1561,29,256,793,637,71,1490,44,72,61.1,45,4,1176,6188,2874,149,55,11,23,34,1433,1180,82.3,160
Papu Gómez,ARG,MF,Sevilla,La Liga,32,1988,10.2,721,12,85,413,279,28,690,13,21,61.9,13,1,572,3395,1937,101,32,12,16,23,653,572,87.6,59
Papu Gómez,ARG,FW,Atalanta,Serie A,32,1988,7.4,516,4,51,282,240,21,484,22,30,73.3,22,0,416,2923,1618,86,36,3,8,10,471,406,86.2,40
Sergi Gómez,ESP,DF,Sevilla,La Liga,28,1992,8.0,594,105,362,249,2,1,586,0,0,,0,0,419,1707,781,12,0,0,0,0,480,475,99.0,0
Sergio Gómez,ESP,MF,Huesca,La Liga,19,2000,8.8,558,15,130,255,217,11,485,15,26,57.7,17,1,373,2000,1095,53,16,2,17,12,426,346,81.2,27
Alfred Gomis,SEN,GK,Rennes,Ligue 1,26,1993,22.0,719,601,714,7,0,0,540,0,0,,0,0,335,1152,643,0,0,0,0,0,322,322,100.0,0
Alfred Gomis,SEN,GK,Dijon,Ligue 1,26,1993,5.0,207,191,207,0,0,0,120,0,0,,0,0,57,210,128,0,0,0,0,0,64,63,98.4,0
Maxime Gonalons,FRA,MF,Granada,La Liga,31,1989,16.4,885,43,253,597,94,12,865,17,27,63.0,18,2,584,3185,1269,44,14,1,10,16,557,527,94.6,10
Vagner Gonçalves,CPV,FW,Metz,Ligue 1,24,1996,10.7,405,3,52,202,183,34,390,14,31,45.2,14,0,274,1274,723,31,13,1,44,25,487,281,57.7,64
Álvaro González,ESP,DF,Marseille,Ligue 1,30,1990,31.5,2173,267,1169,1122,47,23,2108,4,4,100.0,4,0,1419,8250,5554,143,6,2,2,5,1603,1570,97.9,1
Bruno González,ESP,DF,Valladolid,La Liga,30,1990,25.1,1006,147,579,455,15,9,960,4,5,80.0,4,0,449,2697,1127,18,2,0,2,1,506,489,96.6,4
Diego González,ESP,DF,Elche,La Liga,25,1995,14.2,862,145,514,372,24,10,843,6,6,100.0,6,0,580,3233,1740,48,1,0,3,2,600,592,98.7,1
Nicolás González,ARG,FW,Stuttgart,Bundesliga,22,1998,10.4,413,14,55,191,205,75,386,16,26,61.5,20,3,252,1336,824,32,17,10,30,23,456,291,63.8,69
Sergio González,ESP,MF,Cádiz,La Liga,23,1997,1.0,40,0,15,22,6,2,39,0,0,,0,0,17,57,37,1,1,0,2,3,25,22,88.0,3
Urko González,ESP,MF,Real Sociedad,La Liga,19,2001,0.5,35,2,7,29,0,0,35,0,0,,0,0,27,164,81,4,0,0,1,0,28,27,96.4,2
Anthony Gordon,ENG,FW,Everton,Premier League,19,2001,1.0,45,2,14,15,18,3,44,3,7,42.9,3,0,37,212,116,4,0,1,3,4,39,28,71.8,5
Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,25,1995,18.9,1279,35,244,792,326,61,1258,12,19,63.2,13,1,808,4446,2235,105,30,5,20,8,912,839,92.0,55
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,23,1996,26.5,1688,72,439,842,511,41,1397,11,23,47.8,11,0,1014,4594,2665,112,43,5,27,16,1076,976,90.7,68
Robin Gosens,GER,DF,Atalanta,Serie A,26,1994,28.0,1971,63,426,927,721,116,1761,16,30,53.3,17,0,1243,5764,3397,158,51,16,34,18,1544,1327,85.9,115
Amine Gouiri,FRA,FW,Nice,Ligue 1,20,2000,30.5,1555,22,145,646,875,183,1423,53,105,50.5,53,5,1072,5697,3484,206,56,36,55,63,1619,1146,70.8,272
Lucas Gourna-Douath,FRA,MF,Saint-Étienne,Ligue 1,16,2003,14.7,775,35,268,492,89,4,766,13,24,54.2,15,0,534,3584,1742,62,17,1,10,14,507,473,93.3,7
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,29,1991,31.5,1940,303,1133,878,87,17,1846,18,24,75.0,21,0,1133,8131,4201,92,18,1,11,10,1165,1133,97.3,6
Jonathan Gradit,FRA,DF,Lens,Ligue 1,27,1992,31.4,2028,154,811,1323,101,3,1977,31,39,79.5,32,0,1461,9886,6953,214,36,1,13,18,1474,1444,98.0,3
Karlan Grant,ENG,FW,West Brom,Premier League,22,1997,12.5,359,14,40,159,180,43,341,12,21,57.1,14,1,218,1288,446,28,8,9,31,20,481,236,49.1,83
Alberto Grassi,ITA,MF,Parma,Serie A,25,1995,13.1,641,53,209,339,129,20,612,5,12,41.7,5,0,361,1672,824,33,13,4,14,9,434,374,86.2,22
Andrew Gravillon,GLP,DF,Lorient,Ligue 1,22,1998,25.2,1528,212,862,704,54,13,1486,6,8,75.0,7,0,870,4283,2535,68,12,0,3,4,940,905,96.3,7
Demarai Gray,ENG,FW,Leverkusen,Bundesliga,24,1996,4.9,244,3,25,93,147,36,224,13,21,61.9,14,2,188,1239,727,39,11,13,11,10,215,175,81.4,31
Demarai Gray,ENG,FW,Leicester City,Premier League,24,1996,0.2,16,0,3,3,11,1,15,0,0,,0,0,13,69,28,2,0,0,1,1,13,10,76.9,2
Adrian Grbić,AUT,FW,Lorient,Ligue 1,23,1996,10.7,329,12,39,166,145,42,303,6,14,42.9,8,1,167,740,434,19,9,6,16,15,402,212,52.7,66
Jack Grealish,ENG,FW,Aston Villa,Premier League,24,1995,24.3,1423,24,151,612,817,177,1322,61,93,65.6,64,0,1100,8981,5758,306,91,80,46,47,1363,1031,75.6,182
Etienne Green,ENG,GK,Saint-Étienne,Ligue 1,20,2000,8.0,246,223,246,1,0,0,156,0,0,,0,0,96,454,281,0,0,0,0,0,69,69,100.0,0
Mason Greenwood,ENG,FW,Manchester Utd,Premier League,18,2001,20.2,959,4,98,406,528,113,952,38,73,52.1,45,2,775,4272,2284,135,26,35,29,37,1081,804,74.4,148
Michael Gregoritsch,AUT,FW,Augsburg,Bundesliga,26,1994,9.3,378,17,61,225,112,24,362,11,16,68.8,12,3,237,922,424,21,11,0,27,23,454,269,59.3,48
Clément Grenier,FRA,MF,Rennes,Ligue 1,29,1991,12.0,1019,4,110,577,373,31,942,9,17,52.9,9,0,653,2560,1300,64,16,1,16,13,882,784,88.9,83
Sebastian Griesbeck,GER,MF,Union Berlin,Bundesliga,29,1990,9.9,325,11,67,191,80,10,317,1,4,25.0,1,0,162,610,249,8,6,1,11,13,266,172,64.7,27
Antoine Griezmann,FRA,FW,Barcelona,La Liga,29,1991,28.9,1618,23,146,660,887,200,1571,25,38,65.8,27,1,1119,4675,1927,101,36,11,39,24,1670,1318,78.9,262
Vincenzo Grifo,ITA,MF,Freiburg,Bundesliga,27,1993,25.7,1407,31,217,660,645,77,1264,35,67,52.2,37,2,961,5325,2900,142,50,21,41,37,1227,984,80.2,129
Lennart Grill,GER,GK,Leverkusen,Bundesliga,21,1999,4.0,177,150,176,1,0,0,147,0,0,,0,0,92,379,151,0,0,0,0,0,101,101,100.0,0
Florian Grillitsch,AUT,MF,Hoffenheim,Bundesliga,24,1995,20.9,1653,119,575,949,263,29,1596,19,23,82.6,19,0,1091,6781,3637,126,31,3,18,19,1198,1109,92.6,54
Kamil Grosicki,POL,FW,West Brom,Premier League,32,1988,1.6,61,2,9,18,35,4,59,1,1,100.0,1,0,42,342,168,13,0,2,2,2,58,39,67.2,5
Christian Groß,GER,MF,Werder Bremen,Bundesliga,31,1989,16.3,1023,102,463,554,71,5,999,8,10,80.0,8,0,669,3968,2020,46,4,0,3,5,682,653,95.7,9
Pascal Groß,GER,MF,Brighton,Premier League,29,1991,27.6,1900,43,363,895,771,74,1644,11,20,55.0,11,0,1180,5810,2610,139,56,8,30,22,1456,1264,86.8,114
Ilia Gruev,BUL,FW,Werder Bremen,Bundesliga,20,2000,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Carlos Gruezo,ECU,MF,Augsburg,Bundesliga,25,1995,23.2,1034,62,341,632,111,4,1023,10,14,71.4,12,1,600,2486,989,30,12,0,14,11,616,550,89.3,11
Vicente Guaita,ESP,GK,Crystal Palace,Premier League,33,1987,37.0,1168,1027,1167,3,0,0,750,0,0,,0,0,435,2203,1319,0,0,0,0,0,393,392,99.7,0
Andrés Guardado,MEX,MF,Betis,La Liga,33,1986,14.6,922,37,211,602,175,8,908,9,11,81.8,9,0,650,3319,1794,76,21,1,13,15,693,635,91.6,24
Sergi Guardiola,ESP,FW,Valladolid,La Liga,29,1991,19.9,773,18,61,341,406,71,762,28,55,50.9,31,2,506,2093,993,57,17,14,61,38,995,592,59.5,143
Nemanja Gudelj,SRB,MF,Sevilla,La Liga,28,1991,11.6,892,60,351,532,61,2,871,3,4,75.0,3,0,595,3139,1414,31,8,0,9,3,689,676,98.1,2
Gonçalo Guedes,POR,MF,Valencia,La Liga,23,1996,25.4,1128,14,138,535,590,84,1091,52,81,64.2,57,1,910,6625,4112,210,84,35,46,61,1132,850,75.1,162
Mattéo Guendouzi,FRA,MF,Hertha BSC,Bundesliga,21,1999,20.2,1228,42,276,778,289,35,1190,16,30,53.3,17,2,899,5862,2985,117,31,5,20,35,958,870,90.8,57
Raphaël Guerreiro,POR,DF,Dortmund,Bundesliga,26,1993,24.6,2393,68,539,1224,801,96,2151,32,52,61.5,33,1,1678,8175,5227,258,80,17,33,19,1883,1756,93.3,101
Evann Guessand,FRA,FW,Nice,Ligue 1,19,2001,0.3,7,2,2,1,4,2,7,1,1,100.0,1,1,3,25,16,2,0,1,0,0,7,3,42.9,3
Kelyan Guessoum,FRA,DF,Nîmes,Ligue 1,21,1999,12.5,693,86,433,316,10,6,674,1,1,100.0,1,0,452,2915,1636,26,2,0,0,3,468,464,99.1,0
Ander Guevara,ESP,MF,Real Sociedad,La Liga,23,1997,23.1,1600,79,405,1063,234,13,1577,15,15,100.0,15,0,1086,5465,2966,115,26,2,17,21,1174,1117,95.1,31
Lamine Gueye,SEN,FW,Metz,Ligue 1,22,1998,16.2,723,9,103,321,351,75,694,17,35,48.6,19,1,485,2550,1459,73,20,13,49,35,823,524,63.7,132
Pape Gueye,SEN,MF,Marseille,Ligue 1,21,1999,22.9,1646,54,373,1166,193,12,1624,12,19,63.2,12,0,1108,5223,2527,87,15,1,18,20,1265,1173,92.7,36
John Guidetti,SWE,FW,Alavés,La Liga,28,1992,2.3,87,1,4,47,41,10,79,1,2,50.0,1,0,44,138,39,2,2,0,5,1,124,67,54.0,12
Josuha Guilavogui,FRA,MF,Wolfsburg,Bundesliga,29,1990,8.3,526,45,187,293,60,4,520,4,4,100.0,4,0,258,1045,447,11,3,0,1,5,324,296,91.4,7
Frederic Guilbert,FRA,DF,Strasbourg,Ligue 1,25,1994,12.4,827,42,217,390,273,7,674,22,35,62.9,23,1,450,2505,1616,67,32,2,18,15,468,410,87.6,16
Hugo Guillamón,ESP,DF,Valencia,La Liga,20,2000,22.1,1395,245,777,675,32,9,1342,2,4,50.0,2,0,868,5232,2944,80,7,0,8,5,921,910,98.8,0
Bruno Guimarães,BRA,MF,Lyon,Ligue 1,22,1997,19.5,1682,50,331,1098,412,26,1649,21,28,75.0,22,3,1291,7452,3786,182,72,7,19,17,1387,1289,92.9,61
Sehrou Guirassy,GUI,FW,Rennes,Ligue 1,24,1996,19.6,760,18,38,431,327,115,731,27,43,62.8,30,2,503,2252,793,52,17,9,54,43,1035,612,59.1,203
Péter Gulácsi,HUN,GK,RB Leipzig,Bundesliga,30,1990,33.0,1214,926,1197,20,0,0,995,0,0,,0,0,760,2763,1168,0,0,0,0,1,692,690,99.7,0
Manuel Gulde,GER,DF,Freiburg,Bundesliga,29,1991,21.7,1193,130,690,537,48,18,1174,4,5,80.0,4,0,714,3482,1970,26,5,1,0,0,795,779,98.0,4
Robert Gumny,POL,DF,Augsburg,Bundesliga,22,1998,15.3,762,44,260,323,223,15,622,12,19,63.2,12,0,404,2063,1080,44,10,2,14,18,445,368,82.7,24
İlkay Gündoğan,GER,MF,Manchester City,Premier League,29,1990,22.5,1908,26,237,1091,728,92,1854,29,42,69.0,32,1,1367,7023,3676,175,65,15,21,14,1741,1583,90.9,115
Christian Günter,GER,DF,Freiburg,Bundesliga,27,1993,34.0,1931,69,459,854,717,62,1531,19,40,47.5,21,1,1057,4587,2918,138,57,18,26,23,1348,1142,84.7,115
Koray Günter,GER,DF,Hellas Verona,Serie A,25,1994,19.6,1344,142,661,742,30,7,1307,6,6,100.0,6,0,736,4111,2102,43,8,0,6,1,765,752,98.3,4
Jon Guridi,ESP,MF,Real Sociedad,La Liga,25,1995,9.2,453,12,53,282,154,15,448,16,24,66.7,16,0,334,1799,829,46,17,0,12,10,395,319,80.8,33
Malo Gusto,FRA,DF,Lyon,Ligue 1,17,2003,0.0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0
Raúl Guti,ESP,MF,Elche,La Liga,23,1996,31.8,1573,43,414,1002,260,29,1539,45,71,63.4,50,9,1121,5269,2174,96,26,5,29,32,1229,1083,88.1,26
Marcos Mauro López Gutiérrez,ARG,DF,Cádiz,La Liga,29,1991,20.3,664,120,332,330,17,8,630,0,0,,0,0,294,1119,418,11,0,0,1,1,320,307,95.9,1
Miguel Gutiérrez,ESP,DF,Real Madrid,La Liga,19,2001,3.5,321,8,77,155,113,5,284,5,11,45.5,5,0,237,1286,684,32,11,2,3,2,235,222,94.5,10
Manu Gyabuaa,ITA,MF,Atalanta,Serie A,18,2001,0.0,2,0,1,1,0,0,2,0,0,,0,0,1,5,5,0,0,0,0,0,1,1,100.0,0
Emmanuel Gyasi,GHA,FW,Spezia,Serie A,26,1994,31.7,1244,22,141,597,606,114,1235,37,52,71.2,37,5,997,5184,2342,130,34,37,74,51,1545,975,63.1,195
Erling Haaland,NOR,FW,Dortmund,Bundesliga,20,2000,26.7,762,28,46,319,444,190,716,28,43,65.1,29,0,461,2326,1364,79,27,23,56,23,1100,548,49.8,221
Janik Haberer,GER,MF,Freiburg,Bundesliga,26,1994,5.4,273,14,65,142,92,12,270,7,8,87.5,7,0,166,932,430,21,13,2,10,4,227,167,73.6,22
Alexander Hack,GER,DF,Mainz 05,Bundesliga,26,1993,15.2,901,152,542,383,29,15,858,7,8,87.5,7,1,430,2277,1417,27,5,0,5,3,439,426,97.0,3
Antwoine Hackford,ENG,FW,Sheffield Utd,Premier League,16,2004,0.1,3,0,0,2,1,1,3,0,0,,0,0,0,0,0,0,0,0,0,0,8,1,12.5,0
Munir El Haddadi,MAR,FW,Sevilla,La Liga,24,1995,9.4,478,7,50,229,226,51,466,14,20,70.0,14,0,365,1724,939,50,13,7,20,25,485,359,74.0,76
André Hahn,GER,FW,Augsburg,Bundesliga,29,1990,22.6,762,36,152,352,301,73,742,22,42,52.4,23,1,403,1977,859,43,13,6,47,35,950,488,51.4,107
Amadou Haidara,MLI,MF,RB Leipzig,Bundesliga,22,1998,21.2,1385,26,236,703,523,65,1335,23,41,56.1,24,4,893,4084,2437,123,36,12,33,24,1111,933,84.0,94
Massadio Haïdara,MLI,DF,Lens,Ligue 1,27,1992,23.7,1525,66,439,864,321,39,1340,17,30,56.7,17,0,893,4792,3027,127,31,5,24,21,1028,904,87.9,30
Achraf Hakimi,MAR,DF,Inter,Serie A,21,1998,29.6,1862,50,389,715,867,137,1644,37,67,55.2,41,8,1256,6641,4425,221,51,36,44,33,1499,1296,86.5,162
Sébastien Haller,CIV,FW,West Ham,Premier League,26,1994,10.4,384,12,29,192,177,54,374,8,14,57.1,9,1,200,613,187,8,4,0,34,19,562,296,52.7,69
Marcel Halstenberg,GER,DF,RB Leipzig,Bundesliga,28,1991,18.3,1806,63,507,1098,333,31,1660,17,23,73.9,19,2,1226,5947,3550,165,51,3,10,13,1351,1297,96.0,46
