Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Vs Dribbles Tkl,Vs Dribbles Att,Vs Dribbles Tkl%,Vs Dribbles Past,Pressures Press,Pressures Succ,Pressures %,Pressures Def 3rd,Pressures Mid 3rd,Pressures Att 3rd,Blocks Blocks,Blocks Sh,Blocks ShSv,Blocks Pass,Blocks Int,Blocks Tkl+Int,Blocks Clr,Blocks Err
Weston McKennie,USA,MF,Juventus,Serie A,21,1998,18.9,45,28,14,25,6,14,37,37.8,23,413,105,25.4,100,209,104,26,6,0,20,23,68,25,0
Dwight McNeil,ENG,MF,Burnley,Premier League,20,1999,34.1,43,22,17,21,5,11,52,21.2,41,585,138,23.6,156,286,143,58,6,0,52,38,81,27,1
Scott McTominay,SCO,MF,Manchester Utd,Premier League,23,1996,23.7,48,29,26,16,6,16,40,40.0,24,348,107,30.7,124,171,53,56,15,0,41,51,99,54,0
Gary Medel,CHI,DF,Bologna,Serie A,32,1987,5.7,13,7,10,2,1,4,13,30.8,9,70,21,30.0,35,30,5,12,6,0,6,9,22,12,0
Facundo Medina,ARG,DF,Lens,Ligue 1,21,1999,22.3,46,33,29,16,1,21,38,55.3,17,240,78,32.5,122,110,8,53,15,0,38,37,83,84,0
Nathan de Medina,BEL,DF,Arminia,Bundesliga,22,1997,7.1,24,17,13,8,3,7,11,63.6,4,145,51,35.2,81,50,14,21,1,0,20,8,32,27,0
Ben Mee,ENG,DF,Burnley,Premier League,30,1989,29.9,38,24,19,17,2,8,23,34.8,15,162,50,30.9,95,56,11,61,43,1,18,35,73,241,1
Joshua Mees,GER,FW,Union Berlin,Bundesliga,24,1996,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Admir Mehmedi,SUI,MF,Wolfsburg,Bundesliga,29,1991,9.1,18,12,5,6,7,6,18,33.3,12,211,79,37.4,39,106,66,10,2,0,8,6,24,3,0
Soualiho Meïté,FRA,MF,Milan,Serie A,26,1994,6.5,16,12,9,5,2,8,17,47.1,9,133,48,36.1,43,71,19,15,2,0,13,8,24,18,0
Soualiho Meïté,FRA,MF,Torino,Serie A,26,1994,10.2,10,6,6,3,1,3,21,14.3,18,150,38,25.3,60,60,30,24,0,0,24,10,20,10,1
Hannibal Mejbri,TUN,MF,Manchester Utd,Premier League,17,2003,0.1,0,0,0,0,0,0,0,,0,6,1,16.7,1,5,0,0,0,0,0,0,0,0,0
Farid El Melali,ALG,FW,Angers,Ligue 1,23,1997,4.6,9,4,5,3,1,2,11,18.2,9,87,25,28.7,23,37,27,13,0,0,13,7,16,2,1
Filippo Melegoni,ITA,MF,Genoa,Serie A,21,1999,4.3,7,3,2,5,0,3,5,60.0,2,102,21,20.6,35,48,19,5,0,0,5,9,16,6,0
Gonzalo Melero,ESP,MF,Levante,La Liga,26,1994,20.6,22,19,10,8,4,7,37,18.9,30,326,83,25.5,99,148,79,25,5,0,20,21,43,36,1
Birger Meling,NOR,DF,Nîmes,Ligue 1,25,1994,25.9,61,29,37,17,7,29,53,54.7,24,368,110,29.9,181,129,58,81,9,0,72,39,100,70,1
Arthur Melo,BRA,MF,Juventus,Serie A,23,1996,12.9,22,15,10,12,0,5,25,20.0,20,208,62,29.8,77,105,26,12,2,1,10,16,38,9,2
Houboulang Mendes,FRA,DF,Lorient,Ligue 1,22,1998,14.4,37,14,22,11,4,15,31,48.4,16,205,56,27.3,93,82,30,30,3,0,27,7,44,38,0
Pedro Mendes,POR,DF,Montpellier,Ligue 1,29,1990,18.1,35,24,26,8,1,13,22,59.1,9,183,62,33.9,112,67,4,33,13,0,20,26,61,63,1
Thiago Mendes,BRA,MF,Lyon,Ligue 1,28,1992,24.9,57,38,18,33,6,16,42,38.1,26,373,141,37.8,121,201,51,39,7,0,32,40,97,33,0
Brais Méndez,ESP,MF,Celta Vigo,La Liga,23,1997,29.7,63,45,24,30,9,19,75,25.3,56,649,178,27.4,165,328,156,40,3,0,37,37,100,30,0
Édgar Méndez,ESP,MF,Alavés,La Liga,30,1990,23.2,45,21,23,13,9,14,47,29.8,33,432,99,22.9,117,185,130,28,4,0,24,16,61,20,0
Eñaut Mendía,ESP,FW,Eibar,La Liga,21,1999,0.7,2,1,1,1,0,2,2,100.0,0,10,2,20.0,3,5,2,1,1,0,0,0,2,0,0
Batista Mendy,FRA,MF,Nantes,Ligue 1,20,2000,0.8,2,1,0,2,0,0,1,0.0,1,14,3,21.4,5,7,2,3,1,0,2,1,3,2,0
Benjamin Mendy,FRA,DF,Manchester City,Premier League,26,1994,10.6,15,10,3,7,5,5,18,27.8,13,125,42,33.6,32,52,41,24,5,0,19,6,21,11,1
Edouard Mendy,SEN,GK,Rennes,Ligue 1,28,1992,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Edouard Mendy,SEN,GK,Chelsea,Premier League,28,1992,30.5,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,0,0,0,0,0,0,0,1
Ferland Mendy,FRA,DF,Real Madrid,La Liga,25,1995,24.5,31,17,20,6,5,13,24,54.2,11,192,68,35.4,85,62,45,41,5,0,36,25,56,31,0
Nampalys Mendy,SEN,MF,Leicester City,Premier League,28,1992,16.2,35,22,19,14,2,7,17,41.2,10,267,84,31.5,106,123,38,24,2,0,22,9,44,11,0
Hamza Mendyl,MAR,FW,Schalke 04,Bundesliga,22,1997,1.1,4,1,3,0,1,2,4,50.0,2,33,7,21.2,9,16,8,1,0,0,1,1,5,1,0
Levent Mercan,GER,FW,Schalke 04,Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
Jorge Meré,ESP,DF,Köln,Bundesliga,23,1997,14.4,21,14,15,4,2,3,10,30.0,7,119,43,36.1,71,34,14,17,12,0,5,23,44,83,0
Alex Meret,ITA,GK,Napoli,Serie A,23,1997,22.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,1
Mikel Merino,ESP,MF,Real Sociedad,La Liga,24,1996,23.9,58,36,16,31,11,14,52,26.9,38,454,151,33.3,108,243,103,48,9,0,39,32,90,30,0
Martín Merquelanz,ESP,FW,Real Sociedad,La Liga,25,1995,6.1,5,2,2,1,2,2,7,28.6,5,54,11,20.4,17,20,17,8,1,0,7,8,13,8,0
Yıldırım Mert Çetin,TUR,DF,Hellas Verona,Serie A,23,1997,4.6,7,4,3,3,1,1,4,25.0,3,50,14,28.0,37,12,1,12,8,0,4,13,20,13,2
Dries Mertens,BEL,FW,Napoli,Serie A,33,1987,16.2,18,15,5,8,5,5,23,21.7,18,342,87,25.4,24,128,190,9,2,0,7,9,27,5,0
Roque Mesa,ESP,MF,Valladolid,La Liga,31,1989,19.6,44,34,21,16,7,13,41,31.7,28,387,111,28.7,136,198,53,24,3,0,21,13,57,28,0
Illan Meslier,FRA,GK,Leeds United,Premier League,20,2000,35.0,0,0,0,0,0,0,1,0.0,1,7,2,28.6,7,0,0,0,0,0,0,0,0,1,3
Lionel Messi,ARG,FW,Barcelona,La Liga,33,1987,33.6,22,16,3,14,5,7,20,35.0,13,291,98,33.7,10,123,158,12,1,0,11,7,29,0,0
Junior Messias,BRA,MF,Crotone,Serie A,29,1991,35.7,63,42,28,23,12,16,54,29.6,38,602,162,26.9,161,264,177,44,11,0,33,38,101,41,0
Thomas Meunier,BEL,DF,Dortmund,Bundesliga,28,1991,16.4,37,26,22,8,7,17,30,56.7,13,171,63,36.8,76,60,35,26,8,0,18,16,53,36,2
Mexer,MOZ,DF,Bordeaux,Ligue 1,31,1988,7.9,7,3,6,0,1,3,11,27.3,8,52,20,38.5,37,13,2,8,4,0,4,20,27,48,0
Max Meyer,GER,MF,Köln,Bundesliga,24,1995,3.9,6,5,2,4,0,4,11,36.4,7,58,22,37.9,13,32,13,6,0,0,6,3,9,3,0
Omenuke Mfulu,COD,MF,Elche,La Liga,26,1994,8.8,23,15,12,11,0,7,19,36.8,12,170,51,30.0,84,76,10,7,1,0,6,10,33,19,0
Míchel,ESP,MF,Valladolid,La Liga,32,1988,10.5,20,13,12,6,2,5,21,23.8,16,213,52,24.4,81,99,33,17,1,0,16,13,33,8,1
Jonas Michel Dirkner,GER,MF,Hertha BSC,Bundesliga,18,2002,0.2,1,1,1,0,0,0,0,,0,7,5,71.4,4,3,0,0,0,0,0,0,1,0,0
Jonas Michelbrink,GER,MF,Hertha BSC,Bundesliga,19,2001,0.4,0,0,0,0,0,0,0,,0,16,8,50.0,9,3,4,1,0,0,1,0,0,0,0
Clément Michelin,FRA,DF,Lens,Ligue 1,23,1997,12.8,32,16,14,14,4,12,18,66.7,6,127,28,22.0,49,50,28,26,4,0,22,14,46,30,0
Edouard Michut,FRA,MF,Paris S-G,Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Petar Mićin,SRB,MF,Udinese,Serie A,21,1998,0.2,0,0,0,0,0,0,0,,0,9,1,11.1,1,3,5,0,0,0,0,0,0,0,0
Florian Miguel,FRA,DF,Nîmes,Ligue 1,23,1996,17.1,27,14,15,9,3,11,21,52.4,10,138,47,34.1,80,44,14,29,14,0,15,35,62,95,1
Valentin Mihaila,ROU,FW,Parma,Serie A,20,2000,7.8,5,3,1,3,1,1,15,6.7,14,110,23,20.9,26,37,47,11,2,0,9,4,9,6,0
Nikola Milenković,SRB,DF,Fiorentina,Serie A,22,1997,33.7,64,40,47,15,2,27,38,71.1,11,349,106,30.4,184,139,26,57,37,0,20,30,94,153,0
Arkadiusz Milik,POL,FW,Marseille,Ligue 1,26,1994,13.6,15,9,0,8,7,4,18,22.2,14,170,47,27.6,10,75,85,6,1,0,5,7,22,10,0
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,25,1995,30.5,73,46,25,32,16,29,90,32.2,61,526,149,28.3,157,246,123,57,13,1,44,37,110,52,0
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,23,1997,5.0,1,1,1,0,0,1,1,100.0,0,2,1,50.0,2,0,0,0,0,0,0,0,1,1,1
Éder Militão,BRA,DF,Real Madrid,La Liga,22,1998,12.6,22,13,16,6,0,8,19,42.1,11,113,41,36.3,63,40,10,21,6,0,15,21,43,72,0
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,29,1991,26.2,67,44,28,33,6,32,81,39.5,49,463,135,29.2,198,220,45,47,6,0,41,44,111,50,0
Luis Milla,ESP,MF,Granada,La Liga,25,1994,13.9,20,16,13,5,2,3,26,11.5,23,279,91,32.6,82,155,42,19,1,0,18,21,41,13,0
Pere Milla,ESP,FW,Elche,La Liga,27,1992,22.0,28,21,9,17,2,11,42,26.2,31,464,120,25.9,91,269,104,23,4,0,19,18,46,15,0
Álex Millán,ESP,FW,Villarreal,La Liga,20,1999,0.0,0,0,0,0,0,0,1,0.0,1,3,1,33.3,0,0,3,0,0,0,0,0,0,0,0
Vincenzo Millico,ITA,FW,Torino,Serie A,19,2000,0.2,0,0,0,0,0,0,0,,0,7,1,14.3,3,4,0,0,0,0,0,0,0,0,0
Enzo Millot,FRA,MF,Monaco,Ligue 1,18,2002,0.5,1,0,0,1,0,0,0,,0,8,3,37.5,2,3,3,1,0,0,1,1,2,0,0
James Milner,ENG,MF,Liverpool,Premier League,34,1986,11.9,26,14,8,16,2,10,36,27.8,26,209,69,33.0,52,121,36,39,4,0,35,16,42,21,1
Santi Mina,ESP,FW,Celta Vigo,La Liga,24,1995,26.8,34,19,8,15,11,9,29,31.0,20,519,112,21.6,55,279,185,18,4,0,14,10,44,21,0
Yerry Mina,COL,DF,Everton,Premier League,25,1994,21.5,25,12,19,6,0,7,10,70.0,3,148,43,29.1,101,45,2,38,26,0,12,13,38,130,1
Takumi Minamino,JPN,MF,Liverpool,Premier League,25,1995,3.3,4,3,1,2,1,0,12,0.0,12,82,25,30.5,19,41,22,0,0,0,0,0,4,3,0
Takumi Minamino,JPN,MF,Southampton,Premier League,25,1995,7.9,5,2,2,3,0,1,16,6.3,15,148,45,30.4,35,83,30,10,1,0,9,8,13,11,0
Tyrone Mings,ENG,DF,Aston Villa,Premier League,27,1993,35.5,33,18,24,7,2,14,26,53.8,12,252,71,28.2,146,87,19,84,47,1,37,38,71,230,5
Óscar Mingueza,ESP,DF,Barcelona,La Liga,21,1999,21.1,60,42,30,23,7,28,51,54.9,23,318,114,35.8,137,141,40,37,8,0,29,25,85,43,5
Rafa Mir,ESP,FW,Huesca,La Liga,23,1997,32.0,15,9,4,3,8,4,14,28.6,10,432,99,22.9,37,182,213,25,4,0,21,11,26,23,0
Jorge Miramón,ESP,DF,Levante,La Liga,31,1989,19.2,41,24,31,10,0,20,38,52.6,18,208,75,36.1,109,69,30,48,4,0,44,34,75,66,1
Aleksei Miranchuk,RUS,FW,Atalanta,Serie A,24,1995,7.5,21,10,7,8,6,5,8,62.5,3,118,45,38.1,18,50,50,1,0,0,1,6,27,2,0
Juan Miranda,ESP,DF,Betis,La Liga,20,2000,18.4,31,15,15,15,1,12,32,37.5,20,249,72,28.9,115,93,41,46,3,0,43,27,58,68,0
Antonio Mirante,ITA,GK,Roma,Serie A,37,1983,12.8,0,0,0,0,0,0,2,0.0,2,1,1,100.0,1,0,0,1,0,0,1,0,0,1,0
Tyrick Mitchell,ENG,DF,Crystal Palace,Premier League,20,1999,19.0,69,29,52,8,9,19,35,54.3,16,404,98,24.3,275,88,41,51,8,0,43,30,99,67,1
Aleksandar Mitrović,SRB,FW,Fulham,Premier League,25,1994,15.6,11,9,1,4,6,2,7,28.6,5,195,71,36.4,12,66,117,18,4,0,14,3,14,7,0
Stefan Mitrović,SRB,DF,Strasbourg,Ligue 1,30,1990,30.9,35,24,28,6,1,17,31,54.8,14,235,91,38.7,176,57,2,37,15,1,22,30,65,151,2
Maximilian Mittelstädt,GER,DF,Hertha BSC,Bundesliga,23,1997,20.0,76,36,49,21,6,30,69,43.5,39,331,98,29.6,179,116,36,58,4,0,54,52,128,70,1
Henrikh Mkhitaryan,ARM,FW,Roma,Serie A,31,1989,30.5,56,38,9,31,16,15,66,22.7,51,606,168,27.7,89,295,222,41,1,0,40,36,92,8,0
Jakub Moder,POL,DF,Brighton,Premier League,21,1999,7.2,16,8,7,6,3,4,17,23.5,13,134,39,29.1,43,49,42,17,1,0,16,8,24,14,0
Anthony Modeste,FRA,FW,Saint-Étienne,Ligue 1,32,1988,3.3,2,1,0,1,1,0,2,0.0,2,60,15,25.0,2,30,28,3,1,0,2,0,2,5,0
Anthony Modeste,FRA,FW,Köln,Bundesliga,32,1988,2.5,1,0,0,1,0,0,2,0.0,2,32,9,28.1,0,17,15,0,0,0,0,0,1,2,0
Luka Modrić,CRO,MF,Real Madrid,La Liga,34,1985,30.4,40,26,21,17,2,16,42,38.1,26,374,105,28.1,95,203,76,28,3,0,25,53,93,17,0
Terem Moffi,NGA,FW,Lorient,Ligue 1,21,1999,23.0,8,5,0,3,5,2,18,11.1,16,337,70,20.8,10,152,175,9,4,0,5,12,20,8,0
Kevin Möhwald,GER,MF,Werder Bremen,Bundesliga,27,1993,17.3,19,16,14,4,1,3,21,14.3,18,234,63,26.9,98,112,24,19,3,0,16,41,60,25,2
Niklas Moisander,FIN,DF,Werder Bremen,Bundesliga,34,1985,13.6,17,11,14,3,0,6,15,40.0,9,123,46,37.4,74,49,0,24,7,0,17,28,45,93,0
Dion Moise Sahi,CIV,FW,Strasbourg,Ligue 1,18,2001,1.0,0,0,0,0,0,0,0,,0,21,4,19.0,2,10,9,1,0,0,1,1,1,0,0
Johan Mojica,COL,DF,Atalanta,Serie A,27,1992,3.3,9,5,7,1,1,3,5,60.0,2,41,19,46.3,19,12,10,6,1,0,5,2,11,3,0
Johan Mojica,COL,DF,Elche,La Liga,27,1992,13.4,26,15,20,6,0,7,19,36.8,12,223,67,30.0,132,69,22,20,3,0,17,27,53,32,0
Guillem Molina,ESP,DF,Valencia,La Liga,20,2000,1.7,1,0,1,0,0,0,5,0.0,5,31,10,32.3,19,10,2,5,2,0,3,2,3,7,0
Jorge Molina,ESP,FW,Granada,La Liga,38,1982,17.9,8,6,1,2,5,2,10,20.0,8,223,48,21.5,23,102,98,6,1,0,5,2,10,15,0
Nahuel Molina,ARG,DF,Udinese,Serie A,22,1998,20.3,30,20,20,5,5,12,36,33.3,24,285,72,25.3,122,81,82,49,6,0,43,32,62,45,3
Salvatore Molina,ITA,MF,Crotone,Serie A,28,1992,25.7,46,27,27,10,9,22,47,46.8,25,358,113,31.6,150,131,77,50,7,0,43,20,66,35,0
Victor Mollejo,ESP,MF,Getafe,La Liga,19,2001,0.8,1,1,1,0,0,1,2,50.0,1,8,2,25.0,3,2,3,1,0,0,1,0,1,1,0
Florent Mollet,FRA,MF,Montpellier,Ligue 1,28,1991,26.2,22,13,6,12,4,9,51,17.6,42,315,61,19.4,72,179,64,27,3,0,24,29,51,13,0
Jayson Molumby,IRL,MF,Brighton,Premier League,20,1999,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
Alkhaly Momo Cissé,GUI,DF,Stuttgart,Bundesliga,17,2002,0.4,1,1,1,0,0,0,0,,0,8,1,12.5,1,6,1,2,0,0,2,0,1,1,0
Jon Moncayola,ESP,MF,Osasuna,La Liga,22,1998,29.6,53,28,24,21,8,21,65,32.3,44,638,162,25.4,202,326,110,46,8,0,38,21,74,52,1
Gabriele Moncini,ITA,FW,Benevento,Serie A,24,1996,4.0,2,1,1,0,1,1,2,50.0,1,39,16,41.0,4,16,19,3,0,0,3,2,4,4,0
Thomas Monconduit,FRA,MF,Lorient,Ligue 1,29,1991,12.8,38,25,17,19,2,11,37,29.7,26,253,74,29.2,104,127,22,19,4,0,15,12,50,24,0
Kévin Monnet-Paquet,FRA,MF,Saint-Étienne,Ligue 1,31,1988,6.3,10,7,5,1,4,5,13,38.5,8,122,33,27.0,34,46,42,10,0,0,10,6,16,11,0
Nacho Monreal,ESP,DF,Real Sociedad,La Liga,34,1986,23.1,31,20,15,14,2,9,22,40.9,13,232,89,38.4,96,87,49,34,5,0,29,32,63,67,0
Cristóbal Montiel,ESP,DF,Fiorentina,Serie A,20,2000,0.0,0,0,0,0,0,0,1,0.0,1,5,1,20.0,2,1,2,0,0,0,0,0,0,0,0
Lorenzo Montipò,ITA,GK,Benevento,Serie A,24,1996,37.0,0,0,0,0,0,0,0,,0,5,1,20.0,5,0,0,1,0,0,1,0,0,1,3
Ángel Montoro,ESP,MF,Granada,La Liga,32,1988,15.1,19,13,9,10,0,5,15,33.3,10,177,47,26.6,42,111,24,24,3,0,21,15,34,22,0
Martín Montoya,ESP,DF,Betis,La Liga,29,1991,2.7,6,2,3,3,0,2,3,66.7,1,28,5,17.9,6,14,8,4,2,0,2,1,7,7,0
Emre Mor,TUR,FW,Celta Vigo,La Liga,23,1997,5.6,8,7,0,4,4,1,6,16.7,5,99,29,29.3,11,53,35,8,0,0,8,2,10,0,0
Luca Mora,ITA,MF,Spezia,Serie A,32,1988,1.3,3,3,1,2,0,1,2,50.0,1,25,10,40.0,7,13,5,2,1,0,1,1,4,2,0
Wesley Moraes,BRA,MF,Aston Villa,Premier League,23,1996,0.2,0,0,0,0,0,0,1,0.0,1,5,2,40.0,0,4,1,0,0,0,0,0,0,0,0
Álvaro Morata,ESP,FW,Juventus,Serie A,27,1992,22.4,19,12,2,10,7,2,16,12.5,14,332,88,26.5,30,142,160,23,3,0,20,9,28,18,0
Jan Morávek,CZE,MF,Augsburg,Bundesliga,30,1989,3.0,4,2,2,2,0,0,6,0.0,6,92,25,27.2,36,46,10,3,0,0,3,8,12,6,0
Jon Morcillo,ESP,MF,Athletic Club,La Liga,21,1998,15.1,12,7,5,3,4,1,24,4.2,23,235,47,20.0,60,85,90,22,0,0,22,22,34,8,0
Jérémy Morel,MAD,DF,Lorient,Ligue 1,36,1984,27.7,33,23,21,12,0,13,37,35.1,24,222,67,30.2,126,88,8,47,13,0,34,41,74,110,1
Alberto Moreno,ESP,DF,Villarreal,La Liga,28,1992,2.1,5,3,5,0,0,2,6,33.3,4,29,8,27.6,18,3,8,5,1,0,4,1,6,5,0
Álex Moreno,ESP,DF,Betis,La Liga,27,1993,19.8,42,25,21,15,6,14,48,29.2,34,279,82,29.4,125,113,41,35,5,0,30,26,68,55,0
Gerard Moreno,ESP,FW,Villarreal,La Liga,28,1992,29.7,19,13,4,13,2,8,38,21.1,30,327,82,25.1,39,144,144,27,5,0,22,15,34,25,0
Tete Morente,ESP,MF,Elche,La Liga,23,1996,22.4,36,27,21,12,3,13,43,30.2,30,331,97,29.3,92,157,82,28,1,0,27,17,53,31,0
Mateu Morey,ESP,DF,Dortmund,Bundesliga,20,2000,9.2,14,7,9,3,2,6,15,40.0,9,111,33,29.7,34,55,22,11,1,0,10,17,31,7,1
Wes Morgan,JAM,DF,Leicester City,Premier League,36,1984,0.2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
Ilaix Moriba,GUI,MF,Barcelona,La Liga,17,2003,6.0,14,9,4,8,2,5,12,41.7,7,161,43,26.7,27,87,47,13,1,0,12,8,22,6,0
Raúl Moro,ESP,MF,Lazio,Serie A,17,2002,0.1,0,0,0,0,0,0,0,,0,9,2,22.2,1,3,5,0,0,0,0,0,0,0,0
Loren Morón,ESP,FW,Betis,La Liga,26,1993,11.0,11,9,4,4,3,0,9,0.0,9,175,38,21.7,18,84,73,9,0,0,9,7,18,15,0
Pedro Mosquera,ESP,MF,Huesca,La Liga,32,1988,22.8,42,24,17,25,0,15,44,34.1,29,385,109,28.3,152,210,23,41,6,0,35,15,57,44,1
Aimen Moueffek,FRA,DF,Saint-Étienne,Ligue 1,19,2001,8.3,26,19,17,8,1,7,30,23.3,23,173,51,29.5,74,83,16,28,4,0,24,4,30,17,0
Youssoufa Moukoko,GER,FW,Dortmund,Bundesliga,15,2004,4.7,3,2,0,2,1,1,1,100.0,0,72,29,40.3,5,27,40,5,0,0,5,0,3,1,0
Harold Moukoudi,CMR,DF,Saint-Étienne,Ligue 1,22,1997,25.3,59,38,47,12,0,29,45,64.4,16,227,94,41.4,128,94,5,35,10,0,25,39,98,106,2
Jessy Moulin,FRA,GK,Saint-Étienne,Ligue 1,34,1986,29.0,0,0,0,0,0,0,1,0.0,1,2,1,50.0,2,0,0,0,0,0,0,0,0,2,2
Steve Mounié,BEN,FW,Brest,Ligue 1,25,1994,29.8,22,16,6,11,5,4,20,20.0,16,564,126,22.3,45,294,225,27,5,0,22,9,31,36,0
Mason Mount,ENG,MF,Chelsea,Premier League,21,1999,32.1,75,44,25,33,17,21,70,30.0,49,685,205,29.9,141,326,218,47,2,0,45,36,111,15,0
Lucas Moura,BRA,FW,Tottenham,Premier League,27,1992,15.7,34,22,11,19,4,9,30,30.0,21,269,65,24.2,69,129,71,18,1,0,17,20,54,11,0
Lys Mousset,FRA,FW,Sheffield Utd,Premier League,24,1996,3.3,0,0,0,0,0,0,3,0.0,3,60,11,18.3,1,22,37,1,1,0,0,0,0,1,0
João Moutinho,POR,MF,Wolves,Premier League,33,1986,28.1,70,46,36,28,6,29,94,30.9,65,543,160,29.5,206,267,70,40,3,0,37,39,109,31,0
Samuel Moutoussamy,COD,FW,Nantes,Ligue 1,23,1996,0.9,0,0,0,0,0,0,1,0.0,1,27,4,14.8,3,14,10,0,0,0,0,0,0,0,0
Loris Mouyokolo,CGO,DF,Lorient,Ligue 1,19,2001,0.2,1,1,1,0,0,1,1,100.0,0,1,1,100.0,0,1,0,1,1,0,0,0,1,1,0
Javi Moyano,ESP,DF,Valladolid,La Liga,34,1986,1.1,0,0,0,0,0,0,3,0.0,3,8,1,12.5,4,3,1,2,0,0,2,0,0,3,0
Nordi Mukiele,FRA,DF,RB Leipzig,Bundesliga,22,1997,18.6,47,20,16,24,7,21,45,46.7,24,278,78,28.1,73,135,70,40,2,0,38,28,75,47,1
Mert Müldür,TUR,DF,Sassuolo,Serie A,21,1999,18.6,34,18,22,7,5,11,41,26.8,30,198,51,25.8,103,56,39,31,4,0,27,23,57,50,0
Florian Müller,GER,GK,Freiburg,Bundesliga,22,1997,31.0,0,0,0,0,0,0,2,0.0,2,2,0,0.0,2,0,0,0,0,0,0,1,1,4,0
Sebastian Müller,GER,MF,Arminia,Bundesliga,19,2001,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
Thomas Müller,GER,MF,Bayern Munich,Bundesliga,30,1989,29.7,53,33,16,20,17,21,74,28.4,53,664,220,33.1,108,308,248,49,3,0,46,18,71,20,0
Joel Mumbongo,SWE,FW,Burnley,Premier League,21,1999,0.4,0,0,0,0,0,0,0,,0,7,1,14.3,0,1,6,1,0,0,1,0,0,0,0
Marshall Munetsi,ZIM,MF,Reims,Ligue 1,24,1996,21.4,42,28,26,12,4,14,38,36.8,24,296,72,24.3,128,134,34,50,25,2,25,34,76,102,2
Iker Muniain,ESP,MF,Athletic Club,La Liga,27,1992,21.6,30,19,8,18,4,9,32,28.1,23,275,86,31.3,45,128,102,17,0,0,17,14,44,2,0
Aihen Muñoz,ESP,DF,Real Sociedad,La Liga,22,1997,13.4,24,14,14,6,4,9,20,45.0,11,158,48,30.4,73,60,25,20,1,0,19,8,32,44,1
Joaquín Muñoz,ESP,FW,Huesca,La Liga,21,1999,0.5,0,0,0,0,0,0,0,,0,15,2,13.3,5,6,4,1,0,0,1,0,0,1,0
Luis Muriel,COL,FW,Atalanta,Serie A,29,1991,16.0,20,12,6,5,9,6,24,25.0,18,279,73,26.2,29,111,139,16,0,0,16,7,27,7,0
Jeison Murillo,COL,DF,Celta Vigo,La Liga,28,1992,30.0,47,31,38,8,1,17,35,48.6,18,293,115,39.2,185,104,4,49,18,0,31,33,80,138,1
Vedat Muriqi,KVX,FW,Lazio,Serie A,26,1994,9.2,4,3,1,2,1,0,7,0.0,7,143,37,25.9,11,64,68,10,1,0,9,2,6,20,0
Jacob Murphy,ENG,DF,Newcastle Utd,Premier League,25,1995,18.1,49,35,32,14,3,29,54,53.7,25,351,95,27.1,181,114,56,41,5,0,36,20,69,34,0
Nicola Murru,ITA,DF,Torino,Serie A,25,1994,6.3,13,11,5,4,4,2,6,33.3,4,88,30,34.1,33,28,27,21,1,1,20,6,19,20,0
Petar Musa,CRO,FW,Union Berlin,Bundesliga,22,1998,7.9,16,12,2,8,6,3,8,37.5,5,216,49,22.7,14,115,87,9,0,0,9,4,20,6,0
Mateo Musacchio,ARG,DF,Milan,Serie A,29,1990,0.4,2,0,2,0,0,1,2,50.0,1,11,3,27.3,7,4,0,2,0,0,2,1,3,0,0
Mateo Musacchio,ARG,DF,Lazio,Serie A,29,1990,2.5,1,0,1,0,0,0,0,,0,27,11,40.7,20,7,0,6,1,0,5,4,5,8,0
Yunus Musah,USA,MF,Valencia,La Liga,17,2002,17.0,23,11,12,5,6,7,23,30.4,16,287,69,24.0,76,115,96,32,0,0,32,8,31,18,0
Jamal Musiala,GER,FW,Bayern Munich,Bundesliga,17,2003,9.8,26,15,2,12,12,4,19,21.1,15,221,83,37.6,39,100,82,24,2,0,22,22,48,3,0
Juan Musso,ARG,GK,Udinese,Serie A,26,1994,35.0,0,0,0,0,0,0,1,0.0,1,7,0,0.0,7,0,0,0,0,0,0,0,0,2,1
Shkodran Mustafi,GER,DF,Arsenal,Premier League,28,1992,0.5,1,1,1,0,0,1,1,100.0,0,7,2,28.6,3,4,0,1,0,0,1,0,1,2,0
Shkodran Mustafi,GER,DF,Schalke 04,Bundesliga,28,1992,11.5,13,8,12,1,0,4,10,40.0,6,112,36,32.1,78,32,2,27,15,1,12,27,40,96,1
