Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
Philipp Bargfrede,GER,MF,Werder Bremen,Bundesliga,28,1989,20.7,5,0,0,51,27,0,2,34,41,0,0,0,269,34,36,48.6
Ross Barkley,ENG,MF,Chelsea,Premier League,23,1993,1.4,0,0,0,1,2,0,3,0,0,0,0,0,9,1,4,20.0
Aymen Barkok,MAR,MF,Eint Frankfurt,Bundesliga,19,1998,3.5,1,0,0,9,2,3,3,2,5,0,0,0,30,4,10,28.6
Ashley Barnes,ENG,FW,Burnley,Premier League,27,1989,24.1,10,0,0,59,83,26,13,10,20,0,0,0,121,97,261,27.1
Harvey Barnes,ENG,MF,Leicester City,Premier League,19,1997,0.1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,100.0
Antonio Barragán,ESP,DF,Betis,La Liga,30,1987,26.4,7,0,0,54,23,4,83,19,28,0,0,0,205,50,19,72.5
Antonio Barreca,ITA,DF,Torino,Serie A,22,1995,5.2,0,1,0,4,1,2,8,4,4,0,0,0,61,7,2,77.8
Édgar Barreto,PAR,MF,Sampdoria,Serie A,33,1984,21.8,5,2,1,28,27,0,28,15,33,0,1,0,212,21,42,33.3
Barri,ESP,MF,Getafe,La Liga,21,1995,1.3,0,0,0,4,0,0,0,1,0,0,0,0,8,2,1,66.7
Musa Barrow,GAM,FW,Atalanta,Serie A,18,1998,4.9,0,0,0,2,3,3,4,0,1,0,0,0,9,2,7,22.2
Gareth Barry,ENG,MF,West Brom,Premier League,36,1981,21.4,4,0,0,35,35,1,14,25,27,0,0,0,278,48,48,50.0
Fin Bartels,GER,FW,Werder Bremen,Bundesliga,30,1987,12.5,0,0,0,10,18,5,19,3,7,0,0,0,72,6,15,28.6
Kyle Bartley,ENG,DF,Swansea City,Premier League,26,1991,2.6,2,0,0,5,0,0,0,5,0,0,0,0,22,15,3,83.3
Marc Bartra,ESP,DF,Dortmund,Bundesliga,26,1991,9.0,1,0,0,13,10,1,6,22,12,0,0,0,154,18,11,62.1
Marc Bartra,ESP,DF,Betis,La Liga,26,1991,15.8,6,0,0,19,16,0,3,25,27,0,0,0,208,19,8,70.4
Andrea Barzagli,ITA,DF,Juventus,Serie A,36,1981,16.1,2,0,0,11,10,0,4,9,19,0,0,1,171,27,14,65.9
Daniele Baselli,ITA,MF,Torino,Serie A,25,1992,28.0,13,2,1,58,56,3,14,50,39,0,0,0,266,29,29,50.0
Nicolas Basin,FRA,DF,Metz,Ligue 1,19,1998,3.5,1,0,0,3,3,0,6,8,5,0,0,0,38,3,2,60.0
Dušan Basta,SRB,DF,Lazio,Serie A,32,1984,8.6,0,0,0,5,4,3,24,5,4,0,1,0,79,4,6,40.0
Gil Bastião Dias,POR,FW,Monaco,Ligue 1,20,1996,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Gil Bastião Dias,POR,FW,Fiorentina,Serie A,20,1996,13.2,1,0,0,27,18,4,19,16,28,0,0,0,98,12,18,40.0
Samuel Bastien,COD,MF,Chievo,Serie A,20,1996,15.1,3,2,1,16,15,3,9,18,17,0,0,0,125,16,32,33.3
Borja Bastón,ESP,FW,Málaga,La Liga,24,1992,10.9,2,0,0,20,9,9,2,3,3,1,0,0,42,26,40,39.4
Alessandro Bastoni,ITA,DF,Atalanta,Serie A,18,1999,1.0,0,0,0,2,6,0,0,1,3,0,0,0,15,0,3,0.0
Bastos,ANG,DF,Lazio,Serie A,26,1991,15.6,4,0,0,14,4,0,2,14,24,0,3,0,138,18,10,64.3
Michy Batshuayi,BEL,FW,Chelsea,Premier League,23,1993,4.0,0,0,0,5,5,6,0,1,4,0,0,1,17,8,17,32.0
Michy Batshuayi,BEL,FW,Dortmund,Bundesliga,23,1993,9.3,2,0,0,19,4,12,1,1,4,0,0,0,35,10,25,28.6
Moritz Bauer,AUT,DF,Stoke City,Premier League,25,1992,14.5,4,0,0,21,19,1,34,14,14,0,0,0,106,26,28,48.1
Robert Bauer,GER,DF,Werder Bremen,Bundesliga,22,1995,10.6,4,0,0,16,12,0,9,11,12,0,0,0,133,6,7,46.2
Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,27,1990,34.0,0,0,0,0,5,0,0,0,0,0,0,0,236,0,0,
Timo Baumgartl,GER,DF,Stuttgart,Bundesliga,21,1996,29.0,4,0,0,40,29,1,9,24,48,0,1,0,336,65,34,65.7
Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,29,1988,15.5,3,0,0,19,28,0,2,21,36,1,0,0,202,17,17,50.0
Jon Bautista,ESP,FW,Real Sociedad,La Liga,22,1995,2.0,0,0,0,6,1,1,0,0,0,0,0,0,9,6,11,35.3
Paul Baysse,FRA,DF,Málaga,La Liga,29,1988,13.8,1,0,0,20,10,3,0,28,14,0,0,0,149,50,18,73.5
Paul Baysse,FRA,DF,Bordeaux,Ligue 1,29,1988,6.3,0,1,0,6,2,0,1,8,3,0,0,0,75,10,4,71.4
Noah Joel Sarenren Bazee,NGA,FW,Hannover 96,Bundesliga,20,1996,1.3,1,0,0,3,5,2,2,2,1,0,0,0,10,4,3,57.1
Hervé Bazile,HAI,FW,Caen,Ligue 1,27,1990,9.7,1,0,0,12,17,5,55,18,11,0,0,0,72,2,6,25.0
Riechedly Bazoer,NED,MF,Wolfsburg,Bundesliga,20,1996,6.6,2,0,0,12,14,2,3,4,5,1,0,0,68,4,7,36.4
Enrico Bearzotti,ITA,DF,Hellas Verona,Serie A,20,1996,4.6,0,0,0,2,4,0,10,5,1,0,1,0,35,3,2,60.0
Claudio Beauvue,GLP,FW,Leganés,La Liga,29,1988,18.6,4,0,0,30,27,18,10,2,2,0,0,0,46,49,106,31.6
Bebé,CPV,MF,Eibar,La Liga,27,1990,4.1,0,0,0,8,6,3,25,7,6,0,0,0,26,6,9,40.0
Ihlas Bebou,TOG,MF,Hannover 96,Bundesliga,23,1994,23.8,3,0,0,21,50,9,49,13,25,0,0,0,203,53,47,53.0
Andreas Beck,GER,DF,Stuttgart,Bundesliga,30,1987,21.4,5,0,0,36,47,1,54,16,25,0,0,0,168,40,44,47.6
Henri Bedimo,CMR,DF,Marseille,Ligue 1,33,1984,0.5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,
Jan Bednarek,POL,DF,Southampton,Premier League,21,1996,4.7,1,0,0,3,0,0,0,9,2,0,0,0,35,9,14,39.1
Asmir Begović,BIH,GK,Bournemouth,Premier League,30,1987,38.0,2,0,0,2,7,0,0,0,0,0,1,0,214,1,0,100.0
Valon Behrami,SUI,MF,Udinese,Serie A,32,1985,15.5,5,0,0,54,26,0,0,12,49,0,0,0,187,19,5,79.2
Vid Belec,SVN,GK,Sampdoria,Serie A,27,1990,2.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
Vid Belec,SVN,GK,Benevento,Serie A,27,1990,12.4,1,1,0,1,5,0,0,0,0,0,1,0,68,0,0,
Ishak Belfodil,ALG,FW,Werder Bremen,Bundesliga,25,1992,15.0,1,0,0,63,14,23,29,0,6,0,0,0,71,74,60,55.2
Stefan Bell,GER,DF,Mainz 05,Bundesliga,25,1991,24.2,8,0,0,45,20,1,2,32,28,0,0,1,290,56,29,65.9
Karim Bellarabi,GER,FW,Leverkusen,Bundesliga,27,1990,12.7,2,0,0,23,24,4,55,6,13,0,0,0,86,2,10,16.7
Héctor Bellerín,ESP,DF,Arsenal,Premier League,22,1995,33.9,5,0,0,42,11,4,69,34,42,0,2,0,315,46,56,45.1
François Bellugou,FRA,MF,Troyes,Ligue 1,30,1987,24.2,6,1,0,35,16,0,2,38,27,0,0,0,260,19,18,51.4
Andrea Belotti,ITA,FW,Torino,Serie A,23,1993,29.8,2,0,0,70,105,22,20,5,24,1,0,0,124,73,99,42.4
Chaouki Ben Saada,TUN,FW,Troyes,Ligue 1,33,1984,3.8,3,0,0,13,4,0,7,1,7,0,0,0,36,1,0,100.0
Wissam Ben Yedder,FRA,FW,Sevilla,La Liga,26,1990,18.9,2,1,1,18,22,21,13,8,5,0,0,0,77,17,45,27.4
Diego Benaglio,SUI,GK,Monaco,Ligue 1,33,1983,2.5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,
Ahmad Benali,LBY,MF,Crotone,Serie A,25,1992,9.0,2,0,0,15,16,0,6,6,19,0,0,0,88,7,13,35.0
Yohan Benalouane,TUN,DF,Leicester City,Premier League,30,1987,1.0,0,0,0,2,1,1,1,3,0,0,0,0,5,2,1,66.7
Marco Benassi,ITA,MF,Fiorentina,Serie A,22,1994,30.9,6,0,0,39,24,4,46,32,39,0,0,0,279,30,59,33.7
Medhi Benatia,MAR,DF,Juventus,Serie A,30,1987,19.5,8,0,0,28,14,3,0,30,24,0,0,0,266,37,23,61.7
Lars Bender,GER,DF,Leverkusen,Bundesliga,28,1989,17.7,5,0,0,13,25,1,30,15,31,0,0,0,204,35,22,61.4
Sven Bender,GER,DF,Leverkusen,Bundesliga,28,1989,26.1,0,0,0,26,19,2,3,27,30,0,0,0,337,66,56,54.1
László Bénes,SVK,MF,M'Gladbach,Bundesliga,19,1997,0.4,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,
Nicolas Benezet,FRA,FW,Guingamp,Ligue 1,26,1991,18.3,2,0,0,26,43,10,62,14,16,0,0,0,132,5,17,22.7
Marcel Benger,GER,MF,M'Gladbach,Bundesliga,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Walter Benítez,ARG,GK,Nice,Ligue 1,24,1993,28.0,3,0,0,0,3,0,0,0,0,0,0,0,125,0,0,
Charlison Benschop,CUW,MF,Hannover 96,Bundesliga,27,1989,2.0,0,0,0,3,1,0,4,2,4,0,0,0,10,4,4,50.0
Ramy Bensebaini,ALG,DF,Rennes,Ligue 1,22,1995,26.0,6,0,0,40,40,4,41,36,19,0,1,1,316,33,12,73.3
Nabil Bentaleb,ALG,MF,Schalke 04,Bundesliga,22,1994,11.2,3,1,0,28,6,1,4,11,16,0,0,0,155,10,3,76.9
Rodrigo Bentancur,URU,MF,Juventus,Serie A,20,1997,6.5,0,0,0,17,13,0,1,5,19,0,0,0,80,10,7,58.8
Christian Benteke,BEL,FW,Crystal Palace,Premier League,26,1990,24.9,6,0,0,59,31,12,8,7,8,2,0,0,81,261,193,57.5
Karim Benzema,FRA,FW,Real Madrid,La Liga,29,1987,23.9,0,0,0,19,15,17,16,7,9,1,0,0,83,8,23,25.8
Yassine Benzia,ALG,MF,Lille,Ligue 1,22,1994,25.4,7,0,0,60,62,2,52,20,38,0,0,0,177,5,6,45.5
Saido Berahino,BDI,FW,Stoke City,Premier League,23,1993,5.5,0,0,0,6,4,4,3,3,2,1,0,0,22,5,27,15.6
Domenico Berardi,ITA,FW,Sassuolo,Serie A,22,1994,25.5,8,1,0,40,57,21,60,13,21,0,0,0,194,14,34,29.2
Yuri Berchiche,ESP,DF,Paris S-G,Ligue 1,27,1990,19.1,4,0,0,21,29,4,48,18,20,0,0,0,175,25,15,62.5
Álex Berenguer,ESP,FW,Torino,Serie A,22,1995,11.6,1,0,0,27,20,3,20,7,12,0,0,0,87,9,14,39.1
Bartosz Bereszyński,POL,DF,Sampdoria,Serie A,25,1992,27.6,5,0,0,28,31,0,40,18,45,0,1,0,275,25,26,49.0
Jóhann Berg Guðmundsson,ISL,MF,Burnley,Premier League,26,1990,31.5,2,0,0,20,45,2,111,43,20,0,0,0,233,40,66,37.7
Markel Bergara,ESP,MF,Getafe,La Liga,31,1986,16.3,5,0,0,47,20,2,6,21,22,0,0,0,159,35,28,55.6
Emil Berggreen,DEN,FW,Mainz 05,Bundesliga,24,1993,7.4,2,0,0,21,6,2,1,0,4,0,0,0,22,43,54,44.3
Robert Berić,SVN,FW,Saint-Étienne,Ligue 1,26,1991,11.6,0,0,0,22,22,14,2,7,4,1,0,0,35,2,16,11.1
Kévin Bérigaud,FRA,MF,Montpellier,Ligue 1,29,1988,3.0,0,0,0,1,4,0,1,1,0,0,0,0,10,3,3,50.0
Etrit Berisha,ALB,GK,Atalanta,Serie A,28,1989,31.0,0,0,0,0,3,0,0,0,0,0,0,0,170,0,0,
Federico Bernardeschi,ITA,FW,Juventus,Serie A,23,1994,9.4,4,0,0,17,28,1,25,9,10,1,0,0,66,2,4,33.3
Bernardo,BRA,DF,RB Leipzig,Bundesliga,22,1995,15.0,2,0,0,30,20,1,19,27,19,0,1,0,192,45,17,72.6
Juan Bernat,ESP,DF,Bayern Munich,Bundesliga,24,1993,9.9,1,0,0,6,14,1,18,11,13,0,0,0,66,11,18,37.9
Andrea Bertolacci,ITA,MF,Genoa,Serie A,26,1991,32.2,7,1,0,81,91,0,10,44,56,1,0,0,354,25,21,54.3
Ryan Bertrand,ENG,DF,Southampton,Premier League,27,1989,34.8,2,0,0,34,35,1,94,44,25,0,0,0,252,50,52,49.0
Muhamed Bešić,BIH,MF,Everton,Premier League,24,1992,0.5,0,0,0,1,3,0,0,0,1,0,0,0,7,2,1,66.7
Daniel Bessa,ITA,MF,Hellas Verona,Serie A,24,1993,15.4,5,0,0,31,17,5,10,12,18,1,0,0,126,2,18,10.0
Daniel Bessa,ITA,MF,Genoa,Serie A,24,1993,4.9,0,0,0,11,4,0,1,2,4,0,0,0,54,4,5,44.4
Vincent Bessat,FRA,DF,Caen,Ligue 1,31,1985,17.4,2,0,0,16,5,2,89,19,19,0,1,0,165,2,12,14.3
Quentin Beunardeau,FRA,GK,Metz,Ligue 1,23,1994,0.4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Matteo Bianchetti,ITA,DF,Hellas Verona,Serie A,24,1993,1.4,1,0,0,2,1,0,2,1,0,0,0,0,12,3,3,50.0
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,27,1990,6.1,4,0,0,10,3,0,0,6,9,0,1,0,66,18,7,72.0
Pedro Bigas,ESP,DF,Las Palmas,La Liga,26,1990,9.9,3,0,0,12,7,1,0,32,17,0,0,0,74,19,8,70.4
Lucas Biglia,ARG,MF,Milan,Serie A,31,1986,22.7,5,0,0,37,47,0,3,17,41,0,0,0,317,15,17,46.9
Philip Billing,DEN,MF,Huddersfield,Premier League,21,1996,8.5,3,0,0,17,8,1,12,22,16,0,1,0,112,25,16,61.0
Jean-Claude Billong,CMR,DF,Benevento,Serie A,23,1993,3.3,0,0,0,2,2,0,1,4,7,0,0,0,24,2,3,40.0
Davide Biondini,ITA,MF,Sassuolo,Serie A,34,1983,2.3,1,0,0,8,2,0,4,2,3,0,0,0,16,2,3,40.0
Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,24,1992,33.1,7,0,0,41,34,0,107,18,40,1,0,0,320,32,31,50.8
Mame Biram Diouf,SEN,FW,Stoke City,Premier League,29,1987,28.8,6,0,0,46,41,23,20,21,37,0,0,0,145,154,161,48.9
Davide Biraschi,ITA,DF,Genoa,Serie A,23,1994,20.0,2,0,0,28,22,0,20,26,28,0,0,0,197,26,17,60.5
Valter Birsa,SVN,MF,Chievo,Serie A,30,1986,27.8,3,0,0,25,34,1,77,19,16,0,0,0,213,25,45,35.7
Milan Biševac,SRB,DF,Metz,Ligue 1,33,1983,7.9,1,0,0,4,4,1,1,2,7,0,1,0,82,2,3,40.0
Yves Bissouma,MLI,MF,Lille,Ligue 1,20,1996,17.3,3,0,0,38,15,4,7,38,37,0,0,0,195,8,4,66.7
Leonardo Bittencourt,GER,MF,Köln,Bundesliga,23,1993,17.9,4,0,0,35,41,7,41,13,29,0,0,0,133,3,17,15.0
Albano Bizzarri,ARG,GK,Udinese,Serie A,39,1977,32.0,0,1,0,1,5,0,0,0,0,0,0,0,186,0,0,
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,22,1995,21.6,3,1,0,0,1,0,0,0,0,0,0,0,71,0,0,
Ludovic Blas,FRA,MF,Guingamp,Ligue 1,19,1997,19.9,3,1,1,34,34,4,12,21,16,0,0,0,194,9,16,36.0
Pablo de Blasis,ARG,FW,Mainz 05,Bundesliga,29,1988,18.4,2,0,0,27,28,12,15,12,21,1,0,0,122,23,37,38.3
Jakub Błaszczykowski,POL,FW,Wolfsburg,Bundesliga,31,1985,5.8,0,0,0,4,11,0,15,5,13,0,0,0,36,3,5,37.5
Jérémy Blayac,FRA,FW,Strasbourg,Ligue 1,34,1983,10.2,2,0,0,9,22,16,9,2,3,1,0,0,37,42,27,60.9
Alexis Blin,FRA,MF,Toulouse,Ligue 1,20,1996,21.0,5,0,0,33,39,0,12,32,21,1,1,0,226,11,19,36.7
Daley Blind,NED,DF,Manchester Utd,Premier League,27,1990,4.0,0,0,0,6,5,0,11,8,4,0,0,0,42,9,7,56.3
Danny Blum,GER,FW,Eint Frankfurt,Bundesliga,26,1991,0.3,0,0,0,3,0,0,0,1,1,0,0,0,2,0,2,0.0
Emmanuel Boateng,GHA,FW,Levante,La Liga,21,1996,14.2,5,0,0,42,41,9,6,4,3,1,1,0,57,48,57,45.7
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,28,1988,18.2,4,0,0,17,9,0,13,18,18,0,0,0,218,30,12,71.4
Kevin-Prince Boateng,GHA,MF,Eint Frankfurt,Bundesliga,30,1987,26.2,4,0,0,79,105,14,13,15,22,0,1,0,282,43,60,41.7
Raúl Bobadilla,PAR,FW,M'Gladbach,Bundesliga,30,1987,5.0,2,0,0,16,12,5,4,0,4,0,0,0,26,4,18,18.2
Yann Bodiger,FRA,MF,Toulouse,Ligue 1,22,1995,2.5,0,0,0,4,3,0,3,4,1,0,0,0,24,4,0,100.0
Mathieu Bodmer,FRA,DF,Amiens,Ligue 1,34,1982,4.4,2,0,0,8,3,0,1,4,2,0,0,0,49,3,7,30.0
Jeremie Boga,CIV,FW,Chelsea,Premier League,20,1997,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Quentin Boisgard,FRA,MF,Toulouse,Ligue 1,20,1997,2.0,1,0,0,4,4,1,3,0,1,0,0,0,20,1,1,50.0
Yannick Bolasie,COD,FW,Everton,Premier League,28,1989,9.5,0,0,0,13,13,4,34,8,7,0,0,0,78,13,20,39.4
Deian Boldor,ROU,DF,Hellas Verona,Serie A,22,1995,1.0,1,0,0,1,0,0,0,4,0,0,0,0,7,2,2,50.0
Giacomo Bonaventura,ITA,MF,Milan,Serie A,27,1989,28.2,3,0,0,22,50,2,45,22,21,0,0,0,223,20,28,41.7
Federico Bonazzoli,ITA,FW,Sampdoria,Serie A,20,1997,0.3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,
Federico Bonazzoli,ITA,FW,SPAL,Serie A,20,1997,2.0,0,0,0,7,8,0,1,0,2,0,0,0,5,2,6,25.0
Daniele Bonera,ITA,DF,Villarreal,La Liga,36,1981,13.2,4,1,0,13,10,0,0,11,10,0,1,0,110,14,6,70.0
Gaëtan Bong,CMR,DF,Brighton,Premier League,29,1988,24.8,2,0,0,17,13,0,33,41,31,0,0,1,203,34,33,50.7
Kevin Bonifazi,ITA,DF,Torino,Serie A,21,1996,4.5,0,0,0,3,4,0,1,10,7,0,0,0,44,8,2,80.0
Landry Bonnefoi,FRA,GK,Strasbourg,Ligue 1,33,1983,3.0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,
Leonardo Bonucci,ITA,DF,Milan,Serie A,30,1987,34.3,5,1,0,22,25,9,8,28,16,0,0,0,306,44,32,57.9
Wilfried Bony,CIV,FW,Swansea City,Premier League,28,1988,7.9,2,0,0,9,11,2,1,5,4,0,0,0,25,49,65,43.0
Celso Borges,CRC,MF,La Coruña,La Liga,29,1988,25.6,4,1,1,40,17,5,16,35,40,0,0,0,269,112,71,61.2
Fabio Borini,ITA,FW,Milan,Serie A,26,1991,17.9,5,0,0,21,48,1,43,17,14,0,0,0,152,13,20,39.4
Marco Borriello,ITA,FW,SPAL,Serie A,35,1982,8.6,6,0,0,13,11,11,4,1,2,0,0,0,37,22,24,47.8
Gabriel Boschilia,BRA,FW,Monaco,Ligue 1,21,1996,0.9,0,0,0,2,3,0,2,0,2,0,0,0,9,0,1,0.0
Ryad Boudebouz,ALG,MF,Betis,La Liga,27,1990,15.1,2,0,0,25,23,1,30,11,21,0,0,0,98,8,19,29.6
Jean-Christophe Bouet,FRA,GK,Amiens,Ligue 1,34,1983,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Sofiane Boufal,MAR,FW,Southampton,Premier League,23,1993,13.5,1,0,0,30,34,3,30,11,32,0,0,0,92,9,14,39.1
Arnold Bouka Moutou,CGO,DF,Dijon,Ligue 1,28,1988,3.7,1,0,0,1,4,0,10,5,2,0,0,0,27,2,3,40.0
Farid Boulaya,ALG,FW,Metz,Ligue 1,24,1993,2.0,0,0,0,5,4,0,4,1,1,0,0,0,15,1,0,100.0
Yassine Bounou,MAR,GK,Girona,La Liga,26,1991,29.5,2,0,0,1,1,0,0,0,0,0,1,0,155,0,0,
Emmanuel Bourgaud,FRA,MF,Amiens,Ligue 1,29,1987,6.0,0,0,0,8,11,0,12,9,4,0,0,0,65,4,7,36.4
Benjamin Bourigeaud,FRA,MF,Rennes,Ligue 1,23,1994,34.5,3,0,0,38,18,2,148,50,24,0,1,0,289,5,11,31.3
Eneko Bóveda,ESP,DF,La Coruña,La Liga,28,1988,7.4,2,0,0,11,3,0,1,9,9,0,0,1,80,9,15,37.5
Eneko Bóveda,ESP,DF,Athletic Club,La Liga,28,1988,5.8,1,0,0,13,3,1,14,11,4,0,0,0,51,10,12,45.5
Lucas Boyé,ARG,FW,Celta Vigo,La Liga,21,1996,3.1,2,0,0,11,2,0,8,8,3,0,0,0,32,1,4,20.0
Lucas Boyé,ARG,FW,Torino,Serie A,21,1996,1.7,0,0,0,6,2,1,2,3,6,0,0,0,18,1,9,10.0
Robbie Brady,IRL,MF,Burnley,Premier League,25,1992,14.2,3,0,0,24,13,3,42,21,24,0,0,0,93,14,17,45.2
Martin Braithwaite,DEN,FW,Bordeaux,Ligue 1,26,1991,10.2,3,0,0,14,7,4,7,3,2,0,0,0,40,9,9,50.0
Brandon,ESP,MF,Rennes,Ligue 1,22,1995,4.0,0,0,0,8,11,2,5,6,6,0,0,0,27,1,3,25.0
Julian Brandt,GER,FW,Leverkusen,Bundesliga,21,1996,25.8,0,0,0,15,24,1,55,15,16,1,0,0,181,23,34,40.4
Darko Brašanac,SRB,MF,Leganés,La Liga,25,1992,13.4,3,0,0,30,23,3,12,14,16,0,0,0,133,20,15,57.1
Claudio Bravo,CHI,GK,Manchester City,Premier League,34,1983,2.5,0,0,0,0,1,0,0,0,0,0,0,0,16,0,0,
Josip Brekalo,CRO,FW,Wolfsburg,Bundesliga,19,1998,9.7,2,0,0,9,13,1,21,3,7,0,0,0,73,0,17,0.0
Josip Brekalo,CRO,MF,Stuttgart,Bundesliga,19,1998,8.1,1,0,0,11,25,2,23,7,8,0,0,0,48,6,4,60.0
Jimmy Briand,FRA,FW,Guingamp,Ligue 1,31,1985,35.7,4,0,0,57,94,38,14,18,14,2,1,0,181,22,34,39.3
Enrico Brignola,ITA,FW,Benevento,Serie A,18,1999,15.0,5,0,0,36,13,8,13,4,18,0,0,0,81,3,13,18.8
Alberto Brignoli,ITA,GK,Benevento,Serie A,25,1991,12.5,2,0,0,1,1,0,0,0,0,0,1,0,59,0,0,
Miguel Britos,URU,DF,Watford,Premier League,32,1985,8.9,3,1,0,9,6,0,4,22,5,0,0,0,79,34,17,66.7
Leon Britton,ENG,MF,Swansea City,Premier League,34,1982,3.4,1,0,0,7,1,0,1,4,7,0,0,0,33,0,5,0.0
Petar Brlek,CRO,MF,Genoa,Serie A,23,1994,2.6,1,0,0,5,5,0,1,0,4,0,0,0,21,2,4,33.3
John Brooks,USA,DF,Wolfsburg,Bundesliga,24,1993,8.1,1,0,0,9,9,0,0,4,11,0,0,0,64,15,12,55.6
Daniel Brosinski,GER,DF,Mainz 05,Bundesliga,29,1988,27.8,0,0,0,18,26,5,90,27,18,0,0,0,261,25,37,40.3
Izzy Brown,ENG,MF,Brighton,Premier League,20,1997,3.5,0,0,0,3,3,1,6,1,4,0,0,0,23,13,22,37.1
Marcelo Brozović,CRO,MF,Inter,Serie A,24,1992,21.4,9,0,0,41,20,0,36,14,35,0,0,0,199,17,28,37.8
Bruma,POR,MF,RB Leipzig,Bundesliga,22,1994,17.9,0,0,0,13,35,4,29,9,11,0,0,0,166,0,13,0.0
Jeffrey Bruma,NED,DF,Wolfsburg,Bundesliga,25,1991,11.0,1,0,0,15,3,0,1,4,10,0,0,0,114,37,22,62.7
Bruno,ESP,DF,Brighton,Premier League,36,1980,22.4,3,0,0,21,11,0,36,40,21,0,1,0,182,34,24,58.6
Chris Brunt,NIR,MF,West Brom,Premier League,32,1984,21.3,5,0,0,27,8,0,40,43,21,0,0,0,206,19,21,47.5
Jacob Bruun Larsen,DEN,MF,Stuttgart,Bundesliga,18,1998,1.2,0,0,0,6,1,1,1,1,1,0,1,0,9,0,1,0.0
Jacob Bruun Larsen,DEN,DF,Dortmund,Bundesliga,18,1998,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Marcel Büchel,LIE,MF,Hellas Verona,Serie A,26,1991,18.8,9,0,0,54,22,0,7,24,24,0,0,0,251,48,27,64.0
Ante Budimir,CRO,FW,Crotone,Serie A,26,1991,17.6,8,0,0,49,47,20,2,6,15,0,0,0,80,91,107,46.0
Alberto Bueno,ESP,FW,Málaga,La Liga,29,1988,2.5,0,0,0,3,7,1,3,0,2,0,0,0,23,2,11,15.4
Gianluigi Buffon,ITA,GK,Juventus,Serie A,39,1978,20.7,1,0,0,1,4,0,0,0,0,0,1,0,86,0,0,
Onur Bulut,TUR,MF,Freiburg,Bundesliga,23,1994,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0.0
Alessandro Buongiorno,ITA,DF,Torino,Serie A,18,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
Nicolás Burdisso,ARG,DF,Torino,Serie A,36,1981,23.0,6,0,0,19,4,0,1,17,10,0,0,0,234,46,20,69.7
Guido Burgstaller,AUT,FW,Schalke 04,Bundesliga,28,1989,25.8,8,0,0,48,55,30,16,9,10,0,0,0,116,45,100,31.0
Burgui,ESP,MF,Alavés,La Liga,23,1993,11.5,1,0,0,12,22,5,19,8,6,1,0,0,51,2,13,13.3
Oliver Burke,SCO,FW,West Brom,Premier League,20,1997,4.1,0,0,0,3,5,1,8,7,5,0,0,0,24,8,8,50.0
Roman Bürki,SUI,GK,Dortmund,Bundesliga,26,1990,33.0,4,0,0,2,5,0,0,0,0,0,1,0,181,0,0,
Patrick Burner,MTQ,DF,Nice,Ligue 1,21,1996,10.0,2,0,0,13,12,0,10,11,7,0,1,0,73,5,3,62.5
Dženis Burnić,GER,MF,Stuttgart,Bundesliga,19,1998,3.4,3,1,1,14,1,0,4,1,4,0,0,0,42,1,0,100.0
Sergio Busquets,ESP,MF,Barcelona,La Liga,29,1988,28.8,8,0,0,54,70,0,2,45,45,1,0,0,309,47,34,58.0
Unai Bustinza,ESP,DF,Leganés,La Liga,25,1992,18.2,5,0,0,27,18,2,11,35,23,0,1,0,210,30,21,58.8
Ludovic Butelle,FRA,GK,Angers,Ligue 1,34,1983,18.4,0,0,0,0,2,0,0,0,0,0,0,1,98,0,0,
Jack Butland,ENG,GK,Stoke City,Premier League,24,1993,35.0,0,0,0,0,3,0,0,0,0,0,0,1,205,0,0,
Sam Byram,ENG,DF,West Ham,Premier League,23,1993,2.8,1,0,0,4,2,1,5,9,2,0,0,0,18,14,10,58.3
