Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG
Anthony Martial,FRA,FW,Manchester Utd,Premier League,21,1995,17.6,9,49,15,30.6,2.79,0.85,0.16,0.53,16.3,0,1,1,7.3,6.5,0.14,+1.7,+1.5
Aarón Martín,ESP,DF,Espanyol,La Liga,20,1997,31.3,0,5,2,40.0,0.16,0.06,0.00,0.00,24.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Jonas Martin,FRA,MF,Strasbourg,Ligue 1,27,1990,33.6,4,28,8,28.6,0.83,0.24,0.04,0.13,20.7,1,3,3,4.3,2.0,0.07,-0.3,-1.0
Cuco Martina,CUW,DF,Everton,Premier League,27,1989,20.3,0,2,1,50.0,0.10,0.05,0.00,0.00,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Carlos Martínez,ESP,DF,Real Sociedad,La Liga,31,1986,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Emiliano Martínez,ARG,GK,Getafe,La Liga,24,1992,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Iñigo Martínez,ESP,DF,Real Sociedad,La Liga,26,1991,11.7,1,11,3,27.3,0.94,0.26,0.09,0.33,15.7,1,0,0,0.7,0.7,0.06,+0.3,+0.3
Iñigo Martínez,ESP,DF,Athletic Club,La Liga,26,1991,16.0,0,10,3,30.0,0.62,0.19,0.00,0.00,12.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Javi Martínez,ESP,MF,Bayern Munich,Bundesliga,28,1988,17.9,1,22,4,18.2,1.23,0.22,0.05,0.25,14.1,0,0,0,1.8,1.8,0.08,-0.8,-0.8
Pablo Martinez,FRA,DF,Strasbourg,Ligue 1,28,1989,23.5,0,18,5,27.8,0.77,0.21,0.00,0.00,14.2,0,0,0,1.4,1.4,0.08,-1.4,-1.4
Roger Martínez,COL,FW,Villarreal,La Liga,23,1994,2.6,1,10,3,30.0,3.91,1.17,0.10,0.33,16.7,0,0,0,0.7,0.7,0.07,+0.3,+0.3
Christopher Martins,LUX,MF,Lyon,Ligue 1,20,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Martins Indi,NED,DF,Stoke City,Premier League,25,1992,13.8,0,5,0,0.0,0.36,0.00,0.00,,11.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Jonathan Martins Pereira,FRA,DF,Guingamp,Ligue 1,31,1986,12.6,0,6,2,33.3,0.48,0.16,0.00,0.00,21.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Adam Marušić,MNE,DF,Lazio,Serie A,24,1992,28.0,3,38,13,34.2,1.36,0.46,0.08,0.23,16.8,0,0,0,3.2,3.2,0.08,-0.2,-0.2
Omar Mascarell,ESP,MF,Eint Frankfurt,Bundesliga,24,1993,8.6,1,4,2,50.0,0.47,0.23,0.25,0.50,21.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8
Javier Mascherano,ARG,DF,Barcelona,La Liga,33,1984,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrea Masiello,ITA,DF,Atalanta,Serie A,31,1986,30.1,4,22,7,31.8,0.73,0.23,0.18,0.57,10.8,0,0,0,3.0,3.0,0.14,+1.0,+1.0
Adam Masina,MAR,DF,Bologna,Serie A,23,1994,31.4,0,19,3,15.8,0.60,0.10,0.00,0.00,15.4,0,0,0,1.9,1.9,0.10,-1.9,-1.9
Eden Massouema,CGO,MF,Dijon,Ligue 1,20,1997,2.1,0,1,0,0.0,0.48,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Arthur Masuaku,COD,DF,West Ham,Premier League,23,1993,20.8,0,9,3,33.3,0.43,0.14,0.00,0.00,28.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Juan Mata,ESP,FW,Manchester Utd,Premier League,29,1988,21.4,3,29,10,34.5,1.36,0.47,0.10,0.30,16.5,4,0,0,3.5,3.5,0.12,-0.5,-0.5
Christian Mathenia,GER,GK,Hamburger SV,Bundesliga,25,1992,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nemanja Matić,SRB,MF,Manchester Utd,Premier League,28,1988,34.6,1,19,2,10.5,0.55,0.06,0.05,0.50,25.4,0,0,0,0.7,0.7,0.04,+0.3,+0.3
Joël Matip,CMR,DF,Liverpool,Premier League,25,1991,22.2,1,12,2,16.7,0.54,0.09,0.08,0.50,10.2,0,0,0,1.7,1.7,0.14,-0.7,-0.7
Ryder Matos,BRA,MF,Udinese,Serie A,24,1993,1.9,0,1,0,0.0,0.53,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.13,-0.1,-0.1
Ryder Matos,BRA,FW,Hellas Verona,Serie A,24,1993,10.9,0,17,4,23.5,1.56,0.37,0.00,0.00,18.2,0,0,0,1.3,1.3,0.08,-1.3,-1.3
Alessandro Matri,ITA,FW,Sassuolo,Serie A,32,1984,10.2,3,29,10,34.5,2.86,0.98,0.07,0.20,12.6,0,1,3,7.3,5.0,0.17,-4.3,-3.0
Ville Matti Steinmann,GER,MF,Hamburger SV,Bundesliga,22,1995,6.6,0,3,1,33.3,0.45,0.15,0.00,0.00,13.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Federico Mattiello,ITA,DF,SPAL,Serie A,22,1995,24.5,0,16,4,25.0,0.65,0.16,0.00,0.00,17.0,0,0,0,0.8,0.8,0.05,-0.8,-0.8
Blaise Matuidi,FRA,MF,Paris S-G,Ligue 1,30,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Blaise Matuidi,FRA,MF,Juventus,Serie A,30,1987,26.2,3,24,7,29.2,0.92,0.27,0.13,0.43,15.8,0,0,0,2.6,2.6,0.11,+0.4,+0.4
José Mauri,ITA,MF,Milan,Serie A,21,1996,0.1,0,1,1,100.0,6.92,6.92,0.00,0.00,16.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Maurício,BRA,DF,Lazio,Serie A,28,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mërgim Mavraj,ALB,DF,Hamburger SV,Bundesliga,31,1986,16.1,0,6,1,16.7,0.37,0.06,0.00,0.00,10.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Konstantinos Mavropanos,GRE,DF,Arsenal,Premier League,19,1997,2.2,0,1,0,0.0,0.46,0.00,0.00,,9.0,0,0,0,0.0,0.0,0.03,0.0,0.0
Alfie Mawson,ENG,DF,Swansea City,Premier League,23,1994,38.0,2,20,5,25.0,0.53,0.13,0.10,0.40,11.3,0,0,0,1.9,1.9,0.09,+0.1,+0.1
Philipp Max,GER,DF,Augsburg,Bundesliga,23,1993,32.9,2,19,7,36.8,0.58,0.21,0.11,0.29,23.2,4,0,0,1.1,1.1,0.06,+0.9,+0.9
Alexandru Maxim,ROU,MF,Mainz 05,Bundesliga,27,1990,10.6,2,28,5,17.9,2.63,0.47,0.07,0.40,23.1,1,0,0,1.4,1.4,0.05,+0.6,+0.6
Eric Maxim Choupo-Moting,CMR,FW,Stoke City,Premier League,28,1989,25.7,5,61,18,29.5,2.37,0.70,0.08,0.28,16.0,0,0,0,5.8,5.8,0.10,-0.8,-0.8
Florian Mayer,GER,DF,M'Gladbach,Bundesliga,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Borja Mayoral,ESP,FW,Real Madrid,La Liga,20,1997,3.8,3,17,10,58.8,4.43,2.61,0.18,0.30,10.2,0,0,0,3.3,3.3,0.19,-0.3,-0.3
Róbert Mazáň,SVK,DF,Celta Vigo,La Liga,23,1994,0.9,0,2,1,50.0,2.22,1.11,0.00,0.00,19.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Luca Mazzitelli,ITA,MF,Sassuolo,Serie A,21,1995,11.3,0,15,3,20.0,1.33,0.27,0.00,0.00,16.6,0,0,0,1.5,1.5,0.10,-1.5,-1.5
Kylian Mbappé,FRA,FW,Paris S-G,Ligue 1,18,1998,23.3,13,81,32,39.5,3.48,1.38,0.16,0.41,12.7,0,0,0,14.5,14.5,0.18,-1.5,-1.5
Kylian Mbappé,FRA,FW,Monaco,Ligue 1,18,1998,0.8,0,3,2,66.7,3.65,2.43,0.00,0.00,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Ibrahima Mbaye,SEN,DF,Bologna,Serie A,22,1994,19.6,1,7,4,57.1,0.36,0.20,0.14,0.25,12.6,0,0,0,1.2,1.2,0.17,-0.2,-0.2
Chancel Mbemba,COD,DF,Newcastle Utd,Premier League,22,1994,7.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Adama Mbengue,SEN,DF,Caen,Ligue 1,23,1993,17.7,0,16,1,6.3,0.90,0.06,0.00,0.00,28.2,0,0,0,0.5,0.5,0.03,-0.5,-0.5
Isaac Mbenza,BEL,FW,Montpellier,Ligue 1,21,1996,23.3,8,58,21,36.2,2.49,0.90,0.14,0.38,19.2,5,0,0,7.3,7.3,0.14,+0.7,+0.7
Bryan Mbeumo,CMR,FW,Troyes,Ligue 1,17,1999,0.7,0,3,1,33.3,4.22,1.41,0.00,0.00,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jordi Mboula,ESP,MF,Monaco,Ligue 1,18,1999,0.3,1,1,1,100.0,2.90,2.90,1.00,1.00,15.1,0,0,0,0.1,0.1,0.12,+0.9,+0.9
James McArthur,SCO,MF,Crystal Palace,Premier League,29,1987,27.0,5,28,10,35.7,1.04,0.37,0.18,0.50,12.0,0,0,0,4.7,4.7,0.17,+0.3,+0.3
Gareth McAuley,NIR,DF,West Brom,Premier League,37,1979,5.1,0,1,0,0.0,0.20,0.00,0.00,,7.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Oliver McBurnie,SCO,FW,Swansea City,Premier League,21,1996,3.1,0,5,2,40.0,1.63,0.65,0.00,0.00,9.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Alex McCarthy,ENG,GK,Southampton,Premier League,27,1989,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
James McCarthy,IRL,MF,Everton,Premier League,26,1990,2.3,0,1,0,0.0,0.44,0.00,0.00,,17.0,0,0,0,0.0,0.0,0.03,0.0,0.0
James McClean,IRL,MF,West Brom,Premier League,28,1989,15.6,1,29,6,20.7,1.86,0.38,0.03,0.17,20.2,1,0,0,1.6,1.6,0.06,-0.6,-0.6
Weston McKennie,USA,MF,Schalke 04,Bundesliga,18,1998,14.0,0,10,2,20.0,0.71,0.14,0.00,0.00,18.0,0,0,0,1.4,1.4,0.14,-1.4,-1.4
Sam McQueen,ENG,DF,Southampton,Premier League,22,1995,1.6,0,1,0,0.0,0.61,0.00,0.00,,19.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Scott McTominay,SCO,MF,Manchester Utd,Premier League,20,1996,7.0,0,1,0,0.0,0.14,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Iuri Medeiros,POR,FW,Genoa,Serie A,23,1994,7.1,2,20,9,45.0,2.81,1.26,0.10,0.22,20.5,1,0,0,1.1,1.1,0.05,+0.9,+0.9
Slobodan Medojević,SRB,MF,Eint Frankfurt,Bundesliga,26,1990,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Álvaro Medrán,ESP,MF,Valencia,La Liga,23,1994,0.8,0,1,0,0.0,1.25,0.00,0.00,,35.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Álvaro Medrán,ESP,MF,Alavés,La Liga,23,1994,10.5,2,17,7,41.2,1.62,0.67,0.12,0.29,22.9,1,0,0,0.9,0.9,0.05,+1.1,+1.1
Ben Mee,ENG,DF,Burnley,Premier League,27,1989,29.0,0,25,6,24.0,0.86,0.21,0.00,0.00,12.4,1,0,0,1.5,1.5,0.06,-1.5,-1.5
Riccardo Meggiorini,ITA,FW,Chievo,Serie A,31,1985,8.7,0,11,4,36.4,1.26,0.46,0.00,0.00,15.6,0,0,0,1.2,1.2,0.10,-1.2,-1.2
Admir Mehmedi,SUI,FW,Wolfsburg,Bundesliga,26,1991,3.2,1,4,1,25.0,1.24,0.31,0.25,1.00,18.8,0,0,0,0.1,0.1,0.03,+0.9,+0.9
Admir Mehmedi,SUI,DF,Leverkusen,Bundesliga,26,1991,7.8,2,13,4,30.8,1.67,0.51,0.15,0.50,16.9,1,0,0,1.1,1.1,0.09,+0.9,+0.9
Alexander Meier,GER,FW,Eint Frankfurt,Bundesliga,34,1983,0.0,1,1,1,100.0,22.50,22.50,1.00,1.00,10.0,0,0,0,0.1,0.1,0.09,+0.9,+0.9
Soualiho Meïté,FRA,MF,Bordeaux,Ligue 1,23,1994,14.8,1,14,3,21.4,0.94,0.20,0.07,0.33,14.1,0,0,0,1.5,1.5,0.11,-0.5,-0.5
Soualiho Meïté,FRA,MF,Monaco,Ligue 1,23,1994,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Óscar Melendo,ESP,MF,Espanyol,La Liga,19,1997,7.6,1,7,2,28.6,0.92,0.26,0.14,0.50,18.4,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Ledian Memushaj,ALB,MF,Benevento,Serie A,30,1986,14.0,0,18,2,11.1,1.29,0.14,0.00,0.00,21.7,1,0,0,0.9,0.9,0.05,-0.9,-0.9
Pedro Mendes,POR,DF,Montpellier,Ligue 1,26,1990,31.7,1,13,4,30.8,0.41,0.13,0.08,0.25,16.9,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Thiago Mendes,BRA,MF,Lille,Ligue 1,25,1992,25.5,3,45,15,33.3,1.77,0.59,0.07,0.20,22.9,4,0,0,2.6,2.6,0.06,+0.4,+0.4
Brais Méndez,ESP,MF,Celta Vigo,La Liga,20,1997,10.5,1,22,10,45.5,2.09,0.95,0.05,0.10,17.9,0,0,0,2.0,2.0,0.09,-1.0,-1.0
Stiven Mendoza,COL,FW,Amiens,Ligue 1,25,1992,11.5,2,25,6,24.0,2.18,0.52,0.08,0.33,20.7,2,0,0,2.3,2.3,0.09,-0.3,-0.3
Alexandre Mendy,GNB,FW,Bordeaux,Ligue 1,23,1994,8.8,4,31,9,29.0,3.51,1.02,0.13,0.44,12.9,0,0,0,5.3,5.3,0.17,-1.3,-1.3
Benjamin Mendy,FRA,DF,Manchester City,Premier League,23,1994,4.0,0,5,1,20.0,1.24,0.25,0.00,0.00,25.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Ferland Mendy,FRA,DF,Lyon,Ligue 1,22,1995,23.6,0,18,5,27.8,0.76,0.21,0.00,0.00,20.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0
Nampalys Mendy,SEN,MF,Nice,Ligue 1,25,1992,10.7,0,1,0,0.0,0.09,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Hamza Mendyl,MAR,DF,Lille,Ligue 1,19,1997,9.5,0,3,1,33.3,0.32,0.11,0.00,0.00,20.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Gabriel Mercado,ARG,DF,Sevilla,La Liga,30,1987,23.5,0,18,6,33.3,0.76,0.25,0.00,0.00,13.3,0,0,0,1.5,1.5,0.08,-1.5,-1.5
Jorge Meré,ESP,DF,Köln,Bundesliga,20,1997,21.0,1,5,1,20.0,0.24,0.05,0.20,1.00,14.1,0,0,0,0.4,0.4,0.08,+0.6,+0.6
Alex Meret,ITA,GK,SPAL,Serie A,20,1997,12.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mikel Merino,ESP,MF,Newcastle Utd,Premier League,21,1996,15.0,1,17,6,35.3,1.14,0.40,0.06,0.17,24.8,0,0,0,0.6,0.6,0.04,+0.4,+0.4
Sabin Merino,ESP,FW,Athletic Club,La Liga,25,1992,4.2,0,8,3,37.5,1.93,0.72,0.00,0.00,13.3,0,0,0,1.1,1.1,0.13,-1.1,-1.1
Dries Mertens,BEL,FW,Napoli,Serie A,30,1987,33.4,18,120,43,35.8,3.60,1.29,0.12,0.33,17.9,12,4,5,15.7,11.9,0.10,+2.3,+2.1
Per Mertesacker,GER,DF,Arsenal,Premier League,32,1984,4.1,1,2,2,100.0,0.49,0.49,0.50,0.50,8.5,0,0,0,0.2,0.2,0.10,+0.8,+0.8
Roque Mesa,ESP,MF,Swansea City,Premier League,28,1989,8.4,0,8,2,25.0,0.95,0.24,0.00,0.00,26.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Roque Mesa,ESP,MF,Sevilla,La Liga,28,1989,3.8,0,1,0,0.0,0.26,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.04,0.0,0.0
Lionel Messi,ARG,FW,Barcelona,La Liga,30,1987,33.3,34,194,94,48.5,5.82,2.82,0.16,0.34,18.4,47,2,4,25.4,22.4,0.12,+8.6,+9.6
Thomas Meunier,BEL,DF,Paris S-G,Ligue 1,25,1991,17.5,4,11,5,45.5,0.63,0.29,0.36,0.80,15.1,0,0,0,1.1,1.1,0.10,+2.9,+2.9
Mexer,MOZ,DF,Rennes,Ligue 1,28,1988,13.3,0,3,0,0.0,0.22,0.00,0.00,,18.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Max Meyer,GER,MF,Schalke 04,Bundesliga,21,1995,19.2,0,8,2,25.0,0.42,0.10,0.00,0.00,26.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Senna Miangue,BEL,DF,Cagliari,Serie A,20,1997,8.9,0,3,0,0.0,0.34,0.00,0.00,,20.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Michel,BRA,DF,Las Palmas,La Liga,27,1990,23.7,0,6,3,50.0,0.25,0.13,0.00,0.00,19.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Mathieu Michel,FRA,GK,Angers,Ligue 1,25,1991,6.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Clément Michelin,FRA,DF,Toulouse,Ligue 1,20,1997,3.1,0,1,0,0.0,0.33,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.01,0.0,0.0
Francesco Migliore,ITA,DF,Genoa,Serie A,29,1988,3.7,0,1,0,0.0,0.27,0.00,0.00,,36.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Simon Mignolet,BEL,GK,Liverpool,Premier League,29,1988,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nikola Milenković,SRB,DF,Fiorentina,Serie A,19,1997,13.9,0,9,1,11.1,0.65,0.07,0.00,0.00,15.0,0,0,0,0.8,0.8,0.09,-0.8,-0.8
Danijel Milićević,BIH,MF,Metz,Ligue 1,31,1986,7.9,0,8,3,37.5,1.01,0.38,0.00,0.00,18.8,1,0,0,0.7,0.7,0.09,-0.7,-0.7
Arkadiusz Milik,POL,FW,Napoli,Serie A,23,1994,5.0,5,24,14,58.3,4.82,2.81,0.21,0.36,14.2,0,0,0,4.0,4.0,0.17,+1.0,+1.0
Sergej Milinković-Savić,SRB,MF,Lazio,Serie A,22,1995,31.6,12,94,38,40.4,2.97,1.20,0.13,0.32,18.4,5,0,0,5.9,5.9,0.06,+6.1,+6.1
Vanja Milinković-Savić,SRB,GK,Torino,Serie A,20,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Luka Milivojević,SRB,MF,Crystal Palace,Premier League,26,1991,34.2,10,34,9,26.5,0.99,0.26,0.09,0.33,23.8,9,7,8,7.8,1.8,0.05,+2.2,+1.2
James Milner,ENG,MF,Liverpool,Premier League,31,1986,19.7,0,23,6,26.1,1.17,0.30,0.00,0.00,19.0,1,0,0,1.1,1.1,0.05,-1.1,-1.1
Santi Mina,ESP,FW,Valencia,La Liga,21,1995,17.3,12,42,18,42.9,2.43,1.04,0.26,0.61,11.2,1,1,1,8.8,8.1,0.19,+3.2,+2.9
Yerry Mina,COL,DF,Barcelona,La Liga,22,1994,4.1,0,3,1,33.3,0.73,0.24,0.00,0.00,10.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Tyrone Mings,ENG,DF,Bournemouth,Premier League,24,1993,2.2,0,1,0,0.0,0.45,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0
Ignasi Miquel,ESP,DF,Málaga,La Liga,24,1992,19.7,0,12,3,25.0,0.61,0.15,0.00,0.00,10.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5
Kevin Mirallas,BEL,FW,Everton,Premier League,29,1987,1.5,0,4,2,50.0,2.61,1.30,0.00,0.00,21.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Miranda,BRA,DF,Inter,Serie A,32,1984,30.3,0,12,1,8.3,0.40,0.03,0.00,0.00,9.2,0,0,0,0.8,0.8,0.07,-0.8,-0.8
Antonio Mirante,ITA,GK,Bologna,Serie A,34,1983,33.0,0,1,1,100.0,0.03,0.03,0.00,0.00,8.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Simone Missiroli,ITA,MF,Sassuolo,Serie A,31,1986,32.4,1,25,7,28.0,0.77,0.22,0.04,0.14,12.9,0,0,0,2.3,2.3,0.09,-1.3,-1.3
Kostas Mitroglou,GRE,FW,Marseille,Ligue 1,29,1988,9.7,9,43,20,46.5,4.42,2.05,0.21,0.45,9.9,0,0,0,9.2,9.2,0.21,-0.2,-0.2
Aleksandar Mitrović,SRB,FW,Newcastle Utd,Premier League,22,1994,1.1,1,4,2,50.0,3.79,1.89,0.25,0.50,8.3,0,0,0,1.8,1.8,0.45,-0.8,-0.8
Maximilian Mittelstädt,GER,MF,Hertha BSC,Bundesliga,20,1997,4.7,0,9,5,55.6,1.91,1.06,0.00,0.00,25.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
Henrikh Mkhitaryan,ARM,MF,Manchester Utd,Premier League,28,1989,10.2,1,15,5,33.3,1.46,0.49,0.07,0.20,20.0,0,0,0,1.3,1.3,0.09,-0.3,-0.3
Henrikh Mkhitaryan,ARM,FW,Arsenal,Premier League,28,1989,8.8,2,21,11,52.4,2.38,1.25,0.10,0.18,17.7,1,0,0,1.7,1.7,0.08,+0.3,+0.3
Luka Modrić,CRO,MF,Real Madrid,La Liga,31,1985,21.9,1,35,9,25.7,1.60,0.41,0.03,0.11,19.6,0,0,0,2.2,2.2,0.06,-1.2,-1.2
Niklas Moisander,FIN,DF,Werder Bremen,Bundesliga,31,1985,25.0,2,15,5,33.3,0.60,0.20,0.13,0.40,12.8,0,0,0,1.3,1.3,0.09,+0.7,+0.7
Johan Mojica,COL,DF,Girona,La Liga,24,1992,23.7,0,22,2,9.1,0.93,0.08,0.00,0.00,22.1,2,0,0,0.7,0.7,0.03,-0.7,-0.7
Jorge Molina,ESP,FW,Getafe,La Liga,35,1982,31.0,7,57,22,38.6,1.84,0.71,0.07,0.18,13.0,0,3,6,14.5,9.9,0.17,-7.5,-5.9
Daniel Molina Orta,ESP,MF,Celta Vigo,La Liga,21,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Cristian Molinaro,ITA,DF,Torino,Serie A,34,1983,17.4,0,2,0,0.0,0.12,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Francisco Molinero,ESP,DF,Getafe,La Liga,32,1985,6.4,0,4,0,0.0,0.62,0.00,0.00,,23.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Florent Mollet,FRA,MF,Metz,Ligue 1,25,1991,15.7,7,45,25,55.6,2.87,1.59,0.13,0.24,22.4,9,1,1,3.7,3.0,0.07,+3.3,+3.0
Momo,ESP,FW,Las Palmas,La Liga,35,1982,7.5,0,7,1,14.3,0.94,0.13,0.00,0.00,17.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Thomas Monconduit,FRA,MF,Amiens,Ligue 1,26,1991,32.8,1,28,4,14.3,0.85,0.12,0.04,0.25,28.2,0,0,0,0.9,0.9,0.03,+0.1,+0.1
Kévin Monnet-Paquet,FRA,FW,Saint-Étienne,Ligue 1,28,1988,19.6,2,28,9,32.1,1.43,0.46,0.07,0.22,13.5,0,0,0,4.3,4.3,0.15,-2.3,-2.3
Nacho Monreal,ESP,DF,Arsenal,Premier League,31,1986,24.9,5,22,8,36.4,0.88,0.32,0.23,0.63,16.9,0,0,0,2.1,2.1,0.09,+2.9,+2.9
Jefferson Montero,ECU,FW,Getafe,La Liga,27,1989,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Riccardo Montolivo,ITA,MF,Milan,Serie A,32,1985,12.1,1,13,2,15.4,1.08,0.17,0.08,0.50,23.9,0,0,0,0.9,0.9,0.07,+0.1,+0.1
Martín Montoya,ESP,DF,Valencia,La Liga,26,1991,23.9,0,8,5,62.5,0.33,0.21,0.00,0.00,26.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Walter Montoya,ARG,FW,Sevilla,La Liga,24,1993,0.8,0,1,0,0.0,1.18,0.00,0.00,,19.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Shaquell Moore,USA,DF,Levante,La Liga,20,1996,4.7,0,3,2,66.7,0.64,0.42,0.00,0.00,19.6,0,0,0,0.5,0.5,0.17,-0.5,-0.5
Aaron Mooy,AUS,MF,Huddersfield,Premier League,26,1990,34.1,4,28,6,21.4,0.82,0.18,0.11,0.50,22.0,3,1,1,2.6,1.8,0.06,+1.4,+1.2
Emre Mor,TUR,FW,Celta Vigo,La Liga,20,1997,7.4,1,12,5,41.7,1.62,0.68,0.08,0.20,21.3,0,0,0,0.6,0.6,0.05,+0.4,+0.4
Luca Mora,ITA,MF,SPAL,Serie A,29,1988,10.4,0,6,0,0.0,0.58,0.00,0.00,,19.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Sergio Mora,ESP,MF,Getafe,La Liga,37,1979,9.0,0,7,0,0.0,0.77,0.00,0.00,,20.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Erik Morán,ESP,MF,Leganés,La Liga,26,1991,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Álvaro Morata,ESP,FW,Chelsea,Premier League,24,1992,22.9,11,80,33,41.3,3.49,1.44,0.14,0.33,13.2,0,0,0,12.6,12.6,0.16,-1.6,-1.6
Jan Morávek,CZE,MF,Augsburg,Bundesliga,27,1989,7.8,0,3,1,33.3,0.38,0.13,0.00,0.00,13.3,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Jérémy Morel,MAD,DF,Lyon,Ligue 1,33,1984,32.4,0,1,0,0.0,0.03,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.04,0.0,0.0
Alberto Moreno,ESP,DF,Liverpool,Premier League,25,1992,14.1,0,12,2,16.7,0.85,0.14,0.00,0.00,22.3,1,0,0,0.5,0.5,0.04,-0.5,-0.5
Gerard Moreno,ESP,FW,Espanyol,La Liga,25,1992,37.9,16,108,46,42.6,2.85,1.21,0.14,0.33,13.3,1,1,2,16.7,15.1,0.14,-0.7,-0.1
Héctor Moreno,MEX,DF,Real Sociedad,La Liga,29,1988,8.0,1,8,4,50.0,1.00,0.50,0.13,0.25,7.4,0,0,0,1.0,1.0,0.13,0.0,0.0
