Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Dribbles Succ,Dribbles Att,Dribbles Succ%,Dribbles #Pl,Dribbles Megs,Carries Carries,Carries TotDist,Carries PrgDist,Carries Prog,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Targ,Receiving Rec,Receiving Rec%,Receiving Prog
Ben Foster,ENG,GK,West Brom,Premier League,34,1983,37.0,1211,1054,1187,27,0,0,733,1,1,100.0,1,0,409,3026,1700,2,0,0,1,0,366,366,100.0,0
Timothy Fosu-Mensah,NED,DF,Crystal Palace,Premier League,19,1998,17.7,933,79,368,461,158,7,818,10,19,52.6,13,0,500,2634,1380,54,19,1,12,9,481,457,95.0,15
Dimitri Foulquier,FRA,DF,Strasbourg,Ligue 1,24,1993,13.8,791,30,264,398,209,12,671,21,36,58.3,24,3,492,3243,2032,66,21,4,18,17,460,435,94.6,17
Lilian Fournier,FRA,MF,Metz,Ligue 1,19,1998,0.2,7,0,1,3,4,0,7,2,2,100.0,2,0,6,27,6,0,0,0,0,0,5,4,80.0,1
Raphael Framberger,GER,DF,Augsburg,Bundesliga,21,1995,7.7,446,16,109,189,174,7,350,8,10,80.0,10,0,242,1265,684,41,11,3,9,10,255,226,88.6,17
Simon Francis,ENG,DF,Bournemouth,Premier League,32,1985,30.1,2238,225,993,1024,350,36,2006,9,20,45.0,12,0,1093,6114,3040,91,24,2,15,5,1308,1225,93.7,28
Mike Frantz,GER,MF,Freiburg,Bundesliga,30,1986,11.6,377,14,82,207,111,18,369,5,10,50.0,5,0,219,967,518,25,11,4,13,13,277,217,78.3,44
Ryan Fraser,SCO,MF,Bournemouth,Premier League,23,1994,22.3,1238,37,216,497,601,62,1107,5,19,26.3,6,0,765,4576,2715,144,35,23,25,28,969,817,84.3,84
Fabian Frei,SUI,MF,Mainz 05,Bundesliga,28,1989,8.9,486,16,112,316,71,6,473,5,8,62.5,6,0,307,1073,608,25,3,1,3,5,329,299,90.9,14
Remo Freuler,SUI,MF,Atalanta,Serie A,25,1992,33.4,2575,45,440,1584,738,83,2496,33,47,70.2,34,0,1900,10025,5018,235,72,11,27,51,1924,1825,94.9,93
Marco Friedl,AUT,DF,Bayern Munich,Bundesliga,19,1998,0.5,60,1,5,43,19,0,55,0,0,,0,0,44,164,121,5,6,0,0,2,44,42,95.5,4
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,19,1998,6.7,441,23,163,212,91,3,365,5,6,83.3,5,1,254,1310,728,30,10,0,4,13,260,246,94.6,9
Christian Fuchs,AUT,DF,Leicester City,Premier League,31,1986,21.3,1487,99,474,730,360,7,1215,18,23,78.3,19,1,651,3318,1714,63,28,0,11,11,796,732,92.0,23
Javi Fuego,ESP,MF,Villarreal,La Liga,33,1984,6.0,381,21,120,231,52,1,376,5,6,83.3,5,0,234,819,362,12,6,0,4,2,246,222,90.2,5
Javi Fuego,ESP,MF,Espanyol,La Liga,33,1984,14.9,767,31,209,487,92,7,750,3,7,42.9,3,0,387,1326,577,17,5,0,7,9,452,422,93.4,8
Chris Führich,GER,MF,Köln,Bundesliga,19,1998,1.1,44,0,7,24,20,2,43,7,9,77.8,8,0,37,305,177,11,4,0,2,0,38,27,71.1,6
Angelo Fulgini,FRA,MF,Angers,Ligue 1,20,1996,17.0,943,16,142,462,416,51,883,28,48,58.3,32,2,662,3203,1748,78,31,6,33,36,728,615,84.5,150
Niclas Füllkrug,GER,FW,Hannover 96,Bundesliga,24,1993,26.5,1119,28,85,633,458,137,1058,29,56,51.8,31,0,618,2939,1491,85,27,24,79,40,1414,864,61.1,373
Jay Fulton,SCO,MF,Swansea City,Premier League,23,1994,0.2,7,1,3,4,0,0,7,1,1,100.0,1,0,6,17,6,0,0,0,0,0,3,3,100.0,0
Ramiro Funes Mori,ARG,DF,Everton,Premier League,26,1991,1.3,80,9,50,31,6,2,77,0,0,,0,0,39,327,132,4,2,0,0,1,40,38,95.0,1
Manolo Gabbiadini,ITA,FW,Southampton,Premier League,25,1991,12.0,304,6,27,138,147,43,284,6,10,60.0,6,0,174,730,288,15,4,4,19,9,481,201,41.8,62
Gabi,ESP,MF,Atlético Madrid,La Liga,34,1983,26.1,1978,85,463,1288,333,4,1854,11,18,61.1,11,2,1354,5815,2722,117,28,0,8,15,1318,1267,96.1,23
Gabriel,BRA,MF,Leganés,La Liga,23,1993,26.4,1569,46,305,939,401,64,1547,53,91,58.2,59,7,1002,4003,1689,75,23,7,33,53,1166,978,83.9,93
Mijat Gaćinović,SRB,MF,Eint Frankfurt,Bundesliga,22,1995,20.2,929,22,141,510,344,70,904,24,56,42.9,27,1,601,2905,1640,77,26,9,38,32,678,528,77.9,111
Roberto Gagliardini,ITA,MF,Inter,Serie A,23,1994,22.1,1676,51,365,1109,291,37,1658,13,19,68.4,14,1,1151,5373,2738,125,35,1,24,16,1273,1197,94.0,54
Nicolás Gaitán,ARG,MF,Atlético Madrid,La Liga,29,1988,2.4,133,1,16,69,57,10,124,0,4,0.0,1,0,79,431,215,14,4,3,2,2,111,90,81.1,19
Milan Gajić,SRB,DF,Bordeaux,Ligue 1,21,1996,4.0,224,7,69,113,59,3,178,0,1,0.0,0,0,122,688,340,14,8,0,3,3,126,117,92.9,5
Serge Gakpé,TOG,FW,Amiens,Ligue 1,30,1987,20.3,696,21,140,331,281,56,687,10,23,43.5,10,0,499,3099,1733,72,20,5,40,22,657,492,74.9,131
Andrey Galabinov,BUL,FW,Genoa,Serie A,28,1988,12.5,549,8,35,308,231,74,534,13,17,76.5,13,0,340,1115,420,23,8,6,55,37,697,428,61.4,134
Álex Gálvez,ESP,DF,Las Palmas,La Liga,28,1989,18.0,1102,118,575,553,42,9,1053,9,11,81.8,9,0,663,3758,1794,41,6,0,2,7,602,587,97.5,8
Álex Gálvez,ESP,DF,Eibar,La Liga,28,1989,4.0,256,23,108,154,10,4,241,0,0,,0,0,129,789,397,20,4,0,0,2,125,120,96.0,0
Bruno Gama,POR,FW,La Coruña,La Liga,29,1987,1.3,55,1,3,19,36,6,52,2,3,66.7,2,0,41,185,76,5,1,1,2,5,58,43,74.1,7
Alessandro Gamberini,ITA,DF,Chievo,Serie A,35,1981,20.2,914,161,512,418,22,6,894,0,0,,0,0,484,2019,878,10,0,0,1,2,500,494,98.8,3
Kévin Gameiro,FRA,FW,Atlético Madrid,La Liga,30,1987,12.5,359,6,48,133,201,66,351,12,24,50.0,16,1,260,1330,705,37,12,8,25,25,469,251,53.5,101
Jesús Gámez,ESP,DF,Newcastle Utd,Premier League,32,1985,1.1,77,6,27,30,25,1,66,0,0,,0,0,44,213,149,8,3,1,1,0,44,42,95.5,2
Idrissa Gana Gueye,SEN,MF,Everton,Premier League,27,1989,30.6,2012,65,483,1298,350,13,1990,26,42,61.9,28,2,1298,6363,2891,116,42,3,27,38,1303,1189,91.3,52
Ignatius Ganago,CMR,FW,Nice,Ligue 1,18,1999,0.8,30,1,2,14,16,8,30,1,3,33.3,2,0,20,107,20,2,0,0,0,0,29,21,72.4,9
Najib Gandi,FRA,MF,Nantes,Ligue 1,23,1994,1.1,61,2,25,24,19,3,59,2,3,66.7,2,0,44,293,181,7,3,0,2,1,52,34,65.4,7
Ganso,BRA,MF,Sevilla,La Liga,27,1989,5.8,410,8,54,259,113,12,393,5,11,45.5,5,2,276,1066,437,22,9,1,8,10,346,297,85.8,22
Ezequiel Garay,ARG,DF,Valencia,La Liga,30,1986,22.5,1297,200,732,601,27,8,1262,0,0,,0,0,784,4105,1931,39,8,0,3,1,787,776,98.6,3
Aleix García,ESP,MF,Girona,La Liga,20,1997,9.5,638,26,165,401,115,3,581,7,11,63.6,8,0,433,1944,714,15,1,0,9,9,421,409,97.1,11
Borja García,ESP,MF,Girona,La Liga,26,1990,31.1,1783,15,188,1019,715,61,1710,34,64,53.1,35,4,1346,6081,2936,176,63,8,43,55,1532,1320,86.2,224
Dani García,ESP,MF,Eibar,La Liga,27,1990,30.8,1886,48,282,1321,374,7,1844,15,19,78.9,16,0,1117,4584,1990,80,36,0,10,13,1163,1085,93.3,42
David García,ESP,DF,Las Palmas,La Liga,35,1982,9.6,557,56,270,291,25,8,534,2,2,100.0,2,0,350,1487,725,11,3,0,0,1,344,338,98.3,3
Javi García,ESP,MF,Betis,La Liga,30,1987,26.8,1870,118,720,1161,130,10,1846,5,10,50.0,6,0,1360,6459,2728,59,14,2,9,16,1449,1402,96.8,24
Manu García,ESP,MF,Alavés,La Liga,31,1986,27.1,1349,80,382,820,213,39,1329,16,21,76.2,16,0,819,3429,1597,60,17,2,21,29,864,751,86.9,48
Raúl García,ESP,MF,Athletic Club,La Liga,31,1986,29.2,1291,26,164,674,519,117,1277,14,25,56.0,16,0,698,3029,1491,76,31,6,50,29,1249,892,71.4,180
Raúl García,ESP,DF,Leganés,La Liga,28,1989,15.5,793,61,321,340,168,4,634,12,18,66.7,12,0,396,2016,872,35,10,0,9,6,387,347,89.7,12
Samu García,ESP,MF,Málaga,La Liga,27,1990,2.0,77,3,22,26,33,3,77,3,4,75.0,3,0,49,205,89,5,1,1,5,2,56,41,73.2,10
Samu García,ESP,MF,Levante,La Liga,27,1990,2.1,97,1,15,47,43,8,97,2,6,33.3,2,2,59,201,129,8,4,0,5,2,100,66,66.0,11
Sergio García,ESP,FW,Espanyol,La Liga,34,1983,18.2,677,15,66,300,350,79,657,32,57,56.1,36,3,524,2302,1411,82,19,16,60,29,818,497,60.8,150
Ulisses Garcia,SUI,DF,Werder Bremen,Bundesliga,21,1996,1.0,36,0,12,20,4,0,25,0,0,,0,0,13,73,36,1,0,0,0,0,17,13,76.5,1
Luca Garritano,ITA,MF,Chievo,Serie A,23,1994,2.1,125,6,25,48,61,11,118,7,7,100.0,7,0,90,495,302,13,3,1,6,9,94,75,79.8,22
Bruno Gaspar,ANG,DF,Fiorentina,Serie A,24,1993,8.7,669,15,155,353,194,10,568,6,9,66.7,6,0,419,1848,1064,50,15,1,14,9,440,406,92.3,29
Mario Gaspar,ESP,DF,Villarreal,La Liga,26,1990,31.2,2166,139,698,1059,548,48,1875,19,37,51.4,22,3,1236,6246,3664,142,67,6,19,17,1327,1221,92.0,75
Gianluca Gaudino,GER,MF,Chievo,Serie A,20,1996,0.2,13,1,2,3,8,0,11,1,1,100.0,1,0,10,47,13,1,0,0,0,0,13,9,69.2,1
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,26,1990,21.8,673,21,42,318,342,99,638,11,16,68.8,11,1,359,1392,710,43,16,5,59,34,1090,476,43.7,133
Paulo Gazzaniga,ARG,GK,Tottenham,Premier League,25,1992,1.0,29,24,29,0,0,0,20,0,0,,0,0,6,20,15,0,0,0,0,0,11,11,100.0,0
Marcello Gazzola,ITA,DF,Sassuolo,Serie A,32,1985,8.2,529,27,155,237,163,2,415,3,8,37.5,3,0,262,1267,570,18,10,0,0,6,298,269,90.3,17
Jean-Philippe Gbamin,CIV,MF,Mainz 05,Bundesliga,21,1995,28.8,1552,117,600,931,172,10,1512,46,72,63.9,51,2,1040,7043,3775,119,28,1,30,37,846,799,94.4,36
David de Gea,ESP,GK,Manchester Utd,Premier League,26,1990,37.0,1154,1057,1152,1,1,0,770,1,1,100.0,1,0,443,1857,1008,0,0,0,0,0,435,434,99.8,0
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,30,1986,31.4,1784,85,443,949,486,49,1466,14,30,46.7,18,0,863,3955,2265,107,38,2,30,36,1057,899,85.1,76
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,19,1998,17.6,1003,24,191,623,259,18,969,12,19,63.2,12,0,720,3202,1474,74,30,3,19,30,757,648,85.6,66
Johannes Geis,GER,DF,Sevilla,La Liga,23,1993,7.5,458,49,192,246,48,1,436,0,0,,0,0,298,1253,602,20,5,1,2,3,289,282,97.6,7
Jérémy Gélin,FRA,DF,Rennes,Ligue 1,20,1997,25.7,1545,114,700,882,71,6,1518,5,5,100.0,5,0,1032,5644,3200,72,7,0,2,5,1016,1001,98.5,11
Romain Genevois,HAI,DF,Caen,Ligue 1,29,1987,20.1,968,86,485,401,144,9,905,3,4,75.0,4,0,499,2976,1586,38,12,2,8,4,503,484,96.2,20
Santiago Gentiletti,ARG,DF,Genoa,Serie A,32,1985,3.2,252,17,107,149,10,2,239,0,0,,0,0,177,905,556,19,2,0,0,0,172,170,98.8,1
Christian Gentner,GER,MF,Stuttgart,Bundesliga,31,1985,26.8,1559,64,333,921,385,41,1527,19,34,55.9,22,3,924,4966,2412,106,36,5,28,21,1208,1007,83.4,106
Yannick Gerhardt,GER,DF,Wolfsburg,Bundesliga,23,1994,13.6,785,42,210,425,192,18,714,12,20,60.0,14,1,462,2527,1262,57,16,3,16,8,562,469,83.5,43
Valère Germain,FRA,FW,Marseille,Ligue 1,27,1990,24.1,704,18,51,261,418,108,676,5,12,41.7,6,0,369,1491,598,34,10,7,31,19,883,523,59.2,163
Gerson,BRA,MF,Roma,Serie A,20,1997,10.1,642,13,72,375,242,27,635,7,8,87.5,7,0,496,2309,1019,54,22,5,13,21,565,483,85.5,60
Willem Geubbels,FRA,FW,Lyon,Ligue 1,15,2001,0.4,13,0,1,6,7,2,13,0,0,,0,0,8,27,12,1,0,0,1,1,21,10,47.6,2
Yassine El Ghanassy,BEL,FW,Nantes,Ligue 1,27,1990,7.2,386,6,37,171,224,26,380,29,41,70.7,32,0,338,2734,1633,88,21,13,12,23,354,300,84.7,40
Anwar El Ghazi,NED,FW,Lille,Ligue 1,22,1995,18.3,853,11,125,340,468,62,775,27,53,50.9,31,0,629,3582,2333,127,41,16,41,29,823,618,75.1,133
Rachid Ghezzal,ALG,FW,Monaco,Ligue 1,25,1992,11.2,743,8,79,307,413,50,707,25,49,51.0,28,3,554,3332,1553,80,24,12,31,25,631,530,84.0,115
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,26,1991,10.9,1067,24,171,589,370,31,940,11,15,73.3,12,1,743,3469,2316,123,38,4,7,9,814,756,92.9,50
Emanuele Giaccherini,ITA,MF,Chievo,Serie A,32,1985,10.0,513,8,83,253,216,21,490,17,30,56.7,18,0,394,2061,1095,57,19,5,21,20,426,352,82.6,59
Emanuele Giaccherini,ITA,FW,Napoli,Serie A,32,1985,0.7,64,0,5,20,44,6,64,3,6,50.0,3,0,57,237,160,8,3,0,1,4,69,54,78.3,12
Niccolò Giannetti,ITA,FW,Cagliari,Serie A,26,1991,3.3,107,3,10,59,40,11,103,3,5,60.0,3,0,58,243,67,5,1,0,13,3,148,81,54.7,25
Kieran Gibbs,ENG,DF,West Brom,Premier League,27,1989,31.4,1677,119,558,721,501,30,1376,23,39,59.0,25,1,804,4792,2716,120,49,6,26,20,902,782,86.7,44
Rafał Gikiewicz,POL,GK,Freiburg,Bundesliga,29,1987,1.7,80,75,79,1,0,0,49,0,0,,0,0,41,244,162,0,0,0,0,0,28,28,100.0,0
Carles Gil,ESP,FW,La Coruña,La Liga,24,1992,5.3,290,2,24,170,128,11,281,5,16,31.3,6,1,230,1455,886,58,19,6,11,7,288,225,78.1,23
Nacho Gil,ESP,MF,Valencia,La Liga,21,1995,2.5,129,1,18,49,70,9,121,4,7,57.1,4,1,89,499,262,13,2,1,8,1,100,78,78.0,13
Nacho Gil,ESP,FW,Las Palmas,La Liga,21,1995,8.1,361,3,47,167,164,14,335,7,14,50.0,7,0,264,1287,735,34,7,3,11,17,308,241,78.2,47
Guillaume Gillet,BEL,MF,Nantes,Ligue 1,33,1984,0.2,13,1,3,8,2,0,13,0,0,,0,0,9,50,24,3,0,0,0,0,9,8,88.9,0
Dani Giménez,ESP,GK,Betis,La Liga,34,1983,3.4,106,99,106,0,0,0,89,1,2,50.0,1,0,61,277,164,0,0,0,0,0,55,55,100.0,0
Daniel Ginczek,GER,FW,Stuttgart,Bundesliga,26,1991,16.9,546,8,55,229,289,82,530,21,42,50.0,24,1,312,1066,600,31,11,6,43,34,773,389,50.3,162
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,23,1994,34.0,2369,203,1125,1302,147,40,2323,10,16,62.5,11,2,1673,10244,6318,179,33,3,7,10,1749,1694,96.9,30
Jimmy Giraudon,FRA,DF,Troyes,Ligue 1,25,1992,23.2,1140,154,716,493,23,7,1103,1,1,100.0,1,0,688,4724,2835,44,4,0,2,3,647,637,98.5,8
Thibault Giresse,FRA,FW,Guingamp,Ligue 1,36,1981,0.3,22,1,4,8,13,0,18,0,0,,0,0,14,80,25,1,1,0,0,0,14,13,92.9,1
Andrei Girotto,BRA,MF,Nantes,Ligue 1,25,1992,16.9,887,51,259,452,227,28,879,5,8,62.5,5,0,489,2605,1345,57,22,4,18,8,530,492,92.8,40
Olivier Giroud,FRA,FW,Chelsea,Premier League,30,1986,6.8,322,6,24,127,181,67,312,4,8,50.0,4,1,158,384,192,12,4,4,27,14,412,257,62.4,79
Olivier Giroud,FRA,FW,Arsenal,Premier League,30,1986,4.3,183,6,17,67,102,38,178,1,3,33.3,2,1,78,165,62,2,0,0,14,3,255,147,57.6,54
Kamil Glik,POL,DF,Monaco,Ligue 1,29,1988,36.0,2065,260,1350,792,64,39,2049,1,4,25.0,1,0,1194,7037,4108,53,7,0,3,2,1262,1233,97.7,30
Serge Gnabry,GER,FW,Hoffenheim,Bundesliga,22,1995,16.7,766,12,96,370,373,103,715,53,90,58.9,57,3,582,3064,1903,115,40,27,42,29,787,531,67.5,147
Joris Gnagnon,FRA,DF,Rennes,Ligue 1,20,1997,32.4,1533,163,765,780,80,41,1520,4,5,80.0,4,0,1012,6176,2890,80,5,0,4,3,1021,977,95.7,31
Massimo Gobbi,ITA,DF,Chievo,Serie A,36,1980,22.8,1507,98,454,741,427,15,1272,10,24,41.7,13,0,853,4760,2944,122,56,5,15,11,922,879,95.3,38
Diego Godín,URU,DF,Atlético Madrid,La Liga,31,1986,28.4,1523,236,885,673,54,41,1467,3,4,75.0,3,0,928,4576,2340,35,3,0,7,2,922,889,96.4,21
Edoardo Goldaniga,ITA,DF,Sassuolo,Serie A,23,1993,12.8,486,53,248,239,20,9,453,3,3,100.0,3,0,236,1091,603,11,4,0,1,1,237,232,97.9,5
Connor Goldson,ENG,DF,Brighton,Premier League,24,1992,2.2,111,17,64,43,6,3,104,0,0,,0,0,47,235,135,4,1,0,0,0,54,54,100.0,0
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,22,1995,6.9,202,169,199,3,0,0,148,0,0,,0,0,108,538,248,0,0,0,0,0,86,86,100.0,0
André Gomes,POR,MF,Barcelona,La Liga,24,1993,7.1,441,11,69,266,134,20,440,21,29,72.4,22,0,362,1688,698,36,10,3,10,20,391,336,85.9,51
Heurelho Gomes,BRA,GK,Watford,Premier League,36,1981,23.6,832,697,825,8,0,0,538,0,0,,0,0,292,1652,1001,0,0,0,0,0,252,251,99.6,0
Ibai Gómez,ESP,MF,Alavés,La Liga,27,1989,25.8,1224,23,178,594,531,54,1054,53,96,55.2,62,5,870,3534,1619,85,31,4,46,45,968,777,80.3,104
Joe Gomez,ENG,DF,Liverpool,Premier League,20,1997,21.1,1802,62,480,1100,335,10,1557,19,24,79.2,19,0,1154,5514,3256,114,33,4,13,12,1115,1084,97.2,33
Mario Gómez,GER,FW,Wolfsburg,Bundesliga,32,1985,10.4,306,14,33,150,130,46,285,7,11,63.6,8,0,154,588,213,14,2,3,28,10,427,213,49.9,91
Mario Gómez,GER,FW,Stuttgart,Bundesliga,32,1985,15.4,540,15,40,275,255,74,516,14,25,56.0,14,0,275,1287,667,49,20,11,54,17,700,393,56.1,133
Maxi Gómez,URU,FW,Celta Vigo,La Liga,20,1996,34.1,971,39,90,514,425,133,909,15,33,45.5,16,0,612,2537,1386,75,27,17,62,39,1218,718,58.9,216
Papu Gómez,ARG,FW,Atalanta,Serie A,29,1988,30.6,1880,10,131,779,1170,166,1699,92,133,69.2,96,4,1555,10403,6207,363,135,55,63,62,1806,1469,81.3,331
Sergi Gómez,ESP,DF,Celta Vigo,La Liga,25,1992,29.8,1895,222,1120,862,50,21,1865,1,3,33.3,1,0,1239,7374,3915,88,9,1,4,2,1285,1258,97.9,6
Sergio Gómez,ESP,MF,Dortmund,Bundesliga,16,2000,0.1,6,0,0,5,1,0,5,0,0,,0,0,3,24,5,0,0,0,0,0,6,5,83.3,0
Vicente Gómez,ESP,MF,Las Palmas,La Liga,28,1988,16.9,1058,34,247,682,189,24,1038,11,13,84.6,11,0,731,3234,1402,48,13,2,20,25,865,785,90.8,54
Alfred Gomis,SEN,GK,SPAL,Serie A,23,1993,25.1,856,750,855,2,1,0,543,0,0,,0,0,301,1527,965,0,1,0,0,0,240,238,99.2,0
Maxime Gonalons,FRA,MF,Roma,Serie A,28,1989,12.2,919,24,188,638,148,14,909,16,17,94.1,16,0,657,3463,1481,56,14,3,6,17,639,613,95.9,24
Anthony Gonçalves,FRA,MF,Strasbourg,Ligue 1,31,1986,19.5,1041,27,215,452,452,29,979,12,15,80.0,12,0,611,3647,2019,94,45,4,29,26,756,623,82.4,89
Vagner Gonçalves,CPV,FW,Saint-Étienne,Ligue 1,21,1996,1.2,55,1,10,22,25,9,54,3,7,42.9,4,0,47,204,104,4,0,2,3,4,44,36,81.8,12
Jérôme Gondorf,GER,MF,Werder Bremen,Bundesliga,29,1988,8.9,397,11,58,197,158,26,392,3,9,33.3,5,0,244,1157,622,28,6,5,22,20,380,280,73.7,69
Adrián González,ESP,MF,Málaga,La Liga,29,1988,26.0,1323,56,264,860,261,41,1300,12,17,70.6,13,0,848,3319,1160,38,18,3,17,33,969,852,87.9,66
Álvaro González,ESP,DF,Villarreal,La Liga,27,1990,32.2,1752,242,976,816,61,28,1705,1,2,50.0,1,0,1045,4989,2548,45,6,0,2,2,1112,1095,98.5,16
Bruno González,ESP,DF,Getafe,La Liga,27,1990,17.1,530,94,323,202,19,13,506,0,0,,0,0,189,827,260,4,0,0,3,1,184,171,92.9,9
Diego González,ESP,DF,Málaga,La Liga,22,1995,15.9,728,78,309,347,99,17,659,2,3,66.7,2,0,337,1417,534,18,8,0,8,5,368,348,94.6,16
Fabio González,ESP,MF,Las Palmas,La Liga,20,1997,0.7,49,6,14,33,6,0,49,0,0,,0,0,38,224,117,6,1,0,1,0,37,32,86.5,0
Giancarlo González,CRC,DF,Bologna,Serie A,29,1988,20.6,1244,176,776,534,25,6,1190,6,8,75.0,6,0,697,4523,2268,37,4,0,3,4,710,707,99.6,2
Mario González,ESP,FW,Villarreal,La Liga,21,1996,0.2,10,0,0,3,7,2,9,1,2,50.0,2,0,6,57,17,2,0,0,0,0,12,7,58.3,2
Georges Gope-Fenepej,NCL,MF,Amiens,Ligue 1,28,1988,0.5,27,0,1,12,19,0,27,2,4,50.0,2,0,24,113,55,4,3,0,1,2,28,23,82.1,7
Leon Goretzka,GER,MF,Schalke 04,Bundesliga,22,1995,22.0,1152,33,229,726,292,57,1137,14,26,53.8,17,1,760,4642,2628,103,45,7,31,27,864,737,85.3,126
Mathieu Gorgelin,FRA,GK,Lyon,Ligue 1,26,1990,4.0,84,66,84,0,0,0,70,0,0,,0,0,42,175,103,0,0,0,0,0,33,33,100.0,0
Andoni Gorosabel,ESP,DF,Real Sociedad,La Liga,20,1996,0.8,66,0,16,34,20,0,58,0,0,,0,0,34,117,66,5,2,0,3,1,39,35,89.7,2
Robin Gosens,GER,DF,Atalanta,Serie A,23,1994,16.1,1054,49,272,490,355,31,950,11,20,55.0,12,0,664,3171,1931,85,33,6,21,7,724,659,91.0,42
Dan Gosling,ENG,MF,Bournemouth,Premier League,27,1990,21.6,1362,77,331,839,248,25,1331,16,24,66.7,18,0,712,3015,1569,67,16,3,21,34,876,774,88.4,29
Mario Götze,GER,MF,Dortmund,Bundesliga,25,1992,17.8,1229,14,140,616,545,65,1183,29,51,56.9,32,1,941,3967,2126,126,36,12,31,35,1095,916,83.7,149
Mohamed Gouaida,TUN,MF,Hamburger SV,Bundesliga,24,1993,0.6,37,4,6,22,9,2,37,0,1,0.0,0,0,25,82,16,1,0,0,1,0,32,23,71.9,1
Prince-Désir Gouano,FRA,DF,Amiens,Ligue 1,23,1993,30.5,1400,222,985,446,32,10,1375,5,6,83.3,5,0,726,3715,1478,16,3,0,3,4,668,649,97.2,9
Lemouya Goudiaby,SEN,DF,Metz,Ligue 1,20,1997,0.9,53,3,15,20,20,0,38,2,5,40.0,3,0,28,77,37,2,1,0,1,1,25,25,100.0,1
Amine Gouiri,FRA,FW,Lyon,Ligue 1,17,2000,0.9,35,0,6,12,17,5,35,1,4,25.0,1,0,25,150,87,5,0,2,2,2,36,27,75.0,8
Yoann Gourcuff,FRA,MF,Rennes,Ligue 1,31,1986,4.7,244,0,23,146,96,10,234,5,6,83.3,6,1,183,1019,427,24,8,1,8,7,219,186,84.9,42
Jeffrey Gouweleeuw,NED,DF,Augsburg,Bundesliga,26,1991,26.5,1466,144,779,689,82,26,1420,12,15,80.0,13,0,870,5318,2658,66,13,2,11,12,831,805,96.9,20
Julio Gracia,ESP,MF,Betis,La Liga,19,1998,0.3,26,0,4,16,7,0,25,0,0,,0,0,20,102,52,1,0,0,0,1,20,17,85.0,0
Max Gradel,CIV,FW,Toulouse,Ligue 1,29,1987,26.8,1432,33,205,483,876,140,1301,74,134,55.2,85,6,1030,6361,4047,212,59,42,84,68,1240,923,74.4,272
Samuel Grandsir,FRA,FW,Troyes,Ligue 1,20,1996,28.9,1385,27,319,570,663,85,1369,68,125,54.4,74,6,1098,7709,4604,211,75,25,73,75,1253,966,77.1,193
Álex Granell,ESP,MF,Girona,La Liga,28,1988,31.6,2194,61,399,1345,579,23,1970,46,55,83.6,48,0,1392,6493,2997,139,49,7,24,33,1362,1301,95.5,72
Esteban Granero,ESP,MF,Espanyol,La Liga,30,1987,13.7,902,26,181,505,286,16,820,17,21,81.0,18,0,612,3043,1247,55,24,1,7,17,628,570,90.8,42
Lee Grant,ENG,GK,Stoke City,Premier League,34,1983,3.0,96,77,94,2,0,0,58,0,0,,0,0,41,198,105,0,0,0,0,0,32,31,96.9,0
Alberto Grassi,ITA,MF,SPAL,Serie A,22,1995,25.0,1129,53,248,632,320,53,1119,20,31,64.5,21,0,725,3561,1536,66,27,7,29,25,790,671,84.9,66
Andrew Gravillon,GLP,DF,Benevento,Serie A,19,1998,0.9,42,9,27,15,0,0,39,0,0,,0,0,16,89,18,0,0,0,0,0,13,13,100.0,0
Andre Gray,JAM,FW,Watford,Premier League,26,1991,16.6,503,6,16,210,296,95,485,5,15,33.3,5,0,293,1074,447,23,7,9,58,29,831,375,45.1,164
Demarai Gray,ENG,MF,Leicester City,Premier League,21,1996,18.9,889,17,108,433,442,62,843,36,65,55.4,39,2,693,4842,2747,130,47,25,39,29,837,616,73.6,101
Michael Gregoritsch,AUT,MF,Augsburg,Bundesliga,23,1994,28.1,1144,56,149,609,453,123,1096,20,38,52.6,22,0,645,2897,1442,70,29,12,46,47,1164,776,66.7,222
Clément Grenier,FRA,MF,Guingamp,Ligue 1,26,1991,13.4,897,15,107,478,376,18,799,19,31,61.3,21,0,598,3098,1533,63,21,1,17,17,680,588,86.5,87
Clément Grenier,FRA,MF,Lyon,Ligue 1,26,1991,0.1,8,0,1,6,1,0,6,0,0,,0,0,6,32,11,1,0,0,0,0,5,5,100.0,2
Anto Grgić,SUI,MF,Stuttgart,Bundesliga,20,1996,0.1,11,0,2,10,2,0,11,0,0,,0,0,11,55,33,1,1,0,0,1,8,8,100.0,0
Antoine Griezmann,FRA,FW,Atlético Madrid,La Liga,26,1991,28.0,1343,17,161,657,633,124,1284,30,53,56.6,35,2,1042,5033,2481,114,54,23,40,27,1430,1009,70.6,224
