Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Long Ast,Long xA,Long A-xA,Long KP,Long 1/3,Long PPA,Long CrsPA,Long Prog
Francesco Rossi,ITA,GK,Atalanta,Serie A,26,1991,0.1,3,3,100.0,89,79,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
Giuseppe Rossi,ITA,FW,Genoa,Serie A,30,1987,2.9,85,103,82.5,1463,167,38,45,84.4,34,40,85.0,10,14,71.4,0,0.3,-0.3,1,3,6,0,10
Jérôme Roussillon,FRA,DF,Montpellier,Ligue 1,24,1993,20.9,723,976,74.1,13121,6239,329,390,84.4,299,373,80.2,84,165,50.9,3,5.2,-2.2,36,53,26,15,86
Wayne Routledge,ENG,MF,Swansea City,Premier League,32,1985,4.8,113,176,64.2,1892,574,51,71,71.8,49,64,76.6,8,23,34.8,0,0.6,-0.6,5,8,6,3,15
Nolan Roux,FRA,FW,Metz,Ligue 1,29,1988,31.5,527,772,68.3,8792,1971,278,365,76.2,171,262,65.3,56,97,57.7,1,1.8,-0.8,26,31,16,2,63
Rubén,ESP,GK,La Coruña,La Liga,33,1984,27.5,336,571,58.8,12991,8734,38,39,97.4,97,99,98.0,197,429,45.9,0,0.0,0.0,0,4,0,0,0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,24,1993,26.0,1535,1716,89.5,32571,9538,478,503,95.0,797,849,93.9,246,335,73.4,1,0.5,+0.5,2,112,3,0,81
Sebastian Rudy,GER,MF,Bayern Munich,Bundesliga,27,1990,16.8,928,1062,87.4,17060,3961,389,423,92.0,414,457,90.6,115,158,72.8,4,1.0,+3.0,18,93,10,0,71
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,30,1986,34.6,567,888,63.9,18209,11356,58,60,96.7,255,258,98.8,253,564,44.9,0,0.0,0.0,0,6,0,0,0
Vincent Rüfli,SUI,MF,Dijon,Ligue 1,29,1988,0.3,11,14,78.6,236,112,3,4,75.0,7,8,87.5,1,2,50.0,0,0.0,0.0,0,2,0,0,1
Daniele Rugani,ITA,DF,Juventus,Serie A,23,1994,21.5,1362,1512,90.1,28987,7945,377,403,93.5,768,821,93.5,211,278,75.9,1,0.4,+0.6,2,57,0,0,29
Mário Rui,POR,DF,Napoli,Serie A,26,1991,23.2,1818,2141,84.9,27298,10205,1085,1157,93.8,599,699,85.7,104,224,46.4,2,1.8,+0.2,27,116,32,7,137
Aitor Ruibal,ESP,MF,Betis,La Liga,21,1996,0.1,4,5,80.0,35,8,3,3,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0
Fabián Ruiz Peña,ESP,MF,Betis,La Liga,21,1996,29.5,1809,2119,85.4,33256,7444,784,905,86.6,774,876,88.4,218,279,78.1,6,2.0,+4.0,29,181,29,0,159
Víctor Ruiz,ESP,DF,Villarreal,La Liga,28,1989,26.8,1203,1432,84.0,25545,10306,400,429,93.2,595,654,91.0,198,332,59.6,1,0.2,+0.8,6,60,4,1,48
Antonio Rukavina,SRB,DF,Villarreal,La Liga,33,1984,14.1,487,626,77.8,9437,4004,169,197,85.8,255,302,84.4,58,109,53.2,0,0.6,-0.6,11,26,11,7,42
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,25,1992,26.0,794,1028,77.2,23719,14494,105,106,99.1,389,397,98.0,299,522,57.3,0,0.0,0.0,1,5,0,0,0
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,26,1991,12.9,360,480,75.0,5775,1816,181,223,81.2,138,178,77.5,31,53,58.5,2,2.2,-0.2,16,30,11,4,50
Marco Russ,GER,DF,Eint Frankfurt,Bundesliga,31,1985,12.7,469,562,83.5,9747,3716,137,156,87.8,259,285,90.9,71,110,64.5,0,0.1,-0.1,3,26,2,0,49
Mathew Ryan,AUS,GK,Brighton,Premier League,25,1992,38.0,631,1173,53.8,29002,21663,22,24,91.7,163,163,100.0,446,986,45.2,0,0.0,0.0,0,26,1,0,0
Idriss Saadi,ALG,FW,Strasbourg,Ligue 1,25,1992,10.5,120,196,61.2,1636,404,68,90,75.6,40,68,58.8,6,18,33.3,0,0.5,-0.5,6,6,8,4,9
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,24,1993,34.4,1579,2014,78.4,26116,11374,813,927,87.7,604,749,80.6,131,243,53.9,5,4.2,+0.8,40,143,54,29,142
Abdelhamid Sabiri,MAR,MF,Huddersfield,Premier League,20,1996,2.4,68,96,70.8,1045,205,30,37,81.1,28,41,68.3,5,9,55.6,1,0.3,+0.7,3,11,1,1,5
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,23,1994,19.9,661,933,70.8,11152,4166,341,425,80.2,227,304,74.7,76,160,47.5,5,3.2,+1.8,35,78,30,8,100
Enric Saborit,ESP,DF,Athletic Club,La Liga,25,1992,15.9,512,692,74.0,9650,3123,212,261,81.2,236,306,77.1,61,107,57.0,1,0.6,+0.4,8,36,10,4,44
Ihsan Sacko,FRA,FW,Nice,Ligue 1,20,1997,2.9,67,86,77.9,1124,199,37,43,86.0,22,26,84.6,7,9,77.8,1,0.5,+0.5,2,3,2,1,3
Ihsan Sacko,FRA,FW,Strasbourg,Ligue 1,20,1997,7.9,140,201,69.7,2262,414,76,99,76.8,51,70,72.9,11,20,55.0,0,1.2,-1.2,6,6,2,0,8
Mujaid Sadick,ESP,DF,La Coruña,La Liga,17,2000,1.2,36,39,92.3,650,164,13,13,100.0,21,23,91.3,2,3,66.7,0,0.0,0.0,0,0,0,0,0
Armando Sadiku,ALB,FW,Levante,La Liga,26,1991,3.0,49,68,72.1,712,214,27,39,69.2,17,22,77.3,3,5,60.0,0,0.0,0.0,2,6,0,0,4
Umar Sadiq,NGA,FW,Torino,Serie A,20,1997,2.5,33,55,60.0,329,50,27,40,67.5,4,7,57.1,0,0,,0,0.2,-0.2,3,0,1,0,1
Bacary Sagna,FRA,DF,Benevento,Serie A,34,1983,10.6,681,773,88.1,11856,4120,306,333,91.9,311,338,92.0,58,90,64.4,0,0.7,-0.7,12,35,5,4,34
Adrián Sahibeddine,FRA,FW,Dijon,Ligue 1,22,1994,0.4,5,6,83.3,57,27,3,4,75.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,28,1988,13.6,920,1108,83.0,16889,5475,393,445,88.3,409,460,88.9,107,179,59.8,2,1.9,+0.1,19,139,21,2,131
Wesley Saïd,FRA,FW,Dijon,Ligue 1,22,1995,20.4,365,496,73.6,5794,1310,183,216,84.7,144,200,72.0,25,54,46.3,2,1.8,+0.2,14,29,11,0,39
Allan Saint-Maximin,FRA,MF,Monaco,Ligue 1,20,1997,0.2,3,5,60.0,47,14,1,3,33.3,2,2,100.0,0,0,,0,0.2,-0.2,1,0,1,1,0
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,20,1997,25.0,668,904,73.9,11266,2697,341,414,82.4,251,335,74.9,57,98,58.2,7,5.0,+2.0,47,24,38,15,71
Henri Saivet,SEN,MF,Newcastle Utd,Premier League,26,1990,0.9,18,30,60.0,286,78,7,13,53.8,4,6,66.7,3,7,42.9,0,0.0,0.0,0,2,0,0,0
Gōtoku Sakai,JPN,DF,Hamburger SV,Bundesliga,26,1991,25.4,1030,1351,76.2,20218,7501,427,510,83.7,419,527,79.5,170,267,63.7,0,0.7,-0.7,13,97,23,10,109
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,27,1990,28.0,1197,1502,79.7,18749,8142,629,694,90.6,451,561,80.4,77,165,46.7,3,1.2,+1.8,13,87,12,5,126
Diafra Sakho,SEN,FW,Rennes,Ligue 1,27,1989,8.6,98,140,70.0,1287,237,57,77,74.0,27,38,71.1,4,9,44.4,0,0.3,-0.3,5,7,5,1,8
Diafra Sakho,SEN,FW,West Ham,Premier League,27,1989,3.4,49,71,69.0,751,102,32,39,82.1,10,16,62.5,5,8,62.5,0,0.0,0.0,1,5,2,1,3
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,27,1990,17.8,628,736,85.3,12171,4844,227,245,92.7,321,356,90.2,75,120,62.5,2,1.2,+0.8,2,22,0,0,37
Bakary Sako,MLI,FW,Crystal Palace,Premier League,29,1988,5.3,97,159,61.0,1691,431,58,78,74.4,21,37,56.8,12,29,41.4,0,0.8,-0.8,7,5,5,3,7
Emiliano Sala,ARG,FW,Nantes,Ligue 1,26,1990,33.7,513,818,62.7,6768,1395,321,461,69.6,136,218,62.4,26,48,54.2,4,2.8,+1.2,31,34,17,2,48
Jacopo Sala,ITA,DF,Sampdoria,Serie A,25,1991,11.0,631,752,83.9,11594,3880,279,299,93.3,270,303,89.1,73,125,58.4,0,0.3,-0.3,6,51,10,4,68
Mohamed Salah,EGY,FW,Liverpool,Premier League,25,1992,32.3,770,1038,74.2,12133,3648,422,521,81.0,255,328,77.7,62,120,51.7,10,9.0,+1.0,64,44,47,6,108
Bartosz Salamon,POL,DF,SPAL,Serie A,26,1991,19.2,709,898,79.0,15847,5715,193,232,83.2,375,418,89.7,136,234,58.1,0,0.2,-0.2,4,59,6,1,58
Carlos Salcedo,MEX,DF,Eint Frankfurt,Bundesliga,23,1993,17.9,783,982,79.7,18705,6331,169,199,84.9,421,476,88.4,186,284,65.5,0,0.0,0.0,1,51,2,0,65
Eddie Salcedo,ITA,MF,Genoa,Serie A,15,2001,0.4,5,6,83.3,74,11,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1
Yannis Salibur,FRA,FW,Guingamp,Ligue 1,26,1991,16.9,469,617,76.0,7854,2082,229,267,85.8,177,227,78.0,49,80,61.3,3,2.3,+0.7,25,32,18,6,43
Sejad Salihović,BIH,MF,Hamburger SV,Bundesliga,32,1984,4.1,169,234,72.2,3346,865,79,93,84.9,55,72,76.4,31,62,50.0,1,0.8,+0.2,8,18,4,3,9
Yoann Salmier,GUF,DF,Strasbourg,Ligue 1,24,1992,12.3,449,538,83.5,10462,3575,88,99,88.9,261,289,90.3,97,143,67.8,1,0.5,+0.5,2,21,4,0,23
Mamadou Samassa,MLI,GK,Troyes,Ligue 1,27,1990,21.0,265,499,53.1,9578,6319,20,21,95.2,112,116,96.6,131,359,36.5,0,0.0,0.0,1,10,0,0,1
Brice Samba,CGO,GK,Caen,Ligue 1,23,1994,3.5,51,87,58.6,2077,1583,2,3,66.7,19,20,95.0,30,64,46.9,0,0.0,0.0,0,1,0,0,0
Junior Sambia,FRA,MF,Montpellier,Ligue 1,20,1996,17.1,607,787,77.1,11321,3446,277,319,86.8,213,275,77.5,100,164,61.0,4,3.1,+0.9,37,46,15,4,68
Frédéric Sammaritano,FRA,FW,Dijon,Ligue 1,31,1986,15.9,457,599,76.3,7747,2226,222,264,84.1,163,199,81.9,54,91,59.3,4,2.0,+2.0,23,39,23,8,52
Sergi Samper,ESP,MF,Las Palmas,La Liga,22,1995,1.6,69,86,80.2,1285,247,29,34,85.3,27,28,96.4,11,19,57.9,0,0.0,0.0,0,1,0,0,2
Jairo Samperio,ESP,FW,Las Palmas,La Liga,24,1993,6.2,102,155,65.8,1511,443,61,80,76.3,32,48,66.7,7,19,36.8,0,0.4,-0.4,5,5,4,1,6
Jairo Samperio,ESP,MF,Mainz 05,Bundesliga,24,1993,0.4,4,7,57.1,47,17,2,3,66.7,2,4,50.0,0,0,,0,0.0,0.0,0,1,0,0,0
Mario Sampirisi,ITA,DF,Crotone,Serie A,24,1992,24.4,822,1100,74.7,16488,8043,273,327,83.5,431,514,83.9,115,247,46.6,0,0.6,-0.6,8,79,19,8,99
Mikel San José,ESP,MF,Athletic Club,La Liga,28,1989,23.9,821,1047,78.4,16196,4777,327,400,81.8,354,423,83.7,133,196,67.9,1,1.0,0.0,13,89,14,4,104
Antonio Sanabria,PAR,FW,Betis,La Liga,21,1996,9.5,120,163,73.6,1869,196,73,89,82.0,32,51,62.7,12,14,85.7,0,0.2,-0.2,3,7,0,0,7
Renato Sanches,POR,MF,Swansea City,Premier League,19,1997,7.8,336,432,77.8,5853,1383,164,187,87.7,119,152,78.3,41,76,53.9,0,0.3,-0.3,6,25,3,0,31
Alexis Sánchez,CHI,FW,Manchester Utd,Premier League,28,1988,11.6,457,626,73.0,7567,2358,245,294,83.3,143,195,73.3,50,94,53.2,3,2.5,+0.5,26,49,32,4,76
Alexis Sánchez,CHI,FW,Arsenal,Premier League,28,1988,16.7,658,933,70.5,12444,3846,300,376,79.8,243,333,73.0,100,176,56.8,3,6.2,-3.2,48,71,79,11,146
Carlos Sánchez,COL,MF,Fiorentina,Serie A,31,1986,4.1,206,250,82.4,3994,1017,75,87,86.2,97,108,89.8,31,48,64.6,0,0.0,0.0,0,13,0,0,13
Carlos Sánchez,COL,MF,Espanyol,La Liga,31,1986,12.5,479,574,83.4,9392,1906,188,223,84.3,217,245,88.6,69,94,73.4,0,0.5,-0.5,4,39,3,0,31
Davinson Sánchez,COL,DF,Tottenham,Premier League,21,1996,28.2,1690,1876,90.1,37321,11781,457,494,92.5,893,952,93.8,328,413,79.4,0,0.1,-0.1,4,68,2,0,77
Sergio Sánchez,ESP,DF,Espanyol,La Liga,31,1986,1.1,30,41,73.2,637,248,8,9,88.9,17,22,77.3,5,10,50.0,0,0.0,0.0,0,2,0,0,4
Víctor Sánchez,ESP,DF,Espanyol,La Liga,29,1987,27.3,993,1405,70.7,17496,6669,503,595,84.5,362,478,75.7,114,293,38.9,2,0.4,+1.6,7,88,15,4,102
Jadon Sancho,ENG,FW,Dortmund,Bundesliga,17,2000,7.7,308,372,82.8,4616,928,168,195,86.2,110,127,86.6,18,30,60.0,4,3.1,+0.9,20,13,10,0,23
Sandro,BRA,MF,Benevento,Serie A,28,1989,12.8,619,694,89.2,10959,2425,262,288,91.0,284,308,92.2,64,82,78.0,0,0.2,-0.2,5,28,4,0,29
Alex Sandro,BRA,DF,Juventus,Serie A,26,1991,23.5,1423,1680,84.7,28301,8351,529,604,87.6,670,745,89.9,210,293,71.7,3,2.5,+0.5,28,105,45,23,125
Arona Sané,SEN,MF,Atlético Madrid,La Liga,22,1995,0.7,9,14,64.3,152,9,2,5,40.0,7,9,77.8,0,0,,0,0.0,0.0,0,0,0,0,0
Lamine Sané,SEN,DF,Werder Bremen,Bundesliga,30,1987,8.7,323,400,80.8,7285,2539,79,105,75.2,175,200,87.5,69,93,74.2,0,0.2,-0.2,1,26,0,0,20
Leroy Sané,GER,FW,Manchester City,Premier League,21,1996,26.9,948,1190,79.7,14019,2956,552,641,86.1,322,389,82.8,47,101,46.5,15,8.0,+7.0,56,24,39,9,66
Salif Sané,SEN,DF,Hannover 96,Bundesliga,26,1990,32.0,1448,1788,81.0,33226,12251,329,398,82.7,818,907,90.2,291,454,64.1,1,0.8,+0.2,9,101,7,0,137
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,19,1997,17.6,621,835,74.4,13088,3969,208,261,79.7,265,324,81.8,127,210,60.5,2,1.5,+0.5,18,103,8,2,93
Younousse Sankharé,SEN,MF,Bordeaux,Ligue 1,27,1989,20.9,751,879,85.4,12790,3900,351,387,90.7,306,348,87.9,78,113,69.0,1,1.6,-0.6,21,88,7,2,88
Baissama Sankoh,GUI,MF,Caen,Ligue 1,25,1992,17.1,432,546,79.1,7624,1997,176,214,82.2,203,246,82.5,41,62,66.1,0,0.9,-0.9,8,32,4,1,40
Siriki Sanogo,CIV,MF,Benevento,Serie A,15,2001,0.4,12,16,75.0,204,27,5,7,71.4,6,7,85.7,1,2,50.0,0,0.0,0.0,0,0,0,0,1
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,24,1993,16.8,170,302,56.3,2634,538,93,158,58.9,54,84,64.3,14,25,56.0,0,0.4,-0.4,10,16,8,1,23
Morgan Sanson,FRA,MF,Marseille,Ligue 1,22,1994,24.1,817,1051,77.7,14312,3367,397,462,85.9,307,390,78.7,89,148,60.1,2,3.7,-1.7,37,76,26,11,79
Nicola Sansone,ITA,FW,Villarreal,La Liga,25,1991,7.1,168,230,73.0,2624,730,99,128,77.3,53,74,71.6,13,17,76.5,1,1.4,-0.4,14,9,6,1,19
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,22,1995,28.8,936,1169,80.1,18459,5491,361,418,86.4,419,496,84.5,144,226,63.7,0,1.1,-1.1,16,116,6,3,105
Ivan Santini,CRO,FW,Caen,Ligue 1,28,1989,30.9,447,689,64.9,6027,982,282,403,70.0,122,195,62.6,17,32,53.1,1,1.5,-0.5,25,31,5,0,31
Davide Santon,ITA,DF,Inter,Serie A,26,1991,9.3,439,547,80.3,8153,2437,185,206,89.8,194,233,83.3,54,89,60.7,0,0.1,-0.1,2,26,2,0,30
Christian Santos,VEN,FW,Alavés,La Liga,29,1988,4.8,92,137,67.2,1190,157,57,82,69.5,25,39,64.1,3,6,50.0,0,0.0,0.0,1,6,0,0,6
Douglas Santos,BRA,DF,Hamburger SV,Bundesliga,23,1994,26.4,1048,1493,70.2,20362,9228,442,514,86.0,418,582,71.8,168,319,52.7,1,2.0,-1.0,24,104,36,16,144
Samir Santos,BRA,DF,Udinese,Serie A,22,1994,28.5,1107,1376,80.5,23085,7474,317,356,89.0,612,698,87.7,173,296,58.4,0,0.2,-0.2,4,72,6,3,82
Antonio Santurro,DOM,GK,Bologna,Serie A,25,1992,1.0,18,42,42.9,863,713,0,0,,4,4,100.0,14,38,36.8,0,0.0,0.0,0,1,0,0,0
Riccardo Saponara,ITA,MF,Fiorentina,Serie A,25,1991,10.0,342,434,78.8,6340,2193,158,187,84.5,141,166,84.9,42,71,59.2,4,2.9,+1.1,37,50,22,1,69
Pablo Sarabia,ESP,FW,Sevilla,La Liga,25,1992,26.6,848,1168,72.6,13914,4619,437,533,82.0,325,415,78.3,71,166,42.8,5,6.1,-1.1,46,54,51,14,122
Yusuf Sari,TUR,FW,Marseille,Ligue 1,18,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
Bouna Sarr,SEN,DF,Marseille,Ligue 1,25,1992,19.9,1083,1289,84.0,17945,6651,526,586,89.8,448,517,86.7,87,141,61.7,3,2.4,+0.6,29,59,29,21,76
Ismaila Sarr,SEN,FW,Rennes,Ligue 1,19,1998,20.6,324,431,75.2,4627,1210,191,227,84.1,104,140,74.3,15,32,46.9,3,3.0,0.0,17,18,14,3,32
Malang Sarr,FRA,DF,Nice,Ligue 1,18,1999,14.7,933,1056,88.4,19862,7320,288,308,93.5,464,499,93.0,165,215,76.7,0,0.3,-0.3,5,66,2,1,52
Imanol Sarriegi,ESP,MF,Eibar,La Liga,22,1995,0.5,21,25,84.0,368,32,10,11,90.9,8,9,88.9,3,5,60.0,0,0.0,0.0,0,2,0,0,0
Marco Sau,ITA,FW,Cagliari,Serie A,29,1987,14.6,290,380,76.3,4252,573,166,207,80.2,87,112,77.7,20,32,62.5,0,1.0,-1.0,13,12,6,1,10
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,26,1991,25.5,820,1014,80.9,18548,6254,229,262,87.4,400,444,90.1,185,289,64.0,0,0.1,-0.1,2,57,4,0,55
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,18,1999,0.3,12,17,70.6,199,95,6,7,85.7,6,9,66.7,0,0,,0,0.5,-0.5,1,2,3,0,3
Fabian Schär,SUI,DF,La Coruña,La Liga,25,1991,24.7,751,957,78.5,18116,6842,208,236,88.1,331,382,86.6,207,329,62.9,2,0.5,+1.5,6,51,6,0,55
Ezequiel Schelotto,ITA,DF,Brighton,Premier League,28,1989,14.6,449,600,74.8,8132,3473,194,220,88.2,192,258,74.4,54,94,57.4,0,0.8,-0.8,4,34,7,4,28
Pasquale Schiattarella,ITA,MF,SPAL,Serie A,30,1987,22.1,939,1180,79.6,18036,5183,374,431,86.8,406,484,83.9,139,223,62.3,3,4.0,-1.0,43,96,36,6,139
Eros Schiavon,ITA,MF,SPAL,Serie A,34,1983,4.3,85,130,65.4,1353,490,42,47,89.4,36,58,62.1,5,17,29.4,0,0.0,0.0,1,3,2,0,8
Patrik Schick,CZE,FW,Roma,Serie A,21,1996,11.0,226,293,77.1,3156,590,147,177,83.1,67,84,79.8,7,15,46.7,0,1.7,-1.7,12,14,8,1,17
Julian Schieber,GER,MF,Hertha BSC,Bundesliga,28,1989,0.6,5,14,35.7,60,24,3,6,50.0,2,7,28.6,0,0,,0,0.0,0.0,0,0,0,0,0
Christopher Schindler,GER,DF,Huddersfield,Premier League,27,1990,36.3,1149,1370,83.9,25175,7487,325,364,89.3,566,644,87.9,247,342,72.2,1,1.8,-0.8,6,53,1,0,50
Sven Schipplock,GER,FW,Hamburger SV,Bundesliga,28,1988,3.8,44,76,57.9,556,189,32,47,68.1,10,21,47.6,1,2,50.0,0,0.1,-0.1,3,2,0,0,5
Jeffrey Schlupp,GHA,DF,Crystal Palace,Premier League,24,1992,19.4,613,817,75.0,10069,3805,321,369,87.0,236,306,77.1,45,100,45.0,1,1.2,-0.2,13,59,10,4,55
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,30,1986,32.9,609,1136,53.6,26911,18999,29,30,96.7,183,189,96.8,397,917,43.3,0,0.1,-0.1,2,19,0,0,3
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,29,1988,16.6,1069,1291,82.8,17235,6712,505,556,90.8,498,582,85.6,54,118,45.8,0,0.5,-0.5,9,88,12,3,113
Jonathan Schmid,FRA,DF,Augsburg,Bundesliga,27,1990,16.4,445,622,71.5,8283,3875,206,253,81.4,153,197,77.7,78,147,53.1,0,2.0,-2.0,25,24,8,2,37
Manuel Schmiedebach,GER,MF,Hannover 96,Bundesliga,28,1988,1.8,50,75,66.7,991,355,22,25,88.0,20,31,64.5,7,13,53.8,0,0.2,-0.2,3,6,1,1,6
Benno Schmitz,GER,DF,RB Leipzig,Bundesliga,22,1994,0.9,41,55,74.5,694,245,18,23,78.3,18,24,75.0,4,7,57.1,0,0.1,-0.1,2,1,0,0,1
Morgan Schneiderlin,FRA,MF,Everton,Premier League,27,1989,23.7,945,1130,83.6,17619,5034,401,452,88.7,391,449,87.1,124,189,65.6,0,0.3,-0.3,9,100,2,1,74
Alessandro Schöpf,AUT,DF,Schalke 04,Bundesliga,23,1994,9.0,314,412,76.2,4960,1760,176,203,86.7,108,143,75.5,25,51,49.0,0,0.6,-0.6,5,19,6,0,22
Nico Schulz,GER,DF,Hoffenheim,Bundesliga,24,1993,19.8,756,1029,73.5,13610,4799,346,407,85.0,318,417,76.3,84,158,53.2,2,3.0,-1.0,28,55,35,17,98
André Schürrle,GER,FW,Dortmund,Bundesliga,26,1990,13.7,395,549,71.9,6343,1497,209,264,79.2,146,185,78.9,32,71,45.1,6,2.3,+3.7,18,26,24,8,43
Julian Schuster,GER,DF,Freiburg,Bundesliga,32,1985,14.5,602,748,80.5,12865,4421,179,197,90.9,325,358,90.8,97,186,52.2,0,1.2,-1.2,15,37,8,1,48
Pirmin Schwegler,SUI,MF,Hannover 96,Bundesliga,30,1987,25.8,1023,1357,75.4,19069,6706,411,484,84.9,428,519,82.5,154,302,51.0,6,4.0,+2.0,54,91,11,0,112
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,25,1992,32.3,823,1310,62.8,31261,22116,80,81,98.8,333,334,99.7,407,891,45.7,0,0.1,-0.1,2,30,2,0,1
Simone Scuffet,ITA,GK,Udinese,Serie A,21,1996,6.0,84,149,56.4,2988,2111,11,11,100.0,30,31,96.8,42,106,39.6,0,0.0,0.0,0,1,0,0,0
Sergio Segura García,ESP,DF,Leganés,La Liga,21,1995,0.3,,,,,,,,,,,,,,,0,,,,,,,
Ernest Seka,GUI,DF,Strasbourg,Ligue 1,30,1987,24.2,989,1298,76.2,18722,8515,380,455,83.5,462,570,81.1,133,231,57.6,0,0.9,-0.9,17,85,15,5,112
Vahid Selimović,LUX,DF,Metz,Ligue 1,20,1997,11.7,369,470,78.5,8503,3167,78,98,79.6,207,236,87.7,81,128,63.3,0,0.0,0.0,1,40,1,0,30
Davie Selke,GER,FW,Hertha BSC,Bundesliga,22,1995,21.0,282,463,60.9,3573,650,189,268,70.5,74,134,55.2,8,20,40.0,0,1.7,-1.7,14,14,3,1,15
Ole Selnæs,NOR,MF,Saint-Étienne,Ligue 1,23,1994,22.9,996,1224,81.4,21474,5242,279,328,85.1,506,574,88.2,193,285,67.7,2,2.3,-0.3,17,96,7,0,93
Nélson Semedo,POR,DF,Barcelona,La Liga,23,1993,16.6,965,1110,86.9,15305,4606,531,574,92.5,364,418,87.1,60,88,68.2,0,1.2,-1.2,11,54,10,0,55
Rúben Semedo,POR,DF,Villarreal,La Liga,23,1994,2.6,80,92,87.0,1544,411,28,32,87.5,43,46,93.5,9,13,69.2,0,0.0,0.0,0,4,0,0,4
Stefano Sensi,ITA,MF,Sassuolo,Serie A,21,1995,11.6,435,551,78.9,9183,2790,157,181,86.7,181,213,85.0,88,136,64.7,0,1.2,-1.2,22,56,12,2,66
Luigi Sepe,ITA,GK,Napoli,Serie A,26,1991,1.0,18,19,94.7,531,307,1,1,100.0,12,12,100.0,5,6,83.3,0,0.0,0.0,0,0,0,0,0
Suat Serdar,GER,MF,Mainz 05,Bundesliga,20,1997,18.9,457,584,78.3,8327,2027,200,249,80.3,197,232,84.9,52,75,69.3,0,1.0,-1.0,19,40,10,0,48
Jean Seri,CIV,MF,Nice,Ligue 1,26,1991,29.1,2374,2667,89.0,44756,10201,985,1051,93.7,1000,1074,93.1,345,467,73.9,6,4.2,+1.8,65,180,22,3,165
Julien Serrano,FRA,DF,Monaco,Ligue 1,19,1998,3.1,103,164,62.8,1674,764,40,52,76.9,53,72,73.6,5,28,17.9,0,0.3,-0.3,1,12,1,1,11
Grégory Sertic,FRA,DF,Marseille,Ligue 1,27,1989,3.9,168,192,87.5,3530,1185,55,61,90.2,82,84,97.6,30,42,71.4,0,0.1,-0.1,1,13,1,0,11
Stéphane Sessègnon,BEN,MF,Montpellier,Ligue 1,33,1984,10.9,378,490,77.1,7283,1646,153,176,86.9,164,197,83.2,54,93,58.1,2,0.9,+1.1,16,39,14,1,48
Lee Seung-woo,KOR,MF,Hellas Verona,Serie A,19,1998,4.0,128,162,79.0,2091,447,71,82,86.6,37,50,74.0,14,19,73.7,0,0.1,-0.1,3,9,7,0,21
Stephan El Shaarawy,ITA,FW,Roma,Serie A,24,1992,23.9,819,1006,81.4,13641,3354,416,495,84.0,334,381,87.7,60,104,57.7,5,3.8,+1.2,33,42,47,7,118
Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,18,1999,0.6,11,15,73.3,160,25,6,9,66.7,3,3,100.0,1,2,50.0,0,0.0,0.0,0,0,1,0,1
Xherdan Shaqiri,SUI,FW,Stoke City,Premier League,25,1991,33.8,909,1284,70.8,18308,6189,388,446,87.0,330,418,78.9,178,376,47.3,7,7.0,0.0,74,95,55,12,136
Luke Shaw,ENG,DF,Manchester Utd,Premier League,22,1995,8.8,477,586,81.4,7325,2647,248,277,89.5,191,227,84.1,20,51,39.2,0,0.3,-0.3,8,28,11,3,41
Ryan Shawcross,ENG,DF,Stoke City,Premier League,29,1987,26.3,442,596,74.2,10163,4255,115,143,80.4,229,284,80.6,95,161,59.0,1,0.1,+0.9,1,42,0,0,45
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,25,1992,25.2,1038,1450,71.6,25012,9343,316,363,87.1,423,510,82.9,286,549,52.1,3,2.2,+0.8,36,147,33,6,144
