Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Press,Pass Types Sw,Pass Types Crs,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Height Ground,Height Low,Height High,Body Parts Left,Body Parts Right,Body Parts Head,Body Parts TI,Body Parts Other,Outcomes Cmp,Outcomes Off,Outcomes Out,Outcomes Int,Outcomes Blocks
Pablo Sarabia,ESP,FW,Sevilla,La Liga,25,1992,26.6,1168,1065,103,18,3,189,33,78,38,5,3,0,817,159,192,859,206,42,46,10,848,7,41,41,49
Yusuf Sari,TUR,FW,Marseille,Ligue 1,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bouna Sarr,SEN,DF,Marseille,Ligue 1,25,1992,19.9,1289,1139,150,8,3,157,19,65,9,0,0,0,935,145,209,97,1006,28,133,3,1083,0,26,24,32
Ismaila Sarr,SEN,FW,Rennes,Ligue 1,19,1998,20.6,431,424,7,1,2,118,4,42,0,0,0,0,341,40,50,46,357,13,4,3,324,1,9,21,20
Malang Sarr,FRA,DF,Nice,Ligue 1,18,1999,14.7,1056,1018,38,13,0,122,44,6,0,0,0,0,869,44,143,838,151,28,25,2,933,0,13,22,17
Imanol Sarriegi,ESP,MF,Eibar,La Liga,22,1995,0.5,25,25,0,0,0,6,0,0,0,0,0,0,22,1,2,5,19,1,0,0,21,0,0,2,0
Marco Sau,ITA,FW,Cagliari,Serie A,29,1987,14.6,380,361,19,2,0,80,5,9,3,1,0,0,261,79,40,44,305,13,2,10,290,2,4,8,18
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,26,1991,25.5,1014,991,23,22,1,119,28,2,0,0,0,0,676,97,241,95,821,56,1,7,820,2,23,11,17
Gianluca Scamacca,ITA,FW,Sassuolo,Serie A,18,1999,0.3,17,16,1,1,0,3,0,0,0,0,0,0,12,1,4,1,13,1,0,0,12,0,0,1,1
Fabian Schär,SUI,DF,La Coruña,La Liga,25,1991,24.7,957,898,59,59,1,126,55,3,0,0,0,0,613,95,249,116,755,59,0,2,751,10,24,23,8
Ezequiel Schelotto,ITA,DF,Brighton,Premier League,28,1989,14.6,600,459,141,8,0,101,9,29,0,0,0,0,286,170,144,33,393,26,133,4,449,0,5,23,26
Pasquale Schiattarella,ITA,MF,SPAL,Serie A,30,1987,22.1,1180,1105,75,48,3,225,39,27,18,0,4,0,785,187,208,180,927,43,9,8,939,8,20,21,28
Eros Schiavon,ITA,MF,SPAL,Serie A,34,1983,4.3,130,112,18,3,0,32,1,5,0,0,0,0,75,17,38,24,81,7,15,1,85,1,4,4,5
Patrik Schick,CZE,FW,Roma,Serie A,21,1996,11.0,293,281,12,0,3,66,4,6,1,1,0,0,201,52,40,219,34,14,4,11,226,1,4,8,10
Julian Schieber,GER,MF,Hertha BSC,Bundesliga,28,1989,0.6,14,14,0,0,0,6,0,0,0,0,0,0,6,1,7,4,3,2,0,0,5,0,1,1,2
Christopher Schindler,GER,DF,Huddersfield,Premier League,27,1990,36.3,1370,1339,31,27,0,191,33,3,0,0,0,0,935,156,279,255,932,100,4,7,1149,3,27,22,13
Sven Schipplock,GER,FW,Hamburger SV,Bundesliga,28,1988,3.8,76,70,6,0,0,25,0,1,0,0,0,0,31,29,16,7,36,15,1,1,44,1,0,2,3
Jeffrey Schlupp,GHA,DF,Crystal Palace,Premier League,24,1992,19.4,817,662,155,11,1,134,12,21,0,0,0,0,457,169,191,489,117,42,144,3,613,2,28,31,34
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,30,1986,32.9,1136,712,424,148,0,50,101,0,0,0,0,0,262,61,813,26,886,2,0,102,609,4,76,24,2
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,29,1988,16.6,1291,1085,206,33,0,196,14,21,0,0,0,0,823,219,249,903,128,61,173,5,1069,7,16,12,32
Jonathan Schmid,FRA,DF,Augsburg,Bundesliga,27,1990,16.4,622,451,171,16,0,92,34,33,52,12,20,3,268,156,198,73,398,35,103,2,445,3,10,11,22
Manuel Schmiedebach,GER,MF,Hannover 96,Bundesliga,28,1988,1.8,75,75,0,0,0,9,1,1,0,0,0,0,50,8,17,5,68,2,0,0,50,0,5,5,3
Benno Schmitz,GER,DF,RB Leipzig,Bundesliga,22,1994,0.9,55,49,6,1,0,6,1,3,0,0,0,0,36,6,13,5,40,4,5,0,41,0,2,1,0
Morgan Schneiderlin,FRA,MF,Everton,Premier League,27,1989,23.7,1130,1109,21,15,1,157,37,5,4,0,4,0,776,144,210,134,894,66,1,6,945,3,22,22,10
Alessandro Schöpf,AUT,DF,Schalke 04,Bundesliga,23,1994,9.0,412,336,76,7,1,62,2,10,3,1,2,0,246,85,81,90,242,10,66,0,314,3,14,10,13
Nico Schulz,GER,DF,Hoffenheim,Bundesliga,24,1993,19.8,1029,865,164,8,0,179,32,71,0,0,0,0,626,194,209,667,174,24,156,3,756,5,17,26,55
André Schürrle,GER,FW,Dortmund,Bundesliga,26,1990,13.7,549,513,36,3,3,114,17,33,23,8,10,2,347,102,100,87,411,29,4,3,395,1,9,14,22
Julian Schuster,GER,DF,Freiburg,Bundesliga,32,1985,14.5,748,622,126,71,1,101,27,15,53,13,9,4,487,63,198,80,607,46,2,4,602,2,13,5,5
Pirmin Schwegler,SUI,MF,Hannover 96,Bundesliga,30,1987,25.8,1357,1156,201,111,2,183,55,28,89,26,24,3,695,247,415,93,1115,108,0,10,1023,5,26,18,19
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,25,1992,32.3,1310,926,384,96,0,139,21,0,0,0,0,0,457,45,808,223,905,3,0,116,823,5,29,1,3
Simone Scuffet,ITA,GK,Udinese,Serie A,21,1996,6.0,149,105,44,8,0,14,6,0,0,0,0,0,48,3,98,5,119,0,0,20,84,1,3,0,0
Sergio Segura García,ESP,DF,Leganés,La Liga,21,1995,0.3,,,,,,,,0,,,,,,,,,,,,,,,,,
Ernest Seka,GUI,DF,Strasbourg,Ligue 1,30,1987,24.2,1298,1106,192,7,0,159,14,20,0,0,0,0,773,170,355,263,718,114,185,3,989,2,42,42,31
Vahid Selimović,LUX,DF,Metz,Ligue 1,20,1997,11.7,470,449,21,10,0,66,15,0,1,0,0,0,339,33,98,57,369,29,10,1,369,1,11,6,11
Davie Selke,GER,FW,Hertha BSC,Bundesliga,22,1995,21.0,463,439,24,0,0,143,0,12,0,0,0,0,187,162,114,40,256,70,0,16,282,3,10,16,24
Ole Selnæs,NOR,MF,Saint-Étienne,Ligue 1,23,1994,22.9,1224,1185,39,24,5,180,50,11,14,0,0,0,886,89,249,964,173,75,1,3,996,7,20,27,17
Nélson Semedo,POR,DF,Barcelona,La Liga,23,1993,16.6,1110,973,137,9,1,214,7,25,0,0,0,0,876,140,94,139,816,16,128,3,965,0,14,30,30
Rúben Semedo,POR,DF,Villarreal,La Liga,23,1994,2.6,92,88,4,2,0,9,0,1,0,0,0,0,75,8,9,10,71,5,1,2,80,0,1,2,2
Stefano Sensi,ITA,MF,Sassuolo,Serie A,21,1995,11.6,551,497,54,27,0,87,24,15,22,7,7,1,360,67,124,91,439,15,1,4,435,1,7,10,18
Luigi Sepe,ITA,GK,Napoli,Serie A,26,1991,1.0,19,13,6,1,0,2,0,0,0,0,0,0,17,0,2,6,10,0,0,2,18,0,0,0,0
Suat Serdar,GER,MF,Mainz 05,Bundesliga,20,1997,18.9,584,576,8,3,1,146,16,4,1,1,0,0,397,105,82,49,474,34,1,6,457,1,10,10,18
Jean Seri,CIV,MF,Nice,Ligue 1,26,1991,29.1,2667,2529,138,64,3,461,88,48,70,0,0,0,2247,125,295,329,2276,48,3,2,2374,6,26,47,26
Julien Serrano,FRA,DF,Monaco,Ligue 1,19,1998,3.1,164,139,25,2,0,15,1,15,0,0,0,0,88,9,67,107,23,10,23,0,103,0,7,1,8
Grégory Sertic,FRA,DF,Marseille,Ligue 1,27,1989,3.9,192,188,4,4,0,22,3,0,0,0,0,0,144,11,37,15,163,13,0,1,168,1,3,1,5
Stéphane Sessègnon,BEN,MF,Montpellier,Ligue 1,33,1984,10.9,490,442,48,20,0,73,17,11,19,0,0,0,353,31,106,18,438,17,7,7,378,2,10,18,19
Lee Seung-woo,KOR,MF,Hellas Verona,Serie A,19,1998,4.0,162,155,7,1,0,30,6,3,2,0,0,0,109,30,23,24,129,6,2,1,128,0,1,4,7
Stephan El Shaarawy,ITA,FW,Roma,Serie A,24,1992,23.9,1006,966,40,2,2,168,20,29,13,7,0,0,729,154,123,68,879,26,22,6,819,2,18,19,28
Meritan Shabani,ALB,FW,Bayern Munich,Bundesliga,18,1999,0.6,15,15,0,0,0,5,1,0,0,0,0,0,13,2,0,4,11,0,0,0,11,0,0,1,0
Xherdan Shaqiri,SUI,FW,Stoke City,Premier League,25,1991,33.8,1284,1046,238,88,6,202,89,101,87,44,34,6,719,184,381,1008,207,29,26,5,909,8,39,40,39
Luke Shaw,ENG,DF,Manchester Utd,Premier League,22,1995,8.8,586,494,92,7,0,87,8,16,7,0,6,0,379,118,89,443,19,28,78,0,477,1,3,16,21
Ryan Shawcross,ENG,DF,Stoke City,Premier League,29,1987,26.3,596,580,16,15,0,97,11,0,0,0,0,0,288,81,227,70,360,102,1,3,442,2,15,8,6
Jonjo Shelvey,ENG,MF,Newcastle Utd,Premier League,25,1992,25.2,1450,1283,167,106,6,229,92,33,45,21,15,2,771,182,497,135,1255,36,7,4,1038,12,36,45,18
Gaku Shibasaki,JPN,MF,Getafe,La Liga,25,1992,11.1,358,325,33,11,1,69,15,12,13,1,0,0,244,47,67,58,269,19,3,3,260,1,7,15,11
Djibril Sidibé,FRA,DF,Monaco,Ligue 1,25,1992,23.9,1647,1426,221,20,4,243,33,48,1,0,0,0,1132,219,296,248,1102,75,199,3,1372,2,36,34,44
Sidnei,BRA,DF,La Coruña,La Liga,27,1989,19.8,780,755,25,25,0,107,35,4,0,0,0,0,536,86,158,145,563,42,0,6,645,2,28,14,4
Jaime Sierra Mateos,ESP,FW,Leganés,La Liga,19,1998,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,1,1,2,3,1,0,0,5,0,0,0,0
Vincent Sierro,SUI,MF,Freiburg,Bundesliga,21,1995,2.4,73,69,4,3,0,23,2,4,0,0,0,0,37,14,22,19,46,5,0,0,46,0,1,2,5
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,27,1989,25.1,861,712,149,63,5,162,42,54,74,37,32,3,499,123,239,160,645,31,5,4,565,5,22,24,40
Kolbeinn Sigþórsson,ISL,FW,Nantes,Ligue 1,27,1990,0.3,8,8,0,0,0,1,0,0,0,0,0,0,4,2,2,1,4,1,0,1,5,0,0,0,1
Adrien Silva,POR,MF,Leicester City,Premier League,28,1989,8.5,434,416,18,6,1,55,17,3,0,0,0,0,312,58,64,68,334,18,1,1,358,1,8,15,8
André Silva,POR,FW,Milan,Serie A,21,1995,10.4,296,285,11,1,0,70,0,8,0,0,0,0,210,52,34,31,230,21,0,7,222,3,7,6,20
Bernardo Silva,POR,FW,Manchester City,Premier League,22,1994,17.0,999,972,27,5,0,113,20,55,10,0,2,0,759,114,126,849,97,33,11,7,842,2,14,23,33
David Silva,ESP,MF,Manchester City,Premier League,31,1986,27.0,2491,2409,82,28,8,365,29,51,48,0,26,2,2079,219,193,2128,304,36,6,5,2175,9,29,61,55
Gabriel Silva,BRA,DF,Saint-Étienne,Ligue 1,26,1991,23.1,1059,853,206,11,0,195,25,37,0,0,0,0,629,139,291,569,240,43,195,1,819,4,19,23,41
Jonathan Silva,ARG,DF,Roma,Serie A,23,1994,1.2,87,68,19,2,0,6,1,4,1,0,1,0,57,10,20,65,3,1,16,1,72,0,1,1,2
Thiago Silva,BRA,DF,Paris S-G,Ligue 1,32,1984,23.5,1676,1646,30,28,0,159,29,2,0,0,0,0,1440,88,148,191,1397,61,2,7,1583,6,14,11,8
Matías Silvestre,ARG,DF,Sampdoria,Serie A,32,1984,34.0,2258,2153,105,102,0,218,88,3,1,0,0,0,1629,201,428,274,1849,101,2,3,1997,4,17,14,10
Marco Silvestri,ITA,GK,Hellas Verona,Serie A,26,1991,2.0,49,27,22,2,0,0,0,0,0,0,0,0,22,1,26,4,35,0,0,10,38,1,0,0,0
Giovanni Simeone,ARG,FW,Fiorentina,Serie A,22,1995,33.3,553,522,31,0,3,136,8,15,0,0,0,0,346,118,89,61,410,38,1,17,387,2,11,11,33
Lorenco Šimić,CRO,DF,SPAL,Serie A,21,1996,3.5,119,117,2,2,0,15,5,0,0,0,0,0,80,10,29,5,102,9,0,0,91,3,6,1,2
Stefan Simić,CZE,DF,Crotone,Serie A,22,1995,6.2,215,198,17,10,0,27,12,0,0,0,0,0,129,26,60,24,157,16,7,1,171,1,6,2,1
David Simón,ESP,DF,Las Palmas,La Liga,28,1988,8.0,520,427,93,7,0,51,6,23,1,0,0,0,311,89,120,33,373,23,85,0,416,0,6,17,14
Danny Simpson,ENG,DF,Leicester City,Premier League,30,1987,25.6,1179,893,286,17,0,140,23,15,2,2,0,0,539,311,329,107,711,63,267,6,905,2,23,31,28
Jack Simpson,ENG,DF,Bournemouth,Premier League,20,1996,0.8,7,7,0,0,0,1,0,0,0,0,0,0,4,0,3,6,0,1,0,0,6,0,0,0,0
Josh Sims,ENG,FW,Southampton,Premier League,20,1997,1.8,68,66,2,0,0,24,0,3,2,0,0,0,38,16,14,17,40,6,0,0,54,0,0,1,2
Jerome Sinclair,ENG,FW,Watford,Premier League,20,1996,0.3,9,9,0,0,0,3,0,0,0,0,0,0,5,4,0,0,9,0,0,0,7,0,1,0,0
Giovanni Sio,CIV,FW,Montpellier,Ligue 1,28,1989,24.4,613,584,29,1,0,167,12,30,0,0,0,0,397,92,124,406,89,72,3,21,410,1,13,29,28
Dimitris Siovas,GRE,DF,Leganés,La Liga,28,1988,22.9,766,743,23,17,0,138,13,4,0,0,0,0,450,88,228,559,75,73,6,7,560,4,34,9,5
Tobias Sippel,GER,GK,M'Gladbach,Bundesliga,29,1988,4.8,177,138,39,10,0,9,11,0,0,0,0,0,87,5,85,21,131,0,0,14,118,1,7,1,0
Salvatore Sirigu,ITA,GK,Torino,Serie A,30,1987,37.0,1213,840,373,103,0,155,41,0,0,0,0,0,503,79,631,56,921,1,0,185,856,4,39,3,5
Moussa Sissoko,FRA,MF,Tottenham,Premier League,27,1989,15.4,895,873,22,6,1,158,14,29,2,0,0,0,698,116,81,65,764,34,11,4,749,1,17,29,28
Pione Sisto,DEN,FW,Celta Vigo,La Liga,22,1995,28.0,1088,1025,63,26,7,191,51,61,26,7,2,1,776,110,202,105,956,8,11,4,880,3,15,24,36
Antonio Sivera,ESP,GK,Alavés,La Liga,20,1996,0.7,12,8,4,0,0,1,0,0,0,0,0,0,7,0,5,0,10,0,0,2,7,0,0,0,0
Ellyes Skhiri,TUN,MF,Montpellier,Ligue 1,22,1995,33.9,1586,1565,21,16,1,252,64,10,0,0,0,0,1204,105,277,185,1277,100,3,6,1341,4,29,36,31
Łukasz Skorupski,POL,GK,Roma,Serie A,26,1991,1.0,36,29,7,1,0,8,2,0,0,0,0,0,13,8,15,2,22,0,0,11,29,0,1,0,0
Milan Škriniar,SVK,DF,Inter,Serie A,22,1995,38.0,2345,2285,60,60,1,276,66,0,0,0,0,0,1945,178,222,307,1899,88,0,23,2143,6,16,27,11
Islam Slimani,ALG,FW,Leicester City,Premier League,29,1988,2.8,119,118,1,0,0,38,0,3,0,0,0,0,69,33,17,21,71,8,0,4,79,1,2,5,9
Islam Slimani,ALG,FW,Newcastle Utd,Premier League,29,1988,1.5,52,52,0,0,0,12,1,1,0,0,0,0,20,22,10,12,28,4,0,3,31,0,3,2,6
Naïm Sliti,TUN,FW,Dijon,Ligue 1,25,1992,25.4,903,771,132,53,9,149,41,46,67,0,0,0,624,81,198,108,756,23,6,5,616,11,19,44,38
Chris Smalling,ENG,DF,Manchester Utd,Premier League,27,1989,28.2,1134,1117,17,14,1,152,14,0,0,0,0,0,886,122,126,78,905,61,3,1,1026,0,6,9,13
Adam Smith,ENG,DF,Bournemouth,Premier League,26,1991,23.0,1115,919,196,24,1,151,20,33,5,2,0,0,707,175,233,110,774,47,167,2,894,2,18,36,32
Tommy Smith,ENG,DF,Huddersfield,Premier League,25,1992,21.2,1120,843,277,21,2,135,16,49,0,0,0,0,505,250,365,123,673,57,256,1,782,3,31,39,36
Wesley Sneijder,NED,MF,Nice,Ligue 1,33,1984,4.4,301,278,23,9,0,65,16,11,11,0,0,0,222,19,60,53,237,5,2,4,232,2,5,8,6
Cédric Soares,POR,DF,Southampton,Premier League,25,1991,31.0,1738,1361,377,30,1,259,62,105,0,0,0,0,835,430,473,177,1145,51,347,4,1277,5,43,50,56
Ramadan Sobhi,EGY,FW,Stoke City,Premier League,20,1997,13.8,452,435,17,1,0,99,4,14,0,0,0,0,320,70,62,35,365,25,14,3,345,1,8,28,20
Rubén Sobrino,ESP,FW,Alavés,La Liga,25,1992,16.3,418,406,12,0,0,116,4,16,1,0,0,0,278,61,79,50,280,43,1,19,299,4,12,10,21
Alexander Søderlund,NOR,FW,Saint-Étienne,Ligue 1,29,1987,4.0,68,66,2,0,0,15,0,1,0,0,0,0,45,9,14,9,40,12,0,4,51,0,2,3,3
Dominic Solanke,ENG,FW,Liverpool,Premier League,19,1997,6.6,195,188,7,0,2,56,0,1,0,0,0,0,137,34,24,26,136,10,0,4,150,1,1,5,11
Carlos Soler,ESP,MF,Valencia,La Liga,20,1997,26.3,977,958,19,13,1,172,33,48,4,0,0,0,754,77,146,139,803,24,2,3,797,2,19,32,35
Somália,BRA,MF,Toulouse,Ligue 1,28,1988,22.2,631,610,21,0,0,156,8,28,2,0,0,0,449,69,113,112,426,61,18,3,467,3,20,16,22
Yann Sommer,SUI,GK,M'Gladbach,Bundesliga,28,1988,29.2,1214,928,286,58,0,136,39,0,0,0,0,0,622,66,526,219,812,1,0,132,876,1,37,5,1
Kévin Soni,CMR,MF,Girona,La Liga,19,1998,0.2,6,6,0,0,0,2,0,0,0,0,0,0,3,1,2,3,1,1,0,1,3,0,0,0,0
Jérémy Sorbon,FRA,DF,Guingamp,Ligue 1,33,1983,29.0,1088,1052,36,35,0,137,35,0,0,0,0,0,820,57,211,130,860,82,1,4,923,5,34,13,4
Frederik Sørensen,DEN,DF,Köln,Bundesliga,25,1992,22.2,1010,876,134,23,0,120,44,7,0,0,0,0,516,158,336,91,710,68,111,1,731,4,27,18,19
Lasse Sørensen,DEN,MF,Stoke City,Premier League,17,1999,0.8,56,55,1,1,0,8,2,1,0,0,0,0,39,7,10,4,49,3,0,0,42,1,2,0,1
Oliver Sorg,GER,DF,Hannover 96,Bundesliga,27,1990,18.7,743,654,89,14,0,101,27,17,1,0,1,0,312,166,265,123,493,36,74,3,525,3,27,13,15
David Soria,ESP,GK,Sevilla,La Liga,24,1993,14.0,303,221,82,18,0,33,4,0,0,0,0,0,144,14,145,21,220,0,1,51,209,0,10,3,0
Roberto Soriano,ITA,MF,Villarreal,La Liga,26,1991,12.7,514,505,9,3,0,84,9,11,3,0,0,0,403,54,57,75,402,20,2,2,405,6,5,21,20
Alexander Sørloth,NOR,FW,Crystal Palace,Premier League,21,1995,4.0,109,107,2,1,1,39,3,5,0,0,0,0,49,33,27,55,19,13,0,1,63,0,5,7,11
Stefano Sorrentino,ITA,GK,Chievo,Serie A,38,1979,38.0,1135,638,497,136,0,59,16,0,0,0,0,0,381,82,672,40,875,0,0,170,718,3,18,7,1
Pape Souaré,SEN,DF,Crystal Palace,Premier League,27,1990,0.1,9,7,2,0,0,0,0,0,0,0,0,0,6,1,2,7,0,0,2,0,8,0,0,0,0
Rayan Souici,FRA,FW,Saint-Étienne,Ligue 1,19,1998,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,25,1992,13.2,563,551,12,9,0,77,3,0,0,0,0,0,478,28,57,77,440,28,3,5,511,2,10,6,2
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,18,1999,5.7,346,346,0,0,0,65,2,0,0,0,0,0,304,17,25,59,266,15,0,0,292,1,6,7,7
Samuel Souprayen,FRA,DF,Hellas Verona,Serie A,28,1989,17.6,838,715,123,14,0,132,12,11,2,0,1,1,495,168,175,590,77,46,107,5,684,2,27,10,9
Arnaud Souquet,FRA,DF,Nice,Ligue 1,25,1992,26.8,1581,1400,181,15,0,224,24,47,0,0,0,0,1172,170,239,128,1212,61,166,5,1346,1,28,32,42
Çağlar Söyüncü,TUR,DF,Freiburg,Bundesliga,21,1996,23.9,1101,1049,52,50,0,155,35,1,0,0,0,0,772,93,236,325,672,70,2,6,912,0,16,8,20
Luca Sparandeo,ITA,DF,Benevento,Serie A,17,1999,0.4,16,16,0,0,0,5,0,0,0,0,0,0,14,1,1,14,1,0,0,0,15,0,0,0,0
Julián Speroni,ARG,GK,Crystal Palace,Premier League,38,1979,11.0,312,181,131,41,0,23,7,0,0,0,0,0,56,9,247,5,244,0,0,17,148,0,9,8,1
Leonardo Spinazzola,ITA,DF,Atalanta,Serie A,24,1993,16.7,972,853,119,10,3,128,32,47,0,0,0,0,570,186,216,216,614,22,109,8,746,1,24,11,40
Nicolás Spolli,ARG,DF,Genoa,Serie A,34,1983,20.0,650,624,26,25,0,63,14,1,0,0,0,0,454,65,131,29,530,62,1,10,557,2,10,2,7
Marco Sportiello,ITA,GK,Fiorentina,Serie A,25,1992,35.6,985,682,303,68,0,90,24,0,0,0,0,0,525,63,397,75,697,0,0,186,726,6,27,2,1
Bassem Srarfi,TUN,FW,Nice,Ligue 1,20,1997,9.7,372,368,4,2,0,92,7,9,1,0,0,0,304,31,37,285,70,15,0,0,303,0,8,7,14
Kostas Stafylidis,GRE,DF,Stoke City,Premier League,23,1993,3.7,142,97,45,2,0,20,3,7,1,0,1,0,65,30,47,77,12,6,42,3,95,1,0,7,5
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,23,1993,0.4,9,5,4,0,0,2,1,0,0,0,0,0,3,2,4,5,0,0,4,0,4,0,0,0,0
Benjamin Stambouli,FRA,DF,Schalke 04,Bundesliga,26,1990,24.4,1364,1325,39,36,3,160,25,3,0,0,0,0,889,163,312,268,990,72,3,8,1073,6,11,18,27
Junior Stanislas,ENG,MF,Bournemouth,Premier League,27,1989,14.3,570,510,60,15,6,118,9,21,37,21,12,2,390,94,86,43,502,11,7,2,403,5,9,25,31
Caleb Stanko,USA,DF,Freiburg,Bundesliga,24,1993,2.1,118,117,1,1,0,22,2,1,0,0,0,0,88,13,17,37,73,7,0,0,100,0,4,1,3
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,22,1995,24.6,1033,995,38,38,0,128,25,3,0,0,0,0,700,108,225,75,844,80,0,4,844,4,19,4,12
Tom Starke,GER,GK,Bayern Munich,Bundesliga,36,1981,2.0,55,45,10,1,0,1,0,0,0,0,0,0,28,6,21,7,35,0,0,9,40,0,2,0,0
Timo Stavitski,FIN,FW,Caen,Ligue 1,18,1999,4.5,133,132,1,0,1,35,2,16,0,0,0,0,90,15,28,16,102,12,1,0,86,0,6,3,8
Renato Steffen,SUI,FW,Wolfsburg,Bundesliga,25,1991,7.3,222,210,12,0,0,38,11,11,0,0,0,0,136,50,36,179,18,12,12,1,171,1,5,3,7
Marc Stendera,GER,MF,Eint Frankfurt,Bundesliga,21,1995,4.1,159,145,14,6,0,26,8,1,6,0,2,0,95,24,40,11,134,10,2,0,108,1,5,3,9
Pascal Stenzel,GER,DF,Freiburg,Bundesliga,21,1996,21.6,1082,852,230,26,0,159,58,40,4,4,0,0,530,253,299,67,751,54,200,1,830,5,19,14,33
Dale Stephens,ENG,MF,Brighton,Premier League,28,1989,36.0,1733,1710,23,5,1,310,92,4,0,0,0,0,1220,242,271,156,1475,69,0,13,1469,5,31,49,14
Jack Stephens,ENG,DF,Southampton,Premier League,23,1994,22.0,932,860,72,31,1,125,23,5,0,0,0,0,602,102,228,50,768,53,41,2,730,1,24,22,20
Mariusz Stępiński,POL,FW,Nantes,Ligue 1,22,1995,0.0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
Mariusz Stępiński,POL,FW,Chievo,Serie A,22,1995,7.9,150,144,6,0,0,40,2,4,0,0,0,0,99,33,18,21,110,11,0,6,112,1,7,7,7
Raheem Sterling,ENG,FW,Manchester City,Premier League,22,1994,28.7,1201,1179,22,1,5,236,11,51,5,2,1,0,1007,116,78,157,1001,13,11,9,1003,0,9,50,42
Ognjen Stijepović,MNE,MF,Sampdoria,Serie A,17,1999,0.1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Lars Stindl,GER,FW,M'Gladbach,Bundesliga,28,1988,30.3,1563,1516,47,10,7,374,24,13,7,5,2,0,1134,268,161,313,1132,63,12,6,1283,10,20,32,57
Valentin Stocker,SUI,MF,Hertha BSC,Bundesliga,28,1989,0.6,17,17,0,0,0,1,0,0,0,0,0,0,9,5,3,9,3,4,0,0,11,0,1,0,2
Adrian Stoian,ROU,MF,Crotone,Serie A,26,1991,23.7,1025,992,33,12,3,194,25,57,5,3,0,0,480,232,313,160,798,41,15,6,628,9,37,29,60
John Stones,ENG,DF,Manchester City,Premier League,23,1994,14.5,1237,1216,21,16,0,81,38,0,0,0,0,0,1111,58,68,128,1068,19,4,0,1194,0,9,7,2
Thomas Strakosha,ALB,GK,Lazio,Serie A,22,1995,38.0,1104,789,315,65,0,122,50,0,0,0,0,0,499,85,520,63,859,0,0,163,810,5,42,4,4
Ivan Strinić,CRO,DF,Sampdoria,Serie A,30,1987,13.9,843,729,114,13,0,84,13,37,1,0,0,0,506,131,206,622,81,34,100,1,659,2,11,18,27
Tobias Strobl,GER,MF,M'Gladbach,Bundesliga,27,1990,1.3,71,71,0,0,1,17,0,0,0,0,0,0,41,18,12,5,55,4,0,3,63,0,3,1,0
Kevin Strootman,NED,MF,Roma,Serie A,27,1990,25.1,1478,1431,47,25,1,255,23,22,3,1,0,0,1072,163,243,1170,199,68,18,4,1233,9,19,22,25
Jens Stryger Larsen,DEN,DF,Udinese,Serie A,26,1991,28.1,1335,1131,204,34,0,150,24,17,1,0,0,0,855,186,294,127,972,46,169,3,1078,2,23,21,23
Cristhian Stuani,URU,FW,Girona,La Liga,30,1986,30.1,490,432,58,0,0,128,4,2,0,0,0,0,248,113,129,34,280,86,0,19,322,3,9,20,20
Stefano Sturaro,ITA,MF,Juventus,Serie A,24,1993,6.8,296,279,17,9,0,47,13,4,1,0,0,0,204,42,50,49,217,13,7,0,239,3,4,2,8
Daniel Sturridge,ENG,FW,Liverpool,Premier League,27,1989,4.8,121,114,7,1,0,24,1,2,0,0,0,0,99,13,9,85,27,3,0,3,96,1,0,6,5
Daniel Sturridge,ENG,FW,West Brom,Premier League,27,1989,1.3,35,29,6,1,0,5,0,1,0,0,0,0,19,8,8,27,6,1,0,0,25,0,1,2,1
Damián Suárez,URU,DF,Getafe,La Liga,29,1988,32.0,1676,1159,517,94,2,200,73,47,43,3,15,1,661,399,616,104,1033,136,380,4,1184,8,43,51,69
Denis Suárez,ESP,MF,Barcelona,La Liga,23,1994,6.6,376,349,27,5,1,65,8,6,20,5,4,1,312,22,42,48,318,4,2,2,307,3,3,15,10
Leonardo Suárez,ARG,MF,Villarreal,La Liga,21,1996,0.3,13,13,0,0,0,0,0,0,0,0,0,0,10,1,2,11,2,0,0,0,10,0,0,1,2
Luis Suárez,URU,FW,Barcelona,La Liga,30,1987,32.2,1069,1011,58,1,5,209,33,44,1,0,0,0,783,177,109,208,813,19,7,15,811,6,15,51,39
